AiRange	AutoCheck	AutoDuel	BgName	BgmPlayList	ChangeChannel	Channel	ChaseLimit	ClassID	ClassName	CliqueWar	ColBan	ColGenX	ColGenY	ColGenZ	ColonyEXP	ColonyX	ColonyY	ColonyZ	Continent	DefGenPosX	DefGenPosY	DefGenPosZ	Desc	DropItem1Freq	DropItem1ID	DropItem2Freq	DropItem2ID	DropItem3Freq	DropItem3ID	DropItem4Freq	DropItem4ID	DropItem5Freq	DropItem5ID	DropItem6Freq	DropItem6ID	DropItem7Freq	DropItem7ID	EnablePK	EngName	FlagCount	GetRestart	HeldWepn	HideEnemyPhrase	Info	IsAutoMission	ItemGroup	ItemPriorityTime	ItemViewDist	LeaveTime	LoadingImg	LockWarp	LockWarpCommLV	LockWarpSaveId	MapTitleFont1	MapTitleFont2	MinimapFile	MinimapLength	MinimapOffsetX	MinimapOffsetY	Mission	MonCache	MonViewDist	MonsterDropBlock	MovableZone	Name	NewPVPRule	NoMIC	Note	PartyBuff	PartyWar	PcCache	PcViewDist	QuestMission	QuestWarp	RecallRequestAble	RecallTakeAble	RewardEXPBM	RewardItemBM	SaveWarp	Thumbnail	TokName	TriggerViewDist	Tutorial	Type	UseAIAnyWhere	UseGlobalDrop	UseInitScp	UseItemCoolDown	UseReturnScroll	UseTeleportScroll	UserShop	ViewMiddleRange	ViewRange	WarGroup	WayPointX	WayPointY	WayPointZ	WorldMapName	ZoneItem	ZoneScript	vsMon	vsPC
2500	TRUE	FALSE	btl_bedel01	dun_casLucifer	FALSE	0	5	16166	mission_illier_main02	FALSE	0	0	0	0	1	0	0	0	Orpesia	15124	9965	285	<$>166113</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Golden Ground	0	None	TRUE	0	None	FALSE	None	30000	1500	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	FALSE	None	<$>166113</>	0	0	<$>166113</>	TRUE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	TRUE	0	0	FALSE	None	btl_bedel01	4000	FALSE	MISSION	NO	0	0	1	TRUE	FALSE	FALSE	2500	4000	0	15124	9965	285	None	None	None	TRUE	FALSE
2500	TRUE	FALSE	btl_bedel01	dun_casLucifer	FALSE	0	5	16167	mission_illier_main03	FALSE	0	0	0	0	1	0	0	0	Orpesia	15124	9965	285	<$>166114</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Monster entry	0	None	TRUE	0	None	FALSE	None	30000	1500	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	FALSE	None	<$>166114</>	0	0	<$>166114</>	TRUE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	TRUE	0	0	FALSE	None	btl_bedel01	4000	FALSE	MISSION	NO	0	0	1	TRUE	FALSE	FALSE	2500	4000	0	15124	9965	285	None	None	None	TRUE	FALSE
2500	TRUE	FALSE	bedel_basic	dun_casLucifer	FALSE	0	5	16168	mission_illier_main04	FALSE	0	0	0	0	1	0	0	0	Orpesia	-6	-8971	238	<$>166107</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Cite de Bedel	0	None	TRUE	0	None	FALSE	None	30000	1500	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	FALSE	None	<$>166107</>	0	0	<$>166107</>	TRUE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	TRUE	0	0	FALSE	None	bedel_basic	4000	FALSE	MISSION	NO	0	0	1	TRUE	FALSE	FALSE	2500	4000	0	-6	-8971	238	None	None	None	TRUE	FALSE
2500	TRUE	FALSE	btl_bedel01	dun_casLucifer	FALSE	0	5	16169	mission_illier_main05	FALSE	0	0	0	0	1	0	0	0	Orpesia	15124	9965	285	<$>166115</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Assault and victim	0	None	TRUE	0	None	FALSE	None	30000	1500	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	FALSE	None	<$>166115</>	0	0	<$>166115</>	TRUE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	TRUE	0	0	FALSE	None	btl_bedel01	4000	FALSE	MISSION	NO	0	0	1	TRUE	FALSE	FALSE	2500	4000	0	15124	9965	285	None	None	None	TRUE	FALSE
2500	TRUE	FALSE	btl_bedel01	dun_casLucifer	FALSE	0	5	16170	mission_illier_main06	FALSE	0	0	0	0	1	0	0	0	Orpesia	15124	9965	285	<$>166116</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Conspiracy to Bethel	0	None	TRUE	0	None	FALSE	None	30000	1500	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	FALSE	None	<$>166116</>	0	0	<$>166116</>	TRUE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	TRUE	0	0	FALSE	None	btl_bedel01	4000	FALSE	MISSION	NO	0	0	1	TRUE	FALSE	FALSE	2500	4000	0	15124	9965	285	None	None	None	TRUE	FALSE
2500	TRUE	FALSE	btl_bedel01	dun_casLucifer	FALSE	0	5	16171	mission_illier_main07	FALSE	0	0	0	0	1	0	0	0	Orpesia	15124	9965	285	<$>166116</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Conspiracy to Bethel	0	None	TRUE	0	None	FALSE	None	30000	1500	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	FALSE	None	<$>166116</>	0	0	<$>166116</>	TRUE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	TRUE	0	0	FALSE	None	btl_bedel01	4000	FALSE	MISSION	NO	0	0	1	TRUE	FALSE	FALSE	2500	4000	0	15124	9965	285	None	None	None	TRUE	FALSE
2500	TRUE	FALSE	btl_bedel01	dun_casLucifer	FALSE	0	5	16172	mission_illier_main08	FALSE	0	0	0	0	1	0	0	0	Orpesia	15124	9965	285	<$>166117</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Otite Shield	0	None	TRUE	0	None	FALSE	None	30000	1500	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	FALSE	None	<$>166117</>	0	0	<$>166117</>	TRUE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	TRUE	0	0	FALSE	None	btl_bedel01	4000	FALSE	MISSION	NO	0	0	1	TRUE	FALSE	FALSE	2500	4000	0	15124	9965	285	None	None	None	TRUE	FALSE
2500	TRUE	FALSE	btl_bedel01	dun_casLucifer	FALSE	0	5	16173	mission_illier_main09	FALSE	0	0	0	0	1	0	0	0	Orpesia	15124	9965	285	<$>166118</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Magic Shield	0	None	TRUE	0	None	FALSE	None	30000	1500	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	FALSE	None	<$>166118</>	0	0	<$>166118</>	TRUE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	TRUE	0	0	FALSE	None	btl_bedel01	4000	FALSE	MISSION	NO	0	0	1	TRUE	FALSE	FALSE	2500	4000	0	15124	9965	285	None	None	None	TRUE	FALSE
2500	TRUE	FALSE	bedel_basic	dun_casLucifer	FALSE	0	5	16174	mission_illier_main10	FALSE	0	0	0	0	1	0	0	0	Orpesia	-6	-8971	238	<$>166119</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Kan del Jena	0	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	FALSE	None	<$>166119</>	0	0	<$>166119</>	TRUE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	TRUE	0	0	FALSE	None	bedel_basic	6000	FALSE	MISSION	NO	0	0	1	TRUE	FALSE	FALSE	4000	6000	0	-6	-8971	238	None	None	None	TRUE	FALSE
2500	TRUE	FALSE	btl_bedel01	dun_casLucifer	FALSE	0	5	16175	mission_illier_main11	FALSE	0	0	0	0	1	0	0	0	Orpesia	15124	9965	285	<$>166120</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Golem of Ancient	0	None	TRUE	0	None	FALSE	None	30000	1500	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	FALSE	None	<$>166120</>	0	0	<$>166120</>	TRUE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	TRUE	0	0	FALSE	None	btl_bedel01	4000	FALSE	MISSION	NO	0	0	1	TRUE	FALSE	FALSE	2500	4000	0	15124	9965	285	None	None	None	TRUE	FALSE
2500	TRUE	FALSE	btl_bedel01	dun_casLucifer	FALSE	0	5	16176	mission_illier_main12	FALSE	0	0	0	0	1	0	0	0	Orpesia	15124	9965	285	<$>166121</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Memory Talos	0	None	TRUE	0	None	FALSE	None	30000	1500	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	FALSE	None	<$>166121</>	0	0	<$>166121</>	TRUE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	TRUE	0	0	FALSE	None	btl_bedel01	4000	FALSE	MISSION	NO	0	0	1	TRUE	FALSE	FALSE	2500	4000	0	15124	9965	285	None	None	None	TRUE	FALSE
2500	TRUE	FALSE	btl_bedel01	dun_casLucifer	FALSE	0	5	16177	mission_illier_main13	FALSE	0	0	0	0	1	0	0	0	Orpesia	15124	9965	285	<$>166122</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Power of Talos	0	None	TRUE	0	None	FALSE	None	30000	1500	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	FALSE	None	<$>166122</>	0	0	<$>166122</>	TRUE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	TRUE	0	0	FALSE	None	btl_bedel01	4000	FALSE	MISSION	NO	0	0	1	TRUE	FALSE	FALSE	2500	4000	0	15124	9965	285	None	None	None	TRUE	FALSE
2500	TRUE	FALSE	btl_bedel01	dun_casLucifer	FALSE	0	5	16178	mission_illier_main14	FALSE	0	0	0	0	1	0	0	0	Orpesia	15124	9965	285	<$>166123</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Progress and stability	0	None	TRUE	0	None	FALSE	None	30000	1500	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	FALSE	None	<$>166123</>	0	0	<$>166123</>	TRUE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	TRUE	0	0	FALSE	None	btl_bedel01	4000	FALSE	MISSION	NO	0	0	1	TRUE	FALSE	FALSE	2500	4000	0	15124	9965	285	None	None	None	TRUE	FALSE
2500	TRUE	FALSE	btl_bedel01	dun_casLucifer	FALSE	0	5	16179	mission_illier_main15	FALSE	0	0	0	0	1	0	0	0	Orpesia	15124	9965	285	<$>166124</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Mission : Operation D	0	None	TRUE	0	None	FALSE	None	30000	1500	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	FALSE	None	<$>166124</>	0	0	<$>166124</>	TRUE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	TRUE	0	0	FALSE	None	btl_bedel01	4000	FALSE	MISSION	NO	0	0	1	TRUE	FALSE	FALSE	2500	4000	0	15124	9965	285	None	None	None	TRUE	FALSE
2500	TRUE	FALSE	btl_bedel01	dun_casLucifer	FALSE	0	5	16180	mission_illier_main16	FALSE	0	0	0	0	1	0	0	0	Orpesia	15124	9965	285	<$>166125</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Mission : Operation L	0	None	TRUE	0	None	FALSE	None	30000	1500	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	FALSE	None	<$>166125</>	0	0	<$>166125</>	TRUE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	TRUE	0	0	FALSE	None	btl_bedel01	4000	FALSE	MISSION	NO	0	0	1	TRUE	FALSE	FALSE	2500	4000	0	15124	9965	285	None	None	None	TRUE	FALSE
2500	TRUE	FALSE	bedel_basic	dun_casLucifer	FALSE	0	5	16181	mission_amy01	FALSE	0	0	0	0	1	0	0	0	Orpesia	-6	-8971	238	<$>166126</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Amy Shawzen : Golden Hair Witch	0	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	FALSE	None	<$>166126</>	0	0	<$>166126</>	TRUE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	TRUE	0	0	FALSE	None	bedel_basic	6000	FALSE	MISSION	NO	0	0	1	TRUE	FALSE	FALSE	4000	6000	0	-6	-8971	238	None	None	None	TRUE	FALSE
2500	TRUE	FALSE	btl_bedel01	dun_casLucifer	FALSE	0	5	16182	mission_amy02	FALSE	0	0	0	0	1	0	0	0	Orpesia	15124	9965	285	<$>166127</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Black Scorpion	0	None	TRUE	0	None	FALSE	None	30000	1500	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	FALSE	None	<$>166127</>	0	0	<$>166127</>	TRUE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	TRUE	0	0	FALSE	None	btl_bedel01	4000	FALSE	MISSION	NO	0	0	1	TRUE	FALSE	FALSE	2500	4000	0	15124	9965	285	None	None	None	TRUE	FALSE
2500	TRUE	FALSE	btl_bedel01	dun_casLucifer	FALSE	0	5	16183	mission_amy03	FALSE	0	0	0	0	1	0	0	0	Orpesia	15124	9965	285	<$>166128</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Spy	0	None	TRUE	0	None	FALSE	None	30000	1500	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	FALSE	None	<$>166128</>	0	0	<$>166128</>	TRUE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	TRUE	0	0	FALSE	None	btl_bedel01	4000	FALSE	MISSION	NO	0	0	1	TRUE	FALSE	FALSE	1000	2000	0	15124	9965	285	None	None	None	TRUE	FALSE
2500	TRUE	FALSE	btl_bedel01	dun_casLucifer	FALSE	0	5	16184	mission_amy04	FALSE	0	0	0	0	1	0	0	0	Orpesia	15124	9965	285	<$>166129</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Dejavu	0	None	TRUE	0	None	FALSE	None	30000	1500	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	FALSE	None	<$>166129</>	0	0	<$>166129</>	TRUE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	TRUE	0	0	FALSE	None	btl_bedel01	4000	FALSE	MISSION	NO	0	0	1	TRUE	FALSE	FALSE	1000	2000	0	15124	9965	285	None	None	None	TRUE	FALSE
2500	TRUE	FALSE	bedel_basic	dun_casLucifer	FALSE	0	5	16185	mission_amy05	FALSE	0	0	0	0	1	0	0	0	Orpesia	-6	-8971	238	<$>166130</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Pain	0	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	FALSE	None	<$>166130</>	0	0	<$>166130</>	TRUE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	TRUE	0	0	FALSE	None	bedel_basic	6000	FALSE	MISSION	NO	0	0	1	TRUE	FALSE	FALSE	4000	6000	0	-6	-8971	238	None	None	None	TRUE	FALSE
2500	FALSE	FALSE	btl_auch03	Mission	FALSE	0	5	16186	mission_sherlin_scout01	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-1548	15537	5529	<$>166131</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	100th challenge	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_auch03.jpg	49000	-3400	3700	FALSE	TRUE	3200	FALSE	None	<$>166131</>	0	0	<$>166131</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0	0	FALSE	thumb_btl_auch03.jpg	mission_picnic	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	-1548	15537	5529	btl_auch03_btn	None	None	TRUE	FALSE
4000	FALSE	FALSE	mission_chainrush	Mission	FALSE	0	5	16187	mission_sherlin_scout02	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-5035	5	-200	<$>166132</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Agreement	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	TRUE	None	<$>166132</>	0	0	<$>9580</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0	0	FALSE	None	mission_chainrush	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	7000	0	922	-40	-426	None	None	None	TRUE	FALSE
2500	FALSE	FALSE	btl_auch03	Mission	FALSE	0	5	16188	mission_sherlin_scout03	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-1548	15537	5529	<$>166133</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	The fight, Sherlin	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_auch03.jpg	49000	-3400	3700	FALSE	TRUE	3200	FALSE	None	<$>166133</>	0	0	<$>166133</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0	0	FALSE	thumb_btl_auch03.jpg	mission_picnic	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	-1548	15537	5529	btl_auch03_btn	None	None	TRUE	FALSE
35000	FALSE	FALSE	dun_ttr_boss	Tetra_Boss	FALSE	0	100	16189	mission_sherlin_scout04	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	7	3965	0	<$>166134</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Summoner of qualification	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ttr_boss.jpg	45000	0	0	TRUE	TRUE	3200	FALSE	None	<$>166134</>	0	0	<$>166134</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0	1	FALSE	thumb_dummy.jpg	dun_ttr_boss	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	7	3965	0	None	None	None	TRUE	FALSE
4000	FALSE	FALSE	mission_chainrush	Mission	FALSE	0	5	16190	mission_sherlin_scout05	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-5035	5	-200	<$>166135</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Sincerity	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	TRUE	None	<$>166135</>	0	0	<$>166135</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0	0	FALSE	None	mission_chainrush	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	7000	0	922	-40	-426	None	None	None	TRUE	FALSE
4000	FALSE	FALSE	mission_chainrush	Mission	FALSE	0	5	16191	mission_sherlin_scout06	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-5035	5	-200	<$>166136</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	The Red Flame Illusionist	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	TRUE	None	<$>166136</>	0	0	<$>166136</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0	0	FALSE	None	mission_chainrush	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	7000	0	922	-40	-426	None	None	None	TRUE	FALSE
2500	FALSE	FALSE	btl_auch03	Mission	FALSE	0	5	16192	mission_sherlin_scout07	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-1548	15537	5529	<$>166137</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Sherlin vs Urlik	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_auch03.jpg	49000	-3400	3700	FALSE	TRUE	3200	FALSE	None	<$>166137</>	0	0	<$>166137</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0	0	FALSE	thumb_btl_auch03.jpg	mission_picnic	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	-1548	15537	5529	btl_auch03_btn	None	None	TRUE	FALSE
2500	FALSE	FALSE	bedel_basic	Mission	FALSE	0	5	16193	mission_illier2_main01	FALSE	0	0	0	0	1	0	0	0	Orpesia	-6	-8971	238	<$>166138</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Vanguard vs Leona	0	None	TRUE	0	None	FALSE	None	30000	1500	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	FALSE	None	<$>166138</>	0	0	<$>166138</>	TRUE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	FALSE	0	0	FALSE	None	bedel_basic	4000	FALSE	MISSION	NO	0	0	1	FALSE	FALSE	FALSE	2500	4000	0	-6	-8971	238	None	None	None	TRUE	FALSE
2500	FALSE	FALSE	bedel_basic	Mission	FALSE	0	5	16194	mission_illier2_main02	FALSE	0	0	0	0	1	0	0	0	Orpesia	-6	-8971	238	<$>156230</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Herbert	0	None	TRUE	0	None	FALSE	None	30000	1500	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	FALSE	None	<$>156230</>	0	0	<$>156230</>	TRUE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	FALSE	0	0	FALSE	None	bedel_basic	4000	FALSE	MISSION	NO	0	0	1	FALSE	FALSE	FALSE	2500	4000	0	-6	-8971	238	None	None	None	TRUE	FALSE
2500	TRUE	FALSE	btl_bedel01	dun_casLucifer	FALSE	0	5	16195	mission_illier2_main03	FALSE	0	0	0	0	1	0	0	0	Orpesia	15124	9965	285	<$>133390</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Yufuegen	0	None	TRUE	0	None	FALSE	None	30000	1500	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	FALSE	None	<$>133390</>	0	0	<$>133390</>	TRUE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	FALSE	0	0	FALSE	None	btl_bedel01	4000	FALSE	MISSION	NO	0	0	1	FALSE	FALSE	FALSE	2500	4000	0	15124	9965	285	None	None	None	TRUE	FALSE
2500	FALSE	FALSE	bedel_basic	Mission	FALSE	0	5	16196	mission_illier2_main04	FALSE	0	0	0	0	1	0	0	0	Orpesia	-6	-8971	238	<$>156231</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Missing! Dietrich	0	None	TRUE	0	None	FALSE	None	30000	1500	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	FALSE	None	<$>156231</>	0	0	<$>156231</>	TRUE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	FALSE	0	0	FALSE	None	bedel_basic	4000	FALSE	MISSION	NO	0	0	1	FALSE	FALSE	FALSE	2500	4000	0	-6	-8971	238	None	None	None	TRUE	FALSE
2500	TRUE	FALSE	btl_bedel01	dun_casLucifer	FALSE	0	5	16197	mission_illier2_main05	FALSE	0	0	0	0	1	0	0	0	Orpesia	15124	9965	285	<$>156232</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Mechanical Soldier	0	None	TRUE	0	None	FALSE	None	30000	1500	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	FALSE	None	<$>156232</>	0	0	<$>156232</>	TRUE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	FALSE	0	0	FALSE	None	btl_bedel01	4000	FALSE	MISSION	NO	0	0	1	FALSE	FALSE	FALSE	2500	4000	0	15124	9965	285	None	None	None	TRUE	FALSE
2500	TRUE	FALSE	fld_ile01	btl_bedel01	FALSE	0	5	16198	mission_illier2_main06	FALSE	0	0	0	0	1	0	0	0	Orpesia	-13631	1130	-856	<$>166139</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Unexpected guest	0	None	TRUE	0	None	FALSE	None	30000	1500	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	FALSE	None	<$>166139</>	0	0	<$>166139</>	TRUE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	FALSE	0	0	FALSE	None	fld_ile01	4000	FALSE	MISSION	NO	0	0	1	FALSE	FALSE	FALSE	2500	4000	0	-13631	1130	-856	None	None	None	TRUE	FALSE
2500	TRUE	FALSE	fld_ile01	btl_bedel01	FALSE	0	5	16199	mission_illier2_main07	FALSE	0	0	0	0	1	0	0	0	Orpesia	-13631	1130	-856	<$>156234</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Rescue! Dietrich	0	None	TRUE	0	None	FALSE	None	30000	1500	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	FALSE	None	<$>156234</>	0	0	<$>156234</>	TRUE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	FALSE	0	0	FALSE	None	fld_ile01	4000	FALSE	MISSION	NO	0	0	1	FALSE	FALSE	FALSE	2500	4000	0	-13631	1130	-856	None	None	None	TRUE	FALSE
2500	TRUE	FALSE	dun_ile01	btl_bedel01	FALSE	3	5	16200	mission_illier2_main08	FALSE	0	0	0	0	1	0	0	0	Orpesia	52	17618	127	<$>156235</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Black Spirit	0	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	3200	FALSE	None	<$>156235</>	0	0	<$>156235</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0	0	FALSE	None	dun_ile01	6000	FALSE	MISSION	NO	0	0	1	FALSE	FALSE	FALSE	4000	6000	0	52	17618	127	None	None	None	TRUE	FALSE
2500	TRUE	FALSE	fld_ile01	btl_bedel01	FALSE	0	5	16201	mission_illier2_main09	FALSE	0	0	0	0	1	0	0	0	Orpesia	-13631	1130	-856	<$>86445</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	The die is cast	0	None	TRUE	0	None	FALSE	None	30000	1500	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	FALSE	None	<$>86445</>	0	0	<$>86445</>	TRUE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	FALSE	0	0	FALSE	None	fld_ile01	4000	FALSE	MISSION	NO	0	0	1	FALSE	FALSE	FALSE	2500	4000	0	-13631	1130	-856	None	None	None	TRUE	FALSE
