ASTD	ATK	AttachEffectIndex	AttachModelIndex	BLK	BlkSound	BlowSound	Bone	ClassID	ClassName	DEAD	DIE1	DN	DeadEffect	DieSound	DyingTime	Gender	HIT	HitDummy	HitSound	Hits	IDL	IdleSound	Job	Mass	Name	NumSet	OriginalDEADAni	PICK	PreDelay	RUN	RootNode	SET	STD	SelfHitEffect	SkillAni	TargetHitEffect	TopDummy	UP1	VarKDType	WLK
monster_hollowfootman_astd	monster_hollowfootman_atk	None	None	None	None	monster_hollowfootman_blow.ogg	monster_hollowfootman_set	11101	Monster_HollowFootman	monster_hollowfootman_dead	None	None	mon_dead01	monster_hollowfootman_die.ogg	3367	M	monster_hollowfootman_hit	Bip01 Spine1	monster_hollowfootman_hit.ogg	1	monster_hollowfootman_idl	None	1	9	<$>48886</>	1	YES	None	0	monster_hollowfootman_run	Bip01	monster_hollowfootman_set	monster_hollowfootman_std	HIT_Blood_Human_2	monster_hollowfootman	None	Bip01 Head	None	0	monster_hollowfootman_wlk
monster_hollowfootman_astd	monster_hollowfootman_atk	None	None	None	None	monster_hollowfootman_blow.ogg	monster_hollowfootman_set	11102	Monster_HollowFootman_Elite	monster_hollowfootman_dead	None	None	mon_dead01	monster_hollowfootman_die.ogg	3367	M	monster_hollowfootman_hit	Bip01 Spine1	monster_hollowfootman_hit.ogg	1	monster_hollowfootman_idl	None	1	9	<$>48887</>	1	YES	None	0	monster_hollowfootman_run	Bip01	monster_hollowfootman_set	monster_hollowfootman_std	HIT_Blood_Human_2	monster_hollowfootman	None	Bip01 Head	None	0	monster_hollowfootman_wlk
monster_hollowfootman_astd	monster_hollowfootman_atk	None	None	None	None	monster_hollowfootman_blow.ogg	monster_hollowfootman_set	11109	Monster_HollowFootman_Amber	monster_hollowfootman_dead	None	None	mon_dead01	monster_hollowfootman_die.ogg	3367	M	monster_hollowfootman_hit	Bip01 Spine1	monster_hollowfootman_hit.ogg	1	monster_hollowfootman_idl	None	1	9	<$>48886</>	1	YES	None	0	monster_hollowfootman_run	Bip01	monster_hollowfootman_set	monster_hollowfootman_std	HIT_Blood_Human_2	monster_hollowfootman	None	Bip01 Head	None	0	monster_hollowfootman_wlk
monster_helena_astd	monster_helena_atk	None	None	None	None	monster_helena_blow.ogg	monster_helena_set	11110	Mission_Helena	None	monster_helena	monster_helena	mon_dead01	monster_helena_die.ogg	0	M	monster_helena_hit	Bip01 Spine1	monster_helena_hit.ogg	1	monster_helena_idl	None	1	1	<$>48892</>	1	NO	None	0	monster_helena_run	Bip01	monster_helena_set	monster_helena_std	HIT_Blood_Human_2	None	None	Bip01 Head	monster_helena	0	monster_helena_wlk
monster_helena_astd	monster_helena_atk	None	None	None	None	monster_helena_blow.ogg	monster_helena_set	11111	Monster_Helena	None	monster_helena	monster_helena	mon_dead01	monster_helena_die.ogg	0	M	monster_helena_hit	Bip01 Spine1	monster_helena_hit.ogg	1	monster_helena_idl	None	1	1	<$>48893</>	1	NO	None	0	monster_helena_run	Bip01	monster_helena_set	monster_helena_std	HIT_Blood_Human_2	None	None	Bip01 Head	monster_helena	0	monster_helena_wlk
monster_helena_astd	monster_helena_atk	None	None	None	None	monster_helena_blow.ogg	monster_helena_set	11112	Monster_Helena_Elite	None	monster_helena	monster_helena	mon_dead01	monster_helena_die.ogg	0	M	monster_helena_hit	Bip01 Spine1	monster_helena_hit.ogg	1	monster_helena_idl	None	1	1	<$>48894</>	1	NO	None	0	monster_helena_run	Bip01	monster_helena_set	monster_helena_std	HIT_Blood_Human_2	None	None	Bip01 Head	monster_helena	0	monster_helena_wlk
monster_helena_astd	monster_helena_atk	None	None	None	None	monster_helena_blow.ogg	monster_helenaf_set	11113	Monster_BurningHelena	None	monster_helena	monster_helena	mon_dead01	monster_helena_die.ogg	0	M	monster_helena_hit	Bip01 Spine1	monster_helena_hit.ogg	1	monster_helena_idl	None	1	1	<$>48895</>	1	NO	None	0	monster_helena_run	Bip01	monster_helenaf_set	monster_helena_std	HIT_Blood_Human_2	None	None	Bip01 Head	monster_helena	0	monster_helena_wlk
monster_helena_astd	monster_helena_atk	None	None	None	None	monster_helena_blow.ogg	monster_helenai_set	11114	Monster_FreezingHelena	None	monster_helena	monster_helena	mon_dead01	monster_helena_die.ogg	0	M	monster_helena_hit	Bip01 Spine1	monster_helena_hit.ogg	1	monster_helena_idl	None	1	1	<$>48896</>	1	NO	None	0	monster_helena_run	Bip01	monster_helenai_set	monster_helena_std	HIT_Blood_Human_2	None	None	Bip01 Head	monster_helena	0	monster_helena_wlk
monster_helena_astd	monster_helena_atk	None	None	None	None	monster_helena_blow.ogg	monster_helenal_set	11115	Monster_ElectricHelena	None	monster_helena	monster_helena	mon_dead01	monster_helena_die.ogg	0	M	monster_helena_hit	Bip01 Spine1	monster_helena_hit.ogg	1	monster_helena_idl	None	1	1	<$>48897</>	1	NO	None	0	monster_helena_run	Bip01	monster_helenal_set	monster_helena_std	HIT_Blood_Human_2	None	None	Bip01 Head	monster_helena	0	monster_helena_wlk
monster_helena_astd	monster_helena_atk	None	None	None	None	monster_helena_blow.ogg	monster_helena_set	11119	Monster_Helena_Amber	None	monster_helena	monster_helena	mon_dead01	monster_helena_die.ogg	0	M	monster_helena_hit	Bip01 Spine1	monster_helena_hit.ogg	1	monster_helena_idl	None	1	1	<$>48893</>	1	NO	None	0	monster_helena_run	Bip01	monster_helena_set	monster_helena_std	HIT_Blood_Human_2	None	None	Bip01 Head	monster_helena	0	monster_helena_wlk
monster_sasha_astd	monster_sasha_atk	None	None	None	None	monster_sasha_blow.ogg	monster_sasha_set	11120	Mission_Sasha	None	monster_sasha	monster_sasha	mon_dead01	monster_sasha_die.ogg	0	M	monster_sasha_hit	Bip01 Spine2	monster_sasha_hit.ogg	2	monster_sasha_idl	None	1	1	<$>48898</>	1	NO	None	0	monster_sasha_run	Bip01	monster_sasha_set	monster_sasha_std	HIT_Blood_Human_2	None	None	Bip01 Head	monster_sasha	0	monster_sasha_wlk
monster_sasha_astd	monster_sasha_atk	None	None	None	None	monster_sasha_blow.ogg	monster_sasha_set	11121	Monster_Sasha	None	monster_sasha	monster_sasha	mon_dead01	monster_sasha_die.ogg	0	M	monster_sasha_hit	Bip01 Spine2	monster_sasha_hit.ogg	2	monster_sasha_idl	None	1	1	<$>48899</>	1	NO	None	0	monster_sasha_run	Bip01	monster_sasha_set	monster_sasha_std	HIT_Blood_Human_2	None	None	Bip01 Head	monster_sasha	0	monster_sasha_wlk
monster_sasha_astd	monster_sasha_atk	None	None	None	None	monster_sasha_blow.ogg	monster_sasha_set	11122	Monster_Sasha_Elite	None	monster_sasha	monster_sasha	mon_dead01	monster_sasha_die.ogg	0	M	monster_sasha_hit	Bip01 Spine2	monster_sasha_hit.ogg	2	monster_sasha_idl	None	1	1	<$>48900</>	1	NO	None	0	monster_sasha_run	Bip01	monster_sasha_set	monster_sasha_std	HIT_Blood_Human_2	None	None	Bip01 Head	monster_sasha	0	monster_sasha_wlk
monster_sasha_astd	monster_sasha_atk	None	None	None	None	monster_sasha_blow.ogg	monster_sasha_set	11129	Monster_Sasha_Amber	None	monster_sasha	monster_sasha	mon_dead01	monster_sasha_die.ogg	0	M	monster_sasha_hit	Bip01 Spine2	monster_sasha_hit.ogg	2	monster_sasha_idl	None	1	1	<$>48899</>	1	NO	None	0	monster_sasha_run	Bip01	monster_sasha_set	monster_sasha_std	HIT_Blood_Human_2	None	None	Bip01 Head	monster_sasha	0	monster_sasha_wlk
monster_hauntedbook_astd	monster_hauntedbook_atk	Mission_HauntedBook	None	None	None	monster_hauntedbook_blow.ogg	monster_hauntedbook_set	11130	Mission_HauntedBook	monster_hauntedbook_dead	None	None	mon_dead01	monster_hauntedbook_die.ogg	1533	M	monster_hauntedbook_hit	ROOT_Dummy01	monster_hauntedbook_hit.ogg	1	monster_hauntedbook_idl	None	1	9	<$>48901</>	1	YES	None	0	monster_hauntedbook_run	ROOT_Dummy01	monster_hauntedbook_set	monster_hauntedbook_std	HIT_Blood_Human_2	monster_hauntedbook	None	ROOT_Dummy01	None	0	monster_hauntedbook_wlk
monster_hauntedbook_astd	monster_hauntedbook_atk	Monster_HauntedBook	None	None	None	monster_hauntedbook_blow.ogg	monster_hauntedbook_set	11131	Monster_HauntedBook	monster_hauntedbook_dead	None	None	mon_dead01	monster_hauntedbook_die.ogg	1533	M	monster_hauntedbook_hit	ROOT_Dummy01	monster_hauntedbook_hit.ogg	1	monster_hauntedbook_idl	None	1	9	<$>48902</>	1	YES	None	0	monster_hauntedbook_run	ROOT_Dummy01	monster_hauntedbook_set	monster_hauntedbook_std	HIT_Blood_Human_2	monster_hauntedbook	None	ROOT_Dummy01	None	0	monster_hauntedbook_wlk
monster_hauntedbook_astd	monster_hauntedbook_atk	Monster_HauntedBook_Elite	None	None	None	monster_hauntedbook_blow.ogg	monster_hauntedbook_set	11132	Monster_HauntedBook_Elite	monster_hauntedbook_dead	None	None	mon_dead01	monster_hauntedbook_die.ogg	1533	M	monster_hauntedbook_hit	ROOT_Dummy01	monster_hauntedbook_hit.ogg	1	monster_hauntedbook_idl	None	1	9	<$>48903</>	1	YES	None	0	monster_hauntedbook_run	ROOT_Dummy01	monster_hauntedbook_set	monster_hauntedbook_std	HIT_Blood_Human_2	monster_hauntedbook	None	ROOT_Dummy01	None	0	monster_hauntedbook_wlk
monster_hauntedbook_astd	monster_hauntedbook_atk	Monster_HauntedBook_Amber	None	None	None	monster_hauntedbook_blow.ogg	monster_hauntedbook_set	11139	Monster_HauntedBook_Amber	monster_hauntedbook_dead	None	None	mon_dead01	monster_hauntedbook_die.ogg	1533	M	monster_hauntedbook_hit	ROOT_Dummy01	monster_hauntedbook_hit.ogg	1	monster_hauntedbook_idl	None	1	9	<$>48902</>	1	YES	None	0	monster_hauntedbook_run	ROOT_Dummy01	monster_hauntedbook_set	monster_hauntedbook_std	HIT_Blood_Human_2	monster_hauntedbook	None	ROOT_Dummy01	None	0	monster_hauntedbook_wlk
monster_hauntedcandle_astd	monster_hauntedcandle_atk	Mission_HauntedCandle	None	None	None	monster_hauntedcandle_blow.ogg	monster_hauntedcandle_set	11140	Mission_HauntedCandle	monster_hauntedcandle_dead	None	None	mon_dead01	monster_hauntedcandle_die.ogg	867	M	monster_hauntedcandle_hit	ROOT_Dummy01	monster_hauntedcandle_hit.ogg	1	monster_hauntedcandle_idl	None	1	9	<$>48904</>	1	YES	None	0	monster_hauntedcandle_run	ROOT_Dummy01	monster_hauntedcandle_set	monster_hauntedcandle_std	HIT_Blood_Human_2	None	None	Dummy_effect01	None	0	monster_hauntedcandle_wlk
monster_hauntedcandle_astd	monster_hauntedcandle_atk	Monster_HauntedCandle	None	None	None	monster_hauntedcandle_blow.ogg	monster_hauntedcandle_set	11141	Monster_HauntedCandle	monster_hauntedcandle_dead	None	None	mon_dead01	monster_hauntedcandle_die.ogg	867	M	monster_hauntedcandle_hit	ROOT_Dummy01	monster_hauntedcandle_hit.ogg	1	monster_hauntedcandle_idl	None	1	9	<$>48905</>	1	YES	None	0	monster_hauntedcandle_run	ROOT_Dummy01	monster_hauntedcandle_set	monster_hauntedcandle_std	HIT_Blood_Human_2	None	None	ROOT_Dummy01	None	0	monster_hauntedcandle_wlk
monster_hauntedcandle_astd	monster_hauntedcandle_atk	Monster_HauntedCandle_Elite	None	None	None	monster_hauntedcandle_blow.ogg	monster_hauntedcandle_set	11142	Monster_HauntedCandle_Elite	monster_hauntedcandle_dead	None	None	mon_dead01	monster_hauntedcandle_die.ogg	867	M	monster_hauntedcandle_hit	ROOT_Dummy01	monster_hauntedcandle_hit.ogg	1	monster_hauntedcandle_idl	None	1	9	<$>48906</>	1	YES	None	0	monster_hauntedcandle_run	ROOT_Dummy01	monster_hauntedcandle_set	monster_hauntedcandle_std	HIT_Blood_Human_2	None	None	ROOT_Dummy01	None	0	monster_hauntedcandle_wlk
monster_hauntedcandle_astd	monster_hauntedcandle_atk	Monster_HauntedCandle_Amber	None	None	None	monster_hauntedcandle_blow.ogg	monster_hauntedcandle_set	11149	Monster_HauntedCandle_Amber	monster_hauntedcandle_dead	None	None	mon_dead01	monster_hauntedcandle_die.ogg	867	M	monster_hauntedcandle_hit	ROOT_Dummy01	monster_hauntedcandle_hit.ogg	1	monster_hauntedcandle_idl	None	1	9	<$>48905</>	1	YES	None	0	monster_hauntedcandle_run	ROOT_Dummy01	monster_hauntedcandle_set	monster_hauntedcandle_std	HIT_Blood_Human_2	None	None	ROOT_Dummy01	None	0	monster_hauntedcandle_wlk
monster_haunteddesk_astd	monster_haunteddesk_atk	None	None	None	None	monster_haunteddesk_blow.ogg	monster_haunteddesk_set	11150	Mission_HauntedDesk	monster_haunteddesk_dead	None	None	mon_dead01	monster_haunteddesk_die.ogg	1700	M	monster_haunteddesk_hit	Dummy_effect01	monster_haunteddesk_hit.ogg	1	monster_haunteddesk_idl	None	1	9	<$>48907</>	1	YES	None	0	monster_haunteddesk_run	ROOT_Dummy01	monster_haunteddesk_set	monster_haunteddesk_std	HIT_Blood_Balanche_03	None	None	Dummy_effect01	None	0	monster_haunteddesk_wlk
monster_haunteddesk_astd	monster_haunteddesk_atk	None	None	None	None	monster_haunteddesk_blow.ogg	monster_haunteddesk_set	11151	Monster_HauntedDesk	monster_haunteddesk_dead	None	None	mon_dead01	monster_haunteddesk_die.ogg	1700	M	monster_haunteddesk_hit	Dummy_effect01	monster_haunteddesk_hit.ogg	1	monster_haunteddesk_idl	None	1	9	<$>48908</>	1	YES	None	0	monster_haunteddesk_run	ROOT_Dummy01	monster_haunteddesk_set	monster_haunteddesk_std	HIT_Blood_Balanche_03	None	None	Dummy_effect01	None	0	monster_haunteddesk_wlk
monster_haunteddesk_astd	monster_haunteddesk_atk	None	None	None	None	monster_haunteddesk_blow.ogg	monster_haunteddesk_set	11152	Monster_HauntedDesk_Elite	monster_haunteddesk_dead	None	None	mon_dead01	monster_haunteddesk_die.ogg	1700	M	monster_haunteddesk_hit	Dummy_effect01	monster_haunteddesk_hit.ogg	1	monster_haunteddesk_idl	None	1	9	<$>48909</>	1	YES	None	0	monster_haunteddesk_run	ROOT_Dummy01	monster_haunteddesk_set	monster_haunteddesk_std	HIT_Blood_Balanche_03	None	None	Dummy_effect01	None	0	monster_haunteddesk_wlk
monster_haunteddesk_astd	monster_haunteddesk_atk	None	None	None	None	monster_haunteddesk_blow.ogg	monster_haunteddesk_set	11159	Monster_HauntedDesk_Amber	monster_haunteddesk_dead	None	None	mon_dead01	monster_haunteddesk_die.ogg	1700	M	monster_haunteddesk_hit	Dummy_effect01	monster_haunteddesk_hit.ogg	1	monster_haunteddesk_idl	None	1	9	<$>48908</>	1	YES	None	0	monster_haunteddesk_run	ROOT_Dummy01	monster_haunteddesk_set	monster_haunteddesk_std	HIT_Blood_Balanche_03	None	None	Dummy_effect01	None	0	monster_haunteddesk_wlk
monster_doggypanzer_astd	monster_doggypanzer_atk	None	None	None	None	monster_doggypanzer_blow.ogg	monster_doggypanzer_set	11160	Mission_DoggyPanzer	monster_doggypanzer_dead	None	None	mon_dead01	monster_doggypanzer_die.ogg	1167	M	monster_doggypanzer_hit	Bip01 Spine1	monster_doggypanzer_hit.ogg	1	monster_doggypanzer_idl	None	1	9	<$>48910</>	1	YES	None	0	monster_doggypanzer_run	Bip01	monster_doggypanzer_set	monster_doggypanzer_std	HIT_Blood_Human	None	None	Bip01 Head	None	0	monster_doggypanzer_wlk
monster_doggypanzer_astd	monster_doggypanzer_atk	None	None	None	None	monster_doggypanzer_blow.ogg	monster_doggypanzer_set	11161	Monster_DoggyPanzer	monster_doggypanzer_dead	None	None	mon_dead01	monster_doggypanzer_die.ogg	1167	M	monster_doggypanzer_hit	Bip01 Spine1	monster_doggypanzer_hit.ogg	1	monster_doggypanzer_idl	None	1	9	<$>48911</>	1	YES	None	0	monster_doggypanzer_run	Bip01	monster_doggypanzer_set	monster_doggypanzer_std	HIT_Blood_Human	Monster_DoggyPanzer	None	Bip01 Head	None	0	monster_doggypanzer_wlk
monster_doggypanzer_astd	monster_doggypanzer_atk	None	None	None	None	monster_doggypanzer_blow.ogg	monster_doggypanzer_set	11162	Monster_DoggyPanzer_Elite	monster_doggypanzer_dead	None	None	mon_dead01	monster_doggypanzer_die.ogg	1167	M	monster_doggypanzer_hit	Bip01 Spine1	monster_doggypanzer_hit.ogg	1	monster_doggypanzer_idl	None	1	9	<$>48912</>	1	YES	None	0	monster_doggypanzer_run	Bip01	monster_doggypanzer_set	monster_doggypanzer_std	HIT_Blood_Human	Monster_DoggyPanzer	None	Bip01 Head	None	0	monster_doggypanzer_wlk
monster_doggypanzer_astd	monster_doggypanzer_atk	None	None	None	None	monster_doggypanzer_blow.ogg	monster_doggypanzer_set	11169	Monster_DoggyPanzer_Amber	monster_doggypanzer_dead	None	None	mon_dead01	monster_doggypanzer_die.ogg	1167	M	monster_doggypanzer_hit	Bip01 Spine1	monster_doggypanzer_hit.ogg	1	monster_doggypanzer_idl	None	1	9	<$>48911</>	1	YES	None	0	monster_doggypanzer_run	Bip01	monster_doggypanzer_set	monster_doggypanzer_std	HIT_Blood_Human	Monster_DoggyPanzer	None	Bip01 Head	None	0	monster_doggypanzer_wlk
monster_doggybomber_astd	monster_doggybomber_atk	None	None	None	None	monster_doggybomber_blow.ogg	monster_doggybomber_set	11170	Mission _DoggyBomber	monster_doggybomber_dead	None	None	mon_dead01	monster_doggybomber_die.ogg	1533	M	monster_doggybomber_hit	Bip01 Spine1	monster_doggybomber_hit.ogg	1	monster_doggybomber_idl	None	1	9	<$>48913</>	1	YES	None	0	monster_doggybomber_run	Bip01	monster_doggybomber_set	monster_doggybomber_std	HIT_Blood_Human	None	None	Bip01 Head	None	0	monster_doggybomber_wlk
monster_doggybomber_astd	monster_doggybomber_atk	None	None	None	None	monster_doggybomber_blow.ogg	monster_doggybomber_set	11171	Monster_DoggyBomber	monster_doggybomber_dead	None	None	mon_dead01	monster_doggybomber_die.ogg	1533	M	monster_doggybomber_hit	Bip01 Spine1	monster_doggybomber_hit.ogg	1	monster_doggybomber_idl	None	1	9	<$>48914</>	1	YES	None	0	monster_doggybomber_run	Bip01	monster_doggybomber_set	monster_doggybomber_std	HIT_Blood_Human	None	None	Bip01 Head	None	0	monster_doggybomber_wlk
monster_doggybomber_astd	monster_doggybomber_atk	None	None	None	None	monster_doggybomber_blow.ogg	monster_doggybomber_set	11172	Monster_DoggyBomber_Elite	monster_doggybomber_dead	None	None	mon_dead01	monster_doggybomber_die.ogg	1533	M	monster_doggybomber_hit	Bip01 Spine1	monster_doggybomber_hit.ogg	1	monster_doggybomber_idl	None	1	9	<$>48915</>	1	YES	None	0	monster_doggybomber_run	Bip01	monster_doggybomber_set	monster_doggybomber_std	HIT_Blood_Human	None	None	Bip01 Head	None	0	monster_doggybomber_wlk
monster_doggybomber_astd	monster_doggybomber_atk	None	None	None	None	monster_doggybomber_blow.ogg	monster_doggybomber_set	11179	Monster_DoggyBomber_Amber	monster_doggybomber_dead	None	None	mon_dead01	monster_doggybomber_die.ogg	1533	M	monster_doggybomber_hit	Bip01 Spine1	monster_doggybomber_hit.ogg	1	monster_doggybomber_idl	None	1	9	<$>48914</>	1	YES	None	0	monster_doggybomber_run	Bip01	monster_doggybomber_set	monster_doggybomber_std	HIT_Blood_Human	None	None	Bip01 Head	None	0	monster_doggybomber_wlk
monster_bandelier_astd	monster_bandelier_atk	None	None	None	None	monster_bandelier_blow.ogg	None	11180	Mission_Bandelier	None	monster_com	monster_com	mon_dead01	monster_bandelier_die.ogg	0	M	monster_bandelier_hit	Bip01 Spine1	monster_bandelier_hit.ogg	1	monster_bandelier_idl	None	1	1	<$>48916</>	1	NO	None	0	monster_bandelier_run	Bip01	monster_bandelier_set	monster_bandelier_std	HIT_Blood_Human	None	None	Bip01 Head	monster_com	1	monster_bandelier_wlk
monster_bandelier_astd	monster_bandelier_atk	None	None	None	None	monster_bandelier_blow.ogg	None	11181	Monster_Bandelier	None	monster_com	monster_com	mon_dead01	monster_bandelier_die.ogg	0	M	monster_bandelier_hit	Bip01 Spine1	monster_bandelier_hit.ogg	1	monster_bandelier_idl	None	1	1	<$>48917</>	1	NO	None	0	monster_bandelier_run	Bip01	monster_bandelier_set	monster_bandelier_std	HIT_Blood_Human	None	None	Bip01 Head	monster_com	1	monster_bandelier_wlk
monster_bandelier_astd	monster_bandelier_atk	None	None	None	None	monster_bandelier_blow.ogg	None	11182	Monster_Bandelier_Elite	None	monster_com	monster_com	mon_dead01	monster_bandelier_die.ogg	0	M	monster_bandelier_hit	Bip01 Spine1	monster_bandelier_hit.ogg	1	monster_bandelier_idl	None	1	1	<$>48918</>	1	NO	None	0	monster_bandelier_run	Bip01	monster_bandelier_set	monster_bandelier_std	HIT_Blood_Human	None	None	Bip01 Head	monster_com	1	monster_bandelier_wlk
monster_bandelier_astd	monster_bandelier_atk	None	None	None	None	monster_bandelier_blow.ogg	None	11189	Monster_Bandelier_Amber	None	monster_com	monster_com	mon_dead01	monster_bandelier_die.ogg	0	M	monster_bandelier_hit	Bip01 Spine1	monster_bandelier_hit.ogg	1	monster_bandelier_idl	None	1	1	<$>48917</>	1	NO	None	0	monster_bandelier_run	Bip01	monster_bandelier_set	monster_bandelier_std	HIT_Blood_Human	None	None	Bip01 Head	monster_com	1	monster_bandelier_wlk
monster_sepulveda_astd	monster_sepulveda_atk	None	None	None	None	monster_sepulveda_blow.ogg	monster_sepulveda_set	11200	Mission_Sepulveda	None	monster_com	monster_com	mon_dead01	monster_sepulveda_die.ogg	0	M	monster_sepulveda_hit	Bip01 Spine1	monster_sepulveda_hit.ogg	2	monster_sepulveda_idl	None	1	1	<$>48920</>	2	NO	None	0	monster_sepulveda_run	Bip01	monster_sepulveda_set	monster_sepulveda_std	HIT_Blood_Human	None	None	Bip01 Head	monster_com	1	monster_sepulveda_wlk
monster_sepulveda_astd	monster_sepulveda_atk	None	None	None	None	monster_sepulveda_blow.ogg	monster_sepulveda_set	11201	Monster_Sepulveda	None	monster_com	monster_com	mon_dead01	monster_sepulveda_die.ogg	0	M	monster_sepulveda_hit	Bip01 Spine1	monster_sepulveda_hit.ogg	2	monster_sepulveda_idl	None	1	1	<$>48921</>	2	NO	None	0	monster_sepulveda_run	Bip01	monster_sepulveda_set	monster_sepulveda_std	HIT_Blood_Human	None	None	Bip01 Head	monster_com	1	monster_sepulveda_wlk
monster_sepulveda_astd	monster_sepulveda_atk	None	None	None	None	monster_sepulveda_blow.ogg	monster_sepulveda_set	11202	Monster_Sepulveda_Elite	None	monster_com	monster_com	mon_dead01	monster_sepulveda_die.ogg	0	M	monster_sepulveda_hit	Bip01 Spine1	monster_sepulveda_hit.ogg	2	monster_sepulveda_idl	None	1	1	<$>48922</>	2	NO	None	0	monster_sepulveda_run	Bip01	monster_sepulveda_set	monster_sepulveda_std	HIT_Blood_Human	None	None	Bip01 Head	monster_com	1	monster_sepulveda_wlk
monster_sepulveda_astd	monster_sepulveda_atk	None	None	None	None	monster_sepulveda_blow.ogg	monster_sepulveda_set	11209	Monster_Sepulveda_Amber	None	monster_com	monster_com	mon_dead01	monster_sepulveda_die.ogg	0	M	monster_sepulveda_hit	Bip01 Spine1	monster_sepulveda_hit.ogg	2	monster_sepulveda_idl	None	1	1	<$>48921</>	2	NO	None	0	monster_sepulveda_run	Bip01	monster_sepulveda_set	monster_sepulveda_std	HIT_Blood_Human	None	None	Bip01 Head	monster_com	1	monster_sepulveda_wlk
monster_milhou_astd	monster_milhou_atk	None	None	None	None	monster_milhou_blow.ogg	monster_milhou_set	11210	Mission_Milhou	None	monster_com	monster_com	mon_dead01	monster_milhou_die.ogg	0	M	monster_milhou_hit	Bip01 Spine1	monster_milhou_hit.ogg	1	monster_milhou_idl	None	1	1	<$>48924</>	2	NO	None	0	monster_milhou_run	Bip01	monster_milhou_set	monster_milhou_std	HIT_Blood_Human	None	None	Bip01 Head	monster_com	1	monster_milhou_wlk
monster_milhou_astd	monster_milhou_atk	None	None	None	None	monster_milhou_blow.ogg	monster_milhou_set	11211	Monster_Milhou	None	monster_com	monster_com	mon_dead01	monster_milhou_die.ogg	0	M	monster_milhou_hit	Bip01 Spine1	monster_milhou_hit.ogg	1	monster_milhou_idl	None	1	1	<$>48925</>	2	NO	None	0	monster_milhou_run	Bip01	monster_milhou_set	monster_milhou_std	HIT_Blood_Human	None	None	Bip01 Head	monster_com	1	monster_milhou_wlk
monster_milhou_astd	monster_milhou_atk	None	None	None	None	monster_milhou_blow.ogg	monster_milhou_set	11212	Monster_Milhou_Elite	None	monster_com	monster_com	mon_dead01	monster_milhou_die.ogg	0	M	monster_milhou_hit	Bip01 Spine1	monster_milhou_hit.ogg	1	monster_milhou_idl	None	1	1	<$>48926</>	2	NO	None	0	monster_milhou_run	Bip01	monster_milhou_set	monster_milhou_std	HIT_Blood_Human	None	None	Bip01 Head	monster_com	1	monster_milhou_wlk
monster_milhou_astd	monster_milhou_atk	None	None	None	None	monster_milhou_blow.ogg	monster_milhou_set	11219	Monster_Milhou_Amber	None	monster_com	monster_com	mon_dead01	monster_milhou_die.ogg	0	M	monster_milhou_hit	Bip01 Spine1	monster_milhou_hit.ogg	1	monster_milhou_idl	None	1	1	<$>48925</>	2	NO	None	0	monster_milhou_run	Bip01	monster_milhou_set	monster_milhou_std	HIT_Blood_Human	None	None	Bip01 Head	monster_com	1	monster_milhou_wlk
monster_roguebombagent_astd	monster_roguebombagent_atk	None	None	None	None	monster_roguebombagent_blow.ogg	None	11250	Mission_RogueBombAgent	None	monster_com	monster_com	mon_dead01	monster_roguebombagent_die.ogg	0	M	monster_roguebombagent_hit	Bip01 Spine1	monster_roguebombagent_hit.ogg	2	monster_roguebombagent_idl	None	1	1	<$>48928</>	1	NO	None	0	monster_roguebombagent_run	Bip01	monster_roguebombagent_set	monster_roguebombagent_std	HIT_Blood_Human_1_1	None	None	Bip01 Head	monster_com	1	monster_roguebombagent_wlk
monster_roguebombagent_astd	monster_roguebombagent_atk	None	None	None	None	monster_roguebombagent_blow.ogg	None	11251	Monster_RogueBombAgent	None	monster_com	monster_com	mon_dead01	monster_roguebombagent_die.ogg	0	M	monster_roguebombagent_hit	Bip01 Spine1	monster_roguebombagent_hit.ogg	2	monster_roguebombagent_idl	None	1	1	<$>48928</>	1	NO	None	0	monster_roguebombagent_run	Bip01	monster_roguebombagent_set	monster_roguebombagent_std	HIT_Blood_Human_1_1	None	None	Bip01 Head	monster_com	1	monster_roguebombagent_wlk
monster_roguebombagent_astd	monster_roguebombagent_atk	None	None	None	None	monster_roguebombagent_blow.ogg	None	11252	Monster_RogueBombAgent_Elite	None	monster_com	monster_com	mon_dead01	monster_roguebombagent_die.ogg	0	M	monster_roguebombagent_hit	Bip01 Spine1	monster_roguebombagent_hit.ogg	2	monster_roguebombagent_idl	None	1	1	<$>48929</>	1	NO	None	0	monster_roguebombagent_run	Bip01	monster_roguebombagent_set	monster_roguebombagent_std	HIT_Blood_Human_1_1	None	None	Bip01 Head	monster_com	1	monster_roguebombagent_wlk
monster_roguebombagent_astd	monster_roguebombagent_atk	None	None	None	None	monster_roguebombagent_blow.ogg	None	11259	Monster_RogueBombAgent_Amber	None	monster_com	monster_com	mon_dead01	monster_roguebombagent_die.ogg	0	M	monster_roguebombagent_hit	Bip01 Spine1	monster_roguebombagent_hit.ogg	2	monster_roguebombagent_idl	None	1	1	<$>48928</>	1	NO	None	0	monster_roguebombagent_run	Bip01	monster_roguebombagent_set	monster_roguebombagent_std	HIT_Blood_Human_1_1	None	None	Bip01 Head	monster_com	1	monster_roguebombagent_wlk
