AR	ASPD	ATK	AddATK	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	AutoCheckUse	AutoInspect	BLK	BaseATK	BaseDEF	BeastBane	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	CoolDown	CoolDownGroup	DBLHand	DEF	DeadDrop	DefEA	DefIP	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EngName	EqpType	EquipSound	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireIP	GolemBane	GroupName	HPDrain	HR	HumanBane	IMP	IceATK	IceIP	ImgName	IncAGI	IncCHA	IncCON	IncDEX	IncINT	IncSTR	InfoView	IsConfirmUseItem	IsUsableInDead	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LgtIP	LockWarpUse	LogoutSave	MHP	MKP	MSP	MSPD	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MinR	NoBuffMsg	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	OptionGroup	PR	Pair	ParticleCount	ParticleName	PreCheckScp	Price	PromotionLv	PsyATK	PsyIP	RFIRE	RHP	RICE	RLGHT	RPSY	RSP	RSTAT	Rank	RecordUsingLog	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	SaveBuff	SaveBurlonPoint	SaveExp	Scale	ScpType	SellPrice	ShldDR	SocketRef	Spec	Suffix	TargetHitEffect	TownUsable	Tradable	TxScpType	UndeadBane	UniqueBone	Unstack	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	ZoneItem	arg1	arg2
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>33334</>	0	IncARDR_Event	0	Consume	<$>65865</>	Consume_Food	<$>32567</>	20594	Pomodoro_Event	Food	0	0	NO	0	FALSE	1	0	None	0	<$>33332</>	0	0	0	0	None	Etc	None	drop_drug.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Lotte Pomodoro Spaghetti	None	None	None	2147483647	0	FALSE	it_e_lottepomodoro	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	FALSE	None	<$>32567</>	SYS_item_column_yellow	0	<$>33331</>	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	135	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>33333</>	1	20594	FALSE	FALSE	FALSE	2	SCP_USE_ITEM_TeamAddBuff	1	0	None	<$>32428</>	_NO	None	TRUE	FALSE	None	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	1	1800000
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>33337</>	0	EXPBuff20_Event	0	Consume	<$>65865</>	Consume_Food	<$>32567</>	20595	Carbonara_Event	Food	0	0	NO	0	FALSE	1	0	None	0	<$>33332</>	0	0	0	0	None	Etc	None	drop_drug.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Lotte Carbonara Spaghetti	None	None	None	2147483647	0	FALSE	it_e_lottecarbonara	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	FALSE	None	<$>32567</>	SYS_item_column_yellow	0	<$>33335</>	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	135	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>33336</>	1	20595	FALSE	FALSE	FALSE	2	SCP_USE_ITEM_TeamAddBuff	1	0	None	<$>32428</>	_NO	None	TRUE	FALSE	None	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	1	1800000
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>33339</>	0	DropBuff10_Event	0	Consume	<$>65865</>	Consume_Food	<$>32567</>	20596	Bolognese_Event	Food	0	0	NO	0	FALSE	1	0	None	0	<$>33332</>	0	0	0	0	None	Etc	None	drop_drug.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Lotte Bolognese Spaghetti	None	None	None	2147483647	0	FALSE	it_e_lottebolognaise	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	FALSE	None	<$>32567</>	SYS_item_column_yellow	0	<$>33338</>	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	135	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>33339</>	1	20596	FALSE	FALSE	FALSE	2	SCP_USE_ITEM_TeamAddBuff	1	0	None	<$>32428</>	_NO	None	TRUE	FALSE	None	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	1	1800000
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	FALSE	TRUE	0	0	0	0	None	None	0	None	None	0	None	0	Consume	<$>65865</>	Consume_Tools	<$>163231</>	20597	WarpScroll_TeamArena	Tools	0	0	NO	0	FALSE	1	0	None	0	<$>33340</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Return to Base Camp	None	None	None	2147483647	0	FALSE	it_e_warpscrollmap	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	FALSE	None	<$>34915</>	SYS_item_column_yellow	0	<$>4783</>	None	0	1000	0	0	FALSE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>33341</>	1	20597	TRUE	TRUE	TRUE	2	SCP_USE_ITEM_ReturnArenaCamp	1	0	None	<$>33342</>	_NO	None	TRUE	FALSE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32565</>	0	None	0	Consume	<$>65865</>	Consume_Etc	<$>156102</>	20598	Birthday_Present	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>33344</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Present for Birthday	None	None	None	2147483647	0	FALSE	it_e_birthpresent	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	FALSE	None	<$>27429</>	SYS_item_column_yellow	0	<$>33343</>	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>33345</>	1	20598	FALSE	FALSE	FALSE	0.3	SCP_USE_ITEM_BirthdayBox	1	0	None	None	_NO	None	TRUE	FALSE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>33348</>	0	BlessofGM	0	Consume	<$>65865</>	Consume_Food	<$>32567</>	20599	Birthday_Cake	Food	0	0	NO	0	FALSE	1	0	None	0	<$>33347</>	0	0	0	0	None	Etc	None	drop_drug.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Cake for Birthday	None	None	None	2147483647	0	FALSE	it_e_layercheesecake	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	FALSE	None	<$>32567</>	SYS_item_column_yellow	0	<$>33346</>	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	1800	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Happy Birthday to You!	1	20599	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_SongPyeon	1	0	None	<$>32428</>	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	2	600000
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32614</>	0	None	0	Consume	<$>65865</>	Consume_Etc	<$>156102</>	20600	FireCracker_Birthday	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>33350</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Fire cracker for Birthday	None	None	None	2147483647	0	FALSE	it_e_firecracker	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	FALSE	None	<$>27429</>	SYS_item_column_yellow	0	<$>33349</>	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	90	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	20600	FALSE	FALSE	FALSE	2.2	SCP_USE_ITEM_Effect_FireCrackBirth	28	0	None	None	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32565</>	0	None	0	Consume	<$>65865</>	Consume_Etc	<$>156102</>	20601	AndreBox_BackCostume	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>177313</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Andre's Box - Back Costume	None	None	None	30000	1	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	FALSE	None	<$>27429</>	SYS_item_column_yellow	0	<$>176922</>	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32564</>	1	20601	FALSE	FALSE	FALSE	0.3	SCP_USE_ITEM_BackCosBox	1	0	None	None	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32565</>	0	None	0	Consume	<$>65865</>	Consume_Etc	<$>156102</>	20602	AndreBox_ClothesCostume	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>177314</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Andre's Box - Clothes Costume	None	None	None	30000	1	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	FALSE	None	<$>27429</>	SYS_item_column_yellow	0	<$>176923</>	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32564</>	1	20602	FALSE	FALSE	FALSE	0.3	SCP_USE_ITEM_ClothesCosBox	1	0	None	None	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32565</>	0	None	0	Consume	<$>65865</>	Consume_Etc	<$>156102</>	20603	AccessoryBox_Head_PC	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>177315</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Head Costume Box for PC 	None	None	None	30000	1	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	FALSE	None	<$>27429</>	SYS_item_column_yellow	0	<$>176924</>	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32564</>	1	20603	FALSE	FALSE	FALSE	0.3	SCP_USE_ITEM_AccessoryHeadPC	1	0	None	None	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32565</>	0	None	0	Consume	<$>65865</>	Consume_Etc	<$>156102</>	20604	AccessoryBox_Head_NPC	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>177316</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Head Costume Box for NPC 	None	None	None	30000	1	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	FALSE	None	<$>27429</>	SYS_item_column_yellow	0	<$>176925</>	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32564</>	1	20604	FALSE	FALSE	FALSE	0.3	SCP_USE_ITEM_AccessoryHeadNPC	1	0	None	None	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32565</>	0	None	0	Consume	<$>65865</>	Consume_Etc	<$>156102</>	20605	AndreBox_BackCostume_10EA	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>177313</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Andre's Box - Back Costume 10EA	None	None	None	50000	1	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	FALSE	FALSE	None	<$>27429</>	SYS_item_column_yellow	0	<$>176926</>	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32564</>	10	20601	FALSE	FALSE	FALSE	0.3	SCP_USE_ITEM_BackCosBox	1	0	None	None	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32565</>	0	None	0	Consume	<$>65865</>	Consume_Etc	<$>156102</>	20606	AndreBox_ClothesCostume_10EA	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>177314</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Andre's Box - Clothes Costume 10EA	None	None	None	50000	1	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	FALSE	FALSE	None	<$>27429</>	SYS_item_column_yellow	0	<$>176927</>	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32564</>	10	20602	FALSE	FALSE	FALSE	0.3	SCP_USE_ITEM_ClothesCosBox	1	0	None	None	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32565</>	0	None	0	Consume	<$>65865</>	Consume_Etc	<$>156102</>	20607	AccessoryBox_Head_PC_10EA	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>177315</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Head Costume Box for PC 10EA	None	None	None	50000	1	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	FALSE	FALSE	None	<$>27429</>	SYS_item_column_yellow	0	<$>176928</>	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32564</>	10	20603	FALSE	FALSE	FALSE	0.3	SCP_USE_ITEM_AccessoryHeadPC	1	0	None	None	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32565</>	0	None	0	Consume	<$>65865</>	Consume_Etc	<$>156102</>	20608	AccessoryBox_Head_NPC_10EA	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>177316</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Head Costume Box for NPC 10EA	None	None	None	50000	1	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	FALSE	FALSE	None	<$>27429</>	SYS_item_column_yellow	0	<$>176929</>	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32564</>	10	20604	FALSE	FALSE	FALSE	0.3	SCP_USE_ITEM_AccessoryHeadNPC	1	0	None	None	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32565</>	0	None	0	Consume	<$>65865</>	Consume_Etc	<$>156102</>	20609	AndreBox_BackCostume_20EA	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>177313</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Andre's Box - Back Costume 20EA	None	None	None	50000	1	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	FALSE	FALSE	None	<$>27429</>	SYS_item_column_yellow	0	<$>176930</>	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32564</>	20	20601	FALSE	FALSE	FALSE	0.3	SCP_USE_ITEM_BackCosBox	1	0	None	None	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32565</>	0	None	0	Consume	<$>65865</>	Consume_Etc	<$>156102</>	20610	AndreBox_ClothesCostume_20EA	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>177314</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Andre's Box - Clothes Costume 20EA	None	None	None	50000	1	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	FALSE	FALSE	None	<$>27429</>	SYS_item_column_yellow	0	<$>176931</>	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32564</>	20	20602	FALSE	FALSE	FALSE	0.3	SCP_USE_ITEM_ClothesCosBox	1	0	None	None	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32565</>	0	None	0	Consume	<$>65865</>	Consume_Etc	<$>156102</>	20611	AccessoryBox_Head_PC_20EA	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>177315</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Head Costume Box for PC 20EA	None	None	None	50000	1	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	FALSE	FALSE	None	<$>27429</>	SYS_item_column_yellow	0	<$>176932</>	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32564</>	20	20603	FALSE	FALSE	FALSE	0.3	SCP_USE_ITEM_AccessoryHeadPC	1	0	None	None	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32565</>	0	None	0	Consume	<$>65865</>	Consume_Etc	<$>156102</>	20612	AccessoryBox_Head_NPC_20EA	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>177316</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Head Costume Box for NPC 20EA	None	None	None	50000	1	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	FALSE	FALSE	None	<$>27429</>	SYS_item_column_yellow	0	<$>176933</>	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32564</>	20	20604	FALSE	FALSE	FALSE	0.3	SCP_USE_ITEM_AccessoryHeadNPC	1	0	None	None	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32565</>	0	None	0	Consume	<$>65865</>	Consume_Etc	<$>156102</>	20613	XmasRudolph_Present	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>33356</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Present for X-mas	None	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	FALSE	None	<$>27429</>	SYS_item_column_yellow	0	<$>33355</>	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>33357</>	1	20613	FALSE	FALSE	FALSE	0.5	SCP_USE_ITEM_XmasRudolphBox	1	0	None	None	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>33360</>	0	BlessofGM	0	Consume	<$>65865</>	Consume_Food	<$>32567</>	20614	RicePastaSoup	Food	0	0	NO	0	FALSE	1	0	None	0	<$>33359</>	0	0	0	0	None	Etc	None	drop_drug.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Sliced Rice Pasta Soup	None	None	None	2147483647	0	FALSE	it_e_ricepasta	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	FALSE	None	<$>32567</>	SYS_item_column_yellow	0	<$>33358</>	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	1800	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	20614	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_SongPyeon	0	0	None	<$>32428</>	_NO	None	TRUE	FALSE	None	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	3	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32565</>	0	None	0	Consume	<$>65865</>	Consume_Etc	<$>156102</>	20615	GiftBox_Nyato	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>33362</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Nayto's Present	None	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	FALSE	FALSE	None	<$>27429</>	SYS_item_column_yellow	0	<$>33361</>	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>33357</>	1	20615	FALSE	FALSE	FALSE	0.5	SCP_USE_ITEM_GiftBox_Nyato	1	0	None	None	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
