AR	ASPD	ASPD_Opt	ATK	AddATK	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BaseATK	BaseDEF	BeastBane	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DeadDrop	DefEA	DefIP	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EnchantLv	EngName	EqpType	EquipSound	EvationSkill_BM	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireIP	GolemBane	GroupName	HPDrain	HP_Opt	HR	HumanBane	IMP	IMP_Opt	IceATK	IceIP	ImgName	IncAGI	IncCHA	IncCON	IncDEX	IncINT	IncMHP	IncMHP_Opt	IncMSP	IncMSP_Opt	IncSTR	InfoView	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LgtIP	LogoutSave	MHP	MHP2_Opt	MHP_Opt	MKP	MSP	MSPD	MSPD_Opt	MSP_Opt	MSP_Opt2	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MinR	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	OptionGroup	PCAtk	PCDef	PR	PR_Opt	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyIP	RFIRE	RHP	RICE	RLGHT	RPSY	RSP	RSTAT	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	Scale	ScpType	SellPrice	SetItemGroup	ShldDR	SocketRef	Spec	Suffix	TargetHitEffect	Tradable	UndeadBane	UniqueBone	Unstack	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	3	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots3	<$>32376</>	19521	Master_Boots_Metal	MBoots	NO	12	FALSE	1	0	BOOTS	0	<$>140815</>	0	10	0	0	None	NormEqp	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Magic Grieves	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_chainboots	0	0	0	Boots	0	0	0	0	2	0	0	0	it_m_mastergrieves	0	0	0	0	0	0	0	0	0	0	TRUE	<$>32365</>	SYS_item_column_red	0	<$>32402</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	BOOTSM2	0	0	0	0	NO	1	None	90000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32014</>	1	19521	1.6	None	27500	0	0	None	<$>32368</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	2	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots2	<$>32372</>	19522	Master_Boots_Leather	LBoots	NO	9	FALSE	1	0	BOOTS	0	<$>140816</>	0	10	0	0	None	NormEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Magic Leather Boots	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_leatherboots	0	0	0	Boots	0	0	0	0	2	0	0	0	it_m_masterleatherboots	0	0	0	0	0	0	0	0	0	0	TRUE	<$>32365</>	SYS_item_column_red	0	<$>32404</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	BOOTSL2	0	0	0	0	NO	1	None	90000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32336</>	1	19522	1.6	None	27500	0	0	None	<$>32368</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots1	<$>32365</>	19523	Master_Boots_Soft	Boots	NO	6	FALSE	1	0	BOOTS	0	<$>140817</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Magic Shoes	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_shoes	0	0	0	Boots	0	0	0	0	2	0	0	0	it_m_mastershoes	0	0	0	0	0	0	0	0	0	0	TRUE	<$>32365</>	SYS_item_column_red	0	<$>32406</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	BOOTSS2	0	0	0	0	NO	1	None	90000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	19523	1.6	None	27500	0	0	None	<$>32368</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots1	<$>32365</>	19524	Devil_Boots	Boots	NO	12	FALSE	1	0	BOOTS	0	<$>193335</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	108	Strata Devil Boots	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_stratadevilboots	0	0	0	Boots	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>32365</>	SYS_item_column_red	0	<$>32408</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGENDBOOT	0	0	0	0	NO	1	None	90000	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32347</>	1	19524	1.6	None	27500	1	0	None	<$>32368</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots1	<$>32365</>	19525	Armonia_Boots	Boots	NO	12	FALSE	1	0	BOOTS	0	<$>193336</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	108	Armonia Boots	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_stratadevilboots	0	0	0	Boots	0	0	0	0	0	0	0	0	it_a_armBoots	0	0	0	0	0	0	0	0	0	0	TRUE	<$>32365</>	SYS_item_column_red	0	<$>109478</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	ARM_BOOT	0	0	0	0	NO	1	None	90000	4	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140796</>	1	19525	1.6	None	27500	4	0	None	<$>32368</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots1	<$>32365</>	19526	Zodiac_Boots	Boots	NO	12	FALSE	1	0	BOOTS	0	<$>193337</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	108	Zodiac Boots	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_stratadevilboots	0	0	0	Boots	0	0	0	0	0	0	0	0	it_m_ZodiacBoots	0	0	0	0	0	0	0	0	0	0	TRUE	<$>32365</>	SYS_item_column_red	0	<$>163221</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	ELITECONBOOT	0	0	0	0	NO	1	None	90000	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32347</>	1	19526	1.6	None	27500	7	0	None	<$>32368</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots1	<$>32365</>	19527	Evil_Boots	Boots	NO	12	FALSE	1	0	BOOTS	0	<$>186912</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Evil Boots	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_stratadevilboots	0	0	0	Boots	0	0	0	0	0	0	0	0	it_m_blackdevilboots	0	0	0	0	0	0	0	0	0	0	TRUE	<$>32365</>	SYS_item_column_red	0	<$>186911</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGENDBOOT	0	0	0	0	NO	1	None	90000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	19527	1.6	None	27500	3	0	None	<$>32368</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots1	<$>32365</>	19533	SettlerShoes	Boots	NO	1	FALSE	1	0	BOOTS	0	<$>140820</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	Settler's Shoes	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_shoes	0	0	0	Boots	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>32365</>	SYS_item_column_red	0	<$>32418</>	None	0	1000	0	0	No	0	0	0	0	0	1.05	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	90000	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140798</>	1	19533	1.6	None	1	0	0	None	<$>32368</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	20	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots1	<$>32365</>	19537	Bristia_Boots	Boots	NO	12	FALSE	1	0	BOOTS	0	<$>193338</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Bristia Boots	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_shoes	0	0	0	Boots	0	0	0	0	2	0	0	0	it_m_bristiaboots	0	0	0	0	0	0	0	0	0	0	TRUE	<$>32365</>	SYS_item_column_red	0	<$>97569</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	BOOTSS2	0	0	0	0	NO	1	None	90000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	19537	1.6	None	27500	2	0	None	<$>32368</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots1	<$>32365</>	19538	Bahamar_Boots	Boots	NO	13	FALSE	1	0	BOOTS	0	<$>140823</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	108	Bahamar Boots	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_demonhuntergrieves	0	0	0	Boots	0	0	0	0	5	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>32365</>	SYS_item_column_red	0	<$>140822</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGENDBOOT	0	0	0	0	NO	1	None	90000	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>43478</>	1	19538	1.6	None	27500	0	0	None	<$>32368</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots1	<$>32365</>	19539	Contract_Boots	Boots	NO	12	FALSE	1	0	BOOTS	0	<$>220234</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	108	Contract Boots	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_a_contboots	0	0	0	Boots	0	0	0	0	3	0	0	0	None	0	0	0	0	0	3000	0	0	0	0	FALSE	<$>32365</>	SYS_item_column_red	0	<$>113006</>	None	0	1000	0	0	No	0	0	0	0	0	1.2	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	2	2	10	0	NO	1	None	90000	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>43478</>	1	19539	1.6	None	1	0	0	None	<$>32368</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots1	<$>32365</>	19540	Tyrant_Boots	Boots	NO	15	FALSE	1	0	BOOTS	0	<$>220235</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	108	Tyrant Boots	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_pioneerwalker	0	0	0	Boots	0	0	0	0	5	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>32365</>	SYS_item_column_red	0	<$>140824</>	None	0	1000	0	0	No	0	0	0	0	0	1.15	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGENDBOOT	0	0	0	0	NO	1	None	100000	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>43478</>	1	19540	1.6	None	25000	0	0	None	<$>32368</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots1	<$>32365</>	19541	Experimental_Magic_Boots	Boots	NO	6	FALSE	1	0	BOOTS	0	<$>220236</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Experimental Magic Boots	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_shoes	0	0	0	Boots	0	0	0	0	2	0	0	0	it_m_mastershoes	0	0	0	0	0	0	0	0	0	0	FALSE	<$>32365</>	SYS_item_column_red	0	<$>140826</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	30000000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	19541	1.6	None	1000000	0	0	None	<$>32368</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots1	<$>32365</>	19542	Experimental_Magic_Boots2	Boots	NO	6	FALSE	1	0	BOOTS	0	<$>143320</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Experimental Magic Boots	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_shoes	0	0	0	Boots	0	0	0	0	2	0	0	0	it_m_mastershoes	0	0	0	0	0	500	0	50	0	0	FALSE	<$>32365</>	SYS_item_column_red	0	<$>140826</>	None	0	1000	0	0	No	0	0	0	0	0	1.12	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	2000000	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140798</>	1	19542	1.6	None	200000	0	0	None	<$>32368</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots1	<$>32365</>	19553	Valeron_Boots	Boots	NO	12	FALSE	1	0	BOOTS	0	<$>193340</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	112	Valeron Boots	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_stratadevilboots	0	0	0	Boots	0	0	0	0	2	0	0	0	it_a_ileBoots	0	0	0	0	0	500	0	0	0	0	TRUE	<$>32365</>	SYS_item_column_red	0	<$>193339</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	VALELON_BOOT	0	0	0	0	NO	1	None	90000	4	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140796</>	1	19553	1.6	None	27500	8	0	None	<$>32368</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots1	<$>32365</>	19556	Divine_Boots	Boots	NO	12	FALSE	1	0	BOOTS	0	<$>195529</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Divine Boots	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_shoes	0	0	0	Boots	0	0	0	0	0	0	0	0	it_m_divineboots	0	0	0	0	0	300	0	0	0	0	TRUE	<$>32365</>	SYS_item_column_red	0	<$>195528</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	BOOTSS2	0	0	0	0	NO	1	None	0	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	19556	1.6	None	0	9	0	None	<$>32368</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots1	<$>32365</>	19557	Divino_Boots	Boots	NO	12	FALSE	1	0	BOOTS	0	<$>220238</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	112	Divino's Boots	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_stratadevilboots	0	0	0	Boots	0	0	0	0	5	0	0	0	it_a_divinoboots	10	0	0	0	0	3000	0	0	0	0	TRUE	<$>32365</>	SYS_item_column_red	0	<$>220237</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	VALELON_BOOT	0	0	0	0	NO	1	None	90000	4	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140796</>	1	19557	1.6	None	27500	0	0	None	<$>32368</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots1	<$>32365</>	19558	Queenietula_Boots	Boots	NO	12	FALSE	1	0	BOOTS	0	<$>220240</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	112	Queenietula's Boots	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_stratadevilboots	0	0	0	Boots	0	0	0	0	5	0	0	0	it_a_queenietulaboots	0	0	0	10	0	0	0	0	0	0	TRUE	<$>32365</>	SYS_item_column_red	0	<$>220239</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	VALELON_BOOT	0	0	0	0	NO	1	None	90000	4	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140796</>	1	19558	1.6	None	27500	0	0	None	<$>32368</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots1	<$>32365</>	19559	StellarBoots	Boots	NO	24	FALSE	1	0	BOOTS	0	<$>220242</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	112	Pionner of Star's Boots	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_stratadevilboots	0	0	0	Boots	0	0	0	0	5	0	0	0	it_m_stellaboots	0	0	0	0	0	0	0	0	0	0	TRUE	<$>32365</>	SYS_item_column_red	0	<$>220241</>	None	0	1000	0	0	No	0	0	0	0	0	1.2	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	0	4	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140796</>	1	19559	1.6	None	0	0	0	None	<$>32368</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	FALSE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots1	<$>32365</>	19560	Royal_Boots	Boots	NO	12	FALSE	1	0	BOOTS	0	<$>218193</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	112	Royal Boots	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_stratadevilboots	0	0	0	Boots	0	0	0	0	0	0	0	0	it_a_royal_boots	0	0	0	0	0	0	0	0	0	0	FALSE	<$>32365</>	SYS_item_column_red	0	<$>218192</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	ARM_BOOT	0	0	0	0	NO	1	None	90000	4	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140796</>	1	19560	1.6	None	27500	10	0	None	<$>32368</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots1	<$>32365</>	19801	Croix_Chevalier_Boots	Boots	NO	20	FALSE	1	0	BOOTS	0	<$>205536</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	500	Croix Chevalier Boots	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_undeaddefender	0	0	0	Boots	0	0	0	0	40	0	0	0	None	0	0	0	0	0	15000	0	0	0	0	FALSE	<$>32365</>	SYS_item_column_red	0	<$>205535</>	None	0	1000	0	0	No	0	0	0	0	0	1.15	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	ARM_BOOT	0	0	0	0	NO	1	None	90000	4	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140796</>	1	19801	1.6	None	27500	0	0	None	<$>32368</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots1	<$>32365</>	19561	AbyssArma_Boots	Boots	NO	12	FALSE	1	0	BOOTS	0	<$>224682</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	112	Abyss Arma Boots	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_stratadevilboots	0	0	0	Boots	0	0	0	0	2	0	0	0	it_a_absarmaBoots	0	0	0	0	0	1000	0	0	0	0	TRUE	<$>32365</>	SYS_item_column_red	0	<$>224681</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	VALELON_BOOT	0	0	0	0	NO	1	None	90000	4	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140796</>	1	19561	1.6	None	27500	11	0	None	<$>32368</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
