AR	ASPD	ATK	AddATK	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BaseATK	BaseDEF	BeastBane	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DeadDrop	DefEA	DefIP	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EngName	EqpType	EquipSound	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireIP	GolemBane	GroupName	HPDrain	HR	HumanBane	IMP	IceATK	IceIP	ImgName	IncAGI	IncCHA	IncCON	IncDEX	IncINT	IncMHP	IncMSP	IncSTR	InfoView	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LgtIP	LogoutSave	MHP	MKP	MSP	MSPD	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MinR	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	OptionGroup	PR	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyIP	RFIRE	RHP	RICE	RLGHT	RPSY	RSP	RSTAT	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	Scale	ScpType	SellPrice	ShldDR	SocketRef	Spec	Suffix	TargetHitEffect	Tradable	UndeadBane	UniqueBone	Unstack	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Face	<$>37425</>	18024	Ramiro_PhobitanCap_Event	FaceRam	NO	0	FALSE	1	0	FACE	0	<$>177667</>	0	0	0	0	None	None	None	None	N/A	N/A	N/A	Dummy_H	N/A	N/A	TRUE	0	None	Phobitan cap - event	FACE	None	None	2147483647	0	FALSE	it_c_ramiro_phobitancap	0	0	0	Face	0	0	0	0	0	0	None	0	0	0	0	0	500	0	0	FALSE	<$>37425</>	SYS_item_column_red	0	<$>29301</>	None	0	1000	0	0	No	0	0	0	1.1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>135993</>	1	18024	1	None	0	0	None	None	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Face	<$>37425</>	18025	Test_Face	FaceWAR	NO	0	FALSE	1	0	FACE	0	<$>29302</>	0	0	5	0	None	None	None	None	N/A	N/A	N/A	Dummy_H	N/A	N/A	TRUE	0	None	Test face	FACE	None	None	2147483647	0	FALSE	it_c_sunglass_war_f	0	0	0	Face	0	0	0	0	0	0	None	1	1	1	1	1	0	0	1	FALSE	<$>37425</>	SYS_item_column_red	0	<$>29302</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>37425</>	1	18025	1	None	0	0	None	None	_NO	None	FALSE	0	None	TRUE	Female	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Face	<$>37425</>	18031	Sunglasses_FGT_M	FaceFGT	NO	0	FALSE	1	0	FACE	0	<$>37526</>	0	0	5	0	None	None	None	None	N/A	N/A	N/A	Dummy_H	N/A	N/A	TRUE	0	None	Beach Sunglasses	FACE	None	None	2147483647	0	FALSE	it_c_sunglass_fgt_m	0	0	0	Face	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	TRUE	<$>37425</>	SYS_item_column_red	0	<$>29303</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>37425</>	1	18031	1	None	0	0	None	None	_NO	None	TRUE	0	None	TRUE	Male	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Face	<$>37425</>	18032	Sunglasses_FGT_F	FaceFGT	NO	0	FALSE	1	0	FACE	0	<$>37528</>	0	0	5	0	None	None	None	None	N/A	N/A	N/A	Dummy_H	N/A	N/A	TRUE	0	None	Beach Sunglasses	FACE	None	None	2147483647	0	FALSE	it_c_sunglass_fgt_f	0	0	0	Face	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	TRUE	<$>37425</>	SYS_item_column_red	0	<$>29304</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>37425</>	1	18032	1	None	0	0	None	None	_NO	None	TRUE	0	None	TRUE	Female	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Face	<$>37425</>	18033	Sunglasses_WIZ_M	FaceWIZ	NO	0	FALSE	1	0	FACE	0	<$>37530</>	0	0	5	0	None	None	None	None	N/A	N/A	N/A	Dummy_H	N/A	N/A	TRUE	0	None	Beach Sunglasses	FACE	None	None	2147483647	0	FALSE	it_c_sunglass_wiz_m	0	0	0	Face	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	TRUE	<$>37425</>	SYS_item_column_red	0	<$>29305</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>37425</>	1	18033	1	None	0	0	None	None	_NO	None	TRUE	0	None	TRUE	Male	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Face	<$>37425</>	18034	Sunglasses_WIZ_F	FaceWIZ	NO	0	FALSE	1	0	FACE	0	<$>37532</>	0	0	5	0	None	None	None	None	N/A	N/A	N/A	Dummy_H	N/A	N/A	TRUE	0	None	Beach Sunglasses	FACE	None	None	2147483647	0	FALSE	it_c_sunglass_wiz_f	0	0	0	Face	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	TRUE	<$>37425</>	SYS_item_column_red	0	<$>29306</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>37425</>	1	18034	1	None	0	0	None	None	_NO	None	TRUE	0	None	TRUE	Female	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Face	<$>37425</>	18035	Sunglasses_SCT_M	FaceSCT	NO	0	FALSE	1	0	FACE	0	<$>37534</>	0	0	5	0	None	None	None	None	N/A	N/A	N/A	Dummy_H	N/A	N/A	TRUE	0	None	Beach Sunglasses	FACE	None	None	2147483647	0	FALSE	it_c_sunglass_sct_m	0	0	0	Face	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	TRUE	<$>37425</>	SYS_item_column_red	0	<$>29307</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>37425</>	1	18035	1	None	0	0	None	None	_NO	None	TRUE	0	None	TRUE	Male	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Face	<$>37425</>	18036	Sunglasses_SCT_F	FaceSCT	NO	0	FALSE	1	0	FACE	0	<$>37536</>	0	0	5	0	None	None	None	None	N/A	N/A	N/A	Dummy_H	N/A	N/A	TRUE	0	None	Beach Sunglasses	FACE	None	None	2147483647	0	FALSE	it_c_sunglass_sct_f	0	0	0	Face	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	TRUE	<$>37425</>	SYS_item_column_red	0	<$>29308</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>37425</>	1	18036	1	None	0	0	None	None	_NO	None	TRUE	0	None	TRUE	Female	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Face	<$>37425</>	18037	Sunglasses_MUS_M	FaceMUS	NO	0	FALSE	1	0	FACE	0	<$>37538</>	0	0	5	0	None	None	None	None	N/A	N/A	N/A	Dummy_H	N/A	N/A	TRUE	0	None	Beach Sunglasses	FACE	None	None	2147483647	0	FALSE	it_c_sunglass_mus_m	0	0	0	Face	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	TRUE	<$>37425</>	SYS_item_column_red	0	<$>29309</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>37425</>	1	18037	1	None	0	0	None	None	_NO	None	TRUE	0	None	TRUE	Male	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Face	<$>37425</>	18038	Sunglasses_MUS_F	FaceMUS	NO	0	FALSE	1	0	FACE	0	<$>37540</>	0	0	5	0	None	None	None	None	N/A	N/A	N/A	Dummy_H	N/A	N/A	TRUE	0	None	Beach Sunglasses	FACE	None	None	2147483647	0	FALSE	it_c_sunglass_mus_f	0	0	0	Face	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	TRUE	<$>37425</>	SYS_item_column_red	0	<$>29310</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>37425</>	1	18038	1	None	0	0	None	None	_NO	None	TRUE	0	None	TRUE	Female	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Face	<$>37425</>	18039	Sunglasses_WAR_M	FaceWAR	NO	0	FALSE	1	0	FACE	0	<$>37542</>	0	0	5	0	None	None	None	None	N/A	N/A	N/A	Dummy_H	N/A	N/A	TRUE	0	None	Beach Sunglasses	FACE	None	None	2147483647	0	FALSE	it_c_sunglass_war_m	0	0	0	Face	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	TRUE	<$>37425</>	SYS_item_column_red	0	<$>29311</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>37425</>	1	18039	1	None	0	0	None	None	_NO	None	TRUE	0	None	TRUE	Male	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Face	<$>37425</>	18040	Sunglasses_WAR_F	FaceWAR	NO	0	FALSE	1	0	FACE	0	<$>37544</>	0	0	5	0	None	None	None	None	N/A	N/A	N/A	Dummy_H	N/A	N/A	TRUE	0	None	Beach Sunglasses	FACE	None	None	2147483647	0	FALSE	it_c_sunglass_war_f	0	0	0	Face	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	TRUE	<$>37425</>	SYS_item_column_red	0	<$>29312</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>37425</>	1	18040	1	None	0	0	None	None	_NO	None	TRUE	0	None	TRUE	Female	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Face	<$>37425</>	18041	OneEyedGlass	FaceRio	NO	0	FALSE	1	0	FACE	0	<$>38098</>	0	0	5	0	None	None	None	None	N/A	N/A	N/A	Dummy_H	N/A	N/A	TRUE	0	None	One Eyed Glass	FACE	None	None	2147483647	0	FALSE	it_c_rio_primula_glasses	0	0	0	Face	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	TRUE	<$>37425</>	SYS_item_column_red	0	<$>29313</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>37425</>	1	18041	1	None	1	0	None	None	_NO	None	TRUE	0	None	TRUE	Male	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Face	<$>37425</>	18042	CapitaineLunette	FaceWIZ	NO	0	FALSE	1	0	FACE	0	<$>38099</>	0	0	5	0	None	None	None	None	N/A	N/A	N/A	Dummy_H	N/A	N/A	TRUE	0	None	Capitaine Lunette	FACE	None	None	2147483647	0	FALSE	it_c_capitaine_glass	0	0	0	Face	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	TRUE	<$>37425</>	SYS_item_column_red	0	<$>29314</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>37425</>	1	18042	1	None	1	0	None	None	_NO	None	TRUE	0	None	TRUE	Male	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Face	<$>37425</>	18043	BernelliBeachSunglass	FaceGuns	NO	0	FALSE	1	0	FACE	0	<$>38100</>	0	0	5	0	None	None	None	None	N/A	N/A	N/A	Dummy_H	N/A	N/A	TRUE	0	None	Bernelli Beach Sunglass	FACE	None	None	2147483647	0	FALSE	it_c_grace_sunglass	0	0	0	Face	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	TRUE	<$>37425</>	SYS_item_column_red	0	<$>29324</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>37425</>	1	18043	1	None	1	0	None	None	_NO	None	TRUE	0	None	TRUE	Female	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Face	<$>37425</>	18044	AdrianaGlasses	FaceAdriana	NO	0	FALSE	1	0	FACE	0	<$>29803</>	0	0	5	0	None	None	None	None	N/A	N/A	N/A	Dummy_H	N/A	N/A	TRUE	0	None	Adriana's Glasses	FACE	None	None	2147483647	0	FALSE	it_c_adrianagalsses	0	0	0	Face	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	TRUE	<$>37425</>	SYS_item_column_red	0	<$>29803</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>37425</>	1	18044	1	None	1	0	None	None	_NO	None	TRUE	0	None	TRUE	Female	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Face	<$>37425</>	18045	RalphMonocle	FaceRalph	NO	0	FALSE	1	0	FACE	0	<$>38101</>	0	0	5	0	None	None	None	None	N/A	N/A	N/A	Dummy_H	N/A	N/A	TRUE	0	None	Monocle	FACE	None	None	2147483647	0	FALSE	it_c_monocle_ralph	0	0	0	Face	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	TRUE	<$>37425</>	SYS_item_column_red	0	<$>29802</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>37425</>	1	18045	1	None	1	0	None	None	_NO	None	TRUE	0	None	TRUE	Male	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Face	<$>37425</>	18046	BerroniffGlasses	FaceBerroniff	NO	0	FALSE	1	0	FACE	0	<$>29804</>	0	0	5	0	None	None	None	None	N/A	N/A	N/A	Dummy_H	N/A	N/A	TRUE	0	None	Berroniff's Glasses	FACE	None	None	2147483647	0	FALSE	it_c_berroniffglass	0	0	0	Face	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	TRUE	<$>37425</>	SYS_item_column_red	0	<$>29804</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>37425</>	1	18046	1	None	1	0	None	None	_NO	None	TRUE	0	None	TRUE	Female	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Face	<$>37425</>	18047	CrystalRudolph	FaceWAR	NO	0	FALSE	1	0	FACE	0	<$>38102</>	0	10	0	0	None	None	None	None	N/A	N/A	N/A	Dummy_H	N/A	N/A	TRUE	0	it_c_crystalrudolph	Crystal Rudolph	FACE	None	None	2147483647	0	FALSE	it_c_crystalrudolph	0	0	0	Face	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	TRUE	<$>37425</>	SYS_item_column_red	0	<$>29805</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>135997</>	1	18047	1.6	None	27	0	None	None	_NO	None	FALSE	0	None	TRUE	Female	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Face	<$>37425</>	18048	MarchettiGlasses	FaceMarchetti	NO	0	FALSE	1	0	FACE	0	<$>100042</>	0	0	5	0	None	None	None	None	N/A	N/A	N/A	Dummy_H	N/A	N/A	TRUE	0	None	Marchetti's Glasses	FACE	None	None	2147483647	0	FALSE	it_c_marchettiglasses	0	0	0	Face	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	TRUE	<$>37425</>	SYS_item_column_red	0	<$>99855</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>37425</>	1	18048	1	None	1	0	None	None	_NO	None	TRUE	0	None	TRUE	Male	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Face	<$>37425</>	18049	Mustache	FaceSherlin2	NO	0	FALSE	1	0	FACE	0	<$>110319</>	0	0	25	0	None	None	None	None	N/A	N/A	N/A	Dummy_H	N/A	N/A	TRUE	0	None	Mustache	FACE	None	None	2147483647	0	FALSE	it_c_mustache_1	0	0	0	Face	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	TRUE	<$>37425</>	SYS_item_column_red	0	<$>101941</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>101943</>	1	18049	4	None	1	0	None	None	_NO	None	TRUE	0	None	TRUE	Female	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Face	<$>37425</>	18050	Raybang	FaceVeil	NO	0	FALSE	1	0	FACE	0	<$>110320</>	0	0	5	0	None	None	None	None	N/A	N/A	N/A	Dummy_H	N/A	N/A	TRUE	0	None	Dandy glasses	FACE	None	None	2147483647	0	FALSE	it_c_raybang	0	0	0	Face	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	TRUE	<$>37425</>	SYS_item_column_red	0	<$>109124</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>37425</>	1	18050	1	None	1	0	None	None	_NO	None	TRUE	0	None	TRUE	Male	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Face	<$>37425</>	18051	JaneGlasses	FaceJane	NO	0	FALSE	1	0	FACE	0	<$>123614</>	0	0	5	0	None	None	None	None	N/A	N/A	N/A	Dummy_H	N/A	N/A	TRUE	0	None	Jane Glasses	FACE	None	None	2147483647	0	FALSE	it_c_janeglasses	0	0	0	Face	0	1	0	0	0	0	None	0	0	0	0	0	0	0	0	TRUE	<$>37425</>	SYS_item_column_red	0	<$>123281</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>216697</>	1	18051	3	None	1	0	None	None	_NO	None	TRUE	0	None	TRUE	Female	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Face	<$>37425</>	18052	JaneGlasses2	FaceJane	NO	0	FALSE	1	0	FACE	0	<$>135998</>	0	0	5	0	None	None	None	None	N/A	N/A	N/A	Dummy_H	N/A	N/A	TRUE	0	None	Jane School Glasses	FACE	None	None	2147483647	0	FALSE	it_m_janeschoollookglasses	0	0	0	Face	0	1	0	0	0	0	None	0	0	0	0	0	0	0	0	TRUE	<$>37425</>	SYS_item_column_red	0	<$>135550</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>216697</>	1	18052	3	None	1	0	None	None	_NO	None	TRUE	0	None	TRUE	Female	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Face	<$>37425</>	18053	JaneGlasses2_E	FaceJane	NO	0	FALSE	1	0	FACE	0	<$>135998</>	0	0	5	0	None	None	None	None	N/A	N/A	N/A	Dummy_H	N/A	N/A	TRUE	0	None	Jane School Glasses - Event	FACE	None	None	2147483647	0	FALSE	it_m_janeschoollookglasses	0	0	0	Face	0	1	0	0	0	0	None	0	0	0	0	0	0	0	0	FALSE	<$>37425</>	SYS_item_column_red	0	<$>135999</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>37425</>	1	18053	3	None	1	0	None	None	_NO	None	FALSE	0	None	TRUE	Female	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Face	<$>37425</>	18054	RidersHair_New	FaceVendetta	NO	0	FALSE	1	0	FACE	0	<$>104125</>	0	0	5	0	None	None	None	None	N/A	N/A	N/A	Dummy_H	N/A	N/A	TRUE	0	None	Stylish Dark Glasses	FACE	None	None	2147483647	0	FALSE	it_m_riderglass	0	0	0	Face	0	1	0	0	0	0	it_m_ridershat	0	0	0	0	0	0	0	0	TRUE	<$>37425</>	SYS_item_column_red	0	<$>103734</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>104126</>	1	18054	3	None	1	0	None	None	_NO	None	TRUE	0	None	TRUE	Female	TRUE	TRUE	1	TRUE	0	None	0	0	0
