AR	ASPD	ATK	AddATK	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BaseATK	BaseDEF	BeastBane	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DeadDrop	DefEA	DefIP	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_LEA	Dummy_N_LH	Dummy_N_RH	Dummy_REA	EQUP	EffectLength	EmitterName	EnchantLv	EngName	EqpType	EquipSound	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireIP	GolemBane	GroupName	HPDrain	HR	HumanBane	IMP	IceATK	IceIP	ImgName	IncAGI	IncAGI_Opt	IncCHA	IncCHA_Opt	IncCON	IncCON_Opt	IncDEX	IncDEX_Opt	IncINT	IncINT_Opt	IncMHP	IncMHP_Opt	IncMSP	IncMSP_Opt	IncSTR	IncSTR_Opt	InfoView	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LgtIP	LogoutSave	MHP	MHP_Opt	MKP	MSP	MSPD	MSP_Opt	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MinR	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	OptionGroup	PCAtk	PCDef	PR	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyIP	RFIRE	RHP	RICE	RLGHT	RPSY	RSP	RSTAT	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	Scale	ScpType	SellPrice	SetItemGroup	ShldDR	SocketRef	Spec	Suffix	TargetHitEffect	Tradable	UndeadBane	UniqueBone	Unstack	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ear	<$>27300</>	46021	AbyssRevelation_AGI	Ear	NO	0	FALSE	1	0	EAR	0	<$>140909</>	0	0	20	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	Dummy_ear1	N/A	N/A	Dummy_ear2	TRUE	0	None	100	Revelation of Abyss	EAR	None	None	2147483647	0	FALSE	it_a_argushope	0	0	0	Ear	0	0	0	5	0	0	None	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27300</>	SYS_item_column_red	0	<$>76925</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	EAR4	0	0	0	NO	1	None	900000	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32310</>	1	46021	2	None	165000	0	0	None	<$>168478</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ear	<$>27300</>	46022	RichKing_CHA	Ear	NO	0	FALSE	1	0	EAR	0	<$>140910</>	0	0	20	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	Dummy_ear1	N/A	N/A	Dummy_ear2	TRUE	0	None	100	Charisma of RichKing	EAR	None	None	2147483647	0	FALSE	it_a_argushope	0	0	0	Ear	0	0	0	5	0	0	None	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27300</>	SYS_item_column_red	0	<$>76927</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	EAR4	0	0	0	NO	1	None	900000	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32310</>	1	46022	2	None	165000	0	0	None	<$>168478</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ear	<$>27300</>	46023	AbyssShadow_DEX2	Ear	NO	0	FALSE	1	5	EAR	0	<$>140911</>	0	0	20	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	Dummy_ear1	N/A	N/A	Dummy_ear2	TRUE	0	None	108	Enhanced 'The Shadow of Abyss'	EAR	None	None	2147483647	0	FALSE	it_a_arguswill	0	5	0	Ear	0	0	0	5	0	5	it_a_arguswill2	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	TRUE	<$>27300</>	SYS_item_column_red	0	<$>76929</>	None	0	1000	0	5	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	EAR6	0	0	0	NO	1	None	900000	3	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>43478</>	1	46023	2	None	165000	0	0	None	<$>168478</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ear	<$>27300</>	46024	AbyssRevelation_AGI2	Ear	NO	0	FALSE	1	5	EAR	0	<$>140912</>	0	0	20	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	Dummy_ear1	N/A	N/A	Dummy_ear2	TRUE	0	None	108	Enhanced 'Revelation of Abyss'	EAR	None	None	2147483647	0	FALSE	it_a_argushope	0	5	0	Ear	0	0	0	5	0	5	it_a_expertearring	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27300</>	SYS_item_column_red	0	<$>76931</>	None	0	1000	0	5	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	EAR6	0	0	0	NO	1	None	900000	3	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>43478</>	1	46024	2	None	165000	0	0	None	<$>168478</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ear	<$>27300</>	46025	RichKing_CHA2	Ear	NO	0	FALSE	1	5	EAR	0	<$>140913</>	0	0	20	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	Dummy_ear1	N/A	N/A	Dummy_ear2	TRUE	0	None	108	Enhanced 'Charisma of Rich King'	EAR	None	None	2147483647	0	FALSE	it_a_argushope	0	5	0	Ear	0	0	0	5	0	5	it_a_expertearring	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27300</>	SYS_item_column_red	0	<$>76933</>	None	0	1000	0	5	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	EAR6	0	0	0	NO	1	None	900000	3	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>43478</>	1	46025	2	None	165000	0	0	None	<$>168478</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ear	<$>27300</>	46026	Armonia_Earring	Ear	NO	0	FALSE	1	5	EAR	0	<$>193483</>	0	0	20	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	Dummy_ear1	N/A	N/A	Dummy_ear2	TRUE	0	None	108	Armonia Earring	EAR	None	None	2147483647	0	FALSE	it_m_stratadevilbeltearring	0	5	0	Ear	0	5	0	5	0	5	it_a_armEarring	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27300</>	SYS_item_column_red	0	<$>109880</>	None	0	1000	0	5	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	ARM_EAR	0	0	0	NO	1	None	900000	4	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140796</>	1	46026	2	None	165000	4	0	None	<$>168478</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ear	<$>27300</>	46027	Zodiac_Earring	Ear	NO	0	FALSE	1	5	EAR	0	<$>193484</>	0	0	20	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	Dummy_ear1	N/A	N/A	Dummy_ear2	TRUE	0	None	108	Zodiac Earring	EAR	None	None	2147483647	0	FALSE	it_m_stratadevilbeltearring	0	5	0	Ear	0	5	0	5	0	5	it_a_ZodiacEarring	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27300</>	SYS_item_column_red	0	<$>163955</>	None	0	1000	0	5	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	ELITECONEAR	0	0	0	NO	1	None	900000	3	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>43478</>	1	46027	2	None	165000	7	0	None	<$>168478</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ear	<$>27300</>	46028	Evil_Earring	Ear	NO	0	FALSE	1	5	EAR	0	<$>187227</>	0	0	20	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	Dummy_ear1	N/A	N/A	Dummy_ear2	TRUE	0	None	104	Evil Earring	EAR	None	None	2147483647	0	FALSE	it_m_stratadevilbeltearring	0	5	0	Ear	0	5	0	5	0	5	it_m_blackdevilearring	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27300</>	SYS_item_column_red	0	<$>187226</>	None	0	1000	0	5	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGNEDEAR	0	0	0	NO	1	None	900000	2	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	46028	2	None	165000	3	0	None	<$>168478</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ear	<$>27300</>	46032	Bristia_Earring	Ear	NO	0	FALSE	1	5	EAR	0	<$>193485</>	0	0	20	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	Dummy_ear1	N/A	N/A	Dummy_ear2	TRUE	0	None	104	Bristia Earring	EAR	None	None	2147483647	0	FALSE	it_a_argushope	0	5	0	Ear	0	0	0	5	0	5	it_a_bristiaearring	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27300</>	SYS_item_column_red	0	<$>97646</>	None	0	1000	0	5	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	EAR3	0	0	0	NO	1	None	900000	2	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	46032	2	None	165000	2	0	None	<$>168478</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	10	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ear	<$>27300</>	46033	Bahamar_Earring	Ear	NO	0	FALSE	1	20	EAR	0	<$>140916</>	0	0	20	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	Dummy_ear1	N/A	N/A	Dummy_ear2	TRUE	0	None	108	Bahamar Earring	EAR	None	None	2147483647	0	FALSE	it_a_argushope	0	20	0	Ear	0	5	0	20	0	20	it_a_bristiaearring	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>27300</>	SYS_item_column_red	0	<$>111632</>	None	0	1000	0	20	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGNEDEAR	0	0	0	NO	1	None	900000	3	0	20	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>43478</>	1	46033	2	None	165000	0	0	None	<$>168478</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ear	<$>27300</>	46034	Tyrant_Earring	Ear	NO	0	FALSE	1	10	EAR	0	<$>140918</>	0	0	20	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	Dummy_ear1	N/A	N/A	Dummy_ear2	TRUE	0	None	108	Tyrant Earring	EAR	None	None	2147483647	0	FALSE	it_a_argushope	0	10	0	Ear	0	0	0	0	0	10	it_a_fastcasterold	0	0	0	0	0	0	5	0	5	0	0	0	0	0	5	0	FALSE	<$>27300</>	SYS_item_column_red	0	<$>140917</>	None	0	1000	0	10	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGNEDEAR	0	0	0	NO	1	None	900000	3	0	10	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>43478</>	1	46034	2	None	165000	0	0	None	<$>168478</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ear	<$>27300</>	46035	Contract_Earring_STR	Ear	NO	0	FALSE	1	5	EAR	0	<$>177524</>	0	0	20	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	Dummy_ear1	N/A	N/A	Dummy_ear2	TRUE	0	None	108	Strong Contract Earring	EAR	None	None	2147483647	0	FALSE	it_a_argushope	0	5	0	Ear	0	0	0	0	0	5	it_a_contearring	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	FALSE	<$>27300</>	SYS_item_column_red	0	<$>113000</>	None	0	1000	0	5	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	NO	1	None	900000	3	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>43478</>	1	46035	2	None	1	0	0	None	<$>168478</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ear	<$>27300</>	46036	Contract_Earring_AGI	Ear	NO	0	FALSE	1	5	EAR	0	<$>177525</>	0	0	20	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	Dummy_ear1	N/A	N/A	Dummy_ear2	TRUE	0	None	108	Astute Contract Earring	EAR	None	None	2147483647	0	FALSE	it_a_argushope	0	5	0	Ear	0	0	0	0	0	5	it_a_contearring	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>27300</>	SYS_item_column_red	0	<$>113001</>	None	0	1000	0	5	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	NO	1	None	900000	3	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>43478</>	1	46036	2	None	1	0	0	None	<$>168478</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ear	<$>27300</>	46037	Contract_Earring_CON	Ear	NO	0	FALSE	1	5	EAR	0	<$>177526</>	0	0	20	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	Dummy_ear1	N/A	N/A	Dummy_ear2	TRUE	0	None	108	Robust Contract Earring	EAR	None	None	2147483647	0	FALSE	it_a_argushope	0	5	0	Ear	0	0	0	0	0	5	it_a_contearring	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>27300</>	SYS_item_column_red	0	<$>113002</>	None	0	1000	0	5	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	NO	1	None	900000	3	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>43478</>	1	46037	2	None	1	0	0	None	<$>168478</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ear	<$>27300</>	46038	Contract_Earring_DEX	Ear	NO	0	FALSE	1	5	EAR	0	<$>177527</>	0	0	20	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	Dummy_ear1	N/A	N/A	Dummy_ear2	TRUE	0	None	108	Skilled Contract Earring	EAR	None	None	2147483647	0	FALSE	it_a_argushope	0	5	0	Ear	0	0	0	0	0	5	it_a_contearring	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	FALSE	<$>27300</>	SYS_item_column_red	0	<$>113003</>	None	0	1000	0	5	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	NO	1	None	900000	3	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>43478</>	1	46038	2	None	1	0	0	None	<$>168478</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ear	<$>27300</>	46039	Contract_Earring_INT	Ear	NO	0	FALSE	1	5	EAR	0	<$>177528</>	0	0	20	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	Dummy_ear1	N/A	N/A	Dummy_ear2	TRUE	0	None	108	Wise Contract Earring	EAR	None	None	2147483647	0	FALSE	it_a_argushope	0	5	0	Ear	0	0	0	0	0	5	it_a_contearring	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	FALSE	<$>27300</>	SYS_item_column_red	0	<$>113004</>	None	0	1000	0	5	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	2	0	0	NO	1	None	900000	3	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>43478</>	1	46039	2	None	1	0	0	None	<$>168478</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ear	<$>27300</>	46040	Contract_Earring_CHA	Ear	NO	0	FALSE	1	5	EAR	0	<$>177529</>	0	0	20	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	Dummy_ear1	N/A	N/A	Dummy_ear2	TRUE	0	None	108	Dignified Contract Earring	EAR	None	None	2147483647	0	FALSE	it_a_argushope	0	5	0	Ear	0	0	0	0	0	5	it_a_contearring	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>27300</>	SYS_item_column_red	0	<$>113005</>	None	0	1000	0	5	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	NO	1	None	900000	3	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>43478</>	1	46040	2	None	1	0	0	None	<$>168478</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ear	<$>27300</>	46041	Paladin_Earring	Ear	NO	0	FALSE	1	5	EAR	0	<$>118371</>	0	0	20	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	Dummy_ear1	N/A	N/A	Dummy_ear2	TRUE	0	None	1	Paladin Shiny Earring	EAR	None	None	2147483647	0	FALSE	it_a_argushope	0	5	0	Ear	0	0	0	5	0	5	None	10	0	10	0	10	0	10	0	10	0	0	0	0	0	10	0	FALSE	<$>27300</>	SYS_item_column_red	0	<$>202149</>	None	0	1000	0	5	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	NO	1	None	900000	0	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>118372</>	1	46041	2	None	1	0	0	None	<$>168478</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ear	<$>27300</>	46042	Experimental_Magic_Earring	Ear	NO	0	FALSE	1	5	EAR	0	<$>104002</>	0	0	20	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	Dummy_ear1	N/A	N/A	Dummy_ear2	TRUE	0	None	104	Experimental Magic Earring	EAR	None	None	2147483647	0	FALSE	it_a_goldearring	0	5	0	Ear	0	0	0	5	0	5	it_a_masterearring	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27300</>	SYS_item_column_red	0	<$>140919</>	None	0	1000	0	5	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	EAR3	0	0	0	NO	1	None	27000000	2	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	46042	2	None	1100000	0	0	None	<$>168478</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ear	<$>27300</>	46043	Experimental_Magic_Earring2	Ear	NO	0	FALSE	1	5	EAR	0	<$>143322</>	0	0	20	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	Dummy_ear1	N/A	N/A	Dummy_ear2	TRUE	0	None	108	Experimental Magic Earring	EAR	None	None	2147483647	0	FALSE	it_a_goldearring	0	5	0	Ear	0	0	0	5	0	5	it_a_masterearring	0	0	0	0	0	0	0	0	0	0	500	0	50	0	0	0	TRUE	<$>27300</>	SYS_item_column_red	0	<$>140919</>	None	0	1000	0	5	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	EAR3	0	0	0	NO	1	None	2000000	0	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>118372</>	1	46043	2	None	200000	0	0	None	<$>168478</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ear	<$>27300</>	46044	Valeron_Earring	Ear	NO	0	FALSE	1	5	EAR	0	<$>193487</>	0	0	20	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	Dummy_ear1	N/A	N/A	Dummy_ear2	TRUE	0	None	112	Valeron Earring	EAR	None	None	2147483647	0	FALSE	it_m_stratadevilbeltearring	0	5	0	Ear	0	5	0	5	0	5	it_a_ileEarring	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	TRUE	<$>27300</>	SYS_item_column_red	0	<$>193486</>	None	0	1000	0	5	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	VALELON_EAR	0	0	0	NO	1	None	900000	4	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140796</>	1	46044	2	None	165000	8	0	None	<$>168478</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ear	<$>27300</>	46045	Divine_Earring	Ear	NO	0	FALSE	1	5	EAR	0	<$>199503</>	0	0	20	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	Dummy_ear1	N/A	N/A	Dummy_ear2	TRUE	0	None	104	Divine Earring	EAR	None	None	2147483647	0	FALSE	it_a_argushope	0	5	0	Ear	0	0	0	5	0	5	it_m_divineearring	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	TRUE	<$>27300</>	SYS_item_column_red	0	<$>195541</>	None	0	1000	0	5	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	EAR3	0	0	0	NO	1	None	900000	2	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	46045	2	None	1	9	0	None	<$>168478</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ear	<$>27300</>	46046	Orden_Earring	Ear	NO	0	FALSE	1	5	EAR	0	<$>197524</>	0	0	20	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	Dummy_ear1	N/A	N/A	Dummy_ear2	TRUE	0	None	112	Messenger of Star's Earring	EAR	None	None	2147483647	0	FALSE	it_m_stratadevilbeltearring	0	5	0	Ear	0	0	0	5	0	5	it_a_ordenearring	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27300</>	SYS_item_column_red	0	<$>197523</>	None	0	1000	0	5	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	NO	1	None	900000	4	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140796</>	1	46046	2	None	165000	0	0	None	<$>168478</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	FALSE	25	None	0	0	0
