AccomplishID	AccomplishName	AccomplishPoint	CheckProperty	CheckType	ClassID	ClassName	Desc	IsContinue	RewardItem	Stage	SysMsg	Title	Type
1301	Golemkill	850	Golem, 1700000000	MonKill	1341	Golem41	<$>148729</>	FALSE	40769, 1	41	<$>148337</>	<$>148728</>	Battle_PVE
1301	Golemkill	900	Golem, 1800000000	MonKill	1342	Golem42	<$>148731</>	FALSE	40769, 1	42	<$>148337</>	<$>148730</>	Battle_PVE
1301	Golemkill	950	Golem, 1900000000	MonKill	1343	Golem43	<$>148733</>	FALSE	40769, 1	43	<$>148337</>	<$>148732</>	Battle_PVE
1301	Golemkill	1000	Golem, 2000000000	MonKill	1344	Golem44	<$>148735</>	FALSE	26104, 1	44	<$>148337</>	<$>148734</>	Battle_PVE
1401	Demonkill	1	Demon, 100	MonKill	1401	Demon1	<$>148737</>	FALSE	40760, 1	1	<$>148337</>	<$>148736</>	Battle_PVE
1401	Demonkill	2	Demon, 1000	MonKill	1402	Demon2	<$>148738</>	FALSE	40760, 1	2	<$>148337</>	D - 1000	Battle_PVE
1401	Demonkill	3	Demon, 1500	MonKill	1403	Demon3	<$>148739</>	FALSE	40760, 2	3	<$>148337</>	D - 1500	Battle_PVE
1401	Demonkill	4	Demon, 2000	MonKill	1404	Demon4	<$>148741</>	FALSE	40760, 2	4	<$>148337</>	<$>148740</>	Battle_PVE
1401	Demonkill	5	Demon, 5000	MonKill	1405	Demon5	<$>148743</>	FALSE	40760, 3	5	<$>148337</>	<$>148742</>	Battle_PVE
1401	Demonkill	6	Demon, 10000	MonKill	1406	Demon6	<$>148745</>	FALSE	40760, 3	6	<$>148337</>	<$>148744</>	Battle_PVE
1401	Demonkill	7	Demon, 20000	MonKill	1407	Demon7	<$>148747</>	FALSE	40760, 4	7	<$>148337</>	<$>148746</>	Battle_PVE
1401	Demonkill	8	Demon, 30000	MonKill	1408	Demon8	<$>148749</>	FALSE	40760, 4	8	<$>148337</>	<$>148748</>	Battle_PVE
1401	Demonkill	9	Demon, 50000	MonKill	1409	Demon9	<$>148751</>	FALSE	40760, 5	9	<$>148337</>	<$>148750</>	Battle_PVE
1401	Demonkill	10	Demon, 100000	MonKill	1410	Demon10	<$>148753</>	FALSE	40760, 5	10	<$>148337</>	<$>148752</>	Battle_PVE
1401	Demonkill	15	Demon, 1000000	MonKill	1411	Demon11	<$>148755</>	FALSE	40765, 1	11	<$>148337</>	<$>148754</>	Battle_PVE
1401	Demonkill	20	Demon, 10000000	MonKill	1412	Demon12	<$>148757</>	FALSE	40765, 1	12	<$>148337</>	<$>148756</>	Battle_PVE
1401	Demonkill	25	Demon, 30000000	MonKill	1413	Demon13	<$>148759</>	FALSE	40765, 2	13	<$>148337</>	<$>148758</>	Battle_PVE
1401	Demonkill	30	Demon, 50000000	MonKill	1414	Demon14	<$>148761</>	FALSE	40765, 2	14	<$>148337</>	<$>148760</>	Battle_PVE
1401	Demonkill	40	Demon, 80000000	MonKill	1415	Demon15	<$>148763</>	FALSE	40765, 2	15	<$>148337</>	<$>148762</>	Battle_PVE
1401	Demonkill	50	Demon, 100000000	MonKill	1416	Demon16	<$>148765</>	FALSE	40765, 3	16	<$>148337</>	<$>148764</>	Battle_PVE
1401	Demonkill	75	Demon, 150000000	MonKill	1417	Demon17	<$>148767</>	FALSE	40765, 3	17	<$>148337</>	<$>148766</>	Battle_PVE
1401	Demonkill	100	Demon, 200000000	MonKill	1418	Demon18	<$>148769</>	FALSE	40765, 3	18	<$>148337</>	<$>148768</>	Battle_PVE
1401	Demonkill	125	Demon, 250000000	MonKill	1419	Demon19	<$>148771</>	FALSE	40765, 4	19	<$>148337</>	<$>148770</>	Battle_PVE
1401	Demonkill	150	Demon, 300000000	MonKill	1420	Demon20	<$>148773</>	FALSE	40765, 4	20	<$>148337</>	<$>148772</>	Battle_PVE
1401	Demonkill	175	Demon, 350000000	MonKill	1421	Demon21	<$>148775</>	FALSE	40765, 4	21	<$>148337</>	<$>148774</>	Battle_PVE
1401	Demonkill	200	Demon, 400000000	MonKill	1422	Demon22	<$>148777</>	FALSE	40765, 4	22	<$>148337</>	<$>148776</>	Battle_PVE
1401	Demonkill	225	Demon, 450000000	MonKill	1423	Demon23	<$>148779</>	FALSE	40765, 4	23	<$>148337</>	<$>148778</>	Battle_PVE
1401	Demonkill	250	Demon, 500000000	MonKill	1424	Demon24	<$>148781</>	FALSE	40765, 4	24	<$>148337</>	<$>148780</>	Battle_PVE
1401	Demonkill	275	Demon, 550000000	MonKill	1425	Demon25	<$>148783</>	FALSE	40765, 5	25	<$>148337</>	<$>148782</>	Battle_PVE
1401	Demonkill	300	Demon, 600000000	MonKill	1426	Demon26	<$>148785</>	FALSE	40765, 5	26	<$>148337</>	<$>148784</>	Battle_PVE
1401	Demonkill	325	Demon, 650000000	MonKill	1427	Demon27	<$>148787</>	FALSE	40765, 5	27	<$>148337</>	<$>148786</>	Battle_PVE
1401	Demonkill	350	Demon, 700000000	MonKill	1428	Demon28	<$>148789</>	FALSE	40765, 5	28	<$>148337</>	<$>148788</>	Battle_PVE
1401	Demonkill	375	Demon, 750000000	MonKill	1429	Demon29	<$>148791</>	FALSE	40765, 5	29	<$>148337</>	<$>148790</>	Battle_PVE
1401	Demonkill	400	Demon, 800000000	MonKill	1430	Demon30	<$>148793</>	FALSE	40765, 5	30	<$>148337</>	<$>148792</>	Battle_PVE
1401	Demonkill	425	Demon, 850000000	MonKill	1431	Demon31	<$>148795</>	FALSE	40765, 5	31	<$>148337</>	<$>148794</>	Battle_PVE
1401	Demonkill	450	Demon, 900000000	MonKill	1432	Demon32	<$>148797</>	FALSE	40765, 5	32	<$>148337</>	<$>148796</>	Battle_PVE
1401	Demonkill	475	Demon, 950000000	MonKill	1433	Demon33	<$>148799</>	FALSE	40765, 5	33	<$>148337</>	<$>148798</>	Battle_PVE
1401	Demonkill	500	Demon, 1000000000	MonKill	1434	Demon34	<$>148801</>	FALSE	40765, 5	34	<$>148337</>	<$>148800</>	Battle_PVE
1401	Demonkill	550	Demon, 1100000000	MonKill	1435	Demon35	<$>148803</>	FALSE	40770, 1	35	<$>148337</>	<$>148802</>	Battle_PVE
1401	Demonkill	600	Demon, 1200000000	MonKill	1436	Demon36	<$>148805</>	FALSE	40770, 1	36	<$>148337</>	<$>148804</>	Battle_PVE
1401	Demonkill	650	Demon, 1300000000	MonKill	1437	Demon37	<$>148807</>	FALSE	40770, 1	37	<$>148337</>	<$>148806</>	Battle_PVE
1401	Demonkill	700	Demon, 1400000000	MonKill	1438	Demon38	<$>148809</>	FALSE	40770, 1	38	<$>148337</>	<$>148808</>	Battle_PVE
1401	Demonkill	750	Demon, 1500000000	MonKill	1439	Demon39	<$>148811</>	FALSE	40770, 1	39	<$>148337</>	<$>148810</>	Battle_PVE
1401	Demonkill	800	Demon, 1600000000	MonKill	1440	Demon40	<$>148813</>	FALSE	40770, 1	40	<$>148337</>	<$>148812</>	Battle_PVE
1401	Demonkill	850	Demon, 1700000000	MonKill	1441	Demon41	<$>148815</>	FALSE	40770, 1	41	<$>148337</>	<$>148814</>	Battle_PVE
1401	Demonkill	900	Demon, 1800000000	MonKill	1442	Demon42	<$>148817</>	FALSE	40770, 1	42	<$>148337</>	<$>148816</>	Battle_PVE
1401	Demonkill	950	Demon, 1900000000	MonKill	1443	Demon43	<$>148819</>	FALSE	40770, 1	43	<$>148337</>	<$>148818</>	Battle_PVE
1401	Demonkill	1000	Demon, 2000000000	MonKill	1444	Demon44	<$>148821</>	FALSE	26105, 1	44	<$>148337</>	<$>148820</>	Battle_PVE
1501	Humankill	1	Human, 100	MonKill	1501	Human1	<$>148823</>	FALSE	40762, 1	1	<$>148337</>	<$>148822</>	Battle_PVE
1501	Humankill	2	Human, 1000	MonKill	1502	Human2	<$>148824</>	FALSE	40762, 1	2	<$>148337</>	H - 1000	Battle_PVE
1501	Humankill	3	Human, 1500	MonKill	1503	Human3	<$>148825</>	FALSE	40762, 2	3	<$>148337</>	H - 1500	Battle_PVE
1501	Humankill	4	Human, 2000	MonKill	1504	Human4	<$>148827</>	FALSE	40762, 2	4	<$>148337</>	<$>148826</>	Battle_PVE
1501	Humankill	5	Human, 5000	MonKill	1505	Human5	<$>148829</>	FALSE	40762, 3	5	<$>148337</>	<$>148828</>	Battle_PVE
1501	Humankill	6	Human, 10000	MonKill	1506	Human6	<$>148831</>	FALSE	40762, 3	6	<$>148337</>	<$>148830</>	Battle_PVE
1501	Humankill	7	Human, 20000	MonKill	1507	Human7	<$>148833</>	FALSE	40762, 4	7	<$>148337</>	<$>148832</>	Battle_PVE
1501	Humankill	8	Human, 30000	MonKill	1508	Human8	<$>148835</>	FALSE	40762, 4	8	<$>148337</>	<$>148834</>	Battle_PVE
1501	Humankill	9	Human, 50000	MonKill	1509	Human9	<$>148837</>	FALSE	40762, 5	9	<$>148337</>	<$>148836</>	Battle_PVE
1501	Humankill	10	Human, 100000	MonKill	1510	Human10	<$>148839</>	FALSE	40762, 5	10	<$>148337</>	<$>148838</>	Battle_PVE
1501	Humankill	15	Human, 1000000	MonKill	1511	Human11	<$>148841</>	FALSE	40767, 1	11	<$>148337</>	<$>148840</>	Battle_PVE
1501	Humankill	20	Human, 10000000	MonKill	1512	Human12	<$>148843</>	FALSE	40767, 1	12	<$>148337</>	<$>148842</>	Battle_PVE
1501	Humankill	25	Human, 30000000	MonKill	1513	Human13	<$>148845</>	FALSE	40767, 2	13	<$>148337</>	<$>148844</>	Battle_PVE
1501	Humankill	30	Human, 50000000	MonKill	1514	Human14	<$>148847</>	FALSE	40767, 2	14	<$>148337</>	<$>148846</>	Battle_PVE
1501	Humankill	40	Human, 80000000	MonKill	1515	Human15	<$>148849</>	FALSE	40767, 2	15	<$>148337</>	<$>148848</>	Battle_PVE
1501	Humankill	50	Human, 100000000	MonKill	1516	Human16	<$>148851</>	FALSE	40767, 3	16	<$>148337</>	<$>148850</>	Battle_PVE
1501	Humankill	75	Human, 150000000	MonKill	1517	Human17	<$>148853</>	FALSE	40767, 3	17	<$>148337</>	<$>148852</>	Battle_PVE
1501	Humankill	100	Human, 200000000	MonKill	1518	Human18	<$>148855</>	FALSE	40767, 3	18	<$>148337</>	<$>148854</>	Battle_PVE
1501	Humankill	125	Human, 250000000	MonKill	1519	Human19	<$>148857</>	FALSE	40767, 4	19	<$>148337</>	<$>148856</>	Battle_PVE
1501	Humankill	150	Human, 300000000	MonKill	1520	Human20	<$>148859</>	FALSE	40767, 4	20	<$>148337</>	<$>148858</>	Battle_PVE
1501	Humankill	175	Human, 350000000	MonKill	1521	Human21	<$>148861</>	FALSE	40767, 4	21	<$>148337</>	<$>148860</>	Battle_PVE
1501	Humankill	200	Human, 400000000	MonKill	1522	Human22	<$>148863</>	FALSE	40767, 4	22	<$>148337</>	<$>148862</>	Battle_PVE
1501	Humankill	225	Human, 450000000	MonKill	1523	Human23	<$>148865</>	FALSE	40767, 4	23	<$>148337</>	<$>148864</>	Battle_PVE
1501	Humankill	250	Human, 500000000	MonKill	1524	Human24	<$>148867</>	FALSE	40767, 4	24	<$>148337</>	<$>148866</>	Battle_PVE
1501	Humankill	275	Human, 550000000	MonKill	1525	Human25	<$>148869</>	FALSE	40767, 5	25	<$>148337</>	<$>148868</>	Battle_PVE
1501	Humankill	300	Human, 600000000	MonKill	1526	Human26	<$>148871</>	FALSE	40767, 5	26	<$>148337</>	<$>148870</>	Battle_PVE
1501	Humankill	325	Human, 650000000	MonKill	1527	Human27	<$>148873</>	FALSE	40767, 5	27	<$>148337</>	<$>148872</>	Battle_PVE
1501	Humankill	350	Human, 700000000	MonKill	1528	Human28	<$>148875</>	FALSE	40767, 5	28	<$>148337</>	<$>148874</>	Battle_PVE
1501	Humankill	375	Human, 750000000	MonKill	1529	Human29	<$>148877</>	FALSE	40767, 5	29	<$>148337</>	<$>148876</>	Battle_PVE
1501	Humankill	400	Human, 800000000	MonKill	1530	Human30	<$>148879</>	FALSE	40767, 5	30	<$>148337</>	<$>148878</>	Battle_PVE
1501	Humankill	425	Human, 850000000	MonKill	1531	Human31	<$>148881</>	FALSE	40767, 5	31	<$>148337</>	<$>148880</>	Battle_PVE
1501	Humankill	450	Human, 900000000	MonKill	1532	Human32	<$>148883</>	FALSE	40767, 5	32	<$>148337</>	<$>148882</>	Battle_PVE
1501	Humankill	475	Human, 950000000	MonKill	1533	Human33	<$>148885</>	FALSE	40767, 5	33	<$>148337</>	<$>148884</>	Battle_PVE
1501	Humankill	500	Human, 1000000000	MonKill	1534	Human34	<$>148887</>	FALSE	40767, 3	34	<$>148337</>	<$>148886</>	Battle_PVE
1501	Humankill	550	Human, 1100000000	MonKill	1535	Human35	<$>148889</>	FALSE	40772, 1	35	<$>148337</>	<$>148888</>	Battle_PVE
1501	Humankill	600	Human, 1200000000	MonKill	1536	Human36	<$>148891</>	FALSE	40772, 1	36	<$>148337</>	<$>148890</>	Battle_PVE
1501	Humankill	650	Human, 1300000000	MonKill	1537	Human37	<$>148893</>	FALSE	40772, 1	37	<$>148337</>	<$>148892</>	Battle_PVE
1501	Humankill	700	Human, 1400000000	MonKill	1538	Human38	<$>148895</>	FALSE	40772, 1	38	<$>148337</>	<$>148894</>	Battle_PVE
1501	Humankill	750	Human, 1500000000	MonKill	1539	Human39	<$>148897</>	FALSE	40772, 1	39	<$>148337</>	<$>148896</>	Battle_PVE
1501	Humankill	800	Human, 1600000000	MonKill	1540	Human40	<$>148899</>	FALSE	40772, 1	40	<$>148337</>	<$>148898</>	Battle_PVE
1501	Humankill	850	Human, 1700000000	MonKill	1541	Human41	<$>148901</>	FALSE	40772, 1	41	<$>148337</>	<$>148900</>	Battle_PVE
1501	Humankill	900	Human, 1800000000	MonKill	1542	Human42	<$>148903</>	FALSE	40772, 1	42	<$>148337</>	<$>148902</>	Battle_PVE
1501	Humankill	950	Human, 1900000000	MonKill	1543	Human43	<$>148905</>	FALSE	40772, 1	43	<$>148337</>	<$>148904</>	Battle_PVE
1501	Humankill	1000	Human, 2000000000	MonKill	1544	Human44	<$>148907</>	FALSE	26106, 1	44	<$>148337</>	<$>148906</>	Battle_PVE
2001	WorldPVP_Enter	1	AP_WPParticipation, 1	CommProp	2001	WorldPVP_Enter1	<$>148909</>	TRUE	40783, 1	1	<$>148337</>	<$>148908</>	Battle_PVP
2001	WorldPVP_Enter	4	AP_WPParticipation, 5	CommProp	2002	WorldPVP_Enter2	<$>148911</>	TRUE	40783, 1	2	<$>148337</>	<$>148910</>	Battle_PVP
2001	WorldPVP_Enter	7	AP_WPParticipation, 10	CommProp	2003	WorldPVP_Enter3	<$>148913</>	TRUE	40783, 1	3	<$>148337</>	<$>148912</>	Battle_PVP
2001	WorldPVP_Enter	10	AP_WPParticipation, 50	CommProp	2004	WorldPVP_Enter4	<$>148915</>	TRUE	40783, 1	4	<$>148337</>	<$>148914</>	Battle_PVP
2001	WorldPVP_Enter	15	AP_WPParticipation, 100	CommProp	2005	WorldPVP_Enter5	<$>148917</>	TRUE	40783, 1	5	<$>148337</>	<$>148916</>	Battle_PVP
2001	WorldPVP_Enter	25	AP_WPParticipation, 500	CommProp	2006	WorldPVP_Enter6	<$>148919</>	TRUE	40783, 1	6	<$>148337</>	<$>148918</>	Battle_PVP
2001	WorldPVP_Enter	50	AP_WPParticipation, 1000	CommProp	2007	WorldPVP_Enter7	<$>148921</>	TRUE	40783, 1	7	<$>148337</>	<$>148920</>	Battle_PVP
2001	WorldPVP_Enter	100	AP_WPParticipation, 2000	CommProp	2008	WorldPVP_Enter8	<$>148923</>	TRUE	40783, 1	8	<$>148337</>	<$>148922</>	Battle_PVP
2001	WorldPVP_Enter	250	AP_WPParticipation, 5000	CommProp	2009	WorldPVP_Enter9	<$>148925</>	TRUE	40783, 1	9	<$>148337</>	<$>148924</>	Battle_PVP
2001	WorldPVP_Enter	500	AP_WPParticipation, 10000	CommProp	2010	WorldPVP_Enter10	<$>148927</>	TRUE	40783, 1	10	<$>148337</>	<$>148926</>	Battle_PVP
2101	WorldPVP_Win	3	AP_WPWin, 1	CommProp	2101	WorldPVP_Win1	<$>148928</>	TRUE	40783, 1	1	<$>148337</>	<$>28700</>	Battle_PVP
2101	WorldPVP_Win	9	AP_WPWin, 5	CommProp	2102	WorldPVP_Win2	<$>148930</>	TRUE	40783, 1	2	<$>148337</>	<$>148929</>	Battle_PVP
2101	WorldPVP_Win	21	AP_WPWin, 10	CommProp	2103	WorldPVP_Win3	<$>148932</>	TRUE	40783, 1	3	<$>148337</>	<$>148931</>	Battle_PVP
2101	WorldPVP_Win	36	AP_WPWin, 50	CommProp	2104	WorldPVP_Win4	<$>148934</>	TRUE	40783, 1	4	<$>148337</>	<$>148933</>	Battle_PVP
2101	WorldPVP_Win	60	AP_WPWin, 100	CommProp	2105	WorldPVP_Win5	<$>148936</>	TRUE	40783, 1	5	<$>148337</>	<$>148935</>	Battle_PVP
2101	WorldPVP_Win	105	AP_WPWin, 500	CommProp	2106	WorldPVP_Win6	<$>148938</>	TRUE	40783, 1	6	<$>148337</>	<$>148937</>	Battle_PVP
2101	WorldPVP_Win	210	AP_WPWin, 1000	CommProp	2107	WorldPVP_Win7	<$>148940</>	TRUE	40783, 1	7	<$>148337</>	<$>148939</>	Battle_PVP
2101	WorldPVP_Win	375	AP_WPWin, 5000	CommProp	2108	WorldPVP_Win8	<$>148942</>	TRUE	40783, 1	8	<$>148337</>	<$>148941</>	Battle_PVP
2101	WorldPVP_Win	750	AP_WPWin, 10000	CommProp	2109	WorldPVP_Win9	<$>148944</>	TRUE	40783, 1	9	<$>148337</>	<$>148943</>	Battle_PVP
2201	WorldPVP_Lose	1	AP_WPLose, 1	CommProp	2201	WorldPVP_Lose1	<$>148946</>	TRUE	40783, 1	1	<$>148337</>	<$>148945</>	Battle_PVP
2201	WorldPVP_Lose	3	AP_WPLose, 5	CommProp	2202	WorldPVP_Lose2	<$>148948</>	TRUE	40783, 1	2	<$>148337</>	<$>148947</>	Battle_PVP
2201	WorldPVP_Lose	7	AP_WPLose, 10	CommProp	2203	WorldPVP_Lose3	<$>148950</>	TRUE	40783, 1	3	<$>148337</>	<$>148949</>	Battle_PVP
2201	WorldPVP_Lose	12	AP_WPLose, 50	CommProp	2204	WorldPVP_Lose4	<$>148952</>	TRUE	40783, 1	4	<$>148337</>	<$>148951</>	Battle_PVP
2201	WorldPVP_Lose	20	AP_WPLose, 100	CommProp	2205	WorldPVP_Lose5	<$>148954</>	TRUE	40783, 1	5	<$>148337</>	<$>148953</>	Battle_PVP
2201	WorldPVP_Lose	35	AP_WPLose, 500	CommProp	2206	WorldPVP_Lose6	<$>148956</>	TRUE	40783, 1	6	<$>148337</>	<$>148955</>	Battle_PVP
2201	WorldPVP_Lose	70	AP_WPLose, 1000	CommProp	2207	WorldPVP_Lose7	<$>148958</>	TRUE	40783, 1	7	<$>148337</>	<$>148957</>	Battle_PVP
2201	WorldPVP_Lose	125	AP_WPLose, 5000	CommProp	2208	WorldPVP_Lose8	<$>148960</>	TRUE	40783, 1	8	<$>148337</>	<$>148959</>	Battle_PVP
2201	WorldPVP_Lose	250	AP_WPLose, 10000	CommProp	2209	WorldPVP_Lose9	<$>148962</>	TRUE	40783, 1	9	<$>148337</>	<$>148961</>	Battle_PVP
2501	Cwar_WarCount	1	Cwar_WarCount, 1	CommProp	2501	Cwar_Attendance1	<$>149044</>	TRUE	40782, 1	1	<$>148337</>	<$>149043</>	Battle_PVP
2501	Cwar_WarCount	7	Cwar_WarCount, 7	CommProp	2502	Cwar_Attendance2	<$>149046</>	TRUE	40782, 1	2	<$>148337</>	<$>149045</>	Battle_PVP
2501	Cwar_WarCount	15	Cwar_WarCount, 15	CommProp	2503	Cwar_Attendance3	<$>149048</>	TRUE	40782, 1	3	<$>148337</>	<$>149047</>	Battle_PVP
2501	Cwar_WarCount	50	Cwar_WarCount, 50	CommProp	2504	Cwar_Attendance4	<$>149050</>	TRUE	40782, 1	4	<$>148337</>	<$>149049</>	Battle_PVP
2501	Cwar_WarCount	70	Cwar_WarCount, 70	CommProp	2505	Cwar_Attendance5	<$>149052</>	TRUE	40782, 1	5	<$>148337</>	<$>149051</>	Battle_PVP
2501	Cwar_WarCount	100	Cwar_WarCount, 100	CommProp	2506	Cwar_Attendance6	<$>149054</>	TRUE	40782, 1	6	<$>148337</>	<$>149053</>	Battle_PVP
2501	Cwar_WarCount	150	Cwar_WarCount, 150	CommProp	2507	Cwar_Attendance7	<$>149056</>	TRUE	40782, 1	7	<$>148337</>	<$>149055</>	Battle_PVP
2501	Cwar_WarCount	200	Cwar_WarCount, 200	CommProp	2508	Cwar_Attendance8	<$>149058</>	TRUE	40782, 1	8	<$>148337</>	<$>149057</>	Battle_PVP
2551	Cwar_WinTotal	3	Cwar_WinTotal, 1	CommProp	2551	Cwar_Win1	<$>149060</>	TRUE	40782, 1	1	<$>148337</>	<$>149059</>	Battle_PVP
2551	Cwar_WinTotal	8	Cwar_WinTotal, 3	CommProp	2552	Cwar_Win2	<$>149062</>	TRUE	40782, 1	2	<$>148337</>	<$>149061</>	Battle_PVP
2551	Cwar_WinTotal	13	Cwar_WinTotal, 5	CommProp	2553	Cwar_Win3	<$>149064</>	TRUE	40782, 1	3	<$>148337</>	<$>149063</>	Battle_PVP
2551	Cwar_WinTotal	18	Cwar_WinTotal, 7	CommProp	2554	Cwar_Win4	<$>149066</>	TRUE	40782, 1	4	<$>148337</>	<$>149065</>	Battle_PVP
2551	Cwar_WinTotal	23	Cwar_WinTotal, 9	CommProp	2555	Cwar_Win5	<$>149068</>	TRUE	40782, 1	5	<$>148337</>	<$>149067</>	Battle_PVP
2551	Cwar_WinTotal	30	Cwar_WinTotal, 12	CommProp	2556	Cwar_Win6	<$>149070</>	TRUE	40782, 1	6	<$>148337</>	<$>149069</>	Battle_PVP
2551	Cwar_WinTotal	38	Cwar_WinTotal, 15	CommProp	2557	Cwar_Win7	<$>149072</>	TRUE	40782, 1	7	<$>148337</>	<$>149071</>	Battle_PVP
2551	Cwar_WinTotal	125	Cwar_WinTotal, 50	CommProp	2558	Cwar_Win8	<$>149074</>	TRUE	40782, 1	8	<$>148337</>	<$>149073</>	Battle_PVP
2551	Cwar_WinTotal	175	Cwar_WinTotal, 70	CommProp	2559	Cwar_Win9	<$>149076</>	TRUE	40782, 1	9	<$>148337</>	<$>149075</>	Battle_PVP
2551	Cwar_WinTotal	250	Cwar_WinTotal, 100	CommProp	2560	Cwar_Win10	<$>149078</>	TRUE	40782, 1	10	<$>148337</>	<$>149077</>	Battle_PVP
2551	Cwar_WinTotal	375	Cwar_WinTotal, 150	CommProp	2561	Cwar_Win11	<$>149080</>	TRUE	40782, 1	11	<$>148337</>	<$>149079</>	Battle_PVP
2551	Cwar_WinTotal	500	Cwar_WinTotal, 200	CommProp	2562	Cwar_Win12	<$>149082</>	TRUE	40782, 1	12	<$>148337</>	<$>149081</>	Battle_PVP
2601	Cwar_WinContinueM	20	Cwar_WinContinueMax, 2	CommProp	2601	Cwar_WinContinue1	<$>149083</>	TRUE	40782, 1	1	<$>148337</>	<$>28666</>	Battle_PVP
2601	Cwar_WinContinueM	30	Cwar_WinContinueMax, 3	CommProp	2602	Cwar_WinContinue2	<$>149084</>	TRUE	40782, 1	2	<$>148337</>	<$>28667</>	Battle_PVP
2601	Cwar_WinContinueM	50	Cwar_WinContinueMax, 5	CommProp	2603	Cwar_WinContinue3	<$>149085</>	TRUE	40782, 1	3	<$>148337</>	<$>28668</>	Battle_PVP
2601	Cwar_WinContinueM	70	Cwar_WinContinueMax, 7	CommProp	2604	Cwar_WinContinue4	<$>149086</>	TRUE	40782, 1	4	<$>148337</>	<$>28669</>	Battle_PVP
2601	Cwar_WinContinueM	100	Cwar_WinContinueMax, 10	CommProp	2605	Cwar_WinContinue5	<$>149087</>	TRUE	40782, 1	5	<$>148337</>	<$>28670</>	Battle_PVP
2601	Cwar_WinContinueM	300	Cwar_WinContinueMax, 30	CommProp	2606	Cwar_WinContinue6	<$>149088</>	TRUE	40782, 1	6	<$>148337</>	<$>28671</>	Battle_PVP
2621	Cwar_LoseContinueM	10	Cwar_LoseContinueM, 2	CommProp	2621	Cwar_LoseContinue1	<$>149089</>	TRUE	40782, 1	1	<$>148337</>	<$>28711</>	Battle_PVP
2621	Cwar_LoseContinueM	15	Cwar_LoseContinueM, 3	CommProp	2622	Cwar_LoseContinue2	<$>149090</>	TRUE	40782, 1	2	<$>148337</>	<$>28712</>	Battle_PVP
2621	Cwar_LoseContinueM	25	Cwar_LoseContinueM, 5	CommProp	2623	Cwar_LoseContinue3	<$>149091</>	TRUE	40782, 1	3	<$>148337</>	<$>28713</>	Battle_PVP
2621	Cwar_LoseContinueM	35	Cwar_LoseContinueM, 7	CommProp	2624	Cwar_LoseContinue4	<$>149092</>	TRUE	40782, 1	4	<$>148337</>	<$>28714</>	Battle_PVP
2621	Cwar_LoseContinueM	50	Cwar_LoseContinueM, 10	CommProp	2625	Cwar_LoseContinue5	<$>149093</>	TRUE	40782, 1	5	<$>148337</>	<$>28715</>	Battle_PVP
2621	Cwar_LoseContinueM	150	Cwar_LoseContinueM, 30	CommProp	2626	Cwar_LoseContinue6	<$>149094</>	TRUE	40782, 1	6	<$>148337</>	<$>28716</>	Battle_PVP
2641	Cwar_NeverdieMax	30	Cwar_NeverdieMax, 2	CommProp	2641	Cwar_Neverdie, 1	<$>149095</>	TRUE	40782, 1	1	<$>148337</>	<$>28689</>	Battle_PVP
2641	Cwar_NeverdieMax	45	Cwar_NeverdieMax, 3	CommProp	2642	Cwar_Neverdie, 2	<$>149096</>	TRUE	40782, 1	2	<$>148337</>	<$>28690</>	Battle_PVP
2641	Cwar_NeverdieMax	75	Cwar_NeverdieMax, 5	CommProp	2643	Cwar_Neverdie, 3	<$>149097</>	TRUE	40782, 1	3	<$>148337</>	<$>28691</>	Battle_PVP
2641	Cwar_NeverdieMax	105	Cwar_NeverdieMax, 7	CommProp	2644	Cwar_Neverdie, 4	<$>149098</>	TRUE	40782, 1	4	<$>148337</>	<$>28692</>	Battle_PVP
2641	Cwar_NeverdieMax	150	Cwar_NeverdieMax, 10	CommProp	2645	Cwar_Neverdie, 5	<$>149099</>	TRUE	40782, 1	5	<$>148337</>	<$>28693</>	Battle_PVP
2641	Cwar_NeverdieMax	375	Cwar_NeverdieMax, 25	CommProp	2646	Cwar_Neverdie, 6	<$>149100</>	TRUE	40782, 1	6	<$>148337</>	<$>28694</>	Battle_PVP
2661	Cwar_Slayer	5	Cwar_Slayer, 100	CommProp	2661	Cwar_Slayer, 1	<$>149101</>	TRUE	40782, 1	1	<$>148337</>	<$>28654</>	Battle_PVP
2661	Cwar_Slayer	13	Cwar_Slayer, 250	CommProp	2662	Cwar_Slayer, 2	<$>149102</>	TRUE	40782, 1	2	<$>148337</>	<$>28655</>	Battle_PVP
2661	Cwar_Slayer	25	Cwar_Slayer, 500	CommProp	2663	Cwar_Slayer, 3	<$>149103</>	TRUE	40782, 1	3	<$>148337</>	<$>28656</>	Battle_PVP
2661	Cwar_Slayer	50	Cwar_Slayer, 1000	CommProp	2664	Cwar_Slayer, 4	<$>149104</>	TRUE	40782, 1	4	<$>148337</>	<$>28657</>	Battle_PVP
2661	Cwar_Slayer	100	Cwar_Slayer, 2000	CommProp	2665	Cwar_Slayer, 5	<$>149105</>	TRUE	40782, 1	5	<$>148337</>	<$>28658</>	Battle_PVP
2661	Cwar_Slayer	500	Cwar_Slayer, 10000	CommProp	2666	Cwar_Slayer, 6	<$>149106</>	TRUE	40782, 1	6	<$>148337</>	<$>28659</>	Battle_PVP
