CashItemGroup	ClassID	CoolDown	RicoExchange	SetPeriod	WorldMsg	ability	arg1	arg2	cost	hour	itemID	itemname	min	period	salecost
Period	15160	0	0	0	0	none	0	0	99999	0	49005	<$>143305</>	0	1	0
Period	15161	0	0	0	0	none	0	0	99999	0	49006	<$>143307</>	0	1	0
Period	15162	0	0	0	0	none	0	0	99999	0	49007	<$>143309</>	0	1	0
Period	15163	0	0	0	0	none	0	0	99999	0	49008	<$>143311</>	0	1	0
Period	15164	0	0	0	0	none	0	0	99999	0	49009	<$>143313</>	0	1	0
Period	15165	0	0	0	0	none	0	0	99999	0	49010	<$>143315</>	0	1	0
Period	15166	0	0	0	0	none	0	0	99999	0	49011	<$>143317</>	0	1	0
Period	15167	0	0	0	0	none	0	0	99999	0	16965	<$>143359</>	0	1	0
Period	15168	0	0	0	0	none	0	0	99999	0	41872	<$>152583</>	0	1	0
Period	15169	0	0	0	0	none	0	0	99999	0	41877	<$>152584</>	0	1	0
Period	15170	0	0	0	0	none	0	0	99999	0	41882	<$>152585</>	0	1	0
Period	15171	0	0	0	0	none	0	0	99999	0	28013	<$>155117</>	0	1	0
Period	15172	0	0	0	0	none	0	0	99999	0	28014	<$>155118</>	0	1	0
Period	15173	0	0	0	0	none	0	0	99999	0	28015	<$>155119</>	0	1	0
Period	15174	0	0	0	0	none	0	0	99999	0	28016	<$>155120</>	0	1	0
Period	15175	0	0	0	0	none	0	0	99999	0	28017	<$>155121</>	0	1	0
Period	15176	0	0	0	0	none	0	0	99999	0	28018	<$>155122</>	0	1	0
Period	15177	0	0	0	0	none	0	0	99999	0	41887	<$>152397</>	0	1	0
Period	15178	0	0	0	0	none	0	0	99999	0	41891	<$>152398</>	0	1	0
Period	15179	0	0	0	0	HotTimeBuff	0	0	99999	0	21193	<$>162043</>	0	1	0
Period	15180	0	0	0	0	ARMEXPUP	0	0	99999	0	89159	<$>162044</>	0	1	0
Period	15181	0	0	0	0	ARMEXPUP	0	0	99999	0	89160	<$>162045</>	0	1	0
Period	15182	0	0	0	0	ARMEXPUP	0	0	99999	0	89161	<$>162046</>	0	1	0
Period	15185	0	0	0	0	none	0	0	0	0	500026	<$>168468</>	0	1	0
Period	15186	0	0	0	0	none	0	0	0	0	501011	<$>168469</>	0	1	0
Period	15187	0	0	0	0	none	0	0	0	0	502012	<$>168470</>	0	1	0
Period	15188	0	0	0	0	none	0	0	0	0	503011	<$>168471</>	0	1	0
Period	15189	0	0	0	0	none	0	0	0	0	504011	<$>168472</>	0	1	0
Period	15190	0	0	0	0	none	0	0	99999	0	41896	<$>168540</>	0	1	0
Period	15191	0	0	0	0	none	0	0	99999	0	41901	<$>168541</>	0	1	0
Period	15192	0	0	0	0	none	0	0	99999	0	41906	<$>109314</>	0	1	0
Period	15193	0	0	0	0	none	0	0	99999	0	41912	<$>186849</>	0	1	0
Period	15194	0	0	0	0	none	0	0	99999	0	41917	<$>186850</>	0	1	0
Period	15195	0	0	0	0	none	0	0	99999	0	41922	<$>186851</>	0	1	0
Period	15196	0	0	0	0	none	0	0	99999	0	41927	<$>186852</>	0	1	0
Period	15197	0	0	0	0	none	0	0	99999	0	41932	<$>186853</>	0	1	0
Period	15198	0	0	0	0	none	0	0	99999	0	28019	<$>180828</>	0	7	0
Period	15199	0	0	0	0	none	0	0	99999	0	28020	<$>180829</>	0	7	0
Period	15200	0	0	0	0	none	0	0	99999	0	28021	<$>180830</>	0	7	0
Period	15201	0	0	0	0	none	0	0	99999	0	28022	<$>180831</>	0	7	0
Period	15202	0	0	0	0	none	0	0	99999	0	28023	<$>180832</>	0	7	0
Period	15203	0	0	0	0	none	0	0	99999	0	28024	<$>180833</>	0	7	0
Period	15204	0	0	0	0	none	0	0	99999	0	41939	<$>196139</>	0	1	0
Period	15205	0	0	0	0	none	0	0	99999	0	41940	<$>201185</>	0	1	0
Period	15206	0	0	0	0	none	0	0	99999	0	41949	<$>201186</>	0	1	0
Period	15207	0	0	0	0	none	0	0	99999	0	16967	<$>220158</>	0	1	0
Period	15208	0	0	0	0	none	0	0	99999	0	41956	<$>217711</>	0	1	0
Period	15209	0	0	0	0	none	0	0	99999	0	41960	<$>217712</>	0	1	0
Period	15210	0	0	0	0	none	0	0	99999	0	41964	<$>217713</>	0	1	0
Period	15211	0	0	0	0	none	0	0	99999	0	41968	<$>217714</>	0	1	0
Period	15212	0	0	0	0	none	0	0	99999	0	110000	<$>220159</>	0	30	0
Period	15213	0	0	0	0	none	0	0	99999	0	110001	<$>220160</>	0	30	0
Period	15214	0	0	0	0	none	0	0	99999	0	110002	<$>220161</>	0	30	0
Period	15215	0	0	0	0	none	0	0	99999	0	110003	<$>220162</>	0	30	0
Period	15216	0	0	0	0	none	0	0	99999	0	110004	<$>220163</>	0	30	0
Period	15217	0	0	0	0	none	0	0	99999	0	110005	<$>220164</>	0	30	0
Period	15218	0	0	0	0	none	0	0	99999	0	110006	<$>220165</>	0	30	0
Period	15219	0	0	0	0	none	0	0	99999	0	110007	<$>220166</>	0	30	0
Period	15220	0	0	0	0	none	0	0	99999	0	110008	<$>220167</>	0	30	0
Period	15221	0	0	0	0	none	0	0	99999	0	110009	<$>220168</>	0	30	0
Period	15222	0	0	0	0	none	0	0	99999	0	110010	<$>220169</>	0	30	0
Period	15223	0	0	0	0	none	0	0	99999	0	110011	<$>220170</>	0	30	0
Period	15224	0	0	0	0	none	0	0	99999	0	110012	<$>220171</>	0	30	0
Period	15225	0	0	0	0	none	0	0	99999	0	110013	<$>220172</>	0	30	0
Period	15226	0	0	0	0	none	0	0	99999	0	110014	<$>220173</>	0	30	0
Period	15227	0	0	0	0	none	0	0	99999	0	110015	<$>220174</>	0	30	0
Period	15228	0	0	0	0	none	0	0	99999	0	110016	<$>220175</>	0	30	0
Period	15229	0	0	0	0	none	0	0	99999	0	110017	<$>220176</>	0	30	0
Period	15230	0	0	0	0	none	0	0	99999	0	110018	<$>220177</>	0	30	0
Period	15231	0	0	0	0	none	0	0	99999	0	110019	<$>220178</>	0	30	0
Period	15232	0	0	0	0	none	0	0	99999	0	110020	<$>220179</>	0	30	0
Period	15233	0	0	0	0	none	0	0	99999	0	110021	<$>220180</>	0	30	0
Period	15234	0	0	0	0	none	0	0	99999	0	110022	<$>220181</>	0	30	0
Period	15235	0	0	0	0	none	0	0	99999	0	110023	<$>220182</>	0	30	0
Period	15236	0	0	0	0	none	0	0	99999	0	110024	<$>220183</>	0	30	0
Period	15237	0	0	0	0	none	0	0	99999	0	110025	<$>220184</>	0	30	0
Period	15238	0	0	0	0	none	0	0	99999	0	110026	<$>220185</>	0	30	0
Period	15239	0	0	0	0	none	0	0	99999	0	110027	<$>220186</>	0	30	0
Period	15240	0	0	0	0	none	0	0	99999	0	110028	<$>220187</>	0	30	0
Period	15241	0	0	0	0	none	0	0	99999	0	110029	<$>220188</>	0	30	0
Period	15242	0	0	0	0	none	0	0	99999	0	110030	<$>220189</>	0	30	0
Period	15243	0	0	0	0	none	0	0	99999	0	110031	<$>220190</>	0	30	0
Period	15244	0	0	0	0	none	0	0	99999	0	110032	<$>220191</>	0	30	0
Period	15245	0	0	0	0	none	0	0	99999	0	110033	<$>220192</>	0	30	0
Period	15246	0	0	0	0	none	0	0	99999	0	110034	<$>220193</>	0	30	0
Period	15247	0	0	0	0	none	0	0	99999	0	15107	<$>220194</>	0	30	0
Period	15248	0	0	0	0	none	0	0	99999	0	15108	<$>220195</>	0	30	0
Period	15249	0	0	0	0	none	0	0	99999	0	15109	<$>220196</>	0	30	0
Period	15250	0	0	0	0	none	0	0	99999	0	15110	<$>220197</>	0	30	0
Period	15251	0	0	0	0	none	0	0	99999	0	16968	<$>218645</>	0	1	0
Period	15252	0	0	0	0	none	0	0	99999	0	16969	<$>218646</>	0	1	0
Period	15253	0	0	0	0	none	0	0	99999	0	16970	<$>218647</>	0	1	0
Period	15254	0	0	0	0	none	0	0	99999	0	16971	<$>218648</>	0	1	0
Period	15255	0	0	0	0	none	0	0	99999	0	16972	<$>218649</>	0	1	0
Period	15256	0	0	0	0	none	0	0	99999	0	502013	<$>218650</>	0	1	0
Period	15257	0	0	0	0	none	0	0	99999	0	502014	<$>218651</>	0	1	0
Period	15258	0	0	0	0	none	0	0	99999	0	502015	<$>218652</>	0	1	0
Period	15259	0	0	0	0	none	0	0	99999	0	500027	<$>218653</>	0	1	0
Period	15260	0	0	0	0	none	0	0	99999	0	503012	<$>218654</>	0	1	0
Period	15261	0	0	0	0	none	0	0	99999	0	503013	<$>218655</>	0	1	0
Period	15262	0	0	0	0	none	0	0	99999	0	503014	<$>218656</>	0	1	0
Period	15263	0	0	0	0	none	0	0	99999	0	501012	<$>218657</>	0	1	0
Period	15264	0	0	0	0	none	0	0	99999	0	501013	<$>218658</>	0	1	0
Period	15265	0	0	0	0	none	0	0	99999	0	501014	<$>218659</>	0	1	0
Period	15266	0	0	0	0	none	0	0	99999	0	475003	<$>218660</>	0	1	0
Period	15267	0	0	0	0	none	0	0	99999	0	475004	<$>218661</>	0	1	0
Period	15268	0	0	0	0	none	0	0	99999	0	475005	<$>218662</>	0	1	0
Period	15269	0	0	0	0	none	0	0	99999	0	42750	<$>218663</>	0	1	0
Period	16001	0	0	0	0	none	0	0	99999	0	15273	<$>30337</>	0	3	0
Period	16002	0	0	0	0	none	0	0	99999	0	41131	<$>30338</>	0	60	0
Period	16003	0	0	0	0	none	0	0	99999	0	41132	<$>30339</>	0	365	0
Period	16004	0	0	0	0	none	0	0	99999	0	41133	<$>30340</>	0	365	0
Period	16005	0	0	0	0	none	0	0	99999	0	41140	<$>30341</>	0	365	0
Period	16006	0	0	0	0	none	0	0	99999	0	41141	<$>30342</>	0	365	0
Period	16007	0	0	0	0	none	0	0	99999	0	41143	<$>30343</>	0	90	0
Period	16008	0	0	0	0	none	0	0	99999	0	41144	<$>30344</>	0	90	0
Period	16009	0	0	0	0	none	0	0	99999	0	41145	<$>30345</>	0	90	0
Period	16010	0	0	0	0	none	0	0	99999	0	41146	<$>30346</>	0	90	0
Period	16011	0	0	0	0	none	0	0	99999	12	64801	<$>30347</>	0	0	0
Period	16012	0	0	0	0	none	0	0	99999	12	64802	<$>30348</>	0	0	0
Period	16013	0	0	0	0	none	0	0	99999	12	64803	<$>30349</>	0	0	0
Period	16014	0	0	0	0	none	0	0	99999	12	64804	<$>30350</>	0	0	0
Period	16015	0	0	0	0	none	0	0	99999	12	64805	<$>30351</>	0	0	0
Period	16016	0	0	0	0	none	0	0	99999	12	64806	<$>30352</>	0	0	0
Period	16017	0	0	0	0	none	0	0	99999	12	64811	<$>30353</>	0	0	0
Period	16018	0	0	0	0	none	0	0	99999	12	64812	<$>30354</>	0	0	0
Period	16019	0	0	0	0	none	0	0	99999	12	64813	<$>30353</>	0	0	0
Period	16020	0	0	0	0	none	0	0	99999	12	64814	<$>30353</>	0	0	0
Period	16021	0	0	0	0	none	0	0	99999	12	64815	<$>30353</>	0	0	0
Period	16022	0	0	0	0	none	0	0	99999	12	64816	<$>30353</>	0	0	0
Period	16023	0	0	0	0	none	0	0	99999	0	41181	<$>30355</>	0	90	0
Period	16024	0	0	0	0	none	0	0	99999	0	41186	<$>30356</>	0	90	0
Period	16025	0	0	0	0	none	0	0	99999	0	41182	<$>30357</>	0	365	0
Period	16026	0	0	0	0	none	0	0	99999	0	41187	<$>30358</>	0	365	0
Period	16027	0	0	0	0	none	0	0	99999	0	41202	<$>30359</>	0	90	0
Period	16028	0	0	0	0	none	0	0	99999	0	41203	<$>30360</>	0	365	0
Period	16029	0	0	0	0	HOMEPREMIUM	0	0	99999	0	88376	<$>30361</>	0	3	0
Period	16030	0	0	0	0	HOMEPREMIUM	0	0	99999	0	88380	<$>30362</>	0	1	0
Period	16031	0	0	0	0	none	0	0	99999	0	41209	<$>30363</>	0	90	0
Period	16032	0	0	0	0	none	0	0	99999	0	41210	<$>30364</>	0	365	0
Period	16033	0	0	0	0	none	0	0	99999	0	41215	<$>30365</>	0	90	0
Period	16034	0	0	0	0	none	0	0	99999	0	41216	<$>30366</>	0	365	0
Period	16035	0	0	0	0	PIGLING	0	0	16500	0	88406	<$>30367</>	0	60	0
Period	16036	0	0	0	0	PIGLING	0	0	25300	0	88407	<$>30368</>	0	90	0
Period	16037	0	0	0	0	PIGLING	0	0	99999	0	88408	<$>30369</>	0	365	0
Period	16038	0	0	0	0	HARVESTPET	0	0	11000	0	88416	<$>30370</>	0	60	0
Period	16039	0	0	0	0	HARVESTPET	0	0	17600	0	88417	<$>30371</>	0	90	0
Period	16040	0	0	0	0	HARVESTPET	0	0	99999	0	88418	<$>30372</>	0	365	0
Period	16041	0	0	0	0	SANTAGRABER	0	0	16500	0	88426	<$>30373</>	0	60	0
Period	16042	0	0	0	0	SANTAGRABER	0	0	25300	0	88427	<$>30374</>	0	90	0
Period	16043	0	0	0	0	SANTAGRABER	0	0	99999	0	88428	<$>30375</>	0	365	0
Period	16044	0	0	0	0	WARESLOT	0	0	3300	0	88276	<$>30376</>	0	60	0
Period	16045	0	0	0	0	WARESLOT	0	0	4400	0	88277	<$>30377</>	0	90	0
Period	16046	0	0	0	0	WARESLOT	0	0	99999	0	88278	<$>30378</>	0	365	0
Period	16047	0	0	0	0	WARESLOT	0	0	4950	0	88286	<$>30379</>	0	60	0
Period	16048	0	0	0	0	WARESLOT	0	0	6600	0	88287	<$>30380</>	0	90	0
Period	16049	0	0	0	0	WARESLOT	0	0	99999	0	88288	<$>30381</>	0	365	0
Period	16050	0	0	0	0	WARESLOT	0	0	6600	0	88296	<$>30382</>	0	60	0
Period	16051	0	0	0	0	WARESLOT	0	0	8800	0	88297	<$>30383</>	0	90	0
Period	16052	0	0	0	0	WARESLOT	0	0	99999	0	88298	<$>30384</>	0	365	0
Period	16053	0	0	0	0	none	0	0	99999	0	41225	<$>30385</>	0	90	0
Period	16054	0	0	0	0	none	0	0	99999	0	41226	<$>30386</>	0	365	0
Period	16055	0	0	0	0	PHOBITAN	0	0	39600	0	89063	<$>30387</>	0	90	0
Period	16056	0	0	0	0	COCKATRIES	0	0	39600	0	89059	<$>30388</>	0	90	0
Period	16057	0	0	0	0	TCAPYLEADER	0	0	39600	0	89061	<$>30389</>	0	90	0
Period	16058	0	0	0	0	none	0	0	99999	0	41230	<$>30365</>	0	90	0
Period	16059	0	0	0	0	REYDEAVARICIA	0	0	39600	0	89067	<$>68518</>	0	90	0
Period	16060	0	0	0	0	Heatman	0	0	99999	0	26018	<$>74036</>	0	90	0
Period	16061	0	0	0	0	WakeMan	0	0	99999	0	26019	<$>74037</>	0	90	0
Period	16062	0	0	0	0	none	0	0	99999	0	15323	<$>74345</>	0	10	0
Period	16063	0	0	0	0	none	0	0	99999	0	15324	<$>74347</>	0	10	0
Period	16064	0	0	0	0	none	0	0	99999	0	16834	<$>75916</>	0	10	0
Period	16065	0	0	0	0	none	0	0	99999	0	16835	<$>75917</>	0	10	0
Period	16066	0	0	0	0	none	0	0	99999	0	16836	<$>75918</>	0	10	0
Period	16067	0	0	0	0	none	0	0	99999	0	16837	<$>75919</>	0	10	0
Period	16068	0	0	0	0	none	0	0	99999	0	15325	<$>74345</>	0	5	0
Period	16069	0	0	0	0	none	0	0	99999	0	15326	<$>74347</>	0	5	0
Period	16070	0	0	0	0	none	0	0	99999	0	16838	<$>75916</>	0	5	0
Period	16071	0	0	0	0	none	0	0	99999	0	16839	<$>75917</>	0	5	0
Period	16072	0	0	0	0	none	0	0	99999	0	16840	<$>75918</>	0	5	0
Period	16073	0	0	0	0	none	0	0	99999	0	16841	<$>75919</>	0	5	0
Period	16074	0	0	0	0	WARP	10	0	99999	0	89070	<$>76749</>	0	365	0
Period	16075	0	0	0	0	WARP	20	0	99999	0	89071	<$>76750</>	0	180	0
Period	16076	0	0	0	0	WARP	20	0	99999	0	89072	<$>76751</>	0	365	0
Period	16077	0	0	0	0	WARESLOT	0	0	99999	0	89073	<$>76752</>	0	365	0
Period	16078	0	0	0	0	WARESLOT	0	0	99999	0	89074	<$>76753</>	0	365	0
Period	16079	0	0	0	0	BristiaSettler	0	0	99999	0	26020	<$>86451</>	0	30	0
Period	16080	0	0	0	0	EXPDROPUP100GOLD	0	0	99999	12	88392	<$>90188</>	0	0	0
Period	16081	0	0	0	0	Comeback	0	0	99999	0	26046	<$>97480</>	0	15	0
Period	16082	0	0	0	0	Heatman	0	0	99999	0	495506	VIPmedal	0	30	0
Period	16083	0	0	0	0	Heatman	0	0	99999	0	495507	VIPmedal	0	7	0
Period	16084	0	0	0	0	none	0	0	99999	0	41851	<$>30343</>	0	90	0
Period	16085	0	0	0	0	none	0	0	99999	0	41852	<$>30344</>	0	90	0
Period	16086	0	0	0	0	none	0	0	99999	0	41853	<$>99937</>	0	90	0
Period	16087	0	0	0	0	none	0	0	99999	0	41854	<$>99938</>	0	90	0
Period	16088	0	0	0	0	none	0	0	99999	0	41855	<$>99939</>	0	90	0
Period	16089	0	0	0	0	none	0	0	99999	0	189276	<$>101551</>	0	3	0
Period	16090	0	0	0	0	WARP	20	0	99999	0	189278	<$>101552</>	0	3	0
Period	16091	0	0	0	0	QUESTWARP	0	0	99999	0	189287	<$>123302</>	0	3	0
Period	16092	0	0	0	0	QUESTWARP	0	0	99999	0	189288	<$>123303</>	0	3	0
Period	16093	0	0	0	0	TIERRAEXP	0	0	99999	0	88393	<$>103788</>	0	1	0
Period	16094	0	0	0	0	TIERRAEXP	0	0	99999	0	88394	<$>103789</>	0	1	0
Period	16095	0	0	0	0	TIERRAEXP	0	0	99999	0	88395	<$>103790</>	0	1	0
Period	16096	0	0	0	0	TIERRAEXP	0	0	99999	0	88396	<$>103791</>	0	1	0
Period	16097	0	0	0	0	TIERRAEXP	0	0	99999	0	88397	<$>103792</>	0	1	0
Period	16098	0	0	0	0	EXPUPQUEST	0	0	99999	12	88432	<$>117757</>	0	0	0
Period	16099	0	0	0	0	EXPUPQUEST	0	0	99999	12	88433	<$>117758</>	0	0	0
Period	16100	0	0	0	0	EXPUPQUEST	0	0	99999	12	88434	<$>117759</>	0	0	0
Period	16101	0	0	0	0	EXPUPQUEST	0	0	99999	12	88435	<$>117760</>	0	0	0
Period	16102	0	0	0	0	EXPUPQUEST	0	0	99999	12	88436	<$>117761</>	0	0	0
Period	16103	0	0	0	0	EXPUPQUEST	0	0	99999	12	88437	<$>117762</>	0	0	0
Period	16104	0	0	0	0	EXPUPQUEST	0	0	99999	12	88438	<$>117763</>	0	0	0
Period	16105	0	0	0	0	STNUPQUEST	0	0	99999	12	88439	<$>117764</>	0	0	0
Period	16106	0	0	0	0	STNUPQUEST	0	0	99999	12	88440	<$>117765</>	0	0	0
Period	16107	0	0	0	0	WARESLOT	0	0	99999	0	88442	<$>117755</>	0	60	0
Period	16108	0	0	0	0	WARESLOT	0	0	99999	0	88443	<$>117756</>	0	90	0
Period	16109	0	0	0	0	SALES	1	0	99999	0	88366	<$>123304</>	0	3	0
Period	16110	0	0	0	0	GAMBLE	0	0	99999	0	211001	<$>140575</>	10	0	0
Period	16111	0	0	0	0	GAMBLE	0	0	99999	0	211002	<$>140576</>	10	0	0
Period	16112	0	0	0	0	GAMBLE	0	0	99999	0	211003	<$>140577</>	20	0	0
Period	16113	0	0	0	0	GAMBLE	0	0	99999	0	211004	<$>140578</>	20	0	0
Period	16114	0	0	0	0	EXPUPQUEST	0	0	99999	12	88444	<$>140579</>	0	0	0
Period	16115	0	0	0	0	none	0	0	99999	0	41231	<$>149992</>	0	180	0
Period	16116	0	0	0	0	GAMBLE	0	0	99999	0	211005	<$>155123</>	5	0	0
Period	16117	0	0	0	0	GAMBLE	0	0	99999	0	211006	<$>155124</>	5	0	0
Period	16118	0	0	0	0	none	0	0	99999	0	41875	<$>152586</>	0	90	0
Period	16119	0	0	0	0	none	0	0	99999	0	41880	<$>152587</>	0	90	0
Period	16120	0	0	0	0	none	0	0	99999	0	41885	<$>152588</>	0	90	0
Period	16121	0	0	0	0	none	0	0	99999	0	41890	<$>152399</>	0	90	0
Period	16122	0	0	0	0	none	0	0	99999	0	41894	<$>152400</>	0	90	0
Period	16123	0	0	0	0	HOMEPREMIUM	0	0	99999	0	157129	<$>164504</>	0	1	0
Period	16124	0	0	0	0	HOMEPREMIUM	0	0	99999	0	157131	<$>164506</>	0	15	0
Period	16125	0	0	0	0	HEAVENBUFF	0	0	99999	0	89155	<$>162047</>	0	3	0
Period	16126	0	0	0	0	DUNBUFF4	0	0	99999	0	89156	<$>162048</>	0	3	0
Period	16127	0	0	0	0	GAMBLE	0	0	99999	0	211007	<$>162049</>	7	0	0
Period	16128	0	0	0	0	GAMBLE	0	0	99999	0	211008	<$>162050</>	7	0	0
Period	16129	0	0	0	0	SUPERWEEK	0	0	99999	3	88399	<$>168457</>	0	0	0
Period	16130	0	0	0	0	none	0	0	0	0	841112	<$>176920</>	0	1	0
Period	16131	0	0	0	0	none	0	0	0	0	841115	<$>176921</>	0	90	0
Period	16132	0	0	0	0	none	0	0	0	0	41899	<$>168542</>	0	90	0
Period	16133	0	0	0	0	none	0	0	0	0	41904	<$>168543</>	0	90	0
Period	16134	0	0	0	0	none	0	0	0	0	41909	<$>109319</>	0	90	0
Period	16135	0	0	0	0	none	0	0	0	0	41915	<$>186854</>	0	90	0
Period	16136	0	0	0	0	none	0	0	0	0	41920	<$>186855</>	0	90	0
Period	16137	0	0	0	0	none	0	0	0	0	41925	<$>186856</>	0	90	0
Period	16138	0	0	0	0	none	0	0	0	0	41930	<$>186857</>	0	90	0
Period	16139	0	0	0	0	none	0	0	0	0	41935	<$>186858</>	0	90	0
Period	16140	0	0	0	0	NewbiePioneerLog1	0	0	99999	0	89190	<$>181009</>	0	64	0
Period	16141	0	0	0	0	NewbiePioneerLog2	0	0	99999	0	89191	<$>181010</>	0	64	0
Period	16142	0	0	0	0	WARESLOT	0	0	99999	0	89198	<$>181047</>	5	0	0
Period	16143	0	0	0	0	WARESLOT	0	0	99999	0	89199	<$>181049</>	0	1	0
Period	16144	0	0	0	0	WARESLOT	0	0	99999	0	89200	<$>181051</>	0	7	0
Period	16145	0	0	0	0	WARESLOT	0	0	99999	0	89201	<$>181053</>	0	15	0
Period	16146	0	0	0	0	WARESLOT	0	0	99999	0	89202	<$>181055</>	0	60	0
Period	16147	0	0	0	0	WARESLOT	0	0	99999	0	89203	<$>181057</>	0	90	0
Period	16148	0	0	0	0	PEPFOODALL	0	0	99999	0	89205	<$>188380</>	0	90	0
Period	16149	0	0	0	0	ILE_RAIDDUN_PASS	0	0	99999	6	89244	<$>193233</>	0	0	0
Period	16150	0	0	0	0	HOMEPREMIUM	0	0	99999	0	1000028	<$>204801</>	0	90	0
Period	16151	0	0	0	0	none	0	0	99999	0	41936	<$>195776</>	0	90	0
Period	16152	0	0	0	0	ARMEXPUP	0	0	99999	0	89258	<$>195942</>	0	60	0
Period	16153	0	0	0	0	ARMEXPUP	0	0	99999	0	89259	<$>195943</>	0	60	0
Period	16154	0	0	0	0	ARMEXPUP	0	0	99999	0	89260	<$>195944</>	0	60	0
Period	16155	0	0	0	0	none	0	0	99999	0	41937	<$>195776</>	0	90	0
Period	16156	0	0	0	0	none	0	0	0	0	41942	<$>196140</>	0	90	0
Period	16157	0	0	0	0	none	0	0	0	0	41944	<$>198605</>	0	15	0
Period	16158	0	0	0	0	Gladiator	0	0	99999	0	89367	<$>216683</>	30	0	0
Period	16159	0	0	0	0	PIONEWBIE	0	0	99999	0	24188	<$>220198</>	0	15	0
Period	16160	0	0	0	0	PEPFOODALL	0	0	99999	0	24189	<$>220199</>	0	7	0
Period	16161	0	0	0	0	PEPFOODALL	0	0	99999	0	89394	<$>220200</>	0	30	0
Period	16162	0	0	0	0	EXPUPQUEST	0	0	99999	0	89402	<$>224671</>	0	1	0
Consume	17001	0	0	0	0	none	0	0	100	0	20074	<$>30390</>	0	0	0
Consume	17002	0	0	0	0	none	0	0	100	0	20075	<$>30391</>	0	0	0
Consume	17003	0	0	0	0	none	0	0	100	0	20541	<$>30392</>	0	0	0
Consume	17004	0	0	0	0	RESURRECTION	0	0	220	0	20084	<$>30393</>	0	0	0
Consume	17005	0	0	0	0	none	0	0	110	0	20062	<$>30394</>	0	0	0
Consume	17006	0	0	0	0	RESURRECTION	0	0	2200	0	20093	<$>92486</>	0	0	0
Consume	17007	0	0	0	0	RESURRECTION	0	0	9999	0	20641	<$>117766</>	0	0	0
Consume	17009	0	0	0	0	none	0	0	110	0	20520	<$>30395</>	0	0	0
Consume	17010	0	0	0	0	none	0	0	110	0	20521	<$>30396</>	0	0	0
Consume	17011	0	0	0	0	RESURRECTION	0	0	1980	0	20534	<$>30397</>	0	0	0
Consume	17012	0	0	0	0	none	0	0	110	0	20522	<$>30398</>	0	0	0
Consume	17013	0	0	0	0	none	0	0	110	0	20529	<$>30399</>	0	0	0
Consume	17017	0	0	0	0	none	0	0	990	0	20523	<$>30400</>	0	0	0
Consume	17018	0	0	0	0	none	0	0	990	0	20524	<$>30401</>	0	0	0
Consume	17019	0	0	0	0	RESURRECTION	0	0	3740	0	20535	<$>30402</>	0	0	0
Consume	17020	0	0	0	0	none	0	0	990	0	20525	<$>30403</>	0	0	0
Consume	17021	0	0	0	0	none	0	0	550	0	20533	<$>30404</>	0	0	0
Consume	17025	0	0	0	0	none	0	0	4400	0	20536	<$>30405</>	0	0	0
Consume	17026	0	0	0	0	none	0	0	7700	0	20537	<$>30406</>	0	0	0
Consume	17027	0	0	0	0	none	0	0	500	0	20519	<$>30407</>	0	0	0
Consume	17028	0	0	0	0	none	0	0	110	0	20542	<$>30408</>	0	0	0
Consume	17029	0	0	0	0	none	0	0	1100	0	20543	<$>30409</>	0	0	0
Consume	17030	0	0	0	0	none	0	0	1980	0	20544	<$>30410</>	0	0	0
Consume	17031	0	0	0	0	none	0	0	550	0	20545	<$>30411</>	0	0	0
Consume	17032	0	0	0	0	none	0	0	4950	0	20546	<$>8755</>	0	0	0
Consume	17033	0	0	0	0	none	0	0	8800	0	20547	<$>30412</>	0	0	0
Consume	17034	0	0	0	0	none	0	0	110	0	20538	<$>30413</>	0	0	0
Consume	17035	0	0	0	0	none	0	0	110	0	20539	<$>30414</>	0	0	0
Consume	17036	0	0	0	0	none	0	0	110	0	20540	<$>8756</>	0	0	0
Consume	17037	0	0	0	0	none	0	0	11000	0	20552	<$>30415</>	0	0	0
Consume	17038	0	0	0	0	none	0	0	20000	0	20551	<$>30416</>	0	0	0
Consume	17039	0	0	0	0	none	0	0	220	0	20714	<$>30417</>	0	0	0
Consume	17040	0	0	0	0	none	0	0	220	0	20715	<$>30418</>	0	0	0
Consume	17041	0	0	0	0	none	0	0	330	0	20716	<$>30419</>	0	0	0
Consume	17042	0	0	0	0	none	0	0	2200	0	20717	<$>30420</>	0	0	0
Consume	17043	0	0	0	0	none	0	0	2200	0	20718	<$>30421</>	0	0	0
Consume	17044	0	0	0	0	none	0	0	3300	0	20719	<$>30422</>	0	0	0
Consume	17045	0	0	0	0	none	0	0	3960	0	20720	<$>30423</>	0	0	0
Consume	17046	0	0	0	0	none	0	0	3960	0	20721	<$>30424</>	0	0	0
Consume	17047	0	0	0	0	none	0	0	5500	0	20722	<$>30425</>	0	0	0
Consume	17048	0	0	0	0	none	0	0	99999	0	20734	<$>30411</>	0	0	0
Consume	17049	0	0	0	0	none	0	0	500	0	20555	<$>30426</>	0	0	0
Consume	17050	0	0	0	0	none	0	0	4400	0	20556	<$>30427</>	0	0	0
Consume	17051	0	0	0	0	none	0	0	7700	0	20557	<$>30428</>	0	0	0
Consume	17052	0	0	0	0	none	0	0	330	0	20742	<$>30429</>	0	0	0
Consume	17053	0	0	0	0	none	0	0	4400	0	20743	<$>30430</>	0	0	0
Consume	17054	0	0	0	0	none	0	0	7700	0	20744	<$>30431</>	0	0	0
