ADDDam_BM	ADDMHP_BM	ALv_BM	AR_BM	ASPD	ASPD_BM	ATK_BM	Action	Arm	AtkLayer	AtkLayer_BM	AtkMedium	AtkMetal	AtkSoft	AtkType	BLK_BM	BLOCK	BlkType	Buff	BuffATK	BuffATKKFrq	BuffATKLv	BuffFreq	BuffMidOffset	BuffTopOffset	CON	MON_ALv	MON_AR	MON_ASPD	MON_AtkLayer	MON_BLK	MON_CRT	MON_DAM	MON_DEF	MON_DLv	MON_DR	MON_DefIP	MON_DefLayer	MON_FireIP	MON_HR	MON_IMP	MON_IceIP	MON_KDRank	MON_LgtIP	MON_MHP	MON_MKP	MON_MSPD	MON_PR	MON_PsyIP	MON_RFIRE	MON_RICE	MON_RLGHT	MON_RPSY	MON_RSTAT	MON_Reflection	MonDam	PCDam	CRTATK	CRTDEF	CRT_BM	ClassID	ClassName	ClassType	Count	DBSave	DEFHYB_BM	DEFMAG_BM	DEFMEL_BM	DEFPER_BM	DEFSHO_BM	DEF_BM	DLv_BM	DOT_BM	DR_BM	DamageInfoType	DamageOffset	DefIP_BM	DefLayer	DefLayer_BM	DefType	Drop1ID	Drop1Name	Drop1Per	Drop1Quant	Drop2ID	Drop2Name	Drop2Per	Drop2Quant	Drop3ID	Drop3Name	Drop3Per	Drop3Quant	Drop4ID	Drop4Name	Drop4Per	Drop4Quant	Drop5ID	Drop5Name	Drop5Per	Drop5Quant	Drop6ID	Drop6Name	Drop6Per	Drop6Quant	DropAccFreq	DropCrystalCount	DropCrystalFreq	DropEliteEqpFreq	DropEtcFreq	DropInstFreq	DropNormEqpFreq	DropOldEqpFreq	DropRecipeFreq	EXP	ElemType	EngName	FamilyName	FireIP_BM	Grade	HITDam_BM	HP	HR_BM	HeightOffset1	HeightOffset2	HideInfo	HitOffset	HitProof	Hittable	IMP_BM	IceIP_BM	IsAllAttackerQuestMonster	IsRaidMonster	IsTypeBoss	KDRank	KDownPower	KDownVAngle	KP	KbProof	LODDist	LgtIP_BM	LifeTime	Lv	MAGDam_BM	MELDam_BM	MHPFix	MHP_BM	MKP_BM	MSPD	MSPDFix	MSPD_BM	MSP_BM	MagicDefiance	MartialDefiance	MaterialSet	MaxR	MeleeDefiance	MinR	MinionCondition	MinionCount	MinionID	MinionID2	MinionID3	MinionID4	MinionID5	MobRank	MonBuffATKKFrq	MonClassKey	MonDam_BM	MonValue1	MonValue2	MonValue3	MonValue4	MonValue5	MonValue6	Name	PCDam_BM	PR_BM	PsyIP_BM	RFIRE	RFIRE_BM	RHP	RHP_BM	RICE	RICE_BM	RLGHT	RLGHT_BM	RPSY	RPSY_BM	RSPD	RSP_BM	RSTAT	RSTAT_BM	RaceType	Ratio	Reflection	Reflection_BM	Res	Rotate	SHTDam_BM	SPDBM	STR	Scale	SelectFilter	ShadowScale	Shape	ShootDefiance	ShowName	Size	SizeType	SkillArg1	SkillArg2	SkillArg3	SkillArg4	SkillCondition1	SkillCondition2	SkillCondition3	SkillCondition4	SkillFreq1	SkillFreq2	SkillFreq3	SkillFreq4	SkillID1	SkillID2	SkillID3	SkillID4	SplDam	SplLimit	SplRange	SplType	StartID	State_BM	Tactics	TotAbl	ViewInvi	Visible	WSPD	Wpn	WpnType
0	0	0	5	1860	0	0	0	30	1	0	0	0	0	Single	0	0	Block	None	MagicalBreak	5	5	0	140	280	150	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	14501	Monster_Lust	MELEE	0	100	0	0	0	0	0	0	0	0	0	None	160	30	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	20	NEUTRAL	Lust	None	0	1	0	0	0	0	250	0	140	YES	YES	0	0	None	FALSE	FALSE	10	112	45	0	YES	1400	0	0	120	0	0	0	0	0	74	0	0	0	75	100	None	100	100	1	None	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	<$>49526</>	0	0	0	50	0	0	0	50	0	85	0	50	0	57	0	85	0	Demon	1	0	0	20	YES	0	0	80	1	MonAndPC	1	Monster_Lust	100	YES	S	MEDIUM	200	200	0	0	CloseTarget	AwayTarget	None	None	50	50	0	0	40704	40705	0	0	0	0	0	None	0	0	MON_AGGRESSIVE	260	FALSE	YES	57	60	ATYPE
0	0	0	5	1860	0	0	0	30	1	0	0	0	0	Single	0	0	Block	None	MagicalBreak	5	5	0	140	280	150	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	14502	Monster_Lust_Elite	MELEE	0	100	0	0	0	0	0	0	0	0	0	None	160	30	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	20	NEUTRAL	Lust	None	0	1	0	0	0	0	250	0	140	YES	YES	0	0	None	FALSE	FALSE	10	112	45	0	YES	1400	0	0	120	0	0	0	0	0	89	0	0	0	75	100	None	100	100	1	None	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0	<$>49527</>	0	0	0	50	0	0	0	50	0	85	0	50	0	69	0	85	0	Demon	1	0	0	20	YES	0	0	80	1.2	MonAndPC	1	Monster_Lust	100	YES	S	MEDIUM	200	400	0	0	CloseTarget	AwayTarget	None	None	5	3	0	0	40704	40705	0	0	0	0	0	None	0	0	MON_AGGRESSIVE	260	FALSE	YES	69	60	ATYPE
0	0	0	5	1860	0	0	0	32	1	0	0	0	0	Single	0	5	None	None	MagicalBreak	5	5	0	140	280	600000	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	14503	Monster_Lust_Boss	MELEE	0	100	0	0	0	0	0	0	0	0	0	ALL	160	100	1	0	SOFT	20623	Constellation_Box	2	5	75355	SymbolOfNaraka	2	5	21829	DragonHeart	100	1	21256	RubassePiece	2	20	21653	Horsehorn	2	20	0	None	0	0	0	0	0	0	0	0	0	0	0	20	NEUTRAL	Lust Witch	None	0	1	0	0	0	0	250	0	140	YES	YES	0	0	None	TRUE	TRUE	10	112	45	0	YES	1400	0	0	138	0	0	0	0	0	148	0	0	0	75	100	None	100	100	1	None	0	0	0	0	0	0	3	5	0	0	0	0	0	0	0	0	<$>49528</>	0	0	0	80	0	0	0	80	0	90	0	80	0	114	0	95	0	Demon	1	0	0	20	YES	0	0	80	2	MonAndPC	1	Monster_Lust	100	YES	S	MEDIUM	200	400	0	0	CloseTarget	AwayTarget	None	None	5	3	0	0	40704	40705	0	0	0	0	0	None	0	0	MON_AGGRESSIVE	260	FALSE	YES	114	60	ATYPE
0	0	0	5	1860	0	0	0	1	1	0	0	0	0	Single	0	5	None	None	MagicalBreak	5	5	0	140	280	100000	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	14504	Monster_Lust_Boss_Evil	MELEE	0	100	0	0	0	0	0	0	0	0	0	ALL	160	100	1	0	SOFT	0	None	0	0	192702	DeathWarith_Essence	1	1	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	20	NEUTRAL	Lust Witch	None	0	1	0	0	0	0	250	0	140	YES	YES	0	0	None	TRUE	TRUE	10	112	45	0	YES	1400	0	0	120	0	0	0	0	0	148	0	0	0	75	100	None	100	100	1	None	0	0	0	0	0	0	3	5	0	0	0	0	0	0	0	0	<$>49528</>	0	0	0	90	0	0	0	90	0	90	0	90	0	114	0	99	0	Demon	1	0	0	20	YES	0	0	500	2	MonAndPC	1	Monster_Lust	100	YES	S	MEDIUM	200	400	0	0	CloseTarget	AwayTarget	None	None	5	3	0	0	40704	40705	0	0	0	0	0	None	0	0	MON_AGGRESSIVE	260	TRUE	YES	114	60	ATYPE
0	0	0	5	2820	0	0	0	32	1	0	0	0	0	Single	0	5	Block	None	Burning	5	1	0	160	320	170	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	5	14511	Monster_Wrath	MELEE	0	100	0	0	0	0	0	0	0	0	0	None	180	30	1	0	MEDIUM	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	20	NEUTRAL	Wrath	None	0	1	0	0	0	0	250	0	160	NO	YES	0	0	None	FALSE	FALSE	10	112	45	0	NO	1400	0	0	120	0	0	0	0	0	87	0	0	0	75	100	None	300	100	1	None	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	<$>49529</>	0	0	0	85	0	0	0	50	0	50	0	50	0	580	0	85	0	Demon	1	0	0	10	YES	0	535	100	1	MonAndPC	1	Monster_Wrath	100	YES	S	MEDIUM	200	0	0	0	CloseTarget	None	None	None	50	0	0	0	40706	0	0	0	0	0	0	None	0	0	MON_AGGRESSIVE	302	FALSE	YES	67	60	ATYPE
0	0	0	5	2820	0	0	0	32	1	0	0	0	0	Single	0	5	Block	None	Burning	5	1	0	160	320	170	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	5	14512	Monster_Wrath_Elite	MELEE	0	100	0	0	0	0	0	0	0	0	0	None	180	30	1	0	MEDIUM	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	20	NEUTRAL	Wrath	None	0	1	0	0	0	0	250	0	160	NO	YES	0	0	None	FALSE	FALSE	10	112	45	0	NO	1400	0	0	120	0	0	0	0	0	105	0	0	0	75	100	None	300	100	1	None	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0	<$>49530</>	0	0	0	85	0	0	0	50	0	50	0	50	0	696	0	85	0	Demon	1	0	0	10	YES	0	535	100	1.2	MonAndPC	1	Monster_Wrath	100	YES	S	MEDIUM	200	0	0	0	CloseTarget	None	None	None	50	0	0	0	40707	0	0	0	0	0	0	None	0	0	MON_AGGRESSIVE	302	FALSE	YES	81	60	ATYPE
0	0	0	5	2820	0	0	0	33	1	0	0	0	0	Single	0	10	None	None	Burning	5	1	0	160	320	350000	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	10	14513	Monster_Wrath_Boss	MELEE	0	100	0	0	0	0	0	0	0	0	0	ALL	180	100	1	0	MEDIUM	20623	Constellation_Box	2	5	75355	SymbolOfNaraka	2	5	21829	DragonHeart	100	1	21256	RubassePiece	2	20	21653	Horsehorn	2	20	0	None	0	0	0	0	0	0	0	0	0	0	0	20	NEUTRAL	Wrath Devil	None	0	1	0	0	0	0	250	0	160	YES	YES	0	0	None	TRUE	TRUE	10	112	45	0	YES	1400	0	0	140	0	0	0	0	0	174	0	0	0	75	100	None	300	100	1	None	0	0	0	0	0	0	3	5	0	0	0	0	0	0	0	0	<$>49531</>	0	0	0	80	0	0	0	80	0	80	0	80	0	1160	0	98	0	Demon	1	0	0	10	YES	0	535	400	2	MonAndPC	1	Monster_Wrath	100	YES	S	MEDIUM	200	0	0	0	CloseTarget	None	None	None	50	0	0	0	40708	0	0	0	0	0	0	None	0	0	MON_AGGRESSIVE	302	TRUE	YES	134	75	ATYPE
0	0	0	5	2820	0	0	0	1	1	0	0	0	0	Single	0	10	None	None	Burning	5	1	0	160	320	100000	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	10	14514	Monster_Wrath_Boss_Evil	MELEE	0	100	0	0	0	0	0	0	0	0	0	ALL	180	100	1	0	MEDIUM	0	None	0	0	192702	DeathWarith_Essence	1	1	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	20	NEUTRAL	Wrath Devil	None	0	1	0	0	0	0	250	0	160	YES	YES	0	0	None	TRUE	TRUE	10	112	45	0	YES	1400	0	0	120	0	0	0	0	0	174	0	0	0	75	100	None	300	100	1	None	0	0	0	0	0	0	3	5	0	0	0	0	0	0	0	0	<$>49531</>	0	0	0	80	0	0	0	80	0	80	0	80	0	1160	0	98	0	Demon	1	0	0	10	YES	0	535	500	2	MonAndPC	1	Monster_Wrath	100	YES	S	MEDIUM	200	0	0	0	CloseTarget	None	None	None	50	0	0	0	40708	0	0	0	0	0	0	None	0	0	MON_AGGRESSIVE	302	TRUE	YES	134	75	ATYPE
0	0	0	5	2820	0	0	0	35	1	0	0	0	0	Single	0	8	None	None	PhysicalBreak	5	5	0	220	440	350	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	5	14521	Monster_Greed	MELEE	0	100	0	0	0	0	0	0	0	0	0	None	250	100	1	0	HARD	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	20	NEUTRAL	Greed	None	0	1	0	0	0	0	250	0	220	NO	YES	0	0	None	FALSE	FALSE	15	112	45	0	NO	1400	0	0	120	0	0	0	0	0	490	0	0	0	100	100	None	300	100	1	None	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	<$>49532</>	0	0	0	50	0	0	0	60	0	50	0	50	0	377	0	50	0	Golem	1	0	0	5	YES	0	0	95	0.7	MonAndPC	1	Monster_Greed	75	YES	S	MEDIUM	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	None	0	0	MON_AGGRESSIVE	480	FALSE	YES	377	65	CTYPE
0	0	0	5	2820	0	0	0	35	1	0	0	0	0	Single	0	8	Block	None	PhysicalBreak	5	5	0	220	440	350	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	5	14522	Monster_Greed_Elite	MELEE	0	100	0	0	0	0	0	0	0	0	0	None	250	100	1	0	HARD	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	20	NEUTRAL	Greed	None	0	1	0	0	0	0	250	0	220	NO	YES	0	0	None	FALSE	FALSE	25	112	45	0	NO	1400	0	0	120	0	0	0	0	0	699	0	0	0	100	100	None	300	100	1	None	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0	<$>49533</>	0	0	0	50	0	0	0	60	0	50	0	50	0	538	0	50	0	Golem	1	0	0	5	YES	0	0	95	1	MonAndPC	1	Monster_Greed	75	YES	S	MEDIUM	200	0	0	0	CloseTarget	None	None	None	50	0	0	0	40710	0	0	0	0	0	0	None	0	0	MON_AGGRESSIVE	480	FALSE	YES	538	65	CTYPE
0	0	0	5	2820	0	0	0	35	1	0	0	0	0	Single	0	12	Block	None	PhysicalBreak	5	5	0	220	440	350	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	10	14523	Monster_Greed_Boss	MELEE	0	100	0	0	0	0	0	0	0	0	0	None	250	100	1	0	HARD	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	20	NEUTRAL	Greed	None	0	1	0	0	0	0	250	0	220	NO	YES	0	0	None	FALSE	TRUE	25	112	45	0	NO	1400	0	0	120	0	0	0	0	0	1398	0	0	0	100	100	None	300	100	1	None	0	0	0	0	0	0	3	5	0	0	0	0	0	0	0	0	<$>49534</>	0	0	0	50	0	0	0	60	0	50	0	50	0	1076	0	50	0	Golem	1	0	0	5	YES	0	0	95	2	MonAndPC	1	Monster_Greed	75	YES	S	MEDIUM	200	0	0	0	CloseTarget	None	None	None	50	0	0	0	40711	0	0	0	0	0	0	None	0	0	MON_AGGRESSIVE	480	FALSE	YES	1076	65	CTYPE
0	0	0	2	3240	0	0	0	25	2	0	0	0	0	Splash	0	0	Block	None	none	0	0	0	100	350	2200	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	8	14531	Monster_Sloth	MELEE	0	100	0	0	0	0	0	0	0	0	0	None	150	100	1	0	HARD	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	20	0	160	45000	0	100	NEUTRAL	Sloth	None	0	1	0	0	0	0	250	0	100	NO	YES	0	0	None	FALSE	FALSE	10	112	45	0	NO	1400	0	0	120	0	0	0	0	0	69	0	0	0	100	100	None	300	100	1	None	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	<$>49535</>	0	0	0	50	0	0	0	60	0	50	0	50	0	301	0	50	0	Undead	1	0	0	5	YES	0	331	85	0.7	MonAndPC	1	Monster_Sloth	75	YES	S	SMALL	75	0	0	0	HP	None	None	None	20	0	0	0	40712	0	0	0	0.5	5	250	Circle	0	0	MON_AGGRESSIVE	440	FALSE	YES	53	70	ATYPE
