Arbitrary	ClassID	ClassName	GroupName	ItemID	ItemName	ItemTab	LimitCount	LimitDay	hot_item
1	56011	FESO_NEWWORLD_ITEMSHOP_56011	FESO_NEWWORLD_ITEMSHOP	70117	ReinProtect_4_6_Ev	0	0	0	0
1	56012	FESO_NEWWORLD_ITEMSHOP_56012	FESO_NEWWORLD_ITEMSHOP	210009	Redmercury_34_eventW	0	0	0	0
1	56013	FESO_NEWWORLD_ITEMSHOP_56013	FESO_NEWWORLD_ITEMSHOP	210011	Redmercury_35_eventW	0	0	0	0
1	56014	FESO_NEWWORLD_ITEMSHOP_56014	FESO_NEWWORLD_ITEMSHOP	210013	Redmercury_36_eventW	0	0	0	0
1	56015	FESO_NEWWORLD_ITEMSHOP_56015	FESO_NEWWORLD_ITEMSHOP	210113	Redmercury_33_event_A	0	0	0	0
1	56016	FESO_NEWWORLD_ITEMSHOP_56016	FESO_NEWWORLD_ITEMSHOP	210115	Redmercury_35_event_A	0	0	0	0
1	56017	FESO_NEWWORLD_ITEMSHOP_56017	FESO_NEWWORLD_ITEMSHOP	210117	Redmercury_34_event_A	0	0	0	0
1	56018	FESO_NEWWORLD_ITEMSHOP_56018	FESO_NEWWORLD_ITEMSHOP	75318	MoonStone	0	0	0	0
1	56019	FESO_NEWWORLD_ITEMSHOP_56019	FESO_NEWWORLD_ITEMSHOP	75330	GrowthStone	0	0	0	0
1	56020	FESO_NEWWORLD_ITEMSHOP_56020	FESO_NEWWORLD_ITEMSHOP	21822	MercenaryPermission	0	0	0	0
1	56021	FESO_NEWWORLD_ITEMSHOP_56021	FESO_NEWWORLD_ITEMSHOP	24106	TearsofSara	0	0	0	0
1	56022	FESO_NEWWORLD_ITEMSHOP_56022	FESO_NEWWORLD_ITEMSHOP	21007	BarrackSlot	0	0	0	0
1	56023	FESO_NEWWORLD_ITEMSHOP_56023	FESO_NEWWORLD_ITEMSHOP	88369	HeavenSedecram_key	0	0	0	0
1	56024	FESO_NEWWORLD_ITEMSHOP_56024	FESO_NEWWORLD_ITEMSHOP	189339	AncientEncerrar_key_7	0	0	0	0
1	56025	FESO_NEWWORLD_ITEMSHOP_56025	FESO_NEWWORLD_ITEMSHOP	21375	Pet_Food	0	0	0	0
1	56026	FESO_NEWWORLD_ITEMSHOP_56026	FESO_NEWWORLD_ITEMSHOP	23540	ValkyrieCrasher_6_1	0	0	0	0
1	56027	FESO_NEWWORLD_ITEMSHOP_56027	FESO_NEWWORLD_ITEMSHOP	20641	SoulCrystal_Enhandce	0	0	0	0
1	56028	FESO_NEWWORLD_ITEMSHOP_56028	FESO_NEWWORLD_ITEMSHOP	88024	OtitePerfume	0	0	0	0
1	56029	FESO_NEWWORLD_ITEMSHOP_56029	FESO_NEWWORLD_ITEMSHOP	41106	Wheelofdestiny2	0	0	0	0
1	56030	FESO_NEWWORLD_ITEMSHOP_56030	FESO_NEWWORLD_ITEMSHOP	88253	LiquidofHeaven	0	0	0	0
1	56031	FESO_NEWWORLD_ITEMSHOP_56031	FESO_NEWWORLD_ITEMSHOP	88018	sthhma	0	0	0	0
1	56034	FESO_NEWWORLD_ITEMSHOP_56034	FESO_NEWWORLD_ITEMSHOP	88061	ReinProtect_2_5	0	0	0	0
1	56035	FESO_NEWWORLD_ITEMSHOP_56035	FESO_NEWWORLD_ITEMSHOP	88062	ReinProtect_2_6	0	0	0	0
1	56036	FESO_NEWWORLD_ITEMSHOP_56036	FESO_NEWWORLD_ITEMSHOP	88066	ReinProtect_3_5	0	0	0	0
1	56037	FESO_NEWWORLD_ITEMSHOP_56037	FESO_NEWWORLD_ITEMSHOP	88067	ReinProtect_3_6	0	0	0	0
1	56038	FESO_NEWWORLD_ITEMSHOP_56038	FESO_NEWWORLD_ITEMSHOP	88071	ReinProtect_4_5	0	0	0	0
1	56039	FESO_NEWWORLD_ITEMSHOP_56039	FESO_NEWWORLD_ITEMSHOP	88072	ReinProtect_4_6	0	0	0	0
1	56040	FESO_NEWWORLD_ITEMSHOP_56040	FESO_NEWWORLD_ITEMSHOP	88076	ReinProtect_5_5	0	0	0	0
1	56041	FESO_NEWWORLD_ITEMSHOP_56041	FESO_NEWWORLD_ITEMSHOP	88077	ReinProtect_5_6	0	0	0	0
1	56042	FESO_NEWWORLD_ITEMSHOP_56042	FESO_NEWWORLD_ITEMSHOP	88099	SocketProtect	0	0	0	0
1	56043	FESO_NEWWORLD_ITEMSHOP_56043	FESO_NEWWORLD_ITEMSHOP	210010	Redmercury_34_W	0	0	0	0
1	56044	FESO_NEWWORLD_ITEMSHOP_56044	FESO_NEWWORLD_ITEMSHOP	210012	Redmercury_35_W	0	0	0	0
1	56045	FESO_NEWWORLD_ITEMSHOP_56045	FESO_NEWWORLD_ITEMSHOP	210014	Redmercury_36_W	0	0	0	0
1	56046	FESO_NEWWORLD_ITEMSHOP_56046	FESO_NEWWORLD_ITEMSHOP	210114	Redmercury_33_A	0	0	0	0
1	56047	FESO_NEWWORLD_ITEMSHOP_56047	FESO_NEWWORLD_ITEMSHOP	210116	Redmercury_35_A	0	0	0	0
1	56048	FESO_NEWWORLD_ITEMSHOP_56048	FESO_NEWWORLD_ITEMSHOP	210118	Redmercury_34_A	0	0	0	0
1	56049	FESO_NEWWORLD_ITEMSHOP_56049	FESO_NEWWORLD_ITEMSHOP	211002	Redmercury_10	0	0	0	0
1	56050	FESO_NEWWORLD_ITEMSHOP_56050	FESO_NEWWORLD_ITEMSHOP	21425	Pet_Box_Sith	0	0	0	0
1	56051	FESO_NEWWORLD_ITEMSHOP_56051	FESO_NEWWORLD_ITEMSHOP	21422	Pet_Box_Panpan	0	0	0	0
1	56052	FESO_NEWWORLD_ITEMSHOP_56052	FESO_NEWWORLD_ITEMSHOP	21421	Pet_Box_Pigling	0	0	0	0
1	56053	FESO_NEWWORLD_ITEMSHOP_56053	FESO_NEWWORLD_ITEMSHOP	88300	allWarp_Twenty_30days	0	0	0	0
1	56054	FESO_NEWWORLD_ITEMSHOP_56054	FESO_NEWWORLD_ITEMSHOP	88295	WareSlot_300_30day	0	0	0	0
1	56055	FESO_NEWWORLD_ITEMSHOP_56055	FESO_NEWWORLD_ITEMSHOP	88296	WareSlot_300_60day	0	0	0	0
1	56056	FESO_NEWWORLD_ITEMSHOP_56056	FESO_NEWWORLD_ITEMSHOP	88297	WareSlot_300_90day	0	0	0	0
1	56057	FESO_NEWWORLD_ITEMSHOP_56057	FESO_NEWWORLD_ITEMSHOP	88441	WareSlot_400_30day	0	0	0	0
1	56058	FESO_NEWWORLD_ITEMSHOP_56058	FESO_NEWWORLD_ITEMSHOP	88442	WareSlot_400_60day	0	0	0	0
1	56059	FESO_NEWWORLD_ITEMSHOP_56059	FESO_NEWWORLD_ITEMSHOP	88443	WareSlot_400_90day	0	0	0	0
1	56060	FESO_NEWWORLD_ITEMSHOP_56060	FESO_NEWWORLD_ITEMSHOP	20499	BulletBox_Steel	0	0	0	0
1	56061	FESO_NEWWORLD_ITEMSHOP_56061	FESO_NEWWORLD_ITEMSHOP	20500	BulletBox_SteelBolt	0	0	0	0
1	56062	FESO_NEWWORLD_ITEMSHOP_56062	FESO_NEWWORLD_ITEMSHOP	23127	BulletBox_Large	0	0	0	0
1	56063	FESO_NEWWORLD_ITEMSHOP_56063	FESO_NEWWORLD_ITEMSHOP	23122	BulletBox_Metal	0	0	0	0
1	56064	FESO_NEWWORLD_ITEMSHOP_56064	FESO_NEWWORLD_ITEMSHOP	23118	BulletBox_Element	0	0	0	0
1	56065	FESO_NEWWORLD_ITEMSHOP_56065	FESO_NEWWORLD_ITEMSHOP	23119	BulletBox_Psychic	0	0	0	0
1	56066	FESO_NEWWORLD_ITEMSHOP_56066	FESO_NEWWORLD_ITEMSHOP	28007	SteelBulletbox_1day	0	0	0	0
1	56067	FESO_NEWWORLD_ITEMSHOP_56067	FESO_NEWWORLD_ITEMSHOP	28009	FullMetalShellBox_1day	0	0	0	0
1	56068	FESO_NEWWORLD_ITEMSHOP_56068	FESO_NEWWORLD_ITEMSHOP	20062	TeleportScroll	0	0	0	0
1	56069	FESO_NEWWORLD_ITEMSHOP_56069	FESO_NEWWORLD_ITEMSHOP	88398	BSTGuild	0	0	0	0
1	56070	FESO_NEWWORLD_ITEMSHOP_56070	FESO_NEWWORLD_ITEMSHOP	21046	RecallFrScroll	0	0	0	0
1	56071	FESO_NEWWORLD_ITEMSHOP_56071	FESO_NEWWORLD_ITEMSHOP	23223	Manual_Pose13	0	0	0	0
1	56072	FESO_NEWWORLD_ITEMSHOP_56072	FESO_NEWWORLD_ITEMSHOP	20716	TriumphFiller_1	0	0	0	0
1	56073	FESO_NEWWORLD_ITEMSHOP_56073	FESO_NEWWORLD_ITEMSHOP	23531	Meele_Ampul_1m	0	0	0	0
1	56074	FESO_NEWWORLD_ITEMSHOP_56074	FESO_NEWWORLD_ITEMSHOP	23532	Shooting_Ampul_1m	0	0	0	0
1	56075	FESO_NEWWORLD_ITEMSHOP_56075	FESO_NEWWORLD_ITEMSHOP	23533	Magic_Ampul_1m	0	0	0	0
1	56076	FESO_NEWWORLD_ITEMSHOP_56076	FESO_NEWWORLD_ITEMSHOP	20601	AndreBox_BackCostume	0	0	0	0
1	49979	SHOP_CASH_SHOP_49979	CASH_SHOP	189200	LindenBox	0	0	0	0
1	49980	SHOP_CASH_SHOP_49980	CASH_SHOP	89064	Enhanced_Redmercury	0	0	0	0
1	49981	SHOP_CASH_SHOP_49981	CASH_SHOP	189183	CWing_Coupon3	0	0	0	0
1	49982	SHOP_CASH_SHOP_49982	CASH_SHOP	88255	Wing_Trade_Coupon	0	0	0	0
1	49983	SHOP_CASH_SHOP_49983	CASH_SHOP	23298	RingBox_S	0	0	0	0
1	49984	SHOP_CASH_SHOP_49984	CASH_SHOP	189259	allWarp_Thirty_30days	0	0	0	0
1	49985	SHOP_CASH_SHOP_49985	CASH_SHOP	189291	QuestWarp_15Day	0	0	0	0
1	49986	SHOP_CASH_SHOP_49986	CASH_SHOP	189293	QuestWarp_30Day	0	0	0	0
1	49987	SHOP_CASH_SHOP_49987	CASH_SHOP	88259	HomePremium_Expert	0	0	0	1
1	49988	SHOP_CASH_SHOP_49988	CASH_SHOP	74429	ETreasureCoupon	0	0	0	1
1	49989	SHOP_CASH_SHOP_49989	CASH_SHOP	88346	GrowthStone	0	0	0	0
1	49990	SHOP_CASH_SHOP_49990	CASH_SHOP	700005	DEU_sthhmaPack	0	0	0	0
1	49991	SHOP_CASH_SHOP_49991	CASH_SHOP	88061	ReinProtect_2_5	0	0	0	0
1	49992	SHOP_CASH_SHOP_49992	CASH_SHOP	88062	ReinProtect_2_6	0	0	0	0
1	49993	SHOP_CASH_SHOP_49993	CASH_SHOP	88066	ReinProtect_3_5	0	0	0	0
1	49994	SHOP_CASH_SHOP_49994	CASH_SHOP	88067	ReinProtect_3_6	0	0	0	0
1	49995	SHOP_CASH_SHOP_49995	CASH_SHOP	88071	ReinProtect_4_5	0	0	0	0
1	49996	SHOP_CASH_SHOP_49996	CASH_SHOP	88072	ReinProtect_4_6	0	0	0	0
1	49997	SHOP_CASH_SHOP_49997	CASH_SHOP	88076	ReinProtect_5_5	0	0	0	0
1	49998	SHOP_CASH_SHOP_49998	CASH_SHOP	88077	ReinProtect_5_6	0	0	0	0
1	49999	SHOP_CASH_SHOP_49999	CASH_SHOP	88018	sthhma	0	0	0	1
1	50000	SHOP_CASH_SHOP_50000	CASH_SHOP	88009	Tactics_manual_d	0	0	0	0
1	50001	SHOP_CASH_SHOP_50001	CASH_SHOP	20084	SoulCrystal	0	0	0	0
1	50002	SHOP_CASH_SHOP_50002	CASH_SHOP	23518	TearsofAnaBox10	0	0	0	0
1	50003	SHOP_CASH_SHOP_50003	CASH_SHOP	23519	TearsofAnaBox30	0	0	0	0
1	50004	SHOP_CASH_SHOP_50004	CASH_SHOP	21098	TearsofAna	0	0	0	1
1	50005	SHOP_CASH_SHOP_50005	CASH_SHOP	23503	New_RingBox_Pack	0	0	0	0
1	50006	SHOP_CASH_SHOP_50006	CASH_SHOP	700002	DEU_SoulPack	0	0	0	0
1	50007	SHOP_CASH_SHOP_50007	CASH_SHOP	88005	Combat_manual_d	0	0	0	0
1	50015	SHOP_CASH_SHOP_50015	CASH_SHOP	43004	Ampul_Karin_Missionpoint_50	0	0	0	1
1	50016	SHOP_CASH_SHOP_50016	CASH_SHOP	88457	PioneerPremium_30day_Ev	0	0	0	1
1	50017	SHOP_CASH_SHOP_50017	CASH_SHOP	41961	PioneerWing_7days_Ev	0	0	0	1
1	50018	SHOP_CASH_SHOP_50018	CASH_SHOP	41962	PioneerWing_15days_Ev	0	0	0	1
1	49101	CASH_SHOP_NEWSERVER_49101	CASH_SHOP_NEWSERVER	189200	LindenBox	0	0	0	1
1	49102	CASH_SHOP_NEWSERVER_49102	CASH_SHOP_NEWSERVER	21098	TearsofAna	0	0	0	1
1	49103	CASH_SHOP_NEWSERVER_49103	CASH_SHOP_NEWSERVER	23518	TearsofAnaBox10	0	0	0	0
1	49104	CASH_SHOP_NEWSERVER_49104	CASH_SHOP_NEWSERVER	88259	HomePremium_Expert	0	0	0	1
1	49107	CASH_SHOP_NEWSERVER_49107	CASH_SHOP_NEWSERVER	88061	ReinProtect_2_5	0	0	0	0
1	49108	CASH_SHOP_NEWSERVER_49108	CASH_SHOP_NEWSERVER	88062	ReinProtect_2_6	0	0	0	0
1	49109	CASH_SHOP_NEWSERVER_49109	CASH_SHOP_NEWSERVER	88066	ReinProtect_3_5	0	0	0	0
1	49110	CASH_SHOP_NEWSERVER_49110	CASH_SHOP_NEWSERVER	88067	ReinProtect_3_6	0	0	0	0
1	49111	CASH_SHOP_NEWSERVER_49111	CASH_SHOP_NEWSERVER	88071	ReinProtect_4_5	0	0	0	0
1	49112	CASH_SHOP_NEWSERVER_49112	CASH_SHOP_NEWSERVER	88072	ReinProtect_4_6	0	0	0	0
1	49113	CASH_SHOP_NEWSERVER_49113	CASH_SHOP_NEWSERVER	88076	ReinProtect_5_5	0	0	0	0
1	49114	CASH_SHOP_NEWSERVER_49114	CASH_SHOP_NEWSERVER	88077	ReinProtect_5_6	0	0	0	0
1	49115	CASH_SHOP_NEWSERVER_49115	CASH_SHOP_NEWSERVER	74429	ETreasureCoupon	0	0	0	1
1	49116	CASH_SHOP_NEWSERVER_49116	CASH_SHOP_NEWSERVER	88018	sthhma	0	0	0	0
1	49122	CASH_SHOP_NEWSERVER_49122	CASH_SHOP_NEWSERVER	210014	Redmercury_36_W	0	0	0	0
1	49123	CASH_SHOP_NEWSERVER_49123	CASH_SHOP_NEWSERVER	210118	Redmercury_34_A	0	0	0	0
1	49124	CASH_SHOP_NEWSERVER_49124	CASH_SHOP_NEWSERVER	189353	ReinPackage_5_VE	0	0	0	0
1	49125	CASH_SHOP_NEWSERVER_49125	CASH_SHOP_NEWSERVER	189354	ReinPackage_6_VE	0	0	0	0
1	49126	CASH_SHOP_NEWSERVER_49126	CASH_SHOP_NEWSERVER	189355	ReinPackage_5_EX	0	0	0	0
1	49127	CASH_SHOP_NEWSERVER_49127	CASH_SHOP_NEWSERVER	189356	ReinPackage_6_EX	0	0	0	0
1	49128	CASH_SHOP_NEWSERVER_49128	CASH_SHOP_NEWSERVER	189357	ReinPackage_5_MA	0	0	0	0
1	49129	CASH_SHOP_NEWSERVER_49129	CASH_SHOP_NEWSERVER	189358	ReinPackage_6_MA	0	0	0	0
1	49130	CASH_SHOP_NEWSERVER_49130	CASH_SHOP_NEWSERVER	189359	ReinPackage_5_HMA	0	0	0	0
1	49131	CASH_SHOP_NEWSERVER_49131	CASH_SHOP_NEWSERVER	189360	ReinPackage_6_HMA	0	0	0	1
1	49132	CASH_SHOP_NEWSERVER_49132	CASH_SHOP_NEWSERVER	89253	ReinPackage_5_VAL	0	0	0	1
1	49133	CASH_SHOP_NEWSERVER_49133	CASH_SHOP_NEWSERVER	89254	ReinPackage_6_VAL	0	0	0	1
1	49134	CASH_SHOP_NEWSERVER_49134	CASH_SHOP_NEWSERVER	189303	ReinPackage_SACC	0	0	0	1
1	49135	CASH_SHOP_NEWSERVER_49135	CASH_SHOP_NEWSERVER	40871	Letizia_FesoBox	0	0	0	1
60	49001	SHOP_CROSSBOW_SHOP_49001	CROSSBOW_SHOP	12801	CrossBow1	0	0	0	0
64	49002	SHOP_CROSSBOW_SHOP_49002	CROSSBOW_SHOP	12802	CrossBow2	0	0	0	0
68	49003	SHOP_CROSSBOW_SHOP_49003	CROSSBOW_SHOP	12803	CrossBow3	0	0	0	0
72	49004	SHOP_CROSSBOW_SHOP_49004	CROSSBOW_SHOP	12804	CrossBow4	0	0	0	0
1	55001	SHOP_GIG_FIREKEY_SHOP_55001	GIG_FIREKEY_SHOP	21268	FireIslandKey_1	0	0	0	0
1	55002	SHOP_GIG_FIREKEY_SHOP_55002	GIG_FIREKEY_SHOP	21269	FireIslandKey_2	0	0	0	0
1	55003	SHOP_GIG_FIREKEY_SHOP_55003	GIG_FIREKEY_SHOP	21270	FireIslandKey_3	0	0	0	0
1	55101	SHOP_GIG_WATERMELON_SHOP_55101	GIG_WATERMELON_SHOP	20739	WaterMelon1	0	0	0	0
1	55102	SHOP_GIG_WATERMELON_SHOP_55102	GIG_WATERMELON_SHOP	20740	WaterMelon2	0	0	0	0
1	54001	SHOP_RECIPE_BRFIELD_SHOP_54001	RECIPE_BRFIELD_SHOP	86313	Recipe_NocheTriste	0	0	0	0
1	54002	SHOP_RECIPE_BRFIELD_SHOP_54002	RECIPE_BRFIELD_SHOP	86314	Recipe_NocheFrigid	0	0	0	0
1	54003	SHOP_RECIPE_BRFIELD_SHOP_54003	RECIPE_BRFIELD_SHOP	86352	Recipe_Silver_Rosario	0	0	0	0
1	54004	SHOP_RECIPE_BRFIELD_SHOP_54004	RECIPE_BRFIELD_SHOP	86592	Recipe_VeterangHammer	0	0	0	0
1	54005	SHOP_RECIPE_BRFIELD_SHOP_54005	RECIPE_BRFIELD_SHOP	86595	Recipe_GoldenController	0	0	0	0
1	54006	SHOP_RECIPE_BRFIELD_SHOP_54006	RECIPE_BRFIELD_SHOP	86598	Recipe_PureGoldenPendent	0	0	0	0
1	54007	SHOP_RECIPE_BRFIELD_SHOP_54007	RECIPE_BRFIELD_SHOP	86158	Recipe_GreatMaul_Elite	0	0	0	0
1	54008	SHOP_RECIPE_BRFIELD_SHOP_54008	RECIPE_BRFIELD_SHOP	86159	Recipe_SmallKnife_Elite	0	0	0	0
1	54009	SHOP_RECIPE_BRFIELD_SHOP_54009	RECIPE_BRFIELD_SHOP	86160	Recipe_CandleStick_Elite	0	0	0	0
1	54010	SHOP_RECIPE_BRFIELD_SHOP_54010	RECIPE_BRFIELD_SHOP	86161	Recipe_PolluxSword_Elite	0	0	0	0
1	54011	SHOP_RECIPE_BRFIELD_SHOP_54011	RECIPE_BRFIELD_SHOP	86162	Recipe_CastorSword_Elite	0	0	0	0
1	54012	SHOP_RECIPE_BRFIELD_SHOP_54012	RECIPE_BRFIELD_SHOP	86163	Recipe_Harpoon_Elite	0	0	0	0
1	54013	SHOP_RECIPE_BRFIELD_SHOP_54013	RECIPE_BRFIELD_SHOP	86164	Recipe_PhobitanKnuckle_Elite	0	0	0	0
1	54014	SHOP_RECIPE_BRFIELD_SHOP_54014	RECIPE_BRFIELD_SHOP	86165	Recipe_OldPistol_Elite	0	0	0	0
1	54015	SHOP_RECIPE_BRFIELD_SHOP_54015	RECIPE_BRFIELD_SHOP	86166	Recipe_Scythe_Elite	0	0	0	0
1	54016	SHOP_RECIPE_BRFIELD_SHOP_54016	RECIPE_BRFIELD_SHOP	86167	Recipe_RougePlaque_Elite	0	0	0	0
1	54017	SHOP_RECIPE_BRFIELD_SHOP_54017	RECIPE_BRFIELD_SHOP	86168	Recipe_NoirPlaque_Elite	0	0	0	0
1	54018	SHOP_RECIPE_BRFIELD_SHOP_54018	RECIPE_BRFIELD_SHOP	86169	Recipe_PolluxWing_Elite	0	0	0	0
1	54019	SHOP_RECIPE_BRFIELD_SHOP_54019	RECIPE_BRFIELD_SHOP	86170	Recipe_CastorWing_Elite	0	0	0	0
1	54020	SHOP_RECIPE_BRFIELD_SHOP_54020	RECIPE_BRFIELD_SHOP	86171	Recipe_GavidigaviSabre	0	0	0	0
1	54021	SHOP_RECIPE_BRFIELD_SHOP_54021	RECIPE_BRFIELD_SHOP	86172	Recipe_AxeDiGavi_Elite	0	0	0	0
1	54022	SHOP_RECIPE_BRFIELD_SHOP_54022	RECIPE_BRFIELD_SHOP	86173	Recipe_BeamGun_Elite	0	0	0	0
1	54023	SHOP_RECIPE_BRFIELD_SHOP_54023	RECIPE_BRFIELD_SHOP	86174	Recipe_Morgenstern_Elite	0	0	0	0
1	54024	SHOP_RECIPE_BRFIELD_SHOP_54024	RECIPE_BRFIELD_SHOP	86175	Recipe_IronAxe_Elite	0	0	0	0
1	54025	SHOP_RECIPE_BRFIELD_SHOP_54025	RECIPE_BRFIELD_SHOP	86176	Recipe_CrescentAxe_Elite	0	0	0	0
1	54026	SHOP_RECIPE_BRFIELD_SHOP_54026	RECIPE_BRFIELD_SHOP	86178	Recipe_ForgottenEigleSword	0	0	0	0
1	54027	SHOP_RECIPE_BRFIELD_SHOP_54027	RECIPE_BRFIELD_SHOP	86179	Recipe_ForgottenEigleThsword	0	0	0	0
1	54028	SHOP_RECIPE_BRFIELD_SHOP_54028	RECIPE_BRFIELD_SHOP	86180	Recipe_Dragomahawk_Elite	0	0	0	0
1	54029	SHOP_RECIPE_BRFIELD_SHOP_54029	RECIPE_BRFIELD_SHOP	86183	Recipe_WeirdSword_Elite	0	0	0	0
1	54030	SHOP_RECIPE_BRFIELD_SHOP_54030	RECIPE_BRFIELD_SHOP	86184	Recipe_MusesGigantespada_Elite	0	0	0	0
1	54031	SHOP_RECIPE_BRFIELD_SHOP_54031	RECIPE_BRFIELD_SHOP	86187	Recipe_MusesGigantestar_Elite	0	0	0	0
1	54032	SHOP_RECIPE_BRFIELD_SHOP_54032	RECIPE_BRFIELD_SHOP	86188	Recipe_OctagonShield_Elite	0	0	0	0
1	54033	SHOP_RECIPE_BRFIELD_SHOP_54033	RECIPE_BRFIELD_SHOP	86189	Recipe_Aquila_Elite	0	0	0	0
1	54034	SHOP_RECIPE_BRFIELD_SHOP_54034	RECIPE_BRFIELD_SHOP	86190	Recipe_IronPistol_Elite	0	0	0	0
1	54035	SHOP_RECIPE_BRFIELD_SHOP_54035	RECIPE_BRFIELD_SHOP	86191	Recipe_Girlpurity_Elite	0	0	0	0
1	54036	SHOP_RECIPE_BRFIELD_SHOP_54036	RECIPE_BRFIELD_SHOP	86192	Recipe_Girljealousy_Elite	0	0	0	0
1	54037	SHOP_RECIPE_BRFIELD_SHOP_54037	RECIPE_BRFIELD_SHOP	86193	Recipe_Girlsulky_Elite	0	0	0	0
1	54038	SHOP_RECIPE_BRFIELD_SHOP_54038	RECIPE_BRFIELD_SHOP	86194	Recipe_Girlpain_Elite	0	0	0	0
1	54039	SHOP_RECIPE_BRFIELD_SHOP_54039	RECIPE_BRFIELD_SHOP	86195	Recipe_Girlvanity_Elite	0	0	0	0
1	54040	SHOP_RECIPE_BRFIELD_SHOP_54040	RECIPE_BRFIELD_SHOP	86196	Recipe_Girlcompassion_Elite	0	0	0	0
1	54041	SHOP_RECIPE_BRFIELD_SHOP_54041	RECIPE_BRFIELD_SHOP	86197	Recipe_GirlSorrow_Elite	0	0	0	0
1	54042	SHOP_RECIPE_BRFIELD_SHOP_54042	RECIPE_BRFIELD_SHOP	86198	Recipe_GirlAstray_Elite	0	0	0	0
1	54043	SHOP_RECIPE_BRFIELD_SHOP_54043	RECIPE_BRFIELD_SHOP	86216	Recipe_SkullicBracer_Elite	0	0	0	0
1	54044	SHOP_RECIPE_BRFIELD_SHOP_54044	RECIPE_BRFIELD_SHOP	86217	Recipe_Arciliuto_Elite	0	0	0	0
1	54045	SHOP_RECIPE_BRFIELD_SHOP_54045	RECIPE_BRFIELD_SHOP	86228	Recipe_BattleCrossBow_Elite	0	0	0	0
1	53001	SHOP_PERIOD_COSTUMESHOP7_53001	PERIOD_COSTUMESHOP7	86126	Recipe_AngelWing_7day	0	0	0	0
1	53002	SHOP_PERIOD_COSTUMESHOP7_53002	PERIOD_COSTUMESHOP7	86127	Recipe_ChrysalisWing_7day	0	0	0	0
1	53003	SHOP_PERIOD_COSTUMESHOP7_53003	PERIOD_COSTUMESHOP7	86128	Recipe_JabberwockArmor_7day	0	0	0	0
1	53004	SHOP_PERIOD_COSTUMESHOP7_53004	PERIOD_COSTUMESHOP7	86129	Recipe_TortoiseArmor_7day	0	0	0	0
1	53005	SHOP_PERIOD_COSTUMESHOP7_53005	PERIOD_COSTUMESHOP7	86130	Recipe_Sign_7day	0	0	0	0
1	53006	SHOP_PERIOD_COSTUMESHOP7_53006	PERIOD_COSTUMESHOP7	86131	Recipe_FlowerVase_7day	0	0	0	0
1	53007	SHOP_PERIOD_COSTUMESHOP7_53007	PERIOD_COSTUMESHOP7	86132	Recipe_TreasureChest_7day	0	0	0	0
1	53008	SHOP_PERIOD_COSTUMESHOP7_53008	PERIOD_COSTUMESHOP7	86133	Recipe_Anchor_7day	0	0	0	0
1	53009	SHOP_PERIOD_COSTUMESHOP7_53009	PERIOD_COSTUMESHOP7	86134	Recipe_AlightedSwords_7day	0	0	0	0
1	53010	SHOP_PERIOD_COSTUMESHOP7_53010	PERIOD_COSTUMESHOP7	86135	Recipe_BlackAngel_7day	0	0	0	0
1	53011	SHOP_PERIOD_COSTUMESHOP7_53011	PERIOD_COSTUMESHOP7	86136	Recipe_WhiteAngel_7day	0	0	0	0
1	53012	SHOP_PERIOD_COSTUMESHOP7_53012	PERIOD_COSTUMESHOP7	86148	Recipe_IvoryBag_7day	0	0	0	0
1	53013	SHOP_PERIOD_COSTUMESHOP7_53013	PERIOD_COSTUMESHOP7	86149	Recipe_LeafingcrocBag_1_7day	0	0	0	0
1	53014	SHOP_PERIOD_COSTUMESHOP7_53014	PERIOD_COSTUMESHOP7	86150	Recipe_Rucksack_7day	0	0	0	0
1	53015	SHOP_PERIOD_COSTUMESHOP7_53015	PERIOD_COSTUMESHOP7	86151	Recipe_Satchel_7day	0	0	0	0
1	52001	SHOP_PERIOD_COSTUMESHOP15_52001	PERIOD_COSTUMESHOP15	86137	Recipe_AngelWing_15day	0	0	0	0
1	52002	SHOP_PERIOD_COSTUMESHOP15_52002	PERIOD_COSTUMESHOP15	86138	Recipe_ChrysalisWing_15day	0	0	0	0
1	52003	SHOP_PERIOD_COSTUMESHOP15_52003	PERIOD_COSTUMESHOP15	86139	Recipe_JabberwockArmor_15day	0	0	0	0
1	52004	SHOP_PERIOD_COSTUMESHOP15_52004	PERIOD_COSTUMESHOP15	86140	Recipe_TortoiseArmor_15day	0	0	0	0
1	52005	SHOP_PERIOD_COSTUMESHOP15_52005	PERIOD_COSTUMESHOP15	86141	Recipe_Sign_15day	0	0	0	0
1	52006	SHOP_PERIOD_COSTUMESHOP15_52006	PERIOD_COSTUMESHOP15	86142	Recipe_FlowerVase_15day	0	0	0	0
1	52007	SHOP_PERIOD_COSTUMESHOP15_52007	PERIOD_COSTUMESHOP15	86143	Recipe_TreasureChest_15day	0	0	0	0
1	52008	SHOP_PERIOD_COSTUMESHOP15_52008	PERIOD_COSTUMESHOP15	86144	Recipe_Anchor_15day	0	0	0	0
1	52009	SHOP_PERIOD_COSTUMESHOP15_52009	PERIOD_COSTUMESHOP15	86145	Recipe_AlightedSwords_15day	0	0	0	0
1	52010	SHOP_PERIOD_COSTUMESHOP15_52010	PERIOD_COSTUMESHOP15	86146	Recipe_BlackAngel_15day	0	0	0	0
