AR	ASPD	ATK	AddATK	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BaseATK	BaseDEF	BeastBane	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DeadDrop	DefEA	DefIP	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EngName	EqpType	EquipSound	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireIP	GolemBane	GroupName	HPDrain	HR	HidePart	HumanBane	IMP	IceATK	IceIP	ImgName	IncAGI	IncCHA	IncCON	IncDEX	IncINT	IncMHP	IncMSP	IncSTR	InfoView	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LgtIP	LogoutSave	MHP	MKP	MSP	MSPD	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MinR	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	OptionGroup	PR	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyIP	RFIRE	RHP	RICE	RLGHT	RPSY	RSP	RSTAT	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	Scale	ScpType	SellPrice	ShldDR	SocketRef	Spec	Suffix	TargetHitEffect	Tradable	UndeadBane	UniqueBone	Unstack	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Hair	<$>158685</>	17724	VeaSummer_Hair	HatVeatrice	NO	0	FALSE	1	0	HEAD	0	<$>76477</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Veatrice Summer Hair	HEAD	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_blackvikini_hair	0	0	0	Head	0	0	None	0	0	0	0	None	0	0	0	0	0	0	0	0	TRUE	<$>158685</>	SYS_item_column_red	0	<$>76476</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	9000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>76366</>	1	17724	1.6	None	2750	0	None	<$>37437</>	_NO	None	FALSE	0	None	TRUE	Female	TRUE	TRUE	1	TRUE	1	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Head	<$>156265</>	17725	Assasin_Veil	HatTora	NO	0	FALSE	1	0	HEAD	0	<$>77741</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Assassin Veil	HEAD	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_assasinveil	0	0	0	Head	0	0	None	0	0	0	0	None	0	0	0	0	0	0	0	0	TRUE	<$>156265</>	SYS_item_column_red	0	<$>77740</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	9000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>77742</>	1	17725	1.6	None	2750	0	None	<$>37437</>	_NO	None	TRUE	0	None	TRUE	Male	TRUE	TRUE	1	TRUE	1	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Hair	<$>158685</>	17726	Civvies_Hair	HatAdrianaAll	NO	0	FALSE	1	0	HEAD	0	<$>77744</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Civvies Hair	HEAD	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_civviescoshair	0	0	0	Head	0	0	None	0	0	0	0	None	0	0	0	0	0	0	0	0	TRUE	<$>158685</>	SYS_item_column_red	0	<$>77743</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	9000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>86743</>	1	17726	1.6	None	2750	0	None	<$>37437</>	_NO	None	TRUE	0	None	TRUE	Female	TRUE	TRUE	1	TRUE	1	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Hair	<$>158685</>	17727	Formal_Hair	HatCookAll	NO	0	FALSE	1	0	HEAD	0	<$>86745</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Natural Style	HEAD	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_formalhair	0	0	0	Head	0	0	None	0	0	0	0	None	0	0	0	0	0	0	0	0	TRUE	<$>158685</>	SYS_item_column_red	0	<$>86744</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	9000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>86746</>	1	17727	1.6	None	2750	0	None	<$>37437</>	_NO	None	TRUE	0	None	TRUE	Male	TRUE	TRUE	1	TRUE	1	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Hair	<$>158685</>	17728	Rainycurl_Hair	HatMi	NO	0	FALSE	1	0	HEAD	0	<$>86748</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Rainism Hair	HEAD	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_rainycurlhair	0	0	0	Head	0	0	None	0	0	0	0	None	0	0	0	0	0	0	0	0	TRUE	<$>158685</>	SYS_item_column_red	0	<$>86747</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	9000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>38492</>	1	17728	1.6	None	2750	0	None	<$>37437</>	_NO	None	TRUE	0	None	TRUE	Female	TRUE	TRUE	1	TRUE	1	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Hair	<$>158685</>	17729	PurpleHighlights_Hair	HatLunatic	NO	0	FALSE	1	0	HEAD	0	<$>86750</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Purple Highlights Hair	HEAD	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_purplehighlight	0	0	0	Head	0	0	None	0	0	0	0	None	0	0	0	0	0	0	0	0	FALSE	<$>158685</>	SYS_item_column_red	0	<$>86749</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	9000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>38424</>	1	17729	1.6	None	2750	0	None	<$>37437</>	_NO	None	TRUE	0	None	TRUE	Female	TRUE	TRUE	1	TRUE	1	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Hair	<$>158685</>	17730	WaveShaggyHair	HatSharon	NO	0	FALSE	1	0	HEAD	0	<$>91485</>	0	0	-180	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Wave Shaggy Hair	HEAD	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_sharonhair	0	0	0	Head	0	0	None	0	0	0	0	None	0	0	0	0	0	0	0	0	TRUE	<$>158685</>	SYS_item_column_red	0	<$>91392</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	9000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>91486</>	1	17730	1.2	None	2750	0	None	<$>37437</>	_NO	None	TRUE	0	None	TRUE	Female	TRUE	TRUE	1	TRUE	1	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Hair	<$>158685</>	17731	CatherineChristmasHair	HatCatheAll	NO	0	FALSE	1	0	HEAD	0	<$>90354</>	0	0	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Catherine Christmas Hair	HEAD	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_CathexmasCoshair	0	0	0	Head	0	0	None	0	0	0	0	None	0	0	0	0	0	0	0	0	TRUE	<$>158685</>	SYS_item_column_red	0	<$>90187</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	9000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>90355</>	1	17731	1.6	None	2750	0	None	<$>37437</>	_NO	None	FALSE	0	None	TRUE	Female	TRUE	TRUE	1	TRUE	1	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Hair	<$>158685</>	17732	FemmeHair	HatHeyran	NO	0	FALSE	1	0	HEAD	0	<$>94622</>	0	0	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Femme Fatale Hair	HEAD	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_femmehair	0	0	0	Head	0	0	None	0	0	0	0	None	0	0	0	0	0	0	0	0	TRUE	<$>158685</>	SYS_item_column_red	0	<$>94368</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	9000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>94623</>	1	17732	1.6	None	2750	0	None	<$>37437</>	_NO	None	TRUE	0	None	TRUE	Female	TRUE	TRUE	1	TRUE	1	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Head	<$>156265</>	17733	BlackCobraHat	HatBarrel	NO	0	FALSE	1	0	HEAD	0	<$>94617</>	0	0	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Black Cobra Hat	HEAD	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_legendbarrelhair	0	0	0	Head	0	0	None	0	0	0	0	None	0	0	0	0	0	0	0	0	TRUE	<$>156265</>	SYS_item_column_red	0	<$>94367</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	9000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>94618</>	1	17733	1.6	None	2750	0	None	<$>37437</>	_NO	None	TRUE	0	None	TRUE	Male	TRUE	TRUE	1	TRUE	1	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Head	<$>156265</>	17734	BloodNavyHat	HatKano	NO	0	FALSE	1	0	HEAD	0	<$>156503</>	0	0	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Blood Navy Hat	HEAD	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_kanohat	0	0	0	Head	0	0	None	0	0	0	0	None	0	0	0	0	0	0	0	0	TRUE	<$>156265</>	SYS_item_column_red	0	<$>99854</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	9000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>97758</>	1	17734	1.6	None	2750	0	None	<$>37437</>	_NO	None	TRUE	0	None	TRUE	Female	TRUE	TRUE	1	TRUE	1	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Hair	<$>158685</>	17735	BristianNaturalhair	HatJd	NO	0	FALSE	1	0	HEAD	0	<$>94620</>	0	0	-250	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Bristian Natural Hair	HEAD	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_jdcivvieshair	0	0	0	Head	0	0	None	0	0	0	0	None	0	0	0	0	0	0	0	0	FALSE	<$>158685</>	SYS_item_column_red	0	<$>94619</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	9000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>94621</>	1	17735	1.6	None	2750	0	None	<$>37437</>	_NO	None	TRUE	0	None	TRUE	Male	TRUE	TRUE	1	TRUE	1	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Hair	<$>158685</>	17736	CuteBob	HatKano	NO	0	FALSE	1	0	HEAD	0	<$>97757</>	0	0	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Cute Bob	HEAD	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_kanocostumehair1	0	0	0	Head	0	0	None	0	0	0	0	None	0	0	0	0	0	0	0	0	TRUE	<$>158685</>	SYS_item_column_red	0	<$>97422</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	9000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>97758</>	1	17736	1.6	None	2750	0	None	<$>37437</>	_NO	None	TRUE	0	None	TRUE	Female	TRUE	TRUE	1	TRUE	1	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Hair	<$>158685</>	17737	VioletTail	HatSherlin	NO	0	FALSE	1	0	HEAD	0	<$>100047</>	0	0	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Violet Tail	HEAD	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_aiashair	0	0	0	Head	0	0	None	0	0	0	0	None	0	0	0	0	0	0	0	0	TRUE	<$>158685</>	SYS_item_column_red	0	<$>99856</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	9000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>100048</>	1	17737	1.6	None	2750	0	None	<$>37437</>	_NO	None	TRUE	0	None	TRUE	Female	TRUE	TRUE	1	TRUE	1	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Hair	<$>158685</>	17738	RidersHair	HatVendetta	NO	0	FALSE	1	0	HEAD	0	<$>152429</>	0	0	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Stylish dark glasses	HEAD	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_ridershat	0	0	0	Head	0	0	None	0	0	0	0	None	0	0	0	0	0	0	0	0	FALSE	<$>158685</>	SYS_item_column_red	0	<$>152428</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	9000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>104126</>	1	17738	1.6	None	2750	0	None	<$>37437</>	_NO	None	TRUE	0	None	TRUE	Female	TRUE	TRUE	1	TRUE	1	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Hair	<$>158685</>	17739	Capepatternhair	HatJd	NO	0	FALSE	1	0	HEAD	0	<$>97759</>	0	0	-250	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Cape Pattern Hair	HEAD	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_capepatternhair	0	0	0	Head	0	0	None	0	0	0	0	None	0	0	0	0	0	0	0	0	TRUE	<$>158685</>	SYS_item_column_red	0	<$>198641</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	9000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>94621</>	1	17739	1.6	None	2750	0	None	<$>37437</>	_NO	None	FALSE	0	None	TRUE	Male	TRUE	TRUE	1	TRUE	1	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Hair	<$>158685</>	17740	LafiteHair	HatGrandies	NO	0	FALSE	1	0	HEAD	0	<$>97760</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	De Lafite Hair	HEAD	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_DeLafitehair	0	0	0	Head	0	0	None	0	0	0	0	None	0	0	0	0	0	0	0	0	TRUE	<$>158685</>	SYS_item_column_red	0	<$>198642</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	9000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>74014</>	1	17740	1.6	None	2750	0	None	<$>37437</>	_NO	None	FALSE	0	None	TRUE	Female	TRUE	TRUE	1	TRUE	1	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Hair	<$>158685</>	17741	HittsumeHair	HatMarchetti	NO	0	FALSE	1	0	HEAD	0	<$>97761</>	0	0	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Hittsume hair	HEAD	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_hittsume	0	0	0	Head	0	0	None	0	0	0	0	None	0	0	0	0	0	0	0	0	TRUE	<$>158685</>	SYS_item_column_red	0	<$>97446</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	9000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>97762</>	1	17741	1.6	None	2750	0	None	<$>37437</>	_NO	None	TRUE	0	None	TRUE	Male	TRUE	TRUE	1	TRUE	1	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Hair	<$>158685</>	17742	DeepblueHair	HatOlivia	NO	0	FALSE	1	0	HEAD	0	<$>104127</>	0	0	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Deepblue hair	HEAD	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_deepblue	0	0	0	Head	0	0	None	0	0	0	0	None	0	0	0	0	0	0	0	0	TRUE	<$>158685</>	SYS_item_column_red	0	<$>103735</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	9000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>104128</>	1	17742	1.6	None	2750	0	None	<$>37437</>	_NO	None	TRUE	0	None	TRUE	Female	TRUE	TRUE	1	TRUE	1	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Hair	<$>158685</>	17743	KanoMarine_Hair	HatKano	NO	0	FALSE	1	0	HEAD	0	<$>100049</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Kano Marine Look Hair	HEAD	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_kanosummerhair	0	0	0	Head	0	0	None	0	0	0	0	None	0	0	0	0	0	0	0	0	TRUE	<$>158685</>	SYS_item_column_red	0	<$>99860</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	9000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>100050</>	1	17743	1.6	None	2750	0	None	<$>37437</>	_NO	None	FALSE	0	None	TRUE	Female	TRUE	TRUE	1	TRUE	1	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Hair	<$>158685</>	17744	Silverane_Hair_Event	HatDaria	NO	0	FALSE	1	0	HEAD	0	<$>74011</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Silverane Hair	HEAD	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_silverane_daria	0	0	0	Head	0	0	None	0	0	0	0	None	0	0	0	0	0	0	0	0	FALSE	<$>158685</>	SYS_item_column_red	0	<$>100051</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	9000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>74012</>	1	17744	1.6	None	2750	0	None	<$>37437</>	_NO	None	FALSE	0	None	TRUE	Female	TRUE	TRUE	1	TRUE	1	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Hair	<$>158685</>	17745	Fatima_Hair_Event	HatGrandies	NO	0	FALSE	1	0	HEAD	0	<$>74013</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Modern Fatima Hair	HEAD	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_fatimacostumehair	0	0	0	Head	0	0	None	0	0	0	0	None	0	0	0	0	0	0	0	0	FALSE	<$>158685</>	SYS_item_column_red	0	<$>100052</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	9000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>74014</>	1	17745	1.6	None	2750	0	None	<$>37437</>	_NO	None	FALSE	0	None	TRUE	Female	TRUE	TRUE	1	TRUE	1	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Hair	<$>158685</>	17746	Gradationshaggy	HatFreeday	NO	0	FALSE	1	0	HEAD	0	<$>118476</>	0	0	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Gradation shaggy	HEAD	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_gradationshaggy	0	0	0	Head	0	0	None	0	0	0	0	None	0	0	0	0	0	0	0	0	TRUE	<$>158685</>	SYS_item_column_red	0	<$>117671</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	9000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>118477</>	1	17746	1.6	None	2750	0	None	<$>37437</>	_NO	None	TRUE	0	None	TRUE	Male	TRUE	TRUE	1	TRUE	1	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Hair	<$>158685</>	17747	Gradationshaggy_bland	HatFreeday	NO	0	FALSE	1	0	HEAD	0	<$>118478</>	0	0	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Gradation shaggy bland	HEAD	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_gradationshaggy_bland	0	0	0	Head	0	0	None	0	0	0	0	None	0	0	0	0	0	0	0	0	TRUE	<$>158685</>	SYS_item_column_red	0	<$>117693</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	9000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>118477</>	1	17747	1.6	None	2750	0	None	<$>37437</>	_NO	None	TRUE	0	None	TRUE	Male	TRUE	TRUE	1	TRUE	1	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Hair	<$>158685</>	17748	LeReveBleu_Hair	HatEmilia	NO	0	FALSE	1	0	HEAD	0	<$>104129</>	0	0	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Le Reve Bleu Hair	HEAD	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_bluecosemilia_hair	0	0	0	Head	0	0	None	0	0	0	0	None	0	0	0	0	0	0	0	0	TRUE	<$>158685</>	SYS_item_column_red	0	<$>103733</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	9000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>104130</>	1	17748	1.6	None	2750	0	None	<$>37437</>	_NO	None	TRUE	0	None	TRUE	Female	TRUE	TRUE	1	TRUE	1	None	0	0	0
