AR	ASPD	ATK	AddATK	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BaseATK	BaseDEF	BeastBane	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DeadDrop	DefEA	DefIP	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EnchantLv	EnchantType	EngName	EqpType	EquipSound	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireIP	GolemBane	GroupName	HPDrain	HR	HumanBane	IMP	IceATK	IceIP	ImgName	IncAGI	IncCHA	IncCON	IncDEX	IncINT	IncSTR	InfoView	IsConfirmUseItem	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LgtIP	LogoutSave	MHP	MKP	MSP	MSPD	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MinR	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	OptionGroup	PR	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyIP	RFIRE	RHP	RICE	RLGHT	RPSY	RSP	RSTAT	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	Scale	ScpType	SellPrice	ShldDR	SocketRef	Spec	Suffix	TargetHitEffect	Tradable	UndeadBane	UniqueBone	Unstack	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_Key	<$>163986</>	75414	ClockTowerKeyB9	Etc	NO	0	FALSE	1	0	None	0	<$>150489</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	ClockTower Key - B9	None	None	None	2147483647	0	FALSE	it_e_devicekeyn	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	FALSE	<$>163986</>	SYS_item_column_blue	0	<$>150488</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	900	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>150490</>	1	75414	1	None	1	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_Key	<$>163986</>	75415	ClockTowerKeyB10	Etc	NO	0	FALSE	1	0	None	0	<$>150492</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	ClockTower Key - B10	None	None	None	2147483647	0	FALSE	it_e_devicekeyn	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	FALSE	<$>163986</>	SYS_item_column_blue	0	<$>150491</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	900	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>150493</>	1	75415	1	None	1	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_Material	<$>35438</>	75501	Melee_Crystal_26	Etc	NO	0	FALSE	1	0	None	0	<$>36882</>	0	0	0	0	None	Etc	None	drop_jewel.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Melee Weapon Crystal - Lv 26	None	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Etc	0	0	0	0	0	0	it_e_redjewel1	0	0	0	0	0	0	FALSE	FALSE	<$>35438</>	SYS_item_column_blue	0	<$>36881</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	1800	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	75501	1	None	550	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_Material	<$>35438</>	75502	Shoot_Crystal_26	Etc	NO	0	FALSE	1	0	None	0	<$>36882</>	0	0	0	0	None	Etc	None	drop_jewel.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Shoot Weapon Crystal - Lv 26	None	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Etc	0	0	0	0	0	0	it_e_bluejewel1	0	0	0	0	0	0	FALSE	FALSE	<$>35438</>	SYS_item_column_blue	0	<$>36883</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	1800	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	75502	1	None	550	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_Material	<$>35438</>	75503	Magic_Crystal_26	Etc	NO	0	FALSE	1	0	None	0	<$>36882</>	0	0	0	0	None	Etc	None	drop_jewel.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Magic Weapon Crystal - Lv 26	None	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Etc	0	0	0	0	0	0	it_e_greenjewel1	0	0	0	0	0	0	FALSE	FALSE	<$>35438</>	SYS_item_column_blue	0	<$>36884</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	1800	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	75503	1	None	550	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_Material	<$>35438</>	75504	Melee_Crystal_28	Etc	NO	0	FALSE	1	0	None	0	<$>36882</>	0	0	0	0	None	Etc	None	drop_jewel.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Melee Weapon Crystal - Lv 28	None	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Etc	0	0	0	0	0	0	it_e_redjewel1	0	0	0	0	0	0	TRUE	FALSE	<$>35438</>	SYS_item_column_blue	0	<$>36885</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	3600	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	75504	1	None	1100	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_Material	<$>35438</>	75505	Shoot_Crystal_28	Etc	NO	0	FALSE	1	0	None	0	<$>36882</>	0	0	0	0	None	Etc	None	drop_jewel.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Shoot Weapon Crystal - Lv 28	None	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Etc	0	0	0	0	0	0	it_e_bluejewel1	0	0	0	0	0	0	TRUE	FALSE	<$>35438</>	SYS_item_column_blue	0	<$>36886</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	3600	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	75505	1	None	1100	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_Material	<$>35438</>	75506	Magic_Crystal_28	Etc	NO	0	FALSE	1	0	None	0	<$>36882</>	0	0	0	0	None	Etc	None	drop_jewel.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Magic Weapon Crystal - Lv 28	None	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Etc	0	0	0	0	0	0	it_e_greenjewel1	0	0	0	0	0	0	TRUE	FALSE	<$>35438</>	SYS_item_column_blue	0	<$>36887</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	3600	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	75506	1	None	1100	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_Material	<$>35438</>	75507	Melee_Crystal_30	Etc	NO	0	FALSE	1	0	None	0	<$>36882</>	0	0	0	0	None	Etc	None	drop_jewel.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Melee Weapon Crystal - Lv 30	None	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Etc	0	0	0	0	0	0	it_e_redjewel1	0	0	0	0	0	0	TRUE	FALSE	<$>35438</>	SYS_item_column_blue	0	<$>36888</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	5400	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	75507	1	None	1650	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_Material	<$>35438</>	75508	Shoot_Crystal_30	Etc	NO	0	FALSE	1	0	None	0	<$>36882</>	0	0	0	0	None	Etc	None	drop_jewel.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Shoot Weapon Crystal - Lv 30	None	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Etc	0	0	0	0	0	0	it_e_bluejewel1	0	0	0	0	0	0	TRUE	FALSE	<$>35438</>	SYS_item_column_blue	0	<$>36889</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	5400	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	75508	1	None	1650	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_Material	<$>35438</>	75509	Magic_Crystal_30	Etc	NO	0	FALSE	1	0	None	0	<$>36882</>	0	0	0	0	None	Etc	None	drop_jewel.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Magic Weapon Crystal - Lv 30	None	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Etc	0	0	0	0	0	0	it_e_greenjewel1	0	0	0	0	0	0	TRUE	FALSE	<$>35438</>	SYS_item_column_blue	0	<$>36890</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	5400	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	75509	1	None	1650	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_Material	<$>35438</>	75510	Melee_Crystal_14	Etc	NO	0	FALSE	1	0	None	0	<$>36882</>	0	0	0	0	None	Etc	None	drop_jewel.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Melee Weapon Crystal - Lv 14	None	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Etc	0	0	0	0	0	0	it_e_redjewel1	0	0	0	0	0	0	FALSE	FALSE	<$>35438</>	SYS_item_column_blue	0	<$>36891</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	225	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	75510	1	None	68	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_Material	<$>35438</>	75511	Shoot_Crystal_14	Etc	NO	0	FALSE	1	0	None	0	<$>36882</>	0	0	0	0	None	Etc	None	drop_jewel.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Shoot Weapon Crystal - Lv 14	None	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Etc	0	0	0	0	0	0	it_e_bluejewel1	0	0	0	0	0	0	FALSE	FALSE	<$>35438</>	SYS_item_column_blue	0	<$>36892</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	225	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	75511	1	None	68	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_Material	<$>35438</>	75512	Magic_Crystal_14	Etc	NO	0	FALSE	1	0	None	0	<$>36882</>	0	0	0	0	None	Etc	None	drop_jewel.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Magic Weapon Crystal - Lv 14	None	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Etc	0	0	0	0	0	0	it_e_greenjewel1	0	0	0	0	0	0	FALSE	FALSE	<$>35438</>	SYS_item_column_blue	0	<$>36893</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	225	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	75512	1	None	68	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_Material	<$>35438</>	75513	Melee_Crystal_18	Etc	NO	0	FALSE	1	0	None	0	<$>36882</>	0	0	0	0	None	Etc	None	drop_jewel.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Melee Weapon Crystal - Lv 18	None	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Etc	0	0	0	0	0	0	it_e_redjewel1	0	0	0	0	0	0	FALSE	FALSE	<$>35438</>	SYS_item_column_blue	0	<$>36894</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	450	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	75513	1	None	138	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_Material	<$>35438</>	75514	Shoot_Crystal_18	Etc	NO	0	FALSE	1	0	None	0	<$>36882</>	0	0	0	0	None	Etc	None	drop_jewel.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Shoot Weapon Crystal - Lv 18	None	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Etc	0	0	0	0	0	0	it_e_bluejewel1	0	0	0	0	0	0	FALSE	FALSE	<$>35438</>	SYS_item_column_blue	0	<$>36895</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	450	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	75514	1	None	138	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_Material	<$>35438</>	75515	Magic_Crystal_18	Etc	NO	0	FALSE	1	0	None	0	<$>36882</>	0	0	0	0	None	Etc	None	drop_jewel.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Magic Weapon Crystal - Lv 18	None	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Etc	0	0	0	0	0	0	it_e_greenjewel1	0	0	0	0	0	0	FALSE	FALSE	<$>35438</>	SYS_item_column_blue	0	<$>36896</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	450	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	75515	1	None	138	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_Material	<$>35438</>	75516	Melee_Crystal_22	Etc	NO	0	FALSE	1	0	None	0	<$>36882</>	0	0	0	0	None	Etc	None	drop_jewel.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Melee Weapon Crystal - Lv 22	None	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Etc	0	0	0	0	0	0	it_e_redjewel1	0	0	0	0	0	0	FALSE	FALSE	<$>35438</>	SYS_item_column_blue	0	<$>36897</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	900	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	75516	1	None	275	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_Material	<$>35438</>	75517	Shoot_Crystal_22	Etc	NO	0	FALSE	1	0	None	0	<$>36882</>	0	0	0	0	None	Etc	None	drop_jewel.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Shoot Weapon Crystal - Lv 22	None	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Etc	0	0	0	0	0	0	it_e_bluejewel1	0	0	0	0	0	0	FALSE	FALSE	<$>35438</>	SYS_item_column_blue	0	<$>36898</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	900	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	75517	1	None	275	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_Material	<$>35438</>	75518	Magic_Crystal_22	Etc	NO	0	FALSE	1	0	None	0	<$>36882</>	0	0	0	0	None	Etc	None	drop_jewel.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Magic Weapon Crystal - Lv 22	None	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Etc	0	0	0	0	0	0	it_e_greenjewel1	0	0	0	0	0	0	FALSE	FALSE	<$>35438</>	SYS_item_column_blue	0	<$>36899</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	900	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	75518	1	None	275	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_Material	<$>35438</>	75519	Melee_Crystal_31	Etc	NO	0	FALSE	1	0	None	0	<$>36882</>	0	0	0	0	None	Etc	None	drop_jewel.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Melee Weapon Crystal - Lv 31	None	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Etc	0	0	0	0	0	0	it_e_redjewel2	0	0	0	0	0	0	TRUE	FALSE	<$>35438</>	SYS_item_column_blue	0	<$>36900</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	900	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	75519	1	None	275	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_Material	<$>35438</>	75520	Shoot_Crystal_31	Etc	NO	0	FALSE	1	0	None	0	<$>36882</>	0	0	0	0	None	Etc	None	drop_jewel.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Shoot Weapon Crystal - Lv 31	None	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Etc	0	0	0	0	0	0	it_e_bluejewel2	0	0	0	0	0	0	TRUE	FALSE	<$>35438</>	SYS_item_column_blue	0	<$>36901</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	900	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	75520	1	None	275	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_Material	<$>35438</>	75521	Magic_Crystal_31	Etc	NO	0	FALSE	1	0	None	0	<$>36882</>	0	0	0	0	None	Etc	None	drop_jewel.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Magic Weapon Crystal - Lv 31	None	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Etc	0	0	0	0	0	0	it_e_greenjewel2	0	0	0	0	0	0	TRUE	FALSE	<$>35438</>	SYS_item_column_blue	0	<$>36902</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	900	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	75521	1	None	275	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_Material	<$>35438</>	75522	Melee_Crystal_32	Etc	NO	0	FALSE	1	0	None	0	<$>36882</>	0	0	0	0	None	Etc	None	drop_jewel.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Melee Weapon Crystal - Lv 32	None	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Etc	0	0	0	0	0	0	it_e_crystalmelee1	0	0	0	0	0	0	TRUE	FALSE	<$>35438</>	SYS_item_column_blue	0	<$>36903</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	5400	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	75522	1	None	1650	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_Material	<$>35438</>	75523	Shoot_Crystal_32	Etc	NO	0	FALSE	1	0	None	0	<$>36882</>	0	0	0	0	None	Etc	None	drop_jewel.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Shoot Weapon Crystal - Lv 32	None	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Etc	0	0	0	0	0	0	it_e_crystalshoot1	0	0	0	0	0	0	TRUE	FALSE	<$>35438</>	SYS_item_column_blue	0	<$>36904</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	5400	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	75523	1	None	1650	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
