AR	ASPD	ASPD_Opt	ATK	AddATK	AddATK_Opt	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BLK_Opt	BaseATK	BaseDEF	BeastBane	BlessType	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	CRT_Opt	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DeadDrop	DefEA	DefIP	DefIP_Opt	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EnchantLv	EngName	EqpType	EquipSound	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireATK_Opt	FireIP	FireIP_Opt	GolemBane	GroupName	HPDrain	HPDrain_Opt	HR	HR_Opt	HumanBane	IMP	IMP_Opt	IceATK	IceATK_Opt	IceIP	IceIP_Opt	ImgName	IncAGI	IncCHA	IncCON	IncDEX	IncINT	IncLegend	IncMHP	IncMHP_Opt	IncMSP	IncMSP_Opt	IncSTR	InfoView	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LghtATK_Opt	LghtIP_Opt	LgtIP	LogoutSave	MHP	MHP_Opt	MKP	MSP	MSPD	MSPD_Opt	MSP_Opt	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MinR	MonDef	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	OptionGroup	PCDef	PR	PR_Opt	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyATK_Opt	PsyIP	PsyIP_Opt	RFIRE	RFIRE_Opt	RHP	RHP_Opt	RICE	RICE_Opt	RLGHT	RLGHT_Opt	RPSY	RPSY_Opt	RSP	RSTAT	RSTAT_Opt	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	ReinProtectLv	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	Scale	ScpType	SellPrice	SetItemGroup	ShldDR	SocketRef	Spec	Suffix	TargetHitEffect	Tradable	UndeadBane	UniqueBone	Unstack	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	54438	IceRobe60_New	Robe	NO	91	FALSE	1	0	0	BODY	0	<$>31712</>	0	70	-10	0	None	None	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	56	Robe of Tempest	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_neptunusrobe	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	0	<$>31740</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	10800	0	0	0	0	0	24	0	0	0	36	0	12	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163041</>	1	54438	1.1	None	2970	0	0	Armor	<$>31483</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	56	TRUE	15	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	54439	LightningRobe60_New	Robe	NO	91	FALSE	1	0	0	BODY	0	<$>31716</>	0	70	-10	0	None	None	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	56	Robe of Thunder	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_uranosrobe	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	0	<$>31742</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	10800	0	0	0	0	0	12	0	0	0	24	0	36	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163041</>	1	54439	1.1	None	2970	0	0	Armor	<$>31483</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	56	TRUE	15	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	54440	FireRobe64_New	Robe	NO	96	FALSE	1	0	0	BODY	0	<$>31708</>	0	70	-10	0	None	None	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	60	Robe of Salamander	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_plutorobe	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	0	<$>31743</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	14400	0	0	0	0	0	48	0	0	0	16	0	32	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163031</>	1	54440	1.1	None	3960	0	0	Armor	<$>31492</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	60	TRUE	16	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	54441	IceRobe64_New	Robe	NO	96	FALSE	1	0	0	BODY	0	<$>31712</>	0	70	-10	0	None	None	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	60	Robe of Yeti	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_neptunusrobe	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	0	<$>31746</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	14400	0	0	0	0	0	32	0	0	0	48	0	16	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163031</>	1	54441	1.1	None	3960	0	0	Armor	<$>31492</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	60	TRUE	16	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	54442	LightningRobe64_New	Robe	NO	96	FALSE	1	0	0	BODY	0	<$>31716</>	0	70	-10	0	None	None	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	60	Robe of Sylph	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_uranosrobe	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	0	<$>31749</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	14400	0	0	0	0	0	16	0	0	0	32	0	48	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163031</>	1	54442	1.1	None	3960	0	0	Armor	<$>31492</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	60	TRUE	16	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	54443	FireRobe68_New	Robe	NO	100	FALSE	1	0	0	BODY	0	<$>31708</>	0	70	-10	0	None	None	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	64	Robe of Salamander	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_plutorobe	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	0	<$>31743</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	22050	0	0	0	0	0	48	0	0	0	16	0	32	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163030</>	1	54443	1.1	None	6063	0	0	Armor	<$>31745</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	64	TRUE	17	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	54444	IceRobe68_New	Robe	NO	100	FALSE	1	0	0	BODY	0	<$>31712</>	0	70	-10	0	None	None	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	64	Robe of Yeti	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_neptunusrobe	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	0	<$>31746</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	22050	0	0	0	0	0	32	0	0	0	48	0	16	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163030</>	1	54444	1.1	None	6063	0	0	Armor	<$>31745</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	64	TRUE	17	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	54445	LightningRobe68_New	Robe	NO	100	FALSE	1	0	0	BODY	0	<$>31716</>	0	70	-10	0	None	None	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	64	Robe of Sylph	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_uranosrobe	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	0	<$>31749</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	22050	0	0	0	0	0	16	0	0	0	32	0	48	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163030</>	1	54445	1.1	None	6063	0	0	Armor	<$>31745</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	64	TRUE	17	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	54446	FireRobe72_New	Robe	NO	105	FALSE	1	0	0	BODY	0	<$>31708</>	0	70	-10	0	None	None	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	68	Robe of Salamander	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_plutorobe	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	0	<$>31743</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	31500	0	0	0	0	0	48	0	0	0	16	0	32	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163042</>	1	54446	1.1	None	8663	0	0	Armor	<$>31748</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	68	TRUE	18	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	54447	IceRobe72_New	Robe	NO	105	FALSE	1	0	0	BODY	0	<$>31712</>	0	70	-10	0	None	None	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	68	Robe of Yeti	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_neptunusrobe	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	0	<$>31746</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	31500	0	0	0	0	0	32	0	0	0	48	0	16	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163042</>	1	54447	1.1	None	8663	0	0	Armor	<$>31748</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	68	TRUE	18	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	54448	LightningRobe72_New	Robe	NO	105	FALSE	1	0	0	BODY	0	<$>31716</>	0	70	-10	0	None	None	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	68	Robe of Sylph	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_uranosrobe	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	0	<$>31749</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	31500	0	0	0	0	0	16	0	0	0	32	0	48	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163042</>	1	54448	1.1	None	8663	0	0	Armor	<$>31748</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	68	TRUE	18	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	54449	FireRobe76_New	Robe	NO	110	FALSE	1	0	0	BODY	0	<$>31708</>	0	70	-10	0	None	None	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	72	Robe of Pluto	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_plutorobe	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	0	<$>31752</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	38250	0	0	0	0	0	48	0	0	0	16	0	32	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163043</>	1	54449	1.1	None	10518	0	0	Armor	<$>31751</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	72	TRUE	19	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	54450	IceRobe76_New	Robe	NO	110	FALSE	1	0	0	BODY	0	<$>31712</>	0	70	-10	0	None	None	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	72	Robe of Neptune	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_neptunusrobe	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	0	<$>31755</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	38250	0	0	0	0	0	32	0	0	0	48	0	16	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163043</>	1	54450	1.1	None	10518	0	0	Armor	<$>31751</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	72	TRUE	19	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	54451	LightningRobe76_New	Robe	NO	110	FALSE	1	0	0	BODY	0	<$>31716</>	0	70	-10	0	None	None	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	72	Robe of Uranus	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_uranosrobe	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	0	<$>31756</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	38250	0	0	0	0	0	16	0	0	0	32	0	48	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163043</>	1	54451	1.1	None	10518	0	0	Armor	<$>31751</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	72	TRUE	19	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	54452	FireRobe80_New	Robe	NO	115	FALSE	1	0	0	BODY	0	<$>31708</>	0	70	-10	0	None	None	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	76	Robe of Pluto	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_plutorobe	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	0	<$>31752</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	45000	0	0	0	0	0	48	0	0	0	16	0	32	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163044</>	1	54452	1.1	None	12375	0	0	Armor	<$>31760</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	76	TRUE	20	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	54453	IceRobe80_New	Robe	NO	115	FALSE	1	0	0	BODY	0	<$>31712</>	0	70	-10	0	None	None	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	76	Robe of Neptune	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_neptunusrobe	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	0	<$>31755</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	45000	0	0	0	0	0	32	0	0	0	48	0	16	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163044</>	1	54453	1.1	None	12375	0	0	Armor	<$>31760</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	76	TRUE	20	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	54454	LightningRobe80_New	Robe	NO	115	FALSE	1	0	0	BODY	0	<$>31716</>	0	70	-10	0	None	None	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	76	Robe of Uranus	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_uranosrobe	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	0	<$>31756</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	45000	0	0	0	0	0	16	0	0	0	32	0	48	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163044</>	1	54454	1.1	None	12375	0	0	Armor	<$>31760</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	76	TRUE	20	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	54455	FireRobe84_New	Robe	NO	120	FALSE	1	0	0	BODY	0	<$>31708</>	0	70	-10	0	None	None	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	84	Robe of Pluto	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_plutorobe	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	0	<$>31752</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	54000	0	0	0	0	0	60	0	0	0	20	0	40	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163046</>	1	54455	1.1	None	14850	0	0	Armor	<$>31754</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	84	TRUE	21	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	54456	IceRobe84_New	Robe	NO	120	FALSE	1	0	0	BODY	0	<$>31712</>	0	70	-10	0	None	None	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	84	Robe of Neptune	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_neptunusrobe	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	0	<$>31755</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	54000	0	0	0	0	0	40	0	0	0	60	0	20	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163046</>	1	54456	1.1	None	14850	0	0	Armor	<$>31754</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	84	TRUE	21	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	54457	LightningRobe84_New	Robe	NO	120	FALSE	1	0	0	BODY	0	<$>31716</>	0	70	-10	0	None	None	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	84	Robe of Uranus	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_uranosrobe	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	0	<$>31756</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	54000	0	0	0	0	0	20	0	0	0	40	0	60	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163046</>	1	54457	1.1	None	14850	0	0	Armor	<$>31754</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	84	TRUE	21	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	31	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Leather	<$>31454</>	64101	LeatherTunic_Elite	Leather	NO	79	FALSE	1	0	0	BODY	0	<$>31524</>	0	70	-10	25	EliteReinforce	EliteEqp	EliteSocket	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	12	Elite Leather tunic	BODY	equip_leather.ogg	None	2147483647	0	FALSE	it_m_leathertunic	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>31454</>	SYS_item_column_red	3	<$>31881</>	MEDIUM	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	ARMOR	0	0	0	NO	1	None	10000	0	0	0	0	0	9	0	0	0	9	0	9	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163036</>	1	64101	1.1	None	2750	0	0	Armor	<$>31535</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	12	TRUE	8	None	0	0	0
