AR	ASPD	ATK	AddATK	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BaseATK	BaseDEF	BeastBane	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DeadDrop	DefEA	DefIP	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EnchantLv	EngName	EqpType	EquipSound	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireIP	GolemBane	GroupName	HPDrain	HR	HumanBane	IMP	IceATK	IceIP	ImgName	IncAGI	IncCHA	IncCHA_Opt	IncCON	IncDEX	IncDEX_Opt	IncINT	IncINT_Opt	IncMHP	IncMHP_Opt	IncMSP	IncMSP_Opt	IncSTR	IncSTR_Opt	InfoView	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LgtIP	LogoutSave	MHP	MHP_Opt	MKP	MSAtk	MSP	MSPD	MSP_Opt	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MinR	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	OptionGroup	PR	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyIP	RFIRE	RHP	RICE	RLGHT	RPSY	RSP	RSTAT	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	Scale	ScpType	SellPrice	ShldDR	SocketRef	Spec	Suffix	TargetHitEffect	Tradable	UndeadBane	UniqueBone	Unstack	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
0	0	0	0	R 21371	1	R 21372	1	R 21373	1	R 21374	1	R 21375	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	19008	Ring_EagleClaw	Ring	NO	0	FALSE	1	0	RING	0	<$>127614</>	0	0	0	0	None	STAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	EagleClaw	RING	None	None	2147483647	0	FALSE	it_a_ring2	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27185</>	SYS_item_column_red	0	<$>127613</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	19008	1	None	11000	0	None	<$>168032</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 21391	1	R 21392	1	R 21393	1	R 21394	1	R 21395	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	19009	Ring_ExPunisher	Ring	NO	0	FALSE	1	0	RING	0	<$>127616</>	0	0	0	0	None	STAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Extreme Punisher	RING	None	None	2147483647	0	FALSE	it_a_ring2	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27185</>	SYS_item_column_red	0	<$>127615</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	19009	1	None	11000	0	None	<$>168032</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 21376	1	R 21377	1	R 21378	1	R 21379	1	R 21380	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	19010	Ring_Placidez	Ring	NO	0	FALSE	1	0	RING	0	<$>132658</>	0	0	0	0	None	STAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Placidez	RING	None	None	2147483647	0	FALSE	it_a_ring2	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27185</>	SYS_item_column_red	0	<$>132657</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	19010	1	None	11000	0	None	<$>168032</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 21441	1	R 21442	1	R 21443	1	R 21444	1	R 21445	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	19011	Ring_Drawing	Ring	NO	0	FALSE	1	0	RING	0	<$>128303</>	0	0	0	0	None	STAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Drawing	RING	None	None	2147483647	0	FALSE	it_a_ring2	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27185</>	SYS_item_column_red	0	<$>128302</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	19011	1	None	11000	0	None	<$>168032</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 21421	1	R 21422	1	R 21423	1	R 21424	1	R 21425	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	19012	Ring_Creacion	Ring	NO	0	FALSE	1	0	RING	0	<$>132660</>	0	0	0	0	None	STAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Creacion	RING	None	None	2147483647	0	FALSE	it_a_ring2	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27185</>	SYS_item_column_red	0	<$>132659</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	19012	1	None	11000	0	None	<$>168032</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 21446	1	R 21447	1	R 21448	1	R 21449	1	R 21450	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	19013	Ring_ElectronicHare	Ring	NO	0	FALSE	1	0	RING	0	<$>134167</>	0	0	0	0	None	STAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Electronic Hare	RING	None	None	2147483647	0	FALSE	it_a_ring2	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27185</>	SYS_item_column_red	0	<$>134166</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	19013	1	None	11000	0	None	<$>168032</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 21451	1	R 21452	1	R 21453	1	R 21454	1	R 21455	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	19014	Ring_PsychicRev	Ring	NO	0	FALSE	1	0	RING	0	<$>134169</>	0	0	0	0	None	STAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Psychic Rev	RING	None	None	2147483647	0	FALSE	it_a_ring2	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27185</>	SYS_item_column_red	0	<$>134168</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	19014	1	None	11000	0	None	<$>168032</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 30616	11	R 30617	11	R 30618	11	R 30619	11	R 30620	11	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	19015	Ring_Peltast_Ev	Ring	NO	0	FALSE	1	0	RING	0	<$>136353</>	0	0	0	0	None	STAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Peltast	RING	None	None	2147483647	0	FALSE	it_a_ring2	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>27185</>	SYS_item_column_red	0	<$>42800</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	19015	1	None	11000	0	None	<$>168032</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	FALSE	25	None	0	0	0
0	0	0	0	R 30606	11	R 30607	11	R 30608	11	R 30609	11	R 30610	11	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	19016	Ring_Placidez_Ev	Ring	NO	0	FALSE	1	0	RING	0	<$>136354</>	0	0	0	0	None	STAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Placidez	RING	None	None	2147483647	0	FALSE	it_a_ring2	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>27185</>	SYS_item_column_red	0	<$>132657</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	19016	1	None	11000	0	None	<$>168032</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	FALSE	25	None	0	0	0
0	0	0	0	R 30611	11	R 30612	11	R 30613	11	R 30614	11	R 30615	11	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	19017	Ring_Creacion_Ev	Ring	NO	0	FALSE	1	0	RING	0	<$>136355</>	0	0	0	0	None	STAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Creacion	RING	None	None	2147483647	0	FALSE	it_a_ring2	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>27185</>	SYS_item_column_red	0	<$>132659</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	19017	1	None	11000	0	None	<$>168032</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	FALSE	25	None	0	0	0
0	0	0	0	R 24101	1	R 24102	1	R 24103	1	R 24104	1	R 24105	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	19018	Ring_WildHammer	Ring	NO	0	FALSE	1	0	RING	0	<$>136357</>	0	0	0	0	None	STAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Wild Hammer	RING	None	None	2147483647	0	FALSE	it_a_ring2	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27185</>	SYS_item_column_red	0	<$>136356</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	19018	1	None	11000	0	None	<$>168032</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 24201	1	R 24202	1	R 24203	1	R 24204	1	R 24205	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	19019	Ring_DemolitionRoar	Ring	NO	0	FALSE	1	0	RING	0	<$>137027</>	0	0	0	0	None	STAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Demolition Roar	RING	None	None	2147483647	0	FALSE	it_a_ring2	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27185</>	SYS_item_column_red	0	<$>137026</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	19019	1	None	11000	0	None	<$>168032</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 20641	1	R 20642	1	R 20643	1	R 20644	1	R 20645	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	19020	Ring_Storytelling	Ring	NO	0	FALSE	1	0	RING	0	<$>141093</>	0	0	0	0	None	STAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Storytelling	RING	None	None	2147483647	0	FALSE	it_a_ring2	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27185</>	SYS_item_column_red	0	<$>141092</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	19020	1	None	11000	0	None	<$>168032</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 11901	1	R 11902	1	R 11903	1	R 11904	1	R 11905 11906	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	19021	Ring_ImperialGuardian	Ring	NO	0	FALSE	1	0	RING	0	<$>137350</>	0	0	0	0	None	STAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Imperial Guardian	RING	None	None	2147483647	0	FALSE	it_a_ring2	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27185</>	SYS_item_column_red	0	<$>137349</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	19021	1	None	11000	0	None	<$>168032</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 21456 21461	1	R 21457 21462	1	R 21458 21463	1	R 21459 21464	1	R 21460 21465	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	19022	Ring_RosaSecreta	Ring	NO	0	FALSE	1	0	RING	0	<$>142601</>	0	0	0	0	None	STAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Rosa Secreta	RING	None	None	2147483647	0	FALSE	it_a_ring2	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27185</>	SYS_item_column_red	0	<$>142600</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	19022	1	None	11000	0	None	<$>168032</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 24206 24207	1	R 24208 24209	1	R 24210 24211	1	R 24212 24213	1	R 24214 24215	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	19023	Ring_Machina	Ring	NO	0	FALSE	1	0	RING	0	<$>142478</>	0	0	0	0	None	STAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Machina	RING	None	None	2147483647	0	FALSE	it_a_ring2	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27185</>	SYS_item_column_red	0	<$>142477</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	19023	1	None	11000	0	None	<$>168032</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 21466 21471	1	R 21467 21472	1	R 21468 21473	1	R 21469 21474	1	R 21470 21475	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	19024	Ring_Secreto	Ring	NO	0	FALSE	1	0	RING	0	<$>142603</>	0	0	0	0	None	STAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Secreto	RING	None	None	2147483647	0	FALSE	it_a_ring2	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27185</>	SYS_item_column_red	0	<$>142602</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	19024	1	None	11000	0	None	<$>168032</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 21481 21486	1	R 21482 21487	1	R 21483 21488	1	R 21484 21489	1	R 21485 21490	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	19025	Ring_Conviction	Ring	NO	0	FALSE	1	0	RING	0	<$>142800</>	0	0	0	0	None	STAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Conviction	RING	None	None	2147483647	0	FALSE	it_a_ring2	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27185</>	SYS_item_column_red	0	<$>142799</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	19025	1	None	11000	0	None	<$>168032</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 21476 21501	1	R 21477 21502	1	R 21478 21503	1	R 21479 21504	1	R 21480 21505	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	19026	Ring_Quasar	Ring	NO	0	FALSE	1	0	RING	0	<$>152257</>	0	0	0	0	None	STAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Quasar	RING	None	None	2147483647	0	FALSE	it_a_ring2	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27185</>	SYS_item_column_red	0	<$>152256</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	19026	1	None	11000	0	None	<$>168032</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 21506	1	R 21507	1	R 21508	1	R 21509	1	R 21510	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	19027	Ring_Manipulation	Ring	NO	0	FALSE	1	0	RING	0	<$>152506</>	0	0	0	0	None	STAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Manipulation	RING	None	None	2147483647	0	FALSE	it_a_ring2	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27185</>	SYS_item_column_red	0	<$>152505</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	19027	1	None	11000	0	None	<$>168032</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 21511	1	R 21512	1	R 21513	1	R 21514	1	R 21515	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	19028	Ring_ElementalMaster	Ring	NO	0	FALSE	1	0	RING	0	<$>155332</>	0	0	0	0	None	STAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Elemental Master	RING	None	None	2147483647	0	FALSE	it_a_ring2	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27185</>	SYS_item_column_red	0	<$>155331</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	19028	1	None	11000	0	None	<$>168032</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 21516	1	R 21517	1	R 21518	1	R 21519	1	R 21520	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	19029	Ring_Imperialtactics	Ring	NO	0	FALSE	1	0	RING	0	<$>152704</>	0	0	0	0	None	STAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Imperial Tactics	RING	None	None	2147483647	0	FALSE	it_a_ring2	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27185</>	SYS_item_column_red	0	<$>152703</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	19029	1	None	11000	0	None	<$>168032</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 21544	1	R 21545	1	R 21546	1	R 21547	1	R 21548	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	19030	Ring_SacredBullet	Ring	NO	0	FALSE	1	0	RING	0	<$>152977</>	0	0	0	0	None	STAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Sacred Bullet	RING	None	None	2147483647	0	FALSE	it_a_ring2	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27185</>	SYS_item_column_red	0	<$>152976</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	19030	1	None	11000	0	None	<$>168032</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 21539	1	R 21540	1	R 21541	1	R 21542	1	R 21543	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	19031	Ring_Istion	Ring	NO	0	FALSE	1	0	RING	0	<$>165732</>	0	0	0	0	None	STAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Istion	RING	None	None	2147483647	0	FALSE	it_a_ring2	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27185</>	SYS_item_column_red	0	<$>165731</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	36000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	19031	1	None	11000	0	None	<$>168032</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
