ADDDam_BM	ADDMHP_BM	ALv_BM	AR_BM	ASPD	ASPD_BM	ATK_BM	Action	Arm	AtkLayer	AtkLayer_BM	AtkMedium	AtkMetal	AtkSoft	AtkType	BLK_BM	BLOCK	BlkType	Buff	BuffATK	BuffATKKFrq	BuffATKLv	BuffFreq	BuffMidOffset	BuffTopOffset	CON	MON_ALv	MON_AR	MON_ASPD	MON_AtkLayer	MON_BLK	MON_CRT	MON_DAM	MON_DEF	MON_DLv	MON_DR	MON_DefIP	MON_DefLayer	MON_FireIP	MON_HR	MON_IMP	MON_IceIP	MON_KDRank	MON_LgtIP	MON_MHP	MON_MKP	MON_MSPD	MON_PR	MON_PsyIP	MON_RFIRE	MON_RICE	MON_RLGHT	MON_RPSY	MON_RSTAT	MON_Reflection	MonDam	PCDam	CRTATK	CRTDEF	CRT_BM	ClassID	ClassName	ClassType	Count	DBSave	DEFHYB_BM	DEFMAG_BM	DEFMEL_BM	DEFPER_BM	DEFSHO_BM	DEF_BM	DLv_BM	DOT_BM	DR_BM	DamageInfoType	DamageOffset	DefIP_BM	DefLayer	DefLayer_BM	DefType	Drop1ID	Drop1Name	Drop1Per	Drop1Quant	Drop2ID	Drop2Name	Drop2Per	Drop2Quant	Drop3ID	Drop3Name	Drop3Per	Drop3Quant	Drop4ID	Drop4Name	Drop4Per	Drop4Quant	Drop5ID	Drop5Name	Drop5Per	Drop5Quant	Drop6ID	Drop6Name	Drop6Per	Drop6Quant	DropAccFreq	DropCrystalCount	DropCrystalFreq	DropEliteEqpFreq	DropEtcFreq	DropInstFreq	DropNormEqpFreq	DropOldEqpFreq	DropRecipeFreq	EXP	ElemType	EngName	FamilyName	FireIP_BM	Grade	HITDam_BM	HP	HR_BM	HeightOffset1	HeightOffset2	HideInfo	HitOffset	HitProof	Hittable	IMP_BM	IceIP_BM	IsRaidMonster	IsTypeBoss	KDRank	KDownPower	KDownVAngle	KP	KbProof	LODDist	LgtIP_BM	LifeTime	Lv	MAGDam_BM	MELDam_BM	MHPFix	MHP_BM	MKP_BM	MSPD	MSPDFix	MSPD_BM	MSP_BM	MagicDefiance	MartialDefiance	MaterialSet	MaxR	MeleeDefiance	MinR	MinionCondition	MinionCount	MinionID	MinionID2	MinionID3	MinionID4	MinionID5	MobRank	MonBuffATKKFrq	MonClassKey	MonDam_BM	MonValue1	MonValue2	MonValue3	MonValue4	Name	PCDam_BM	PR_BM	PsyIP_BM	RFIRE	RFIRE_BM	RHP	RHP_BM	RICE	RICE_BM	RLGHT	RLGHT_BM	RPSY	RPSY_BM	RSPD	RSP_BM	RSTAT	RSTAT_BM	RaceType	Ratio	Reflection	Reflection_BM	Res	Rotate	SHTDam_BM	SPDBM	STR	Scale	SelectFilter	ShadowScale	Shape	ShootDefiance	ShowName	Size	SizeType	SkillArg1	SkillArg2	SkillArg3	SkillArg4	SkillCondition1	SkillCondition2	SkillCondition3	SkillCondition4	SkillFreq1	SkillFreq2	SkillFreq3	SkillFreq4	SkillID1	SkillID2	SkillID3	SkillID4	SplDam	SplLimit	SplRange	SplType	StartID	State_BM	Tactics	TotAbl	ViewInvi	Visible	WSPD	Wpn	WpnType
0	0	0	0	1757	0	0	0	12	2	0	0	0	0	Splash	0	0	None	None	none	0	0	0	150	400	43.3	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	70162	Mission_RotateBlade3_1	MELEE	0	100	0	0	0	0	0	0	0	0	0	None	180	0	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	NEUTRAL	Rotate Blade	None	0	2	0	0	0	0	250	0	150	YES	NO	0	0	FALSE	FALSE	500	112	45	0	YES	1400	0	0	100	0	0	0	0	0	0	0	0	0	100	100	None	300	100	0	None	0	0	0	0	0	0	1	0	0	0	0	0	0	0	<$>50246</>	0	0	0	90	0	0	0	90	0	90	0	90	0	0	0	100	0	Structure	1	0	0	15	YES	0	0	1000	1	PC	1	Mission_RotateBlade3_1	100	YES	M	MEDIUM	0	0	0	0	PerNormalAttack	None	None	None	100	0	0	0	40201	0	0	0	1	99	400	Circle	0	0	MON_TURRET	1043.3	TRUE	YES	0	31	BTYPE
0	0	0	0	1757	0	0	0	12	2	0	0	0	0	Splash	0	0	None	None	none	0	0	0	150	400	43.3	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	70163	Mission_RotateBlade3_2	MELEE	0	100	0	0	0	0	0	0	0	0	0	None	180	0	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	NEUTRAL	Rotate Blade	None	0	2	0	0	0	0	250	0	150	YES	NO	0	0	FALSE	FALSE	500	112	45	0	YES	1400	0	0	100	0	0	0	0	0	0	0	0	0	100	100	None	300	100	0	None	0	0	0	0	0	0	1	0	0	0	0	0	0	0	<$>50246</>	0	0	0	90	0	0	0	90	0	90	0	90	0	0	0	100	0	Structure	1	0	0	15	YES	0	0	1000	1	PC	1	Mission_RotateBlade3_2	100	YES	M	MEDIUM	0	0	0	0	PerNormalAttack	None	None	None	100	0	0	0	40201	0	0	0	1	99	400	Circle	0	0	MON_TURRET	1043.3	TRUE	YES	0	31	BTYPE
0	0	0	0	1757	0	0	0	12	2	0	0	0	0	Splash	0	0	None	None	none	0	0	0	150	400	43.3	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	70164	Mission_RotateBlade3_3	MELEE	0	100	0	0	0	0	0	0	0	0	0	None	180	0	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	NEUTRAL	Rotate Blade	None	0	2	0	0	0	0	250	0	150	YES	NO	0	0	FALSE	FALSE	500	112	45	0	YES	1400	0	0	100	0	0	0	0	0	0	0	0	0	100	100	None	300	100	0	None	0	0	0	0	0	0	1	0	0	0	0	0	0	0	<$>50246</>	0	0	0	90	0	0	0	90	0	90	0	90	0	0	0	100	0	Structure	1	0	0	15	YES	0	0	1000	1	PC	1	Mission_RotateBlade3_3	100	YES	M	MEDIUM	0	0	0	0	PerNormalAttack	None	None	None	100	0	0	0	40201	0	0	0	1	99	400	Circle	0	0	MON_TURRET	1043.3	TRUE	YES	0	31	BTYPE
0	0	0	0	1757	0	0	0	12	2	0	0	0	0	Splash	0	0	None	None	none	0	0	0	150	400	43.3	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	70165	Mission_RotateBlade3_4	MELEE	0	100	0	0	0	0	0	0	0	0	0	None	180	0	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	NEUTRAL	Rotate Blade	None	0	2	0	0	0	0	250	0	150	YES	NO	0	0	FALSE	FALSE	500	112	45	0	YES	1400	0	0	100	0	0	0	0	0	0	0	0	0	100	100	None	300	100	0	None	0	0	0	0	0	0	1	0	0	0	0	0	0	0	<$>50246</>	0	0	0	90	0	0	0	90	0	90	0	90	0	0	0	100	0	Structure	1	0	0	15	YES	0	0	1000	1	PC	1	Mission_RotateBlade3_4	100	YES	M	MEDIUM	0	0	0	0	PerNormalAttack	None	None	None	100	0	0	0	40201	0	0	0	1	99	400	Circle	0	0	MON_TURRET	1043.3	TRUE	YES	0	31	BTYPE
0	0	0	0	1757	0	0	0	12	2	0	0	0	0	Splash	0	0	None	None	none	0	0	0	150	400	43.3	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	70166	Mission_RotateBlade3_5	MELEE	0	100	0	0	0	0	0	0	0	0	0	None	180	0	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	NEUTRAL	Rotate Blade	None	0	2	0	0	0	0	250	0	150	YES	NO	0	0	FALSE	FALSE	500	112	45	0	YES	1400	0	0	100	0	0	0	0	0	0	0	0	0	100	100	None	300	100	0	None	0	0	0	0	0	0	1	0	0	0	0	0	0	0	<$>50246</>	0	0	0	90	0	0	0	90	0	90	0	90	0	0	0	100	0	Structure	1	0	0	15	YES	0	0	1000	1	PC	1	Mission_RotateBlade3_5	100	YES	M	MEDIUM	0	0	0	0	PerNormalAttack	None	None	None	100	0	0	0	40201	0	0	0	1	99	400	Circle	0	0	MON_TURRET	1043.3	TRUE	YES	0	31	BTYPE
0	0	0	0	1757	0	0	0	12	2	0	0	0	0	Splash	0	0	None	None	none	0	0	0	150	400	43.3	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	70167	Mission_RotateBlade3_6	MELEE	0	100	0	0	0	0	0	0	0	0	0	None	180	0	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	NEUTRAL	Rotate Blade	None	0	2	0	0	0	0	250	0	150	YES	NO	0	0	FALSE	FALSE	500	112	45	0	YES	1400	0	0	100	0	0	0	0	0	0	0	0	0	100	100	None	300	100	0	None	0	0	0	0	0	0	1	0	0	0	0	0	0	0	<$>50246</>	0	0	0	90	0	0	0	90	0	90	0	90	0	0	0	100	0	Structure	1	0	0	15	YES	0	0	1000	1	PC	1	Mission_RotateBlade3_6	100	YES	M	MEDIUM	0	0	0	0	PerNormalAttack	None	None	None	100	0	0	0	40201	0	0	0	1	99	400	Circle	0	0	MON_TURRET	1043.3	TRUE	YES	0	31	BTYPE
0	0	0	0	1757	0	0	0	12	2	0	0	0	0	Splash	0	0	None	None	none	0	0	0	150	400	43.3	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	70168	Mission_RotateBlade3_7	MELEE	0	100	0	0	0	0	0	0	0	0	0	None	180	0	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	NEUTRAL	Rotate Blade	None	0	2	0	0	0	0	250	0	150	YES	NO	0	0	FALSE	FALSE	500	112	45	0	YES	1400	0	0	100	0	0	0	0	0	0	0	0	0	100	100	None	300	100	0	None	0	0	0	0	0	0	1	0	0	0	0	0	0	0	<$>50246</>	0	0	0	90	0	0	0	90	0	90	0	90	0	0	0	100	0	Structure	1	0	0	15	YES	0	0	1000	1	PC	1	Mission_RotateBlade3_7	100	YES	M	MEDIUM	0	0	0	0	PerNormalAttack	None	None	None	100	0	0	0	40201	0	0	0	1	99	400	Circle	0	0	MON_TURRET	1043.3	TRUE	YES	0	31	BTYPE
0	0	0	0	1757	0	0	0	12	2	0	0	0	0	Splash	0	0	None	None	none	0	0	0	150	400	43.3	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	70169	Mission_RotateBlade3_8	MELEE	0	100	0	0	0	0	0	0	0	0	0	None	180	0	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	NEUTRAL	Rotate Blade	None	0	2	0	0	0	0	250	0	150	YES	NO	0	0	FALSE	FALSE	500	112	45	0	YES	1400	0	0	100	0	0	0	0	0	0	0	0	0	100	100	None	300	100	0	None	0	0	0	0	0	0	1	0	0	0	0	0	0	0	<$>50246</>	0	0	0	90	0	0	0	90	0	90	0	90	0	0	0	100	0	Structure	1	0	0	15	YES	0	0	1000	1	PC	1	Mission_RotateBlade3_8	100	YES	M	MEDIUM	0	0	0	0	PerNormalAttack	None	None	None	100	0	0	0	40201	0	0	0	1	99	400	Circle	0	0	MON_TURRET	1043.3	TRUE	YES	0	31	BTYPE
0	0	0	0	1757	0	0	0	12	2	0	0	0	0	Splash	0	0	None	None	none	0	0	0	150	400	43.3	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	70170	Mission_RotateBlade3_9	MELEE	0	100	0	0	0	0	0	0	0	0	0	None	180	0	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	NEUTRAL	Rotate Blade	None	0	2	0	0	0	0	250	0	150	YES	NO	0	0	FALSE	FALSE	500	112	45	0	YES	1400	0	0	100	0	0	0	0	0	0	0	0	0	100	100	None	300	100	0	None	0	0	0	0	0	0	1	0	0	0	0	0	0	0	<$>50246</>	0	0	0	90	0	0	0	90	0	90	0	90	0	0	0	100	0	Structure	1	0	0	15	YES	0	0	1000	1	PC	1	Mission_RotateBlade3_9	100	YES	M	MEDIUM	0	0	0	0	PerNormalAttack	None	None	None	100	0	0	0	40201	0	0	0	1	99	400	Circle	0	0	MON_TURRET	1043.3	TRUE	YES	0	31	BTYPE
0	0	0	0	1757	0	0	0	12	2	0	0	0	0	Splash	0	0	None	None	none	0	0	0	150	400	43.3	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	70171	Mission_RotateBlade3_10	MELEE	0	100	0	0	0	0	0	0	0	0	0	None	180	0	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	NEUTRAL	Rotate Blade	None	0	2	0	0	0	0	250	0	150	YES	NO	0	0	FALSE	FALSE	500	112	45	0	YES	1400	0	0	100	0	0	0	0	0	0	0	0	0	100	100	None	300	100	0	None	0	0	0	0	0	0	1	0	0	0	0	0	0	0	<$>50246</>	0	0	0	90	0	0	0	90	0	90	0	90	0	0	0	100	0	Structure	1	0	0	15	YES	0	0	1000	1	PC	1	Mission_RotateBlade3_10	100	YES	M	MEDIUM	0	0	0	0	PerNormalAttack	None	None	None	100	0	0	0	40201	0	0	0	1	99	400	Circle	0	0	MON_TURRET	1043.3	TRUE	YES	0	31	BTYPE
0	0	0	0	1757	0	0	0	12	2	0	0	0	0	Splash	0	0	None	None	none	0	0	0	150	400	43.3	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	70172	Mission_RotateBlade3_11	MELEE	0	100	0	0	0	0	0	0	0	0	0	None	180	0	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	NEUTRAL	Rotate Blade	None	0	2	0	0	0	0	250	0	150	YES	NO	0	0	FALSE	FALSE	500	112	45	0	YES	1400	0	0	100	0	0	0	0	0	0	0	0	0	100	100	None	300	100	0	None	0	0	0	0	0	0	1	0	0	0	0	0	0	0	<$>50246</>	0	0	0	90	0	0	0	90	0	90	0	90	0	0	0	100	0	Structure	1	0	0	15	YES	0	0	1000	1	PC	1	Mission_RotateBlade3_11	100	YES	M	MEDIUM	0	0	0	0	PerNormalAttack	None	None	None	100	0	0	0	40201	0	0	0	1	99	400	Circle	0	0	MON_TURRET	1043.3	TRUE	YES	0	31	BTYPE
0	0	0	0	1757	0	0	0	12	2	0	0	0	0	Splash	0	0	None	None	none	0	0	0	150	400	43.3	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	70173	Mission_RotateBlade3_12	MELEE	0	100	0	0	0	0	0	0	0	0	0	None	180	0	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	NEUTRAL	Rotate Blade	None	0	2	0	0	0	0	250	0	150	YES	NO	0	0	FALSE	FALSE	500	112	45	0	YES	1400	0	0	100	0	0	0	0	0	0	0	0	0	100	100	None	300	100	0	None	0	0	0	0	0	0	1	0	0	0	0	0	0	0	<$>50246</>	0	0	0	90	0	0	0	90	0	90	0	90	0	0	0	100	0	Structure	1	0	0	15	YES	0	0	1000	1	PC	1	Mission_RotateBlade3_12	100	YES	M	MEDIUM	0	0	0	0	PerNormalAttack	None	None	None	100	0	0	0	40201	0	0	0	1	99	400	Circle	0	0	MON_TURRET	1043.3	TRUE	YES	0	31	BTYPE
