AR	ASPD	ATK	AddATK	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	AutoCheckUse	AutoInspect	BLK	BaseATK	BaseDEF	BeastBane	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	CoolDown	CoolDownGroup	DBLHand	DEF	DeadDrop	DefEA	DefIP	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EngName	EqpType	EquipSound	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireIP	GolemBane	GroupName	HPDrain	HR	HumanBane	IMP	IceATK	IceIP	ImgName	IncAGI	IncCHA	IncCON	IncDEX	IncINT	IncSTR	IsConfirmUseItem	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LgtIP	LockWarpUse	LogoutSave	MHP	MKP	MSP	MSPD	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MinR	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	OptionGroup	PR	Pair	ParticleCount	ParticleName	PreCheckScp	Price	PromotionLv	PsyATK	PsyIP	RFIRE	RHP	RICE	RLGHT	RPSY	RSP	RSTAT	Rank	RecordUsingLog	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	SaveBuff	SaveBurlonPoint	SaveExp	Scale	ScpType	SellPrice	ShldDR	SocketRef	Spec	Suffix	TargetHitEffect	TownUsable	Tradable	TxScpType	UndeadBane	UniqueBone	Unstack	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	ZoneItem	arg1	arg2
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	23294	FarmerBox	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>33998</>	0	0	0	0	None	Etc	None	drop_drug.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Farmer Box	None	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	FALSE	<$>27429</>	SYS_item_column_yellow	0	<$>33997</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	PreCheck_BoxItem_JPN	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	23294	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_FARMBOX	1	0	None	None	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>33337</>	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	23298	RingBox_S	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>33288</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Stance Ring Box	None	None	None	140000	0	FALSE	it_e_ringbox2	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	FALSE	<$>27429</>	SYS_item_column_yellow	0	<$>30467</>	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	PreCheck_BoxItem_JPN	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	23298	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_RingBellem2	1	0	None	None	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	None	0	MeleeEn3	0	Etc	<$>29982</>	Etc_Drug	<$>32425</>	23435	Meele_Ampul_Event	Drug	0	0	NO	0	FALSE	1	0	None	0	<$>70231</>	0	0	0	0	None	Etc	None	drop_drug.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	MeleeEnhancement ampul for Event	None	None	None	30000	1	FALSE	it_e_mysticampul	0	0	0	Consume	0	0	0	0	0	0	it_e_mysticampul1	0	0	0	0	0	0	FALSE	<$>32425</>	SYS_item_column_yellow	0	<$>70223</>	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32561</>	1	23435	FALSE	FALSE	FALSE	0.7	SCP_USE_ITEM_TeamAddBuff	1	0	None	None	_NO	None	TRUE	FALSE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	12	600000
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	None	0	ShootingEn3	0	Etc	<$>29982</>	Etc_Drug	<$>32425</>	23437	Shooting_Ampul_Ev	Drug	0	0	NO	0	FALSE	1	0	None	0	<$>70232</>	0	0	0	0	None	Etc	None	drop_drug.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	ShootingEnhancement ampul for Event	None	None	None	30000	1	FALSE	it_e_mysticampul	0	0	0	Consume	0	0	0	0	0	0	it_e_mysticampul2	0	0	0	0	0	0	FALSE	<$>32425</>	SYS_item_column_yellow	0	<$>70225</>	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32561</>	1	23437	FALSE	FALSE	FALSE	0.7	SCP_USE_ITEM_TeamAddBuff	1	0	None	None	_NO	None	TRUE	FALSE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	12	600000
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	None	0	MagicEn3	0	Etc	<$>29982</>	Etc_Drug	<$>32425</>	23439	Magic_Ampul_Event	Drug	0	0	NO	0	FALSE	1	0	None	0	<$>70233</>	0	0	0	0	None	Etc	None	drop_drug.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	MagicEnhancement ampul for Event	None	None	None	30000	1	FALSE	it_e_mysticampul	0	0	0	Consume	0	0	0	0	0	0	it_e_mysticampul3	0	0	0	0	0	0	FALSE	<$>32425</>	SYS_item_column_yellow	0	<$>70227</>	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32561</>	1	23439	FALSE	FALSE	FALSE	0.7	SCP_USE_ITEM_TeamAddBuff	1	0	None	None	_NO	None	TRUE	FALSE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	12	600000
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Summon	<$>32645</>	23474	Spinel_RageGehcos	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>33081</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Spinel : Rage Gehcos	None	None	None	2147483647	0	FALSE	it_e_spinel	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	FALSE	<$>27429</>	SYS_item_column_yellow	0	<$>109593</>	None	0	1000	0	0	FALSE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	PreCheck_Spinel	0	0	0	0	0	0	0	0	0	0	0	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>109594</>	1	23474	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_Spinel	0	0	None	None	_NO	None	FALSE	FALSE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	20511	23474
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Summon	<$>32645</>	23475	Spinel_Reydeavaricia	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>33081</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Spinel : Reydeavaricia	None	None	None	2147483647	0	FALSE	it_e_spinel	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	FALSE	<$>27429</>	SYS_item_column_yellow	0	<$>109595</>	None	0	1000	0	0	FALSE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	PreCheck_Spinel	0	0	0	0	0	0	0	0	0	0	0	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>109596</>	1	23475	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_Spinel_Event	0	0	None	None	_NO	None	FALSE	FALSE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	30191	23475
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Summon	<$>32645</>	23477	Spinel_Wahlanshe	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>33081</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Spinel : Wahlanshe	None	None	None	2147483647	0	FALSE	it_e_spinel	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	FALSE	<$>27429</>	SYS_item_column_yellow	0	<$>33150</>	None	0	1000	0	0	FALSE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	PreCheck_Spinel	0	0	0	0	0	0	0	0	0	0	0	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>109599</>	1	23477	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_Spinel	0	0	None	None	_NO	None	FALSE	FALSE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	20091	23477
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Summon	<$>32645</>	23478	Spinel_Avalanche Revenant	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>33081</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Spinel : Avalanche Revenant	None	None	None	2147483647	0	FALSE	it_e_spinel	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	FALSE	<$>27429</>	SYS_item_column_yellow	0	<$>109600</>	None	0	1000	0	0	FALSE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	PreCheck_Spinel	0	0	0	0	0	0	0	0	0	0	0	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>109601</>	1	23478	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_Spinel	0	0	None	None	_NO	None	FALSE	FALSE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	20491	23478
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Summon	<$>32645</>	23479	Spinel_Vampire Bat Lord Elite	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>33081</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Spinel : Vampire Bat Lord Elite	None	None	None	2147483647	0	FALSE	it_e_spinel	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	FALSE	<$>27429</>	SYS_item_column_yellow	0	<$>109602</>	None	0	1000	0	0	FALSE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	PreCheck_Spinel	0	0	0	0	0	0	0	0	0	0	0	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>109603</>	1	23479	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_Spinel	0	0	None	None	_NO	None	FALSE	FALSE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	12302	23479
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Summon	<$>32645</>	23480	Spinel_GrimRipperLeader	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>33081</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Spinel : Grim Ripper Leader	None	None	None	2147483647	0	FALSE	it_e_spinel	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	FALSE	<$>27429</>	SYS_item_column_yellow	0	<$>109604</>	None	0	1000	0	0	FALSE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	PreCheck_Spinel	1800000	0	0	0	0	0	0	0	0	0	0	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>109605</>	1	23480	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_Spinel	11	0	None	None	_NO	None	FALSE	FALSE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	20781	23480
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Summon	<$>32645</>	23481	Spinel_MightyVictor	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>33081</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Spinel : Mighty Victor	None	None	None	2147483647	0	FALSE	it_e_spinel	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	FALSE	<$>27429</>	SYS_item_column_yellow	0	<$>109606</>	None	0	1000	0	0	FALSE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	PreCheck_Spinel	0	0	0	0	0	0	0	0	0	0	0	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>109607</>	1	23481	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_Spinel	0	0	None	None	_NO	None	FALSE	FALSE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	14111	23481
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32565</>	0	Absorbbuff	0	Etc	<$>29982</>	Etc_Drug	<$>32425</>	120886	Absorbpotion	Drug	0	0	NO	0	FALSE	1	0	None	0	<$>100766</>	0	0	0	0	None	Etc	None	drop_drug.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Absorb potion	None	None	None	2147483647	0	FALSE	it_e_prognutrition	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	FALSE	<$>32425</>	SYS_item_column_yellow	0	<$>34018</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32428</>	1	120886	FALSE	FALSE	FALSE	2	SCP_USE_ITEM_Absorbpotion	0	0	None	None	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	3600
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	None	0	IncAR_JPN	0	Etc	<$>29982</>	Etc_Drug	<$>32425</>	120714	OffensiveFiller_1_JPN	Drug	0	0	NO	0	FALSE	1	0	None	0	<$>100767</>	0	0	0	0	None	Etc	None	drop_drug.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Offensive filler- High	None	None	None	2147483647	0	FALSE	it_e_offensivefiller	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	FALSE	<$>32425</>	SYS_item_column_yellow	0	<$>34020</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32428</>	1	120714	FALSE	FALSE	FALSE	1.5	SCP_USE_ITEM_TeamAddBuff	1	0	None	<$>34022</>	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	6	1
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32565</>	0	IncDR_JPN	0	Etc	<$>29982</>	Etc_Drug	<$>32425</>	120715	DefensiveFiller_1_JPN	Drug	0	0	NO	0	FALSE	1	0	None	0	<$>100767</>	0	0	0	0	None	Etc	None	drop_drug.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Defensive filler- High	None	None	None	2147483647	0	FALSE	it_e_defensivefiller	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	FALSE	<$>32425</>	SYS_item_column_yellow	0	<$>34023</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32428</>	1	120715	FALSE	FALSE	FALSE	1.5	SCP_USE_ITEM_TeamAddBuff	1	0	None	<$>34024</>	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	6	1
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Summon	<$>100768</>	160000	Spinel_Swampangler_JPN	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>33081</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Spinel ; Swampangler	None	None	None	2147483647	0	FALSE	it_e_spinel	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	FALSE	<$>27429</>	SYS_item_column_yellow	0	<$>34025</>	None	0	1000	0	0	FALSE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	160000	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_Spinel_Event	0	0	None	None	_NO	None	FALSE	FALSE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	30181	160000
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	160001	MinorRenn-ze_box_JPN	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>34027</>	0	0	0	0	None	Etc	None	drop_etcitem.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Minor Renn-ze BOX	None	None	None	2147483647	0	FALSE	it_e_box6	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	FALSE	<$>27429</>	SYS_item_column_blue	0	<$>34026</>	None	0	500	0	0	TRUE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	160001	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_MinorRennze_box_JPN	1	0	None	<$>34028</>	_NO	None	TRUE	FALSE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	160002	Renn-ze_box_JPN	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>34027</>	0	0	0	0	None	Etc	None	drop_etcitem.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Renn-ze BOX	None	None	None	2147483647	0	FALSE	it_e_box3	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	FALSE	<$>27429</>	SYS_item_column_blue	0	<$>34029</>	None	0	500	0	0	TRUE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	160002	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_Rennze_box_JPN	1	0	None	<$>34028</>	_NO	None	TRUE	FALSE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	160003	MajorRenn-ze_box_JPN	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>34031</>	0	0	0	0	None	Etc	None	drop_etcitem.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Major Renn-ze BOX	None	None	None	2147483647	0	FALSE	it_e_box2	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	FALSE	<$>27429</>	SYS_item_column_blue	0	<$>34030</>	None	0	500	0	0	TRUE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	160003	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_MajorRennze_box_JPN	1	0	None	<$>34028</>	_NO	None	TRUE	FALSE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	160004	GreatRenn-ze_box_JPN	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>34031</>	0	0	0	0	None	Etc	None	drop_etcitem.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Great Renn-ze BOX	None	None	None	2147483647	0	FALSE	it_e_box1	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	FALSE	<$>27429</>	SYS_item_column_blue	0	<$>34032</>	None	0	500	0	0	TRUE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	160004	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_GreatRennze_box_JPN	1	0	None	<$>34028</>	_NO	None	TRUE	FALSE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>74587</>	0	EXPBuff10_EEP	0	Etc	<$>29982</>	Etc_Drug	<$>32425</>	160005	EagleEyePotion_JPN	Drug	0	0	NO	0	FALSE	1	0	None	0	<$>34033</>	0	0	0	0	None	Etc	None	drop_drug.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Eagle Eye Potion	None	None	None	2147483647	0	FALSE	it_e_progressives	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	FALSE	<$>32425</>	SYS_item_column_yellow	0	<$>28460</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32428</>	1	160005	FALSE	FALSE	FALSE	1.5	SCP_USE_ITEM_TeamAddBuff	0	0	None	<$>34034</>	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	3600
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	160007	SanioRichBox	Etc	0	0	NO	0	FALSE	1	0	None	0	<$>34037</>	0	0	0	0	None	Etc	None	drop_etcitem.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Sanio's Rich Box	None	None	None	2147483647	0	FALSE	it_c_treasurechest	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	FALSE	<$>27429</>	SYS_item_column_blue	0	<$>34036</>	None	0	500	0	0	TRUE	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	PreCheck_BoxItem_JPN	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>34028</>	1	160007	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_SanioRichBox	1	0	None	None	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0	0
