AiRange	AutoCheck	AutoDuel	BgName	BgmPlayList	ChangeChannel	Channel	ChaseLimit	ClassID	ClassName	CliqueWar	ColBan	ColGenX	ColGenY	ColGenZ	ColonyEXP	ColonyX	ColonyY	ColonyZ	Continent	DefGenPosX	DefGenPosY	DefGenPosZ	Desc	DropItem1Freq	DropItem1ID	DropItem2Freq	DropItem2ID	DropItem3Freq	DropItem3ID	DropItem4Freq	DropItem4ID	DropItem5Freq	DropItem5ID	DropItem6Freq	DropItem6ID	DropItem7Freq	DropItem7ID	EnablePK	EngName	FlagCount	GetRestart	HeldWepn	HideEnemyPhrase	Info	ItemGroup	ItemPriorityTime	ItemViewDist	LeaveTime	LoadingImg	LockWarp	LockWarpCommLV	LockWarpSaveId	MapTitleFont1	MapTitleFont2	MinimapFile	MinimapLength	MinimapOffsetX	MinimapOffsetY	Mission	MonCache	MonViewDist	MonsterDropBlock	MovableZone	Name	NewPVPRule	NoMIC	Note	PartyBuff	PartyWar	PcCache	PcViewDist	QuestWarp	RecallRequestAble	RecallTakeAble	RewardEXPBM	RewardItemBM	SaveWarp	Thumbnail	TokName	TriggerViewDist	Tutorial	Type	UseAIAnyWhere	UseGlobalDrop	UseInitScp	UseItemCoolDown	UseReturnScroll	UseTeleportScroll	UserShop	ViewMiddleRange	ViewRange	WarGroup	WayPointX	WayPointY	WayPointZ	WorldMapName	ZoneItem	ZoneScript	vsMon	vsPC
2500	TRUE	FALSE	dun_ktv04	TowerGraciel	FALSE	1	5	4004	dun_ktv04	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-1000	8580	0	<$>47483</>	1000	74421	1000	74422	1000	74423	17000	86343	17000	86344	17000	86345	0	0	TRUE	The Tower of Glaciel Spirit 4F	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ktv04.jpg	60000	13000	0	FALSE	TRUE	3200	FALSE	None	<$>47483</>	0	0	<$>47479</>	TRUE	FALSE	TRUE	3000	None	FALSE	TRUE	1	1	FALSE	thumb_dun_ktv04.jpg	dun_ktv04	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	-1000	8580	0	fld_ktv_btn	dun_ktv04	None	TRUE	FALSE
2500	TRUE	FALSE	dun_ktv05	TowerGraciel	FALSE	1	5	4005	dun_ktv05	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-1000	8580	0	<$>47484</>	1000	74421	1000	74422	1000	74423	16000	86343	16000	86344	16000	86345	0	0	TRUE	The Tower of Glaciel Spirit 5F	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ktv05.jpg	25000	0	0	FALSE	TRUE	3200	FALSE	None	<$>47484</>	0	0	<$>47479</>	TRUE	FALSE	TRUE	3000	None	FALSE	TRUE	1	1	FALSE	thumb_dun_ktv05.jpg	dun_ktv05	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	-1000	8580	0	fld_ktv_btn	dun_ktv05	None	TRUE	FALSE
2500	TRUE	FALSE	btl_ktv01	Battle_Field_4	TRUE	3	5	4061	btl_ktv01	FALSE	224	-23287	-2953	-1217	0	-23120	-3216	-1217	GranadoEspada	5879	-13389	-3507	<$>28791</>	0	0	0	0	200	21608	200	21612	70000	21921	27000	0	30000	86327	TRUE	Scorching Plateau	2	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_ktv01.jpg	78953.195	-14754.759	-3339.766	FALSE	TRUE	3200	FALSE	None	<$>28791</>	0	0	<$>47479</>	TRUE	TRUE	TRUE	3000	None	TRUE	TRUE	1.3	1	TRUE	thumb_btl_ktv01.jpg	btl_ktv01	6000	FALSE	COLONYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	5879	-13389	-3507	btl_ktv01_btn	btl_ktv01	None	TRUE	FALSE
2500	TRUE	FALSE	btl_ktv02	Battle_Field_4	TRUE	3	5	4062	btl_ktv02	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-5444	-8746	816	<$>47485</>	0	0	200	21609	200	21612	60000	21921	27000	0	27000	0	27000	0	TRUE	Perrucho Wall	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_ktv02.jpg	78600	0	-10000	FALSE	TRUE	3200	FALSE	None	<$>47485</>	0	0	<$>47479</>	TRUE	FALSE	TRUE	3000	None	TRUE	TRUE	1.4	1.1	TRUE	thumb_btl_ktv02.jpg	btl_ktv02	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	-5444	-8746	816	btl_ktv02_btn	btl_ktv02	None	TRUE	FALSE
2500	TRUE	FALSE	btl_ktv03	Battle_Field_5	TRUE	3	5	4063	btl_ktv03	FALSE	224	3720	25328	-7068	0	3435	25132	-7070	GranadoEspada	3622	26150	-7121	<$>28792</>	0	0	300	21204	0	0	0	0	0	0	20000	86340	20000	86341	TRUE	El Tierra Blanco	2	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_ktv03.jpg	71600	9300	24400	FALSE	TRUE	3200	FALSE	None	<$>28792</>	0	0	<$>47479</>	TRUE	TRUE	TRUE	3000	None	TRUE	TRUE	1.5	1.2	TRUE	thumb_btl_ktv03.jpg	btl_ktv03	6000	FALSE	COLONYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	3622	26150	-7121	btl_ktv03_btn	btl_ktv03	None	TRUE	FALSE
2500	TRUE	FALSE	btl_ktv04	Battle_Field_5	TRUE	3	5	4064	btl_ktv04	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	5169	-1172	187	<$>47486</>	0	0	300	21206	0	0	15000	86007	15000	86009	20000	86340	20000	86341	TRUE	Frozen Plain	2	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_ktv04.jpg	70192.641	8699.49	782.164	FALSE	TRUE	3200	FALSE	None	<$>47486</>	0	0	<$>47479</>	TRUE	FALSE	TRUE	3000	None	TRUE	TRUE	1.6	1.3	TRUE	thumb_btl_ktv04.jpg	btl_ktv04	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	5169	-1172	187	btl_ktv04_btn	btl_ktv04	None	TRUE	FALSE
2500	TRUE	FALSE	btl_ktv05	Battle_Field_5	TRUE	3	5	4065	btl_ktv05	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-21328	-7151	-3326	<$>47487</>	0	0	300	21207	15000	86010	15000	86013	15000	86002	20000	86342	0	0	TRUE	Snowfield of Glaciel Spirit	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_ktv05.jpg	120077.188	-15243.688	5082.662	FALSE	TRUE	3200	FALSE	None	<$>47487</>	0	0	<$>47479</>	TRUE	FALSE	TRUE	3000	None	TRUE	TRUE	1.7	1.4	TRUE	thumb_btl_ktv05.jpg	btl_ktv05	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	-21328	-7151	-3326	btl_ktv05_btn	btl_ktv05	None	TRUE	FALSE
2500	TRUE	FALSE	dun_ktv_boss	TowerGraciel_Boss	FALSE	3	5	4091	dun_ktv_boss	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	0	-3010	0	<$>47488</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	Novia's Parlor	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ktv_boss.jpg	14250	0	0	FALSE	TRUE	3200	FALSE	None	<$>47488</>	0	0	<$>47479</>	TRUE	FALSE	TRUE	3000	None	FALSE	TRUE	1	1	FALSE	thumb_dun_ktv_boss.jpg	dun_ktv_boss	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	0	-3010	0	fld_ktv_btn	dun_ktv_boss	None	TRUE	FALSE
2500	TRUE	FALSE	btl_tbk01	Tbk_Field	TRUE	3	5	5001	btl_tbk01	FALSE	224	-2523	18296	167	0	-2408	18025	147	GranadoEspada	731	709	785	<$>28799</>	100000	21920	3000	74421	1000	21204	1000	21206	1000	21207	0	0	0	0	TRUE	Abertal	2	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_tbk01.jpg	58500	418	680	FALSE	TRUE	3200	FALSE	None	<$>28799</>	0	0	<$>47489</>	TRUE	TRUE	TRUE	3000	None	TRUE	TRUE	1.1	1	TRUE	thumb_btl_tbk01.jpg	btl_tbk01	6000	FALSE	COLONYWAR	NO	1	0	1	TRUE	TRUE	FALSE	4000	6000	0	14261	-6050	-1472	btl_tbk01_btn	btl_tbk01	None	TRUE	FALSE
2500	TRUE	TRUE	btl_tbk02	Tbk_Field	TRUE	3	5	5002	btl_tbk02	FALSE	224	-808	10095	500	1	-546	9606	494	GranadoEspada	-17	-153	-39	<$>28800</>	70000	21920	3000	74422	1000	21204	1000	21206	1000	21207	0	0	0	0	TRUE	Via Fluvial	4	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_tbk02.jpg	58700	-2300	2700	FALSE	TRUE	3200	FALSE	None	<$>28800</>	0	0	<$>47489</>	TRUE	TRUE	TRUE	3000	None	FALSE	TRUE	1.2	1	TRUE	thumb_btl_tbk02.jpg	btl_tbk02	6000	FALSE	COLONYWAR	NO	1	0	1	FALSE	TRUE	FALSE	4000	6000	0	-17	-153	-39	btl_tbk02_btn	btl_tbk02	None	TRUE	FALSE
2500	TRUE	FALSE	btl_tbk03	Tbk_Field	TRUE	3	5	5003	btl_tbk03	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	2359	-4987	-535	<$>47490</>	80000	21921	3000	74423	1000	21204	1000	21206	1000	21207	0	0	0	0	TRUE	Deprimida Valley	2	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_tbk03.jpg	68721.172	-5150	-265.547	FALSE	TRUE	3200	FALSE	None	<$>47490</>	0	0	<$>47489</>	TRUE	FALSE	TRUE	3000	None	TRUE	TRUE	1.3	1.2	TRUE	thumb_btl_tbk03.jpg	btl_tbk03	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	FALSE	4000	6000	0	2359	-4987	-535	btl_tbk03_btn	btl_tbk03	None	TRUE	FALSE
2500	TRUE	FALSE	dun_tbk01	Tbk_dun	TRUE	3	5	5004	dun_tbk01	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-1024	-2150	-1110	<$>47491</>	10000	21700	15000	21656	37000	0	37000	0	37000	0	37000	0	40000	86326	TRUE	Capybara Plantation	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_tbk01.jpg	75300	0	0	FALSE	TRUE	3200	FALSE	None	<$>47491</>	0	0	<$>47489</>	TRUE	FALSE	TRUE	3000	None	TRUE	TRUE	3	1.3	TRUE	thumb_dun_tbk01.jpg	dun_tbk01	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	FALSE	4000	6000	0	-1024	-2150	-1110	fld_tbk_btn	dun_tbk01	None	TRUE	FALSE
2500	TRUE	FALSE	dun_tbk02	Tbk_dun	TRUE	3	5	5005	dun_tbk02	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	486	-754	-832	<$>47492</>	10000	21700	15000	21656	0	0	0	0	0	0	0	0	0	0	TRUE	Mine Underground Passage	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_tbk02.jpg	82622.445	-8769.621	-1410.93	FALSE	TRUE	3200	FALSE	None	<$>47492</>	0	0	<$>47489</>	TRUE	FALSE	TRUE	3000	None	FALSE	TRUE	3	1.4	FALSE	thumb_dun_tbk02.jpg	dun_tbk02	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	FALSE	4000	6000	0	486	-754	-832	fld_tbk_btn	dun_tbk02	None	TRUE	FALSE
2500	TRUE	FALSE	dun_tbk_boss	Tbk_dun_Boss	FALSE	1	5	5006	dun_tbk_boss	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	11916	-4238	599	<$>47493</>	50000	21700	50000	21656	20000	86340	20000	86341	20000	86342	0	0	0	0	TRUE	Tubkal Mine	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_tbk_boss.jpg	40812.438	4004.281	1170.782	FALSE	TRUE	3200	FALSE	None	<$>47493</>	0	0	<$>47489</>	TRUE	FALSE	TRUE	3000	None	FALSE	TRUE	1.5	1.1	FALSE	thumb_dun_tbk_boss.jpg	dun_tbk_boss	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	FALSE	4000	6000	0	11916	-4238	599	fld_tbk_btn	dun_tbk_boss	None	TRUE	FALSE
2500	TRUE	FALSE	btl_bah01	Battle_Field_10	TRUE	3	5	8005	btl_bah01	FALSE	0	0	0	0	1	-7678.627	1315.856	100	GranadoEspada	-7678.627	1315.856	100	<$>47520</>	50	21361	50	21361	0	0	30000	86340	30000	86341	30000	86342	0	0	TRUE	Bahamar, Marshland	2	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_bah01.jpg	42086.879	-22146.873	7696.572	FALSE	TRUE	3200	FALSE	None	<$>47520</>	0	0	<$>47516</>	TRUE	FALSE	TRUE	3000	None	TRUE	TRUE	1.4	1	TRUE	thumb_btl_bah01.jpg	btl_bah01	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	-7678.627	1315.856	100	btl_bah01_btn	btl_bah01	None	TRUE	FALSE
2500	TRUE	FALSE	btl_bah02	Battle_Field_10	TRUE	3	5	8006	btl_bah02	FALSE	0	0	0	0	1	7401.089	3492.674	241.739	GranadoEspada	7401.089	3492.674	241.739	<$>47521</>	500	21204	50	21361	50	21361	30000	86340	30000	86341	30000	86342	200	75363	TRUE	Bahamar, pantano la sombra	2	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_bah02.jpg	66017.914	0	0	FALSE	TRUE	3200	FALSE	None	<$>47521</>	0	0	<$>47516</>	TRUE	FALSE	TRUE	3000	None	TRUE	TRUE	1.5	1.1	TRUE	thumb_btl_bah02.jpg	btl_bah02	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	7401.089	3492.674	241.739	btl_bah02_btn	btl_bah02	None	TRUE	FALSE
2500	TRUE	FALSE	btl_bah03	Battle_Field_10	TRUE	3	5	8007	btl_bah03	FALSE	0	0	0	0	1	6027	-11537	673	GranadoEspada	6027	-11537	673	<$>47522</>	500	21206	50	21361	50	21361	30000	86340	30000	86341	30000	86342	200	75363	TRUE	Bahamar, pantano eterno	2	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_bah03.jpg	74500	0	0	FALSE	TRUE	3200	FALSE	None	<$>47522</>	0	0	<$>47516</>	TRUE	FALSE	TRUE	3000	None	TRUE	TRUE	2.5	1.2	TRUE	thumb_btl_bah03.jpg	btl_bah03	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	6027	-11537	673	btl_bah03_btn	btl_bah03	None	TRUE	FALSE
2500	TRUE	FALSE	dun_bah01	Bah_Dun	TRUE	3	5	8009	dun_bah01	FALSE	0	0	0	0	1	-41321.941	-15281.785	1288.714	GranadoEspada	-41321.941	-15281.785	1288.714	<$>47523</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	Bahamar, stalactite under cave 1F	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_bah01.jpg	99621.133	-8030.624	5611.136	FALSE	TRUE	3200	FALSE	None	<$>47523</>	0	0	<$>47516</>	TRUE	FALSE	TRUE	3000	None	TRUE	TRUE	1.8	1.1	FALSE	thumb_dun_bah01.jpg	dun_bah01	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	FALSE	4000	6000	0	-41321.941	-15281.785	1288.714	dun_bah01_btn	dun_bah01	None	TRUE	FALSE
2500	TRUE	FALSE	btl_bah04	Battle_Field_10	TRUE	3	5	8008	btl_bah04	FALSE	230	7476	-15617	193	0	7579	-15869	173	GranadoEspada	32828.531	-18267.91	100	<$>28786</>	500	21207	50	21361	50	21361	30000	86340	30000	86341	30000	86342	0	0	TRUE	Bahamar, pantano encantados	2	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_bah04.jpg	56364.699	18941.15	-2163.806	FALSE	TRUE	3200	FALSE	None	<$>28786</>	0	0	<$>47516</>	TRUE	TRUE	TRUE	3000	None	TRUE	TRUE	2.5	1.3	TRUE	thumb_btl_bah04.jpg	btl_bah04	6000	FALSE	COLONYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	32828.531	-18267.91	100	btl_bah04_btn	btl_bah04	None	TRUE	FALSE
2500	TRUE	FALSE	dun_bah02	Bah_Dun	FALSE	0	5	8010	dun_bah02	FALSE	0	0	0	0	1	6140	7665	890	GranadoEspada	6140	7665	890	<$>47524</>	37000	86326	37000	86327	34000	0	34000	0	34000	0	34000	0	0	0	TRUE	Bahamar, stalactite under cave 2F	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_bah02.jpg	122400	0	0	FALSE	TRUE	3200	FALSE	None	<$>47524</>	0	0	<$>47516</>	TRUE	FALSE	TRUE	3000	None	FALSE	TRUE	1.8	1.1	FALSE	thumb_dun_bah02.jpg	dun_bah02	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	FALSE	4000	6000	0	6140	7665	890	dun_bah01_btn	dun_bah02	None	TRUE	FALSE
2500	TRUE	TRUE	dun_bah04	Bah_Dun	TRUE	3	5	8013	dun_bah04	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	8429	25973	-825	<$>6034</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Bahamar, Ancient underground  stalactite cave 1F	2	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_bah04.jpg	71753.532	0	0	FALSE	TRUE	3200	FALSE	None	<$>6034</>	0	0	<$>47516</>	TRUE	FALSE	TRUE	3000	None	FALSE	TRUE	1.8	0.9	FALSE	thumb_dun_bah04.jpg	dun_bah04	6000	FALSE	TRUCEWORLD	NO	1	0	1	FALSE	TRUE	TRUE	4000	6000	0	8429	25973	-825	dun_bah01_btn	None	CHECK_CASHBUFF_BAH_JPN	TRUE	FALSE
2500	TRUE	TRUE	dun_bah04	Bah_Dun	TRUE	3	5	8014	dun_bah04_nonpk	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	8429	25973	-825	<$>6070</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Bahamar, Ancient underground  Shelter 1F	2	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_bah04.jpg	71753.532	0	0	FALSE	TRUE	3200	FALSE	None	<$>6070</>	0	0	<$>47516</>	TRUE	FALSE	TRUE	3000	None	FALSE	TRUE	1.5	0.9	FALSE	thumb_dun_bah04.jpg	dun_bah04	6000	FALSE	TRUCEWORLD	NO	1	0	1	FALSE	TRUE	TRUE	4000	6000	0	8429	25973	-825	dun_bah01_btn	None	CHECK_CASHBUFF_BAH_S	TRUE	FALSE
2500	TRUE	TRUE	dun_bah04	Bah_Dun	TRUE	3	5	8015	dun_bah04_tw	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	8429	25973	-825	<$>6034</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	Bahamar, Ancient underground  stalactite cave 1F	2	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_bah04.jpg	71753.532	0	0	FALSE	TRUE	3200	FALSE	None	<$>6034</>	0	0	<$>47516</>	TRUE	FALSE	TRUE	3000	None	FALSE	TRUE	1.5	0.9	FALSE	thumb_dun_bah04.jpg	dun_bah04	6000	FALSE	TRUCEWORLD	NO	1	0	1	FALSE	TRUE	FALSE	4000	6000	0	8429	25973	-825	dun_bah01_btn	None	CHECK_CASHBUFF_BAH	TRUE	FALSE
2500	TRUE	TRUE	dun_bah04	Bah_Dun	TRUE	1	5	8016	dun_bah05	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	8429	25973	-825	<$>6073</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	Bahamar, Ancient underground  stalactite cave 1F	2	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_bah04.jpg	71753.532	0	0	FALSE	TRUE	3200	FALSE	None	<$>6073</>	0	0	<$>47516</>	TRUE	FALSE	TRUE	3000	None	FALSE	TRUE	1.5	0.9	FALSE	thumb_dun_bah04.jpg	dun_bah04	6000	FALSE	TRUCEWORLD	NO	1	0	1	FALSE	TRUE	FALSE	4000	6000	0	8429	25973	-825	dun_bah01_btn	None	CHECK_CASHBUFF_BAH_H	TRUE	FALSE
2500	TRUE	FALSE	dun_gig_boss	Gig_Boss	FALSE	3	10	9003	dun_gig_boss	FALSE	0	0	0	0	1	-74	4027	774	GranadoEspada	-74	4027	774	<$>47531</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	Crater	2	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_gig_boss.jpg	47457.668	0	0	FALSE	TRUE	3200	FALSE	None	<$>47531</>	0	0	<$>8794</>	TRUE	FALSE	TRUE	3000	None	FALSE	TRUE	1	1	FALSE	thumb_dun_gig_boss.jpg	dun_gig_boss	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	-74	4027	774	btl_gig01_btn	None	None	TRUE	FALSE
2500	TRUE	FALSE	btl_sed01	Sedekrem_Fld	TRUE	3	5	9011	btl_sed01	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-19836	-7758	800	<$>6284</>	25000	86326	25000	86327	22000	0	22000	0	22000	0	22000	0	0	0	TRUE	Tierra Putrefacta	1	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_sed01.jpg	69680.594	-18141.713	-4134.069	FALSE	TRUE	3200	FALSE	None	<$>6284</>	0	0	<$>47535</>	TRUE	FALSE	TRUE	3000	None	FALSE	TRUE	1.2	1	TRUE	thumb_btl_sed01.jpg	btl_sed01	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	FALSE	4000	6000	0	-19836	-7758	800	btl_sed01_btn	None	None	TRUE	FALSE
2500	TRUE	FALSE	dun_sed01	Sedekrem_Boss	FALSE	0	5	9012	dun_sed01	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-3566	1576	572	<$>47536</>	40000	86326	40000	86327	35000	0	35000	0	35000	0	35000	0	0	0	TRUE	Cabeza De Gigante	1	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_sed01.jpg	43250	-233.231	-579.133	FALSE	TRUE	3200	FALSE	None	<$>47536</>	0	0	<$>47535</>	TRUE	FALSE	TRUE	3000	None	FALSE	TRUE	1.2	1	FALSE	thumb_dun_sek01.jpg	dun_sed01	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	-3566	1576	572	dun_sed01_btn	None	None	TRUE	FALSE
2500	TRUE	FALSE	dun_sek02	Sedekrem_Dun	FALSE	0	5	9013	dun_sed02	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	34	-1876	-90	<$>47537</>	40000	86326	40000	86327	35000	0	35000	0	35000	0	35000	0	0	0	TRUE	Corazon De Gigante	1	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_sed02.jpg	52330	-331.424	-2016.555	FALSE	TRUE	3200	FALSE	None	<$>47537</>	0	0	<$>47535</>	TRUE	FALSE	TRUE	3000	None	FALSE	TRUE	1.2	1	FALSE	thumb_dun_sek02.jpg	dun_sek02	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	34	-1876	-90	dun_sed01_btn	None	None	TRUE	FALSE
2500	TRUE	FALSE	dun_sek03	Sedekrem_Dun	FALSE	0	5	9014	dun_sed03	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	1461	1350	0	<$>47538</>	40000	86326	40000	86327	35000	0	35000	0	35000	0	35000	0	0	0	TRUE	Interna De Gigante	1	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_sed03.jpg	53850	2454.762	6819.374	FALSE	TRUE	3200	FALSE	None	<$>47538</>	0	0	<$>47535</>	TRUE	FALSE	TRUE	3000	None	FALSE	TRUE	1.2	1	FALSE	thumb_dun_sek03.jpg	dun_sek03	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	1461	1350	0	dun_sed01_btn	None	None	TRUE	FALSE
2500	TRUE	FALSE	dun_sek03	Sedekrem_Dun	FALSE	0	5	9015	dun_sed03_2	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	1461	1350	0	<$>47538</>	40000	86326	40000	86327	35000	0	35000	0	35000	0	35000	0	0	0	TRUE	Interna De Gigante	1	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_sed03.jpg	53850	2454.762	6819.374	FALSE	TRUE	3200	FALSE	None	<$>47538</>	0	0	<$>47535</>	TRUE	FALSE	TRUE	3000	None	FALSE	FALSE	1.2	1	FALSE	thumb_dun_sek02.jpg	dun_sek03	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	1461	1350	0	btl_sed01_btn	None	None	TRUE	FALSE
2500	TRUE	TRUE	dun_sek04	Sedekrem_Dun	TRUE	3	5	9016	dun_sed04	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	813	26205	87	<$>6065</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Sedecram Dungeon of the Heaven	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_sed04.jpg	86300	419.12	-4568.362	FALSE	TRUE	3200	FALSE	None	<$>6065</>	0	0	<$>6065</>	TRUE	FALSE	TRUE	3000	None	FALSE	TRUE	1	0.9	FALSE	thumb_dun_sek04.jpg	dun_sek04	6000	FALSE	TRUCEWORLD	NO	1	0	1	FALSE	TRUE	TRUE	4000	6000	0	813	26205	87	btl_sed01_btn	None	CHECK_HEAVEN_BUFF_JPN	TRUE	FALSE
