AR	ASPD	ASPD_Opt	ATK	AddATK	AddATK_Opt	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BLK_Opt	BaseATK	BaseDEF	BeastBane	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	CRT_Opt	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DblAttach	DeadDrop	DefEA	DefIP	DefIP_Opt	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EnchantLv	EngName	EqpType	EquipSound	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireATK_Opt	FireIP	FireIP_Opt	GolemBane	GroupName	HPDrain	HPDrain_Opt	HR	HR_Opt	HumanBane	IMP	IMP_Opt	IceATK	IceATK_Opt	IceIP	IceIP_Opt	ImgName	IncAGI	IncCHA	IncCON	IncDEX	IncHeal	IncINT	IncLegend	IncMHP	IncMSP	IncSTR	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LghtATK_Opt	LghtIP_Opt	LgtIP	LogoutSave	MHP	MHP_Opt	MKP	MSP	MSPD	MSPD_Opt	MSP_Opt	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MediumBane	MetalBane	MinR	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	Option4ID	Option4MaxValue	Option4MinValue	OptionGroup	PR	PR_Opt	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyATK_Opt	PsyIP	PsyIP_Opt	RFIRE	RFIRE_Opt	RHP	RHP_Opt	RICE	RICE_Opt	RLGHT	RLGHT_Opt	RPSY	RPSY_Opt	RSP	RSTAT	RSTAT_Opt	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	Scale	ScpType	SellPrice	SetItemGroup	ShldDR	SocketRef	SoftBane	Spec	Suffix	TargetHitEffect	Tradable	UndeadBane	UniqueBone	Unstack	UseAnim	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
0	10	0	308	0	0	None	0	None	0	None	0	None	0	None	0	atk_sabre1.wav	0	0	41	0	0	block_sabre.wav	hit_sabre1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Sabre	<$>29639</>	120014	DragonicSaber_JPN	Sabre	NO	0	0	FALSE	1	5	0	RH	0	<$>46760</>	0	-160	95	0	None	EliteEqp	None	drop_sword.wav	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	10	None	100	Dragonic Saber	SH	None	None	2147483647	0	FALSE	it_w_dragonicsaber	30	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29639</>	SYS_item_column_red	0	<$>46759</>	ATYPE	0.9	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	NO	5	None	10000000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>74548</>	1	120014	1.15	None	200000	0	0	Weapon	0	<$>46761</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	100	TRUE	32	2_2	0	0	0
0	8	0	269	0	0	None	0	None	0	None	0	None	0	None	0	atk_javelin1.wav	0	0	38	0	0	block_sword.wav	atk_javelin1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Javelin	<$>29660</>	120015	DragonicJavelin_JPN	Javelin	NO	0	0	FALSE	1	5	0	RH	0	<$>46763</>	0	160	40	0	None	EliteEqp	None	drop_sword.wav	N/A	Dummy_R_HAND	N/A	N/A	N/A	Dummy_BACK_JAV	TRUE	10	None	100	Dragonic Javelin	SH	None	None	2147483647	0	FALSE	it_w_dragonicjavelin	30	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29660</>	SYS_item_column_red	0	<$>46762</>	ATYPE	0.5	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	NO	5	None	10000000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>74548</>	1	120015	1	None	200000	0	0	Weapon	0	<$>46764</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	100	TRUE	32	1_4	0	0	0
0	10	0	261	0	0	None	0	None	0	None	0	None	0	None	0	atk_shotgun1.wav	0	0	39	0	0	None	None	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Shotgun	<$>29645</>	120016	DragonicShotgun_JPN	Shotgun	YES	0	0	FALSE	1	0	0	RH	0	<$>46766</>	0	90	5	0	None	EliteEqp	None	drop_rifle.wav	N/A	Dummy_R_HAND_RIFLE	N/A	N/A	N/A	Dummy_BACK_RIFLE	TRUE	10	None	100	Dragonic Shotgun	SH	None	None	2147483647	0	FALSE	it_w_dragonicshotgun	30	0	0	0	0	Weapon	0	0	20	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29645</>	SYS_item_column_red	0	<$>46765</>	ATYPE	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SHOOT	0	0	NO	5	None	10000000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>180159</>	1	120016	1.2	None	200000	0	0	Weapon	0	<$>46767</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	100	TRUE	32	None	0	0	0
0	0	0	359	0	0	None	0	None	0	None	0	None	0	None	0	atk_crossbow1.wav	0	0	48	0	0	None	None	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Crossbow	<$>29651</>	120017	DragonicCrossbow_JPN	CrossBow	NO	0	0	FALSE	1	10	0	RH	0	<$>46769</>	0	90	5	0	None	EliteEqp	None	drop_rifle.wav	Dummy_L_HAND_RIFLE	Dummy_R_HAND_RIFLE	N/A	N/A	N/A	Dummy_BACK_RIFLE	TRUE	10	None	100	Dragonic Crossbow	SH	None	None	2147483647	0	FALSE	it_w_dragoniccrossbow	30	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29651</>	SYS_item_column_red	0	<$>46768</>	CTYPE	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CROSSBOW	0	0	NO	5	None	10000000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>180159</>	1	120017	1	None	200000	0	0	Weapon	0	<$>46770</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	100	TRUE	32	None	0	0	0
0	0	0	458	0	0	None	0	None	0	None	0	None	0	None	0	atk_thsword1.wav	0	0	56	0	0	block_thsword.wav	hit_thsword1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_THSword	<$>29640</>	120018	AngelZweihander_JPN	THSword	YES	0	0	FALSE	1	0	0	RH	10	<$>46772</>	0	180	75	0	None	EliteEqp	None	drop_thsword.wav	N/A	Dummy_R_HAND	N/A	N/A	N/A	Dummy_BACK_THS	TRUE	0	None	104	Angel Zweihander	SH	None	None	2147483647	0	FALSE	it_w_angelzweihander	10	0	0	0	0	Weapon	0	0	0	0	0	0	0	10	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29640</>	SYS_item_column_red	0	<$>46771</>	CTYPE	1.2	1000	10	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	NO	1	angel_sward	10000000	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>180163</>	1	120018	1.5	None	200000	0	0	Weapon	0	<$>45139</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	100	TRUE	33	1_1	0	0	0
0	0	0	308	0	0	None	0	None	0	None	0	None	0	None	0	atk_rod1.wav	0	0	44	0	0	None	hit_rod1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rod	<$>29652</>	120019	AngelRod_JPN	Rod	YES	0	0	FALSE	1	0	0	RH	0	<$>46774</>	0	-30	50	0	None	EliteEqp	None	drop_staff.wav	N/A	Dummy_R_HAND	N/A	N/A	N/A	Dummy_R_HAND	TRUE	10	None	104	Angel Rod	SH	None	None	2147483647	0	FALSE	it_w_angelrod	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29652</>	SYS_item_column_red	0	<$>34556</>	PSY	0	1000	0	0	0	0	No	0	0	0	25	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PSY	0	0	NO	1	angel_weapon	10000000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>180164</>	1	120019	1	None	200000	0	0	Weapon	0	<$>46776</>	_ROD	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	100	TRUE	33	None	0	0	0
0	0	0	392	0	0	None	0	None	0	None	0	None	0	None	0	atk_rifle1.wav	0	0	56	0	0	None	None	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rifle	<$>29644</>	120020	AngelRifle_JPN	Rifle	NO	0	0	FALSE	1	0	0	RH	10	<$>46778</>	0	90	5	0	None	EliteEqp	None	drop_rifle.wav	N/A	Dummy_R_HAND_RIFLE	N/A	N/A	N/A	Dummy_BACK_RIFLE	TRUE	10	None	104	Angel Rifle	SH	None	None	2147483647	0	FALSE	it_w_angelrifle	10	0	0	0	0	Weapon	0	0	0	0	0	0	0	10	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29644</>	SYS_item_column_red	0	<$>46777</>	BTYPE	0	1000	10	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SHOOT	0	0	NO	3	angel_rifle	10000000	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>180165</>	1	120020	1.2	None	200000	0	0	Weapon	0	<$>46780</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	100	TRUE	33	None	0	0	0
0	0	0	308	0	0	None	0	None	0	None	0	None	0	None	0	atk_sabre1.wav	0	0	43	0	0	block_sabre.wav	hit_sabre1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Sabre	<$>29639</>	120021	Masamune_JPN	Sabre	NO	0	0	FALSE	1	0	0	RH	0	<$>46782</>	0	-160	95	0	None	EliteEqp	None	drop_sword.wav	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	10	None	100	Masamune	SH	None	None	2147483647	0	FALSE	it_w_masamune	0	0	0	0	0	Weapon	8	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29639</>	SYS_item_column_red	0	<$>46781</>	ATYPE	0.9	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	NO	5	None	10000000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>74548</>	1	120021	1.15	None	200000	0	0	Weapon	0	<$>46761</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	100	TRUE	32	2_2	0	0	0
0	0	0	184	0	0	None	0	None	0	None	0	None	0	None	0	atk_dagger1.wav	0	0	26	0	0	block_dagger.wav	hit_dagger1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Dagger	<$>29642</>	120022	AngelDagger_JPN	Dagger	NO	0	0	FALSE	1	0	0	RH	10	<$>46784</>	0	10	40	0	None	EliteEqp	None	drop_dagger.wav	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_BACK_Dagger_L	Dummy_BACK_Dagger_R	TRUE	0	None	104	Angel Dagger	SH	None	None	2147483647	0	FALSE	it_w_angeldagger	10	0	0	0	0	Weapon	0	0	0	0	0	0	0	10	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29642</>	SYS_item_column_red	0	<$>46783</>	ATYPE	0.9	1000	10	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	NO	3	angel_sward	10000000	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>180163</>	1	120022	1.2	None	200000	0	0	Weapon	0	<$>46786</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	100	TRUE	33	None	0	0	0
0	-10	0	382	0	0	None	0	None	0	None	0	None	0	None	0	atk_polearm1.wav	0	0	52	0	0	block_polearm.wav	hit_polearm1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Polearm	<$>29641</>	120023	AngelHalberd_JPN	Polearm	YES	0	0	FALSE	1	0	0	RH	10	<$>46788</>	0	-5	5	0	None	EliteEqp	None	drop_polearm.wav	N/A	Dummy_R_HAND	N/A	N/A	N/A	Dummy_BACK_POL	TRUE	0	None	104	Angel Halberd	SH	None	None	2147483647	0	FALSE	it_w_angelhalberd	10	0	0	0	0	Weapon	0	0	0	0	0	0	0	10	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29641</>	SYS_item_column_red	0	<$>46787</>	CTYPE	1.5	1000	10	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	NO	3	angel_sward	10000000	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>180163</>	1	120023	1.5	None	200000	0	0	Weapon	0	<$>46789</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	100	TRUE	33	None	0	0	0
0	0	0	254	0	0	None	0	None	0	None	0	None	0	None	0	atk_sword1.wav	0	0	37	0	0	block_sword.wav	hit_sword1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Blunt	<$>29659</>	120024	SweetMace_JPN	Blunt	NO	0	0	FALSE	1	0	0	RH	0	<$>46791</>	0	170	120	0	None	EliteEqp	None	drop_sword.wav	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	0	None	100	Sweet Mace	SH	None	None	2147483647	0	FALSE	it_w_sweetmace	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29659</>	SYS_item_column_red	0	<$>46790</>	CTYPE	1.5	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	NO	5	star_for	10000000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>74548</>	1	120024	1.2	None	200000	0	0	Weapon	0	<$>46792</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	FALSE	100	TRUE	32	3_1	0	0	0
0	0	0	299	0	0	None	0	None	0	None	0	None	0	None	0	atk_rod1.wav	0	0	44	0	0	None	hit_rod1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rod	<$>29652</>	120025	FunnyPumpkin_JPN	Rod	YES	0	0	FALSE	1	0	0	RH	0	<$>46794</>	0	-30	50	0	None	EliteEqp	None	drop_staff.wav	N/A	Dummy_R_HAND	N/A	N/A	N/A	Dummy_R_HAND	TRUE	10	None	100	Funny Pumpkin	SH	None	None	2147483647	0	FALSE	it_w_funnypumpkin	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29652</>	SYS_item_column_red	0	<$>46793</>	PSY	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PSY	0	0	NO	1	Item_amber	10000000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>74552</>	1	120025	1	None	200000	0	0	Weapon	0	<$>46796</>	_ROD	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	100	TRUE	32	None	0	0	0
0	0	0	261	0	0	None	0	None	0	None	0	None	0	None	0	atk_elembrc1.wav	0	0	40	0	0	None	hit_elembrc1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Brac4	<$>44014</>	120026	angelbracelet_JPN	ElemBrc	NO	0	0	FALSE	1	0	0	RH	0	<$>46798</>	0	75	3	0	None	EliteEqp	None	drop_bracelet.wav	Dummy_L_Brace	Dummy_R_Brace	N/A	N/A	Dummy_L_Brace	Dummy_R_Brace	TRUE	0	None	104	Angel Bracelet	SH	None	None	2147483647	0	FALSE	it_w_angelbracelet	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>44014</>	SYS_item_column_red	0	<$>46797</>	PSY	0	1000	0	0	0	0	No	0	0	0	25	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PSY	0	0	NO	1	angel_weapon2	10000000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>180166</>	1	120026	1.2	None	200000	0	0	Weapon	0	<$>101061</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	FALSE	100	TRUE	33	None	0	0	0
0	10	0	381	0	0	None	0	None	0	None	0	None	0	None	0	atk_rifle1.wav	0	0	53	0	0	None	None	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rifle	<$>29644</>	120027	GoldDragon_JPN	Rifle	NO	0	0	FALSE	1	0	0	RH	0	<$>46802</>	0	90	5	0	None	EliteEqp	None	drop_rifle.wav	N/A	Dummy_R_HAND_RIFLE	N/A	N/A	N/A	Dummy_BACK_RIFLE	TRUE	10	None	100	The Gold dragon	SH	None	None	2147483647	0	FALSE	it_w_dinokiller	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29644</>	SYS_item_column_red	0	<$>46801</>	BTYPE	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	it_w_golddragon	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SHOOT	0	0	NO	5	Item_blackdragon	10000000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>74550</>	1	120027	1.2	None	200000	0	0	Weapon	0	<$>46751</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	100	TRUE	32	None	0	0	0
0	0	0	161	0	0	None	0	None	0	None	0	None	0	None	0	atk_kick1.wav	0	0	23	1	0	block_knuckle.wav	hit_kick1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Legguard	<$>29649</>	120028	AngelLegguard_JPN	Leguard	NO	10	0	FALSE	1	0	0	RH	10	<$>46803</>	0	0	0	0	None	EliteEqp	None	drop_bracelet.wav	Dummy_L_CALF	Dummy_L_CALF	N/A	N/A	Dummy_L_CALF	Dummy_L_CALF	TRUE	10	None	104	Angel Leg-guard	SH	None	None	2147483647	0	FALSE	it_w_angellegguard	10	0	0	0	0	Weapon	0	0	0	0	0	0	0	10	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29649</>	SYS_item_column_red	0	<$>34562</>	ATYPE	1.4	1000	10	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	NO	1	angel_weapon2	10000000	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>46804</>	1	120028	1	None	200000	0	0	Weapon	0	<$>46805</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	FALSE	100	TRUE	33	None	0	0	0
0	0	0	269	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	39	0	0	None	None	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Lute	<$>29650</>	120029	AngelLute_JPN	Lute	YES	0	0	FALSE	1	0	0	RH	10	<$>46806</>	0	75	20	0	None	EliteEqp	None	drop_rifle.wav	N/A	Dummy_L_HAND_MUTE	N/A	N/A	N/A	Dummy_LUTE	TRUE	10	None	104	Angel Lute	SH	None	None	2147483647	0	FALSE	it_w_angellute	10	0	0	0	0	Weapon	0	0	0	0	0	0	0	10	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29650</>	SYS_item_column_red	0	<$>34548</>	PSY	0	1000	10	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PSY	0	0	NO	1	angel_weapon2	10000000	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>46804</>	1	120029	1	None	200000	0	0	Weapon	0	<$>46807</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	100	TRUE	33	None	0	0	0
0	0	0	246	0	0	None	0	None	0	None	0	None	0	None	0	atk_sword1.wav	0	0	35	0	0	block_sword.wav	hit_sword1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Sword	<$>34664</>	120030	AngelBlade_JPN	Sword	NO	0	0	FALSE	1	0	0	RH	10	<$>46809</>	0	160	90	0	None	EliteEqp	None	drop_sword.wav	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	0	None	104	Angel Blade	SH	None	None	2147483647	0	FALSE	it_w_angelblade	10	0	0	0	0	Weapon	0	0	0	0	0	0	0	10	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>34664</>	SYS_item_column_red	0	<$>46808</>	BTYPE	1	1000	10	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	NO	1	angel_weapon2	10000000	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>180167</>	1	120030	1.5	None	200000	0	0	Weapon	0	<$>46810</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	FALSE	100	TRUE	33	3_1	0	0	0
0	0	0	277	0	0	None	0	None	0	None	0	None	0	None	0	atk_pistol1.wav	0	0	40	0	0	None	None	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Pistol	<$>29643</>	120031	AngelRevolver_JPN	Pistol	NO	0	0	FALSE	1	0	0	RH	10	<$>46812</>	0	90	5	0	None	EliteEqp	None	drop_pistol.wav	Dummy_L_HAND_PISTOL	Dummy_R_HAND_PISTOL	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	10	None	104	Angel Revolver	SH	None	None	2147483647	0	FALSE	it_w_angelrevolver	10	0	0	0	0	Weapon	0	0	0	0	0	0	0	10	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29643</>	SYS_item_column_red	0	<$>46811</>	BTYPE	0	1000	10	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SHOOT	0	0	NO	1	angel_weapon3	10000000	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>180168</>	1	120031	1.8	None	200000	0	0	Weapon	0	<$>46814</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	100	TRUE	33	None	0	0	0
0	0	0	261	0	0	None	0	None	0	None	0	None	0	None	0	atk_sword1.wav	0	0	37	0	0	block_sword.wav	hit_sword1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Blunt	<$>29659</>	120032	AngelMace_JPN	Blunt	NO	0	0	FALSE	1	0	0	RH	10	<$>46815</>	0	170	120	0	None	EliteEqp	None	drop_sword.wav	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	0	None	104	Angel Mace	SH	None	None	2147483647	0	FALSE	it_w_angelmace	10	0	0	0	0	Weapon	0	0	0	0	0	0	0	10	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29659</>	SYS_item_column_red	0	<$>34546</>	CTYPE	1.5	1000	10	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	NO	1	angel_weapon3	10000000	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>180167</>	1	120032	1.2	None	200000	0	0	Weapon	0	<$>46816</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	FALSE	100	TRUE	33	3_1	0	0	0
