ADDDam_BM	ALv_BM	AR_BM	ASPD	ASPD_BM	ATK_BM	Action	Arm	AtkLayer	AtkLayer_BM	AtkMedium	AtkMetal	AtkSoft	AtkType	BLK_BM	BLOCK	BlkType	Buff	BuffATK	BuffATKKFrq	BuffATKLv	BuffFreq	BuffMidOffset	BuffTopOffset	CON	MON_ALv	MON_AR	MON_ASPD	MON_AtkLayer	MON_BLK	MON_CRT	MON_DAM	MON_DEF	MON_DLv	MON_DR	MON_DefIP	MON_DefLayer	MON_FireIP	MON_HR	MON_IMP	MON_IceIP	MON_KDRank	MON_LgtIP	MON_MHP	MON_MKP	MON_MSPD	MON_PR	MON_PsyIP	MON_RFIRE	MON_RICE	MON_RLGHT	MON_RPSY	MON_RSTAT	MON_Reflection	MonDam	PCDam	CRTATK	CRTDEF	CRT_BM	ClassID	ClassName	ClassType	Corrosion	Count	Curse_BM	DBSave	DEFHYB_BM	DEFMAG_BM	DEFMEL_BM	DEFPER_BM	DEFSHO_BM	DEF_BM	DLv_BM	DOT_BM	DR_BM	DamageOffset	DefIP_BM	DefLayer	DefLayer_BM	DefType	Drop1ID	Drop1Name	Drop1Per	Drop1Quant	Drop2ID	Drop2Name	Drop2Per	Drop2Quant	Drop3ID	Drop3Name	Drop3Per	Drop3Quant	Drop4ID	Drop4Name	Drop4Per	Drop4Quant	Drop5ID	Drop5Name	Drop5Per	Drop5Quant	Drop6ID	Drop6Name	Drop6Per	Drop6Quant	DropAccFreq	DropCrystalCount	DropCrystalFreq	DropEliteEqpFreq	DropEtcFreq	DropInstFreq	DropNormEqpFreq	DropOldEqpFreq	DropRecipeFreq	EXP	ElemType	EngName	FamilyName	FireIP_BM	Grade	HITDam_BM	HP	HR_BM	HeightOffset1	HeightOffset2	HideInfo	HitOffset	HitProof	Hittable	IMP_BM	IceIP_BM	IsRaidMonster	IsTypeBoss	KDRank	KDownPower	KDownVAngle	KP	KbProof	LODDist	LgtIP_BM	LifeTime	Lv	MAGDam_BM	MELDam_BM	MHPFix	MHP_BM	MKP_BM	MSPD	MSPDFix	MSPD_BM	MSP_BM	MagicDefiance	MartialDefiance	MaterialSet	MaxR	MeleeDefiance	Memory_BM	MinR	MinionCondition	MinionCount	MinionID	MinionID2	MinionID3	MinionID4	MinionID5	MobRank	MonBuffATKKFrq	MonClassKey	MonDam_BM	MonValue1	MonValue2	MonValue3	MonValue4	MoonCurse	Name	PCDam_BM	PR_BM	PsyIP_BM	RBlind_BM	RBurning_BM	RFIRE	RFIRE_BM	RFear_BM	RFreeze_BM	RHP	RHP_BM	RICE	RICE_BM	RLGHT	RLGHT_BM	RPSY	RPSY_BM	RParalysis_BM	RPoison_BM	RSPD	RSP_BM	RSTAT	RSTAT_BM	RShock_BM	RStun_BM	RaceType	Ratio	Reflection	Reflection_BM	Res	Reset_BM	Resist_BM	Rotate	SHTDam_BM	SHT_BM	SPDBM	STR	Scale	SelectFilter	ShadowScale	Shape	ShootDefiance	ShowName	Size	SizeType	SkillArg1	SkillArg2	SkillArg3	SkillArg4	SkillCondition1	SkillCondition2	SkillCondition3	SkillCondition4	SkillFreq1	SkillFreq2	SkillFreq3	SkillFreq4	SkillID1	SkillID2	SkillID3	SkillID4	SplDam	SplLimit	SplRange	SplType	StartID	State_BM	Tactics	TotAbl	ViewInvi	Visible	WSPD	Wpn	WpnType
0	0	0	3867	0	0	0	14	2	0	0	0	0	Splash	0	0	None	None	none	0	0	0	235	374	17.6	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	140108	Monster_RogueSlashAgent_sg_Elite_JPNE	SHOOT	0	0	0	100	0	0	0	0	0	0	0	0	0	282	0	1	0	SOFT	21923	CouponLv_23	40000	1	21744	FireORB	10000	1	16079	Ring_MenaceShot_1	75000	1	16080	Ring_Implosion_1	75000	1	21320	ShotOfMarksman	1500	1	16075	Ring_PrecisionStrike_1	75000	1	90001	0	0	0	5	4	900	67500	5400	5.111	NEUTRAL	Rogue : morgan Elite	None	0	2	0	0	0	0	250	0	235	NO	YES	0	0	FALSE	FALSE	10	112	45	0	NO	2016	0	0	100	0	0	0	0	0	727	0	0	0	100	100	None	1296	100	0	0	None	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	<$>49142</>	0	0	0	0	0	20	0	0	0	0	0	20	0	20	0	20	0	0	0	661	0	30	0	0	0	Human	1	0	0	7	0	0	YES	0	0	0	6.5	1.44	PC	1	Monster_RogueSlashAgent_sg_Elite	100	YES	S	MEDIUM	2	0	0	0	PerNormalAttack	None	None	None	1	0	0	0	40170	0	0	0	0.75	2	125	Circle	0	0	MON_AGGRESSIVE	39.1	FALSE	YES	661	58	ATYPE
0	0	0	1640	0	0	0	14	1	0	0	0	0	Single	0	0	None	None	none	0	0	0	195	255	307.2	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	140109	Monster_Bandelier_Leader_JPNE	MELEE	0	0	0	100	0	0	0	0	0	0	0	0	0	234	0	1	0	SOFT	21907	CouponLv_1	50	1	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	101	0	0	303	1	1	1	153	170	17.092	NEUTRAL	Bandelier THE SABRE	None	0	1	0	0	0	0	0	0	195	YES	YES	0	0	FALSE	FALSE	20	112	45	0	YES	2100	0	0	35	0	0	0	0	0	120	0	0	0	100	100	None	150	100	0	2	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	<$>49759</>	0	0	0	0	0	30	0	0	0	0	0	30	0	30	0	30	0	0	0	525	0	60	0	0	0	Human	1	0	0	8	0	0	YES	0	0	267	10.6	1.5	MonAndPC	1	Monster_Bandelier_Leader	100	YES	S	MEDIUM	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	None	0	0	MON_MIDBOSS	333.8	FALSE	YES	109	41	ATYPE
0	0	0	4000	0	0	0	14	1	0	0	0	0	Single	0	0	None	None	none	0	0	0	196	312	26	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	140111	Monster_RogueHammerAgent_Elite_JPNE	MELEE	0	0	0	100	0	0	0	0	0	0	0	0	0	235	0	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	26497	0	0	0	3	2	265	9273	795	5.108	NEUTRAL	Rogue : Hammer agent Elite	None	0	2	0	0	0	0	250	0	196	NO	YES	0	0	FALSE	FALSE	25	112	45	0	NO	1680	0	0	52	0	0	0	0	0	513	0	0	0	100	100	None	240	100	0	0	None	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	<$>48933</>	0	0	0	0	0	20	0	0	0	0	0	20	0	20	0	20	0	0	0	466	0	30	0	0	0	Human	1	0	0	7	0	0	YES	0	0	0	8.7	1.2	PC	1	Monster_RogueHammerAgent_Elite	100	YES	S	MEDIUM	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	None	0	0	MON_AGGRESSIVE	49.7	FALSE	YES	466	60	CTYPE
0	0	0	2667	0	0	0	14	1	0	0	0	0	Single	0	0	None	None	none	0	0	0	196	312	26	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	140112	Monster_RogueSlashAgent_Elite_JPNE	MELEE	0	0	0	100	0	0	0	0	0	0	0	0	0	235	0	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	26497	0	0	0	3	2	265	9273	795	5.108	NEUTRAL	Rogue : Slash agent Elite	None	0	2	0	0	0	0	250	0	196	NO	YES	0	0	FALSE	FALSE	10	112	45	0	NO	1680	0	0	52	0	0	0	0	0	513	0	0	0	100	100	None	180	100	0	0	None	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	<$>48933</>	0	0	0	0	0	20	0	0	0	0	0	20	0	20	0	20	0	0	0	466	0	30	0	0	0	Human	1	0	0	7	0	0	YES	0	0	0	8.7	1.2	PC	1	Monster_RogueSlashAgent_Elite	100	YES	S	MEDIUM	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	None	0	0	MON_AGGRESSIVE	49.7	FALSE	YES	466	40	ATYPE
0	0	0	2400	0	0	0	40	1	0	0	0	0	Single	0	0	None	None	none	0	0	0	120	175	3000	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	140113	Monster_sct1_Laranja_JPNE	MELEE	0	0	0	100	0	0	0	0	0	0	0	0	0	144	0	1	0	MEDIUM	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	NEUTRAL	Girouette	None	0	1	0	0	0	0	0	0	120	YES	YES	0	0	FALSE	FALSE	10	112	45	0	YES	1400	0	0	90	0	0	0	0	0	139	0	0	0	100	100	None	70	100	0	1	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	<$>101150</>	0	0	0	0	0	30	0	0	0	10483	0	30	0	30	0	60	0	0	0	517	0	95	0	0	0	Human	1	0	0	7	0	0	YES	0	0	216	37	1	MonAndPC	1	Monster_sct1_Laranja	100	YES	S	MEDIUM	5	250	0	0	PerNormalAttack	CloseTarget	None	None	15	10	0	0	40262	40262	0	0	0	0	0	None	0	0	MON_AGGRESSIVE	3086	FALSE	YES	127	72	ATYPE
0	0	0	2040	0	0	0	20	2	0	0	0	0	Single	0	0	None	None	none	0	0	0	280	360	457	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	140121	Monster_WeirdKnight_JPNE	MELEE	0	0	0	100	0	0	0	0	0	0	0	0	0	336	0	1	0	HARD	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	101	0	0	375	1	1	0	225	266	55.151	NEUTRAL	WEIRD-KNIGHT	None	0	1	0	0	0	0	0	0	280	NO	YES	0	0	FALSE	FALSE	25	112	45	0	YES	2500	0	0	83	0	0	0	0	0	184	0	0	0	100	100	None	300	100	0	0	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	<$>9992</>	0	0	0	0	0	30	0	0	0	2490	0	30	0	30	0	30	0	0	0	1630	0	60	0	0	0	Golem	1	0	0	8	0	0	YES	0	0	612	44.4	2	PC	1	Monster_WeirdKnight	100	YES	M	MEDIUM	2	700	0	0	PerNormalAttack	CloseTarget	None	None	25	5	0	0	40049	40050	0	0	0.75	2	150	None	0	0	MON_MIDBOSS	523.4	FALSE	YES	167	51	CTYPE
0	0	0	0	0	0	0	12	1	0	0	0	0	Single	0	0	None	None	none	0	0	0	150	409	48.3	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	140122	Mission_statue_JPNE	MELEE	0	0	0	100	0	0	0	0	0	0	0	0	0	180	0	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	NEUTRAL	Home Blue	None	0	1	0	0	0	0	0	0	150	YES	YES	0	0	FALSE	FALSE	25	112	45	0	YES	1050	0	0	100	0	0	0	0	0	0	0	0	0	100	100	None	0	100	0	0	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	<$>101151</>	0	0	0	0	0	100	0	0	0	0	0	100	0	100	0	100	0	0	0	0	0	100	0	0	0	Home	1	0	0	15	0	0	YES	0	0	0	0	0.75	MonAndPC	1	Mission_statue_JPNE	100	YES	M	MEDIUM	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	None	0	0	MON_HOME	77.3	TRUE	YES	0	0	CTYPE
0	0	0	0	0	0	0	12	1	0	0	0	0	Single	0	0	None	None	none	0	0	0	150	409	48.3	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	140123	Mission_hidehome_JPNE	MELEE	0	0	0	100	0	0	0	0	0	0	0	0	0	180	0	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	NEUTRAL	Home Blue	None	0	1	0	0	0	0	0	0	150	YES	NO	0	0	FALSE	FALSE	25	112	45	0	YES	1050	0	0	100	0	0	0	0	0	0	0	0	0	100	100	None	0	100	0	0	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	!	0	0	0	0	0	100	0	0	0	0	0	100	0	100	0	100	0	0	0	0	0	100	0	0	0	Home	1	0	0	15	0	0	YES	0	0	0	0	0.75	MonAndPC	1	Monster_Underghost1	100	YES	M	MEDIUM	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	None	0	0	MON_HOME	77.3	TRUE	YES	0	0	CTYPE
0	0	0	2593	0	0	0	12	2	0	0	0	0	Single	0	0	None	None	none	0	0	0	120	175	43.3	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	140124	Monster_rio_home_JPNE	MAGIC	0	0	0	100	0	0	0	0	0	0	0	0	0	144	0	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	NEUTRAL	Rio	None	0	1	0	0	0	0	250	0	120	YES	YES	0	0	FALSE	FALSE	0	112	45	0	NO	2000	0	1200000	100	0	0	0	0	0	548	0	0	0	100	100	None	900	100	0	0	None	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	<$>52093</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	498	0	0	0	0	0	Home	1	0	0	5	0	0	YES	0	0	0	14.8	1	MonAndPC	1	Monster_rio	100	YES	S	MEDIUM	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	None	0	0	MON_AGGRESSIVE	76.1	TRUE	YES	498	61	ICE
0	0	0	3000	0	0	0	16	2	0	0	0	0	Single	0	0	None	None	none	0	0	0	444	528	13.4	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	140372	Monster_RufusFaux_Elite_JPNE	MELEE	0	0	0	100	0	0	0	0	0	0	0	0	0	533	0	2	0	MEDIUM	13214	Scythe	5000	1	20421	Spinel_RufusFaux	2500	1	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	25537	0	0	450	3	2	255	8937	0	4.391	NEUTRAL	Rufus faux Elite	None	0	2	0	0	0	-240	0	0	444	NO	YES	0	0	FALSE	FALSE	25	112	45	0	NO	2000	0	0	32	0	0	0	0	0	436	0	0	0	100	100	None	180	100	0	1	None	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	<$>48704</>	0	0	0	0	0	20	0	0	0	0	0	20	0	20	0	20	0	0	0	396	0	30	0	0	0	Demon	1	0	0	7	0	0	YES	0	0	0	10.2	1.2	PC	1	Monster_RufusFaux_Elite	100	YES	S	MEDIUM	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	None	0	0	MON_ELITE	40.6	FALSE	YES	396	45	CTYPE
0	0	0	3267	0	0	0	14	1	0	0	0	0	Single	0	0	None	None	none	0	0	0	200	310	24.6	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	140412	Monster_Nevare_Elite_JPNE	MELEE	0	0	0	100	0	0	0	0	0	0	0	0	0	240	0	1	0	SOFT	21101	Talt	50	1	13211	Harpoon	5000	1	21907	CouponLv_1	500	1	0	None	0	0	20424	Spinel_Nevare	2500	1	0	None	0	0	25489	0	0	450	3	2	255	8920	0	4.707	NEUTRAL	Nevare Elite	None	0	2	0	0	0	0	250	0	200	NO	YES	0	0	FALSE	FALSE	25	112	45	0	NO	2500	0	0	31	0	0	0	0	0	253	0	0	0	100	100	None	100	100	0	0	None	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	<$>48717</>	0	0	0	0	0	20	0	0	0	0	0	20	0	20	0	20	0	0	0	230	0	30	0	0	0	Demon	1	0	0	7	0	0	YES	0	0	0	6.6	2	PC	1	Monster_Nevare_Elite	100	YES	M	MEDIUM	2	0	0	0	PerNormalAttack	None	None	None	10	0	0	0	40083	0	0	0	0	0	0	None	0	0	MON_ELITE	46.2	FALSE	YES	230	49	CTYPE
0	0	0	3333	0	0	0	14	1	0	0	0	0	Splash	0	0	None	None	none	0	0	0	288	422	24.6	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	140422	Monster_VisageRouge_Elite_JPNE	MELEE	0	0	0	100	0	0	0	0	0	0	0	0	0	346	0	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	25537	0	0	450	3	2	255	8937	0	5.431	NEUTRAL	Visage Elite	None	0	2	0	0	0	0	250	0	288	NO	YES	0	0	FALSE	FALSE	10	112	45	0	YES	2000	0	0	32	0	0	0	0	0	204	0	0	0	100	100	None	120	100	0	0	None	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	<$>48720</>	0	0	0	0	0	20	0	0	0	0	0	20	0	20	0	20	0	0	0	186	0	30	0	0	0	Demon	1	0	0	7	0	0	YES	0	0	0	6.7	1.2	PC	1	Monster_VisageRouge_Elite	100	YES	M	LARGE	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0.75	2	250	Square	0	0	MON_ELITE	46.3	FALSE	YES	186	50	ATYPE
