AR	ASPD	ASPD_Opt	ATK	AddATK	AddATK_Opt	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BLK_Opt	BaseATK	BaseDEF	BeastBane	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	CRT_Opt	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DeadDrop	DefEA	DefIP	DefIP_Opt	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EngName	EqpType	EquipSound	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireATK_Opt	FireIP	FireIP_Opt	GolemBane	GroupName	HPDrain	HPDrain_Opt	HR	HR_Opt	HumanBane	IMP	IMP_Opt	IceATK	IceATK_Opt	IceIP	IceIP_Opt	ImgName	IncAGI	IncCHA	IncCON	IncDEX	IncINT	IncMHP	IncMHP_Opt	IncMSP	IncMSP_Opt	IncSTR	InfoView	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LghtATK_Opt	LghtIP_Opt	LgtIP	LogoutSave	MHP	MHP_Opt	MKP	MSATK	MSP	MSPD	MSPD_Opt	MSP_Opt	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MinR	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	OptionGroup	PR	PR_Opt	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyATK_Opt	PsyIP	PsyIP_Opt	RFIRE	RFIRE_Opt	RHP	RHP_Opt	RICE	RICE_Opt	RLGHT	RLGHT_Opt	RPSY	RPSY_Opt	RSP	RSTAT	RSTAT_Opt	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	Scale	ScpType	SellPrice	ShldDR	SocketRef	Spec	Suffix	TargetHitEffect	Tradable	UndeadBane	UniqueBone	Unstack	UseAnim	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	Costume	<$>27297</>	Costume_Back	<$>32089</>	41074	BlackAngel_15day	Back	NO	0	FALSE	1	0	0	BACK	0	<$>32145</>	0	0	0	0	None	Manual	None	None	N/A	N/A	Dummy_B	N/A	N/A	N/A	TRUE	0	None	Black angel wing - 15days	BACK	None	None	2147483647	0	FALSE	it_c_blackangel	0	0	0	0	0	Back	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>32089</>	SYS_item_column_red	0	<$>30191</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	1.08	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	41074	1	None	0	0	None	<$>32089</>	_NO	None	FALSE	0	None	TRUE	NO	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	Costume	<$>27297</>	Costume_Back	<$>32089</>	41075	WhiteAngel_15day	Back	NO	0	FALSE	1	0	0	BACK	0	<$>32146</>	0	0	0	0	None	Manual	None	None	N/A	N/A	Dummy_B	N/A	N/A	N/A	TRUE	0	None	White angel wing - 15days	BACK	None	None	2147483647	0	FALSE	it_c_whiteangel	0	0	0	0	0	Back	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>32089</>	SYS_item_column_red	0	<$>30192</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	1.08	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	41075	1	None	0	0	None	<$>32089</>	_NO	None	FALSE	0	None	TRUE	NO	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	Costume	<$>27297</>	Costume_Back	<$>32089</>	41076	IvoryBag_7day	Back	NO	0	FALSE	1	0	0	BACK	0	<$>32147</>	0	0	10	0	None	Manual	None	None	N/A	N/A	Dummy_B	N/A	N/A	N/A	TRUE	0	None	Ivory bag - 7days	BACK	None	None	2147483647	0	FALSE	it_c_ivorybag	0	0	0	0	0	Back	0	0	5	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>32089</>	SYS_item_column_red	0	<$>30228</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	41076	1	None	0	0	None	<$>32089</>	_NO	None	FALSE	0	None	TRUE	NO	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	Costume	<$>27297</>	Costume_Back	<$>32089</>	41077	LeafingcrocBag_1_7day	Back	NO	0	FALSE	1	0	0	BACK	0	<$>32148</>	0	0	0	0	None	Manual	None	None	N/A	N/A	Dummy_B	N/A	N/A	N/A	TRUE	0	None	Leafingcroc bag - 7days	BACK	None	None	2147483647	0	FALSE	it_c_leafingcrocbag1	0	0	0	0	0	Back	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>32089</>	SYS_item_column_red	0	<$>30229</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	7	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	41077	1	None	0	0	None	<$>32089</>	_NO	None	FALSE	0	None	TRUE	NO	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	Costume	<$>27297</>	Costume_Back	<$>32089</>	41078	Rucksack_7day	Back	NO	10	FALSE	1	0	0	BACK	0	<$>32149</>	0	0	15	0	None	Manual	None	None	N/A	N/A	Dummy_B	N/A	N/A	N/A	TRUE	0	None	Rucksack - 7days	BACK	None	None	2147483647	0	FALSE	it_c_rucksack	0	0	0	0	0	Back	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>32089</>	SYS_item_column_red	0	<$>30230</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	41078	1	None	0	0	None	<$>32089</>	_NO	None	FALSE	0	None	TRUE	NO	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	7	0	0	0	0	None	None	0	None	None	0	None	0	0	Costume	<$>27297</>	Costume_Back	<$>32089</>	41079	Satchel_7day	Back	NO	0	FALSE	1	0	0	BACK	0	<$>32150</>	0	0	10	0	None	Manual	None	None	N/A	N/A	Dummy_B	N/A	N/A	N/A	TRUE	0	None	Satchel - 7days	BACK	None	None	2147483647	0	FALSE	it_c_satchel	0	0	0	0	0	Back	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>32089</>	SYS_item_column_red	0	<$>30231</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	41079	1	None	0	0	None	<$>32089</>	_NO	None	FALSE	0	None	TRUE	NO	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	Costume	<$>27297</>	Costume_Back	<$>32089</>	41080	IvoryBag_15day	Back	NO	0	FALSE	1	0	0	BACK	0	<$>32147</>	0	0	10	0	None	Manual	None	None	N/A	N/A	Dummy_B	N/A	N/A	N/A	TRUE	0	None	Ivory bag - 15days	BACK	None	None	2147483647	0	FALSE	it_c_ivorybag	0	0	0	0	0	Back	0	0	5	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>32089</>	SYS_item_column_red	0	<$>30193</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	41080	1	None	0	0	None	<$>32089</>	_NO	None	FALSE	0	None	TRUE	NO	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	Costume	<$>27297</>	Costume_Back	<$>32089</>	41081	LeafingcrocBag_1_15day	Back	NO	0	FALSE	1	0	0	BACK	0	<$>32148</>	0	0	0	0	None	Manual	None	None	N/A	N/A	Dummy_B	N/A	N/A	N/A	TRUE	0	None	Leafingcroc bag - 15days	BACK	None	None	2147483647	0	FALSE	it_c_leafingcrocbag1	0	0	0	0	0	Back	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>32089</>	SYS_item_column_red	0	<$>30194</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	7	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	41081	1	None	0	0	None	<$>32089</>	_NO	None	FALSE	0	None	TRUE	NO	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	Costume	<$>27297</>	Costume_Back	<$>32089</>	41082	Rucksack_15day	Back	NO	10	FALSE	1	0	0	BACK	0	<$>32149</>	0	0	15	0	None	Manual	None	None	N/A	N/A	Dummy_B	N/A	N/A	N/A	TRUE	0	None	Rucksack - 15days	BACK	None	None	2147483647	0	FALSE	it_c_rucksack	0	0	0	0	0	Back	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>32089</>	SYS_item_column_red	0	<$>30195</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	41082	1	None	0	0	None	<$>32089</>	_NO	None	FALSE	0	None	TRUE	NO	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	7	0	0	0	0	None	None	0	None	None	0	None	0	0	Costume	<$>27297</>	Costume_Back	<$>32089</>	41083	Satchel_15day	Back	NO	0	FALSE	1	0	0	BACK	0	<$>32150</>	0	0	10	0	None	Manual	None	None	N/A	N/A	Dummy_B	N/A	N/A	N/A	TRUE	0	None	Satchel - 15days	BACK	None	None	2147483647	0	FALSE	it_c_satchel	0	0	0	0	0	Back	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>32089</>	SYS_item_column_red	0	<$>30196</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	41083	1	None	0	0	None	<$>32089</>	_NO	None	FALSE	0	None	TRUE	NO	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	20	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	Costume	<$>27297</>	Costume_Back	<$>32089</>	41084	BlackAngel_Enhanced	Back	NO	0	FALSE	1	0	0	BACK	0	<$>32151</>	0	0	0	0	None	Manual	None	None	N/A	N/A	Dummy_B	N/A	N/A	N/A	TRUE	0	None	Enhanced Black angel wing - 7days	BACK	None	None	2147483647	0	FALSE	it_c_blackangel	0	0	0	0	0	Back	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>32089</>	SYS_item_column_red	0	<$>30232</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	NO	1	None	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	41084	1	None	0	0	None	<$>32089</>	_NO	None	FALSE	0	None	TRUE	NO	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	Costume	<$>27297</>	Costume_Back	<$>32089</>	41085	WhiteAngel_Enhanced	Back	NO	10	FALSE	1	0	0	BACK	0	<$>32152</>	0	0	0	0	None	Manual	None	None	N/A	N/A	Dummy_B	N/A	N/A	N/A	TRUE	0	None	Enhanced White angel wing - 7days	BACK	None	None	2147483647	0	FALSE	it_c_whiteangel	0	0	0	0	0	Back	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>32089</>	SYS_item_column_red	0	<$>30233</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	NO	1	None	0	1	0	0	0	0	10	0	0	0	10	0	10	0	10	0	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	41085	1	None	0	0	None	<$>32089</>	_NO	None	FALSE	0	None	TRUE	NO	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	5	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	Costume	<$>27297</>	Costume_Back	<$>32089</>	41086	ArcAngelWing_Event	Back	NO	0	FALSE	1	0	0	BACK	0	<$>32153</>	0	0	0	0	None	Manual	None	None	N/A	N/A	Dummy_B	N/A	N/A	N/A	TRUE	0	None	Archangel wing - 7days	BACK	None	None	2147483647	0	FALSE	it_c_archangelwing	0	0	0	0	0	Back	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	500	0	0	0	0	FALSE	<$>32089</>	SYS_item_column_red	0	<$>30234</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	1.05	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	5	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	41086	1	None	0	0	None	<$>32089</>	_NO	None	FALSE	0	None	TRUE	NO	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	5	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	Costume	<$>27297</>	Costume_Back	<$>32089</>	41087	Blessed_AngelWing_7day	Back	NO	0	FALSE	1	0	0	BACK	0	<$>32154</>	0	0	8	0	None	Manual	None	None	N/A	N/A	Dummy_B	N/A	N/A	N/A	TRUE	0	None	Blessed Angel wing - 7days	BACK	None	None	100000	1	FALSE	it_c_angelwing	0	0	0	0	0	Back	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	500	0	0	0	0	FALSE	<$>32089</>	SYS_item_column_red	0	<$>30235</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	1.08	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	41087	1	None	0	0	None	<$>32089</>	_NO	None	FALSE	0	None	TRUE	NO	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	5	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	Costume	<$>27297</>	Costume_Back	<$>32089</>	41088	Blessed_ChrysalisWing_7day	Back	NO	0	FALSE	1	0	0	BACK	0	<$>32155</>	0	0	25	0	None	Manual	None	None	N/A	N/A	Dummy_B	N/A	N/A	N/A	TRUE	0	None	Blessed Chrysalis wing - 7days	BACK	None	None	100000	1	FALSE	it_c_chrysaliswing	0	0	0	0	0	Back	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	500	0	0	0	0	FALSE	<$>32089</>	SYS_item_column_red	0	<$>30236</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	1.08	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	NO	1	Item_Grim	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	41088	1	None	0	0	None	<$>32089</>	_NO	None	FALSE	0	None	TRUE	NO	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	10	0	0	None	0	None	0	None	0	None	0	None	0	None	7	0	0	0	0	None	None	0	None	None	0	None	0	0	Costume	<$>27297</>	Costume_Back	<$>32089</>	41089	Blessed_JabberwockArmor_7day	Back	NO	0	FALSE	1	0	0	BACK	0	<$>32156</>	0	0	10	0	None	Manual	None	None	N/A	N/A	Dummy_B	N/A	N/A	N/A	TRUE	0	None	Blessed Jabberwock armor - 7days	BACK	None	None	100000	1	FALSE	it_c_jabberwockarmor	0	0	0	0	0	Back	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>32089</>	SYS_item_column_red	0	<$>30237</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	7	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	41089	1	None	0	0	None	<$>32089</>	_NO	None	FALSE	0	None	TRUE	NO	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	10	0	0	None	0	None	0	None	0	None	0	None	0	None	7	0	0	0	0	None	None	0	None	None	0	None	0	0	Costume	<$>27297</>	Costume_Back	<$>32089</>	41090	Blessed_TortoiseArmor_7day	Back	NO	0	FALSE	1	0	0	BACK	0	<$>32157</>	0	90	20	0	None	Manual	None	None	N/A	N/A	Dummy_B	N/A	N/A	N/A	TRUE	0	None	Blessed Tortoise armor - 7days	BACK	None	None	100000	1	FALSE	it_c_tortoisearmor	0	0	0	0	0	Back	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>32089</>	SYS_item_column_red	0	<$>30238</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	7	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	41090	1	None	0	0	None	<$>32089</>	_NO	None	FALSE	0	None	TRUE	NO	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	5	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	Costume	<$>27297</>	Costume_Back	<$>32089</>	41091	Blessed_Sign_7day	Back	NO	10	FALSE	1	0	0	BACK	0	<$>32158</>	0	90	15	0	None	Manual	None	None	N/A	N/A	Dummy_B	N/A	N/A	N/A	TRUE	0	None	Blessed Sign - 7days	BACK	None	None	100000	1	FALSE	it_c_sign	0	0	0	0	0	Back	0	0	5	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>32089</>	SYS_item_column_red	0	<$>30239</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	41091	1	None	0	0	None	<$>32089</>	_NO	None	FALSE	0	None	TRUE	NO	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	5	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	Costume	<$>27297</>	Costume_Back	<$>32089</>	41092	Blessed_FlowerVase_7day	Back	NO	10	FALSE	1	0	0	BACK	0	<$>32159</>	0	0	40	0	None	Manual	None	None	N/A	N/A	Dummy_B	N/A	N/A	N/A	TRUE	0	None	Blessed Flower vase - 7days	BACK	None	None	100000	1	FALSE	it_c_flowervase	0	0	0	0	0	Back	0	0	5	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>32089</>	SYS_item_column_red	0	<$>30240</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	41092	1	None	0	0	None	<$>32089</>	_NO	None	FALSE	0	None	TRUE	NO	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	5	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	Costume	<$>27297</>	Costume_Back	<$>32089</>	41093	Blessed_TreasureChest_7day	Back	NO	10	FALSE	1	0	0	BACK	0	<$>32160</>	0	0	25	0	None	Manual	None	None	N/A	N/A	Dummy_B	N/A	N/A	N/A	TRUE	0	None	Blessed Treasure chest - 7days	BACK	None	None	100000	1	FALSE	it_c_treasurechest	0	0	0	0	0	Back	0	0	5	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>32089</>	SYS_item_column_red	0	<$>30241</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	41093	1	None	0	0	None	<$>32089</>	_NO	None	FALSE	0	None	TRUE	NO	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	10	0	0	None	0	None	0	None	0	None	0	None	0	None	7	0	0	0	0	None	None	0	None	None	0	None	0	0	Costume	<$>27297</>	Costume_Back	<$>32089</>	41094	Blessed_Anchor_7day	Back	NO	0	FALSE	1	0	0	BACK	0	<$>32161</>	0	0	60	0	None	Manual	None	None	N/A	N/A	Dummy_B	N/A	N/A	N/A	TRUE	0	None	Blessed Anchor - 7days	BACK	None	None	100000	1	FALSE	it_c_anchor	0	0	0	0	0	Back	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>32089</>	SYS_item_column_red	0	<$>30242</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	7	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	41094	1	None	0	0	None	<$>32089</>	_NO	None	FALSE	0	None	TRUE	NO	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	10	0	0	None	0	None	0	None	0	None	0	None	0	None	7	0	0	0	0	None	None	0	None	None	0	None	0	0	Costume	<$>27297</>	Costume_Back	<$>32089</>	41095	Blessed_AlightedSwords_7day	Back	NO	0	FALSE	1	0	0	BACK	0	<$>32162</>	0	-90	0	0	None	Manual	None	None	N/A	N/A	Dummy_B	N/A	N/A	N/A	TRUE	0	None	Blessed Alighted swords - 7days	BACK	None	None	100000	1	FALSE	it_c_alightedswords	0	0	0	0	0	Back	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>32089</>	SYS_item_column_red	0	<$>30243</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	7	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	41095	1	None	0	0	None	<$>32089</>	_NO	None	FALSE	0	None	TRUE	NO	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	5	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	Costume	<$>27297</>	Costume_Back	<$>32089</>	41096	Blessed_BlackAngel_7day	Back	NO	0	FALSE	1	0	0	BACK	0	<$>32163</>	0	0	0	0	None	Manual	None	None	N/A	N/A	Dummy_B	N/A	N/A	N/A	TRUE	0	None	Blessed Black angel wing - 7days	BACK	None	None	100000	1	FALSE	it_c_blackangel	0	0	0	0	0	Back	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	500	0	0	0	0	FALSE	<$>32089</>	SYS_item_column_red	0	<$>30244</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	1.08	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	41096	1	None	0	0	None	<$>32089</>	_NO	None	FALSE	0	None	TRUE	NO	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
