ATK1	ATK10	ATK2	ATK3	ATK4	ATK5	ATK6	ATK7	ATK8	ATK9	ClassID	ClassName	Lv100Price	Lv110Price	Lv120Price	Lv12Price	Lv130Price	Lv140Price	Lv150Price	Lv16Price	Lv1Price	Lv20Price	Lv24Price	Lv28Price	Lv32Price	Lv36Price	Lv40Price	Lv44Price	Lv48Price	Lv52Price	Lv56Price	Lv60Price	Lv64Price	Lv68Price	Lv72Price	Lv76Price	Lv80Price	Lv84Price	Lv88Price	Lv8Price	Lv92Price	Lv96Price
1	1	1	1	1	1	1	1	1	1	376	CosDaria	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	377	CosBerroniff	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
4	10	4	4	4	5	6	7	8	9	378	Cube	134000	188000	264000	78	360000	500000	700000	110	40	154	216	300	420	580	820	1140	1600	2240	3200	4400	6200	8600	12000	16800	23600	34000	48000	56	68000	96000
1	1	1	1	1	1	1	1	1	1	379	CosMary	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	380	CosVeatrice	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	381	CosTora	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	382	CosCookAll	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	383	CosRaven	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	384	CosCatheAll	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	385	CosSharon	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	386	CosHeyran	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	387	CosBarrel	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	388	CosJd	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	389	CosKano	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	390	CosSherlin	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	391	CosVendetta	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	392	CosInvisible	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	393	CosMarchetti	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	394	CosGuns2	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	395	CosOlivia	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	396	CosFreeday	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	397	CosRachel	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	398	CosKess	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	399	CosAdel2	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	400	CosRacel	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	401	CosVeil	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	402	CosNena	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	403	CosSierra	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	404	CosIllusion	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	405	CosClairC2	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	406	CosNatalie	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	407	CosJin	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	408	CosLaura	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	409	CosPLudin	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	410	CosBerthe	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	411	CosHomme	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	412	CosFemme	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	413	CosAnies	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	414	CosMireille	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	415	CosSesil	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	416	CosJane	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	417	CosSirius	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	418	CosVan	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	419	CosPatrick	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	420	CosDolores	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	421	CosLorraine	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	422	CosRosa	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	423	CosLeona	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	424	CosLeona2	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	425	CosLynn	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	426	CosMontoro	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	427	CosICEMontoro	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	428	CosEvil	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	429	CosKevin	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	430	CosRisky	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	431	CosLeona3	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	432	CosClaudey	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	433	CosLevin	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	434	CosYuliana	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	435	CosJudith	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	436	CosBane	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	437	CosKano2	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	438	CosJudith1	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	439	CosJudith2	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	440	CosBoy1	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	441	CosJoshua	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	442	CosAclla	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	443	CosNatalieRare	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	444	CosDaisy	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	445	CosJaina	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	446	CosLeoDual	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	447	CosRachel2	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	448	CosScarlet	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	449	CosCiel	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	450	CosHermes	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	451	CosMisa	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	452	CosKael	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	453	CosEileen	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	454	CosDariaRare	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	455	CosDoomSlave	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	456	CosCoa	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	457	CosCoaRare	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	458	CosSaku2	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	459	CosSaku	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	460	CosRachelEx	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	461	CosKiss	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	462	CosRose	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	463	CosAnies2	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	464	CosSakura	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	465	CosNavas	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	466	CosCalyce2	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	467	CosLoo	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	468	CosLooRare	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	469	CosBertheRare	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	470	CosMiho	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
1	1	1	1	1	1	1	1	1	1	471	CosMiha	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000
