AiRange	AutoCheck	AutoDuel	BgName	BgmPlayList	ChangeChannel	Channel	ChaseLimit	ClassID	ClassName	CliqueWar	ColBan	ColGenX	ColGenY	ColGenZ	ColonyEXP	ColonyX	ColonyY	ColonyZ	Continent	DefGenPosX	DefGenPosY	DefGenPosZ	Desc	DropItem1Freq	DropItem1ID	DropItem2Freq	DropItem2ID	DropItem3Freq	DropItem3ID	DropItem4Freq	DropItem4ID	DropItem5Freq	DropItem5ID	DropItem6Freq	DropItem6ID	DropItem7Freq	DropItem7ID	EnablePK	EngName	FlagCount	GetRestart	HeldWepn	HideEnemyPhrase	Info	IsAutoMission	ItemGroup	ItemPriorityTime	ItemViewDist	LeaveTime	LoadingImg	LockWarp	LockWarpCommLV	LockWarpSaveId	MapTitleFont1	MapTitleFont2	MinimapFile	MinimapLength	MinimapOffsetX	MinimapOffsetY	Mission	MonCache	MonViewDist	MonsterDropBlock	MovableZone	Name	NewPVPRule	NoMIC	Note	PartyBuff	PartyWar	PcCache	PcViewDist	QuestMission	QuestWarp	RecallRequestAble	RecallTakeAble	RewardEXPBM	RewardItemBM	SaveWarp	Thumbnail	TokName	TriggerViewDist	Tutorial	Type	UseAIAnyWhere	UseGlobalDrop	UseInitScp	UseItemCoolDown	UseReturnScroll	UseTeleportScroll	UserShop	ViewMiddleRange	ViewRange	WarGroup	WayPointX	WayPointY	WayPointZ	WorldMapName	ZoneItem	ZoneScript	vsMon	vsPC
2500	TRUE	FALSE	viron_basic	btl_cas02	FALSE	0	5	16123	mission_viron2_main14	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	1681	-19044	-3785	<$>155022</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	Kidnapped Catherine	0	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	3200	FALSE	None	<$>155022</>	0	0	<$>155022</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0	0	FALSE	thumb_dummy.jpg	viron_basic	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	1681	-19044	-3785	None	None	None	TRUE	FALSE
2500	TRUE	FALSE	dun_tor_dr	Torsche_Room	TRUE	3	10	16124	mission_viron2_main15	FALSE	0	0	0	0	1	0	0	200	GranadoEspada	0	0	200	<$>155023</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	Heartless Father	0	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	FALSE	TRUE	3200	FALSE	None	<$>155023</>	0	0	<$>155023</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	TRUE	0	0	TRUE	thumb_dun_tor_dr.jpg	dun_tor_dr	6000	FALSE	MISSION	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	0	0	200	None	None	None	TRUE	FALSE
2500	TRUE	FALSE	viron_basic	btl_cas02	FALSE	0	5	16125	mission_viron2_main16	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	1681	-19044	-3785	<$>155024</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	Taikbin Strikes Back	0	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	3200	FALSE	None	<$>155024</>	0	0	<$>155024</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0	0	FALSE	thumb_dummy.jpg	viron_basic	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	1681	-19044	-3785	None	None	None	TRUE	FALSE
4000	FALSE	FALSE	dun_clocktower02_10_boss	dun_clocktower	FALSE	0	12	16126	mission_viron2_main17	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	0	2876	0	<$>155025</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Tears of Catherine	0	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	3200	FALSE	None	<$>155025</>	0	0	<$>155025</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0	0	FALSE	thumb_dummy.jpg	dun_clocktower02_10_boss	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	0	0	0	None	None	None	TRUE	FALSE
4000	FALSE	FALSE	dun_clocktower02_10_boss	dun_clocktower	FALSE	0	12	16127	mission_viron2_main18	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	0	2876	0	<$>155026</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Destroy Humanity	0	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	3200	FALSE	None	<$>155026</>	0	0	<$>155026</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0	0	FALSE	thumb_dummy.jpg	dun_clocktower02_10_boss	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	0	0	0	None	None	None	TRUE	FALSE
4000	FALSE	FALSE	dun_clocktower02_10_boss	dun_clocktower	FALSE	0	12	16128	mission_viron2_main19	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	0	2876	0	<$>155027</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Dolls do not cry	0	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	3200	FALSE	None	<$>155027</>	0	0	<$>155027</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0	0	FALSE	thumb_dummy.jpg	dun_clocktower02_10_boss	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	0	0	0	None	None	None	TRUE	FALSE
3000	FALSE	FALSE	dun_caslucifer04	dun_casLucifer	FALSE	0	10	16129	mission_viron2_main20	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	76	-52	58	<$>156869</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Demanding Castellan	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	36380	0	-9517.773	TRUE	TRUE	3200	FALSE	None	<$>156869</>	0	0	<$>156869</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0	0	FALSE	None	dun_caslucifer04	6000	FALSE	MISSION	NO	0	0	1	FALSE	FALSE	FALSE	4000	6000	0	76	-52	58	None	None	None	TRUE	FALSE
2500	TRUE	FALSE	viron_basic	btl_cas02	FALSE	0	5	16130	mission_viron2_main21	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	1681	-19044	-3785	<$>156870</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	Duel with Taikbin	0	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	3200	FALSE	None	<$>156870</>	0	0	<$>156870</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0	0	FALSE	thumb_dummy.jpg	viron_basic	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	1681	-19044	-3785	None	None	None	TRUE	FALSE
2500	TRUE	FALSE	viron_basic	btl_cas02	FALSE	0	5	16131	mission_viron2_main22	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	1681	-19044	-3785	<$>160354</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	Lynn's Loyalty	0	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	3200	FALSE	None	<$>156871</>	0	0	<$>156871</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0	0	FALSE	thumb_dummy.jpg	viron_basic	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	1681	-19044	-3785	None	None	None	TRUE	FALSE
3000	FALSE	FALSE	btl_viron01	Viron_Field	FALSE	0	5	16132	mission_viron2_main23	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	33635	-5762	-2940	<$>156872</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Cut Tail	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	186099.719	9433.1	10294.593	TRUE	TRUE	3200	FALSE	None	<$>156872</>	0	0	<$>156872</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0	0	FALSE	thumb_btl_viron01.jpg	btl_viron01	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	0	0	0	None	None	None	TRUE	FALSE
3000	FALSE	FALSE	dun_caslucifer04	dun_casLucifer	FALSE	0	10	16133	mission_viron2_main24	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	76	-52	58	<$>156873</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	L vs Veatrice	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	36380	0	-9517.773	TRUE	TRUE	3200	FALSE	None	<$>156873</>	0	0	<$>156873</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0	0	FALSE	None	dun_caslucifer04	6000	FALSE	MISSION	NO	0	0	1	FALSE	FALSE	FALSE	4000	6000	0	76	-52	58	None	None	None	TRUE	FALSE
3000	FALSE	FALSE	dun_caslucifer04	dun_casLucifer	FALSE	0	10	16134	mission_viron2_main25	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	76	-52	58	<$>160355</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Ant Lion's Pit	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	36380	0	-9517.773	TRUE	TRUE	3200	FALSE	None	<$>160355</>	0	0	<$>160355</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0	0	FALSE	None	dun_caslucifer04	6000	FALSE	MISSION	NO	0	0	1	FALSE	FALSE	FALSE	4000	6000	0	76	-52	58	None	None	None	TRUE	FALSE
3000	FALSE	FALSE	dun_caslucifer04	dun_casLucifer	FALSE	0	10	16135	mission_viron2_main26	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	76	-52	58	<$>156875</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Revolution	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	36380	0	-9517.773	TRUE	TRUE	3200	FALSE	None	<$>156875</>	0	0	<$>156875</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0	0	FALSE	None	dun_caslucifer04	6000	FALSE	MISSION	NO	0	0	1	FALSE	FALSE	FALSE	4000	6000	0	76	-52	58	None	None	None	TRUE	FALSE
3000	FALSE	FALSE	dun_caslucifer04	dun_casLucifer	FALSE	0	10	16136	mission_viron2_main27	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	76	-52	58	<$>160356</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Connected of Heart	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	36380	0	-9517.773	TRUE	TRUE	3200	FALSE	None	<$>160356</>	0	0	<$>160356</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0	0	FALSE	None	dun_caslucifer04	6000	FALSE	MISSION	NO	0	0	1	FALSE	FALSE	FALSE	4000	6000	0	76	-52	58	None	None	None	TRUE	FALSE
2500	FALSE	FALSE	mission_btl_lucifer02	Btl_Lucifer	FALSE	3	5	16137	mission_viron2_main28	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	1065	10422	898	<$>156877</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	She will have no	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	3200	FALSE	None	<$>156877</>	0	0	<$>156877</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0.1	1	FALSE	thumb_dummy.jpg	mission_btl_lucifer02	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	1065	10422	898	None	None	None	TRUE	FALSE
3000	FALSE	FALSE	dun_caslucifer04	dun_casLucifer	FALSE	0	10	16138	mission_viron2_main29	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	76	-52	58	<$>156878</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Rose Duke	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	36380	0	-9517.773	TRUE	TRUE	3200	FALSE	None	<$>156878</>	0	0	<$>156878</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0	0	FALSE	None	dun_caslucifer04	6000	FALSE	MISSION	NO	0	0	1	FALSE	FALSE	FALSE	4000	6000	0	76	-52	58	None	None	None	TRUE	FALSE
3000	FALSE	FALSE	dun_caslucifer04	dun_casLucifer	FALSE	0	10	16139	mission_viron2_main30	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	76	-52	58	<$>160357</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Battle of the Rose Duke	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	36380	0	-9517.773	TRUE	TRUE	3200	FALSE	None	<$>160357</>	0	0	<$>160357</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0	0	FALSE	None	dun_caslucifer04	6000	FALSE	MISSION	NO	0	0	1	FALSE	FALSE	FALSE	4000	6000	0	76	-52	58	None	None	None	TRUE	FALSE
3000	FALSE	FALSE	dun_caslucifer02	dun_casLucifer	TRUE	0	10	16140	mission_viron2_main31	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-5777	-26293	-173	<$>160358</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	Black Rose	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	20	0	white_38_ol	white_22_ol	dun_caslucifer02.jpg	66374	50	-3700	FALSE	TRUE	3200	FALSE	dun_caslucifer01	<$>160358</>	0	0	<$>160358</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	TRUE	1	1	FALSE	thumb_dun_caslucifer02.jpg	dun_caslucifer02	6000	FALSE	MISSION	NO	0	0	1	FALSE	TRUE	TRUE	4000	6000	0	-5777	-26293	-173	None	None	None	TRUE	TRUE
3000	FALSE	FALSE	dun_tor_dr	dun_casLucifer	FALSE	0	10	16141	mission_viron2_main32	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	76	-52	58	<$>160359</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	The Miracle White Rose	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	36380	0	-9517.773	TRUE	TRUE	3200	FALSE	None	<$>160359</>	0	0	<$>160359</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0	0	FALSE	None	dun_tor_dr	6000	FALSE	MISSION	NO	0	0	1	FALSE	FALSE	FALSE	4000	6000	0	76	-52	58	None	None	None	TRUE	FALSE
2500	FALSE	FALSE	dun_caslucifer04	Mission	FALSE	3	5	16142	mission_viron2_main33	FALSE	0	0	0	0	1	0	0	200	GranadoEspada	0	0	200	<$>160360</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	The Resurrection Red Rose	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	mission_tor_dr2.jpg	6940	0	0	FALSE	TRUE	3200	FALSE	None	<$>160360</>	0	0	<$>160360</>	FALSE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0.1	1	FALSE	thumb_dun_tor_dr.jpg	dun_caslucifer04	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	0	0	200	fld_tor_btn	None	None	TRUE	FALSE
2500	FALSE	FALSE	ust_basic	Mission	FALSE	0	5	16143	mission_viron2_main34	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-2026	-6536	-5858	<$>157903</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Savior of a New era	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	ust_basic.jpg	0	0	0	TRUE	TRUE	3200	FALSE	None	<$>157903</>	0	0	<$>157903</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0.1	0	FALSE	thumb_ust_basic.jpg	ust_basic	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	-2026	-6536	-5858	ust_basic_btn	None	None	TRUE	FALSE
3000	FALSE	FALSE	dun_caslucifer04	dun_casLucifer	FALSE	0	10	16144	mission_viron2_main35	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	76	-52	58	<$>156880</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Traitor Removal	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	36380	0	-9517.773	TRUE	TRUE	3200	FALSE	None	<$>156880</>	0	0	<$>156880</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0	0	FALSE	None	dun_caslucifer04	6000	FALSE	MISSION	NO	0	0	1	FALSE	FALSE	FALSE	4000	6000	0	76	-52	58	None	None	None	TRUE	FALSE
3000	FALSE	FALSE	dun_clocktower01	Mission	FALSE	0	10	16145	mission_viron2_main36	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-37	1451	0	<$>157756</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Axei Fahrrel	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	36380	0	-9517.773	TRUE	TRUE	3200	FALSE	None	<$>157756</>	0	0	<$>157756</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0	0	FALSE	None	dun_clocktower01	6000	FALSE	MISSION	NO	0	0	1	FALSE	FALSE	FALSE	4000	6000	0	-37	1451	0	None	None	None	TRUE	FALSE
3000	FALSE	FALSE	dun_clocktower01	Mission	FALSE	0	10	16146	mission_viron2_main37	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-37	1451	0	<$>156881</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Win back Lost Time	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	36380	0	-9517.773	TRUE	TRUE	3200	FALSE	None	<$>156881</>	0	0	<$>156881</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0	0	FALSE	None	dun_clocktower01	6000	FALSE	MISSION	NO	0	0	1	FALSE	FALSE	FALSE	4000	6000	0	-37	1451	0	None	None	None	TRUE	FALSE
1000	TRUE	FALSE	bst_basic	bst_basic	FALSE	0	5	16147	mission_sariel01	FALSE	0	0	0	0	1	0	0	0	Orpesia	5455	1205	596	<$>156736</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	The White Reaper	3	None	TRUE	0	None	FALSE	None	30000	1500	0	None	FALSE	20	0	white_38_ol	white_22_ol	None	46000	1947.766	-8786.163	TRUE	TRUE	4000	TRUE	None	<$>156736</>	0	0	<$>156736</>	TRUE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	FALSE	0.1	1	FALSE	None	bst_basic	4000	FALSE	MISSION	NO	0	0	1	TRUE	FALSE	FALSE	2500	4000	0	0	0	0	None	None	None	TRUE	FALSE
3000	TRUE	FALSE	bst_basic02	btl_bst	FALSE	0	5	16148	mission_sariel02	FALSE	0	0	0	0	1	0	0	0	Orpesia	15655	385	1100	<$>156737</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Death of smile	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	3200	TRUE	None	<$>156737</>	0	0	<$>156737</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	TRUE	FALSE	0.1	0	FALSE	thumb_dummy.jpg	bst_basic02	6000	FALSE	MISSION	NO	1	0	1	TRUE	FALSE	FALSE	2500	4000	0	0	0	0	None	None	None	TRUE	FALSE
2500	TRUE	FALSE	bst_basic	bst_basic	FALSE	0	5	16149	mission_sariel03	FALSE	0	0	0	0	1	0	0	0	Orpesia	-8507	-11928	656	<$>156738</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Last drunk	3	None	TRUE	0	None	FALSE	None	30000	1500	0	None	FALSE	0	0	white_38_ol	white_22_ol	mission_bst_backstreet.jpg	46000	1947.766	-8786.163	TRUE	TRUE	4000	TRUE	None	<$>156738</>	0	0	<$>156738</>	TRUE	FALSE	TRUE	4000	TRUE	FALSE	TRUE	FALSE	0.1	1	FALSE	None	bst_basic	4000	FALSE	MISSION	NO	0	0	1	TRUE	FALSE	FALSE	2500	4000	0	0	0	0	None	None	None	TRUE	FALSE
3000	TRUE	FALSE	btl_bst02	btl_bst02	FALSE	0	5	16150	mission_sariel04	FALSE	0	0	0	0	1	0	0	0	Orpesia	137	-10531	-72	<$>156739</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Reaper is aiming	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	20	0	white_38_ol	white_22_ol	None	41922	4150	1020	TRUE	TRUE	3200	TRUE	None	<$>156739</>	0	0	<$>156739</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0.1	1	FALSE	None	btl_bst02	6000	FALSE	MISSION	NO	0	0	1	TRUE	FALSE	FALSE	4000	6000	0	0	0	0	None	None	None	TRUE	FALSE
3000	TRUE	FALSE	btl_bst02	btl_bst02	FALSE	0	5	16151	mission_sariel05	FALSE	0	0	0	0	1	0	0	0	Orpesia	137	-10531	-72	<$>156740</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Sariel and Van	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	20	0	white_38_ol	white_22_ol	None	41922	4150	1020	TRUE	TRUE	3200	TRUE	None	<$>156740</>	0	0	<$>156740</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0.1	1	FALSE	None	btl_bst02	6000	FALSE	MISSION	NO	0	0	1	TRUE	FALSE	FALSE	4000	6000	0	0	0	0	None	None	None	TRUE	FALSE
2500	TRUE	FALSE	bst_lab	bst_basic	FALSE	0	5	16152	mission_sariel06	FALSE	0	0	0	0	1	0	0	0	Orpesia	5349	1720	-49	<$>156741</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Escape, Sariel	3	None	TRUE	0	None	FALSE	None	30000	1500	0	None	FALSE	20	0	white_38_ol	white_22_ol	None	18300	0	0	TRUE	TRUE	4000	TRUE	None	<$>156741</>	0	0	<$>156741</>	TRUE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	FALSE	0.1	1	FALSE	None	bst_lab	4000	FALSE	MISSION	NO	0	0	1	TRUE	FALSE	FALSE	2500	4000	0	0	0	0	None	None	None	TRUE	FALSE
2500	TRUE	FALSE	arm_basic	arm_basic	FALSE	0	5	16153	mission_judith01	FALSE	0	0	0	0	1	0	0	0	Orpesia	-26	-11185	1	<$>166461</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Empyreum	0	None	TRUE	0	None	FALSE	None	30000	1500	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	FALSE	None	<$>166461</>	0	0	<$>166461</>	TRUE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	TRUE	0	0	FALSE	None	arm_basic	4000	FALSE	MISSION	NO	0	0	1	TRUE	FALSE	FALSE	2500	4000	0	-26	-11185	1	None	None	None	TRUE	FALSE
2500	TRUE	FALSE	fld_arm	fld_arm	FALSE	0	5	16154	mission_judith02	FALSE	0	0	0	0	1	0	0	0	Orpesia	1840	346	10	<$>166462</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Reaper and Judge	0	None	TRUE	0	None	FALSE	None	30000	1500	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	15529.521	-2358.939	637.2	TRUE	TRUE	4000	FALSE	None	<$>166462</>	0	0	<$>166462</>	TRUE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	TRUE	0	0	FALSE	None	fld_arm	4000	FALSE	MISSION	NO	0	0	1	TRUE	FALSE	FALSE	2500	4000	0	34	1912	-16	None	None	None	TRUE	FALSE
2500	TRUE	FALSE	btl_arm01	btl_arm	FALSE	0	5	16155	mission_judith03	FALSE	0	0	0	0	1	0	0	0	Orpesia	-23119	-3537	2172	<$>166463</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Last of Reaper	0	None	TRUE	0	None	FALSE	None	30000	1500	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	60645	-600	100	TRUE	TRUE	4000	FALSE	None	<$>166463</>	0	0	<$>166463</>	TRUE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	TRUE	0	0	FALSE	None	btl_arm01	4000	FALSE	MISSION	NO	0	0	1	TRUE	FALSE	FALSE	2500	4000	0	-23119	-3537	2172	None	None	None	TRUE	FALSE
2500	TRUE	FALSE	arm_basic	arm_basic	FALSE	0	5	16156	mission_judith04	FALSE	0	0	0	0	1	0	0	0	Orpesia	-26	-11185	1	<$>166464</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Empyreum	0	None	TRUE	0	None	FALSE	None	30000	1500	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	4000	FALSE	None	<$>166464</>	0	0	<$>166464</>	TRUE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	TRUE	0	0	FALSE	None	arm_basic	4000	FALSE	MISSION	NO	0	0	1	TRUE	FALSE	FALSE	2500	4000	0	-26	-11185	1	None	None	None	TRUE	FALSE
2500	TRUE	FALSE	fld_arm	fld_arm	FALSE	0	5	16157	mission_judith05	FALSE	0	0	0	0	1	0	0	0	Orpesia	1840	346	10	<$>166465</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	The Death of Leo	0	None	TRUE	0	None	FALSE	None	30000	1500	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	15529.521	-2358.939	637.2	TRUE	TRUE	4000	FALSE	None	<$>166465</>	0	0	<$>166465</>	TRUE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	TRUE	0	0	FALSE	None	fld_arm	4000	FALSE	MISSION	NO	0	0	1	TRUE	FALSE	FALSE	2500	4000	0	34	1912	-16	None	None	None	TRUE	FALSE
