CashItemGroup	ClassID	CoolDown	RicoExchange	SetPeriod	WorldMsg	ability	arg1	arg2	cost	hour	itemID	itemname	min	period	salecost
Period	15089	0	0	0	0	none	0	0	99999	0	500001	<$>104708</>	0	1	0
Period	15090	0	0	0	0	none	0	0	99999	0	500002	<$>104709</>	0	1	0
Period	15091	0	0	0	0	none	0	0	99999	0	500003	<$>104710</>	0	1	0
Period	15092	0	0	0	0	none	0	0	99999	0	500004	<$>104711</>	0	1	0
Period	15093	0	0	0	0	none	0	0	99999	0	500005	<$>104712</>	0	1	0
Period	15094	0	0	0	0	none	0	0	99999	0	500006	<$>104713</>	0	1	0
Period	15095	0	0	0	0	none	0	0	99999	0	501001	<$>104714</>	0	1	0
Period	15096	0	0	0	0	none	0	0	99999	0	501002	<$>104715</>	0	1	0
Period	15097	0	0	0	0	none	0	0	99999	0	501003	<$>104716</>	0	1	0
Period	15098	0	0	0	0	none	0	0	99999	0	502001	<$>104717</>	0	1	0
Period	15099	0	0	0	0	none	0	0	99999	0	502002	<$>104718</>	0	1	0
Period	15100	0	0	0	0	none	0	0	99999	0	502003	<$>104719</>	0	1	0
Period	15101	0	0	0	0	none	0	0	99999	0	503001	<$>104720</>	0	1	0
Period	15102	0	0	0	0	none	0	0	99999	0	503002	<$>104721</>	0	1	0
Period	15103	0	0	0	0	none	0	0	99999	0	503003	<$>104722</>	0	1	0
Period	15104	0	0	0	0	none	0	0	99999	0	504001	<$>104723</>	0	1	0
Period	15105	0	0	0	0	none	0	0	99999	0	504002	<$>104724</>	0	1	0
Period	15106	0	0	0	0	none	0	0	99999	0	504003	<$>104725</>	0	1	0
Period	15107	0	0	0	0	none	0	0	99999	0	41551	<$>30301</>	0	1	0
Period	15108	0	0	0	0	none	0	0	99999	0	41552	<$>30302</>	0	1	0
Period	15109	0	0	0	0	none	0	0	99999	0	41553	<$>105603</>	0	1	0
Period	15111	0	0	0	0	none	0	0	99999	0	41555	<$>105604</>	0	1	0
Period	15112	0	0	0	0	none	0	0	99999	0	189277	<$>108341</>	0	1	0
Period	15113	0	0	0	0	WARP	20	0	99999	0	189279	<$>108342</>	0	1	0
Period	15114	0	0	0	0	DUNBUFF4	0	0	99999	0	189338	<$>118403</>	0	1	0
Period	15115	0	0	0	0	DUNBUFF4	0	0	99999	0	189342	<$>118404</>	0	1	0
Period	15117	0	0	0	0	none	0	0	99999	0	125661	<$>159902</>	0	1	0
Period	15118	0	0	0	0	none	0	0	99999	0	125662	<$>159903</>	0	1	0
Period	15119	0	0	0	0	none	0	0	99999	0	125663	<$>159904</>	0	1	0
Period	15120	0	0	0	0	none	0	0	99999	0	125664	<$>159905</>	0	1	0
Period	15121	0	0	0	0	none	0	0	99999	0	125665	<$>159906</>	0	1	0
Period	15122	0	0	0	0	none	0	0	99999	0	125666	<$>159907</>	0	1	0
Period	15123	0	0	0	0	none	0	0	99999	0	125667	<$>159908</>	0	1	0
Period	15124	0	0	0	0	none	0	0	99999	0	125668	<$>159909</>	0	1	0
Period	15125	0	0	0	0	none	0	0	99999	0	125669	<$>159910</>	0	1	0
Period	15126	0	0	0	0	none	0	0	99999	0	125670	<$>159911</>	0	1	0
Period	15127	0	0	0	0	none	0	0	99999	0	125671	<$>159912</>	0	1	0
Period	15128	0	0	0	0	none	0	0	99999	0	125672	<$>159913</>	0	1	0
Period	15129	0	0	0	0	none	0	0	99999	0	125673	<$>159914</>	0	1	0
Period	15130	0	0	0	0	none	0	0	99999	0	125674	<$>159915</>	0	1	0
Period	15131	0	0	0	0	none	0	0	99999	0	125675	<$>159916</>	0	1	0
Period	15132	0	0	0	0	none	0	0	99999	0	125676	<$>159917</>	0	1	0
Period	15133	0	0	0	0	none	0	0	99999	0	125677	<$>159918</>	0	1	0
Period	15134	0	0	0	0	none	0	0	99999	0	125678	<$>159919</>	0	1	0
Period	15135	0	0	0	0	none	0	0	99999	0	125679	<$>159920</>	0	1	0
Period	15136	0	0	0	0	none	0	0	99999	0	125680	<$>159921</>	0	1	0
Period	15137	0	0	0	0	none	0	0	99999	0	125681	<$>159922</>	0	1	0
Period	15138	0	0	0	0	none	0	0	99999	0	125682	<$>159923</>	0	1	0
Period	15139	0	0	0	0	none	0	0	99999	0	125683	<$>159924</>	0	1	0
Period	15140	0	0	0	0	none	0	0	99999	0	125684	<$>159925</>	0	1	0
Period	15141	0	0	0	0	none	0	0	99999	0	125685	<$>159926</>	0	1	0
Period	15142	0	0	0	0	none	0	0	99999	0	125686	<$>190200</>	0	1	0
Period	15143	0	0	0	0	none	0	0	99999	0	125687	<$>159928</>	0	1	0
Period	15144	0	0	0	0	none	0	0	99999	0	15161	<$>179055</>	0	1	0
Period	15145	0	0	0	0	none	0	0	99999	0	15162	<$>179055</>	0	1	0
Period	15146	0	0	0	0	none	0	0	99999	0	15163	<$>179056</>	0	1	0
Period	15147	0	0	0	0	none	0	0	99999	0	15164	<$>179056</>	0	1	0
Period	15148	0	0	0	0	none	0	0	99999	0	15165	<$>179057</>	0	1	0
Period	15149	0	0	0	0	none	0	0	99999	0	15166	<$>159934</>	0	1	0
Period	15150	0	0	0	0	none	0	0	99999	0	500020	<$>159935</>	0	1	0
Period	15151	0	0	0	0	none	0	0	99999	0	500021	<$>159936</>	0	1	0
Period	15152	0	0	0	0	none	0	0	99999	0	500022	<$>159937</>	0	1	0
Period	15153	0	0	0	0	none	0	0	99999	0	500023	<$>159938</>	0	1	0
Period	15154	0	0	0	0	none	0	0	99999	0	500024	<$>159939</>	0	1	0
Period	15155	0	0	0	0	EXPUP	0	0	99999	0	89123	<$>162864</>	0	1	0
Period	15156	0	0	0	0	none	0	0	99999	0	49001	<$>159972</>	0	1	0
Period	15157	0	0	0	0	none	0	0	99999	0	49002	<$>159973</>	0	1	0
Period	15158	0	0	0	0	none	0	0	99999	0	49003	<$>159974</>	0	1	0
Period	15159	0	0	0	0	none	0	0	99999	0	49004	<$>159975</>	0	1	0
Period	15160	0	0	0	0	none	0	0	99999	0	49005	<$>159976</>	0	1	0
Period	15161	0	0	0	0	none	0	0	99999	0	49006	<$>159977</>	0	1	0
Period	15162	0	0	0	0	none	0	0	99999	0	49007	<$>159978</>	0	1	0
Period	15163	0	0	0	0	none	0	0	99999	0	49008	<$>159980</>	0	1	0
Period	15164	0	0	0	0	none	0	0	99999	0	49009	<$>159982</>	0	1	0
Period	15165	0	0	0	0	none	0	0	99999	0	49010	<$>159984</>	0	1	0
Period	15166	0	0	0	0	none	0	0	99999	0	49011	<$>159986</>	0	1	0
Period	15167	0	0	0	0	none	0	0	99999	0	16965	<$>160180</>	0	1	0
Period	15168	0	0	0	0	none	0	0	99999	0	41872	<$>166244</>	0	1	0
Period	15169	0	0	0	0	none	0	0	99999	0	41877	<$>166245</>	0	1	0
Period	15170	0	0	0	0	none	0	0	99999	0	41882	<$>166246</>	0	1	0
Period	15171	0	0	0	0	none	0	0	99999	0	28013	<$>167036</>	0	1	0
Period	15172	0	0	0	0	none	0	0	99999	0	28014	<$>167037</>	0	1	0
Period	15173	0	0	0	0	none	0	0	99999	0	28015	<$>167038</>	0	1	0
Period	15174	0	0	0	0	none	0	0	99999	0	28016	<$>167039</>	0	1	0
Period	15175	0	0	0	0	none	0	0	99999	0	28017	<$>167040</>	0	1	0
Period	15176	0	0	0	0	none	0	0	99999	0	28018	<$>167041</>	0	1	0
Period	15177	0	0	0	0	none	0	0	99999	0	41887	<$>166247</>	0	1	0
Period	15178	0	0	0	0	none	0	0	99999	0	41891	<$>166248</>	0	1	0
Period	15179	0	0	0	0	HotTimeBuff	0	0	99999	0	21193	<$>172735</>	0	1	0
Period	15180	0	0	0	0	ARMEXPUP	0	0	99999	0	89159	<$>175438</>	0	1	0
Period	15181	0	0	0	0	ARMEXPUP	0	0	99999	0	89160	<$>175439</>	0	1	0
Period	15182	0	0	0	0	ARMEXPUP	0	0	99999	0	89161	<$>175440</>	0	1	0
Period	15185	0	0	0	0	none	0	0	0	0	500026	<$>190201</>	0	1	0
Period	15186	0	0	0	0	none	0	0	0	0	501011	<$>190202</>	0	1	0
Period	15187	0	0	0	0	none	0	0	0	0	502012	<$>190203</>	0	1	0
Period	15188	0	0	0	0	none	0	0	0	0	503011	<$>190204</>	0	1	0
Period	15189	0	0	0	0	none	0	0	0	0	504011	<$>190205</>	0	1	0
Period	15190	0	0	0	0	none	0	0	99999	0	41896	<$>191595</>	0	1	0
Period	15191	0	0	0	0	none	0	0	99999	0	41901	<$>191596</>	0	1	0
Period	15192	0	0	0	0	none	0	0	99999	0	41906	<$>106381</>	0	1	0
Period	15193	0	0	0	0	none	0	0	99999	0	41912	<$>196971</>	0	1	0
Period	15194	0	0	0	0	none	0	0	99999	0	41917	<$>196972</>	0	1	0
Period	15195	0	0	0	0	none	0	0	99999	0	41922	<$>196973</>	0	1	0
Period	15196	0	0	0	0	none	0	0	99999	0	41927	<$>196974</>	0	1	0
Period	15197	0	0	0	0	none	0	0	99999	0	41932	<$>196975</>	0	1	0
Period	15198	0	0	0	0	none	0	0	99999	0	28019	<$>198969</>	0	7	0
Period	15199	0	0	0	0	none	0	0	99999	0	28020	<$>198970</>	0	7	0
Period	15200	0	0	0	0	none	0	0	99999	0	28021	<$>198971</>	0	7	0
Period	15201	0	0	0	0	none	0	0	99999	0	28022	<$>198972</>	0	7	0
Period	15202	0	0	0	0	none	0	0	99999	0	28023	<$>198973</>	0	7	0
Period	15203	0	0	0	0	none	0	0	99999	0	28024	<$>198974</>	0	7	0
Period	15204	0	0	0	0	none	0	0	99999	0	41939	<$>214534</>	0	1	0
Period	15205	0	0	0	0	none	0	0	99999	0	41940	<$>222711</>	0	1	0
Period	15206	0	0	0	0	none	0	0	99999	0	41949	<$>222712</>	0	1	0
Period	15207	0	0	0	0	none	0	0	99999	0	16967	<$>231269</>	0	1	0
Period	15208	0	0	0	0	none	0	0	99999	0	41956	<$>231270</>	0	1	0
Period	15209	0	0	0	0	none	0	0	99999	0	41960	<$>231271</>	0	1	0
Period	15210	0	0	0	0	none	0	0	99999	0	41964	<$>231272</>	0	1	0
Period	15211	0	0	0	0	none	0	0	99999	0	41968	<$>231273</>	0	1	0
Period	15212	0	0	0	0	none	0	0	99999	0	110000	<$>231274</>	0	30	0
Period	15213	0	0	0	0	none	0	0	99999	0	110001	<$>231275</>	0	30	0
Period	15214	0	0	0	0	none	0	0	99999	0	110002	<$>231276</>	0	30	0
Period	15215	0	0	0	0	none	0	0	99999	0	110003	<$>231277</>	0	30	0
Period	15216	0	0	0	0	none	0	0	99999	0	110004	<$>231278</>	0	30	0
Period	15217	0	0	0	0	none	0	0	99999	0	110005	<$>231279</>	0	30	0
Period	15218	0	0	0	0	none	0	0	99999	0	110006	<$>231280</>	0	30	0
Period	15219	0	0	0	0	none	0	0	99999	0	110007	<$>231281</>	0	30	0
Period	15220	0	0	0	0	none	0	0	99999	0	110008	<$>231282</>	0	30	0
Period	15221	0	0	0	0	none	0	0	99999	0	110009	<$>231283</>	0	30	0
Period	15222	0	0	0	0	none	0	0	99999	0	110010	<$>231284</>	0	30	0
Period	15223	0	0	0	0	none	0	0	99999	0	110011	<$>231285</>	0	30	0
Period	15224	0	0	0	0	none	0	0	99999	0	110012	<$>231286</>	0	30	0
Period	15225	0	0	0	0	none	0	0	99999	0	110013	<$>231287</>	0	30	0
Period	15226	0	0	0	0	none	0	0	99999	0	110014	<$>231288</>	0	30	0
Period	15227	0	0	0	0	none	0	0	99999	0	110015	<$>231289</>	0	30	0
Period	15228	0	0	0	0	none	0	0	99999	0	110016	<$>231290</>	0	30	0
Period	15229	0	0	0	0	none	0	0	99999	0	110017	<$>231291</>	0	30	0
Period	15230	0	0	0	0	none	0	0	99999	0	110018	<$>231292</>	0	30	0
Period	15231	0	0	0	0	none	0	0	99999	0	110019	<$>231293</>	0	30	0
Period	15232	0	0	0	0	none	0	0	99999	0	110020	<$>231294</>	0	30	0
Period	15233	0	0	0	0	none	0	0	99999	0	110021	<$>231295</>	0	30	0
Period	15234	0	0	0	0	none	0	0	99999	0	110022	<$>231296</>	0	30	0
Period	15235	0	0	0	0	none	0	0	99999	0	110023	<$>231297</>	0	30	0
Period	15236	0	0	0	0	none	0	0	99999	0	110024	<$>231298</>	0	30	0
Period	15237	0	0	0	0	none	0	0	99999	0	110025	<$>231299</>	0	30	0
Period	15238	0	0	0	0	none	0	0	99999	0	110026	<$>231300</>	0	30	0
Period	15239	0	0	0	0	none	0	0	99999	0	110027	<$>231301</>	0	30	0
Period	15240	0	0	0	0	none	0	0	99999	0	110028	<$>231302</>	0	30	0
Period	15241	0	0	0	0	none	0	0	99999	0	110029	<$>231303</>	0	30	0
Period	15242	0	0	0	0	none	0	0	99999	0	110030	<$>231304</>	0	30	0
Period	15243	0	0	0	0	none	0	0	99999	0	110031	<$>231305</>	0	30	0
Period	15244	0	0	0	0	none	0	0	99999	0	110032	<$>231306</>	0	30	0
Period	15245	0	0	0	0	none	0	0	99999	0	110033	<$>231307</>	0	30	0
Period	15246	0	0	0	0	none	0	0	99999	0	110034	<$>231308</>	0	30	0
Period	15247	0	0	0	0	none	0	0	99999	0	15107	<$>231309</>	0	30	0
Period	15248	0	0	0	0	none	0	0	99999	0	15108	<$>231310</>	0	30	0
Period	15249	0	0	0	0	none	0	0	99999	0	15109	<$>231311</>	0	30	0
Period	15250	0	0	0	0	none	0	0	99999	0	15110	<$>231312</>	0	30	0
Period	15251	0	0	0	0	none	0	0	99999	0	16968	<$>236829</>	0	1	0
Period	15252	0	0	0	0	none	0	0	99999	0	16969	<$>236830</>	0	1	0
Period	15253	0	0	0	0	none	0	0	99999	0	16970	<$>236831</>	0	1	0
Period	15254	0	0	0	0	none	0	0	99999	0	16971	<$>236832</>	0	1	0
Period	15255	0	0	0	0	none	0	0	99999	0	16972	<$>236833</>	0	1	0
Period	15256	0	0	0	0	none	0	0	99999	0	502013	<$>236834</>	0	1	0
Period	15257	0	0	0	0	none	0	0	99999	0	502014	<$>236835</>	0	1	0
Period	15258	0	0	0	0	none	0	0	99999	0	502015	<$>236836</>	0	1	0
Period	15259	0	0	0	0	none	0	0	99999	0	500027	<$>236837</>	0	1	0
Period	15260	0	0	0	0	none	0	0	99999	0	503012	<$>236838</>	0	1	0
Period	15261	0	0	0	0	none	0	0	99999	0	503013	<$>236839</>	0	1	0
Period	15262	0	0	0	0	none	0	0	99999	0	503014	<$>236840</>	0	1	0
Period	15263	0	0	0	0	none	0	0	99999	0	501012	<$>236841</>	0	1	0
Period	15264	0	0	0	0	none	0	0	99999	0	501013	<$>236842</>	0	1	0
Period	15265	0	0	0	0	none	0	0	99999	0	501014	<$>236843</>	0	1	0
Period	15266	0	0	0	0	none	0	0	99999	0	475003	<$>236844</>	0	1	0
Period	15267	0	0	0	0	none	0	0	99999	0	475004	<$>236845</>	0	1	0
Period	15268	0	0	0	0	none	0	0	99999	0	475005	<$>236846</>	0	1	0
Period	15269	0	0	0	0	none	0	0	99999	0	42750	<$>236847</>	0	1	0
Period	16001	0	0	0	0	none	0	0	99999	0	15273	<$>30337</>	0	3	0
Period	16002	0	0	0	0	none	0	0	99999	0	41131	<$>30338</>	0	60	0
Period	16003	0	0	0	0	none	0	0	99999	0	41132	<$>30339</>	0	365	0
Period	16004	0	0	0	0	none	0	0	99999	0	41133	<$>30340</>	0	365	0
Period	16005	0	0	0	0	none	0	0	99999	0	41140	<$>30341</>	0	365	0
Period	16006	0	0	0	0	none	0	0	99999	0	41141	<$>30342</>	0	365	0
Period	16007	0	0	0	0	none	0	0	99999	0	41143	<$>30343</>	0	90	0
Period	16008	0	0	0	0	none	0	0	99999	0	41144	<$>30344</>	0	90	0
Period	16009	0	0	0	0	none	0	0	99999	0	41145	<$>30345</>	0	90	0
Period	16010	0	0	0	0	none	0	0	99999	0	41146	<$>30346</>	0	90	0
Period	16011	0	0	0	0	none	0	0	99999	12	64801	<$>30347</>	0	0	0
Period	16012	0	0	0	0	none	0	0	99999	12	64802	<$>30348</>	0	0	0
Period	16013	0	0	0	0	none	0	0	99999	12	64803	<$>30349</>	0	0	0
Period	16014	0	0	0	0	none	0	0	99999	12	64804	<$>30350</>	0	0	0
Period	16015	0	0	0	0	none	0	0	99999	12	64805	<$>30351</>	0	0	0
Period	16016	0	0	0	0	none	0	0	99999	12	64806	<$>30352</>	0	0	0
Period	16017	0	0	0	0	none	0	0	99999	12	64811	<$>30353</>	0	0	0
Period	16018	0	0	0	0	none	0	0	99999	12	64812	<$>30354</>	0	0	0
Period	16019	0	0	0	0	none	0	0	99999	12	64813	<$>30353</>	0	0	0
Period	16020	0	0	0	0	none	0	0	99999	12	64814	<$>30353</>	0	0	0
Period	16021	0	0	0	0	none	0	0	99999	12	64815	<$>30353</>	0	0	0
Period	16022	0	0	0	0	none	0	0	99999	12	64816	<$>30353</>	0	0	0
Period	16023	0	0	0	0	none	0	0	99999	0	41181	<$>30355</>	0	90	0
Period	16024	0	0	0	0	none	0	0	99999	0	41186	<$>30356</>	0	90	0
Period	16025	0	0	0	0	none	0	0	99999	0	41182	<$>30357</>	0	365	0
Period	16026	0	0	0	0	none	0	0	99999	0	41187	<$>30358</>	0	365	0
Period	16027	0	0	0	0	none	0	0	99999	0	41202	<$>30359</>	0	90	0
Period	16028	0	0	0	0	none	0	0	99999	0	41203	<$>30360</>	0	365	0
Period	16029	0	0	0	0	HOMEPREMIUM	0	0	99999	0	88376	<$>30361</>	0	3	0
Period	16030	0	0	0	0	HOMEPREMIUM	0	0	99999	0	88380	<$>30362</>	0	1	0
Period	16031	0	0	0	0	none	0	0	99999	0	41209	<$>30363</>	0	90	0
Period	16032	0	0	0	0	none	0	0	99999	0	41210	<$>30364</>	0	365	0
Period	16033	0	0	0	0	none	0	0	99999	0	41215	<$>30365</>	0	90	0
Period	16034	0	0	0	0	none	0	0	99999	0	41216	<$>30366</>	0	365	0
Period	16035	0	0	0	0	PIGLING	0	0	16500	0	88406	<$>30367</>	0	60	0
Period	16036	0	0	0	0	PIGLING	0	0	25300	0	88407	<$>30368</>	0	90	0
Period	16037	0	0	0	0	PIGLING	0	0	99999	0	88408	<$>30369</>	0	365	0
Period	16038	0	0	0	0	HARVESTPET	0	0	11000	0	88416	<$>30370</>	0	60	0
Period	16039	0	0	0	0	HARVESTPET	0	0	17600	0	88417	<$>30371</>	0	90	0
Period	16040	0	0	0	0	HARVESTPET	0	0	99999	0	88418	<$>30372</>	0	365	0
Period	16041	0	0	0	0	SANTAGRABER	0	0	16500	0	88426	<$>30373</>	0	60	0
Period	16042	0	0	0	0	SANTAGRABER	0	0	25300	0	88427	<$>30374</>	0	90	0
Period	16043	0	0	0	0	SANTAGRABER	0	0	99999	0	88428	<$>30375</>	0	365	0
Period	16044	0	0	0	0	WARESLOT	0	0	3300	0	88276	<$>30376</>	0	60	0
Period	16045	0	0	0	0	WARESLOT	0	0	4400	0	88277	<$>30377</>	0	90	0
Period	16046	0	0	0	0	WARESLOT	0	0	99999	0	88278	<$>30378</>	0	365	0
Period	16047	0	0	0	0	WARESLOT	0	0	4950	0	88286	<$>30379</>	0	60	0
Period	16048	0	0	0	0	WARESLOT	0	0	6600	0	88287	<$>30380</>	0	90	0
Period	16049	0	0	0	0	WARESLOT	0	0	99999	0	88288	<$>30381</>	0	365	0
Period	16050	0	0	0	0	WARESLOT	0	0	6600	0	88296	<$>30382</>	0	60	0
Period	16051	0	0	0	0	WARESLOT	0	0	8800	0	88297	<$>30383</>	0	90	0
Period	16052	0	0	0	0	WARESLOT	0	0	99999	0	88298	<$>30384</>	0	365	0
Period	16053	0	0	0	0	none	0	0	99999	0	41225	<$>30385</>	0	90	0
Period	16054	0	0	0	0	none	0	0	99999	0	41226	<$>30386</>	0	365	0
Period	16055	0	0	0	0	PHOBITAN	0	0	39600	0	89063	<$>30387</>	0	90	0
Period	16056	0	0	0	0	COCKATRIES	0	0	39600	0	89059	<$>30388</>	0	90	0
Period	16057	0	0	0	0	TCAPYLEADER	0	0	39600	0	89061	<$>30389</>	0	90	0
Period	16058	0	0	0	0	none	0	0	99999	0	41230	<$>30365</>	0	90	0
Period	16059	0	0	0	0	REYDEAVARICIA	0	0	39600	0	89067	<$>79221</>	0	90	0
Period	16060	0	0	0	0	Heatman	0	0	99999	0	26018	<$>79836</>	0	90	0
Period	16061	0	0	0	0	WakeMan	0	0	99999	0	26019	<$>79839</>	0	90	0
Period	16062	0	0	0	0	none	0	0	99999	0	15323	<$>79856</>	0	10	0
Period	16063	0	0	0	0	none	0	0	99999	0	15324	<$>79858</>	0	10	0
Period	16064	0	0	0	0	none	0	0	99999	0	16834	<$>81463</>	0	10	0
Period	16065	0	0	0	0	none	0	0	99999	0	16835	<$>81464</>	0	10	0
Period	16066	0	0	0	0	none	0	0	99999	0	16836	<$>81465</>	0	10	0
Period	16067	0	0	0	0	none	0	0	99999	0	16837	<$>81466</>	0	10	0
Period	16068	0	0	0	0	none	0	0	99999	0	15325	<$>79856</>	0	5	0
Period	16069	0	0	0	0	none	0	0	99999	0	15326	<$>79858</>	0	5	0
Period	16070	0	0	0	0	none	0	0	99999	0	16838	<$>81463</>	0	5	0
Period	16071	0	0	0	0	none	0	0	99999	0	16839	<$>81464</>	0	5	0
Period	16072	0	0	0	0	none	0	0	99999	0	16840	<$>81465</>	0	5	0
Period	16073	0	0	0	0	none	0	0	99999	0	16841	<$>81466</>	0	5	0
Period	16074	0	0	0	0	WARP	10	0	99999	0	89070	<$>81910</>	0	365	0
Period	16075	0	0	0	0	WARP	20	0	99999	0	89071	<$>81911</>	0	180	0
Period	16076	0	0	0	0	WARP	20	0	99999	0	89072	<$>81912</>	0	365	0
Period	16077	0	0	0	0	WARESLOT	0	0	99999	0	89073	<$>81913</>	0	365	0
Period	16078	0	0	0	0	WARESLOT	0	0	99999	0	89074	<$>81914</>	0	365	0
Period	16079	0	0	0	0	BristiaSettler	0	0	99999	0	26020	<$>88286</>	0	30	0
Period	16080	0	0	0	0	EXPDROPUP100GOLD	0	0	99999	12	88392	<$>93611</>	0	0	0
Period	16081	0	0	0	0	Comeback	0	0	99999	0	26046	<$>103414</>	0	15	0
Period	16082	0	0	0	0	Heatman	0	0	99999	0	495506	VIPmedal	0	30	0
Period	16083	0	0	0	0	Heatman	0	0	99999	0	495507	VIPmedal	0	7	0
Period	16084	0	0	0	0	none	0	0	99999	0	41851	<$>30343</>	0	90	0
Period	16085	0	0	0	0	none	0	0	99999	0	41852	<$>30344</>	0	90	0
Period	16086	0	0	0	0	none	0	0	99999	0	41853	<$>105605</>	0	90	0
Period	16088	0	0	0	0	none	0	0	99999	0	41855	<$>105606</>	0	90	0
Period	16089	0	0	0	0	none	0	0	99999	0	189276	<$>108343</>	0	3	0
Period	16090	0	0	0	0	WARP	20	0	99999	0	189278	<$>108344</>	0	3	0
Period	16091	0	0	0	0	QUESTWARP	0	0	99999	0	189287	<$>131674</>	0	3	0
Period	16092	0	0	0	0	QUESTWARP	0	0	99999	0	189288	<$>131675</>	0	3	0
Period	16093	0	0	0	0	TIERRAEXP	0	0	99999	0	88393	<$>109394</>	0	1	0
Period	16094	0	0	0	0	TIERRAEXP	0	0	99999	0	88394	<$>109395</>	0	1	0
Period	16095	0	0	0	0	TIERRAEXP	0	0	99999	0	88395	<$>109396</>	0	1	0
Period	16096	0	0	0	0	TIERRAEXP	0	0	99999	0	88396	<$>109397</>	0	1	0
Period	16097	0	0	0	0	TIERRAEXP	0	0	99999	0	88397	<$>109398</>	0	1	0
Period	16098	0	0	0	0	EXPUPQUEST	0	0	99999	12	88432	<$>124441</>	0	0	0
Period	16099	0	0	0	0	EXPUPQUEST	0	0	99999	12	88433	<$>124442</>	0	0	0
Period	16100	0	0	0	0	EXPUPQUEST	0	0	99999	12	88434	<$>124443</>	0	0	0
Period	16101	0	0	0	0	EXPUPQUEST	0	0	99999	12	88435	<$>124444</>	0	0	0
Period	16102	0	0	0	0	EXPUPQUEST	0	0	99999	12	88436	<$>124445</>	0	0	0
Period	16103	0	0	0	0	EXPUPQUEST	0	0	99999	12	88437	<$>124446</>	0	0	0
Period	16104	0	0	0	0	EXPUPQUEST	0	0	99999	12	88438	<$>124447</>	0	0	0
Period	16105	0	0	0	0	STNUPQUEST	0	0	99999	12	88439	<$>124448</>	0	0	0
Period	16106	0	0	0	0	STNUPQUEST	0	0	99999	12	88440	<$>124449</>	0	0	0
Period	16107	0	0	0	0	WARESLOT	0	0	99999	0	88442	<$>118839</>	0	60	0
Period	16108	0	0	0	0	WARESLOT	0	0	99999	0	88443	<$>118840</>	0	90	0
Period	16109	0	0	0	0	SALES	1	0	99999	0	88366	<$>128744</>	0	3	0
Period	16110	0	0	0	0	GAMBLE	0	0	99999	0	211001	<$>147911</>	10	0	0
Period	16111	0	0	0	0	GAMBLE	0	0	99999	0	211002	<$>147912</>	10	0	0
Period	16112	0	0	0	0	GAMBLE	0	0	99999	0	211003	<$>147913</>	20	0	0
Period	16113	0	0	0	0	GAMBLE	0	0	99999	0	211004	<$>147914</>	20	0	0
Period	16114	0	0	0	0	EXPUPQUEST	0	0	99999	12	88444	<$>151031</>	0	0	0
Period	16115	0	0	0	0	none	0	0	99999	0	41231	<$>162865</>	0	180	0
Period	16116	0	0	0	0	GAMBLE	0	0	99999	0	211005	<$>164248</>	5	0	0
Period	16117	0	0	0	0	GAMBLE	0	0	99999	0	211006	<$>164249</>	5	0	0
Period	16118	0	0	0	0	none	0	0	99999	0	41875	<$>166249</>	0	90	0
Period	16119	0	0	0	0	none	0	0	99999	0	41880	<$>166250</>	0	90	0
Period	16120	0	0	0	0	none	0	0	99999	0	41885	<$>166251</>	0	90	0
Period	16121	0	0	0	0	none	0	0	99999	0	41890	<$>166252</>	0	90	0
Period	16122	0	0	0	0	none	0	0	99999	0	41894	<$>166253</>	0	90	0
Period	16123	0	0	0	0	HOMEPREMIUM	0	0	99999	0	157129	<$>167042</>	0	1	0
Period	16124	0	0	0	0	HOMEPREMIUM	0	0	99999	0	157131	<$>167043</>	0	15	0
Period	16125	0	0	0	0	HEAVENBUFF	0	0	99999	0	89155	<$>175441</>	0	3	0
Period	16126	0	0	0	0	DUNBUFF4	0	0	99999	0	89156	<$>175442</>	0	3	0
Period	16127	0	0	0	0	GAMBLE	0	0	99999	0	211007	<$>177186</>	7	0	0
Period	16128	0	0	0	0	GAMBLE	0	0	99999	0	211008	<$>177187</>	7	0	0
Period	16129	0	0	0	0	SUPERWEEK	0	0	99999	3	88399	<$>189718</>	0	0	0
Period	16130	0	0	0	0	none	0	0	0	0	841112	<$>190206</>	0	1	0
Period	16131	0	0	0	0	none	0	0	0	0	841115	<$>190207</>	0	90	0
Period	16132	0	0	0	0	none	0	0	0	0	41899	<$>191597</>	0	90	0
Period	16133	0	0	0	0	none	0	0	0	0	41904	<$>191598</>	0	90	0
Period	16134	0	0	0	0	none	0	0	0	0	41909	<$>106386</>	0	90	0
Period	16135	0	0	0	0	none	0	0	0	0	41915	<$>196976</>	0	90	0
Period	16136	0	0	0	0	none	0	0	0	0	41920	<$>196977</>	0	90	0
Period	16137	0	0	0	0	none	0	0	0	0	41925	<$>196978</>	0	90	0
Period	16138	0	0	0	0	none	0	0	0	0	41930	<$>196979</>	0	90	0
Period	16139	0	0	0	0	none	0	0	0	0	41935	<$>196980</>	0	90	0
Period	16140	0	0	0	0	NewbiePioneerLog1	0	0	99999	0	89190	<$>196964</>	0	64	0
Period	16141	0	0	0	0	NewbiePioneerLog2	0	0	99999	0	89191	<$>196965</>	0	64	0
Period	16142	0	0	0	0	WARESLOT	0	0	99999	0	89198	<$>200342</>	5	0	0
Period	16143	0	0	0	0	WARESLOT	0	0	99999	0	89199	<$>200343</>	0	1	0
Period	16144	0	0	0	0	WARESLOT	0	0	99999	0	89200	<$>200344</>	0	7	0
