ClassID	Count1	Count10	Count2	Count3	Count4	Count5	Count6	Count7	Count8	Count9	itemID	itemID1	itemID10	itemID2	itemID3	itemID4	itemID5	itemID6	itemID7	itemID8	itemID9	itemName
300069	40	0	2	0	0	0	0	0	0	0	388728	88018	0	88056	0	0	0	0	0	0	0	A70
300070	40	0	1	1	0	0	0	0	0	0	388729	88018	0	88051	88052	0	0	0	0	0	0	A71
300071	40	0	1	1	0	0	0	0	0	0	388730	88018	0	88056	88057	0	0	0	0	0	0	A72
300072	40	0	20	0	0	0	0	0	0	0	388731	88018	0	21925	0	0	0	0	0	0	0	A73
300073	40	0	10	0	0	0	0	0	0	0	388732	88018	0	21926	0	0	0	0	0	0	0	A74
300074	1	0	1	1	1	1	1	0	0	0	388733	20194	0	20193	20196	88105	21344	21345	0	0	0	A75
300075	3	0	0	0	0	0	0	0	0	0	388734	88056	0	0	0	0	0	0	0	0	0	A76
300076	3	0	0	0	0	0	0	0	0	0	388735	88057	0	0	0	0	0	0	0	0	0	A77
300078	3	0	0	0	0	0	0	0	0	0	388736	88061	0	0	0	0	0	0	0	0	0	A78
300079	3	0	0	0	0	0	0	0	0	0	388737	88062	0	0	0	0	0	0	0	0	0	A79
300080	3	0	1	0	0	0	0	0	0	0	388738	21346	0	21438	0	0	0	0	0	0	0	A80
300083	5	0	0	0	0	0	0	0	0	0	421432	20023	0	0	0	0	0	0	0	0	0	A83
300084	50	0	0	0	0	0	0	0	0	0	421433	20023	0	0	0	0	0	0	0	0	0	A84
300085	5	0	0	0	0	0	0	0	0	0	421434	20022	0	0	0	0	0	0	0	0	0	A85
300086	50	0	0	0	0	0	0	0	0	0	421435	20022	0	0	0	0	0	0	0	0	0	A86
300087	5	0	0	0	0	0	0	0	0	0	421436	20024	0	0	0	0	0	0	0	0	0	A87
300088	50	0	0	0	0	0	0	0	0	0	421437	20024	0	0	0	0	0	0	0	0	0	A88
800000	1	0	20	0	0	0	0	0	0	0	88751	88051	0	88018	0	0	0	0	0	0	0	Basic Crafter Pack
800001	1	0	50	1	0	0	0	0	0	0	88752	88051	0	88018	88052	0	0	0	0	0	0	Expert Crafter Pack
800002	1	0	1	1	50	50	50	10	0	0	88753	88103	0	88107	88113	20074	20075	20541	20545	0	0	Basic PvPer Pack
800003	1	0	1	1	100	100	100	30	20	0	88754	88105	0	88109	88113	20074	20075	20541	20545	20716	0	Expert PvPer Pack
800004	10	0	10	5	1	1	1	0	0	0	88755	20716	0	20545	20084	88103	88107	88113	0	0	0	Basic Raider Pack
800005	20	0	20	30	1	1	1	100	100	0	88756	20716	0	20545	20084	88105	88109	88113	20074	20075	0	Expert Raider Pack
800006	1	0	1	1	1	1	5	0	0	0	88757	42020	0	42047	42048	42049	42050	20519	0	0	0	Andre's School Pack
800007	1	0	1	1	1	1	0	0	0	0	88758	42221	0	42220	42219	42218	42217	0	0	0	0	Andre's Ivory School Pack
800008	1	0	1	1	1	1	1	1	0	0	88764	41116	0	41116	41116	88005	88009	88224	88224	0	0	Basic Veteran Package
800009	1	0	1	1	1	1	1	1	1	1	88765	41102	0	41102	41102	88105	88109	88224	88224	88224	88224	Advanced Veteran Package
800010	10	0	0	0	0	0	0	0	0	0	88712	75330	0	0	0	0	0	0	0	0	0	10 Great Stones
800011	20	0	0	0	0	0	0	0	0	0	88713	75330	0	0	0	0	0	0	0	0	0	20 Great Stones
800012	1	0	0	0	0	0	0	0	0	0	88836	42223	0	0	0	0	0	0	0	0	0	Fighter gold school uniform
800013	1	0	0	0	0	0	0	0	0	0	88837	42224	0	0	0	0	0	0	0	0	0	Musketeer gold school uniform
800014	1	0	0	0	0	0	0	0	0	0	88838	42225	0	0	0	0	0	0	0	0	0	Scout gold school uniform
800015	1	0	0	0	0	0	0	0	0	0	88839	42226	0	0	0	0	0	0	0	0	0	Wizard gold school uniform
800016	1	0	0	0	0	0	0	0	0	0	88840	42227	0	0	0	0	0	0	0	0	0	Elementalist gold school uniform
800017	1	0	1	1	0	0	0	0	0	0	888763	88319	0	88313	88316	0	0	0	0	0	0	Master Battle Pack
800018	1	0	0	0	0	0	0	0	0	0	821421	21421	0	0	0	0	0	0	0	0	0	Baby Pet Box (Pigling)
800019	1	0	0	0	0	0	0	0	0	0	821425	21425	0	0	0	0	0	0	0	0	0	Baby Pet Box (Sys)
800020	1	0	0	0	0	0	0	0	0	0	821422	21422	0	0	0	0	0	0	0	0	0	Baby Pet Box (Panpan)
800021	10	0	0	0	0	0	0	0	0	0	821046	21046	0	0	0	0	0	0	0	0	0	Summon Friend Scroll (10EA) 
800022	15	0	15	15	30	0	0	0	0	0	888806	20074	0	20075	20084	20062	0	0	0	0	0	Faction War Set (L)
800023	1	0	20	0	0	0	0	0	0	0	888991	88051	0	88018	0	0	0	0	0	0	0	+5: General Pack
800024	1	0	20	0	0	0	0	0	0	0	888992	88056	0	88018	0	0	0	0	0	0	0	+5: Veteran Pack
800025	5	0	0	0	0	0	0	0	0	0	888993	23163	0	0	0	0	0	0	0	0	0	5 Triumph Potion
800026	20	0	0	0	0	0	0	0	0	0	888994	23157	0	0	0	0	0	0	0	0	0	20 Intensified Boost Potion
800027	20	0	1	10	10	10	0	0	0	0	888995	20062	0	20586	20716	20084	20545	0	0	0	0	Hell Raiser Pack
800028	1	0	2	20	0	0	0	0	0	0	888996	88061	0	88062	88018	0	0	0	0	0	0	Fynlo's Expert Upgrade Pack
800029	1	0	2	20	0	0	0	0	0	0	888997	88056	0	88057	88018	0	0	0	0	0	0	Crecius's Veteran Upgrade Pack
800030	1	0	2	20	0	0	0	0	0	0	888998	88051	0	88052	88018	0	0	0	0	0	0	Auswyn's General Upgrade Pack
800031	1	0	0	0	0	0	0	0	0	0	888999	189015	0	0	0	0	0	0	0	0	0	Pet Box (Capyleader)
800032	1	0	1	1	1	1	1	0	0	0	889000	23151	0	23152	23153	23154	23155	23156	0	0	0	Attribute Pack
800033	3	0	0	0	0	0	0	0	0	0	889001	23159	0	0	0	0	0	0	0	0	0	3 Intensified Strength Potion
800034	1	0	0	0	0	0	0	0	0	0	889002	189016	0	0	0	0	0	0	0	0	0	Pet Box (Cockatries)
800035	1	0	0	0	0	0	0	0	0	0	889003	189021	0	0	0	0	0	0	0	0	0	Pet Box (Phobitan)
800036	10	0	0	0	0	0	0	0	0	0	889005	889004	0	0	0	0	0	0	0	0	0	Level 100 Chips 10 Pack
800039	40	0	0	0	0	0	0	0	0	0	88230	88018	0	0	0	0	0	0	0	0	0	<$>37144</>
800040	10	0	0	0	0	0	0	0	0	0	889009	89064	0	0	0	0	0	0	0	0	0	<$>103662</>
800041	20	0	0	0	0	0	0	0	0	0	88231	88018	0	0	0	0	0	0	0	0	0	<$>37145</>
800042	1	1	1	1	1	1	1	1	1	1	888764	20670	168500	22566	42686	17725	5052	252	60036	60043	168500	<$>103663</>
800043	1	1	10	1	1	1	1	1	1	1	888765	20670	168501	23149	22115	42683	17723	5082	60016	23334	168501	<$>103664</>
800044	1	0	200	0	0	0	0	0	0	0	888766	21466	0	21375	0	0	0	0	0	0	0	<$>103665</>
800045	1	0	1	1	1	0	0	0	0	0	889050	189014	0	89066	88259	88354	0	0	0	0	0	<$>103666</>
800046	1	1	1	1	1	1	1	1	1	1	889051	20670	16643	22092	42684	17724	23325	48021	5193	5193	64553	<$>103667</>
800047	1	1	1	1	1	1	1	1	1	1	889052	20670	16640	22090	42677	17717	23318	48016	5182	5182	64553	<$>103668</>
400000	1	0	1	1	1	1	0	0	0	0	88212	88210	0	88210	88210	88210	88210	0	0	0	0	Forgotten Territory Pass for 5 days
400001	1	0	0	0	0	0	0	0	0	0	88506	22043	0	0	0	0	0	0	0	0	0	Battlesmith Idge Imbrulia Character Card
400002	1	0	0	0	0	0	0	0	0	0	88505	22035	0	0	0	0	0	0	0	0	0	Battle Cook Panfilo Character Card
400003	1	0	1	5	2	5	1	10	0	0	88714	41119	0	20505	20080	20545	20084	88213	21006	0	0	Battle Kit - Defense
400004	1	0	1	5	2	5	1	10	0	0	488715	41118	0	20505	20080	20545	20084	88213	21006	0	0	Battle Kit - Attack
400005	1	0	1	1	50	0	0	0	0	0	488716	88315	0	88318	88319	21375	0	0	0	0	0	Pet Bonding Package
400006	5	0	10	2	0	0	0	0	0	0	488717	21336	0	20084	20545	0	0	0	0	0	0	Garim Package
400007	10	0	5	0	0	0	0	0	0	0	88710	88018	0	21923	0	0	0	0	0	0	0	Level 92 Chip Kit
400008	10	0	5	0	0	0	0	0	0	0	88711	88018	0	21925	0	0	0	0	0	0	0	Level 100 Chip Kit
400009	1	0	0	0	0	0	0	0	0	0	88935	42201	0	0	0	0	0	0	0	0	0	Samurai Costume (Blue/Red/Black)
400010	1	0	0	0	0	0	0	0	0	0	88936	42202	0	0	0	0	0	0	0	0	0	Samurai Costume (Blue/Red/Black)
400011	1	0	0	0	0	0	0	0	0	0	88937	42203	0	0	0	0	0	0	0	0	0	Samurai Costume (Blue/Red/Black)
400012	1	0	0	0	0	0	0	0	0	0	88938	42204	0	0	0	0	0	0	0	0	0	Samurai Costume (Blue/Red/Black)
400013	1	0	0	0	0	0	0	0	0	0	88939	42205	0	0	0	0	0	0	0	0	0	Samurai Costume (Blue/Red/Black)
400014	1	0	0	0	0	0	0	0	0	0	88940	42206	0	0	0	0	0	0	0	0	0	Samurai Costume (Blue/Red/Black)
410000	1	0	0	0	0	0	0	0	0	0	442126	42126	0	0	0	0	0	0	0	0	0	Fighter Dignite Costume
410001	1	0	0	0	0	0	0	0	0	0	442131	42131	0	0	0	0	0	0	0	0	0	Musketeer Dignite Costume
410002	1	0	0	0	0	0	0	0	0	0	442132	42132	0	0	0	0	0	0	0	0	0	Scout Dignite Costume
410003	1	0	0	0	0	0	0	0	0	0	442133	42133	0	0	0	0	0	0	0	0	0	Wizard Dignite Costume
410004	1	0	0	0	0	0	0	0	0	0	442134	42134	0	0	0	0	0	0	0	0	0	Elementalist Dignite Costume
410005	1	0	0	0	0	0	0	0	0	0	421375	21375	0	0	0	0	0	0	0	0	0	Pet Food
411000	1	0	0	0	0	0	0	0	0	0	421046	21046	0	0	0	0	0	0	0	0	0	Family Summon Scroll
412000	1	0	1	1	50	1	1	1	1	0	421429	88369	0	88315	88319	21375	20586	41134	41118	41205	0	SCR Leveling Package
413000	1	0	1	1	1	1	1	0	0	0	421465	88266	0	388308	88372	41212	41212	41212	0	0	0	Lorenza's Birthday Pack
414000	5	0	10	0	0	0	0	0	0	0	421468	21927	0	88018	0	0	0	0	0	0	0	Veteran Chip Pack (Event)
414001	20	0	0	0	0	0	0	0	0	0	88519	88018	0	0	0	0	0	0	0	0	0	20 Enhancement Boosters
111006	1	0	10	20	0	0	0	0	0	0	88902	21344	0	20541	20084	0	0	0	0	0	0	<$>37467</>
111007	1	0	1	1	10	20	0	0	0	0	88903	21344	0	21344	21344	20541	20084	0	0	0	0	<$>37469</>
111008	1	0	1	1	0	0	0	0	0	0	88904	22037	0	1610	4106	0	0	0	0	0	0	<$>37471</>
111009	1	0	1	1	0	0	0	0	0	0	88905	22036	0	311	4106	0	0	0	0	0	0	<$>37473</>
111010	1	0	1	1	0	0	0	0	0	0	88906	22038	0	2108	4306	0	0	0	0	0	0	<$>37475</>
111011	1	0	1	1	0	0	0	0	0	0	88907	22035	0	311	4204	0	0	0	0	0	0	<$>37477</>
111012	1	0	1	1	0	0	0	0	0	0	88908	22043	0	512	4204	0	0	0	0	0	0	<$>37479</>
111013	1	0	1	1	10	10	10	20	0	0	88909	88005	0	88009	88013	20074	20075	20541	20062	0	0	<$>37481</>
111014	1	1	10	1	1	1	1	1	1	1	88912	88105	88210	20084	88210	88210	88210	88210	88210	88210	88210	<$>37486</>
111015	1	0	1	1	1	1	1	10	0	0	88913	88005	0	88009	88210	88210	88210	88210	20542	0	0	<$>37488</>
111016	1	0	10	10	10	20	0	0	0	0	88914	41002	0	20022	20023	20024	20062	0	0	0	0	<$>29990</>
111017	1	0	15	0	0	0	0	0	0	0	88920	41042	0	20712	0	0	0	0	0	0	0	<$>37496</>
111018	1	0	1	0	0	0	0	0	0	0	88921	41042	0	41042	0	0	0	0	0	0	0	<$>37498</>
111019	1	1	1	1	1	1	1	1	1	1	88919	88210	88210	88210	88210	88210	88210	88210	88210	88210	88210	<$>37494</>
111020	1	0	0	0	0	0	0	0	0	0	88146	42070	0	0	0	0	0	0	0	0	0	<$>28882</>
111021	1	0	0	0	0	0	0	0	0	0	88923	18011	0	0	0	0	0	0	0	0	0	<$>37502</>
111022	1	0	0	0	0	0	0	0	0	0	88924	18012	0	0	0	0	0	0	0	0	0	<$>29289</>
111023	1	0	0	0	0	0	0	0	0	0	88925	18013	0	0	0	0	0	0	0	0	0	<$>29290</>
111024	1	0	0	0	0	0	0	0	0	0	88926	18014	0	0	0	0	0	0	0	0	0	<$>29291</>
111025	1	0	0	0	0	0	0	0	0	0	88927	18015	0	0	0	0	0	0	0	0	0	<$>29292</>
111026	1	0	0	0	0	0	0	0	0	0	88928	18016	0	0	0	0	0	0	0	0	0	<$>29293</>
111027	1	0	0	0	0	0	0	0	0	0	88929	18017	0	0	0	0	0	0	0	0	0	<$>29294</>
111028	1	0	0	0	0	0	0	0	0	0	88930	18018	0	0	0	0	0	0	0	0	0	<$>29295</>
111029	1	0	0	0	0	0	0	0	0	0	88931	18019	0	0	0	0	0	0	0	0	0	<$>29296</>
111030	1	0	0	0	0	0	0	0	0	0	88932	18020	0	0	0	0	0	0	0	0	0	<$>29297</>
111031	1	0	0	0	0	0	0	0	0	0	88933	18021	0	0	0	0	0	0	0	0	0	<$>29298</>
111032	1	0	0	0	0	0	0	0	0	0	88934	18022	0	0	0	0	0	0	0	0	0	<$>29299</>
111033	1	0	0	0	0	0	0	0	0	0	88935	42201	0	0	0	0	0	0	0	0	0	<$>37518</>
111034	1	0	0	0	0	0	0	0	0	0	88936	42202	0	0	0	0	0	0	0	0	0	<$>37518</>
111035	1	0	0	0	0	0	0	0	0	0	88937	42203	0	0	0	0	0	0	0	0	0	<$>37518</>
111036	1	0	0	0	0	0	0	0	0	0	88938	42204	0	0	0	0	0	0	0	0	0	<$>37518</>
111037	1	0	0	0	0	0	0	0	0	0	88939	42205	0	0	0	0	0	0	0	0	0	<$>37518</>
111038	1	0	0	0	0	0	0	0	0	0	88940	42206	0	0	0	0	0	0	0	0	0	<$>37518</>
111039	1	0	0	0	0	0	0	0	0	0	88941	41103	0	0	0	0	0	0	0	0	0	<$>37519</>
111040	1	0	0	0	0	0	0	0	0	0	88942	41104	0	0	0	0	0	0	0	0	0	<$>37519</>
111041	1	0	0	0	0	0	0	0	0	0	88943	41105	0	0	0	0	0	0	0	0	0	<$>37519</>
111042	1	0	0	0	0	0	0	0	0	0	88944	17195	0	0	0	0	0	0	0	0	0	<$>37520</>
111043	1	0	0	0	0	0	0	0	0	0	88945	17196	0	0	0	0	0	0	0	0	0	<$>37520</>
111044	1	0	0	0	0	0	0	0	0	0	88946	17197	0	0	0	0	0	0	0	0	0	<$>37520</>
111045	1	0	0	0	0	0	0	0	0	0	88947	42099	0	0	0	0	0	0	0	0	0	<$>28895</>
111046	1	0	0	0	0	0	0	0	0	0	88948	42100	0	0	0	0	0	0	0	0	0	<$>28896</>
111047	1	0	0	0	0	0	0	0	0	0	88949	42088	0	0	0	0	0	0	0	0	0	<$>28884</>
111048	1	0	0	0	0	0	0	0	0	0	88950	42089	0	0	0	0	0	0	0	0	0	<$>28885</>
111049	1	0	0	0	0	0	0	0	0	0	88951	42090	0	0	0	0	0	0	0	0	0	<$>28886</>
111050	1	0	0	0	0	0	0	0	0	0	88952	18031	0	0	0	0	0	0	0	0	0	<$>37525</>
111051	1	0	0	0	0	0	0	0	0	0	88953	18032	0	0	0	0	0	0	0	0	0	<$>37527</>
111052	1	0	0	0	0	0	0	0	0	0	88954	18033	0	0	0	0	0	0	0	0	0	<$>37529</>
111053	1	0	0	0	0	0	0	0	0	0	88955	18034	0	0	0	0	0	0	0	0	0	<$>37531</>
111054	1	0	0	0	0	0	0	0	0	0	88956	18035	0	0	0	0	0	0	0	0	0	<$>37533</>
111055	1	0	0	0	0	0	0	0	0	0	88957	18036	0	0	0	0	0	0	0	0	0	<$>37535</>
111056	1	0	0	0	0	0	0	0	0	0	88958	18037	0	0	0	0	0	0	0	0	0	<$>37537</>
111057	1	0	0	0	0	0	0	0	0	0	88959	18038	0	0	0	0	0	0	0	0	0	<$>37539</>
111058	1	0	0	0	0	0	0	0	0	0	88960	18039	0	0	0	0	0	0	0	0	0	<$>37541</>
111059	1	0	0	0	0	0	0	0	0	0	88961	18040	0	0	0	0	0	0	0	0	0	<$>37543</>
111060	1	0	0	0	0	0	0	0	0	0	88167	42212	0	0	0	0	0	0	0	0	0	<$>28986</>
111061	1	0	0	0	0	0	0	0	0	0	88168	42213	0	0	0	0	0	0	0	0	0	<$>28987</>
111062	1	0	0	0	0	0	0	0	0	0	88169	42214	0	0	0	0	0	0	0	0	0	<$>28988</>
111063	1	0	0	0	0	0	0	0	0	0	88170	42215	0	0	0	0	0	0	0	0	0	<$>28989</>
111064	1	0	0	0	0	0	0	0	0	0	88171	42216	0	0	0	0	0	0	0	0	0	<$>28990</>
111065	1	1	1	1	1	1	1	1	1	1	88962	88221	88221	88221	88221	88221	88221	88221	88221	88221	88221	<$>37545</>
111066	1	0	1	1	1	1	1	1	1	1	88963	21007	0	21007	21007	21007	21007	21007	21007	21007	21007	<$>37547</>
111067	1	0	0	0	0	0	0	0	0	0	88964	17194	0	0	0	0	0	0	0	0	0	<$>29149</>
111068	1	0	0	0	0	0	0	0	0	0	88965	17295	0	0	0	0	0	0	0	0	0	<$>29158</>
111069	1	0	0	0	0	0	0	0	0	0	88966	17296	0	0	0	0	0	0	0	0	0	<$>29159</>
111070	1	0	0	0	0	0	0	0	0	0	88967	17392	0	0	0	0	0	0	0	0	0	<$>29164</>
111071	1	0	0	0	0	0	0	0	0	0	88968	17404	0	0	0	0	0	0	0	0	0	<$>29167</>
111072	50	0	0	0	0	0	0	0	0	0	88969	88023	0	0	0	0	0	0	0	0	0	<$>37552</>
111073	1	0	1	1	1	1	5	0	0	0	88970	88024	0	88024	88024	88024	88024	20542	0	0	0	<$>37554</>
111074	1	0	1	1	5	0	0	0	0	0	88971	41106	0	41106	41106	20542	0	0	0	0	0	<$>37556</>
111075	1	0	0	0	0	0	0	0	0	0	88157	42094	0	0	0	0	0	0	0	0	0	<$>28890</>
111076	1	0	0	0	0	0	0	0	0	0	88154	42091	0	0	0	0	0	0	0	0	0	<$>28887</>
111077	1	0	0	0	0	0	0	0	0	0	88155	42092	0	0	0	0	0	0	0	0	0	<$>28888</>
111078	1	0	0	0	0	0	0	0	0	0	88160	42097	0	0	0	0	0	0	0	0	0	<$>28893</>
111079	1	0	0	0	0	0	0	0	0	0	88158	42095	0	0	0	0	0	0	0	0	0	<$>28891</>
111080	1	0	0	0	0	0	0	0	0	0	88156	42093	0	0	0	0	0	0	0	0	0	<$>28889</>
111081	1	0	0	0	0	0	0	0	0	0	88163	42098	0	0	0	0	0	0	0	0	0	<$>28894</>
111082	1	0	0	0	0	0	0	0	0	0	88159	42096	0	0	0	0	0	0	0	0	0	<$>28892</>
111083	1	0	0	0	0	0	0	0	0	0	88972	17609	0	0	0	0	0	0	0	0	0	<$>29186</>
111084	1	0	0	0	0	0	0	0	0	0	88973	17608	0	0	0	0	0	0	0	0	0	<$>29185</>
111085	1	0	0	0	0	0	0	0	0	0	88974	17604	0	0	0	0	0	0	0	0	0	<$>29182</>
111086	1	0	0	0	0	0	0	0	0	0	88975	17611	0	0	0	0	0	0	0	0	0	<$>29188</>
111087	1	0	0	0	0	0	0	0	0	0	88976	17610	0	0	0	0	0	0	0	0	0	<$>29187</>
111088	1	0	0	0	0	0	0	0	0	0	88977	17605	0	0	0	0	0	0	0	0	0	<$>29183</>
111089	1	0	0	0	0	0	0	0	0	0	88978	17603	0	0	0	0	0	0	0	0	0	<$>29181</>
111090	1	0	0	0	0	0	0	0	0	0	88979	17607	0	0	0	0	0	0	0	0	0	<$>29184</>
111091	1	0	0	0	0	0	0	0	0	0	88980	17594	0	0	0	0	0	0	0	0	0	<$>29176</>
111092	1	0	0	0	0	0	0	0	0	0	88981	17595	0	0	0	0	0	0	0	0	0	<$>37573</>
111093	1	0	0	0	0	0	0	0	0	0	88982	17596	0	0	0	0	0	0	0	0	0	<$>37575</>
111094	1	0	0	0	0	0	0	0	0	0	88983	17597	0	0	0	0	0	0	0	0	0	<$>29177</>
111095	1	0	0	0	0	0	0	0	0	0	88984	17598	0	0	0	0	0	0	0	0	0	<$>29178</>
111096	1	0	0	0	0	0	0	0	0	0	88985	17599	0	0	0	0	0	0	0	0	0	<$>29125</>
111097	1	0	0	0	0	0	0	0	0	0	88986	17601	0	0	0	0	0	0	0	0	0	<$>29179</>
111098	1	0	0	0	0	0	0	0	0	0	88987	17602	0	0	0	0	0	0	0	0	0	<$>29180</>
111099	1	0	0	0	0	0	0	0	0	0	88165	42101	0	0	0	0	0	0	0	0	0	<$>28897</>
111100	1	0	0	0	0	0	0	0	0	0	88166	42102	0	0	0	0	0	0	0	0	0	<$>28898</>
111101	1	0	0	0	0	0	0	0	0	0	88172	42103	0	0	0	0	0	0	0	0	0	<$>28899</>
111102	1	0	0	0	0	0	0	0	0	0	88173	42104	0	0	0	0	0	0	0	0	0	<$>28900</>
111103	1	0	1	1	1	0	0	0	0	0	88988	88105	0	41099	41099	41099	0	0	0	0	0	<$>37581</>
111104	3	0	0	0	0	0	0	0	0	0	88174	21345	0	0	0	0	0	0	0	0	0	<$>37111</>
111105	3	0	1	1	1	1	1	0	0	0	88989	21344	0	88105	88109	41102	15273	88301	0	0	0	<$>37583</>
111106	3	0	1	1	1	1	1	0	0	0	88990	21345	0	88105	88109	41102	15273	88301	0	0	0	<$>37585</>
111107	1	0	20	0	0	0	0	0	0	0	88991	88051	0	88018	0	0	0	0	0	0	0	<$>37586</>
111108	1	0	20	0	0	0	0	0	0	0	88992	88056	0	88018	0	0	0	0	0	0	0	<$>37588</>
111109	1	0	20	0	0	0	0	0	0	0	88993	88052	0	88018	0	0	0	0	0	0	0	<$>37590</>
111110	1	0	20	0	0	0	0	0	0	0	88994	88057	0	88018	0	0	0	0	0	0	0	<$>37592</>
111111	1	0	1	1	1	5	0	0	0	0	88995	41102	0	88105	88109	88113	20080	0	0	0	0	<$>30029</>
111112	1	0	1	1	1	5	0	0	0	0	88996	41111	0	88105	88109	88113	20080	0	0	0	0	<$>30031</>
111113	20	0	0	0	0	0	0	0	0	0	88997	88018	0	0	0	0	0	0	0	0	0	<$>118836</>
111114	1	0	0	0	0	0	0	0	0	0	88185	42108	0	0	0	0	0	0	0	0	0	<$>28904</>
111115	10	0	1	1	1	1	0	0	0	0	89001	88099	0	75101	75103	75108	75111	0	0	0	0	<$>37854</>
111116	1	1	1	1	1	1	1	1	1	1	89002	41084	88221	88221	88221	88221	88221	88221	88221	88221	88221	<$>37856</>
111117	50	0	1	0	0	0	0	0	0	0	89003	88023	0	21007	0	0	0	0	0	0	0	<$>76332</>
111118	1	0	1	0	0	0	0	0	0	0	89004	21336	0	20545	0	0	0	0	0	0	0	<$>37860</>
111119	4	0	0	0	0	0	0	0	0	0	89006	21355	0	0	0	0	0	0	0	0	0	<$>37864</>
111120	4	0	0	0	0	0	0	0	0	0	89007	21356	0	0	0	0	0	0	0	0	0	<$>37866</>
111121	4	0	0	0	0	0	0	0	0	0	89008	21357	0	0	0	0	0	0	0	0	0	<$>37868</>
111122	4	0	0	0	0	0	0	0	0	0	89009	21358	0	0	0	0	0	0	0	0	0	<$>37870</>
111123	3	0	0	0	0	0	0	0	0	0	155006	21346	0	0	0	0	0	0	0	0	0	<$>37894</>
111124	1	0	10	100	30	1	0	0	0	0	155020	160012	0	20890	21006	20732	155062	0	0	0	0	<$>37924</>
111125	2	0	10	10	300	10	1	0	0	0	155021	160012	0	20890	20891	21006	20749	155062	0	0	0	<$>37926</>
111126	3	0	10	10	10	500	10	1	0	0	155022	160012	0	20891	20892	20893	21006	20587	155062	0	0	<$>37928</>
111127	1	0	10	10	200	30	25	1	0	0	155034	160012	0	20890	20891	21006	20732	23216	88376	0	0	<$>37951</>
111128	3	0	10	10	10	500	10	25	1	0	155035	160012	0	20891	20892	20893	21006	20587	23217	88376	0	<$>37953</>
112001	1	0	1	1	10	10	10	10	0	0	88115	88105	0	88109	88113	20074	20075	20541	20084	0	0	<$>30026</>
112002	1	0	1	1	0	0	0	0	0	0	88118	21344	0	21344	21344	0	0	0	0	0	0	<$>37090</>
112003	1	0	1	1	10	10	10	10	10	1	88116	88105	0	88109	88113	20074	20075	20541	20084	20062	42020	<$>30020</>
112004	1	0	1	1	0	0	0	0	0	0	88119	42002	0	17015	88013	0	0	0	0	0	0	<$>30021</>
112005	1	0	20	0	0	0	0	0	0	0	88122	88101	0	20519	0	0	0	0	0	0	0	<$>30022</>
112006	1	0	1	1	0	0	0	0	0	0	88101	88105	0	88109	88113	0	0	0	0	0	0	<$>29988</>
112007	1	0	1	0	0	0	0	0	0	0	88901	17015	0	88113	0	0	0	0	0	0	0	<$>37465</>
112008	1	0	1	1	10	10	10	20	0	0	88910	88105	0	88109	88113	20074	20075	20541	20062	0	0	<$>37481</>
112009	3	0	0	0	0	0	0	0	0	0	88922	88215	0	0	0	0	0	0	0	0	0	<$>37500</>
112010	1	0	1	1	1	1	1	1	10	2	88998	88307	0	41102	41102	41102	15273	15273	15273	20084	20545	<$>37848</>
112011	1	0	1	1	1	1	10	3	0	0	88999	88306	0	41102	41102	15273	15273	20084	20080	0	0	<$>37850</>
112012	1	0	1	1	5	3	0	0	0	0	89000	88305	0	41102	15273	20084	20080	0	0	0	0	<$>37852</>
176001	1	0	0	0	0	0	0	0	0	0	155044	75330	0	0	0	0	0	0	0	0	0	<$>36766</>
176002	20	0	0	0	0	0	0	0	0	0	155095	20984	0	0	0	0	0	0	0	0	0	<$>76348</>
176003	20	0	0	0	0	0	0	0	0	0	155096	20986	0	0	0	0	0	0	0	0	0	<$>76351</>
176004	10	0	0	0	0	0	0	0	0	0	155097	20982	0	0	0	0	0	0	0	0	0	<$>76353</>
176005	10	0	0	0	0	0	0	0	0	0	157023	20983	0	0	0	0	0	0	0	0	0	<$>81624</>
176006	300	0	0	0	0	0	0	0	0	0	157024	20984	0	0	0	0	0	0	0	0	0	<$>81625</>
176007	50	0	0	0	0	0	0	0	0	0	157025	20985	0	0	0	0	0	0	0	0	0	<$>81626</>
176008	300	0	0	0	0	0	0	0	0	0	157026	20986	0	0	0	0	0	0	0	0	0	<$>81627</>
176009	50	0	0	0	0	0	0	0	0	0	157027	20987	0	0	0	0	0	0	0	0	0	<$>81628</>
176010	1	0	0	0	0	0	0	0	0	0	121424	21424	0	0	0	0	0	0	0	0	0	<$>35515</>
176011	10	0	0	0	0	0	0	0	0	0	157028	160026	0	0	0	0	0	0	0	0	0	<$>81723</>
176012	1	0	1	1	0	0	0	0	0	0	157029	22077	0	411	4204	0	0	0	0	0	0	<$>81765</>
176013	1	0	1	1	0	0	0	0	0	0	157030	22086	0	1806	4106	0	0	0	0	0	0	<$>81766</>
176014	1	0	1	1	0	0	0	0	0	0	157031	22093	0	311	4106	0	0	0	0	0	0	<$>81767</>
176015	1	0	1	1	1	0	0	0	0	0	157032	155081	0	155082	155083	155084	0	0	0	0	0	<$>81908</>
176016	1	0	1	1	0	0	0	0	0	0	157033	157001	0	157002	157003	0	0	0	0	0	0	<$>81909</>
176017	1	0	1	1	1	0	0	0	0	0	157078	157037	0	157038	157004	157009	0	0	0	0	0	<$>103379</>
176018	1	0	1	1	0	0	0	0	0	0	157079	22105	0	1706	4306	0	0	0	0	0	0	<$>103380</>
