AR	ASPD	ATK	AddATK	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BaseATK	BaseDEF	BeastBane	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DEF_Opt	DeadDrop	DefEA	DefIP	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EnchantLv	EnchantType	EngName	EqpType	EquipSound	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireIP	GolemBane	GroupName	HPDrain	HR	HumanBane	IMP	IMP_Opt	IceATK	IceIP	ImgName	IncAGI	IncAGI_Opt	IncCHA	IncCHA_Opt	IncCON	IncCON_Opt	IncDEX	IncDEX_Opt	IncINT	IncINT_Opt	IncMHP	IncMHP_Opt	IncMSP	IncMSP_Opt	IncSTR	IncSTR_Opt	InfoView	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LgtIP	LogoutSave	MHP	MHP_Opt	MKP	MSP	MSPD	MSP_Opt	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MinR	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	OptionGroup	PCAtk	PCDef	PR	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyIP	RFIRE	RHP	RICE	RLGHT	RPSY	RSP	RSTAT	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	Scale	ScpType	SellPrice	SetItemGroup	ShldDR	SocketRef	Spec	Suffix	TargetHitEffect	Tradable	UndeadBane	UniqueBone	Unstack	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Belt1	<$>186748</>	45025	SettlerBelt	Belt	NO	1	0	FALSE	1	0	BELT	0	<$>147941</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	None	Settler's Belt	BELT	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_belt	0	0	0	Belt	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	TRUE	<$>186748</>	SYS_item_column_red	0	<$>32358</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	NO	1	None	9000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154677</>	1	45025	1.6	None	1	0	0	None	<$>187866</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	5	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Belt1	<$>186748</>	45026	Elemental_Belt	Belt	NO	5	0	FALSE	1	0	BELT	0	<$>93202</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	None	<$>93201</>	BELT	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_leatherbelt	0	0	0	Belt	0	0	0	0	0	0	0	None	0	0	0	0	10	0	0	0	5	0	0	0	0	0	0	0	FALSE	<$>186748</>	SYS_item_column_red	0	<$>93200</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	BELT4	0	0	0	NO	1	None	9000000	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32310</>	1	50000	1.6	None	165000	0	0	None	<$>187866</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	5	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Belt1	<$>186748</>	45027	Gunners_Belt	Belt	NO	5	0	FALSE	1	0	BELT	0	<$>93237</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	None	Gunner's Belt	BELT	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_leatherbelt	0	0	0	Belt	0	0	0	5	0	0	0	None	0	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	FALSE	<$>186748</>	SYS_item_column_red	0	<$>93235</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	BELT4	0	0	0	NO	1	None	9000000	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32310</>	1	45027	1.6	None	165000	0	0	None	<$>187866</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	2	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Belt1	<$>186748</>	45028	Valkyrie_Belt	LBelt	NO	5	0	FALSE	1	0	BELT	0	<$>95107</>	0	10	0	0	None	NormEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	None	Valkyrie Belt	BELT	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_leatherbelt	0	0	0	Belt	0	0	0	0	0	0	0	None	0	0	0	0	10	0	0	0	0	0	0	0	0	0	10	0	FALSE	<$>186748</>	SYS_item_column_red	0	<$>95106</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	BELT4	0	0	0	NO	1	None	9000000	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32314</>	1	45028	1.6	None	165000	0	0	None	<$>187866</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	2	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Belt2	<$>186748</>	45029	Designers_Belt	LBelt	NO	5	0	FALSE	1	0	BELT	0	<$>100028</>	0	10	0	0	None	NormEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	None	Designer's Belt	BELT	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_leatherbelt	0	0	0	Belt	0	0	0	0	0	0	0	None	0	0	10	0	10	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>186748</>	SYS_item_column_red	0	<$>100027</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	BELT4	0	0	0	NO	1	None	9000000	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>100029</>	1	45029	1.6	None	165000	0	0	None	<$>187866</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	2	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Belt2	<$>186748</>	45030	E_Valkyrie_Belt	LBelt	NO	5	0	FALSE	1	0	BELT	0	<$>100352</>	0	10	0	0	None	NormEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	None	Enhanced Valkyrie belt	BELT	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_leatherbelt	0	0	0	Belt	0	0	0	5	0	0	0	it_m_expertleatherbelt	0	0	0	0	10	0	0	0	0	0	0	0	0	0	10	0	FALSE	<$>186748</>	SYS_item_column_red	0	<$>100351</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	BELT5	0	0	0	NO	1	None	9000000	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32314</>	1	45030	1.6	None	165000	0	0	None	<$>187866</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	2	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Belt1	<$>186748</>	45031	E_Elemental_Belt	Belt	NO	5	0	FALSE	1	0	BELT	0	<$>100354</>	0	10	0	0	None	NormEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	None	Enhanced Elemental belt	BELT	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_leatherbelt	0	0	0	Belt	0	0	0	5	0	0	0	it_m_expertleatherbelt	0	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	FALSE	<$>186748</>	SYS_item_column_red	0	<$>100353</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	BELT5	0	0	0	NO	1	None	9000000	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>100029</>	1	45031	1.6	None	165000	0	0	None	<$>187866</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	2	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Belt1	<$>186748</>	45032	E_Gunners_Belt	Belt	NO	5	0	FALSE	1	0	BELT	0	<$>100356</>	0	10	0	0	None	NormEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	None	Enhanced Gunner's belt	BELT	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_leatherbelt	0	0	0	Belt	0	0	0	5	0	0	0	it_m_expertleatherbelt	0	0	0	0	10	0	10	0	0	0	0	0	0	0	0	0	FALSE	<$>186748</>	SYS_item_column_red	0	<$>100355</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	BELT5	0	0	0	NO	1	None	9000000	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>100029</>	1	45032	1.6	None	165000	0	0	None	<$>187866</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	2	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Belt1	<$>186748</>	45033	E_Designers_Belt	Belt	NO	5	0	FALSE	1	0	BELT	0	<$>141629</>	0	10	0	0	None	NormEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	None	Enhanced Designer's belt	BELT	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_leatherbelt	0	0	0	Belt	0	0	0	5	0	0	0	it_m_expertleatherbelt	0	0	10	0	10	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>186748</>	SYS_item_column_red	0	<$>100357</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	BELT5	0	0	0	NO	1	None	9000000	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>100029</>	1	45033	1.6	None	165000	0	0	None	<$>187866</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Belt1	<$>186748</>	45037	Bristia_Belt	Belt	NO	7	0	FALSE	1	0	BELT	0	<$>204195</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	None	Bristia Belt	BELT	drop_clothe.ogg	None	2147483647	0	FALSE	it_m_leatherbelt	0	0	0	Belt	0	0	0	10	0	0	0	it_m_bristiabelt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>186748</>	SYS_item_column_red	0	<$>104745</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	BELT3	0	0	0	NO	1	None	9000000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	45037	1.6	None	165000	2	0	None	<$>187866</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Belt1	<$>186748</>	45038	Bahamar_Belt	Belt	NO	10	0	FALSE	1	0	BELT	0	<$>143157</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	108	None	Bahamar Belt	BELT	drop_clothe.ogg	None	2147483647	0	FALSE	it_m_leatherbelt	0	0	0	Belt	0	0	0	10	0	0	0	it_m_bristiabelt	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>186748</>	SYS_item_column_red	0	<$>108351</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGNEDBELT	0	0	0	NO	1	None	9000000	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>43478</>	1	45038	1.6	None	165000	0	1	None	<$>187866</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Belt1	<$>186748</>	45039	Tyrant_Belt	Belt	NO	10	0	FALSE	1	0	BELT	0	<$>112464</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	108	None	Tyrant Belt	BELT	drop_clothe.ogg	None	2147483647	0	FALSE	it_m_leatherbelt	0	0	0	Belt	0	0	0	10	0	0	0	it_m_pioneerburkle	0	0	0	0	0	0	5	0	5	0	0	0	0	0	5	0	FALSE	<$>186748</>	SYS_item_column_red	0	<$>112463</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGNEDBELT	0	0	0	NO	1	None	9000000	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>43478</>	1	45039	1.6	None	165000	0	1	None	<$>187866</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Belt1	<$>186748</>	45040	Contract_Belt_STR	Belt	NO	7	0	FALSE	1	0	BELT	0	<$>183858</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	108	None	Strong Contract Belt	BELT	drop_clothe.ogg	None	2147483647	0	FALSE	it_m_leatherbelt	0	0	0	Belt	0	0	0	10	0	0	0	it_a_contbelt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	FALSE	<$>186748</>	SYS_item_column_red	0	<$>118396</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	NO	1	None	9000000	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>43478</>	1	45040	1.6	None	1	0	0	None	<$>187866</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Belt1	<$>186748</>	45041	Contract_Belt_AGI	Belt	NO	7	0	FALSE	1	0	BELT	0	<$>183859</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	108	None	Astute Contract Belt	BELT	drop_clothe.ogg	None	2147483647	0	FALSE	it_m_leatherbelt	0	0	0	Belt	0	0	0	10	0	0	0	it_a_contbelt	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>186748</>	SYS_item_column_red	0	<$>118397</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	NO	1	None	9000000	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>43478</>	1	45041	1.6	None	1	0	0	None	<$>187866</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Belt1	<$>186748</>	45042	Contract_Belt_CON	Belt	NO	7	0	FALSE	1	0	BELT	0	<$>183860</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	108	None	Robust Contract Belt	BELT	drop_clothe.ogg	None	2147483647	0	FALSE	it_m_leatherbelt	0	0	0	Belt	0	0	0	10	0	0	0	it_a_contbelt	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>186748</>	SYS_item_column_red	0	<$>118398</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	NO	1	None	9000000	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>43478</>	1	45042	1.6	None	1	0	0	None	<$>187866</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Belt1	<$>186748</>	45043	Contract_Belt_DEX	Belt	NO	7	0	FALSE	1	0	BELT	0	<$>183861</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	108	None	Skilled Contract Belt	BELT	drop_clothe.ogg	None	2147483647	0	FALSE	it_m_leatherbelt	0	0	0	Belt	0	0	0	10	0	0	0	it_a_contbelt	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	FALSE	<$>186748</>	SYS_item_column_red	0	<$>118399</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	NO	1	None	9000000	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>43478</>	1	45043	1.6	None	1	0	0	None	<$>187866</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Belt1	<$>186748</>	45044	Contract_Belt_INT	Belt	NO	7	0	FALSE	1	0	BELT	0	<$>183862</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	108	None	Wise Contract Belt	BELT	drop_clothe.ogg	None	2147483647	0	FALSE	it_m_leatherbelt	0	0	0	Belt	0	0	0	10	0	0	0	it_a_contbelt	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	FALSE	<$>186748</>	SYS_item_column_red	0	<$>118400</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	NO	1	None	9000000	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>43478</>	1	45044	1.6	None	1	0	0	None	<$>187866</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Belt1	<$>186748</>	45045	Contract_Belt_CHA	Belt	NO	7	0	FALSE	1	0	BELT	0	<$>183863</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	108	None	Dignified Contract Belt	BELT	drop_clothe.ogg	None	2147483647	0	FALSE	it_m_leatherbelt	0	0	0	Belt	0	0	0	10	0	0	0	it_a_contbelt	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>186748</>	SYS_item_column_red	0	<$>118401</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	NO	1	None	9000000	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>43478</>	1	45045	1.6	None	1	0	0	None	<$>187866</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Belt1	<$>186748</>	45046	Experimental_Magic_Belt	Belt	NO	5	0	FALSE	1	0	BELT	0	<$>109505</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	None	Experimental Magic Belt	BELT	drop_clothe.ogg	None	2147483647	0	FALSE	it_m_belt	0	0	0	Belt	0	0	0	10	0	0	0	it_m_masterbelt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>186748</>	SYS_item_column_red	0	<$>133610</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	NO	1	None	27000000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	45046	1.6	None	1100000	0	0	None	<$>187866</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Belt1	<$>186748</>	45047	Experimental_Magic_Belt2	Belt	NO	5	0	FALSE	1	0	BELT	0	<$>159988</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	108	None	Experimental Magic Belt	BELT	drop_clothe.ogg	None	2147483647	0	FALSE	it_m_belt	0	0	0	Belt	0	0	0	10	0	0	0	it_m_masterbelt	0	0	0	0	0	0	0	0	0	0	500	0	50	0	0	0	TRUE	<$>186748</>	SYS_item_column_red	0	<$>133610</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	NO	1	None	2000000	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154677</>	1	45047	1.6	None	200000	0	0	None	<$>187866</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Belt1	<$>186748</>	45048	Valeron_Belt	Belt	NO	9	0	FALSE	1	0	BELT	0	<$>209627</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	112	None	Valeron Belt	BELT	drop_clothe.ogg	None	2147483647	0	FALSE	it_m_stratadevilbelt	0	0	0	Belt	0	0	0	15	0	0	0	it_m_ilebelt	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	TRUE	<$>186748</>	SYS_item_column_red	0	<$>202619</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	VALELON_BELT	0	0	0	NO	1	None	9000000	4	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154676</>	1	45048	1.6	None	165000	8	0	None	<$>187866</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Belt1	<$>186748</>	45049	Divine_Belt	Belt	NO	7	0	FALSE	1	0	BELT	0	<$>210419</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	None	Divine Belt	BELT	drop_clothe.ogg	None	2147483647	0	FALSE	it_m_leatherbelt	0	0	0	Belt	0	0	0	10	0	0	0	it_m_divinebelt	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	TRUE	<$>186748</>	SYS_item_column_red	0	<$>210418</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	BELT3	0	0	0	NO	1	None	9000000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	45049	1.6	None	1	9	0	None	<$>187866</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Belt1	<$>186748</>	45050	Ruincruger_Belt	Belt	NO	14	0	FALSE	1	0	BELT	0	<$>233370</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	112	None	Ruincruger's Belt	BELT	drop_clothe.ogg	None	2147483647	0	FALSE	it_m_stratadevilbelt	0	0	0	Belt	0	0	0	15	0	0	0	it_a_ruinbelt	0	0	0	0	10	0	0	0	0	0	5000	0	0	0	0	0	TRUE	<$>186748</>	SYS_item_column_red	0	<$>231346</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	VALELON_BELT	0	0	0	NO	1	None	9000000	4	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154676</>	1	45050	1.6	None	165000	0	0	None	<$>187866</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
