AR	ASPD	ASPD_Opt	ATK	AddATK	AddATK_Opt	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BLK_Opt	BaseATK	BaseDEF	BeastBane	BlessType	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	CRT_Opt	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DblAttach	DeadDrop	DefEA	DefIP	DefIP_Opt	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EnchantLv	EnchantType	EngName	EqpType	EquipSound	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireATK_Opt	FireIP	FireIP_Opt	GolemBane	GroupName	HPDrain	HPDrain_Opt	HR	HR_Opt	HumanBane	IMP	IMP_Opt	IceATK	IceATK_Opt	IceIP	IceIP_Opt	ImgName	IncAGI	IncCHA	IncCON	IncDEX	IncHeal	IncINT	IncLegend	IncMHP	IncMSP	IncSTR	InfoView	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LghtATK_Opt	LghtIP_Opt	LgtIP	LogoutSave	MHP	MHP_Opt	MKP	MSAtk	MSAtk_Opt	MSP	MSPD	MSPD_Opt	MSP_Opt	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MediumBane	MetalBane	MinR	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	Option4ID	Option4MaxValue	Option4MinValue	OptionGroup	PCAtk	PCAtk_Opt	PR	PR_Opt	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyATK_Opt	PsyIP	PsyIP_Opt	RFIRE	RFIRE_Opt	RHP	RHP_Opt	RICE	RICE_Opt	RLGHT	RLGHT_Opt	RPSY	RPSY_Opt	RSP	RSTAT	RSTAT_Opt	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	ReinProtectLv	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	Scale	ScpType	SellPrice	SetItemGroup	ShldDR	SocketRef	SoftBane	Spec	Suffix	TargetHitEffect	Tradable	UndeadBane	UniqueBone	Unstack	UseAnim	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	atk_shield1.ogg	8	0	0	4	0	0	block_shield.ogg	hit_shield1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Shield	<$>29647</>	61904	TemplarGuard_Elite	Shield	NO	19	0	FALSE	1	0	0	LH	0	<$>94582</>	0	-5	5	20	EliteReinforce	EliteEqp	None	drop_shield_l.ogg	Dummy_L_FOREARM	N/A	N/A	N/A	N/A	N/A	TRUE	10	None	68	None	Elite Templar guard	SH	None	None	2147483647	0	FALSE	it_w_templarguard	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>29647</>	SYS_item_column_red	19	<$>46441</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SHIELD	0	0	0	0	NO	1	None	261000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154539</>	1	61904	1.5	None	71775	0	1	Shield	0	<$>43954</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	FALSE	68	TRUE	22	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	atk_shield1.ogg	12	0	0	4	0	0	block_shield.ogg	hit_shield1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Shield	<$>29647</>	61905	RoyalGuardian_Elite	Shield	NO	22	0	FALSE	1	0	0	LH	0	<$>200693</>	0	-5	5	10	EliteReinforce	EliteEqp	None	drop_shield_l.ogg	Dummy_L_FOREARM	N/A	N/A	N/A	N/A	N/A	TRUE	10	None	84	None	Elite Royal Guardian	SH	None	None	2147483647	0	FALSE	it_w_royalguardian	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>29647</>	SYS_item_column_red	23	<$>46442</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SHIELD	0	0	0	0	NO	1	None	495000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154524</>	1	61905	1.5	None	136125	0	1	Shield	0	<$>43954</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	FALSE	84	TRUE	26	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	atk_shield1.ogg	14	0	0	4	0	0	block_shield.ogg	hit_shield1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Shield	<$>29647</>	61906	TheGrimShout	Shield	NO	25	0	FALSE	1	0	0	LH	0	<$>94584</>	0	-5	5	0	None	EliteEqp	None	drop_shield_l.ogg	Dummy_L_FOREARM	N/A	N/A	N/A	N/A	N/A	TRUE	10	None	100	None	The Grim-shout	SH	None	None	2147483647	0	FALSE	it_w_skullicshield	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>29647</>	SYS_item_column_red	0	<$>46444</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SHIELD	0	0	0	0	NO	1	None	675000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154603</>	1	61906	1.5	None	185625	0	1	Shield	0	<$>43954</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	FALSE	100	TRUE	30	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	atk_shield1.ogg	8	0	0	4	0	0	block_shield.ogg	hit_shield1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Shield	<$>29647</>	61907	InfernalHearts_100	Shield	NO	12	0	FALSE	1	0	0	LH	0	<$>94585</>	0	-5	5	0	None	EliteEqp	None	drop_shield_l.ogg	Dummy_L_FOREARM	N/A	N/A	N/A	N/A	N/A	TRUE	10	None	100	None	Infernal hearts	SH	None	None	2147483647	0	FALSE	it_w_infernalheart	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>29647</>	SYS_item_column_red	0	<$>46446</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SHIELD	0	0	0	0	NO	1	None	765000	1	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	<$>31900</>	1	61907	1.5	None	210375	0	1	Shield	0	<$>43954</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	FALSE	100	TRUE	32	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	atk_shield1.ogg	8	0	0	4	0	0	block_shield.ogg	hit_shield1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Shield	<$>29647</>	61908	Conflamme_100	Shield	NO	12	0	FALSE	1	0	0	LH	0	<$>94586</>	0	-5	5	0	None	EliteEqp	None	drop_shield_l.ogg	Dummy_L_FOREARM	N/A	N/A	N/A	N/A	N/A	TRUE	10	None	100	None	Conflamme	SH	None	None	2147483647	0	FALSE	it_w_conflamme	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>29647</>	SYS_item_column_red	0	<$>46448</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SHIELD	0	0	0	0	NO	1	None	765000	1	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	<$>31900</>	1	61908	1.5	None	210375	0	1	Shield	0	<$>43954</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	FALSE	100	TRUE	32	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	atk_shield1.ogg	8	0	0	4	0	0	block_shield.ogg	hit_shield1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Shield	<$>29647</>	61909	Cumulonimbus_100	Shield	NO	12	0	FALSE	1	0	0	LH	0	<$>94587</>	0	-5	5	0	None	EliteEqp	None	drop_shield_l.ogg	Dummy_L_FOREARM	N/A	N/A	N/A	N/A	N/A	TRUE	10	None	100	None	Cumulonimbus	SH	None	None	2147483647	0	FALSE	it_w_cumulonimbus	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>29647</>	SYS_item_column_red	0	<$>46450</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SHIELD	0	0	0	0	NO	1	None	765000	1	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	<$>31900</>	1	61909	1.5	None	210375	0	1	Shield	0	<$>43954</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	FALSE	100	TRUE	32	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	atk_shield1.ogg	15	0	0	4	0	0	block_shield.ogg	hit_shield1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Shield	<$>29647</>	61910	PhantomGuard	Shield	NO	27	0	FALSE	1	0	0	LH	0	<$>99170</>	0	-5	5	0	None	EliteEqp	None	drop_shield_l.ogg	Dummy_L_FOREARM	N/A	N/A	N/A	N/A	N/A	TRUE	10	None	100	None	Phantom guard	SH	None	None	2147483647	0	FALSE	it_w_phantomguard	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>29647</>	SYS_item_column_red	0	<$>46452</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SHIELD	0	0	0	0	NO	1	None	50000000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	<$>31900</>	1	61910	1.5	None	220000	0	2	Shield	0	<$>45166</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	FALSE	100	TRUE	32	None	0	0	0
0	0	0	115	0	0	None	0	None	0	None	0	None	0	None	0	atk_rod1.ogg	0	0	44	0	0	0	None	hit_rod1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rod	<$>29652</>	62101	Rod_Elite	Rod	NO	0	0	FALSE	1	0	0	RH	0	<$>44723</>	0	30	50	25	EliteReinforce	EliteEqp	EliteSocket	drop_staff.ogg	N/A	Dummy_R_HAND	N/A	N/A	N/A	Dummy_R_HAND	TRUE	10	None	12	None	Elite Rod	SH	None	None	2147483647	0	FALSE	it_w_rod	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>29652</>	SYS_item_column_red	3	<$>46454</>	PSY	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PSY	0	0	0	0	NO	7	None	25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154981</>	1	62101	1	None	6875	0	0	Weapon	0	<$>44739</>	_ROD	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	12	TRUE	8	None	0	0	0
0	0	0	147	0	0	None	0	None	0	None	0	None	0	None	0	atk_rod1.ogg	0	0	44	0	0	0	None	hit_rod1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rod	<$>29652</>	62102	JewelRod_Elite	Rod	NO	0	0	FALSE	1	0	0	RH	0	<$>44723</>	0	30	50	25	EliteReinforce	EliteEqp	EliteSocket	drop_staff.ogg	N/A	Dummy_R_HAND	N/A	N/A	N/A	Dummy_R_HAND	TRUE	10	None	28	None	Elite Jewel rod	SH	None	None	2147483647	0	FALSE	it_w_crystalrod	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>29652</>	SYS_item_column_red	7	<$>46455</>	PSY	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PSY	0	0	0	0	NO	7	None	67500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154985</>	1	62102	1	None	18563	0	0	Weapon	0	<$>44749</>	_ROD	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	28	TRUE	12	None	0	0	0
0	0	0	195	0	0	None	0	None	0	None	0	None	0	None	0	atk_rod1.ogg	0	0	44	0	0	0	None	hit_rod1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rod	<$>29652</>	62103	MageRod_Elite	Rod	NO	0	0	FALSE	1	0	0	RH	0	<$>44723</>	0	30	50	25	EliteReinforce	EliteEqp	EliteSocket	drop_staff.ogg	N/A	Dummy_R_HAND	N/A	N/A	N/A	Dummy_R_HAND	TRUE	10	None	52	None	Elite Mage rod	SH	None	None	2147483647	0	FALSE	it_w_magerod	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>29652</>	SYS_item_column_red	15	<$>46456</>	PSY	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PSY	0	0	0	0	NO	7	None	350000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154991</>	1	62103	1	None	96250	0	0	Weapon	0	<$>44763</>	_ROD	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	52	TRUE	18	None	0	0	0
0	0	0	227	0	0	None	0	None	0	None	0	None	0	None	0	atk_rod1.ogg	0	0	44	0	0	0	None	hit_rod1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rod	<$>29652</>	62104	SageRod_Elite	Rod	NO	0	0	FALSE	1	0	0	RH	0	<$>44723</>	0	30	50	20	EliteReinforce	EliteEqp	EliteSocket	drop_staff.ogg	N/A	Dummy_R_HAND	N/A	N/A	N/A	Dummy_R_HAND	TRUE	10	None	68	None	Elite Sage rod	SH	None	None	2147483647	0	FALSE	it_w_wizardryrod	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>29652</>	SYS_item_column_red	19	<$>46457</>	PSY	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PSY	0	0	0	0	NO	7	None	725000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154993</>	1	62104	1	None	199375	0	0	Weapon	0	<$>46458</>	_ROD	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	68	TRUE	22	None	0	0	0
0	0	0	259	0	0	None	0	None	0	None	0	None	0	None	0	atk_rod1.ogg	0	0	44	0	0	0	None	hit_rod1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rod	<$>29652</>	62105	MantisRod_Elite	Rod	NO	0	0	FALSE	1	0	0	RH	0	<$>44723</>	0	30	50	10	EliteReinforce	EliteEqp	EliteSocket	drop_staff.ogg	N/A	Dummy_R_HAND	N/A	N/A	N/A	Dummy_R_HAND	TRUE	10	None	84	None	Elite Mantis rod	SH	None	None	2147483647	0	FALSE	it_w_archmagerod	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>29652</>	SYS_item_column_red	23	<$>46459</>	PSY	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PSY	0	0	0	0	NO	7	None	1375000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154565</>	1	62105	1	None	220000	0	0	Weapon	0	<$>46460</>	_ROD	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	84	TRUE	26	None	0	0	0
0	0	0	281	0	0	None	0	None	0	None	0	None	0	None	0	atk_rod1.ogg	0	0	44	0	0	0	None	hit_rod1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rod	<$>29652</>	62106	RodOfArmageddon	Rod	NO	0	0	FALSE	1	0	0	RH	0	<$>97231</>	0	0	50	0	None	EliteEqp	None	drop_staff.ogg	N/A	Dummy_R_HAND	N/A	N/A	N/A	Dummy_R_HAND	TRUE	10	None	100	None	The Rod of Armageddon	SH	None	None	2147483647	0	FALSE	it_w_rodofrevelation	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>29652</>	SYS_item_column_red	0	<$>46461</>	PSY	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PSY	0	0	0	0	NO	7	Item_Grim	1875000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154610</>	1	62106	1	None	220000	0	0	Weapon	0	<$>46463</>	_ROD	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	100	TRUE	30	None	0	0	0
0	0	0	281	0	0	None	0	None	0	None	0	None	0	None	0	atk_rod1.ogg	0	0	44	0	0	0	None	hit_rod1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rod	<$>29652</>	62107	MoonstoneRod_Elite	Rod	NO	0	0	FALSE	1	0	0	RH	0	<$>44723</>	0	30	50	0	None	EliteEqp	None	drop_staff.ogg	N/A	Dummy_R_HAND	N/A	N/A	N/A	Dummy_R_HAND	TRUE	10	None	100	None	Elite Moonstone rod	SH	None	None	2147483647	0	FALSE	it_w_moonstonerod	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>29652</>	SYS_item_column_red	0	<$>46462</>	PSY	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PSY	0	0	0	0	NO	7	Item_Grim	1875000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154610</>	1	62107	1	None	165000	0	0	Weapon	0	<$>46463</>	_ROD	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	100	TRUE	30	None	0	0	0
0	0	0	299	0	0	None	0	None	0	None	0	None	0	None	0	atk_rod1.ogg	0	0	44	0	0	0	None	hit_rod1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rod	<$>29652</>	62108	GlacialCrystal	Rod	NO	0	0	FALSE	1	0	0	RH	0	<$>46465</>	0	30	50	0	None	EliteEqp	None	drop_staff.ogg	N/A	Dummy_R_HAND	N/A	N/A	N/A	Dummy_R_HAND	TRUE	10	None	100	None	Glacial crystal	SH	None	None	2147483647	0	FALSE	it_w_lecongelable	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>29652</>	SYS_item_column_red	0	<$>46464</>	PSY	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PSY	0	0	0	0	NO	7	None	50000000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	<$>31942</>	1	62108	1	None	220000	0	0	Weapon	0	<$>46466</>	_ROD	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	100	TRUE	32	None	0	0	0
0	0	0	316	0	0	None	0	None	0	None	0	None	0	None	0	atk_rod1.ogg	0	0	44	0	0	0	None	hit_rod1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rod	<$>29652</>	62109	DefrodainRod	Rod	NO	0	0	FALSE	1	0	0	RH	0	<$>46468</>	0	30	50	0	None	EliteEqp	None	drop_staff.ogg	N/A	Dummy_R_HAND	N/A	N/A	N/A	Dummy_R_HAND	TRUE	10	None	100	None	Defrodain rod	SH	None	None	2147483647	0	FALSE	it_w_defrodainrod	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29652</>	SYS_item_column_red	0	<$>46467</>	PSY	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PSY	0	0	0	0	NO	7	None	10000000	2	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	<$>32022</>	1	62109	1	None	220000	0	0	Weapon	0	<$>45469</>	_ROD	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	100	TRUE	34	None	0	0	0
0	0	0	195	0	0	None	0	None	0	None	0	None	0	None	0	atk_rod1.ogg	0	0	44	0	0	0	None	hit_rod1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Staff	<$>29653</>	62201	Staff_Elite	Staff	NO	0	0	FALSE	1	0	0	RH	0	<$>44781</>	0	-30	50	25	EliteReinforce	EliteEqp	EliteSocket	drop_staff.ogg	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_L_HAND	Dummy_R_HAND	TRUE	10	None	52	None	Elite staff	SH	None	None	2147483647	0	FALSE	it_w_runestaff	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>29653</>	SYS_item_column_red	15	<$>46470</>	PSY	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PSY	0	0	0	0	NO	7	None	350000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154991</>	1	62201	1	None	96250	0	0	Weapon	0	<$>44797</>	_ROD	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	52	TRUE	18	None	0	0	0
0	0	0	227	0	0	None	0	None	0	None	0	None	0	None	0	atk_rod1.ogg	0	0	44	0	0	0	None	hit_rod1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Staff	<$>29653</>	62202	StaffofHypnosis_Elite	Staff	NO	0	0	FALSE	1	0	0	RH	0	<$>44781</>	0	-30	50	20	EliteReinforce	EliteEqp	EliteSocket	drop_staff.ogg	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_L_HAND	Dummy_R_HAND	TRUE	10	None	68	None	Elite Staff of hypnosis	SH	None	None	2147483647	0	FALSE	it_w_staffofconfusion	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>29653</>	SYS_item_column_red	19	<$>46471</>	PSY	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PSY	0	0	0	0	NO	7	None	725000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154993</>	1	62202	1	None	199375	0	0	Weapon	0	<$>45839</>	_ROD	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	68	TRUE	22	None	0	0	0
0	0	0	259	0	0	None	0	None	0	None	0	None	0	None	0	atk_rod1.ogg	0	0	44	0	0	0	None	hit_rod1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Staff	<$>29653</>	62203	StaffofSimurgh_Elite	Staff	NO	0	0	FALSE	1	0	0	RH	0	<$>44781</>	0	-30	50	10	EliteReinforce	EliteEqp	EliteSocket	drop_staff.ogg	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_L_HAND	Dummy_R_HAND	TRUE	10	None	84	None	Elite Staff of Simurgh	SH	None	None	2147483647	0	FALSE	it_w_staffofsimurgh	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>29653</>	SYS_item_column_red	23	<$>46472</>	PSY	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PSY	0	0	0	0	NO	7	None	1375000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154565</>	1	62203	1	None	220000	0	0	Weapon	0	<$>46192</>	_ROD	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	84	TRUE	26	None	0	0	0
