CharName	CharUserID	ClassID	IsConsumeRecipe	MakeType	MaterialID	MaterialOpt	NPCUserID	Recipe	RecipeLv	RecipeName	Stuff1	Stuff1Name	Stuff1Num	Stuff2	Stuff2Name	Stuff2Num	Stuff3	Stuff3Name	Stuff3Num	Stuff4	Stuff4Name	Stuff4Num	Stuff5	Stuff5Name	Stuff5Num	Stuff6	Stuff6Name	Stuff6Num	Stuff7	Stuff7Name	Stuff7Num	Target	TargetName	TargetNum
Adelina	19	13592	TRUE	6	0	0	COIM_WEP	86730	100	Recipe_MainG_Yeager	21928	CouponLv_27	50	21804	EleCrystal	10	75330	GrowthStone	50	0	None	0	0	None	0	0	None	0	0	None	0	125101	MainG_Yeager	1
Claude	8	13593	TRUE	6	0	0	REB_WEP	86731	100	Recipe_AclysofGraham	21928	CouponLv_27	50	21804	EleCrystal	10	75330	GrowthStone	50	0	None	0	0	None	0	0	None	0	0	None	0	125118	AclysofGraham	1
Claude	8	13594	TRUE	6	0	0	REB_WEP	86732	100	Recipe_Blunt_Razin	21928	CouponLv_27	50	21804	EleCrystal	10	75330	GrowthStone	50	0	None	0	0	None	0	0	None	0	0	None	0	125126	Blunt_Razin	1
Claude	8	13595	TRUE	6	0	0	REB_WEP	86733	100	Recipe_Blunt_Magus	21928	CouponLv_27	50	21804	EleCrystal	10	75330	GrowthStone	50	0	None	0	0	None	0	0	None	0	0	None	0	125127	Blunt_Magus	1
Claude	8	13596	TRUE	6	0	0	REB_WEP	86734	100	Recipe_CrescentofReilly	21928	CouponLv_27	50	21804	EleCrystal	10	75330	GrowthStone	50	0	None	0	0	None	0	0	None	0	0	None	0	125117	CrescentofReilly	1
Grace	6	13597	TRUE	6	0	0	REB_GUNS	86735	100	Recipe_Bayonet_Dewey	21928	CouponLv_27	50	21804	EleCrystal	10	75330	GrowthStone	50	0	None	0	0	None	0	0	None	0	0	None	0	125104	Bayonet_Dewey	1
Grace	6	13598	TRUE	6	0	0	REB_GUNS	86736	100	Recipe_Pistol_gerald	21928	CouponLv_27	50	21804	EleCrystal	10	75330	GrowthStone	50	0	None	0	0	None	0	0	None	0	0	None	0	125107	Pistol_gerald	1
Lorch	26	13599	TRUE	6	0	0	AUCH_LORCH	86737	100	Recipe_BurstofSpencer	21928	CouponLv_27	50	21804	EleCrystal	10	75330	GrowthStone	50	0	None	0	0	None	0	0	None	0	0	None	0	125121	BurstofSpencer	1
Lorch	26	13600	TRUE	6	0	0	AUCH_LORCH	86738	100	Recipe_CrossbowofAshley	21928	CouponLv_27	50	21804	EleCrystal	10	75330	GrowthStone	50	0	None	0	0	None	0	0	None	0	0	None	0	125115	CrossbowofAshley	1
MBoma	20	13601	TRUE	6	0	0	COIM_MAIN2	86739	100	Recipe_RodofCarla	21928	CouponLv_27	50	21804	EleCrystal	10	75330	GrowthStone	50	0	None	0	0	None	0	0	None	0	0	None	0	125113	RodofCarla	1
MBoma	20	13602	TRUE	6	0	0	COIM_MAIN2	86740	100	Recipe_Fbr_Howard	21928	CouponLv_27	50	21804	EleCrystal	10	75330	GrowthStone	50	0	None	0	0	None	0	0	None	0	0	None	0	125103	Fbr_Howard	1
MBoma	20	13603	TRUE	6	0	0	COIM_MAIN2	86741	100	Recipe_IceBrc_Meyer	21928	CouponLv_27	50	21804	EleCrystal	10	75330	GrowthStone	50	0	None	0	0	None	0	0	None	0	0	None	0	125109	IceBrc_Meyer	1
MBoma	20	13604	TRUE	6	0	0	COIM_MAIN2	86742	100	Recipe_LightningbangleofPorter	21928	CouponLv_27	50	21804	EleCrystal	10	75330	GrowthStone	50	0	None	0	0	None	0	0	None	0	0	None	0	125111	LightningbangleofPorter	1
MBoma	20	13605	TRUE	6	0	0	COIM_MAIN2	86743	100	Recipe_Elem_Raien	21928	CouponLv_27	50	21804	EleCrystal	10	75330	GrowthStone	50	0	None	0	0	None	0	0	None	0	0	None	0	125105	Elem_Raien	1
MBoma	20	13606	TRUE	6	0	0	COIM_MAIN2	86744	100	Recipe_CubeofGridley	21928	CouponLv_27	50	21804	EleCrystal	10	75330	GrowthStone	50	0	None	0	0	None	0	0	None	0	0	None	0	125112	CubeofGridley	1
MBoma	20	13607	TRUE	6	0	0	COIM_MAIN2	86745	100	Recipe_Book_Wilbur	21928	CouponLv_27	50	21804	EleCrystal	10	75330	GrowthStone	50	0	None	0	0	None	0	0	None	0	0	None	0	125106	Book_Wilbur	1
MBoma	20	13608	TRUE	6	0	0	COIM_MAIN2	86746	100	Recipe_TheoryofLawrence	21928	CouponLv_27	50	21804	EleCrystal	10	75330	GrowthStone	50	0	None	0	0	None	0	0	None	0	0	None	0	125119	TheoryofLawrence	1
Karjalainen	29	13609	TRUE	6	0	0	AUCH_ITEM	86747	100	Recipe_ElegantController	21928	CouponLv_27	50	21804	EleCrystal	10	75330	GrowthStone	50	0	None	0	0	None	0	0	None	0	0	None	0	125123	ElegantController	1
Claude	8	13610	TRUE	6	0	0	REB_WEP	86748	100	Recipe_CraftofNash	21928	CouponLv_27	50	21804	EleCrystal	10	75330	GrowthStone	50	0	None	0	0	None	0	0	None	0	0	None	0	125122	CraftofNash	1
Karjalainen	29	13611	TRUE	6	0	0	AUCH_ITEM	86749	100	Recipe_ElegantPendant	21928	CouponLv_27	50	21804	EleCrystal	10	75330	GrowthStone	50	0	None	0	0	None	0	0	None	0	0	None	0	125124	ElegantPendant	1
Karjalainen	29	13612	TRUE	6	0	0	AUCH_ITEM	86750	100	Recipe_ElegantRosario	21928	CouponLv_27	50	21804	EleCrystal	10	75330	GrowthStone	50	0	None	0	0	None	0	0	None	0	0	None	0	125125	ElegantRosario	1
Adelina	19	13613	TRUE	6	0	0	COIM_WEP	86751	100	Recipe_swordoftyrant	21928	CouponLv_27	100	21804	EleCrystal	30	75330	GrowthStone	50	0	None	0	0	None	0	0	None	0	0	None	0	125200	swordoftyrant	1
Adelina	19	13614	TRUE	6	0	0	COIM_WEP	86752	100	Recipe_rapieroftyrant	21928	CouponLv_27	100	21804	EleCrystal	30	75330	GrowthStone	50	0	None	0	0	None	0	0	None	0	0	None	0	125215	rapieroftyrant	1
Adelina	19	13615	TRUE	6	0	0	COIM_WEP	86753	100	Recipe_sabreoftyrant	21928	CouponLv_27	100	21804	EleCrystal	30	75330	GrowthStone	50	0	None	0	0	None	0	0	None	0	0	None	0	125209	sabreoftyrant	1
Claude	8	13616	TRUE	6	0	0	REB_WEP	86754	100	Recipe_thswordoftyrant	21928	CouponLv_27	100	21804	EleCrystal	30	75330	GrowthStone	50	0	None	0	0	None	0	0	None	0	0	None	0	125210	thswordoftyrant	1
Adelina	19	13617	TRUE	6	0	0	COIM_WEP	86755	100	Recipe_daggeroftyrant	21928	CouponLv_27	100	21804	EleCrystal	30	75330	GrowthStone	50	0	None	0	0	None	0	0	None	0	0	None	0	125206	daggeroftyrant	1
Adelina	19	13618	TRUE	6	0	0	COIM_WEP	86756	100	Recipe_maingoftyrant	21928	CouponLv_27	100	21804	EleCrystal	30	75330	GrowthStone	50	0	None	0	0	None	0	0	None	0	0	None	0	125212	maingoftyrant	1
Claude	8	13619	TRUE	6	0	0	REB_WEP	86757	100	Recipe_Halberdoftyrant	21928	CouponLv_27	100	21804	EleCrystal	30	75330	GrowthStone	50	0	None	0	0	None	0	0	None	0	0	None	0	125204	Halberdoftyrant	1
Claude	8	13620	TRUE	6	0	0	REB_WEP	86758	100	Recipe_javelinoftyrant	21928	CouponLv_27	100	21804	EleCrystal	30	75330	GrowthStone	50	0	None	0	0	None	0	0	None	0	0	None	0	125211	javelinoftyrant	1
Claude	8	13621	TRUE	6	0	0	REB_WEP	86759	100	Recipe_knuckleoftyrant	21928	CouponLv_27	100	21804	EleCrystal	30	75330	GrowthStone	50	0	None	0	0	None	0	0	None	0	0	None	0	125201	knuckleoftyrant	1
Claude	8	13622	TRUE	6	0	0	REB_WEP	86760	100	Recipe_crescentoftyrant	21928	CouponLv_27	100	21804	EleCrystal	30	75330	GrowthStone	50	0	None	0	0	None	0	0	None	0	0	None	0	125216	crescentoftyrant	1
Grace	6	13623	TRUE	6	0	0	REB_GUNS	86761	100	Recipe_rifleoftyrant	21928	CouponLv_27	100	21804	EleCrystal	30	75330	GrowthStone	50	0	None	0	0	None	0	0	None	0	0	None	0	125214	rifleoftyrant	1
Grace	6	13624	TRUE	6	0	0	REB_GUNS	86762	100	Recipe_Pistoloftyrant	21928	CouponLv_27	100	21804	EleCrystal	30	75330	GrowthStone	50	0	None	0	0	None	0	0	None	0	0	None	0	125203	Pistoloftyrant	1
Lorch	26	13625	TRUE	6	0	0	AUCH_LORCH	86763	100	Recipe_shotgunoftyrant	21928	CouponLv_27	100	21804	EleCrystal	30	75330	GrowthStone	50	0	None	0	0	None	0	0	None	0	0	None	0	125219	shotgunoftyrant	1
Lorch	26	13626	TRUE	6	0	0	AUCH_LORCH	86764	100	Recipe_crossbowoftyrant	21928	CouponLv_27	100	21804	EleCrystal	30	75330	GrowthStone	50	0	None	0	0	None	0	0	None	0	0	None	0	125207	crossbowoftyrant	1
MBoma	20	13627	TRUE	6	0	0	COIM_MAIN2	86765	100	Recipe_rodoftyrant	21928	CouponLv_27	100	21804	EleCrystal	30	75330	GrowthStone	50	0	None	0	0	None	0	0	None	0	0	None	0	125213	rodoftyrant	1
MBoma	20	13628	TRUE	6	0	0	COIM_MAIN2	86766	100	Recipe_wandoftyrant	21928	CouponLv_27	100	21804	EleCrystal	30	75330	GrowthStone	50	0	None	0	0	None	0	0	None	0	0	None	0	125217	wandoftyrant	1
MBoma	20	13629	TRUE	6	0	0	COIM_MAIN2	86767	100	Recipe_flamebraceletoftyrant	21928	CouponLv_27	100	21804	EleCrystal	30	75330	GrowthStone	50	0	None	0	0	None	0	0	None	0	0	None	0	125218	flamebraceletoftyrant	1
MBoma	20	13630	TRUE	6	0	0	COIM_MAIN2	86768	100	Recipe_IceBraceletofTyrant	21928	CouponLv_27	100	21804	EleCrystal	30	75330	GrowthStone	50	0	None	0	0	None	0	0	None	0	0	None	0	125205	IceBraceletofTyrant	1
MBoma	20	13631	TRUE	6	0	0	COIM_MAIN2	86769	100	Recipe_lgtbraceletoftyrant	21928	CouponLv_27	100	21804	EleCrystal	30	75330	GrowthStone	50	0	None	0	0	None	0	0	None	0	0	None	0	125208	lgtbraceletoftyrant	1
MBoma	20	13632	TRUE	6	0	0	COIM_MAIN2	86770	100	Recipe_braceletoftyrant	21928	CouponLv_27	100	21804	EleCrystal	30	75330	GrowthStone	50	0	None	0	0	None	0	0	None	0	0	None	0	125202	braceletoftyrant	1
Karjalainen	29	13633	TRUE	6	0	0	AUCH_ITEM	86771	100	Recipe_luteoftyrant	21928	CouponLv_27	100	21804	EleCrystal	30	75330	GrowthStone	50	0	None	0	0	None	0	0	None	0	0	None	0	125221	luteoftyrant	1
MBoma	20	13634	TRUE	6	0	0	COIM_MAIN2	86772	100	Recipe_grimoireoftyrant	21928	CouponLv_27	100	21804	EleCrystal	30	75330	GrowthStone	50	0	None	0	0	None	0	0	None	0	0	None	0	125220	grimoireoftyrant	1
Jose	18	13635	TRUE	6	0	0	COIM_SOLM	86773	100	Recipe_cannonoftyrant	21928	CouponLv_27	100	21804	EleCrystal	30	75330	GrowthStone	50	0	None	0	0	None	0	0	None	0	0	None	0	125223	cannonoftyrant	1
Claude	8	13636	TRUE	6	0	0	REB_WEP	86774	100	Recipe_axoftyrant	21928	CouponLv_27	100	21804	EleCrystal	30	75330	GrowthStone	50	0	None	0	0	None	0	0	None	0	0	None	0	125222	axoftyrant	1
Adelina	19	13637	TRUE	6	0	0	COIM_WEP	86775	100	Recipe_DragonBlade_JPN	75522	Melee_Crystal_32	2	75318	MoonStone	3	21803	LumpOfPlatinum	1	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	63227	DragonBlade_JPN	1
Adelina	19	13638	TRUE	6	0	0	COIM_WEP	86776	100	Recipe_DragonicRapier_JPN	75522	Melee_Crystal_32	2	75318	MoonStone	3	21803	LumpOfPlatinum	1	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	120008	DragonicRapier_JPN	1
Adelina	19	13639	TRUE	6	0	0	COIM_WEP	86777	100	Recipe_DragonicSaber_JPN	75522	Melee_Crystal_32	2	75318	MoonStone	3	21803	LumpOfPlatinum	1	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	120014	DragonicSaber_JPN	1
Claude	8	13640	TRUE	6	0	0	REB_WEP	86778	100	Recipe_DragonicSword_JPN	75522	Melee_Crystal_32	2	75318	MoonStone	3	21803	LumpOfPlatinum	1	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	120000	DragonicSword_JPN	1
Claude	8	13641	TRUE	6	0	0	REB_WEP	86779	100	Recipe_DrangonSpear_JPN	75522	Melee_Crystal_32	2	75318	MoonStone	3	21803	LumpOfPlatinum	1	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	63226	DrangonSpear_JPN	1
Adelina	19	13642	TRUE	6	0	0	COIM_WEP	86780	100	Recipe_DragonicDagger_JPN	75522	Melee_Crystal_32	2	75318	MoonStone	3	21803	LumpOfPlatinum	1	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	120009	DragonicDagger_JPN	1
Claude	8	13643	TRUE	6	0	0	REB_WEP	86781	100	Recipe_DragonHammer_JPN	75522	Melee_Crystal_32	2	75318	MoonStone	3	21803	LumpOfPlatinum	1	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	63228	DragonHammer_JPN	1
Claude	8	13644	TRUE	6	0	0	REB_WEP	86782	100	Recipe_DragonicJavelin_JPN	75522	Melee_Crystal_32	2	75318	MoonStone	3	21803	LumpOfPlatinum	1	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	120015	DragonicJavelin_JPN	1
Grace	6	13645	TRUE	6	0	0	REB_GUNS	86783	100	Recipe_DragonicRifle_JPN	75523	Shoot_Crystal_32	2	75318	MoonStone	3	21803	LumpOfPlatinum	1	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	120011	DragonicRifle_JPN	1
Grace	6	13646	TRUE	6	0	0	REB_GUNS	86784	100	Recipe_DragonicRevolver_JPN	75523	Shoot_Crystal_32	2	75318	MoonStone	3	21803	LumpOfPlatinum	1	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	120001	DragonicRevolver_JPN	1
Lorch	26	13647	TRUE	6	0	0	AUCH_LORCH	86785	100	Recipe_DragonicShotgun_JPN	75523	Shoot_Crystal_32	2	75318	MoonStone	3	21803	LumpOfPlatinum	1	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	120016	DragonicShotgun_JPN	1
Lorch	26	13648	TRUE	6	0	0	AUCH_LORCH	86786	100	Recipe_DragonicCrossbow_JPN	75523	Shoot_Crystal_32	2	75318	MoonStone	3	21803	LumpOfPlatinum	1	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	120017	DragonicCrossbow_JPN	1
MBoma	20	13649	TRUE	6	0	0	COIM_MAIN2	86787	100	Recipe_DrangonRod_JPN	75524	Magic_Crystal_32	2	75318	MoonStone	3	21803	LumpOfPlatinum	1	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	63225	DrangonRod_JPN	1
MBoma	20	13650	TRUE	6	0	0	COIM_MAIN2	86788	100	Recipe_DragonicStaff_JPN	75524	Magic_Crystal_32	2	75318	MoonStone	3	21803	LumpOfPlatinum	1	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	120012	DragonicStaff_JPN	1
MBoma	20	13651	TRUE	6	0	0	COIM_MAIN2	86789	100	Recipe_DragonicBracelet_JPN	75524	Magic_Crystal_32	2	75318	MoonStone	3	21803	LumpOfPlatinum	1	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	120005	DragonicBracelet_JPN	1
Idge	7	13652	TRUE	7	0	0	REB_SMITH	86790	100	Recipe_DragonicShield_JPN	75522	Melee_Crystal_32	2	75318	MoonStone	3	21803	LumpOfPlatinum	1	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	120004	DragonicShield_JPN	1
Adelina	19	13653	TRUE	6	0	0	COIM_WEP	86791	100	Recipe_AngelBlade_JPN	75525	Melee_Crystal_33	2	75318	MoonStone	5	21803	LumpOfPlatinum	3	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	120030	AngelBlade_JPN	1
Adelina	19	13654	TRUE	6	0	0	COIM_WEP	86792	100	Recipe_AngelRapier_JPN	75525	Melee_Crystal_33	2	75318	MoonStone	5	21803	LumpOfPlatinum	3	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	120040	AngelRapier_JPN	1
Adelina	19	13655	TRUE	6	0	0	COIM_WEP	86793	100	Recipe_AngelSaber_JPN	75525	Melee_Crystal_33	2	75318	MoonStone	5	21803	LumpOfPlatinum	3	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	120037	AngelSaber_JPN	1
Claude	8	13656	TRUE	6	0	0	REB_WEP	86794	100	Recipe_AngelZweihander_JPN	75525	Melee_Crystal_33	2	75318	MoonStone	5	21803	LumpOfPlatinum	3	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	120018	AngelZweihander_JPN	1
Adelina	19	13657	TRUE	6	0	0	COIM_WEP	86795	100	Recipe_AngelDagger_JPN	75525	Melee_Crystal_33	2	75318	MoonStone	5	21803	LumpOfPlatinum	3	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	120022	AngelDagger_JPN	1
Claude	8	13658	TRUE	6	0	0	REB_WEP	86796	100	Recipe_AngelHalberd_JPN	75525	Melee_Crystal_33	2	75318	MoonStone	5	21803	LumpOfPlatinum	3	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	120023	AngelHalberd_JPN	1
Claude	8	13659	TRUE	6	0	0	REB_WEP	86797	100	Recipe_AngelJavelin_JPN	75525	Melee_Crystal_33	2	75318	MoonStone	5	21803	LumpOfPlatinum	3	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	120044	AngelJavelin_JPN	1
Claude	8	13660	TRUE	6	0	0	REB_WEP	86798	100	Recipe_AngelMace_JPN	75525	Melee_Crystal_33	2	75318	MoonStone	5	21803	LumpOfPlatinum	3	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	120032	AngelMace_JPN	1
Claude	8	13661	TRUE	6	0	0	REB_WEP	86799	100	Recipe_AngelKnuckle_JPN	75525	Melee_Crystal_33	2	75318	MoonStone	5	21803	LumpOfPlatinum	3	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	120041	AngelKnuckle_JPN	1
Claude	8	13662	TRUE	6	0	0	REB_WEP	86800	100	Recipe_AngelLegguard_JPN	75525	Melee_Crystal_33	2	75318	MoonStone	5	21803	LumpOfPlatinum	3	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	120028	AngelLegguard_JPN	1
Grace	6	13663	TRUE	6	0	0	REB_GUNS	86801	100	Recipe_AngelRifle_JPN	75526	Shoot_Crystal_33	2	75318	MoonStone	5	21803	LumpOfPlatinum	3	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	120020	AngelRifle_JPN	1
Grace	6	13664	TRUE	6	0	0	REB_GUNS	86802	100	Recipe_AngelBayonet_JPN	75526	Shoot_Crystal_33	2	75318	MoonStone	5	21803	LumpOfPlatinum	3	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	120043	AngelBayonet_JPN	1
Grace	6	13665	TRUE	6	0	0	REB_GUNS	86803	100	Recipe_AngelRevolver_JPN	75526	Shoot_Crystal_33	2	75318	MoonStone	5	21803	LumpOfPlatinum	3	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	120031	AngelRevolver_JPN	1
Lorch	26	13666	TRUE	6	0	0	AUCH_LORCH	86804	100	Recipe_AngelShotgun_JPN	75526	Shoot_Crystal_33	2	75318	MoonStone	5	21803	LumpOfPlatinum	3	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	120039	AngelShotgun_JPN	1
Jose	18	13667	TRUE	6	0	0	COIM_SOLM	86805	100	Recipe_AngelCannon_JPN	75526	Shoot_Crystal_33	2	75318	MoonStone	5	21803	LumpOfPlatinum	3	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	120038	AngelCannon_JPN	1
Lorch	26	13668	TRUE	6	0	0	AUCH_LORCH	86806	100	Recipe_AngelCrossBow_JPN	75526	Shoot_Crystal_33	2	75318	MoonStone	5	21803	LumpOfPlatinum	3	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	120033	AngelCrossBow_JPN	1
MBoma	20	13669	TRUE	6	0	0	COIM_MAIN2	86807	100	Recipe_AngelRod_JPN	75527	Magic_Crystal_33	2	75318	MoonStone	5	21803	LumpOfPlatinum	3	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	120019	AngelRod_JPN	1
MBoma	20	13670	TRUE	6	0	0	COIM_MAIN2	86808	100	Recipe_AngelStaff_JPN	75527	Magic_Crystal_33	2	75318	MoonStone	5	21803	LumpOfPlatinum	3	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	120036	AngelStaff_JPN	1
MBoma	20	13671	TRUE	6	0	0	COIM_MAIN2	86809	100	Recipe_AngelWand_JPN	75527	Magic_Crystal_33	2	75318	MoonStone	5	21803	LumpOfPlatinum	3	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	120045	AngelWand_JPN	1
MBoma	20	13672	TRUE	6	0	0	COIM_MAIN2	86810	100	Recipe_angelbracelet_JPN	75527	Magic_Crystal_33	2	75318	MoonStone	5	21803	LumpOfPlatinum	3	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	120026	angelbracelet_JPN	1
Karjalainen	29	13673	TRUE	6	0	0	AUCH_ITEM	86811	100	Recipe_AngelLute_JPN	75527	Magic_Crystal_33	2	75318	MoonStone	5	21803	LumpOfPlatinum	3	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	120029	AngelLute_JPN	1
Adelina	19	13674	TRUE	6	0	0	COIM_WEP	86812	100	Recipe_SwordofFool	75525	Melee_Crystal_33	2	75318	MoonStone	5	21803	LumpOfPlatinum	3	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	125030	SwordofFool	1
Claude	8	13675	TRUE	6	0	0	REB_WEP	86813	100	Recipe_FistofEmperor	75525	Melee_Crystal_33	2	75318	MoonStone	5	21803	LumpOfPlatinum	3	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	125032	FistofEmperor	1
Adelina	19	13676	TRUE	6	0	0	COIM_WEP	86814	100	Recipe_rpprstss	75525	Melee_Crystal_33	2	75318	MoonStone	5	21803	LumpOfPlatinum	3	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	125034	rpprstss	1
Claude	8	13677	TRUE	6	0	0	REB_WEP	86815	100	Recipe_hmjudje	75525	Melee_Crystal_33	2	75318	MoonStone	5	21803	LumpOfPlatinum	3	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	125038	hmjudje	1
Claude	8	13678	TRUE	6	0	0	REB_WEP	86816	100	Recipe_swordofstr	75525	Melee_Crystal_33	2	75318	MoonStone	5	21803	LumpOfPlatinum	3	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	125039	swordofstr	1
Adelina	19	13679	TRUE	6	0	0	COIM_WEP	86817	100	Recipe_daggoflove	75525	Melee_Crystal_33	2	75318	MoonStone	5	21803	LumpOfPlatinum	3	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	125040	daggoflove	1
Claude	8	13680	TRUE	6	0	0	REB_WEP	86818	100	Recipe_legofhang	75525	Melee_Crystal_33	2	75318	MoonStone	5	21803	LumpOfPlatinum	3	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	125041	legofhang	1
Claude	8	13681	TRUE	6	0	0	REB_WEP	86819	100	Recipe_jabtower	75525	Melee_Crystal_33	2	75318	MoonStone	5	21803	LumpOfPlatinum	3	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	125043	jabtower	1
Adelina	19	13682	TRUE	6	0	0	COIM_WEP	86820	100	Recipe_sabrdevil	75525	Melee_Crystal_33	2	75318	MoonStone	5	21803	LumpOfPlatinum	3	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	125044	sabrdevil	1
Claude	8	13683	TRUE	6	0	0	REB_WEP	86821	100	Recipe_scyoddeath	75525	Melee_Crystal_33	2	75318	MoonStone	5	21803	LumpOfPlatinum	3	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	125047	scyoddeath	1
Grace	6	13684	TRUE	6	0	0	REB_GUNS	86822	100	Recipe_RflofHierophant	75526	Shoot_Crystal_33	2	75318	MoonStone	5	21803	LumpOfPlatinum	3	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	125031	RflofHierophant	1
Grace	6	13685	TRUE	6	0	0	REB_GUNS	86823	100	Recipe_rvjustice	75526	Shoot_Crystal_33	2	75318	MoonStone	5	21803	LumpOfPlatinum	3	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	125033	rvjustice	1
Jose	18	13686	TRUE	6	0	0	COIM_SOLM	86824	100	Recipe_cnchariot	75526	Shoot_Crystal_33	2	75318	MoonStone	5	21803	LumpOfPlatinum	3	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	125037	cnchariot	1
Lorch	20	13687	TRUE	6	0	0	AUCH_LORCH	86825	100	Recipe_cbtemperance	75526	Shoot_Crystal_33	2	75318	MoonStone	5	21803	LumpOfPlatinum	3	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	125042	cbtemperance	1
Lorch	26	13688	TRUE	6	0	0	AUCH_LORCH	86826	100	Recipe_sgnofworld	75526	Shoot_Crystal_33	2	75318	MoonStone	5	21803	LumpOfPlatinum	3	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	125046	sgnofworld	1
Karjalainen	29	13689	TRUE	6	0	0	AUCH_ITEM	86827	100	Recipe_ltfortune	75527	Magic_Crystal_33	2	75318	MoonStone	5	21803	LumpOfPlatinum	3	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	125035	ltfortune	1
MBoma	20	13690	TRUE	6	0	0	COIM_MAIN2	86828	100	Recipe_brempress	75527	Magic_Crystal_33	2	75318	MoonStone	5	21803	LumpOfPlatinum	3	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	125036	brempress	1
MBoma	20	13691	TRUE	6	0	0	COIM_MAIN2	86829	100	Recipe_rodofhermit	75527	Magic_Crystal_33	2	75318	MoonStone	5	21803	LumpOfPlatinum	3	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	125045	rodofhermit	1
Claude	8	13692	TRUE	6	0	0	REB_WEP	86865	100	Recipe_gssoulzwei	75525	Melee_Crystal_33	2	75318	MoonStone	5	21803	LumpOfPlatinum	3	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	125048	gssoulzwei	1
Jose	18	13693	TRUE	6	0	0	COIM_SOLM	86876	100	Recipe_cndetractor	75526	Shoot_Crystal_33	2	75318	MoonStone	5	21803	LumpOfPlatinum	3	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	125049	cndetractor	1
Claude	8	13694	TRUE	6	0	0	REB_WEP	86866	100	Recipe_hmsloth	75525	Melee_Crystal_33	2	75318	MoonStone	5	21803	LumpOfPlatinum	3	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	125050	hmsloth	1
Grace	6	13695	TRUE	6	0	0	REB_GUNS	86877	100	Recipe_byunlawful	75526	Shoot_Crystal_33	2	75318	MoonStone	5	21803	LumpOfPlatinum	3	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	125051	byunlawful	1
Claude	8	13696	TRUE	6	0	0	REB_WEP	86868	100	Recipe_nktempt	75525	Melee_Crystal_33	2	75318	MoonStone	5	21803	LumpOfPlatinum	3	21829	DragonHeart	1	0	None	0	0	None	0	0	None	0	125052	nktempt	1
