CheckProperty1	CheckProperty2	CheckProperty3	CheckPropertyDesc1	CheckPropertyDesc2	CheckPropertyDesc3	CheckPropertyValue1	CheckPropertyValue2	CheckPropertyValue3	ClassID	ClassName	DropItem1	DropItem2	DropItem3	DropItemCount1	DropItemCount2	DropItemCount3	DropItemRate1	DropItemRate2	DropItemRate3	DropMonster1	DropMonster2	DropMonster3	ItemCount1	ItemCount2	ItemCount3	MonsterCount1	MonsterCount2	MonsterCount3	Property1	Property2	Property3	Property4	Property5	Property6	PropertyValue1	PropertyValue2	PropertyValue3	PropertyValue4	PropertyValue5	PropertyValue6	QuestName	RewardCommPoint	SaveCount1	SaveCount2	SaveCount3	Stage	TargetItem1	TargetItem2	TargetItem3	TargetMonster1	TargetMonster2	TargetMonster3
None	None	None	None	None	None	0	0	0	187046	Quest_40066_2	Q_msg_alt_34	None	None	1	0	0	1	0	0	Mon_main3Quest_altgolem1	None	None	0	0	0	0	0	0	AltMain03	YQ_Alt_Noa	YM_Alt_Noa	Quest_40066	None	None	30	13	1	3	0	0	Quest_40066	0	0	0	0	2	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	188001	Quest_43001_2	Q_sct_coa_2	None	None	500	0	0	2	0	0	Mon_Triglohound1	None	None	0	0	0	0	0	0	Alt_Sct_Coa	XQ_Alt_Batpan	XM_Alt_Batpan	Quest_43001	None	None	3	13	1	3	0	0	Quest_43001	0	0	0	0	2	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	188002	Quest_43001_4	Q_sct_coa_3	None	None	500	0	0	2	0	0	Mon_Triglohound2	None	None	0	0	0	0	0	0	Alt_Sct_Coa	XQ_Alt_Batpan	XM_Alt_Batpan	Quest_43001	None	None	5	15	1	5	0	0	Quest_43001	0	0	0	0	4	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	188003	Quest_43003_4	Q_sct_coa_4	None	None	550	0	0	1	0	0	Monster_AbyssWolf_02	None	None	0	0	0	0	0	0	Alt_Sct_Coa	ZQ_Alt_Olga	ZM_Alt_Olga	Quest_43003	None	None	18	14	1	5	0	0	Quest_43003	0	0	0	0	4	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	188004	Quest_43004_2	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	350	0	0	Quest_43004	None	None	None	None	None	3	0	0	0	0	0	Quest_43004	0	1	0	0	2	None	None	None	mon_flealouse1	None	None
None	None	None	None	None	None	0	0	0	188005	Quest_43004_3	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	350	0	0	Alt_Sct_Coa	XQ_Alt_Coa	XM_Alt_Coa	Quest_43004	None	None	24	11	1	4	0	0	Quest_43004	0	1	0	0	3	None	None	None	mon_flealouse2	None	None
None	None	None	None	None	None	0	0	0	188006	Quest_43004_6	None	None	None	0	0	0	0	0	0	None	None	None	5	0	0	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Quest_43004	0	0	0	0	6	Chocolate	None	None	None	None	None
None	None	None	None	None	None	0	0	0	188009	Quest_43005_4	Q_sct_coa_5	None	None	880	0	0	1	0	0	Monster_AltZebraEaterElder	None	None	0	0	0	0	0	0	Alt_Sct_Coa	XQ_Alt_Batpan	XM_Alt_Batpan	Quest_43005	None	None	33	21	2	5	0	0	Quest_43005	0	0	0	0	4	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	188010	Quest_43005_6	Q_sct_coa_6	None	None	3	0	0	2	0	0	Monster_Cockatriesbig	None	None	0	0	0	0	0	0	Alt_Sct_Coa	XQ_Alt_Batpan	XM_Alt_Batpan	Quest_43005	None	None	35	23	2	7	0	0	Quest_43005	0	0	0	0	6	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	188011	Quest_43006_3	None	None	None	0	0	0	0	0	0	None	None	None	500	0	0	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Quest_43006	0	0	0	0	3	QualifiedCloth	None	None	None	None	None
None	None	None	None	None	None	0	0	0	188012	Quest_43006_4	Q_sct_coa_7	None	None	450	0	0	1	0	0	mon_flealouse3	None	None	0	0	0	0	0	0	Alt_Sct_Coa	BQ_Mi	BM_Mi	Quest_43006	None	None	40	14	1	5	0	0	Quest_43006	0	0	0	0	4	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	188013	Quest_43006_6	Q_sct_coa_8	None	None	2	0	0	1	0	0	Monster_Jabberwockcap_Field	None	None	0	0	0	0	0	0	Alt_Sct_Coa	BQ_Mi	BM_Mi	Quest_43006	None	None	42	16	1	7	0	0	Quest_43006	0	0	0	0	6	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	188014	Quest_43007_3	None	None	None	0	0	0	0	0	0	None	None	None	100	100	100	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Quest_43007	0	0	0	0	3	OldJournal1	OldJournal2	OldJournal3	None	None	None
None	None	None	None	None	None	0	0	0	188015	Quest_43007_4	Q_sct_coa_9	Q_sct_coa_9	Q_sct_coa_9	500	500	500	1	1	1	Monster_bristia_thiefF1	Monster_bristia_thiefF4	Monster_bristia_thiefF7	0	0	0	0	0	0	Alt_Sct_Coa	YQ_Alt_Kano	YM_Alt_Kano	Quest_43007	None	None	47	14	1	5	0	0	Quest_43007	0	0	0	0	4	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	188016	Quest_43007_6	Q_sct_coa_10	None	None	5	0	0	1	0	0	Monster_Swampangler	None	None	0	0	0	0	0	0	Alt_Sct_Coa	YQ_Alt_Kano	YM_Alt_Kano	Quest_43007	None	None	49	16	1	7	0	0	Quest_43007	0	0	0	0	6	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	189001	Quest_44001_6	Q_sct_loo_1	Q_sct_loo_2	Q_sct_loo_3	200	200	200	1	1	1	Mon_Triglohound1	Mon_Triglohound2	Monster_AltSnowfieldBear	0	0	0	0	0	0	YQ_Alt_Batpan	YM_Alt_Batpan	Quest_44001	Alt_Sct_Loo	None	None	14	1	7	7	0	0	Quest_44001	0	0	0	0	6	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	189002	Quest_44001_8	Q_sct_loo_4	None	None	4	0	0	1,1,1,1	0	0	MON_MISSION_COASILE02_BOSS6_HELL,MON_MISSION_COASILE02_BOSS6_HARD,MON_MISSION_COASILE02_BOSS7_HELL,MON_MISSION_COASILE02_BOSS7_HARD	None	None	0	0	0	0	0	0	YQ_Alt_Batpan	YM_Alt_Batpan	Quest_44002	Alt_Sct_Loo	Quest_44001	None	16	1	1	9	200	0	Quest_44001	0	0	0	0	8	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	189003	Quest_44003_4	Q_sct_loo_5	Q_sct_loo_6	Q_sct_loo_7	100	100	100	1	1	1	Monster_AltZebraEaterElder	Monster_Hellswine1	Monster_Hellswine2	0	0	0	0	0	0	Alt_Sct_Loo	XQ_Alt_Maria	XM_Alt_Maria	Quest_44003	None	None	21	14	1	5	0	0	Quest_44003	0	0	0	0	4	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	189004	Quest_44003_6	Q_sct_loo_8	None	None	5	0	0	1,1,1,1,1,1,1,1,1	0	0	Monster_arm_dullahan_M,Monster_mission_AbyssSorrow,monster_arm_mission_boss01,monster_arm_mission_boss02,monster_arm_mission_hate_01,monster_arm_mission_hate_02,monster_arm_mission_hate_03,monster_arm_mission_hate_04,mission_fury_boss	None	None	0	0	0	0	0	0	Alt_Sct_Loo	XQ_Alt_Maria	XM_Alt_Maria	Quest_44003	None	None	23	16	1	7	0	0	Quest_44003	0	0	0	0	6	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	189005	Quest_44006_3	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	2	0	0	Alt_Sct_Loo	XQ_Alt_Loo	XM_Alt_Loo	Quest_44006	None	None	37	13	1	4	0	0	Quest_44006	0	1	0	0	3	None	None	None	Mission_mon_sylmaris	None	None
None	None	None	None	None	None	0	0	0	189006	Quest_44006_6	Q_sct_loo_9	None	None	1	0	0	10	0	0	Mon_Triglohound_Boss	None	None	0	0	0	0	0	0	Alt_Sct_Loo	XQ_Alt_Loo	XM_Alt_Loo	Quest_44006	None	None	40	16	1	7	0	0	Quest_44006	0	0	0	0	6	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	189007	Quest_44006_8	Q_sct_loo_10	None	None	3	0	0	1	0	0	Monster_Jormongand	None	None	0	0	0	0	0	0	Alt_Sct_Loo	XQ_Alt_Loo	XM_Alt_Loo	Quest_44006	Quest_44007	None	42	18	1	200	1	0	Quest_44006	0	0	0	0	8	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	190000	Quest_67001_3	Q_IFArm_Narcissus	None	None	50	0	0	100	0	0	monster_silverbell_flower	None	None	0	0	0	0	0	0	IfArmMain01	Quest_67001	EQ_Anies	EM_Anies	None	None	12	4	11	1	0	0	Quest_67001	0	0	0	0	3	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	190001	Quest_67003_2	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	100	100	0	IfArmMain01	Quest_67003	XQ_Ifarm_Nike	XM_Ifarm_Nike	None	None	19	3	16	1	0	0	Quest_67003	0	2	2	0	2	None	None	None	mon_ifarm_Attacker	mon_ifarm_Abyss_Soldier	None
None	None	None	None	None	None	0	0	0	190002	Quest_67003_4	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	400	400	0	IfArmMain01	Quest_67003	XQ_Ifarm_Nike	XM_Ifarm_Nike	None	None	21	5	18	1	0	0	Quest_67003	0	2	2	0	4	None	None	None	mon_ifarm_Priests	mon_ifarm_Paladin	None
None	None	None	None	None	None	0	0	0	190003	Quest_67010_2	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	100	0	0	IfArmMain02	Quest_67010	None	None	None	None	9	3	0	0	0	0	Quest_67010	0	2	0	0	2	None	None	None	mon_ifarm_Attacker	None	None
None	None	None	None	None	None	0	0	0	190004	Quest_67010_3	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	200	0	0	IfArmMain02	Quest_67010	None	None	None	None	10	4	0	0	0	0	Quest_67010	0	2	0	0	3	None	None	None	mon_ifarm_Knight_Soldier	None	None
None	None	None	None	None	None	0	0	0	190005	Quest_67010_4	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	400	0	0	IfArmMain02	Quest_67010	None	None	None	None	11	5	0	0	0	0	Quest_67010	0	2	0	0	4	None	None	None	mon_ifarm_Abyss_Attacker	None	None
None	None	None	None	None	None	0	0	0	190006	Quest_67010_5	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	800	0	0	IfArmMain02	Quest_67011	XQ_Ifarm_VanRare	XM_Ifarm_VanRare	Quest_67010	None	12	1	11	1	200	0	Quest_67010	0	2	0	0	5	None	None	None	mon_ifarm_Abyss_Soldier	None	None
None	None	None	None	None	None	0	0	0	190007	Quest_67014_5	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	2000	2000	0	IfArmMain03	Quest_67014	None	None	None	None	6	6	0	0	0	0	Quest_67014	0	2	2	0	5	None	None	None	mon_ifarm_Priests	mon_ifarm_Paladin	None
None	None	None	None	None	None	0	0	0	190008	Quest_67015_2	None	None	None	0	0	0	0	0	0	None	None	None	40	0	0	0	0	0	IfArmMain03	Quest_67015	EQ_Anies	EM_Anies	None	None	10	3	23	2	0	0	Quest_67015	0	0	0	0	2	ArmoniaHolywater	None	None	None	None	None
None	None	None	None	None	None	0	0	0	190009	Quest_67015_3	Q_IFArm_Narcissus1	None	None	40	0	0	100	0	0	monster_silverbell_flower	None	None	0	0	0	0	0	0	IfArmMain03	Quest_67015	EQ_Anies	EM_Anies	None	None	11	4	24	2	0	0	Quest_67015	0	0	0	0	3	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	190010	Quest_67015_4	Q_msg_ifarm_1	Q_msg_ifarm_1	None	5	5	0	2,2,2,2,2,2,2,2,2,2	1,1,1,1,1,1,1,1,1,1	0	Monster_arm_hate_Attacker,Monster_arm_hate_Soldier,Monster_mission_Abyss_Attacker,Monster_mission_Knight_Soldier,Monster_Abyss_Dullaha03,Monster_Abyss_Dullaha02,monster_arm_mission_norm01,monster_arm_mission_norm02,mission_fury_norm1,mission_fury_norm2	Mon_H_mission_Abyss_Attacker,Mon_H_mission_Knight_Soldier,Mon_H_Abyss_Dullaha02,Mon_H_Abyss_Dullaha03,Mon_H_arm_mission_norm01,Mon_H_arm_mission_norm02,Mon_H_fury_norm1,Mon_H_fury_norm2,Mon_arm_hate_h_Attacker,Mon_arm_hate_h_Soldier	None	0	0	0	0	0	0	IfArmMain03	Quest_67015	EQ_Anies	EM_Anies	None	None	12	5	25	2	0	0	Quest_67015	0	0	0	0	4	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	190011	Quest_67017_3	Q_msg_ifarm_2	None	None	10	0	0	20,20	0	0	mon_ifarm_Priests,mon_ifarm_Paladin	None	None	0	0	0	0	0	0	IfArmMain03	Quest_67017	None	None	None	None	17	4	0	0	0	0	Quest_67017	0	0	0	0	3	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	190012	Quest_67017_4	Q_IFArm_SilverCross	None	None	20	0	0	1	0	0	monster_btl_auch03_box	None	None	0	0	0	0	0	0	IfArmMain03	Quest_67017	None	None	None	None	18	5	0	0	0	0	Quest_67017	0	0	0	0	4	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	190013	Quest_67017_5	Q_msg_ifarm_3	Q_msg_ifarm_3	None	1	1	0	10,10,10,10,10,10,10	4,4,4,4,4,4,4	0	Monster_mission_AbyssSorrow,Monster_arm_dullahan_M,monster_arm_mission_boss01,monster_arm_mission_boss02,mission_fury_boss,monster_arm_mission_hate_01,monster_arm_mission_hate_04	Mon_H_mission_AbyssSorrow,Mon_H_arm_dullahan_M,Mon_H_arm_mission_boss01,Mon_H_arm_mission_boss02,Mon_H_fury_boss,Mon_H_arm_mission_hate_01,Mon_H_arm_mission_hate_04	None	0	0	0	0	0	0	IfArmMain03	Quest_67017	None	None	None	None	19	6	0	0	0	0	Quest_67017	0	0	0	0	5	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	190051	Quest_67052_1	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	30	30	0	Quest_67052	None	None	None	None	None	7	0	0	0	0	0	Quest_67052	0	1	1	0	1	None	None	None	mon_ifarm_Knight_Soldier	mon_ifarm_Abyss_Soldier	None
None	None	None	None	None	None	0	0	0	190052	Quest_67052_2	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	60	60	0	Quest_67052	None	None	None	None	None	7	0	0	0	0	0	Quest_67052	0	1	1	0	2	None	None	None	mon_ifarm_Knight_Soldier	mon_ifarm_Abyss_Soldier	None
None	None	None	None	None	None	0	0	0	190053	Quest_67052_3	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	90	90	0	Quest_67052	None	None	None	None	None	7	0	0	0	0	0	Quest_67052	0	2	2	0	3	None	None	None	mon_ifarm_Knight_Soldier	mon_ifarm_Abyss_Soldier	None
None	None	None	None	None	None	0	0	0	190054	Quest_67052_4	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	120	120	0	Quest_67052	None	None	None	None	None	7	0	0	0	0	0	Quest_67052	0	2	2	0	4	None	None	None	mon_ifarm_Knight_Soldier	mon_ifarm_Abyss_Soldier	None
None	None	None	None	None	None	0	0	0	190055	Quest_67052_5	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	150	150	0	Quest_67052	None	None	None	None	None	7	0	0	0	0	0	Quest_67052	0	2	2	0	5	None	None	None	mon_ifarm_Knight_Soldier	mon_ifarm_Abyss_Soldier	None
None	None	None	None	None	None	0	0	0	190056	Quest_67052_6	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	180	180	0	Quest_67052	None	None	None	None	None	7	0	0	0	0	0	Quest_67052	0	2	2	0	6	None	None	None	mon_ifarm_Knight_Soldier	mon_ifarm_Abyss_Soldier	None
None	None	None	None	None	None	0	0	0	190057	Quest_67053_1	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	30	30	0	Quest_67053	None	None	None	None	None	7	0	0	0	0	0	Quest_67053	0	1	1	0	1	None	None	None	mon_ifarm_Paladin	mon_ifarm_Priests	None
None	None	None	None	None	None	0	0	0	190058	Quest_67053_2	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	60	60	0	Quest_67053	None	None	None	None	None	7	0	0	0	0	0	Quest_67053	0	1	1	0	2	None	None	None	mon_ifarm_Paladin	mon_ifarm_Priests	None
None	None	None	None	None	None	0	0	0	190059	Quest_67053_3	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	90	90	0	Quest_67053	None	None	None	None	None	7	0	0	0	0	0	Quest_67053	0	2	2	0	3	None	None	None	mon_ifarm_Paladin	mon_ifarm_Priests	None
None	None	None	None	None	None	0	0	0	190060	Quest_67053_4	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	120	120	0	Quest_67053	None	None	None	None	None	7	0	0	0	0	0	Quest_67053	0	2	2	0	4	None	None	None	mon_ifarm_Paladin	mon_ifarm_Priests	None
None	None	None	None	None	None	0	0	0	190061	Quest_67053_5	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	150	150	0	Quest_67053	None	None	None	None	None	7	0	0	0	0	0	Quest_67053	0	2	2	0	5	None	None	None	mon_ifarm_Paladin	mon_ifarm_Priests	None
None	None	None	None	None	None	0	0	0	190062	Quest_67053_6	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	180	180	0	Quest_67053	None	None	None	None	None	7	0	0	0	0	0	Quest_67053	0	2	2	0	6	None	None	None	mon_ifarm_Paladin	mon_ifarm_Priests	None
None	None	None	None	None	None	0	0	0	190063	Quest_67054_1	None	None	None	0	0	0	0	0	0	None	None	None	10	0	0	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Quest_67054	0	0	0	0	1	Q_Ifarm_day	None	None	None	None	None
None	None	None	None	None	None	0	0	0	142604	Quest_142604_2	Q_Infantry_Tag	None	None	1	0	0	7	0	0	Monster_Spectorinfantry	None	None	0	0	0	0	0	0	YQ_Emma	YM_Emma	Quest_142604	None	None	None	13	1	3	0	0	0	Quest_142604	0	0	0	0	2	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	142605	Quest_142605_1	Q_Infantry_Tag	None	None	5	0	0	7	0	0	Monster_Spectorinfantry	None	None	0	0	0	0	0	0	Quest_142605	None	None	None	None	None	2	0	0	0	0	0	Quest_142605	0	0	0	0	1	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	142607	Quest_142607_1	None	None	None	0	0	0	0	0	0	None	None	None	5	0	0	0	0	0	Quest_142607	None	None	None	None	None	2	0	0	0	0	0	Quest_142607	0	0	0	0	1	Q_Shining_Flower	None	None	None	None	None
None	None	None	None	None	None	0	0	0	23106	Quest_23106_1	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	1	0	0	Quest_23106	XQ_Barrel	XM_Barrel	None	None	None	3	22	2	0	0	0	Quest_23106	0	1	0	0	2	None	None	None	Monster_bristia_thiefboss	None	None
None	None	None	None	None	None	0	0	0	145108	Quest_145108_1	None	None	None	0	0	0	0	0	0	None	None	None	10	0	0	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Quest_145108	0	0	0	0	1	Time_Wheel	None	None	None	None	None
None	None	None	None	None	None	0	0	0	60001	Tuto_Quest002_1	None	None	None	0	0	0	0	0	0	None	None	None	1	0	0	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Tuto_Quest002	0	0	0	0	1	DarkRum	None	None	None	None	None
None	None	None	None	None	None	0	0	0	60002	Tuto_Quest012_1	None	None	None	0	0	0	0	0	0	None	None	None	1	0	0	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Tuto_Quest012	0	0	0	0	1	DarkRum	None	None	None	None	None
None	None	None	None	None	None	0	0	0	60003	Tuto_Quest022_1	None	None	None	0	0	0	0	0	0	None	None	None	1	0	0	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Tuto_Quest022	0	0	0	0	1	DarkRum	None	None	None	None	None
None	None	None	None	None	None	0	0	0	60004	Tuto_Quest032_1	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	5	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Tuto_Quest032	0	1	0	0	1	None	None	None	Quest_RebSoldier5	None	None
None	None	None	None	None	None	0	0	0	60005	Tuto_Quest033_1	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	5	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Tuto_Quest033	0	1	0	0	1	None	None	None	Quest_RebSoldier5	None	None
None	None	None	None	None	None	0	0	0	60006	Tuto_Quest029_2	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	5	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Tuto_Quest029	0	1	0	0	2	None	None	None	Quest_RebSoldier5	None	None
None	None	None	None	None	None	0	0	0	60007	Tuto_Quest030_2	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	5	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Tuto_Quest030	0	1	0	0	2	None	None	None	Quest_RebSoldier5	None	None
None	None	None	None	None	None	0	0	0	8501	Quest_09001_1	None	None	None	0	0	0	0	0	0	None	None	None	1	0	0	0	0	0	None	None	None	None	None	None	3	0	0	0	0	0	Quest_09001	0	0	0	0	1	Inzella	None	None	None	None	None
None	None	None	None	None	None	0	0	0	60501	KQuest_99501_1	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	30	0	0	KQuest_99501	None	None	None	None	None	2	0	0	0	0	0	KQuest_99501	6	5	0	0	1	None	None	None	Monster_Mandradora	None	None
None	None	None	None	None	None	0	0	0	60502	KQuest_99502_1	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	30	0	0	KQuest_99502	None	None	None	None	None	2	0	0	0	0	0	KQuest_99502	6	5	0	0	1	None	None	None	Monster_Hornet	None	None
None	None	None	None	None	None	0	0	0	60503	KQuest_99503_1	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	100	0	0	KQuest_99503	None	None	None	None	None	2	0	0	0	0	0	KQuest_99503	6	5	0	0	1	None	None	None	Monster_FlyingSickle	None	None
None	None	None	None	None	None	0	0	0	60504	KQuest_99504_1	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	100	0	0	KQuest_99504	None	None	None	None	None	2	0	0	0	0	0	KQuest_99504	6	5	0	0	1	None	None	None	Monster_LeafingCroc	None	None
None	None	None	None	None	None	0	0	0	60505	KQuest_99505_1	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	100	0	0	KQuest_99505	None	None	None	None	None	2	0	0	0	0	0	KQuest_99505	6	5	0	0	1	None	None	None	Monster_ZebraEater	None	None
None	None	None	None	None	None	0	0	0	60506	KQuest_99506_1	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	100	0	0	KQuest_99506	None	None	None	None	None	2	0	0	0	0	0	KQuest_99506	6	5	0	0	1	None	None	None	Monster_Vedanobah	None	None
None	None	None	None	None	None	0	0	0	60507	KQuest_99507_1	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	100	0	0	KQuest_99507	None	None	None	None	None	2	0	0	0	0	0	KQuest_99507	6	5	0	0	1	None	None	None	Monster_Marcurse	None	None
None	None	None	None	None	None	0	0	0	60508	KQuest_99508_1	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	100	0	0	KQuest_99508	None	None	None	None	None	2	0	0	0	0	0	KQuest_99508	7	5	0	0	1	None	None	None	Monster_Zealot	None	None
None	None	None	None	None	None	0	0	0	60509	KQuest_99509_1	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	100	0	0	KQuest_99509	None	None	None	None	None	2	0	0	0	0	0	KQuest_99509	7	5	0	0	1	None	None	None	Monster_Heretic	None	None
None	None	None	None	None	None	0	0	0	60510	KQuest_99510_1	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	100	0	0	KQuest_99510	None	None	None	None	None	2	0	0	0	0	0	KQuest_99510	7	5	0	0	1	None	None	None	Monster_Fanatic	None	None
None	None	None	None	None	None	0	0	0	60511	KQuest_99511_1	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	100	0	0	KQuest_99511	None	None	None	None	None	2	0	0	0	0	0	KQuest_99511	7	5	0	0	1	None	None	None	Monster_Frenzy	None	None
None	None	None	None	None	None	0	0	0	60512	KQuest_99512_1	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	100	0	0	KQuest_99512	None	None	None	None	None	2	0	0	0	0	0	KQuest_99512	7	5	0	0	1	None	None	None	Monster_Masquerader	None	None
None	None	None	None	None	None	0	0	0	60513	KQuest_99513_1	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	100	0	0	KQuest_99513	None	None	None	None	None	2	0	0	0	0	0	KQuest_99513	7	5	0	0	1	None	None	None	Monster_SaberBoar	None	None
None	None	None	None	None	None	0	0	0	60514	KQuest_99514_1	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	100	0	0	KQuest_99514	None	None	None	None	None	2	0	0	0	0	0	KQuest_99514	8	5	0	0	1	None	None	None	Monster_LazimLam	None	None
None	None	None	None	None	None	0	0	0	60515	KQuest_99515_1	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	200	0	0	KQuest_99515	None	None	None	None	None	2	0	0	0	0	0	KQuest_99515	7	5	0	0	1	None	None	None	Monster_BrownBuffalo	None	None
None	None	None	None	None	None	0	0	0	60516	KQuest_99516_1	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	300	0	0	KQuest_99516	None	None	None	None	None	2	0	0	0	0	0	KQuest_99516	8	5	0	0	1	None	None	None	Monster_Phobitan	None	None
None	None	None	None	None	None	0	0	0	60517	KQuest_99517_1	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	200	0	0	KQuest_99517	None	None	None	None	None	2	0	0	0	0	0	KQuest_99517	8	5	0	0	1	None	None	None	Monster_LesserGargoyle	None	None
None	None	None	None	None	None	0	0	0	60518	KQuest_99518_1	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	300	0	0	KQuest_99518	None	None	None	None	None	2	0	0	0	0	0	KQuest_99518	9	5	0	0	1	None	None	None	Monster_Nevare	None	None
None	None	None	None	None	None	0	0	0	60519	KQuest_99519_1	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	50	0	0	KQuest_99519	None	None	None	None	None	2	0	0	0	0	0	KQuest_99519	9	5	0	0	1	None	None	None	Monster_RufusFaux	None	None
None	None	None	None	None	None	0	0	0	60520	KQuest_99520_1	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	50	0	0	KQuest_99520	None	None	None	None	None	2	0	0	0	0	0	KQuest_99520	9	5	0	0	1	None	None	None	Monster_JumeauPlaqueRouge	None	None
None	None	None	None	None	None	0	0	0	60521	KQuest_99521_1	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	300	0	0	KQuest_99521	None	None	None	None	None	2	0	0	0	0	0	KQuest_99521	9	5	0	0	1	None	None	None	Monster_VisageRouge	None	None
None	None	None	None	None	None	0	0	0	60522	KQuest_99522_1	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	200	0	0	KQuest_99522	None	None	None	None	None	2	0	0	0	0	0	KQuest_99522	9	5	0	0	1	None	None	None	Monster_KingOctopus	None	None
None	None	None	None	None	None	0	0	0	60523	KQuest_99523_1	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	200	0	0	KQuest_99523	None	None	None	None	None	2	0	0	0	0	0	KQuest_99523	9	5	0	0	1	None	None	None	Monster_Merman	None	None
