ClassID	ClassName	ItemName
17771	Refinementhairstyle	<$>116870</>
50024	Guardianofaltare	<$>112454</>
17772	SierraWhiteWitchHat1	<$>118009</>
50025	whitesierra	<$>118008</>
17205	HuntersCap	<$>120060</>
50026	BunnygirlCos	<$>119589</>
17776	bunnyillusionhair	<$>119590</>
17778	CharmHair	<$>120356</>
17779	ClairShortHair	<$>120357</>
50027	SunsetrougeCos	<$>120355</>
17784	SierraSummerHair	<$>124407</>
50031	SierraSummerCos	<$>124405</>
18051	JaneGlasses	<$>128723</>
17783	JaneDetectiveHat	<$>128724</>
17786	Jinmask	<$>120532</>
50032	JinNinjaCos	<$>131662</>
17787	LauraBundleHair	<$>128725</>
50034	LauraBlackSuit	<$>128722</>
17790	GothicLolitaHair	<$>129806</>
50035	GothicLolitaCos	<$>129805</>
17793	IceCrown	<$>135071</>
17796	PainterHat	<$>138789</>
17792	AniesHat	<$>138788</>
50037	EmiliaVioletaCos	<$>135218</>
17797	EmiliaVioletaHat	<$>135219</>
50038	JDAvanlancheCos	<$>140418</>
17798	JDAvalancheHair	<$>140420</>
50039	LisaAvanlancheCos	<$>140419</>
17799	LisaAvalancheHair	<$>140421</>
17800	CruzAvalancheHair	<$>143132</>
17801	DoloresHat	<$>143133</>
17802	LorraineHat	<$>143134</>
17803	SieeraAvalancheHat1	<$>143135</>
50040	AniesSchoolLookCos	<$>144256</>
50041	MireilleSchoolLookCos	<$>144257</>
50042	SesilSchoolLookCos	<$>144258</>
50043	JaneSchoolLookCos	<$>144259</>
50044	ClairC2SchoolLookCos	<$>144260</>
17804	AniesSchoolLookHair	<$>144261</>
17805	SesilSchoolLookHair	<$>144262</>
18052	JaneGlasses2	<$>144263</>
50045	SchoolLookCos_Vincent	<$>146283</>
50046	SchoolLookCos_Sirius	<$>146284</>
50047	SchoolLookCos_Van	<$>146285</>
50048	SchoolLookCos_Patrick	<$>146286</>
17806	SchoolLookHair_Sirius	<$>146287</>
50049	RachelMarineCos	<$>148467</>
50050	LudinMarineCos	<$>148468</>
50051	DoloresMarineCos	<$>148469</>
50052	LorraineMarineCos	<$>148470</>
50053	JinRockstarCos	<$>152396</>
50054	RosaRockstarCos	<$>152397</>
17807	JinRockstarHat	<$>152399</>
17808	RosaRockstarHat	<$>152400</>
50055	LauraRockstarCos	<$>152398</>
17809	LauraRockstarHat	<$>152401</>
17810	DoloresMarineLookHat	<$>159895</>
17811	LorraineMarineLookHat	<$>159896</>
50056	SummerCos_Leona	<$>159890</>
50057	SummerCos_Leona2	<$>159891</>
50058	SummerCos_Lynn	<$>159892</>
50059	SummerCos_Nena	<$>159893</>
17812	LynnSilverHair	<$>159897</>
50060	SummerCos_ClairC2	<$>159894</>
17813	PuppleKizHat	<$>164243</>
50066	BlackRiskyCos	<$>167456</>
17814	PartySpadeHair	<$>167457</>
50067	VampairCos_Leona	<$>166209</>
50068	VampairCos_Cal	<$>166210</>
50069	VampairCos_Grandies	<$>166211</>
50070	VampairCos_Vendetta	<$>166212</>
17815	LeonaVampaireHair1	<$>166213</>
17816	LeonaVampaireHair2	<$>166214</>
17817	VendettaVampaireHair	<$>166215</>
50062	polarbearCos_Montoro	<$>171483</>
50063	polarbearCos_IceMontoro	<$>171484</>
50064	polarbearCos_Evil	<$>171485</>
50065	polarbearCos_Kevin	<$>171486</>
50075	LaluzBlueCostume	<$>175411</>
50076	YulianaSchoolLookCos	<$>175412</>
50077	BertheSchoolLookCos	<$>175413</>
17818	VanessaPurpleHat	<$>177182</>
17819	BloodNavyKanoHat	<$>187841</>
17820	NatalieRareHat	<$>190187</>
17821	BeckyTricorne	<$>192816</>
50083	SchoolLookCos_Leona	<$>179023</>
50084	SchoolLookCos_Judith	<$>179024</>
50078	StrataDevil_Cos	<$>179025</>
50079	StrataDevilMetal_Cos	<$>179026</>
50080	Santodeblanc_Cos	<$>179027</>
50081	SantuarioMetal_Cos	<$>179028</>
50082	CastillaFate_Cos	<$>179029</>
50085	SantoCos_Anies	<$>187834</>
50086	SantoCos_Lynn	<$>187835</>
50087	SantoCos_Elisa	<$>187836</>
50088	SantoCos_Laura	<$>187837</>
50089	BeachWear_Sirius	<$>187838</>
50090	BeachWear_JD	<$>187839</>
50091	BeachWear_Bane	<$>187840</>
50071	SantoCos_Claude	<$>172724</>
50072	SantoCos_Ion	<$>172725</>
50073	SantoCos_Kess	<$>172726</>
50074	SantoCos_Levin	<$>172727</>
50092	Santa_R_Barrel	<$>193688</>
50093	Santa_B_Barrel	<$>193689</>
50094	Santa_W_Leona	<$>193690</>
50095	Santa_B_Leona	<$>193691</>
50096	Santa_W_Leona2	<$>193692</>
50097	Santa_B_Leona2	<$>193693</>
17830	Santahat_R_Barrel	<$>193694</>
17831	Santahat_B_Barrel	<$>193695</>
17832	Santahat_W_Leona	<$>193696</>
17833	Santahat_B_Leona	<$>193697</>
17834	Santahat_W_Leona2	<$>193698</>
17835	Santahat_B_Leona2	<$>193699</>
18056	GuillotineGlasses	<$>198962</>
18057	GuillotineGlasses2	<$>198963</>
18058	GuillotineGlasses3	<$>198964</>
50098	Kano2_SchoolLook_B	<$>200314</>
50099	Kano2_SchoolLook_G	<$>200315</>
50100	Gra_SchoolLook_G	<$>200316</>
50101	Gra_SchoolLook_B	<$>200317</>
50102	Nena_SchoolLook_B	<$>200318</>
50103	Nena_SchoolLook_G	<$>200319</>
17836	Kano2_SchoolLook_Hair	<$>200320</>
17837	Nena_SchoolLook_Hair	<$>200321</>
17838	Gra_SchoolLook_Hair	<$>200322</>
17839	Gra_SchoolLook_Hair2	<$>200323</>
18059	Kano2_Glasses	<$>200324</>
18060	Nena_Glasses	<$>200325</>
18061	Gra_Glasses	<$>200326</>
18062	Hat_Hermes	<$>200327</>
18063	Joshua_Gasses	<$>202497</>
18064	Joshua_Mask	<$>202498</>
53000	BeachWear_Ramiro	<$>208044</>
53001	BeachWear_Viki	<$>208045</>
53002	BeachWear_PLudin_R	<$>208046</>
53003	BeachWear_PLudin_B	<$>208047</>
53004	BeachWear_JudithA1	<$>208048</>
53005	BeachWear_JudithA2	<$>208049</>
53006	BeachWear_JudithB1	<$>208050</>
53007	BeachWear_JudithB2	<$>208051</>
17842	Beachhair_Ramiro	<$>208052</>
17843	Beachhair_Viki	<$>208053</>
17844	Beachhair_Ludin2	<$>208054</>
17845	Beachhair_JudithA	<$>208055</>
17846	Beachhair_JudithB	<$>208056</>
17847	Sunglasses_Ramiro	<$>208057</>
18065	Sunglasses_Viki	<$>208058</>
18066	Kael_Mask	<$>208060</>
17848	Hat_Kael	<$>208059</>
18067	Rachel2RareG	<$>208061</>
18070	Rachel2RareStalking	<$>208062</>
17855	Dariararehathair	<$>210384</>
53014	Joshua_Costume_B	<$>210397</>
53015	Joshua_Costume_K	<$>210398</>
53016	Aclla_Costume	<$>210399</>
53017	NatalieRare_Costume_a	<$>210400</>
53018	NatalieRare_Costume_b	<$>210401</>
17849	Hair_Aclla_Blue	<$>210391</>
17850	Hair_Aclla_Gold	<$>210392</>
17851	Hair_NatalieRare_Hat_a	<$>210393</>
17852	Hair_NatalieRare_Hat_b	<$>210394</>
17853	Hair_NatalieRare_Hair_a	<$>210395</>
17854	Hair_NatalieRare_Hair_b	<$>210396</>
53019	Fantasma_Costume	<$>211970</>
53020	Enfermera_Costume	<$>211971</>
17856	Fantasma_Hat	<$>211972</>
17857	Enfermera_Hat	<$>211973</>
53021	Adriana_NoirGangster_Costume	<$>213200</>
53022	Adelina_NoirGangster_Costume	<$>213201</>
53023	Adriana_NoirGangster_Costume_Ev	<$>213202</>
53024	Adelina_NoirGangster_Costume_Ev	<$>213203</>
17858	Hair_GangsterAdriana	<$>213204</>
17859	Hair_GangsterAdelina	<$>213205</>
17860	Hair_GangsterAdriana2	<$>213206</>
17861	Hair_GangsterAdriana_Ev	<$>213207</>
17862	Hair_GangsterAdelina_Ev	<$>213208</>
17863	Hair_GangsterAdriana2_Ev	<$>213209</>
17864	Hat_BertheRare_1	<$>213210</>
17865	Hair_BertheRare_1	<$>213211</>
17866	Hat_BertheRare_2	<$>213212</>
53025	AndanteCos1	<$>215794</>
53026	AndanteCos2	<$>215795</>
53027	VivaceCos1	<$>215796</>
53028	VivaceCos2	<$>215797</>
17867	AndanteHair1	<$>215798</>
17868	AndanteHair2	<$>215799</>
17869	VivaceHair1	<$>215800</>
17870	VivaceHair2	<$>215801</>
17871	Hat_Sirius2	<$>215802</>
53029	RedInnocence	<$>217054</>
53030	BlueInnocence	<$>217055</>
53031	WhiteLiberte	<$>217056</>
53032	RedLiberte	<$>217057</>
53033	WhiteElegance	<$>217058</>
53034	BlackElegance	<$>217059</>
17872	RedInnocenceHat	<$>217061</>
17873	BlueInnocenceHat	<$>217062</>
17874	WhiteLiberteHat	<$>217063</>
17875	RedLiberteHat	<$>217064</>
17876	WhiteEleganceHat	<$>217065</>
17877	BlackEleganceHat	<$>217066</>
17884	ScarletInnocenceHair	<$>217067</>
17885	CielLiberteHair	<$>217068</>
17886	HermesEleganceHair	<$>217069</>
18071	InnocenceSunglass	<$>217070</>
18072	LiberteGlasses	<$>217071</>
53041	Joshua_Teacher_B	<$>218405</>
53042	Joshua_Teacher_F	<$>218406</>
53043	Kael_Teacher_B	<$>218407</>
53044	Kael_Teacher_R	<$>218408</>
53045	Eileen_Teacher_F	<$>218409</>
53046	Eileen_Teacher_B	<$>218410</>
17892	Joshua_Hair1	<$>218412</>
17893	Joshua_Hair2	<$>218413</>
17894	Kael_Hair1	<$>218414</>
17895	Kael_Hair2	<$>218415</>
17896	Eileen_Hair1	<$>218416</>
17897	Eileen_Hair2	<$>218417</>
17898	LoD_Cos_Hair	<$>218421</>
53047	LoD_Cos_Body	<$>218411</>
53055	CDaria_Sum_Cos	<$>224909</>
53056	Emillia_Sum_Cos	<$>224910</>
53057	Anies_Sum_Cos	<$>224911</>
53058	DSlave_Sum_Cos	<$>224912</>
17906	CDaria_Sum_Hair	<$>224913</>
17907	Emillia_Sum_Hair	<$>224914</>
17908	Anies_Sum_Hair	<$>224915</>
17909	DSlave_Sum_Hair	<$>224916</>
18086	CDaria_Sum_Face	<$>224917</>
17933	Hat_Aisha	<$>225665</>
53063	Rachel2Green	<$>226746</>
53064	Rachel2White	<$>226747</>
53067	Misa_Coat	<$>226748</>
53069	Kiss_BasicCos	<$>226749</>
53071	Coa_Basic	<$>226750</>
53073	Coarare_Basic	<$>226751</>
53075	Sakura_H_Basic	<$>226752</>
53076	Sakura2_H_Basic	<$>226753</>
17914	Yega2Hair	<$>226754</>
17916	Misa_Hair1	<$>226755</>
17917	Misa_Hair2	<$>226756</>
17920	Cos_Hair	<$>226757</>
17922	Coarare_Hair	<$>226758</>
17924	Sakura_Basic	<$>226759</>
17925	Sakura2_Basic	<$>226760</>
53079	Rose_AndreCos	<$>231238</>
53081	CDaria_AndreCos1	<$>231239</>
53083	CDaria_AndreCos2	<$>226765</>
17928	Rose_Andrehair	<$>231242</>
17930	CDaria_Andrehair1	<$>231243</>
17932	CDaria_Andrehair2	<$>231244</>
53086	DariaRare_Pick_Cos1	<$>226766</>
53087	DariaRare_Pick_Cos2	<$>226767</>
53088	Bknight_Pick_Cos1	<$>226768</>
53089	Bknight_Pick_Cos2	<$>226769</>
17936	CDaria_Pick_Hair1	<$>226770</>
17937	CDaria_Pick_Hair2	<$>226771</>
17938	DSlave_Pick_Hair	<$>226772</>
18099	Bknight_Mask	<$>226761</>
18100	Bknight_Mask2	<$>226762</>
18101	CDaria_Pick_Face1	<$>226763</>
18102	CDaria_Pick_Face2	<$>226764</>
18103	HwCos_Van	<$>228162</>
18104	HwCos_Rosa	<$>228163</>
53092	HwCos_Anies2	<$>228164</>
53093	XmasCos_2018_Sakur	<$>230062</>
53094	XmasCos_2018_Rachel2	<$>230063</>
53095	XmasCos_2018_Nar	<$>230065</>
53102	Navas_Cos1	<$>231240</>
53108	Calyce2_Cos1	<$>233287</>
17942	Calyce2_Hair	<$>233301</>
53110	Cos_misa_school	<$>233289</>
53112	Cos_coa_school	<$>233291</>
53114	Cos_coarare_school	<$>233293</>
53116	Cos_kiss_school	<$>233295</>
53118	Cos_Loo_school	<$>233297</>
53120	Cos_Loorare_school	<$>233299</>
53098	Cos_aniesrarecosw1	<$>236808</>
53099	Cos_aniesrarecosb2	<$>236809</>
53100	Cos_bertherarecosw1	<$>236810</>
53101	Cos_bertherarecosb2	<$>236811</>
53122	Cos_Miho_Maid_B	<$>236812</>
53124	Cos_Miho_Maid_P	<$>236813</>
53126	Cos_Miha_Butler_B	<$>236814</>
53128	Cos_Miha_Butler_P	<$>236815</>
17944	Miho_Hair_B	<$>236816</>
17946	Miho_Hair_W	<$>236817</>
17948	Miha_Hair_B	<$>236818</>
17950	Miha_Hair_W	<$>236819</>
18105	Miho_MaidGlasses	<$>236820</>
18107	Miha_ButlerGlasses	<$>236821</>
18075	Joshua_TeachGasses	<$>218418</>
18076	Eileenrare_TeachGasses	<$>218420</>
18077	Kael_TeachGasses	<$>218419</>
18078	Eileen_TeachGasses	<$>218434</>
