ClassID	ClassName	Desc	DescFont	GroupName	LuminID	Script	ServiceMin	Value	Value1
111002	Period_Kunzite_LCOS_1Day	<$>31200</>	white_yellow_14_ol	LCOS	155055	Socket_IncCRTATK	1440	5	0
111003	Period_Kunzite_Costume_1Day	<$>31201</>	white_yellow_14_ol	Costume	155055	Socket_IncCRTDEF	1440	5	0
111004	Period_Kunzite_RCOS_3Day	<$>31200</>	white_yellow_14_ol	RCOS	155056	Socket_IncCRTATK	4320	5	0
111005	Period_Kunzite_LCOS_3Day	<$>31200</>	white_yellow_14_ol	LCOS	155056	Socket_IncCRTATK	4320	5	0
111006	Period_Kunzite_Costume_3Day	<$>31201</>	white_yellow_14_ol	Costume	155056	Socket_IncCRTDEF	4320	5	0
111007	Period_Fluorite_RCOS_1Day	<$>31202</>	white_yellow_14_ol	RCOS	155057	Socket_IncMSP2	1440	200	0
111008	Period_Fluorite_LCOS_1Day	<$>31202</>	white_yellow_14_ol	LCOS	155057	Socket_IncMSP2	1440	200	0
111009	Period_Fluorite_Costume_1Day	<$>31203</>	white_yellow_14_ol	Costume	155057	Socket_IncMHP2	1440	1500	0
111010	Period_Fluorite_RCOS_3Day	<$>31202</>	white_yellow_14_ol	RCOS	155058	Socket_IncMSP2	4320	200	0
111011	Period_Fluorite_LCOS_3Day	<$>31202</>	white_yellow_14_ol	LCOS	155058	Socket_IncMSP2	4320	200	0
111012	Period_Fluorite_Costume_3Day	<$>31203</>	white_yellow_14_ol	Costume	155058	Socket_IncMHP2	4320	1500	0
111013	Period_Jade_RCOS_1Day	<$>103669</>	white_yellow_14_ol	RCOS	155059	Socket_IncCAST	1440	10	0
111014	Period_Jade_LCOS_1Day	<$>103669</>	white_yellow_14_ol	LCOS	155059	Socket_IncCAST	1440	10	0
111015	Period_Jade_Costume_1Day	<$>31205</>	white_yellow_14_ol	Costume	155059	Socket_IncWEIGHT	1440	10	0
111016	Period_Jade_RCOS_3Day	<$>103669</>	white_yellow_14_ol	RCOS	155060	Socket_IncCAST	4320	10	0
111017	Period_Jade_LCOS_3Day	<$>103669</>	white_yellow_14_ol	LCOS	155060	Socket_IncCAST	4320	10	0
111018	Period_Jade_Costume_3Day	<$>31205</>	white_yellow_14_ol	Costume	155060	Socket_IncWEIGHT	4320	10	0
111019	Period_Sodalite_Costume_3Day	<$>31172</>	white_yellow_14_ol	Costume	155068	Socket_IncIMP	43200	6	0
111020	Period_Rutilated_Costume_3Day	<$>31203</>	white_yellow_14_ol	Costume	155069	Socket_IncMHP2	43200	2500	0
111021	Period_Chrysoprase_Costume_3Day	<$>31082</>	white_yellow_14_ol	Costume	155070	Socket_IncDEF	43200	15	0
111022	Period_Promoldavite_Costume_3Day	<$>31083</>	white_yellow_14_ol	Costume	155071	Socket_IncPR	43200	10	0
111023	Period_Pilite_Costume_3Day	<$>31122</>	white_yellow_14_ol	Costume	155072	Socket_IncBLK	43200	10	0
111024	Lumin_Onyx_RCOS	<$>31186</>	white_yellow_14_ol	RCOS	155081	Socket_IncIP	0	6	0
111025	Lumin_Onyx_LCOS	<$>31186</>	white_yellow_14_ol	LCOS	155081	Socket_IncIP	0	6	0
111026	Lumin_Coral_RCOS	<$>31072</>	white_yellow_14_ol	RCOS	155082	Socket_IncATKWCOS	0	7	0
111027	Lumin_Coral_LCOS	<$>31072</>	white_yellow_14_ol	LCOS	155082	Socket_IncATKWCOS	0	7	0
111028	Lumin_Selenite_RCOS	<$>31196</>	white_yellow_14_ol	RCOS	155083	Socket_IncAllATK	0	5	0
111029	Lumin_Selenite_LCOS	<$>31196</>	white_yellow_14_ol	LCOS	155083	Socket_IncAllATK	0	5	0
111030	Lumin_Unakite_RCOS	<$>31073</>	white_yellow_14_ol	RCOS	155084	Socket_IncASPD	0	7	0
111031	Lumin_Unakite_LCOS	<$>31073</>	white_yellow_14_ol	LCOS	155084	Socket_IncASPD	0	7	0
111032	Lumin_Kunzite_RCOS	<$>31200</>	white_yellow_14_ol	RCOS	157001	Socket_IncCRTATK	0	5	0
111033	Lumin_Kunzite_LCOS	<$>31200</>	white_yellow_14_ol	LCOS	157001	Socket_IncCRTATK	0	5	0
111034	Lumin_Kunzite_Costume	<$>31201</>	white_yellow_14_ol	Costume	157001	Socket_IncCRTDEF	0	5	0
111035	Lumin_Fluorite_RCOS	<$>31202</>	white_yellow_14_ol	RCOS	157002	Socket_IncMSP2	0	200	0
111036	Lumin_Fluorite_LCOS	<$>31202</>	white_yellow_14_ol	LCOS	157002	Socket_IncMSP2	0	200	0
111037	Lumin_Fluorite_Costume	<$>31203</>	white_yellow_14_ol	Costume	157002	Socket_IncMHP2	0	1500	0
111038	Lumin_Jade_RCOS	<$>103669</>	white_yellow_14_ol	RCOS	157003	Socket_IncCAST	0	10	0
111039	Lumin_JadeLCOS	<$>103669</>	white_yellow_14_ol	LCOS	157003	Socket_IncCAST	0	10	0
111040	Lumin_Jade_Costume	<$>31205</>	white_yellow_14_ol	Costume	157003	Socket_IncWEIGHT	0	10	0
111041	Lumin_Kunzite2_RCOS	<$>31200</>	white_yellow_14_ol	RCOS	157004	Socket_IncCRTATK	0	8	0
111042	Lumin_Kunzite2_LCOS	<$>31200</>	white_yellow_14_ol	LCOS	157004	Socket_IncCRTATK	0	8	0
111043	Lumin_Kunzite2_Costume	<$>31201</>	white_yellow_14_ol	Costume	157004	Socket_IncCRTDEF	0	10	0
111044	Lumin_Fluorite2_RCOS	<$>31202</>	white_yellow_14_ol	RCOS	157009	Socket_IncMSP2	0	400	0
111045	Lumin_Fluorite2_LCOS	<$>31202</>	white_yellow_14_ol	LCOS	157009	Socket_IncMSP2	0	400	0
111046	Lumin_Fluorite2_Costume	<$>31203</>	white_yellow_14_ol	Costume	157009	Socket_IncMHP2	0	2500	0
111047	Lumin_Jade2_RCOS	<$>106475</>	white_yellow_14_ol	RCOS	157014	Socket_IncCAST	0	30	0
111048	Lumin_Jade2_LCOS	<$>106475</>	white_yellow_14_ol	LCOS	157014	Socket_IncCAST	0	30	0
111049	Lumin_Jade2_Costume	<$>31205</>	white_yellow_14_ol	Costume	157014	Socket_IncWEIGHT	0	13	0
111050	Lumin_Kunzite2_RCOS_7Day	<$>31200</>	white_yellow_14_ol	RCOS	157005	Socket_IncCRTATK	10080	8	0
111051	Lumin_Kunzite2_LCOS_7Day	<$>31200</>	white_yellow_14_ol	LCOS	157005	Socket_IncCRTATK	10080	8	0
111052	Lumin_Kunzite2_Costume_7Day	<$>31201</>	white_yellow_14_ol	Costume	157005	Socket_IncCRTDEF	10080	10	0
111053	Lumin_Fluorite2_RCOS_7Day	<$>31202</>	white_yellow_14_ol	RCOS	157010	Socket_IncMSP2	10080	400	0
111054	Lumin_Fluorite2_LCOS_7Day	<$>31202</>	white_yellow_14_ol	LCOS	157010	Socket_IncMSP2	10080	400	0
111055	Lumin_Fluorite2_Costume_7Day	<$>31203</>	white_yellow_14_ol	Costume	157010	Socket_IncMHP2	10080	2500	0
111056	Lumin_Jade2_RCOS_7Day	<$>106475</>	white_yellow_14_ol	RCOS	157015	Socket_IncCAST	10080	30	0
111057	Lumin_Jade2_LCOS_7Day	<$>106475</>	white_yellow_14_ol	LCOS	157015	Socket_IncCAST	10080	30	0
111058	Lumin_Jade2_Costume_7Day	<$>31205</>	white_yellow_14_ol	Costume	157015	Socket_IncWEIGHT	10080	13	0
111059	Lumin_Kunzite2_RCOS_15Day	<$>31200</>	white_yellow_14_ol	RCOS	157006	Socket_IncCRTATK	21600	8	0
111060	Lumin_Kunzite2_LCOS_15Day	<$>31200</>	white_yellow_14_ol	LCOS	157006	Socket_IncCRTATK	21600	8	0
111061	Lumin_Kunzite2_Costume_15Day	<$>31201</>	white_yellow_14_ol	Costume	157006	Socket_IncCRTDEF	21600	10	0
111062	Lumin_Fluorite2_RCOS_15Day	<$>31202</>	white_yellow_14_ol	RCOS	157011	Socket_IncMSP2	21600	400	0
111063	Lumin_Fluorite2_LCOS_15Day	<$>31202</>	white_yellow_14_ol	LCOS	157011	Socket_IncMSP2	21600	400	0
111064	Lumin_Fluorite2_Costume_15Day	<$>31203</>	white_yellow_14_ol	Costume	157011	Socket_IncMHP2	21600	2500	0
111065	Lumin_Jade2_RCOS_15Day	<$>106475</>	white_yellow_14_ol	RCOS	157016	Socket_IncCAST	21600	30	0
111066	Lumin_Jade2_LCOS_15Day	<$>106475</>	white_yellow_14_ol	LCOS	157016	Socket_IncCAST	21600	30	0
111067	Lumin_Jade2_Costume_15Day	<$>31205</>	white_yellow_14_ol	Costume	157016	Socket_IncWEIGHT	21600	13	0
111068	Lumin_Kunzite2_RCOS_30Day	<$>31200</>	white_yellow_14_ol	RCOS	157007	Socket_IncCRTATK	43200	8	0
111069	Lumin_Kunzite2_LCOS_30Day	<$>31200</>	white_yellow_14_ol	LCOS	157007	Socket_IncCRTATK	43200	8	0
111070	Lumin_Kunzite2_Costume_30Day	<$>31201</>	white_yellow_14_ol	Costume	157007	Socket_IncCRTDEF	43200	10	0
111071	Lumin_Fluorite2_RCOS_30Day	<$>31202</>	white_yellow_14_ol	RCOS	157012	Socket_IncMSP2	43200	400	0
111072	Lumin_Fluorite2_LCOS_30Day	<$>31202</>	white_yellow_14_ol	LCOS	157012	Socket_IncMSP2	43200	400	0
111073	Lumin_Fluorite2_Costume_30Day	<$>31203</>	white_yellow_14_ol	Costume	157012	Socket_IncMHP2	43200	2500	0
111074	Lumin_Jade2_RCOS_30Day	<$>106475</>	white_yellow_14_ol	RCOS	157017	Socket_IncCAST	43200	30	0
111075	Lumin_Jade2_LCOS_30Day	<$>106475</>	white_yellow_14_ol	LCOS	157017	Socket_IncCAST	43200	30	0
111076	Lumin_Jade2_Costume_30Day	<$>31205</>	white_yellow_14_ol	Costume	157017	Socket_IncWEIGHT	43200	13	0
111077	Lumin_Kunzite2_RCOS_60Day	<$>31200</>	white_yellow_14_ol	RCOS	157008	Socket_IncCRTATK	86400	8	0
111078	Lumin_Kunzite2_LCOS_60Day	<$>31200</>	white_yellow_14_ol	LCOS	157008	Socket_IncCRTATK	86400	8	0
111079	Lumin_Kunzite2_Costume_60Day	<$>31201</>	white_yellow_14_ol	Costume	157008	Socket_IncCRTDEF	86400	10	0
111080	Lumin_Fluorite2_RCOS_60Day	<$>31202</>	white_yellow_14_ol	RCOS	157013	Socket_IncMSP2	86400	400	0
111081	Lumin_Fluorite2_LCOS_60Day	<$>31202</>	white_yellow_14_ol	LCOS	157013	Socket_IncMSP2	86400	400	0
111082	Lumin_Fluorite2_Costume_60Day	<$>31203</>	white_yellow_14_ol	Costume	157013	Socket_IncMHP2	86400	2500	0
111083	Lumin_Jade2_RCOS_60Day	<$>106475</>	white_yellow_14_ol	RCOS	157018	Socket_IncCAST	86400	30	0
111084	Lumin_Jade2_LCOS_60Day	<$>106475</>	white_yellow_14_ol	LCOS	157018	Socket_IncCAST	86400	30	0
111085	Lumin_Jade2_Costume_60Day	<$>31205</>	white_yellow_14_ol	Costume	157018	Socket_IncWEIGHT	86400	13	0
112000	Lumin_Kunzite2_RCOS_KOR	<$>31200</>	white_yellow_14_ol	RCOS	77639	Socket_IncCRTATK	10080	8	0
112001	Lumin_Kunzite2_LCOS_KOR	<$>31200</>	white_yellow_14_ol	LCOS	77639	Socket_IncCRTATK	10080	8	0
112002	Lumin_Kunzite2_Costume_KOR	<$>31201</>	white_yellow_14_ol	Costume	77639	Socket_IncCRTDEF	10080	10	0
112003	Lumin_Fluorite2_RCOS_KOR	<$>31202</>	white_yellow_14_ol	RCOS	77640	Socket_IncMSP2	10080	400	0
112004	Lumin_Fluorite2_LCOS_KOR	<$>31202</>	white_yellow_14_ol	LCOS	77640	Socket_IncMSP2	10080	400	0
112005	Lumin_Fluorite2_Costume_KOR	<$>31203</>	white_yellow_14_ol	Costume	77640	Socket_IncMHP2	10080	2500	0
112006	Lumin_Jade2_RCOS_KOR	<$>233362</>	white_yellow_14_ol	RCOS	77641	Socket_IncCAST	10080	20	0
112007	Lumin_Jade2_LCOS_KOR	<$>233362</>	white_yellow_14_ol	LCOS	77641	Socket_IncCAST	10080	20	0
112008	Lumin_Jade2_Costume_KOR	<$>31205</>	white_yellow_14_ol	Costume	77641	Socket_IncWEIGHT	10080	15	0
112009	Period_Iollight_RCOS_7Day	<$>233363</>	white_yellow_14_ol	RCOS	77623	Socket_IncIGN_DEF	10080	5	0
112010	Period_Iollight_RCOS_15Day	<$>233363</>	white_yellow_14_ol	RCOS	77624	Socket_IncIGN_DEF	21600	5	0
112011	Period_Iollight_RCOS_30Day	<$>233363</>	white_yellow_14_ol	RCOS	77625	Socket_IncIGN_DEF	43200	5	0
112012	Period_Iollight_RCOS_90Day	<$>233363</>	white_yellow_14_ol	RCOS	77626	Socket_IncIGN_DEF	129600	5	0
112013	Period_Aquamarin_RCOS_7Day	<$>233364</>	white_yellow_14_ol	RCOS	77627	Socket_IncSklATK	10080	5	0
112014	Period_Aquamarin_RCOS_15Day	<$>233364</>	white_yellow_14_ol	RCOS	77628	Socket_IncSklATK	21600	2	0
112015	Period_Aquamarin_RCOS_30Day	<$>233364</>	white_yellow_14_ol	RCOS	77629	Socket_IncSklATK	43200	2	0
112016	Period_Aquamarin_RCOS_90Day	<$>233364</>	white_yellow_14_ol	RCOS	77630	Socket_IncSklATK	129600	2	0
112017	Period_Pospfillight_Costume_7Day	<$>31195</>	white_yellow_14_ol	Costume	77631	Socket_IncRHP	10080	1200	0
112018	Period_Pospfillight_Costume_15Day	<$>31195</>	white_yellow_14_ol	Costume	77632	Socket_IncRHP	21600	1200	0
112019	Period_Pospfillight_Costume_30Day	<$>31195</>	white_yellow_14_ol	Costume	77633	Socket_IncRHP	43200	1200	0
112020	Period_Pospfillight_Costume_90Day	<$>31195</>	white_yellow_14_ol	Costume	77634	Socket_IncRHP	129600	1200	0
112021	Period_Carnelian_Costume_7Day	<$>233365</>	white_yellow_14_ol	Costume	77635	Socket_IncIGN_DEFCOUNT	10080	5	0
112022	Period_Carnelian_Costume_15Day	<$>233365</>	white_yellow_14_ol	Costume	77636	Socket_IncIGN_DEFCOUNT	21600	5	0
112023	Period_Carnelian_Costume_30Day	<$>233365</>	white_yellow_14_ol	Costume	77637	Socket_IncIGN_DEFCOUNT	43200	5	0
112024	Period_Carnelian_Costume_90Day	<$>233365</>	white_yellow_14_ol	Costume	77638	Socket_IncIGN_DEFCOUNT	129600	5	0
412000	Lumin_Cash_SEA01_Weapon_7Days	<$>31072</>	white_yellow_14_ol	Weapon	421466	Socket_IncATK	10080	10	0
412001	Lumin_Cash_SEA01_Armor_7Days	<$>31082</>	white_yellow_14_ol	Armor	421466	Socket_IncDEF	10080	10	0
412002	Lumin_Cash_SEA02_Weapon_7Days	<$>31186</>	white_yellow_14_ol	Weapon	421467	Socket_IncIP	10080	10	0
412003	Lumin_Cash_SEA02_Armor_7Days	<$>31172</>	white_yellow_14_ol	Armor	421467	Socket_IncIMP	10080	10	0
412004	Achroite_Lumin_RCOS	<$>31122</>	white_yellow_14_ol	RCOS	157035	Socket_IncBLK	0	2	0
412005	Achroite_Lumin_LCOS	<$>31122</>	white_yellow_14_ol	LCOS	157035	Socket_IncBLK	0	2	0
412006	Achroite_Lumin_Costume	<$>31172</>	white_yellow_14_ol	Costume	157035	Socket_IncIMP	0	3	0
412007	Socialite_Lumin_RCOS	<$>31122</>	white_yellow_14_ol	RCOS	157036	Socket_IncBLK	0	2	0
412008	Socialite_Lumin_LCOS	<$>31122</>	white_yellow_14_ol	LCOS	157036	Socket_IncBLK	0	2	0
412009	Socialite_Lumin_Costume	<$>31082</>	white_yellow_14_ol	Costume	157036	Socket_IncDEF	0	2	0
412010	Taaffeite_Lumin_Costume	<$>31172</>	white_yellow_14_ol	Costume	157037	Socket_IncIMP	0	6	0
412011	Black_Diamond_Lumin_Costume	<$>31082</>	white_yellow_14_ol	Costume	157038	Socket_IncDEF	0	7	0
412012	Lumin_Garne4t_Weapon	<$>31077</>	emerald_green_14_ol	Weapon	77560	Socket_IncFireATK	0	28	0
412013	Lumin_Garnet4_Armor	<$>31084</>	emerald_green_14_ol	Armor	77560	Socket_IncRFIRE	0	16	0
412014	Lumin_Garnet4_Shield	<$>31084</>	emerald_green_14_ol	Shield	77560	Socket_IncRFIRE	0	0	0
412015	Lumin_Garnet4_Tool	<$>31110</>	emerald_green_14_ol	Tool	77560	Socket_IncMSP	0	16	0
412016	Lumin_Spodumene4_Weapon	<$>31186</>	emerald_green_14_ol	Weapon	77561	Socket_IncIP	0	8	0
412017	Lumin_Spodumene4_Armor	<$>31172</>	emerald_green_14_ol	Armor	77561	Socket_IncIMP	0	8	0
412018	Lumin_Spodumene4_Shield	<$>31172</>	emerald_green_14_ol	Shield	77561	Socket_IncIMP	0	0	0
412019	Lumin_Spodumene4_Tool	<$>31110</>	emerald_green_14_ol	Tool	77561	Socket_IncMSP	0	16	0
412020	Lumin_Zircon4_Weapon	<$>31078</>	emerald_green_14_ol	Weapon	77562	Socket_IncIceATK	0	28	0
412021	Lumin_Zircon4_Armor	<$>31085</>	emerald_green_14_ol	Armor	77562	Socket_IncRICE	0	16	0
412022	Lumin_Zircon4_Shield	<$>31085</>	emerald_green_14_ol	Shield	77562	Socket_IncRICE	0	0	0
412023	Lumin_Zircon4_Tool	<$>31110</>	emerald_green_14_ol	Tool	77562	Socket_IncMSP	0	16	0
412024	Lumin_Pearl4_Weapon	<$>31194</>	emerald_green_14_ol	Weapon	77563	Socket_IncHPDrain	0	5	0
412025	Lumin_Pearl4_Armor	<$>31195</>	emerald_green_14_ol	Armor	77563	Socket_IncRHP	0	50	0
412026	Lumin_Pearl4_Shield	<$>31195</>	emerald_green_14_ol	Shield	77563	Socket_IncRHP	0	0	0
412027	Lumin_Pearl4_Tool	<$>31110</>	emerald_green_14_ol	Tool	77563	Socket_IncMSP	0	16	0
412028	Lumin_Apatite4_Weapon	<$>31073</>	emerald_green_14_ol	Weapon	77564	Socket_IncASPD	0	9	0
412029	Lumin_Apatite4_Armor	<$>31088</>	emerald_green_14_ol	Armor	77564	Socket_IncMSPD	0	9	0
412030	Lumin_Apatite4_Shield	<$>31122</>	emerald_green_14_ol	Shield	77564	Socket_IncBLK	0	0	0
412031	Lumin_Apatite4_Tool	<$>31110</>	emerald_green_14_ol	Tool	77564	Socket_IncMSP	0	16	0
412032	Lumin_Obsidian4_Weapon	<$>31072</>	emerald_green_14_ol	Weapon	77565	Socket_IncATK	0	9	0
412033	Lumin_Obsidian4_Armor	<$>31082</>	emerald_green_14_ol	Armor	77565	Socket_IncDEF	0	9	0
412034	Lumin_Obsidian4_Shield	<$>31082</>	emerald_green_14_ol	Shield	77565	Socket_IncDEF	0	0	0
412035	Lumin_Obsidian4_Tool	<$>31110</>	emerald_green_14_ol	Tool	77565	Socket_IncMSP	0	16	0
412036	Lumin_Bloodstone4_Weapon	<$>31075</>	emerald_green_14_ol	Weapon	77566	Socket_IncCRT	0	9	0
412037	Lumin_Bloodstone4_Armor	<$>31120</>	emerald_green_14_ol	Armor	77566	Socket_IncMHP	0	9	0
412038	Lumin_Bloodstone4_Shield	<$>31082</>	emerald_green_14_ol	Shield	77566	Socket_IncDEF	0	0	0
412039	Lumin_Bloodstone4_Tool	<$>31110</>	emerald_green_14_ol	Tool	77566	Socket_IncMSP	0	16	0
412040	Lumin_Peridot4_Weapon	<$>31134</>	emerald_green_14_ol	Weapon	77567	Socket_IncPsyATK	0	28	0
412041	Lumin_Peridot4_Armor	<$>31159</>	emerald_green_14_ol	Armor	77567	Socket_IncRPSY	0	16	0
412042	Lumin_Peridot4_Shield	<$>31159</>	emerald_green_14_ol	Shield	77567	Socket_IncRPSY	0	0	0
412043	Lumin_Peridot4_Tool	<$>31110</>	emerald_green_14_ol	Tool	77567	Socket_IncMSP	0	16	0
412044	Lumin_Tanzanite4_Weapon	<$>31110</>	emerald_green_14_ol	Weapon	77568	Socket_IncMSP	0	9	0
412045	Lumin_Tanzanite4_Armor	<$>31083</>	emerald_green_14_ol	Armor	77568	Socket_IncPR	0	5	0
412046	Lumin_Tanzanite4_Shield	<$>31122</>	emerald_green_14_ol	Shield	77568	Socket_IncBLK	0	0	0
412047	Lumin_Tanzanite4_Tool	<$>31110</>	emerald_green_14_ol	Tool	77568	Socket_IncMSP	0	16	0
412048	Lumin_Opal4_Weapon	<$>31196</>	emerald_green_14_ol	Weapon	77569	Socket_IncAllATK	0	6	0
412049	Lumin_Opal4_Armor	<$>31197</>	emerald_green_14_ol	Armor	77569	Socket_IncAllR	0	4	0
412050	Lumin_Opal4_Shield	<$>31197</>	emerald_green_14_ol	Shield	77569	Socket_IncAllR	0	0	0
412051	Lumin_Opal4_Tool	<$>31110</>	emerald_green_14_ol	Tool	77569	Socket_IncMSP	0	16	0
412052	Lumin_Topaz4_Weapon	<$>31079</>	emerald_green_14_ol	Weapon	77570	Socket_IncLghtATK	0	28	0
412053	Lumin_Topaz4_Armor	<$>31086</>	emerald_green_14_ol	Armor	77570	Socket_IncRLGHT	0	16	0
412054	Lumin_Topaz4_Shield	<$>31086</>	emerald_green_14_ol	Shield	77570	Socket_IncRLGHT	0	0	0
412055	Lumin_Topaz4_Tool	<$>31110</>	emerald_green_14_ol	Tool	77570	Socket_IncMSP	0	16	0
412056	Lumin_Turquoise4_Weapon	<$>31104</>	emerald_green_14_ol	Weapon	77571	Socket_IncHR	0	9	0
412057	Lumin_Turquoise4_Armor	<$>99701</>	emerald_green_14_ol	Armor	77571	Socket_IncRSTAT	0	16	0
412058	Lumin_Turquoise4_Shield	<$>99701</>	emerald_green_14_ol	Shield	77571	Socket_IncRSTAT	0	0	0
412059	Lumin_Turquoise4_Tool	<$>31110</>	emerald_green_14_ol	Tool	77571	Socket_IncMSP	0	16	0
412060	Arche_Lumin_RCOS	<$>106477</>	emerald_green_14_ol	RCOS	157083	Socket_IncIPIncCRTATK	0	7	5
412061	Arche_Lumin_LCOS	<$>106477</>	emerald_green_14_ol	LCOS	157083	Socket_IncIPIncCRTATK	0	7	5
412062	Kallichore_Lumin_RCOS	<$>175446</>	emerald_green_14_ol	RCOS	157084	Socket_IncIPIncCASTINC	0	7	10
412063	Kallichore_Lumin_LCOS	<$>175446</>	emerald_green_14_ol	LCOS	157084	Socket_IncIPIncCASTINC	0	7	10
412064	Carpo_Lumin_RCOS	<$>175447</>	emerald_green_14_ol	RCOS	157085	Socket_IncATKIncCASTINC	0	9	10
412065	Carpo_Lumin_LCOS	<$>175447</>	emerald_green_14_ol	LCOS	157085	Socket_IncATKIncCASTINC	0	9	10
412066	Eukelade_Lumin	<$>106466</>	emerald_green_14_ol	Costume	157086	Socket_IncIMPIncCRTDEF	0	7	5
412067	Cyllene_Lumin	<$>106467</>	emerald_green_14_ol	Costume	157087	Socket_IncIMPIncWEIGHT	0	7	10
412068	Kore_Lumin	<$>106468</>	emerald_green_14_ol	Costume	157088	Socket_IncDEFIncMHP	0	9	1500
