AR	ASPD	ATK	AddATK	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BaseATK	BaseDEF	BeastBane	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DeadDrop	DefEA	DefIP	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EnchantLv	EngName	EqpType	EquipSound	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireIP	GolemBane	GroupName	HPDrain	HR	HumanBane	IMP	IceATK	IceIP	ImgName	IncAGI	IncCHA	IncCON	IncDEX	IncINT	IncSTR	InfoView	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LgtIP	LogoutSave	MHP	MKP	MSP	MSPD	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MinR	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	OptionGroup	PR	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyIP	RFIRE	RHP	RICE	RLGHT	RPSY	RSP	RSTAT	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	Scale	ScpType	SellPrice	ShldDR	SocketRef	Spec	Suffix	TargetHitEffect	Tradable	TransferOptItem	UndeadBane	UniqueBone	Unstack	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Transfer	<$>139227</>	Transfer_Rapier	<$>139243</>	900115	Transfer_Evil_Rapier	Rapier	NO	0	FALSE	1	0	None	0	<$>139409</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	104	Enchant Scroll - Evil Rapier	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	TransferWeapon	0	0	0	0	0	0	it_e_transferoptscroll34	0	0	0	0	0	0	TRUE	<$>139227</>	SYS_item_column_yellow	0	<$>139408</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGENDMEL	0	NO	1	None	2250000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>139229</>	1	900115	1	None	1	0	None	<$>139230</>	_NO	None	TRUE	13415	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	34	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Transfer	<$>139227</>	Transfer_Legguard	<$>139297</>	900116	Transfer_Evil_Legguard	Leguard	NO	0	FALSE	1	0	None	0	<$>139411</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	104	Enchant Scroll - Evil Legguard	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	TransferWeapon	0	0	0	0	0	0	it_e_transferoptscroll34	0	0	0	0	0	0	TRUE	<$>139227</>	SYS_item_column_yellow	0	<$>139410</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGENDMEL	0	NO	1	None	2250000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>139229</>	1	900116	1	None	1	0	None	<$>139230</>	_NO	None	TRUE	13416	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	34	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Transfer	<$>139227</>	Transfer_Knuckle	<$>139294</>	900117	Transfer_Evil_Knuckle	Knuckle	NO	0	FALSE	1	0	None	0	<$>139413</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	104	Enchant Scroll - Evil Knuckle	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	TransferWeapon	0	0	0	0	0	0	it_e_transferoptscroll34	0	0	0	0	0	0	TRUE	<$>139227</>	SYS_item_column_yellow	0	<$>139412</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGENDMEL	0	NO	1	None	2250000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>139229</>	1	900117	1	None	1	0	None	<$>139230</>	_NO	None	TRUE	13417	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	34	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Transfer	<$>139227</>	Transfer_Brac4	<$>139300</>	900118	Transfer_Evil_ElemBrc	ElemBrc	NO	0	FALSE	1	0	None	0	<$>139415</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	104	Enchant Scroll - Evil Elemental Bracelet	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	TransferWeapon	0	0	0	0	0	0	it_e_transferoptscroll34	0	0	0	0	0	0	TRUE	<$>139227</>	SYS_item_column_yellow	0	<$>139414</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGENDPSY	0	NO	1	None	2250000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>139229</>	1	900118	1	None	1	0	None	<$>139230</>	_NO	None	TRUE	13418	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	34	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Transfer	<$>139227</>	Transfer_Brac1	<$>139303</>	900119	Transfer_Evil_FireBrc	FireBrc	NO	0	FALSE	1	0	None	0	<$>139417</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	104	Enchant Scroll - Evil Fire Bracelet	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	TransferWeapon	0	0	0	0	0	0	it_e_transferoptscroll34	0	0	0	0	0	0	TRUE	<$>139227</>	SYS_item_column_yellow	0	<$>139416</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGENDFIRE	0	NO	1	None	2250000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>139229</>	1	900119	1	None	1	0	None	<$>139230</>	_NO	None	TRUE	13419	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	34	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Transfer	<$>139227</>	Transfer_Brac2	<$>139309</>	900120	Transfer_Evil_IceBrc	IceBrc	NO	0	FALSE	1	0	None	0	<$>139419</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	104	Enchant Scroll - Evil Ice Bracelet	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	TransferWeapon	0	0	0	0	0	0	it_e_transferoptscroll34	0	0	0	0	0	0	TRUE	<$>139227</>	SYS_item_column_yellow	0	<$>139418</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGENDICE	0	NO	1	None	2250000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>139229</>	1	900120	1	None	1	0	None	<$>139230</>	_NO	None	TRUE	13420	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	34	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Transfer	<$>139227</>	Transfer_Brac3	<$>139306</>	900121	Transfer_Evil_LghtBrc	LghtBrc	NO	0	FALSE	1	0	None	0	<$>139421</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	104	Enchant Scroll - Evil Lighting Bracelet	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	TransferWeapon	0	0	0	0	0	0	it_e_transferoptscroll34	0	0	0	0	0	0	TRUE	<$>139227</>	SYS_item_column_yellow	0	<$>139420</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGENDLGHT	0	NO	1	None	2250000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>139229</>	1	900121	1	None	1	0	None	<$>139230</>	_NO	None	TRUE	13421	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	34	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Transfer	<$>139227</>	Transfer_Javelin	<$>139267</>	900122	Transfer_Evil_Javelin	Javelin	NO	0	FALSE	1	0	None	0	<$>139423</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	104	Enchant Scroll - Evil Javelin	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	TransferWeapon	0	0	0	0	0	0	it_e_transferoptscroll34	0	0	0	0	0	0	TRUE	<$>139227</>	SYS_item_column_yellow	0	<$>139422</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGENDMEL	0	NO	1	None	2250000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>139229</>	1	900122	1	None	1	0	None	<$>139230</>	_NO	None	TRUE	13422	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	34	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Transfer	<$>139227</>	Transfer_Crescent	<$>139312</>	900123	Transfer_Evil_Crescent	Crescent	NO	0	FALSE	1	0	None	0	<$>139425</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	104	Enchant Scroll - Evil Crescent	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	TransferWeapon	0	0	0	0	0	0	it_e_transferoptscroll34	0	0	0	0	0	0	TRUE	<$>139227</>	SYS_item_column_yellow	0	<$>139424</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGENDMEL	0	NO	1	None	2250000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>139229</>	1	900123	1	None	1	0	None	<$>139230</>	_NO	None	TRUE	13423	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	34	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Transfer	<$>139227</>	Transfer_Tonfa	<$>139315</>	900124	Transfer_Evil_Tonfa	Tonfa	NO	0	FALSE	1	0	None	0	<$>139427</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	104	Enchant Scroll - Evil Tonfa	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	TransferWeapon	0	0	0	0	0	0	it_e_transferoptscroll34	0	0	0	0	0	0	TRUE	<$>139227</>	SYS_item_column_yellow	0	<$>139426</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGENDMEL	0	NO	1	None	2250000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>139229</>	1	900124	1	None	1	0	None	<$>139230</>	_NO	None	TRUE	13424	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	34	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Transfer	<$>139227</>	Transfer_Rod	<$>139231</>	900125	Transfer_Evil_Rod	Rod	NO	0	FALSE	1	0	None	0	<$>139429</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	104	Enchant Scroll - Evil Rod	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	TransferWeapon	0	0	0	0	0	0	it_e_transferoptscroll34	0	0	0	0	0	0	TRUE	<$>139227</>	SYS_item_column_yellow	0	<$>139428</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGENDPSY	0	NO	1	None	2250000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>139229</>	1	900125	1	None	1	0	None	<$>139230</>	_NO	None	TRUE	13425	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	34	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Transfer	<$>139227</>	Transfer_Crossbow	<$>139285</>	900151	Transfer_Devil_CrossBow	CrossBow	NO	0	FALSE	1	0	None	0	<$>139431</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	108	Enchant Scroll - Strata Devil Crossbow	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	TransferWeapon	0	0	0	0	0	0	it_e_transferoptscroll35	0	0	0	0	0	0	TRUE	<$>139227</>	SYS_item_column_blue	0	<$>139430</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGENDSHT	0	NO	1	None	2700000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>139229</>	1	900151	1	None	1	0	None	<$>139432</>	_NO	None	TRUE	13365 125630	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	35	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Transfer	<$>139227</>	Transfer_Staff	<$>139279</>	900152	Transfer_Devil_Staff	Staff	NO	0	FALSE	1	0	None	0	<$>139434</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	108	Enchant Scroll - Strata Devil Staff	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	TransferWeapon	0	0	0	0	0	0	it_e_transferoptscroll35	0	0	0	0	0	0	TRUE	<$>139227</>	SYS_item_column_blue	0	<$>139433</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGENDPSY	0	NO	1	None	2700000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>139229</>	1	900152	1	None	1	0	None	<$>139432</>	_NO	None	TRUE	13366 125631	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	35	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Transfer	<$>139227</>	Transfer_Blunt	<$>139291</>	900153	Transfer_Devil_Blunt	Blunt	NO	0	FALSE	1	0	None	0	<$>139436</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	108	Enchant Scroll - Strata Devil Mace	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	TransferWeapon	0	0	0	0	0	0	it_e_transferoptscroll35	0	0	0	0	0	0	TRUE	<$>139227</>	SYS_item_column_blue	0	<$>139435</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGENDMEL	0	NO	1	None	2700000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>139229</>	1	900153	1	None	1	0	None	<$>139432</>	_NO	None	TRUE	13367 125632	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	35	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Transfer	<$>139227</>	Transfer_Rifle	<$>139255</>	900154	Transfer_Devil_Rifle	Rifle	NO	0	FALSE	1	0	None	0	<$>139438</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	108	Enchant Scroll - Strata Devil Rifle / Bayonet	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	TransferWeapon	0	0	0	0	0	0	it_e_transferoptscroll35	0	0	0	0	0	0	TRUE	<$>139227</>	SYS_item_column_yellow	0	<$>139437</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGENDSHT	0	NO	1	None	2700000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>139229</>	1	900154	1	None	1	0	None	<$>139432</>	_NO	None	TRUE	13368 13369 125633 125634	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	35	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Transfer	<$>139227</>	Transfer_Sword	<$>139252</>	900155	Transfer_Devil_Sword	Sword	NO	0	FALSE	1	0	None	0	<$>139440</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	108	Enchant Scroll - Strata Devil Sword	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	TransferWeapon	0	0	0	0	0	0	it_e_transferoptscroll35	0	0	0	0	0	0	TRUE	<$>139227</>	SYS_item_column_blue	0	<$>139439</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGENDMEL	0	NO	1	None	2700000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>139229</>	1	900155	1	None	1	0	None	<$>139432</>	_NO	None	TRUE	13370 125635	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	35	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Transfer	<$>139227</>	Transfer_Lute	<$>139258</>	900156	Transfer_Devil_Lute	Lute	NO	0	FALSE	1	0	None	0	<$>139442</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	108	Enchant Scroll - Strata Devil Lute	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	TransferWeapon	0	0	0	0	0	0	it_e_transferoptscroll35	0	0	0	0	0	0	TRUE	<$>139227</>	SYS_item_column_blue	0	<$>139441</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGENDPSY	0	NO	1	None	2700000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>139229</>	1	900156	1	None	1	0	None	<$>139432</>	_NO	None	TRUE	13371 125636	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	35	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Transfer	<$>139227</>	Transfer_Shotgun	<$>139288</>	900157	Transfer_Devil_Shotgun	Shotgun	NO	0	FALSE	1	0	None	0	<$>139444</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	108	Enchant Scroll - Strata Devil Shotgun	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	TransferWeapon	0	0	0	0	0	0	it_e_transferoptscroll35	0	0	0	0	0	0	TRUE	<$>139227</>	SYS_item_column_yellow	0	<$>139443</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGENDSHT	0	NO	1	None	2700000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>139229</>	1	900157	1	None	1	0	None	<$>139432</>	_NO	None	TRUE	13372 125637	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	35	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Transfer	<$>139227</>	Transfer_Cannon	<$>139276</>	900158	Transfer_Devil_Cannon	Cannon	NO	0	FALSE	1	0	None	0	<$>139446</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	108	Enchant Scroll - Strata Devil Cannon	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	TransferWeapon	0	0	0	0	0	0	it_e_transferoptscroll35	0	0	0	0	0	0	TRUE	<$>139227</>	SYS_item_column_blue	0	<$>139445</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGENDSHT	0	NO	1	None	2700000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>139229</>	1	900158	1	None	1	0	None	<$>139432</>	_NO	None	TRUE	13373 125638	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	35	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Transfer	<$>139227</>	Transfer_THSword	<$>139249</>	900159	Transfer_Devil_THSword	THSword	NO	0	FALSE	1	0	None	0	<$>139448</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	108	Enchant Scroll - Strata Devil Slayer	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	TransferWeapon	0	0	0	0	0	0	it_e_transferoptscroll35	0	0	0	0	0	0	TRUE	<$>139227</>	SYS_item_column_blue	0	<$>139447</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGENDMEL	0	NO	1	None	2700000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>139229</>	1	900159	1	None	1	0	None	<$>139432</>	_NO	None	TRUE	13374 125639	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	35	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Transfer	<$>139227</>	Transfer_Sabre	<$>139261</>	900160	Transfer_Devil_Sabre	Sabre	NO	0	FALSE	1	0	None	0	<$>139450</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	108	Enchant Scroll - Strata Devil Sabre	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	TransferWeapon	0	0	0	0	0	0	it_e_transferoptscroll35	0	0	0	0	0	0	TRUE	<$>139227</>	SYS_item_column_blue	0	<$>139449</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGENDMEL	0	NO	1	None	2700000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>139229</>	1	900160	1	None	1	0	None	<$>139432</>	_NO	None	TRUE	13375 125640	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	35	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Transfer	<$>139227</>	Transfer_MainG	<$>139282</>	900161	Transfer_Devil_MainG	MainG	NO	0	FALSE	1	0	None	0	<$>139452</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	108	Enchant Scroll - Strata Devil Main-gauche	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	TransferWeapon	0	0	0	0	0	0	it_e_transferoptscroll35	0	0	0	0	0	0	TRUE	<$>139227</>	SYS_item_column_yellow	0	<$>139451</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGENDMEL	0	NO	1	None	2700000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>139229</>	1	900161	1	None	1	0	None	<$>139432</>	_NO	None	TRUE	13376 125641	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	35	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Transfer	<$>139227</>	Transfer_Dagger	<$>139246</>	900162	Transfer_Devil_Dagger	Dagger	NO	0	FALSE	1	0	None	0	<$>139454</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	108	Enchant Scroll - Strata Devil Dagger	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	TransferWeapon	0	0	0	0	0	0	it_e_transferoptscroll35	0	0	0	0	0	0	TRUE	<$>139227</>	SYS_item_column_yellow	0	<$>139453</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGENDMEL	0	NO	1	None	2700000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>139229</>	1	900162	1	None	1	0	None	<$>139432</>	_NO	None	TRUE	13377 125642	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	35	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Transfer	<$>139227</>	Transfer_Polearm	<$>139264</>	900163	Transfer_Devil_Polearm	Polearm	NO	0	FALSE	1	0	None	0	<$>139456</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	108	Enchant Scroll - Strata Devil Polearm	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	TransferWeapon	0	0	0	0	0	0	it_e_transferoptscroll35	0	0	0	0	0	0	TRUE	<$>139227</>	SYS_item_column_yellow	0	<$>139455</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGENDMEL	0	NO	1	None	2700000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>139229</>	1	900163	1	None	1	0	None	<$>139432</>	_NO	None	TRUE	13378 125643	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	35	None	0	0	0
