AR	ASPD	ASPD_Opt	ATK	AddATK	AddATK_Opt	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BLK_Opt	BaseATK	BaseDEF	BeastBane	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	CRT_Opt	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DeadDrop	DefEA	DefIP	DefIP_Opt	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EnchantLv	EngName	EqpType	EquipSound	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireATK_Opt	FireIP	FireIP_Opt	GolemBane	GroupName	HPDrain	HPDrain_Opt	HR	HR_Opt	HumanBane	IMP	IMP_Opt	IceATK	IceATK_Opt	IceIP	IceIP_Opt	ImgName	IncAGI	IncCHA	IncCON	IncDEX	IncHeal	IncINT	IncMHP	IncMSP	IncSTR	InfoView	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LghtATK_Opt	LghtIP_Opt	LgtIP	LogoutSave	MHP	MHP_Opt	MKP	MSP	MSPD	MSPD_Opt	MSP_Opt	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MinR	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	Option4ID	Option4MaxValue	Option4MinValue	OptionGroup	PR	PR_Opt	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyATK_Opt	PsyIP	PsyIP_Opt	RFIRE	RFIRE_Opt	RHP	RHP_Opt	RICE	RICE_Opt	RLGHT	RLGHT_Opt	RPSY	RPSY_Opt	RSP	RSTAT	RSTAT_Opt	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	Scale	ScpType	SellPrice	ShldDR	SocketRef	Spec	Suffix	TargetHitEffect	Tradable	UndeadBane	UniqueBone	Unstack	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	Etc	<$>27429</>	Etc_Ammo	<$>35101</>	28020	LargeCaliberBulletbox_7day	LargeCaliberBullet	NO	0	FALSE	1	0	0	ASSIST	0	<$>32086</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	Portable Large Caliber Bullet Box (7day)	ASSIST	None	None	300000	0	FALSE	it_e_pistolbullet	0	0	0	0	0	Assist	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	TRUE	<$>35101</>	SYS_item_column_blue	0	<$>198970</>	None	0	500	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	28020	1	None	1	0	None	None	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	21458	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	Etc	<$>27429</>	Etc_Ammo	<$>35101</>	28021	SteelBoltbox_7day	SteelBolt	NO	0	FALSE	1	0	0	ASSIST	0	<$>32084</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	Portable Steel Bolt box (7day)	ASSIST	None	None	300000	0	FALSE	it_e_needlebullet	0	0	0	0	0	Assist	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	TRUE	<$>35101</>	SYS_item_column_blue	0	<$>198971</>	None	0	500	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	28021	1	None	1	0	None	None	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	21456	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	Etc	<$>27429</>	Etc_Ammo	<$>35101</>	28022	FullMetalShellBox_7day	Fullmetalshell	NO	0	FALSE	1	0	0	ASSIST	0	<$>32085</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	Portable Full Metal Shell Box (7day)	ASSIST	None	None	300000	0	FALSE	it_e_buckshot	0	0	0	0	0	Assist	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	TRUE	<$>35101</>	SYS_item_column_blue	0	<$>198972</>	None	0	500	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	28022	1	None	1	0	None	None	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	21443	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	Etc	<$>27429</>	Etc_Ammo	<$>35101</>	28023	ElementalSphere_7day	ElementalSphere	NO	0	FALSE	1	0	0	ASSIST	0	<$>32087</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	Portable Elemental Sphere (7day)	ASSIST	None	None	300000	0	FALSE	it_e_heavyshell	0	0	0	0	0	Assist	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	TRUE	<$>35101</>	SYS_item_column_blue	0	<$>198973</>	None	0	500	0	0	0	0	No	0	0	0	0	1	0	0	it_e_elementsphere	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	28023	1	None	1	0	None	None	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	21427	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	Etc	<$>27429</>	Etc_Ammo	<$>35101</>	28024	PsychicSphere_7day	PsychicSphere	NO	0	FALSE	1	0	0	ASSIST	0	<$>32088</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	Portable Psychic Sphere (7day)	ASSIST	None	None	300000	0	FALSE	it_e_heavyshell	0	0	0	0	0	Assist	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	TRUE	<$>35101</>	SYS_item_column_blue	0	<$>198974</>	None	0	500	0	0	0	0	No	0	0	0	0	1	0	0	it_e_psychicsphere	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	28024	1	None	1	0	None	None	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	21429	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	Etc	<$>27429</>	Etc_Ammo	<$>35101</>	28101	pistolbulletbox_5min	Pistol	NO	0	FALSE	1	0	0	ASSIST	0	<$>32077</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	Portable pistol bullet box (5min)	ASSIST	None	None	10000	0	FALSE	it_e_pistolbullet	0	0	0	0	0	Assist	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	FALSE	<$>35101</>	SYS_item_column_blue	0	<$>30634</>	None	0	500	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	28101	1	None	1	0	None	None	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	21116	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	Etc	<$>27429</>	Etc_Ammo	<$>35101</>	28102	riflebulletbox_5min	Rifle	NO	0	FALSE	1	0	0	ASSIST	0	<$>32078</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	Portable rifle bullet box (5min)	ASSIST	None	None	10000	0	FALSE	it_e_riflebullet	0	0	0	0	0	Assist	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	FALSE	<$>35101</>	SYS_item_column_blue	0	<$>30635</>	None	0	500	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	28102	1	None	1	0	None	None	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	21117	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	Etc	<$>27429</>	Etc_Ammo	<$>35101</>	28103	buckshotbox_5min	Buckshot	NO	0	FALSE	1	0	0	ASSIST	0	<$>32079</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	Portable buckshot box (5min)	ASSIST	None	None	10000	0	FALSE	it_e_buckshot	0	0	0	0	0	Assist	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	FALSE	<$>35101</>	SYS_item_column_blue	0	<$>30636</>	None	0	500	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	28103	1	None	1	0	None	None	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	21118	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	Etc	<$>27429</>	Etc_Ammo	<$>35101</>	28104	heavyshellbox_5min	Heavyshell	NO	0	FALSE	1	0	0	ASSIST	0	<$>32080</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	Portable heavy shell box (5min)	ASSIST	None	None	2147483647	0	FALSE	it_e_heavyshell	0	0	0	0	0	Assist	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	FALSE	<$>35101</>	SYS_item_column_blue	0	<$>30637</>	None	0	500	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	28104	1	None	1	0	None	None	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	21119	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	Etc	<$>27429</>	Etc_Ammo	<$>35101</>	28105	boltbox_5min	Bolt	NO	0	FALSE	1	0	0	ASSIST	0	<$>32081</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	Portable bolt box (5min)	ASSIST	None	None	2147483647	0	FALSE	it_e_needlebullet	0	0	0	0	0	Assist	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	FALSE	<$>35101</>	SYS_item_column_blue	0	<$>30638</>	None	0	500	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	28105	1	None	1	0	None	None	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	21297	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	Etc	<$>27429</>	Etc_Ammo	<$>35101</>	28106	Gunpowderboltbox_5min	Gunpowderbolt	NO	0	FALSE	1	0	0	ASSIST	0	<$>32082</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	Portable Gunpowder bolt box (5min)	ASSIST	None	None	2147483647	0	FALSE	it_e_needlebullet	0	0	0	0	0	Assist	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	FALSE	<$>35101</>	SYS_item_column_blue	0	<$>30639</>	None	0	500	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	28106	1	None	1	0	None	None	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	21377	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	Etc	<$>27429</>	Etc_Ammo	<$>35101</>	28107	SteelBulletbox_5min	Steelbullet	NO	0	FALSE	1	0	0	ASSIST	0	<$>32083</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	Portable Steel Bullet box (5min)	ASSIST	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	0	0	Assist	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	FALSE	<$>35101</>	SYS_item_column_blue	0	<$>30640</>	None	0	500	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	28107	1	None	1	0	None	None	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	21419	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	Etc	<$>27429</>	Etc_Ammo	<$>35101</>	28108	SteelBoltbox_5min	SteelBolt	NO	0	FALSE	1	0	0	ASSIST	0	<$>32084</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	Portable Steel Bolt box (5min)	ASSIST	None	None	2147483647	0	FALSE	it_e_needlebullet	0	0	0	0	0	Assist	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	FALSE	<$>35101</>	SYS_item_column_blue	0	<$>30641</>	None	0	500	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	28108	1	None	1	0	None	None	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	21456	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	Etc	<$>27429</>	Etc_Ammo	<$>35101</>	28109	FullMetalShellBox_5min	Fullmetalshell	NO	0	FALSE	1	0	0	ASSIST	0	<$>32085</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	Portable Full Metal Shell Box (5min)	ASSIST	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	0	0	Assist	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	FALSE	<$>35101</>	SYS_item_column_blue	0	<$>30642</>	None	0	500	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	28109	1	None	1	0	None	None	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	21443	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	Etc	<$>27429</>	Etc_Ammo	<$>35101</>	28110	LargeCaliberBulletbox_5min	LargeCaliberBullet	NO	0	FALSE	1	0	0	ASSIST	0	<$>32086</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	Portable Large Caliber Bullet Box (5min)	ASSIST	None	None	300000	0	FALSE	it_e_pistolbullet	0	0	0	0	0	Assist	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	FALSE	<$>35101</>	SYS_item_column_blue	0	<$>30643</>	None	0	500	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	28110	1	None	1	0	None	None	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	21458	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	Etc	<$>27429</>	Etc_Ammo	<$>35101</>	28111	ElementalSphere_5min	ElementalSphere	NO	0	FALSE	1	0	0	ASSIST	0	<$>32087</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	Portable Elemental Sphere (5min)	ASSIST	None	None	300000	0	FALSE	it_e_heavyshell	0	0	0	0	0	Assist	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	FALSE	<$>35101</>	SYS_item_column_blue	0	<$>30644</>	None	0	500	0	0	0	0	No	0	0	0	0	1	0	0	it_e_elementsphere	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	28111	1	None	1	0	None	None	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	21427	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	Etc	<$>27429</>	Etc_Ammo	<$>35101</>	28112	PsychicSphere_1min	PsychicSphere	NO	0	FALSE	1	0	0	ASSIST	0	<$>32088</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	Portable Psychic Sphere (5min)	ASSIST	None	None	300000	0	FALSE	it_e_heavyshell	0	0	0	0	0	Assist	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	FALSE	<$>35101</>	SYS_item_column_blue	0	<$>30645</>	None	0	500	0	0	0	0	No	0	0	0	0	1	0	0	it_e_psychicsphere	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	28112	1	None	1	0	None	None	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	21429	0
0	5	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	Etc	<$>27429</>	Etc_Ammo	<$>35101</>	28113	SteelBulletbox_Custom_1day	Steelbullet	NO	0	FALSE	1	0	0	ASSIST	0	<$>89750</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	<$>89749</>	ASSIST	None	None	2147483647	0	FALSE	it_e_riflebullet	0	0	0	0	0	Assist	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	FALSE	<$>35101</>	SYS_item_column_blue	0	<$>89725</>	None	0	500	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	28113	1	None	1	0	None	None	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	21419	0
0	5	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	Etc	<$>27429</>	Etc_Ammo	<$>35101</>	28114	SteelBulletbox_Custom_3days	Steelbullet	NO	0	FALSE	1	0	0	ASSIST	0	<$>89750</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	<$>89913</>	ASSIST	None	None	2147483647	0	FALSE	it_e_riflebullet	0	0	0	0	0	Assist	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	FALSE	<$>35101</>	SYS_item_column_blue	0	<$>89726</>	None	0	500	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	28114	1	None	1	0	None	None	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	21419	0
0	5	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	Etc	<$>27429</>	Etc_Ammo	<$>35101</>	28115	SteelBulletbox_Custom_7days	Steelbullet	NO	0	FALSE	1	0	0	ASSIST	0	<$>89750</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	<$>89914</>	ASSIST	None	None	2147483647	0	FALSE	it_e_riflebullet	0	0	0	0	0	Assist	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	FALSE	<$>35101</>	SYS_item_column_blue	0	<$>89727</>	None	0	500	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	28115	1	None	1	0	None	None	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	21419	0
0	5	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	Etc	<$>27429</>	Etc_Ammo	<$>35101</>	28116	SteelBoltbox_Custom_1day	SteelBolt	NO	0	FALSE	1	0	0	ASSIST	0	<$>89753</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	Portable Steel Bolt box  - Custom(1day)	ASSIST	None	None	2147483647	0	FALSE	it_e_needlebullet	0	0	0	0	0	Assist	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	FALSE	<$>35101</>	SYS_item_column_blue	0	<$>89728</>	None	0	500	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	28116	1	None	1	0	None	None	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	21456	0
0	5	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	Etc	<$>27429</>	Etc_Ammo	<$>35101</>	28117	SteelBoltbox_Custom_3days	SteelBolt	NO	0	FALSE	1	0	0	ASSIST	0	<$>89753</>	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	Portable Steel Bolt box  - Custom (3days)	ASSIST	None	None	2147483647	0	FALSE	it_e_needlebullet	0	0	0	0	0	Assist	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	FALSE	<$>35101</>	SYS_item_column_blue	0	<$>89729</>	None	0	500	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	28117	1	None	1	0	None	None	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	21456	0
