Add_A_Like	Add_B_Like	Add_C_Like	ChoiceReward1	ChoiceReward2	ChoiceReward3	ChoiceReward4	ChoiceReward5	ChoiceRewardCount1	ChoiceRewardCount2	ChoiceRewardCount3	ChoiceRewardCount4	ChoiceRewardCount5	ClassID	ClassName	MapID	MapName	Rank	Reward1	Reward2	Reward3	Reward4	Reward5	RewardCount1	RewardCount2	RewardCount3	RewardCount4	RewardCount5	RewardPoint	Title
2	-3	-3	None	None	None	None	None	0	0	0	0	0	1004002	A_Pquest_04002	1462	<$>52617</>	0	EXPCard_80_b	None	None	None	None	1	0	0	0	0	2	<$>52778</>
2	-3	-3	None	None	None	None	None	0	0	0	0	0	1004003	A_Pquest_04003	1462	<$>52617</>	0	EXPCard_80_b	None	None	None	None	1	0	0	0	0	2	<$>52779</>
2	-3	-3	None	None	None	None	None	0	0	0	0	0	1004004	A_Pquest_04004	1462	<$>52617</>	0	EXPCard_80_b	None	None	None	None	1	0	0	0	0	2	<$>52780</>
2	-3	-3	None	None	None	None	None	0	0	0	0	0	1004101	A_Pquest_04101	1463	<$>52618</>	0	EXPCard_80_b	None	None	None	None	1	0	0	0	0	2	<$>52781</>
2	-3	-3	None	None	None	None	None	0	0	0	0	0	1004102	A_Pquest_04102	1463	<$>52618</>	0	EXPCard_80_b	None	None	None	None	1	0	0	0	0	2	<$>52782</>
2	-3	-3	None	None	None	None	None	0	0	0	0	0	1004103	A_Pquest_04103	1463	<$>52618</>	0	EXPCard_80_b	None	None	None	None	1	0	0	0	0	2	<$>52783</>
2	-3	-3	None	None	None	None	None	0	0	0	0	0	1004104	A_Pquest_04104	1463	<$>52618</>	0	EXPCard_80_b	None	None	None	None	1	0	0	0	0	2	<$>52784</>
2	-3	-3	None	None	None	None	None	0	0	0	0	0	1004201	A_Pquest_04201	3901	<$>47471</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	2	<$>52785</>
2	-3	-3	None	None	None	None	None	0	0	0	0	0	1004202	A_Pquest_04202	3901	<$>47471</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	2	<$>52786</>
2	-3	-3	None	None	None	None	None	0	0	0	0	0	1004203	A_Pquest_04203	3901	<$>47471</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	2	<$>52787</>
2	-3	-3	None	None	None	None	None	0	0	0	0	0	1004204	A_Pquest_04204	3901	<$>47471</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	2	<$>52788</>
2	-3	-3	None	None	None	None	None	0	0	0	0	0	1004205	A_Pquest_04205	3901	<$>47471</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	2	<$>52789</>
2	-3	-3	None	None	None	None	None	0	0	0	0	0	1004301	A_Pquest_04301	3904	<$>47473</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	2	<$>52790</>
2	-3	-3	None	None	None	None	None	0	0	0	0	0	1004302	A_Pquest_04302	3904	<$>47473</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	2	<$>52791</>
2	-3	-3	None	None	None	None	None	0	0	0	0	0	1004303	A_Pquest_04303	3904	<$>47473</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	2	<$>52792</>
2	-3	-3	None	None	None	None	None	0	0	0	0	0	1004304	A_Pquest_04304	3904	<$>47473</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	2	<$>52793</>
2	-3	-3	None	None	None	None	None	0	0	0	0	0	1004401	A_Pquest_04401	3907	<$>47477</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	2	<$>52794</>
2	-3	-3	None	None	None	None	None	0	0	0	0	0	1004402	A_Pquest_04402	3907	<$>47477</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	2	<$>52795</>
2	-3	-3	None	None	None	None	None	0	0	0	0	0	1004403	A_Pquest_04403	3907	<$>47477</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	2	<$>52796</>
2	-3	-3	None	None	None	None	None	0	0	0	0	0	1004404	A_Pquest_04404	3907	<$>47477</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	2	<$>52797</>
2	-3	-3	None	None	None	None	None	0	0	0	0	0	1004405	A_Pquest_04405	3907	<$>47477</>	0	EXPCard_60_e	None	None	None	None	1	0	0	0	0	2	<$>52798</>
2	-3	-3	None	None	None	None	None	0	0	0	0	0	1004406	A_Pquest_04406	3907	<$>47477</>	0	EXPCard_10	None	None	None	None	3	0	0	0	0	2	<$>52799</>
2	-3	-3	None	None	None	None	None	0	0	0	0	0	1004501	A_Pquest_04501	1464	<$>52619</>	0	EXPCard_80_b	None	None	None	None	1	0	0	0	0	2	<$>52800</>
2	-3	-3	None	None	None	None	None	0	0	0	0	0	1004502	A_Pquest_04502	1464	<$>52619</>	0	EXPCard_80_b	None	None	None	None	1	0	0	0	0	2	<$>52801</>
2	-3	-3	None	None	None	None	None	0	0	0	0	0	1004503	A_Pquest_04503	1464	<$>52619</>	0	EXPCard_80_b	None	None	None	None	1	0	0	0	0	2	<$>52802</>
2	-3	-3	None	None	None	None	None	0	0	0	0	0	1004504	A_Pquest_04504	1464	<$>52619</>	0	EXPCard_80_b	None	None	None	None	1	0	0	0	0	2	<$>52803</>
2	-3	-3	None	None	None	None	None	0	0	0	0	0	1004505	A_Pquest_04505	1464	<$>52619</>	0	EXPCard_80_b	None	None	None	None	1	0	0	0	0	2	<$>52804</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1004601	A_Pquest_04601	4061	<$>28791</>	0	EXPCard_90_a	None	None	None	None	1	0	0	0	0	3	<$>52805</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1004602	A_Pquest_04602	4061	<$>28791</>	0	EXPCard_90_a	None	None	None	None	1	0	0	0	0	3	<$>52806</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1004603	A_Pquest_04603	4061	<$>28791</>	0	EXPCard_90_a	None	None	None	None	1	0	0	0	0	3	<$>52807</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1004604	A_Pquest_04604	4061	<$>28791</>	0	EXPCard_90_a	PioneerSymbolLv9	None	None	None	1	1	0	0	0	3	<$>52808</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1004701	A_Pquest_04701	5002	<$>28800</>	1	EXPCard_10	PioneerSymbolLv9	None	None	None	3	1	0	0	0	3	<$>52809</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1004702	A_Pquest_04702	5002	<$>28800</>	0	EXPCard_90_a	None	None	None	None	1	0	0	0	0	3	<$>52810</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1004703	A_Pquest_04703	5002	<$>28800</>	0	EXPCard_90_a	PioneerSymbolLv9	None	None	None	1	1	0	0	0	3	<$>52811</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1004801	A_Pquest_04801	5001	<$>28799</>	0	EXPCard_90_a	None	None	None	None	1	0	0	0	0	3	<$>52812</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1004802	A_Pquest_04802	5001	<$>28799</>	0	EXPCard_90_a	None	None	None	None	1	0	0	0	0	3	<$>52813</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1004803	A_Pquest_04803	5001	<$>28799</>	0	EXPCard_90_a	PioneerSymbolLv9	None	None	None	1	1	0	0	0	3	<$>52814</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1004901	A_Pquest_04901	5004	<$>47491</>	0	EXPCard_90_a	None	None	None	None	1	0	0	0	0	3	<$>52815</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1004902	A_Pquest_04902	5004	<$>47491</>	0	EXPCard_90_a	None	None	None	None	1	0	0	0	0	3	<$>52816</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1004903	A_Pquest_04903	5004	<$>47491</>	0	EXPCard_90_a	None	None	None	None	1	0	0	0	0	3	<$>52817</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1004904	A_Pquest_04904	5004	<$>47491</>	0	EXPCard_90_a	PioneerSymbolLv9	None	None	None	1	1	0	0	0	3	<$>52818</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1005001	A_Pquest_05001	4062	<$>47485</>	0	EXPCard_90_a	None	None	None	None	1	0	0	0	0	3	<$>52819</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1005002	A_Pquest_05002	4062	<$>47485</>	0	EXPCard_90_a	None	None	None	None	1	0	0	0	0	3	<$>52820</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1005003	A_Pquest_05003	4062	<$>47485</>	0	EXPCard_90_a	None	None	None	None	1	0	0	0	0	3	<$>52821</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1005004	A_Pquest_05004	4062	<$>47485</>	0	EXPCard_90_a	None	None	None	None	1	0	0	0	0	3	<$>52822</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1005005	A_Pquest_05005	4062	<$>47485</>	0	EXPCard_90_a	PioneerSymbolLv9	None	None	None	1	1	0	0	0	3	<$>52823</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1005101	A_Pquest_05101	5005	<$>47492</>	0	EXPCard_10	None	None	None	None	3	0	0	0	0	3	<$>52824</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1005102	A_Pquest_05102	5005	<$>47492</>	0	EXPCard_90_c	None	None	None	None	1	0	0	0	0	3	<$>52825</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1005103	A_Pquest_05103	5005	<$>47492</>	0	EXPCard_90_c	None	None	None	None	1	0	0	0	0	3	<$>52826</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1005104	A_Pquest_05104	5005	<$>47492</>	0	EXPCard_90_c	None	None	None	None	1	0	0	0	0	3	<$>52827</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1005105	A_Pquest_05105	5005	<$>47492</>	0	EXPCard_90_c	PioneerSymbolLv9	None	None	None	1	1	0	0	0	3	<$>52828</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1005201	A_Pquest_05201	5003	<$>47490</>	0	EXPCard_90_c	None	None	None	None	1	0	0	0	0	3	<$>52829</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1005202	A_Pquest_05202	5003	<$>47490</>	0	EXPCard_90_c	None	None	None	None	1	0	0	0	0	3	<$>52830</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1005203	A_Pquest_05203	5003	<$>47490</>	0	EXPCard_90_c	None	None	None	None	1	0	0	0	0	3	<$>52831</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1005204	A_Pquest_05204	5003	<$>47490</>	0	EXPCard_90_c	PioneerSymbolLv9	None	None	None	1	1	0	0	0	3	<$>52832</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1005301	A_Pquest_05301	3364	<$>47414</>	0	EXPCard_80_e	PioneerSymbolLv9	None	None	None	1	1	0	0	0	3	<$>52833</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1005302	A_Pquest_05302	3364	<$>47414</>	1	EXPCard_10	PioneerSymbolLv9	None	None	None	3	1	0	0	0	3	<$>52834</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1005401	A_Pquest_05401	4063	<$>28792</>	0	EXPCard_90_a	None	None	None	None	1	0	0	0	0	3	<$>52835</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1005402	A_Pquest_05402	4063	<$>28792</>	0	EXPCard_90_a	None	None	None	None	1	0	0	0	0	3	<$>52836</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1005403	A_Pquest_05403	4063	<$>28792</>	0	EXPCard_90_a	None	None	None	None	1	0	0	0	0	3	<$>52837</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1005404	A_Pquest_05404	4063	<$>28792</>	0	EXPCard_90_a	PioneerSymbolLv9	None	None	None	1	1	0	0	0	3	<$>52838</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1005501	A_Pquest_05501	8005	<$>47520</>	0	EXPCard_30_g	None	None	None	None	1	0	0	0	0	3	<$>52839</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1005502	A_Pquest_05502	8005	<$>47520</>	0	EXPCard_30_g	None	None	None	None	1	0	0	0	0	3	<$>52840</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1005503	A_Pquest_05503	8005	<$>47520</>	0	EXPCard_30_g	PioneerSymbolLv9	None	None	None	1	1	0	0	0	3	<$>52841</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1005601	A_Pquest_05601	4064	<$>47486</>	1	EXPCard_10	PioneerSymbolLv9	None	None	None	3	1	0	0	0	3	<$>52842</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1005602	A_Pquest_05602	4064	<$>47486</>	0	EXPCard_90_b	None	None	None	None	1	0	0	0	0	3	<$>52843</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1005603	A_Pquest_05603	4064	<$>47486</>	0	EXPCard_90_b	None	None	None	None	1	0	0	0	0	3	<$>52844</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1005604	A_Pquest_05604	4064	<$>47486</>	0	EXPCard_90_b	PioneerSymbolLv9	None	None	None	1	1	0	0	0	3	<$>52845</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1005701	A_Pquest_05701	8006	<$>47521</>	0	EXPCard_90_b	None	None	None	None	1	0	0	0	0	3	<$>52846</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1005702	A_Pquest_05702	8006	<$>47521</>	0	EXPCard_90_b	None	None	None	None	1	0	0	0	0	3	<$>52847</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1005703	A_Pquest_05703	8006	<$>47521</>	0	EXPCard_90_b	PioneerSymbolLv9	None	None	None	1	1	0	0	0	3	<$>52848</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1005801	A_Pquest_05801	8008	<$>28786</>	1	EXPCard_10	PioneerSymbolLv9	None	None	None	3	1	0	0	0	3	<$>52849</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1005802	A_Pquest_05802	8008	<$>28786</>	0	EXPCard_90_c	None	None	None	None	1	0	0	0	0	3	<$>52850</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1005803	A_Pquest_05803	8008	<$>28786</>	0	EXPCard_90_c	None	None	None	None	1	0	0	0	0	3	<$>52851</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1005804	A_Pquest_05804	8008	<$>28786</>	0	EXPCard_90_c	PioneerSymbolLv9	None	None	None	1	1	0	0	0	3	<$>52852</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1005901	A_Pquest_05901	8007	<$>47522</>	0	EXPCard_90_c	None	None	None	None	1	0	0	0	0	3	<$>52853</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1005902	A_Pquest_05902	8007	<$>47522</>	0	EXPCard_90_c	None	None	None	None	1	0	0	0	0	3	<$>52854</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1005903	A_Pquest_05903	8007	<$>47522</>	0	EXPCard_90_c	PioneerSymbolLv9	None	None	None	1	1	0	0	0	3	<$>52855</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1006001	A_Pquest_06001	4065	<$>47487</>	0	EXPCard_90_d	None	None	None	None	1	0	0	0	0	3	<$>52856</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1006002	A_Pquest_06002	4065	<$>47487</>	0	EXPCard_90_d	None	None	None	None	1	0	0	0	0	3	<$>52857</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1006003	A_Pquest_06003	4065	<$>47487</>	0	EXPCard_90_d	None	None	None	None	1	0	0	0	0	3	<$>52858</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1006004	A_Pquest_06004	4065	<$>47487</>	0	EXPCard_90_d	None	None	None	None	1	0	0	0	0	3	<$>52859</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1006005	A_Pquest_06005	4065	<$>47487</>	0	EXPCard_90_d	None	None	None	None	1	0	0	0	0	3	<$>52860</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1006006	A_Pquest_06006	4065	<$>47487</>	0	EXPCard_90_d	PioneerSymbolLv9	None	None	None	1	1	0	0	0	3	<$>52861</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1006007	A_Pquest_06007	4065	<$>47487</>	1	EXPCard_90_d	PioneerSymbolLv9	None	None	None	1	1	0	0	0	3	<$>52862</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1006101	A_Pquest_06101	8009	<$>47487</>	1	EXPCard_10	PioneerSymbolLv9	None	None	None	3	1	0	0	0	3	<$>52863</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1006102	A_Pquest_06102	8009	<$>47487</>	0	EXPCard_90_d	None	None	None	None	1	0	0	0	0	3	<$>52864</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1006103	A_Pquest_06103	8009	<$>47487</>	0	EXPCard_90_d	None	None	None	None	1	0	0	0	0	3	<$>52865</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1006104	A_Pquest_06104	8009	<$>47487</>	0	EXPCard_90_d	None	None	None	None	1	0	0	0	0	3	<$>52866</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1006105	A_Pquest_06105	8009	<$>47487</>	0	EXPCard_90_d	None	None	None	None	1	0	0	0	0	3	<$>52867</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1006106	A_Pquest_06106	8009	<$>47487</>	0	EXPCard_90_d	PioneerSymbolLv9	None	None	None	1	1	0	0	0	3	<$>52868</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1006201	A_Pquest_06201	8010	<$>47524</>	0	EXPCard_90_e	None	None	None	None	1	0	0	0	0	3	<$>52869</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1006202	A_Pquest_06202	8010	<$>47524</>	0	EXPCard_90_e	None	None	None	None	1	0	0	0	0	3	<$>52870</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1006203	A_Pquest_06203	8010	<$>47524</>	0	EXPCard_90_e	None	None	None	None	1	0	0	0	0	3	<$>52871</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1006204	A_Pquest_06204	8010	<$>47524</>	0	EXPCard_90_e	PioneerSymbolLv9	None	None	None	1	1	0	0	0	3	<$>52872</>
2	-3	-3	None	None	None	None	None	0	0	0	0	0	1006301	A_Pquest_06301	3325	<$>47406</>	0	EXPCard_6	None	None	None	None	1	0	0	0	0	2	<$>52873</>
2	-3	-3	None	None	None	None	None	0	0	0	0	0	1006302	A_Pquest_06302	3325	<$>47406</>	0	EXPCard_6	None	None	None	None	1	0	0	0	0	2	<$>52874</>
2	-3	-3	None	None	None	None	None	0	0	0	0	0	1006303	A_Pquest_06303	3325	<$>47406</>	0	EXPCard_6	None	None	None	None	1	0	0	0	0	2	<$>52875</>
2	-3	-3	None	None	None	None	None	0	0	0	0	0	1006304	A_Pquest_06304	3325	<$>47406</>	0	EXPCard_6	PioneerSymbolLv9	None	None	None	1	1	0	0	0	2	<$>52876</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1006401	A_Pquest_06401	1165	<$>28798</>	0	EXPCard_90_e	None	None	None	None	1	0	0	0	0	3	<$>52877</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1006402	A_Pquest_06402	1165	<$>28798</>	0	EXPCard_90_e	None	None	None	None	1	0	0	0	0	3	<$>52878</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1006403	A_Pquest_06403	1165	<$>28798</>	0	EXPCard_90_e	PioneerSymbolLv9	None	None	None	1	1	0	0	0	3	<$>52879</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1006501	A_Pquest_06501	3662	<$>28783</>	0	EXPCard_90_e	None	None	None	None	1	0	0	0	0	3	<$>52880</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1006502	A_Pquest_06502	3662	<$>28783</>	0	EXPCard_90_e	None	None	None	None	1	0	0	0	0	3	<$>52881</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1006503	A_Pquest_06503	3662	<$>28783</>	0	EXPCard_90_e	PioneerSymbolLv9	None	None	None	1	1	0	0	0	3	<$>52882</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1006601	A_Pquest_06601	3513	<$>6029</>	0	EXPCard_6	None	None	None	None	1	0	0	0	0	3	<$>52883</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1006602	A_Pquest_06602	3513	<$>6029</>	0	EXPCard_6	None	None	None	None	1	0	0	0	0	3	<$>52884</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1006603	A_Pquest_06603	3513	<$>6029</>	0	EXPCard_6	None	None	None	None	1	0	0	0	0	3	<$>52885</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1006604	A_Pquest_06604	3513	<$>6029</>	0	EXPCard_6	None	None	None	None	1	0	0	0	0	3	<$>52886</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1006605	A_Pquest_06605	3513	<$>6029</>	0	EXPCard_6	PioneerSymbolLv9	None	None	None	1	1	0	0	0	3	<$>52887</>
3	-4	-4	None	None	None	None	None	0	0	0	0	0	1006606	A_Pquest_06606	3513	<$>6029</>	1	EXPCard_10	PioneerSymbolLv9	None	None	None	3	1	0	0	0	3	<$>52888</>
4	-5	-5	None	None	None	None	None	0	0	0	0	0	1006701	A_Pquest_06701	20201	<$>47853</>	0	EXPCard_90_e	None	None	None	None	1	0	0	0	0	4	<$>106923</>
4	-5	-5	None	None	None	None	None	0	0	0	0	0	1006702	A_Pquest_06702	20201	<$>47853</>	0	EXPCard_90_e	PioneerSymbolLv9	None	None	None	1	1	0	0	0	4	<$>106924</>
4	-5	-5	None	None	None	None	None	0	0	0	0	0	1006801	A_Pquest_06801	20211	<$>47855</>	0	EXPCard_90_e	None	None	None	None	1	0	0	0	0	4	<$>106925</>
4	-5	-5	None	None	None	None	None	0	0	0	0	0	1006802	A_Pquest_06802	20211	<$>47855</>	0	EXPCard_90_e	PioneerSymbolLv9	None	None	None	1	1	0	0	0	4	<$>106926</>
4	-5	-5	None	None	None	None	None	0	0	0	0	0	1006901	A_Pquest_06901	20302	<$>47858</>	0	EXPCard_90_e	None	None	None	None	1	0	0	0	0	4	<$>106927</>
4	-5	-5	None	None	None	None	None	0	0	0	0	0	1006902	A_Pquest_06902	20302	<$>47858</>	0	EXPCard_90_e	PioneerSymbolLv9	None	None	None	1	1	0	0	0	4	<$>106928</>
4	-5	-5	None	None	None	None	None	0	0	0	0	0	1007001	A_Pquest_07001	20303	<$>47859</>	0	EXPCard_90_e	None	None	None	None	1	0	0	0	0	4	<$>106929</>
4	-5	-5	None	None	None	None	None	0	0	0	0	0	1007002	A_Pquest_07002	20303	<$>47859</>	0	EXPCard_90_e	PioneerSymbolLv9	None	None	None	1	1	0	0	0	4	<$>106930</>
4	-5	-5	None	None	None	None	None	0	0	0	0	0	1007101	A_Pquest_07101	20402	<$>47861</>	0	EXPCard_90_e	None	None	None	None	1	0	0	0	0	4	<$>106931</>
4	-5	-5	None	None	None	None	None	0	0	0	0	0	1007102	A_Pquest_07102	20402	<$>47861</>	0	EXPCard_90_e	PioneerSymbolLv9	None	None	None	1	1	0	0	0	4	<$>106932</>
4	-5	-5	None	None	None	None	None	0	0	0	0	0	1007201	A_Pquest_07201	20403	<$>47862</>	0	EXPCard_90_e	None	None	None	None	1	0	0	0	0	4	<$>106933</>
4	-5	-5	None	None	None	None	None	0	0	0	0	0	1007202	A_Pquest_07202	20403	<$>47862</>	0	EXPCard_90_e	PioneerSymbolLv9	None	None	None	1	1	0	0	0	4	<$>106934</>
4	-5	-5	None	None	None	None	None	0	0	0	0	0	1007301	A_Pquest_07301	20404	<$>47863</>	0	EXPCard_90_e	None	None	None	None	1	0	0	0	0	4	<$>106935</>
4	-5	-5	None	None	None	None	None	0	0	0	0	0	1007302	A_Pquest_07302	20404	<$>47863</>	0	EXPCard_90_e	PioneerSymbolLv9	None	None	None	1	1	0	0	0	4	<$>106936</>
4	-5	-5	None	None	None	None	None	0	0	0	0	0	1007401	A_Pquest_07401	20607	<$>93177</>	0	EXPCard_90_e	None	None	None	None	1	0	0	0	0	4	<$>106937</>
4	-5	-5	None	None	None	None	None	0	0	0	0	0	1007402	A_Pquest_07402	20607	<$>93177</>	0	EXPCard_90_e	None	None	None	None	1	0	0	0	0	4	<$>106938</>
4	-5	-5	None	None	None	None	None	0	0	0	0	0	1007501	A_Pquest_07501	20608	<$>94595</>	0	EXPCard_90_e	None	None	None	None	1	0	0	0	0	4	<$>106939</>
4	-5	-5	None	None	None	None	None	0	0	0	0	0	1007502	A_Pquest_07502	20608	<$>94595</>	0	EXPCard_90_e	None	None	None	None	1	0	0	0	0	4	<$>106940</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2000001	B_Pquest_00001	207	<$>47348</>	0	EXPCard_2	None	None	None	None	1	0	0	0	0	0	<$>52889</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2000002	B_Pquest_00002	207	<$>47348</>	0	EXPCard_2	None	None	None	None	1	0	0	0	0	0	<$>52890</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2000003	B_Pquest_00003	207	<$>47348</>	0	EXPCard_2	None	None	None	None	1	0	0	0	0	0	<$>52891</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2000101	B_Pquest_00101	3601	<$>47439</>	0	EXPCard_10_c	None	None	None	None	1	0	0	0	0	0	<$>52892</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2000102	B_Pquest_00102	3601	<$>47439</>	0	EXPCard_10_c	None	None	None	None	1	0	0	0	0	0	<$>52893</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2000103	B_Pquest_00103	3601	<$>47439</>	0	EXPCard_10_c	None	None	None	None	1	0	0	0	0	0	<$>52894</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2000104	B_Pquest_00104	3601	<$>47439</>	0	EXPCard_10_c	None	None	None	None	1	0	0	0	0	0	<$>52895</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2000201	B_Pquest_00201	3603	<$>47443</>	0	EXPCard_10_c	None	None	None	None	1	0	0	0	0	0	<$>52896</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2000202	B_Pquest_00202	3603	<$>47443</>	0	EXPCard_10_c	None	None	None	None	1	0	0	0	0	0	<$>52897</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2000203	B_Pquest_00203	3603	<$>47443</>	0	EXPCard_10_c	None	None	None	None	1	0	0	0	0	0	<$>52898</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2000204	B_Pquest_00204	3603	<$>47443</>	0	EXPCard_10_c	None	None	None	None	1	0	0	0	0	0	<$>52899</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2000205	B_Pquest_00205	3603	<$>47443</>	0	EXPCard_10_c	None	None	None	None	1	0	0	0	0	0	<$>52900</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2000301	B_Pquest_00301	3602	<$>47441</>	0	EXPCard_10_c	None	None	None	None	1	0	0	0	0	0	<$>52901</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2000302	B_Pquest_00302	3602	<$>47441</>	0	EXPCard_10_c	None	None	None	None	1	0	0	0	0	0	<$>52902</>
-2	1	-2	None	None	None	None	None	0	0	0	0	0	2000303	B_Pquest_00303	3602	<$>47441</>	0	EXPCard_10_c	None	None	None	None	1	0	0	0	0	0	<$>52903</>
