AR	ASPD	ATK	AddATK	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BaseATK	BaseDEF	BeastBane	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DeadDrop	DefEA	DefIP	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EnchantLv	EngName	EqpType	EquipSound	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireIP	GolemBane	GroupName	HPDrain	HR	HumanBane	IMP	IceATK	IceIP	ImgName	IncAGI	IncAGI_Opt	IncCHA	IncCHA_Opt	IncCON	IncCON_Opt	IncDEX	IncDEX_Opt	IncINT	IncINT_Opt	IncMHP	IncMHP_Opt	IncMSP	IncMSP_Opt	IncSTR	IncSTR_Opt	InfoView	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LgtIP	LogoutSave	MHP	MHP_Opt	MKP	MSP	MSPD	MSP_Opt	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MinR	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	OptionGroup	PCAtk	PCDef	PR	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyIP	RFIRE	RHP	RICE	RLGHT	RPSY	RSP	RSTAT	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	Scale	ScpType	SellPrice	SetItemGroup	ShldDR	SocketRef	Spec	Suffix	TargetHitEffect	Tradable	UndeadBane	UniqueBone	Unstack	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
6	0	25	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Necklace	<$>27184</>	15350	Divine_Neck	Necklace	NO	0	FALSE	1	15	NECK	0	<$>210483</>	0	0	0	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	504	Divine Necklace	NECK	None	None	2147483647	0	FALSE	it_a_necklace2	0	15	0	Necklace	0	0	0	25	0	15	it_m_divinenecklace	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27184</>	SYS_item_column_red	0	<$>210482</>	None	0	1000	0	15	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	JPN_NEWNECK	0	0	0	NO	1	None	900000	4	0	15	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154676</>	1	15350	1	None	165000	0	5	None	<$>185673</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	10	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Necklace	<$>38744</>	140000	Aventurine necklace_JPN	Necklace	NO	0	FALSE	1	0	NECK	0	<$>38949</>	0	0	0	0	None	Acc	None	drop_bracelet.wav	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	Necklace of Aventurine	NECK	None	None	2147483647	0	FALSE	it_a_necklace2	0	0	0	Necklace	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>38744</>	SYS_item_column_red	0	<$>38948</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>76228</>	1	140000	1	None	0	0	0	None	<$>38746</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	10	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Necklace	<$>38744</>	140001	Necklessofmusclechampion_speed_JPN	Necklace	NO	0	FALSE	1	0	NECK	0	<$>38951</>	0	0	0	0	None	Acc	None	drop_bracelet.wav	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	Neckless of Muscle Champion (speed)	NECK	None	None	2147483647	0	FALSE	it_a_necklace1	0	0	0	Necklace	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>38744</>	SYS_item_column_red	0	<$>38950</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>76228</>	1	140001	1	None	0	0	0	None	<$>38746</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	10	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Necklace	<$>38744</>	140002	Necklessofmusclechampion_offensive_JPN	Necklace	NO	0	FALSE	1	0	NECK	0	<$>38953</>	0	0	0	0	None	Acc	None	drop_bracelet.wav	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	Neckless of Muscle Champion (Offensive)	NECK	None	None	2147483647	0	FALSE	it_a_necklace1	0	0	0	Necklace	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>38744</>	SYS_item_column_red	0	<$>38952</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>76228</>	1	140001	1	None	0	0	0	None	<$>38746</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Necklace	<$>38744</>	140003	Necklessofmusclechampion_defensive_JPN	Necklace	NO	10	FALSE	1	0	NECK	0	<$>38955</>	0	0	0	0	None	Acc	None	drop_bracelet.wav	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	Neckless of Muscle Champion (Defensive)	NECK	None	None	2147483647	0	FALSE	it_a_necklace1	0	0	0	Necklace	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>38744</>	SYS_item_column_red	0	<$>38954</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>76228</>	1	140001	1	None	0	0	0	None	<$>38746</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Necklace	<$>38744</>	140004	Necklessofmusclechampion_vitality_JPN	Necklace	NO	0	FALSE	1	0	NECK	0	<$>38957</>	0	0	0	0	None	Acc	None	drop_bracelet.wav	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	Neckless of Muscle Champion (Vitality)	NECK	None	None	2147483647	0	FALSE	it_a_necklace1	0	0	0	Necklace	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>38744</>	SYS_item_column_red	0	<$>38956</>	None	0	1000	0	0	No	2000	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>76228</>	1	140001	1	None	0	0	0	None	<$>38746</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
1	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Necklace	<$>38744</>	140005	NeckProtector_5Days	Necklace	NO	0	FALSE	1	0	NECK	0	<$>38959</>	0	0	0	0	None	Acc	None	drop_bracelet.wav	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	Protector's Necklace	NECK	None	None	2147483647	0	FALSE	it_a_necklace2	0	0	0	Necklace	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>38744</>	SYS_item_column_red	0	<$>38958</>	None	0	1000	0	0	No	0	0	0	200	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	NO	1	None	4000	0	0	0	10	0	10	10	10	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>76228</>	1	140005	1	None	1000	0	1	None	<$>38746</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
10	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Necklace	<$>27184</>	15355	CharlotNeck	Necklace	NO	0	FALSE	1	50	NECK	0	<$>234297</>	0	0	0	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	512	Beholder of Star's Necklace	NECK	None	None	2147483647	0	FALSE	it_m_stratadevilbeltnecklace	0	50	0	Necklace	0	0	0	50	0	50	it_m_charlotNeck	9	0	9	0	9	0	9	0	9	0	5000	0	300	0	9	0	TRUE	<$>27184</>	SYS_item_column_red	0	<$>233601</>	None	0	1000	0	50	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	NO	1	None	0	4	0	50	0	0	0	0	0	0	0	6	10	10	10	10	10	10	10	0	0	0	0	0	0	0	<$>154676</>	1	15355	1	None	0	0	10	None	<$>185673</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	FALSE	25	None	0	0	0
10	0	45	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Necklace	<$>27184</>	15357	AbyssArma_Neck	Necklace	NO	0	FALSE	1	50	NECK	0	<$>237889</>	0	0	0	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	512	Abyss Arma Necklace	NECK	None	None	2147483647	0	FALSE	it_m_stratadevilbeltnecklace	0	50	0	Necklace	0	0	0	50	0	50	it_a_absarmaNecklace	7	0	7	0	7	0	7	0	7	0	0	0	0	0	7	0	TRUE	<$>27184</>	SYS_item_column_red	0	<$>234190</>	None	0	1000	0	50	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	VALELON_NECK	0	0	0	NO	1	None	900000	4	0	50	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154676</>	1	15357	1	None	165000	11	9	None	<$>185673</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	26	None	0	0	0
10	0	45	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Necklace	<$>27184</>	15358	EV_AbyssArma_Neck	Necklace	NO	0	FALSE	1	50	NECK	0	<$>237889</>	0	0	0	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	512	Abyss Arma Necklace	NECK	None	None	2147483647	0	FALSE	it_m_stratadevilbeltnecklace	0	50	0	Necklace	0	0	0	50	0	50	it_a_absarmaNecklace	7	0	7	0	7	0	7	0	7	0	0	0	0	0	7	0	TRUE	<$>27184</>	SYS_item_column_red	0	<$>234191</>	None	0	1000	0	50	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	VALELON_NECK	0	0	0	NO	1	None	900000	4	0	50	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154676</>	1	15358	1	None	165000	11	9	None	<$>185673</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	26	None	0	0	0
