ClassID	ClassName	Comeback	Continuable	Direct	Instance	Layer	MapImage	MapName	MaxAlliance	MaxPlayer	MaxSlotCount	MinPlayer	MissionInfo	MissionResult	MissionRoom	Name	Resurrection	Script	ShowLevel	Tip	ToWin	UniqueRoom
40328	mission_arm_madness	FALSE	YES	FALSE	mission_instance	52	dun_arm03.jpg	mission_arm_madness	1	24	24	2	miboss	mr24	mwr1a24	<$>127224</>	TRUE	mission_arm_madness	FALSE	<$>129051</>	<$>129050</>	NO
40330	mission_arm_hate	FALSE	YES	FALSE	mission_instance	53	dun_arm04.jpg	mission_arm_hate	1	24	24	1	miboss	mr24	mwr1a24	<$>130537</>	TRUE	mission_arm_hate	FALSE	<$>132045</>	<$>129050</>	NO
40332	mission_arm_fury	FALSE	YES	FALSE	mission_instance	54	dun_arm05_red.jpg	mission_arm_fury	1	24	24	1	miboss	mr24	mwr1a24	<$>140942</>	TRUE	mission_arm_fury	FALSE	<$>141890</>	<$>141889</>	NO
40333	mission_arm_dark	FALSE	YES	FALSE	mission_instance	55	dun_arm05_blue.jpg	mission_arm_dark	1	30	30	6	miboss	mr30	mwr1a30	<$>141888</>	TRUE	mission_arm_dark	FALSE	<$>141892</>	<$>141891</>	NO
40334	mission_lucifer01	FALSE	YES	FALSE	mission_instance	62	dun_lucifer01.jpg	mission_lucifer01	1	24	24	1	miboss	mr24	mwr1a24	<$>47864</>	TRUE	mission_lucifer01	FALSE	<$>48128</>	<$>145730</>	NO
40335	mission_lucifer02	FALSE	YES	FALSE	mission_instance	63	dun_lucifer02.jpg	mission_lucifer02	1	24	24	1	miboss	mr24	mwr1a24	<$>47865</>	TRUE	mission_lucifer02	FALSE	<$>48128</>	<$>145730</>	NO
40336	mission_lucifer03	FALSE	YES	FALSE	mission_instance	64	btl_lucifer01.jpg	mission_lucifer03	1	24	24	1	miboss	mr24	mwr1a24	<$>29591</>	TRUE	mission_lucifer03	FALSE	<$>48128</>	<$>145730</>	NO
40337	mission_lucifer04	FALSE	YES	FALSE	mission_instance	65	btl_lucifer02.jpg	mission_lucifer04	1	24	24	1	miboss	mr24	mwr1a24	<$>64196</>	TRUE	mission_lucifer04	FALSE	<$>48128</>	<$>145730</>	NO
40338	mission_lucifer05	FALSE	YES	FALSE	mission_instance	66	dun_caslucifer01.jpg	mission_lucifer05	1	24	24	1	miboss	mr24	mwr1a24	<$>47952</>	TRUE	mission_lucifer05	FALSE	<$>48128</>	<$>145730</>	NO
40339	mission_lucifer06	FALSE	YES	FALSE	mission_instance	67	dun_caslucifer02.jpg	mission_lucifer06	1	24	24	1	miboss	mr24	mwr1a24	<$>47953</>	TRUE	mission_lucifer06	FALSE	<$>48128</>	<$>145730</>	NO
40340	mission_lucifer2_black	FALSE	YES	FALSE	mission_instance	20	dun_caslucifer04.jpg	mission_lucifer2_black	1	5	5	1	miboss	mr30	mwr1a5	<$>151371</>	TRUE	mission_lucifer2_black	FALSE	<$>151374</>	<$>145730</>	NO
40341	mission_lucifer2_defence	FALSE	YES	FALSE	mission_instance	81	dun_caslucifer04.jpg	mission_lucifer2_defence	1	24	24	1	miboss	mr24	mwr1a24	<$>151372</>	TRUE	mission_lucifer2_defence	FALSE	<$>48128</>	<$>151375</>	NO
