ClassID	ClassName	Condition1	Condition2	Condition3	Condition4	Condition5	Condition6	Condition7	Condition8	Location1	Location2	Location3	Location4	Location5	Location6	Location7	Location8	Map1	Map2	Map3	Map4	Map5	Map6	Map7	Map8	Npc1	Npc2	Npc3	Npc4	Npc5	Npc6	Npc7	Npc8	QuestLv1	QuestLv2	QuestLv3	QuestLv4	QuestLv5	QuestLv6	QuestLv7	QuestLv8	Reward1	Reward2	Reward3	Reward4	Reward5	Reward6	Reward7	Reward8	Scenario	StartMap	StartNpc	Title	TotalStage	Type	WarLocation1	WarLocation2	WarLocation3	WarLocation4	WarLocation5	WarLocation6	WarLocation7	WarLocation8
141602	Quest_141602	<$>55168</>	<$>193939</>	<$>193940</>	<$>193935</>	<$>193936</>	<$>55168</>	None	None	<$>47504</>	<$>3976</>	<$>3976</>	<$>47504</>	<$>28793</>	<$>47504</>	None	None	los_basic	None	reb_basic	los_basic	None	los_basic	None	None	C1_LOS_JOHNNY	None	C1_REB_CLAUDE	C1_LOS_BURLON	None	C1_LOS_JOHNNY	None	None	130	130	130	130	130	130	1	1	None	None	None	None	None	<$>35880</>	None	None	<$>193938</>	None	None	<$>193937</>	6	Msg	None	reb_basic -4882 -15758 -247	None	None	btl_ptv01 -5197 -8830 5589	None	None	None
141603	Quest_141603	<$>193943</>	<$>193943</>	<$>81113</>	<$>193935</>	None	None	None	None	<$>3976</>	<$>3976</>	<$>47860</>	<$>47504</>	None	None	None	None	reb_basic	reb_basic	viron_basic	los_basic	None	None	None	None	chr_yeganeh	chr_yeganeh	C1_VIRON_OSWALTS	C1_LOS_BURLON	None	None	None	None	130	130	130	130	1	1	1	1	None	None	None	<$>35880</>	None	None	None	None	<$>193942</>	reb_basic	chr_yeganeh	<$>193941</>	4	Msg	None	None	None	None	None	None	None	None
141604	Quest_141604	<$>55168</>	None	<$>55168</>	<$>193946</>	None	<$>193946</>	None	<$>193946</>	<$>47504</>	<$>28798</>	<$>47504</>	<$>81060</>	<$>47523</>	<$>81060</>	<$>91404</>	<$>81060</>	los_basic	None	los_basic	bst_basic	None	bst_basic	None	bst_basic	C1_LOS_JOHNNY	None	C1_LOS_JOHNNY	C1_BST_ELISABET	None	C1_BST_ELISABET	None	C1_BST_ELISABET	130	130	130	130	130	130	130	130	None	None	None	None	None	None	None	<$>35880</>	<$>193945</>	None	None	<$>193944</>	8	Msg	None	btl_reb05 - -	None	None	dun_bah01 - -	None	mission_daily_bahexpert - -	None
141605	Quest_141605	<$>55168</>	<$>193950</>	<$>193951</>	<$>193952</>	None	<$>193953</>	None	<$>193953</>	<$>47504</>	<$>193949</>	<$>47543</>	<$>193949</>	<$>191818</>	<$>47857</>	<$>199374</>	<$>47857</>	los_basic	None	None	None	None	cas_basic	None	cas_basic	C1_LOS_JOHNNY	None	None	None	None	C1_CAS_ELISA	None	C1_CAS_ELISA	130	130	130	130	130	130	130	130	None	None	None	None	<$>27187</>	<$>8782</>	None	<$>35880</>	<$>193948</>	None	None	<$>193947</>	8	Msg	None	mission_msg_burlon_sec - -	btl_los01_2 -10942 7973 3620	mission_msg_burlon_sec - -	mission_masung_ktv - -	None	dun_jaq05 -16828 13527 mission_dun_jaq_under - -	None
141606	Quest_141606	<$>193952</>	<$>55168</>	<$>193956</>	<$>55168</>	None	None	None	None	<$>193949</>	<$>47504</>	<$>47543</>	<$>47504</>	None	None	None	None	None	los_basic	None	los_basic	None	None	None	None	None	C1_LOS_JOHNNY	None	C1_LOS_JOHNNY	None	None	None	None	130	130	130	130	1	1	1	1	None	None	None	<$>197378</>	None	None	None	None	<$>193955</>	None	None	<$>193954</>	4	Msg	mission_msg_burlon_sec - -	None	btl_los01_2 -22907 357 2708	None	None	None	None	None
141607	Quest_141607	<$>193959</>	<$>193943</>	<$>177295</>	None	<$>193961</>	<$>193962</>	None	None	<$>28787</>	<$>3976</>	<$>47500</>	<$>91404</>	<$>47500</>	<$>28793</>	None	None	None	reb_basic	office_coim	None	office_coim	None	None	None	None	chr_yeganeh	C1_COIM_GERARD	None	C1_COIM_GERARD	None	None	None	130	130	130	130	130	130	1	1	None	None	<$>27187</>	None	<$>27187</>	None	None	None	<$>193958</>	None	None	<$>193957</>	6	Msg	btl_coim01 -6531 -13633 -2261	None	None	mission_daily_bahexpert - -	None	btl_ptv01 -5197 -8830 5589	None	None
141608	Quest_141608	<$>55168</>	<$>193935</>	<$>55168</>	<$>193965</>	<$>55174</>	None	<$>55174</>	None	<$>47504</>	<$>47504</>	<$>47504</>	<$>28793</>	<$>47504</>	<$>193966</>	<$>47504</>	None	los_basic	los_basic	los_basic	btl_ptv01	los_basic	None	los_basic	None	C1_LOS_JOHNNY	C1_LOS_BURLON	C1_LOS_JOHNNY	C1_LOS_MAMONS	LOS_BASIC_OLDMAN	None	LOS_BASIC_OLDMAN	None	130	130	130	130	130	130	130	1	None	None	None	<$>13438</>	None	None	<$>35880</>	None	<$>193964</>	None	None	<$>193963</>	7	Msg	None	None	None	None	None	btl_los01_2 - - mission_nephthys - - mission_nephthys_normal - -	None	None
141609	Quest_141609	<$>193935</>	<$>193969</>	None	None	None	None	None	None	<$>47504</>	<$>47504</>	None	None	None	None	None	None	los_basic	None	None	None	None	None	None	None	C1_LOS_BURLON	None	None	None	None	None	None	None	130	130	1	1	1	1	1	1	None	<$>35880</>	None	None	None	None	None	None	<$>193968</>	None	None	<$>193967</>	2	Msg	None	los_basic 6132 -940 66	None	None	None	None	None	None
141610	Quest_141610	<$>193936</>	<$>193936</>	<$>55168</>	None	None	None	None	None	<$>54700</>	<$>54700</>	<$>47504</>	None	None	None	None	None	None	None	los_basic	None	None	None	None	None	None	None	C1_LOS_JOHNNY	None	None	None	None	None	130	130	130	1	1	1	1	1	None	None	<$>197379</>	None	None	None	None	None	<$>193971</>	None	None	<$>193970</>	3	Msg	btl_ptv01 -5197 -8830 5589	btl_ptv01 12514 -52041 7380	None	None	None	None	None	None
141611	Quest_141611	<$>199886</>	<$>193940</>	<$>199887</>	None	<$>199888</>	<$>199889</>	None	<$>199890</>	<$>54700</>	<$>3976</>	<$>3976</>	<$>47487</>	<$>3976</>	<$>3976</>	<$>3976</>	<$>3976</>	los_basic	reb_basic	reb_basic	None	reb_basic	reb_basic	reb_basic	reb_basic	C1_LOS_BURLON	C1_REB_CLAUDE	C1_REB_CLAUDE	None	C1_REB_CLAUDE	C1_REB_CLAUDE	High Master Mission	C1_REB_CLAUDE	130	130	130	130	130	130	130	130	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>199885</>	None	None	<$>199884</>	8	Msg	None	None	None	btl_ktv05 - -	None	None	None	None
141612	Quest_141612	<$>199893</>	<$>199894</>	None	<$>199895</>	<$>199896</>	<$>199897</>	<$>199898</>	None	<$>3976</>	<$>3976</>	<$>106356</>	<$>3976</>	<$>3976</>	<$>10118</>	<$>3976</>	None	reb_basic	reb_basic	None	reb_basic	reb_basic	None	reb_basic	None	C1_REB_IDGE	C1_REB_IDGE	None	C1_REB_IDGE	C1_REB_IDGE	None	C1_REB_IDGE	None	130	130	130	130	130	130	130	1	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	None	<$>199892</>	None	None	<$>199891</>	8	Msg	None	None	btl_bah05 - -	None	None	fld_auch - -	None	None
141613	Quest_141613	<$>199901</>	None	<$>199901</>	<$>199902</>	<$>199901</>	None	None	None	<$>1293</>	<$>163301</>	<$>1293</>	<$>10118</>	<$>1293</>	None	None	None	coim_basic	None	coim_basic	None	coim_basic	None	None	None	COIM_WEP	None	COIM_WEP	None	COIM_WEP	None	None	None	130	130	130	130	130	1	1	1	<$>27187</>	None	<$>27187</>	<$>27187</>	<$>27187</>	None	None	None	<$>199900</>	None	None	<$>199899</>	5	Msg	None	btl_viron01 - - btl_viron02 - - btl_viron03 - -	None	fld_auch - -	None	None	None	None
141615	Quest_141615	<$>199886</>	<$>199905</>	<$>199906</>	<$>199907</>	<$>199908</>	<$>199886</>	<$>199909</>	<$>199910</>	<$>47504</>	<$>56895</>	<$>47336</>	<$>47336</>	<$>14325</>	<$>47504</>	<$>47860</>	<$>3976</>	los_basic	None	None	None	viron_basic	los_basic	viron_basic	reb_basic	C1_LOS_BURLON	None	None	None	NPC_TIMEPARADOX	C1_LOS_BURLON	C1_VIRON_OSWALTS	chr_yeganeh	130	130	130	130	130	130	130	130	<$>36766</>	None	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>199904</>	None	None	<$>199903</>	8	Msg	None	los_basic 5696 -224 75	guild_bounty - -	mission_masung_cas03 - -	None	None	None	None
141616	Quest_141616	<$>199886</>	None	<$>199886</>	<$>199913</>	<$>199914</>	None	None	None	<$>47504</>	<$>171711</>	<$>47504</>	<$>47504</>	<$>56833</>	None	None	None	los_basic	None	los_basic	los_basic	None	None	None	None	C1_LOS_BURLON	None	C1_LOS_BURLON	C1_LOS_BURLON	None	None	None	None	130	130	130	130	130	1	1	1	<$>27187</>	None	<$>27187</>	<$>27187</>	<$>27187</>	None	None	None	<$>199912</>	None	None	<$>199911</>	8	Msg	None	btl_bedel01 - -	None	None	btl_bah01 - - btl_bah02 - - btl_bah03 - - btl_bah04 - -	None	None	None
141617	Quest_141617	<$>199917</>	<$>199918</>	<$>55168</>	<$>199919</>	<$>199910</>	None	None	None	<$>47504</>	<$>54700</>	<$>47504</>	<$>47384</>	<$>3976</>	None	None	None	los_basic	None	los_basic	ust_basic	reb_basic	None	None	None	C1_LOS_BURLON	None	C1_LOS_JOHNNY	C1_UST_MARCELINO	chr_yeganeh	None	None	None	130	130	130	130	130	1	1	1	<$>36766</>	None	<$>27187</>	<$>27187</>	<$>27187</>	None	None	None	<$>199916</>	None	None	<$>199915</>	5	Msg	None	btl_ptv01 9686 -55991 7446	None	None	None	None	None	None
141619	Quest_141619	<$>55168</>	<$>160500</>	<$>199922</>	<$>199906</>	<$>160500</>	<$>199886</>	None	None	<$>47504</>	<$>47435</>	<$>47435</>	<$>184365</>	<$>47435</>	<$>47504</>	None	None	los_basic	dun_tor_dr	dun_tor_dr	None	dun_tor_dr	los_basic	None	None	C1_LOS_JOHNNY	C1_TOR_TORSCHE	C1_TOR_TORSCHE	None	C1_TOR_TORSCHE	C1_LOS_BURLON	None	None	130	130	130	130	130	130	1	1	None	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	None	None	<$>199921</>	None	None	<$>199920</>	6	Msg	None	None	None	guild_bounty - -	None	None	None	None
141621	Quest_141621	<$>199926</>	<$>199886</>	None	<$>199886</>	<$>55168</>	<$>199927</>	None	None	<$>199925</>	<$>47504</>	<$>14325</>	<$>47504</>	<$>47504</>	<$>47504</>	None	None	None	los_basic	viron_basic	los_basic	los_basic	los_basic	None	None	None	C1_LOS_BURLON	NPC_TIMEPARADOX	C1_LOS_BURLON	C1_LOS_JOHNNY	C1_LOS_JOHNNY	None	None	130	130	130	130	130	130	1	1	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	None	None	<$>199924</>	None	None	<$>199923</>	6	Msg	btl_ptv01 -7796 -9038 5573	None	None	None	None	None	None	None
141622	Quest_141622	<$>199886</>	<$>199910</>	None	None	None	None	None	None	<$>47504</>	<$>3976</>	None	None	None	None	None	None	los_basic	reb_basic	None	None	None	None	None	None	C1_LOS_BURLON	chr_yeganeh	None	None	None	None	None	None	130	130	1	1	1	1	1	1	<$>36766</>	<$>36766</>	None	None	None	None	None	None	<$>199929</>	None	None	<$>199928</>	2	Msg	None	None	None	None	None	None	None	None
132033	Quest_82033	<$>151435</>	<$>151431</>	<$>55045</>	None	<$>55045</>	<$>55045</>	<$>151440</>	<$>151440</>	<$>47860</>	<$>47924</>	<$>47860</>	<$>47861</>	<$>47860</>	<$>47860</>	<$>151356</>	<$>151356</>	viron_basic	None	viron_basic	None	viron_basic	viron_basic	None	None	C1_VIRON_FAHREL	None	C1_VIRON_LEONELE	None	C1_VIRON_LEONELE	C1_VIRON_LEONELE	None	None	120	120	120	120	120	120	120	120	<$>151430</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>151439</>	viron_basic	None	<$>151013</>	8	Msg	None	fld_lucifer 7099 -9316 -88	None	btl_viron01 - -	None	None	dun_caslucifer04 -10119 -18022 476	dun_caslucifer04 -5822 -14390 165
132038	Quest_82038	<$>55045</>	<$>151445</>	<$>151445</>	<$>151446</>	None	<$>151446</>	None	None	<$>47860</>	<$>151356</>	<$>151356</>	<$>151356</>	<$>151356</>	<$>151356</>	None	None	viron_basic	None	None	dun_caslucifer04	None	dun_caslucifer04	None	None	C1_VIRON_LEONELE	None	None	C1_VIRON_LYNN	None	C1_VIRON_LYNN	None	None	120	120	120	120	120	120	1	1	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>151430</>	None	None	<$>151441</>	viron_basic	None	<$>151018</>	6	Msg	None	dun_caslucifer04 -10119 -18022 476	dun_caslucifer04 -5822 -14390 165	None	dun_caslucifer04 - -	None	None	None
132044	Quest_82044	<$>155135</>	<$>155135</>	<$>155128</>	None	<$>155137</>	None	None	None	<$>155134</>	<$>155134</>	<$>155127</>	<$>155127</>	<$>155134</>	None	None	None	None	None	dun_tor_dr	dun_tor_dr	dun_clocklobby	None	None	None	None	None	C1_TOR_TORSCHE	C1_TOR_TORSCHE	DUN_CLOCK_SOL5	None	None	None	120	120	120	120	120	1	1	1	<$>27187</>	<$>27187</>	<$>27187</>	<$>151426</>	<$>27187</>	None	None	None	<$>155133</>	None	None	<$>154426</>	5	Msg	dun_clocklobby 6 2779 0	dun_clocklobby -149 2725 30	None	None	dun_clocklobby 427 2543 30	None	None	None
132045	Quest_82045	<$>155139</>	<$>155128</>	<$>155140</>	<$>155128</>	<$>155126</>	None	None	None	<$>155134</>	<$>155127</>	<$>155134</>	<$>155127</>	<$>47860</>	None	None	None	None	dun_tor_dr	dun_clocklobby	dun_tor_dr	viron_basic	None	None	None	None	C1_TOR_TORSCHE	DUN_CLOCK_SOL5	C1_TOR_TORSCHE	C1_VIRON_ION	None	None	None	120	120	120	120	120	1	1	1	<$>27187</>	<$>27187</>	<$>27187</>	<$>151426</>	<$>27187</>	None	None	None	<$>155138</>	None	None	<$>154427</>	5	Msg	dun_clocklobby 6 2779 0	None	dun_clocklobby 427 2543 30	None	None	None	None	None
132046	Quest_82046	<$>155751</>	<$>155143</>	None	None	<$>155144</>	None	None	None	<$>155134</>	<$>155018</>	<$>155018</>	<$>155018</>	<$>155018</>	None	None	None	dun_clocklobby	dun_evilroom	dun_evilroom	dun_evilroom	None	None	None	None	DUN_CLOCK_SOL5	C1_VIRON_EVIL	C1_VIRON_EVIL	C1_VIRON_EVIL	None	None	None	None	120	120	120	120	120	1	1	1	<$>27187</>	<$>27187</>	<$>27187</>	<$>151426</>	<$>27187</>	None	None	None	<$>155141</>	None	None	<$>154428</>	5	Msg	dun_clocklobby 427 2543 30	None	None	None	dun_evilroom -1387 3912 4	None	None	None
132051	Quest_82051	<$>160400</>	<$>160401</>	<$>160402</>	<$>160403</>	<$>160404</>	<$>160402</>	<$>160405</>	<$>160406</>	<$>151356</>	<$>151356</>	<$>47860</>	<$>47860</>	<$>47860</>	<$>47860</>	<$>47384</>	<$>151356</>	None	None	viron_basic	None	None	viron_basic	ust_basic	None	None	None	C1_VIRON_VEATRICE	None	None	C1_VIRON_VEATRICE	C1_UST_GRANDMA	None	120	120	120	120	120	120	120	120	<$>27187</>	<$>27187</>	<$>33881</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>160399</>	None	None	<$>160398</>	8	Msg	dun_caslucifer04 -6020 -14529 165	dun_caslucifer04 -6020 -14529 165	None	viron_basic -1592 -17692 -3473	viron_basic -1592 -17692 -3473	None	None	dun_caslucifer04 -6020 -14529 165
133114	Quest_133114	<$>163313</>	None	None	None	None	None	None	<$>163316</>	<$>47924</>	<$>111697</>	<$>6029</>	<$>163314</>	<$>47837</>	<$>47520</>	<$>163315</>	<$>47924</>	fld_lucifer	None	None	None	None	None	btl_cas01	fld_lucifer	NPC_VIRON2_DAYQUEST01	None	None	None	None	None	TR_CAS_RELIC	NPC_VIRON2_DAYQUEST01	130	130	130	130	130	130	130	130	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>163312</>	fld_lucifer	NPC_VIRON2_DAYQUEST01	<$>172975</>	8	Mission	None	fld_coim -17112 5399 801 mission_dun_alq_boss_v - -	dun_tor04 - -	btl_erc01 - - btl_erc02 - -	mission_masung_sed - -	btl_bah01 - -	None	None
144504	Quest_144504	<$>193268</>	None	<$>193268</>	<$>193270</>	<$>193272</>	<$>193274</>	<$>193274</>	None	<$>1293</>	<$>193269</>	<$>1293</>	<$>47520</>	<$>193271</>	<$>193273</>	<$>190683</>	None	coim_basic	None	coim_basic	None	None	None	None	None	C1_COIM_CORTAZAR	None	C1_COIM_CORTAZAR	None	None	None	None	None	130	130	130	130	130	130	130	1	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	None	<$>193267</>	None	None	<$>193266</>	7	Scout	None	None	None	btl_bah01 -9666 11130 131	bah_basic 2513 12908 138	btl_ust01 -4344 -12885 -1722	ust_basic 9865 12534 -6133	None
54008	Quest_54008	<$>56742</>	<$>177287</>	<$>177295</>	<$>160441</>	<$>177296</>	<$>177297</>	<$>177298</>	<$>177299</>	<$>47503</>	<$>47503</>	<$>47500</>	<$>47500</>	<$>95053</>	<$>47500</>	<$>47503</>	<$>28792</>	office_auch	office_auch	office_coim	office_coim	None	office_coim	office_auch	None	C1_AUCH_SIMON	C1_AUCH_VALLERIA	C1_COIM_GERARD	C1_COIM_CALYCE	None	C1_COIM_CALYCE	C1_AUCH_VALLERIA	None	130	130	130	130	130	130	130	130	<$>13438</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>13438</>	<$>177294</>	office_auch	C1_AUCH_SIMON	<$>177293</>	8	Scout	None	None	None	None	mission_bloodnavy - -	None	None	btl_ktv03 25482 25320 -6831
171304	Quest_171304	<$>129138</>	<$>132242</>	None	None	<$>132243</>	<$>132244</>	<$>132245</>	<$>132246</>	<$>129026</>	<$>129026</>	<$>114035</>	<$>114037</>	<$>129026</>	<$>129026</>	<$>129026</>	<$>132032</>	dun_arm03	dun_arm03	None	arm_dunbasic	dun_arm03	dun_arm03	dun_arm03	dun_arm04	C1_ARM_PATRICK	C1_ARM_PATRICK	None	arm_necrobible	C1_ARM_PATRICK	C1_ARM_PATRICK	C1_ARM_PATRICK	C1_ARM_BERTHE	135	135	135	135	135	135	135	135	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>117132</>	<$>132481</>	<$>117132</>	<$>27187</>	<$>132241</>	dun_arm04	C1_ARM_BERTHE	<$>132240</>	8	Scout	None	None	btl_arm01 - -	mission_arm_hate - -	None	None	None	None
21119	Quest_21119	<$>160500</>	None	<$>160500</>	None	None	None	None	None	<$>47435</>	<$>47336</>	<$>47435</>	None	None	None	None	None	dun_tor_dr	None	dun_tor_dr	None	None	None	None	None	C1_TOR_TORSCHE	None	C1_TOR_TORSCHE	None	None	None	None	None	125	125	125	1	1	1	1	1	<$>27187</>	<$>27187</>	<$>27187</>	None	None	None	None	None	<$>188526</>	None	None	<$>187850</>	3	Msg	None	None	None	None	None	None	None	None
21204	Quest_21204	<$>155248</>	<$>155248</>	<$>108678</>	<$>188550</>	None	<$>108678</>	None	None	<$>47860</>	<$>47860</>	<$>47517</>	<$>47531</>	<$>188551</>	<$>47517</>	None	None	viron_basic	viron_basic	bah_old	None	None	bah_old	None	None	C1_VIRON_BERRONIFF	C1_VIRON_BERRONIFF	C1_BAH_LEONORA	None	None	C1_BAH_LEONORA	None	None	125	125	125	125	125	125	1	1	None	None	None	None	None	None	None	None	<$>188549</>	viron_basic	None	<$>188548</>	6	Choice	None	None	None	dun_gig_boss -8315 -3848 4437	None	None	None	None
144601	Quest_144601	<$>193974</>	None	None	None	None	None	None	None	<$>47532</>	None	None	None	None	None	None	None	gig_basic	None	None	None	None	None	None	None	C1_GIG_LOSA	None	None	None	None	None	None	None	130	1	1	1	1	1	1	1	<$>27187</>	None	None	None	None	None	None	None	<$>193973</>	None	None	<$>193972</>	1	Scout	None	None	None	None	None	None	None	None
144602	Quest_144602	<$>193977</>	<$>193978</>	<$>193979</>	<$>193980</>	None	None	None	None	<$>47532</>	<$>47532</>	<$>47532</>	<$>47532</>	None	None	None	None	gig_basic	gig_basic	gig_basic	gig_basic	None	None	None	None	C1_GIG_LOSA	C1_GIG_LOSA	C1_GIG_LOSA	C1_GIG_LOSA	None	None	None	None	130	130	130	130	1	1	1	1	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	None	None	None	None	<$>193976</>	None	None	<$>193975</>	4	Scout	None	None	None	None	None	None	None	None
144603	Quest_144603	<$>193981</>	<$>193982</>	<$>193983</>	<$>193984</>	None	None	None	None	<$>47532</>	<$>47532</>	<$>47532</>	<$>47532</>	None	None	None	None	gig_basic	gig_basic	gig_basic	gig_basic	None	None	None	None	C1_GIG_LOSA	C1_GIG_LOSA	C1_GIG_LOSA	C1_GIG_LOSA	None	None	None	None	130	130	130	130	1	1	1	1	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	None	None	None	None	<$>193976</>	None	None	<$>193975</>	4	Scout	None	None	None	None	None	None	None	None
144604	Quest_144604	<$>193985</>	<$>193986</>	<$>193987</>	<$>193988</>	None	None	None	None	<$>47532</>	<$>47532</>	<$>47532</>	<$>47532</>	None	None	None	None	gig_basic	gig_basic	gig_basic	gig_basic	None	None	None	None	C1_GIG_LOSA	C1_GIG_LOSA	C1_GIG_LOSA	C1_GIG_LOSA	None	None	None	None	130	130	130	130	1	1	1	1	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	None	None	None	None	<$>193976</>	None	None	<$>193975</>	4	Scout	None	None	None	None	None	None	None	None
144605	Quest_144605	<$>193990</>	None	None	None	None	None	None	None	<$>47532</>	None	None	None	None	None	None	None	gig_basic	None	None	None	None	None	None	None	C1_GIG_LOSA	None	None	None	None	None	None	None	130	1	1	1	1	1	1	1	<$>27187</>	None	None	None	None	None	None	None	<$>193976</>	None	None	<$>193989</>	1	Scout	None	None	None	None	None	None	None	None
144606	Quest_144606	<$>193974</>	<$>193992</>	None	None	None	None	None	None	<$>47532</>	<$>47532</>	None	None	None	None	None	None	gig_basic	gig_basic	None	None	None	None	None	None	C1_GIG_LOSA	C1_GIG_LOSA	None	None	None	None	None	None	130	130	1	1	1	1	1	1	<$>27187</>	<$>104148</>	None	None	None	None	None	None	<$>193976</>	None	None	<$>193991</>	2	Scout	None	None	None	None	None	None	None	None
144607	Quest_144607	None	<$>193995</>	None	None	None	None	None	None	<$>47350</>	<$>47532</>	None	None	None	None	None	None	None	gig_basic	None	None	None	None	None	None	None	C1_GIG_LOSA	None	None	None	None	None	None	130	130	1	1	1	1	1	1	<$>27187</>	<$>27187</>	None	None	None	None	None	None	<$>225944</>	None	None	<$>193993</>	2	Scout	fld_coim -17112 5399 801	None	None	None	None	None	None	None
144608	Quest_144608	None	<$>193998</>	None	None	None	None	None	None	<$>47350</>	<$>47532</>	None	None	None	None	None	None	None	gig_basic	None	None	None	None	None	None	None	C1_GIG_LOSA	None	None	None	None	None	None	130	130	1	1	1	1	1	1	<$>27187</>	<$>27187</>	None	None	None	None	None	None	<$>225945</>	None	None	<$>193996</>	2	Scout	fld_coim -17517 5428 801	None	None	None	None	None	None	None
144609	Quest_144609	None	<$>194001</>	None	None	None	None	None	None	<$>47350</>	<$>47532</>	None	None	None	None	None	None	None	gig_basic	None	None	None	None	None	None	None	C1_GIG_LOSA	None	None	None	None	None	None	130	130	1	1	1	1	1	1	<$>27187</>	<$>27187</>	None	None	None	None	None	None	<$>225946</>	None	None	<$>193999</>	2	Scout	fld_coim -17112 5399 801	None	None	None	None	None	None	None
144610	Quest_144610	None	<$>194004</>	None	None	None	None	None	None	<$>47350</>	<$>47532</>	None	None	None	None	None	None	None	gig_basic	None	None	None	None	None	None	None	C1_GIG_LOSA	None	None	None	None	None	None	130	130	1	1	1	1	1	1	<$>27187</>	<$>27187</>	None	None	None	None	None	None	<$>225947</>	None	None	<$>194002</>	2	Scout	fld_coim -17326 -1802 847	None	None	None	None	None	None	None
144611	Quest_144611	None	<$>194007</>	None	None	None	None	None	None	<$>47350</>	<$>47532</>	None	None	None	None	None	None	None	gig_basic	None	None	None	None	None	None	None	C1_GIG_LOSA	None	None	None	None	None	None	130	130	1	1	1	1	1	1	<$>27187</>	<$>27187</>	None	None	None	None	None	None	<$>225948</>	None	None	<$>194005</>	2	Scout	fld_coim -17112 5399 801	None	None	None	None	None	None	None
144612	Quest_144612	None	<$>194010</>	None	None	None	None	None	None	<$>47350</>	<$>47532</>	None	None	None	None	None	None	None	gig_basic	None	None	None	None	None	None	None	C1_GIG_LOSA	None	None	None	None	None	None	130	130	1	1	1	1	1	1	<$>27187</>	<$>27187</>	None	None	None	None	None	None	<$>225949</>	None	None	<$>194008</>	2	Scout	fld_coim -17517 5428 801	None	None	None	None	None	None	None
144613	Quest_144613	None	<$>194013</>	None	None	None	None	None	None	<$>47350</>	<$>47532</>	None	None	None	None	None	None	None	gig_basic	None	None	None	None	None	None	None	C1_GIG_LOSA	None	None	None	None	None	None	130	130	1	1	1	1	1	1	<$>27187</>	<$>27187</>	None	None	None	None	None	None	<$>225950</>	None	None	<$>194011</>	2	Scout	fld_coim -17517 5428 801	None	None	None	None	None	None	None
144614	Quest_144614	None	<$>194016</>	None	None	None	None	None	None	<$>47350</>	<$>47532</>	None	None	None	None	None	None	None	gig_basic	None	None	None	None	None	None	None	C1_GIG_LOSA	None	None	None	None	None	None	130	130	1	1	1	1	1	1	<$>27187</>	<$>27187</>	None	None	None	None	None	None	<$>225951</>	None	None	<$>194014</>	2	Scout	fld_coim -17326 -1802 847	None	None	None	None	None	None	None
144615	Quest_144615	None	<$>194019</>	None	None	None	None	None	None	<$>47350</>	<$>47532</>	None	None	None	None	None	None	None	gig_basic	None	None	None	None	None	None	None	C1_GIG_LOSA	None	None	None	None	None	None	130	130	1	1	1	1	1	1	<$>27187</>	<$>27187</>	None	None	None	None	None	None	<$>225952</>	None	None	<$>194017</>	2	Scout	fld_coim -17112 5399 801	None	None	None	None	None	None	None
144616	Quest_144616	None	<$>194022</>	None	None	None	None	None	None	<$>47336</>	<$>47532</>	None	None	None	None	None	None	guild_bounty	gig_basic	None	None	None	None	None	None	MASUNG_SCT	C1_GIG_LOSA	None	None	None	None	None	None	130	130	1	1	1	1	1	1	<$>27187</>	<$>27187</>	None	None	None	None	None	None	<$>225953</>	None	None	<$>194020</>	2	Scout	mission_masung_sct - -	None	None	None	None	None	None	None
144617	Quest_144617	None	<$>194025</>	None	None	None	None	None	None	<$>47350</>	<$>47532</>	None	None	None	None	None	None	None	gig_basic	None	None	None	None	None	None	None	C1_GIG_LOSA	None	None	None	None	None	None	130	130	1	1	1	1	1	1	<$>27187</>	<$>27187</>	None	None	None	None	None	None	<$>225954</>	None	None	<$>194023</>	2	Scout	fld_coim -17112 5399 801	None	None	None	None	None	None	None
