CharName	CharUserID	ClassID	IsConsumeRecipe	MakeType	MaterialID	MaterialOpt	NPCUserID	Recipe	RecipeLv	RecipeName	Stuff1	Stuff1Name	Stuff1Num	Stuff2	Stuff2Name	Stuff2Num	Stuff3	Stuff3Name	Stuff3Num	Stuff4	Stuff4Name	Stuff4Num	Stuff5	Stuff5Name	Stuff5Num	Stuff6	Stuff6Name	Stuff6Num	Stuff7	Stuff7Name	Stuff7Num	Target	TargetName	TargetNum
Wizard	2	13017	TRUE	6	0	0	paoloviaje1	86174	1	Recipe_Morgenstern_Elite	21896	SoulStone_PTV	1	21899	PureOtite	15	75504	Melee_Crystal_28	2	21923	CouponLv_23	3	0	None	0	0	None	0	0	None	0	13242	Morgenstern_Elite	1
Wizard	2	13018	TRUE	6	0	0	paoloviaje1	86175	1	Recipe_IronAxe_Elite	21896	SoulStone_PTV	1	21899	PureOtite	15	75504	Melee_Crystal_28	2	21923	CouponLv_23	3	0	None	0	0	None	0	0	None	0	13243	IronAxe_Elite	1
Wizard	2	13019	TRUE	6	0	0	paoloviaje1	86176	1	Recipe_CrescentAxe_Elite	21896	SoulStone_PTV	1	21899	PureOtite	15	75504	Melee_Crystal_28	2	21923	CouponLv_23	3	0	None	0	0	None	0	0	None	0	13244	CrescentAxe_Elite	1
Wizard	2	13020	TRUE	6	0	0	paoloviaje1	86177	1	Recipe_Mallet_Elite	21896	SoulStone_PTV	1	21899	PureOtite	15	75504	Melee_Crystal_28	2	21923	CouponLv_23	3	0	None	0	0	None	0	0	None	0	13245	Mallet_Elite	1
Wizard	2	13021	TRUE	6	0	0	paoloviaje1	86178	1	Recipe_ForgottenEigleSword	21897	SoulStone_JAQ	1	21899	PureOtite	15	75504	Melee_Crystal_28	2	21923	CouponLv_23	3	0	None	0	0	None	0	0	None	0	13246	ForgottenEigleSword	1
Wizard	2	13022	TRUE	6	0	0	paoloviaje1	86179	1	Recipe_ForgottenEigleThsword	21897	SoulStone_JAQ	1	21899	PureOtite	15	75504	Melee_Crystal_28	2	21923	CouponLv_23	3	0	None	0	0	None	0	0	None	0	13247	ForgottenEigleThsword	1
Wizard	2	13023	TRUE	6	0	0	paoloviaje1	86180	1	Recipe_Dragomahawk_Elite	21897	SoulStone_JAQ	1	21899	PureOtite	15	75504	Melee_Crystal_28	2	21923	CouponLv_23	3	0	None	0	0	None	0	0	None	0	13248	Dragomahawk_Elite	1
Wizard	2	13024	TRUE	6	0	0	paoloviaje1	86181	1	Recipe_Gladius_Elite	21897	SoulStone_JAQ	1	21899	PureOtite	15	75504	Melee_Crystal_28	2	21923	CouponLv_23	3	0	None	0	0	None	0	0	None	0	13249	Gladius_Elite	1
Wizard	2	13025	TRUE	6	0	0	paoloviaje1	86182	1	Recipe_Bandersnatch_Elite	21897	SoulStone_JAQ	1	21899	PureOtite	15	75504	Melee_Crystal_28	2	21923	CouponLv_23	3	0	None	0	0	None	0	0	None	0	13250	Bandersnatch_Elite	1
Wizard	2	13026	TRUE	6	0	0	paoloviaje1	86183	1	Recipe_WeirdSword_Elite	21897	SoulStone_JAQ	1	21899	PureOtite	15	75504	Melee_Crystal_28	2	21923	CouponLv_23	3	0	None	0	0	None	0	0	None	0	13251	WeirdSword_Elite	1
Wizard	2	13027	TRUE	6	0	0	paoloviaje1	86184	1	Recipe_MusesGigantespada_Elite	21897	SoulStone_JAQ	1	21899	PureOtite	15	75504	Melee_Crystal_28	2	21923	CouponLv_23	3	0	None	0	0	None	0	0	None	0	13252	MusesGigantespada_Elite	1
Wizard	2	13028	TRUE	6	0	0	paoloviaje1	86185	1	Recipe_GrimRipper_Elite	21897	SoulStone_JAQ	1	21899	PureOtite	15	75504	Melee_Crystal_28	2	21923	CouponLv_23	3	0	None	0	0	None	0	0	None	0	13253	GrimRipper_Elite	1
Wizard	2	13029	TRUE	6	0	0	paoloviaje1	86186	1	Recipe_WarHammer_Elite	21897	SoulStone_JAQ	1	21899	PureOtite	15	75504	Melee_Crystal_28	2	21923	CouponLv_23	3	0	None	0	0	None	0	0	None	0	13254	WarHammer_Elite	1
Wizard	2	13030	TRUE	6	0	0	paoloviaje1	86187	1	Recipe_MusesGigantestar_Elite	21897	SoulStone_JAQ	1	21899	PureOtite	15	75504	Melee_Crystal_28	2	21923	CouponLv_23	3	0	None	0	0	None	0	0	None	0	13255	MusesGigantestar_Elite	1
Wizard	2	13031	TRUE	6	0	0	paoloviaje1	86188	1	Recipe_OctagonShield_Elite	21897	SoulStone_JAQ	1	21899	PureOtite	15	75504	Melee_Crystal_28	2	21923	CouponLv_23	3	0	None	0	0	None	0	0	None	0	13256	OctagonShield_Elite	1
Wizard	2	13033	TRUE	6	0	0	paoloviaje1	86190	1	Recipe_IronPistol_Elite	21897	SoulStone_JAQ	1	21899	PureOtite	15	75505	Shoot_Crystal_28	2	21923	CouponLv_23	3	0	None	0	0	None	0	0	None	0	13258	IronPistol_Elite	1
Wizard	2	13034	TRUE	6	0	0	paoloviaje1	86191	1	Recipe_Girlpurity_Elite	21898	SoulStone_TBK	1	21899	PureOtite	15	75504	Melee_Crystal_28	2	21923	CouponLv_23	3	0	None	0	0	None	0	0	None	0	13259	Girlpurity_Elite	1
Wizard	2	13035	TRUE	6	0	0	paoloviaje1	86192	1	Recipe_Girljealousy_Elite	21898	SoulStone_TBK	1	21899	PureOtite	15	75504	Melee_Crystal_28	2	21923	CouponLv_23	3	0	None	0	0	None	0	0	None	0	13260	Girljealousy_Elite	1
Wizard	2	13036	TRUE	6	0	0	paoloviaje1	86193	1	Recipe_Girlsulky_Elite	21898	SoulStone_TBK	1	21899	PureOtite	15	75504	Melee_Crystal_28	2	21923	CouponLv_23	3	0	None	0	0	None	0	0	None	0	13261	Girlsulky_Elite	1
Wizard	2	13037	TRUE	6	0	0	paoloviaje1	86194	1	Recipe_Girlpain_Elite	21898	SoulStone_TBK	1	21899	PureOtite	15	75504	Melee_Crystal_28	2	21923	CouponLv_23	3	0	None	0	0	None	0	0	None	0	13262	Girlpain_Elite	1
Wizard	2	13038	TRUE	6	0	0	paoloviaje1	86195	1	Recipe_Girlvanity_Elite	21898	SoulStone_TBK	1	21899	PureOtite	15	75506	Magic_Crystal_28	2	21923	CouponLv_23	3	0	None	0	0	None	0	0	None	0	13263	Girlvanity_Elite	1
Wizard	2	13039	TRUE	6	0	0	paoloviaje1	86196	1	Recipe_Girlcompassion_Elite	21898	SoulStone_TBK	1	21899	PureOtite	15	75504	Melee_Crystal_28	2	21923	CouponLv_23	3	0	None	0	0	None	0	0	None	0	13264	Girlcompassion_Elite	1
Wizard	2	13040	TRUE	6	0	0	paoloviaje1	86197	1	Recipe_GirlSorrow_Elite	21898	SoulStone_TBK	1	21899	PureOtite	15	75504	Melee_Crystal_28	2	21923	CouponLv_23	3	0	None	0	0	None	0	0	None	0	13265	GirlSorrow_Elite	1
Wizard	2	13041	TRUE	6	0	0	paoloviaje1	86198	1	Recipe_GirlAstray_Elite	21898	SoulStone_TBK	1	21899	PureOtite	15	75505	Shoot_Crystal_28	2	21923	CouponLv_23	3	0	None	0	0	None	0	0	None	0	13266	GirlAstray_Elite	1
Adelina	19	13042	TRUE	6	0	0	COIM_WEP	86199	100	Recipe_DefrodainSword	21285	DefrodainPiece	1	21829	DragonHeart	2	21604	ManaStone	500	88023	MysticPowder	50	21279	SymbolofDarkness	5	0	None	0	0	None	0	60113	DefrodainSword	1
MBoma	20	13043	TRUE	6	0	0	COIM_MAIN2	86200	100	Recipe_DefrodainRod	21285	DefrodainPiece	1	21829	DragonHeart	2	21604	ManaStone	500	88023	MysticPowder	50	21279	SymbolofDarkness	5	0	None	0	0	None	0	62109	DefrodainRod	1
MBoma	20	13044	TRUE	6	0	0	COIM_MAIN2	86201	100	Recipe_DefrodainBracelet	21285	DefrodainPiece	1	21829	DragonHeart	2	21604	ManaStone	500	88023	MysticPowder	50	21279	SymbolofDarkness	5	0	None	0	0	None	0	62604	DefrodainBracelet	1
Grace	6	13045	TRUE	6	0	0	REB_GUNS	86202	100	Recipe_DefrodainBayonet	21285	DefrodainPiece	1	21829	DragonHeart	2	21604	ManaStone	500	88023	MysticPowder	50	21279	SymbolofDarkness	5	0	None	0	0	None	0	63205	DefrodainBayonet	1
Wizard	2	13059	TRUE	6	0	0	paoloviaje1	86216	1	Recipe_SkullicBracer_Elite	21656	Girlheart	1	21899	PureOtite	15	75506	Magic_Crystal_28	2	21923	CouponLv_23	3	0	None	0	0	None	0	0	None	0	13267	SkullicBracer_Elite	1
Wizard	2	13060	TRUE	6	0	0	paoloviaje1	86217	1	Recipe_Arciliuto_Elite	21656	Girlheart	1	21899	PureOtite	15	75506	Magic_Crystal_28	2	21923	CouponLv_23	3	0	None	0	0	None	0	0	None	0	62702	Arciliuto_Elite	1
MBoma	20	13061	TRUE	6	0	0	COIM_MAIN2	86218	100	Recipe_Teorbe_Elite	21829	DragonHeart	1	21603	Juniper	100	21204	Ionium_MEGA	100	21925	CouponLv_25	50	0	None	0	0	None	0	0	None	0	62703	Teorbe_Elite	1
Idge	7	13065	TRUE	0	0	0	REB_SMITH	86222	100	Recipe_DrangonBelt	21829	DragonHeart	1	21335	JormongandSkin	10	21364	MysticCrystal01	100	21366	LiquefiedGas	100	0	None	50	0	None	0	0	None	0	45004	DrangonBelt	1
Karjalainen	29	13068	TRUE	0	0	0	AUCH_ITEM	86225	100	Recipe_ArgusEarring_INT	21829	DragonHeart	1	21364	MysticCrystal01	30	21366	LiquefiedGas	50	21900	PowderedJewel	10	0	None	50	0	None	0	0	None	0	46003	ArgusEarring_INT	1
Karjalainen	29	13069	TRUE	0	0	0	AUCH_ITEM	86226	100	Recipe_ArgusEarring_STR	21829	DragonHeart	1	21364	MysticCrystal01	50	21366	LiquefiedGas	30	21900	PowderedJewel	10	0	None	50	0	None	0	0	None	0	46004	ArgusEarring_STR	1
Wizard	2	13071	TRUE	6	0	0	paoloviaje1	86228	1	Recipe_BattleCrossBow_Elite	21656	Girlheart	1	21899	PureOtite	15	75505	Shoot_Crystal_28	2	21923	CouponLv_23	3	0	None	0	0	None	0	0	None	0	62802	BattleCrossBow_Elite	1
Lorch	26	13072	TRUE	6	0	0	AUCH_LORCH	86229	100	Recipe_SilverCrossBow_Elite	21829	DragonHeart	1	21603	Juniper	100	21206	Aidanium_MEGA	100	21925	CouponLv_25	50	0	None	0	0	None	0	0	None	0	62803	SilverCrossBow_Elite	1
Adelina	19	13074	TRUE	6	0	0	COIM_WEP	86231	100	Recipe_Ogre_Sword	21379	PioneerSymbolOrge	50	75507	Melee_Crystal_30	2	21601	CompositeSteel	42	21830	Solvent	10	0	None	0	0	None	0	0	None	0	6501	Ogre_Sword	1
Claude	8	13075	TRUE	6	0	0	REB_WEP	86232	100	Recipe_Ogre_Predator	21379	PioneerSymbolOrge	50	75507	Melee_Crystal_30	2	21601	CompositeSteel	42	21830	Solvent	10	0	None	0	0	None	0	0	None	0	6502	Ogre_Predator	1
Adelina	19	13076	TRUE	6	0	0	COIM_WEP	86233	100	Recipe_Ogre_Dagger	21379	PioneerSymbolOrge	50	75507	Melee_Crystal_30	2	21601	CompositeSteel	42	21830	Solvent	10	0	None	0	0	None	0	0	None	0	6503	Ogre_Dagger	1
Claude	8	13077	TRUE	6	0	0	REB_WEP	86234	100	Recipe_Ogre_Poleaxe	21379	PioneerSymbolOrge	50	75507	Melee_Crystal_30	2	21601	CompositeSteel	42	21830	Solvent	10	0	None	0	0	None	0	0	None	0	6504	Ogre_Poleaxe	1
Lorch	26	13078	TRUE	6	0	0	AUCH_LORCH	86235	100	Recipe_Ogre_Shotgun	21379	PioneerSymbolOrge	50	75508	Shoot_Crystal_30	2	21601	CompositeSteel	42	21830	Solvent	10	0	None	0	0	None	0	0	None	0	6505	Ogre_Shotgun	1
MBoma	20	13079	TRUE	6	0	0	COIM_MAIN2	86236	100	Recipe_Ogre_Orb	21379	PioneerSymbolOrge	50	75509	Magic_Crystal_30	2	21601	CompositeSteel	42	21830	Solvent	10	0	None	0	0	None	0	0	None	0	6506	Ogre_Orb	1
Adelina	19	13080	TRUE	6	0	0	COIM_WEP	86237	100	Recipe_Wolverine_Sword	21380	PioneerSymbolWolf	50	75507	Melee_Crystal_30	2	21602	CastIron	58	21830	Solvent	10	0	None	0	0	None	0	0	None	0	6507	Wolverine_Sword	1
Idge	7	13081	TRUE	6	0	0	REB_SMITH	86238	100	Recipe_Wolverine_Shield	21380	PioneerSymbolWolf	50	75507	Melee_Crystal_30	2	21602	CastIron	58	21830	Solvent	10	0	None	0	0	None	0	0	None	0	6508	Wolverine_Shield	1
Adelina	19	13082	TRUE	6	0	0	COIM_WEP	86239	100	Recipe_Wolverine_Dagger	21380	PioneerSymbolWolf	50	75507	Melee_Crystal_30	2	21602	CastIron	58	21830	Solvent	10	0	None	0	0	None	0	0	None	0	6509	Wolverine_Dagger	1
Grace	6	13083	TRUE	6	0	0	REB_GUNS	86240	100	Recipe_Wolverine_Rifle	21380	PioneerSymbolWolf	50	75508	Shoot_Crystal_30	2	21602	CastIron	58	21830	Solvent	10	0	None	0	0	None	0	0	None	0	6510	Wolverine_Rifle	1
Claude	8	13084	TRUE	6	0	0	REB_WEP	86241	100	Recipe_Wolverine_Axe	21380	PioneerSymbolWolf	50	75507	Melee_Crystal_30	2	21602	CastIron	58	21830	Solvent	10	0	None	0	0	None	0	0	None	0	6511	Wolverine_Axe	1
Grace	6	13085	TRUE	6	0	0	REB_GUNS	86242	100	Recipe_SerpentRevolver_Test	21829	DragonHeart	1	21602	CastIron	100	21206	Aidanium_MEGA	100	21207	Etretanium_MEGA	100	21886	SnailShell	30	0	None	0	0	None	0	61010	SerpentRevolver	1
Idge	7	13086	TRUE	6	0	0	REB_SMITH	86243	100	Recipe_Selvaarm	19104	ChainGloves	1	21601	CompositeSteel	20	21602	CastIron	20	21830	Solvent	20	21450	ShinyCrystal	4000	0	None	0	0	None	0	11917	Selvaarm	1
Adelina	19	13087	TRUE	6	0	0	COIM_WEP	86244	100	Recipe_PurityOfAldebarn	21926	CouponLv_26	50	74435	RuneWord_Erc01_G	50	74437	RuneWord_Erc02_G	50	0	None	0	0	None	0	0	None	0	0	None	0	13300	PurityOfAldebarn	1
Adelina	19	13088	TRUE	6	0	0	COIM_WEP	86245	100	Recipe_ImpulseOfReAlgedi	21926	CouponLv_26	50	74436	RuneWord_Erc01_E	50	74438	RuneWord_Erc02_E	50	0	None	0	0	None	0	0	None	0	0	None	0	13301	ImpulseOfReAlgedi	1
Claude	8	13089	TRUE	6	0	0	REB_WEP	86246	100	Recipe_PassionOfRegulus	21926	CouponLv_26	50	74435	RuneWord_Erc01_G	50	74437	RuneWord_Erc02_G	50	0	None	0	0	None	0	0	None	0	0	None	0	13302	PassionOfRegulus	1
Adelina	19	13090	TRUE	6	0	0	COIM_WEP	86247	100	Recipe_ShrewdOfAltair	21926	CouponLv_26	50	74436	RuneWord_Erc01_E	50	74438	RuneWord_Erc02_E	50	0	None	0	0	None	0	0	None	0	0	None	0	13303	ShrewdOfAltair	1
Grace	6	13091	TRUE	6	0	0	REB_GUNS	86248	100	Recipe_TempestOfAquarius	21926	CouponLv_26	50	74435	RuneWord_Erc01_G	50	74437	RuneWord_Erc02_G	50	0	None	0	0	None	0	0	None	0	0	None	0	13304	TempestOfAquarius	1
MBoma	20	13092	TRUE	6	0	0	COIM_MAIN2	86249	100	Recipe_CriticismOfSpica	21926	CouponLv_26	50	74436	RuneWord_Erc01_E	50	74438	RuneWord_Erc02_E	50	0	None	0	0	None	0	0	None	0	0	None	0	13305	CriticismOfSpica	1
Adelina	19	13093	TRUE	6	0	0	COIM_WEP	86250	100	Recipe_WillOfAcubens	21926	CouponLv_26	50	74435	RuneWord_Erc01_G	50	74437	RuneWord_Erc02_G	50	0	None	0	0	None	0	0	None	0	0	None	0	13306	WillOfAcubens	1
Claude	8	13094	TRUE	6	0	0	REB_WEP	86251	100	Recipe_LeadershipOfHamal	21926	CouponLv_26	50	74436	RuneWord_Erc01_E	50	74438	RuneWord_Erc02_E	50	0	None	0	0	None	0	0	None	0	0	None	0	13307	LeadershipOfHamal	1
Claude	8	13095	TRUE	6	0	0	REB_WEP	86252	100	Recipe_InsightOfAntares	21926	CouponLv_26	50	74435	RuneWord_Erc01_G	50	74437	RuneWord_Erc02_G	50	0	None	0	0	None	0	0	None	0	0	None	0	13308	InsightOfAntares	1
Grace	6	13096	TRUE	6	0	0	REB_GUNS	86253	100	Recipe_IntuitionOfAlRischa	21926	CouponLv_26	50	74436	RuneWord_Erc01_E	50	74438	RuneWord_Erc02_E	50	0	None	0	0	None	0	0	None	0	0	None	0	13309	IntuitionOfAlRischa	1
Idge	7	13097	TRUE	6	0	0	REB_SMITH	86254	100	Recipe_RiposteOfArachne	21926	CouponLv_26	50	74435	RuneWord_Erc01_G	50	74437	RuneWord_Erc02_G	50	0	None	0	0	None	0	0	None	0	0	None	0	13310	RiposteOfArachne	1
Jose	18	13098	TRUE	6	0	0	COIM_SOLM	86255	100	Recipe_ReliefOfDeneb	21926	CouponLv_26	50	74436	RuneWord_Erc01_E	50	74438	RuneWord_Erc02_E	50	0	None	0	0	None	0	0	None	0	0	None	0	13311	ReliefOfDeneb	1
MBoma	20	13099	TRUE	6	0	0	COIM_MAIN2	86256	100	Recipe_JudgmentOfBynw	21926	CouponLv_26	50	74435	RuneWord_Erc01_G	50	74437	RuneWord_Erc02_G	50	0	None	0	0	None	0	0	None	0	0	None	0	13312	JudgmentOfBynw	1
Adelina	19	13100	TRUE	6	0	0	COIM_WEP	86257	100	Recipe_DelusionOfkaras	21926	CouponLv_26	50	74436	RuneWord_Erc01_E	50	74438	RuneWord_Erc02_E	50	0	None	0	0	None	0	0	None	0	0	None	0	13313	DelusionOfkaras	1
Lorch	26	13101	TRUE	6	0	0	AUCH_LORCH	86258	100	Recipe_AccuracyOfPegasus	21926	CouponLv_26	50	74435	RuneWord_Erc01_G	50	74437	RuneWord_Erc02_G	50	0	None	0	0	None	0	0	None	0	0	None	0	13314	AccuracyOfPegasus	1
Adelina	19	13102	TRUE	6	0	0	COIM_WEP	86259	100	Recipe_Kobold_Dagger	74438	RuneWord_Erc02_E	200	21830	Solvent	20	0	None	0	0	None	0	0	None	0	0	None	0	0	None	0	6512	Kobold_Dagger	1
Adelina	19	13103	TRUE	6	0	0	COIM_WEP	86260	100	Recipe_Kobold_Sword	74437	RuneWord_Erc02_G	200	21830	Solvent	20	0	None	0	0	None	0	0	None	0	0	None	0	0	None	0	6513	Kobold_Sword	1
Adelina	19	13104	TRUE	6	0	0	COIM_WEP	86261	100	Recipe_Kobold_SkullSword	74437	RuneWord_Erc02_G	200	21830	Solvent	20	0	None	0	0	None	0	0	None	0	0	None	0	0	None	0	6514	Kobold_SkullSword	1
Claude	8	13105	TRUE	6	0	0	REB_WEP	86262	100	Recipe_Kobold_Axe	74438	RuneWord_Erc02_E	200	21830	Solvent	20	0	None	0	0	None	0	0	None	0	0	None	0	0	None	0	6515	Kobold_Axe	1
Idge	7	13106	TRUE	6	0	0	REB_SMITH	86263	100	Recipe_Kobold_Shield	74437	RuneWord_Erc02_G	200	21830	Solvent	20	0	None	0	0	None	0	0	None	0	0	None	0	0	None	0	6516	Kobold_Shield	1
Claude	8	13107	TRUE	6	0	0	REB_WEP	86264	100	Recipe_Kobold_Torchlight	74438	RuneWord_Erc02_E	200	21830	Solvent	20	0	None	0	0	None	0	0	None	0	0	None	0	0	None	0	6517	Kobold_Torchlight	1
Claude	8	13108	TRUE	6	0	0	REB_WEP	86265	100	Recipe_WereBear_Poleaxe	74437	RuneWord_Erc02_G	200	21830	Solvent	20	0	None	0	0	None	0	0	None	0	0	None	0	0	None	0	6518	WereBear_Poleaxe	1
Claude	8	13109	TRUE	6	0	0	REB_WEP	86266	100	Recipe_WereBear_Mance	74438	RuneWord_Erc02_E	200	21830	Solvent	20	0	None	0	0	None	0	0	None	0	0	None	0	0	None	0	6519	WereBear_Mance	1
Jose	18	13110	TRUE	6	0	0	COIM_SOLM	86267	100	Recipe_WereBear_Cannon	74437	RuneWord_Erc02_G	200	21830	Solvent	20	0	None	0	0	None	0	0	None	0	0	None	0	0	None	0	6520	WereBear_Cannon	1
Claude	8	13111	TRUE	6	0	0	REB_WEP	86268	100	Recipe_WereBear_Star	74438	RuneWord_Erc02_E	200	21830	Solvent	20	0	None	0	0	None	0	0	None	0	0	None	0	0	None	0	6521	WereBear_Star	1
Claude	8	13112	TRUE	6	0	0	REB_WEP	86269	100	Recipe_Dullahan_Halberd	74437	RuneWord_Erc02_G	200	21830	Solvent	20	0	None	0	0	None	0	0	None	0	0	None	0	0	None	0	6522	Dullahan_Halberd	1
Adelina	19	13113	TRUE	6	0	0	COIM_WEP	86270	100	Recipe_Dullahan_Sword	74438	RuneWord_Erc02_E	200	21830	Solvent	20	0	None	0	0	None	0	0	None	0	0	None	0	0	None	0	6523	Dullahan_Sword	1
Grace	6	13114	TRUE	6	0	0	REB_GUNS	86271	100	Recipe_Dullahan_Pistol	74437	RuneWord_Erc02_G	200	21830	Solvent	20	0	None	0	0	None	0	0	None	0	0	None	0	0	None	0	6524	Dullahan_Pistol	1
Idge	7	13115	TRUE	6	0	0	REB_SMITH	86272	100	Recipe_Dullahan_Shield	74438	RuneWord_Erc02_E	200	21830	Solvent	20	0	None	0	0	None	0	0	None	0	0	None	0	0	None	0	6525	Dullahan_Shield	1
Adelina	19	13116	TRUE	6	0	0	COIM_WEP	86273	100	Recipe_Dullahan_Claymore	74437	RuneWord_Erc02_G	200	21830	Solvent	20	0	None	0	0	None	0	0	None	0	0	None	0	0	None	0	6526	Dullahan_Claymore	1
Lorch	26	13117	TRUE	6	0	0	AUCH_LORCH	86274	100	Recipe_BlunderLykaon	21926	CouponLv_26	50	74435	RuneWord_Erc01_G	50	74437	RuneWord_Erc02_G	50	0	None	0	0	None	0	0	None	0	0	None	0	13315	BlunderLykaon	1
Claude	8	13118	TRUE	6	0	0	REB_WEP	86275	100	Recipe_HowlCallisto	21926	CouponLv_26	50	74436	RuneWord_Erc01_E	50	74438	RuneWord_Erc02_E	50	0	None	0	0	None	0	0	None	0	0	None	0	13316	HowlCallisto	1
Claude	8	13119	TRUE	6	0	0	REB_WEP	86276	100	Recipe_ThewitsGemini	21926	CouponLv_26	50	74435	RuneWord_Erc01_G	50	74437	RuneWord_Erc02_G	50	0	None	0	0	None	0	0	None	0	0	None	0	13317	ThewitsGemini	1
Claude	8	13120	TRUE	6	0	0	REB_WEP	86277	100	Recipe_BalanceLibra	21926	CouponLv_26	50	74436	RuneWord_Erc01_E	50	74438	RuneWord_Erc02_E	50	0	None	0	0	None	0	0	None	0	0	None	0	13318	BalanceLibra	1
MBoma	20	13121	TRUE	6	0	0	COIM_MAIN2	86278	100	Recipe_TheDelphinus	21926	CouponLv_26	50	74435	RuneWord_Erc01_G	50	74437	RuneWord_Erc02_G	50	0	None	0	0	None	0	0	None	0	0	None	0	13319	TheDelphinus	1
MBoma	20	13122	TRUE	6	0	0	COIM_MAIN2	86279	100	Recipe_FirePalermp	21926	CouponLv_26	50	74436	RuneWord_Erc01_E	50	74438	RuneWord_Erc02_E	50	0	None	0	0	None	0	0	None	0	0	None	0	13320	FirePalermp	1
MBoma	20	13123	TRUE	6	0	0	COIM_MAIN2	86280	100	Recipe_LghtRotanev	21926	CouponLv_26	50	74435	RuneWord_Erc01_G	50	74437	RuneWord_Erc02_G	50	0	None	0	0	None	0	0	None	0	0	None	0	13321	LghtRotanev	1
MBoma	20	13124	TRUE	6	0	0	COIM_MAIN2	86281	100	Recipe_IceSualocin	21926	CouponLv_26	50	74436	RuneWord_Erc01_E	50	74438	RuneWord_Erc02_E	50	0	None	0	0	None	0	0	None	0	0	None	0	13322	IceSualocin	1
MBoma	20	13125	TRUE	6	0	0	paoloviaje1	86282	100	Recipe_SakuraTwing_JPN	21603	Juniper	50	21604	ManaStone	50	21197	Ionium_Pure	300	21198	Quartz_Pure	300	21923	CouponLv_23	3	0	None	0	0	None	0	63206	SakuraTwing_JPN	1
Claude	8	13126	TRUE	6	0	0	paoloviaje1	86283	100	Recipe_FrozenSwordfish_JPN	21602	CastIron	50	21605	ReinforcedLeather	50	21199	Aidanium_Pure	300	21200	Etretanium_Pure	300	21923	CouponLv_23	3	0	None	0	0	None	0	63207	FrozenSwordfish_JPN	1
Claude	8	13127	TRUE	6	0	0	paoloviaje1	86284	100	Recipe_Nadachi_JPN	21601	CompositeSteel	50	21602	CastIron	50	21197	Ionium_Pure	300	21199	Aidanium_Pure	300	21923	CouponLv_23	3	0	None	0	0	None	0	63208	Nadachi_JPN	1
MBoma	20	13128	TRUE	6	0	0	paoloviaje1	86285	100	Recipe_SilverSkullicBracer_JPN	21603	Juniper	50	21604	ManaStone	50	21198	Quartz_Pure	300	21200	Etretanium_Pure	300	21923	CouponLv_23	3	0	None	0	0	None	0	63209	SilverSkullicBracer_JPN	1
Adelina	19	13129	TRUE	6	0	0	paoloviaje1	86286	100	Recipe_katana_JPN	21601	CompositeSteel	50	21602	CastIron	50	21197	Ionium_Pure	300	21198	Quartz_Pure	300	21923	CouponLv_23	3	0	None	0	0	None	0	63210	katana_JPN	1
Grace	6	13130	TRUE	6	0	0	paoloviaje1	86287	100	Recipe_SilverStriker_JPN	21602	CastIron	50	21603	Juniper	50	21199	Aidanium_Pure	300	21200	Etretanium_Pure	300	21923	CouponLv_23	3	0	None	0	0	None	0	63211	SilverStriker_JPN	1
Adelina	19	13131	TRUE	6	0	0	paoloviaje1	86288	100	Recipe_Sfrozenmarlin_JPN	21602	CastIron	50	21605	ReinforcedLeather	50	21197	Ionium_Pure	300	21199	Aidanium_Pure	300	21923	CouponLv_23	3	0	None	0	0	None	0	63212	Sfrozenmarlin_JPN	1
Grace	6	13132	TRUE	6	0	0	paoloviaje1	86289	100	Recipe_CrystalShooter_JPN	21602	CastIron	50	21603	Juniper	50	21198	Quartz_Pure	300	21200	Etretanium_Pure	300	21923	CouponLv_23	3	0	None	0	0	None	0	63213	CrystalShooter_JPN	1
Claude	8	13133	TRUE	6	0	0	paoloviaje1	86290	100	Recipe_StarKnuckle_JPN	21601	CompositeSteel	50	21602	CastIron	50	21197	Ionium_Pure	300	21198	Quartz_Pure	300	21923	CouponLv_23	3	0	None	0	0	None	0	63214	StarKnuckle_JPN	1
Jose	18	13134	TRUE	6	0	0	paoloviaje1	86291	100	Recipe_FrozfishCannon_JPN	21602	CastIron	50	21605	ReinforcedLeather	50	21199	Aidanium_Pure	300	21200	Etretanium_Pure	300	21923	CouponLv_23	3	0	None	0	0	None	0	63215	FrozfishCannon_JPN	1
Adelina	19	13135	TRUE	6	0	0	paoloviaje1	86292	100	Recipe_ElegantRose_JPN	21601	CompositeSteel	50	21602	CastIron	50	21197	Ionium_Pure	300	21199	Aidanium_Pure	300	21923	CouponLv_23	3	0	None	0	0	None	0	63216	ElegantRose_JPN	1
Andre	7	13136	TRUE	7	0	0	REB_TAYLOR	86293	100	Recipe_LeNoir_FGT	21810	RedJewel5	1	21605	ReinforcedLeather	100	75575	Leather_Crystal_29	2	21207	Etretanium_MEGA	50	21923	CouponLv_23	20	0	None	0	0	None	0	64701	LeNoir_FGT	1
Andre	16	13137	TRUE	7	0	0	REB_TAYLOR	86294	100	Recipe_LeNoir_SCT	21810	RedJewel5	1	21605	ReinforcedLeather	100	75575	Leather_Crystal_29	2	21207	Etretanium_MEGA	50	21923	CouponLv_23	20	0	None	0	0	None	0	64702	LeNoir_SCT	1
