AccomplishID	AccomplishName	AccomplishPoint	CheckProperty	CheckType	ClassID	ClassName	Desc	IsContinue	RewardItem	Stage	SysMsg	Title	Type
1301	Golemkill	800	Golem, 1600000000	MonKill	1340	Golem40	<$>161667</>	FALSE	189157, 50	40	<$>161303</>	<$>161666</>	Battle_PVE
1301	Golemkill	850	Golem, 1700000000	MonKill	1341	Golem41	<$>161669</>	FALSE	189157, 50	41	<$>161303</>	<$>161668</>	Battle_PVE
1301	Golemkill	900	Golem, 1800000000	MonKill	1342	Golem42	<$>161671</>	FALSE	189157, 50	42	<$>161303</>	<$>161670</>	Battle_PVE
1301	Golemkill	950	Golem, 1900000000	MonKill	1343	Golem43	<$>161673</>	FALSE	189157, 50	43	<$>161303</>	<$>161672</>	Battle_PVE
1301	Golemkill	1000	Golem, 2000000000	MonKill	1344	Golem44	<$>161675</>	FALSE	26104, 1	44	<$>161303</>	<$>161674</>	Battle_PVE
1401	Demonkill	1	Demon, 100	MonKill	1401	Demon1	<$>161677</>	FALSE	23457, 2	1	<$>161303</>	<$>161676</>	Battle_PVE
1401	Demonkill	2	Demon, 1000	MonKill	1402	Demon2	<$>161678</>	FALSE	23524, 3	2	<$>161303</>	D - 1000	Battle_PVE
1401	Demonkill	3	Demon, 1500	MonKill	1403	Demon3	<$>161679</>	FALSE	23525, 3	3	<$>161303</>	D - 1500	Battle_PVE
1401	Demonkill	4	Demon, 2000	MonKill	1404	Demon4	<$>161681</>	FALSE	23526, 3	4	<$>161303</>	<$>161680</>	Battle_PVE
1401	Demonkill	5	Demon, 5000	MonKill	1405	Demon5	<$>161683</>	FALSE	23457, 10	5	<$>161303</>	<$>161682</>	Battle_PVE
1401	Demonkill	6	Demon, 10000	MonKill	1406	Demon6	<$>161685</>	FALSE	23524, 15	6	<$>161303</>	<$>161684</>	Battle_PVE
1401	Demonkill	7	Demon, 20000	MonKill	1407	Demon7	<$>161687</>	FALSE	23525, 15	7	<$>161303</>	<$>161686</>	Battle_PVE
1401	Demonkill	8	Demon, 30000	MonKill	1408	Demon8	<$>161689</>	FALSE	23526, 15	8	<$>161303</>	<$>161688</>	Battle_PVE
1401	Demonkill	9	Demon, 50000	MonKill	1409	Demon9	<$>161691</>	FALSE	189144, 5	9	<$>161303</>	<$>161690</>	Battle_PVE
1401	Demonkill	10	Demon, 100000	MonKill	1410	Demon10	<$>161693</>	FALSE	189144, 5	10	<$>161303</>	<$>161692</>	Battle_PVE
1401	Demonkill	15	Demon, 1000000	MonKill	1411	Demon11	<$>161695</>	FALSE	189144, 5	11	<$>161303</>	<$>161694</>	Battle_PVE
1401	Demonkill	20	Demon, 10000000	MonKill	1412	Demon12	<$>161697</>	FALSE	189144, 5	12	<$>161303</>	<$>161696</>	Battle_PVE
1401	Demonkill	25	Demon, 30000000	MonKill	1413	Demon13	<$>161699</>	FALSE	189144, 10	13	<$>161303</>	<$>161698</>	Battle_PVE
1401	Demonkill	30	Demon, 50000000	MonKill	1414	Demon14	<$>161701</>	FALSE	189144, 10	14	<$>161303</>	<$>161700</>	Battle_PVE
1401	Demonkill	40	Demon, 80000000	MonKill	1415	Demon15	<$>161703</>	FALSE	189144, 10	15	<$>161303</>	<$>161702</>	Battle_PVE
1401	Demonkill	50	Demon, 100000000	MonKill	1416	Demon16	<$>161705</>	FALSE	189144, 10	16	<$>161303</>	<$>161704</>	Battle_PVE
1401	Demonkill	75	Demon, 150000000	MonKill	1417	Demon17	<$>161707</>	FALSE	189144, 20	17	<$>161303</>	<$>161706</>	Battle_PVE
1401	Demonkill	100	Demon, 200000000	MonKill	1418	Demon18	<$>161709</>	FALSE	189144, 20	18	<$>161303</>	<$>161708</>	Battle_PVE
1401	Demonkill	125	Demon, 250000000	MonKill	1419	Demon19	<$>161711</>	FALSE	189144, 20	19	<$>161303</>	<$>161710</>	Battle_PVE
1401	Demonkill	150	Demon, 300000000	MonKill	1420	Demon20	<$>161713</>	FALSE	189144, 20	20	<$>161303</>	<$>161712</>	Battle_PVE
1401	Demonkill	175	Demon, 350000000	MonKill	1421	Demon21	<$>161715</>	FALSE	189144, 20	21	<$>161303</>	<$>161714</>	Battle_PVE
1401	Demonkill	200	Demon, 400000000	MonKill	1422	Demon22	<$>161717</>	FALSE	189144, 20	22	<$>161303</>	<$>161716</>	Battle_PVE
1401	Demonkill	225	Demon, 450000000	MonKill	1423	Demon23	<$>161719</>	FALSE	189144, 20	23	<$>161303</>	<$>161718</>	Battle_PVE
1401	Demonkill	250	Demon, 500000000	MonKill	1424	Demon24	<$>161721</>	FALSE	189144, 20	24	<$>161303</>	<$>161720</>	Battle_PVE
1401	Demonkill	275	Demon, 550000000	MonKill	1425	Demon25	<$>161723</>	FALSE	189144, 30	25	<$>161303</>	<$>161722</>	Battle_PVE
1401	Demonkill	300	Demon, 600000000	MonKill	1426	Demon26	<$>161725</>	FALSE	189144, 30	26	<$>161303</>	<$>161724</>	Battle_PVE
1401	Demonkill	325	Demon, 650000000	MonKill	1427	Demon27	<$>161727</>	FALSE	189144, 30	27	<$>161303</>	<$>161726</>	Battle_PVE
1401	Demonkill	350	Demon, 700000000	MonKill	1428	Demon28	<$>161729</>	FALSE	189144, 30	28	<$>161303</>	<$>161728</>	Battle_PVE
1401	Demonkill	375	Demon, 750000000	MonKill	1429	Demon29	<$>161731</>	FALSE	189144, 30	29	<$>161303</>	<$>161730</>	Battle_PVE
1401	Demonkill	400	Demon, 800000000	MonKill	1430	Demon30	<$>161733</>	FALSE	189144, 30	30	<$>161303</>	<$>161732</>	Battle_PVE
1401	Demonkill	425	Demon, 850000000	MonKill	1431	Demon31	<$>161735</>	FALSE	189144, 30	31	<$>161303</>	<$>161734</>	Battle_PVE
1401	Demonkill	450	Demon, 900000000	MonKill	1432	Demon32	<$>161737</>	FALSE	189144, 30	32	<$>161303</>	<$>161736</>	Battle_PVE
1401	Demonkill	475	Demon, 950000000	MonKill	1433	Demon33	<$>161739</>	FALSE	189144, 30	33	<$>161303</>	<$>161738</>	Battle_PVE
1401	Demonkill	500	Demon, 1000000000	MonKill	1434	Demon34	<$>161741</>	FALSE	189144, 50	34	<$>161303</>	<$>161740</>	Battle_PVE
1401	Demonkill	550	Demon, 1100000000	MonKill	1435	Demon35	<$>161743</>	FALSE	189144, 50	35	<$>161303</>	<$>161742</>	Battle_PVE
1401	Demonkill	600	Demon, 1200000000	MonKill	1436	Demon36	<$>161745</>	FALSE	189144, 50	36	<$>161303</>	<$>161744</>	Battle_PVE
1401	Demonkill	650	Demon, 1300000000	MonKill	1437	Demon37	<$>161747</>	FALSE	189144, 50	37	<$>161303</>	<$>161746</>	Battle_PVE
1401	Demonkill	700	Demon, 1400000000	MonKill	1438	Demon38	<$>161749</>	FALSE	189144, 50	38	<$>161303</>	<$>161748</>	Battle_PVE
1401	Demonkill	750	Demon, 1500000000	MonKill	1439	Demon39	<$>161751</>	FALSE	189144, 50	39	<$>161303</>	<$>161750</>	Battle_PVE
1401	Demonkill	800	Demon, 1600000000	MonKill	1440	Demon40	<$>161753</>	FALSE	189144, 50	40	<$>161303</>	<$>161752</>	Battle_PVE
1401	Demonkill	850	Demon, 1700000000	MonKill	1441	Demon41	<$>161755</>	FALSE	189144, 50	41	<$>161303</>	<$>161754</>	Battle_PVE
1401	Demonkill	900	Demon, 1800000000	MonKill	1442	Demon42	<$>161757</>	FALSE	189144, 50	42	<$>161303</>	<$>161756</>	Battle_PVE
1401	Demonkill	950	Demon, 1900000000	MonKill	1443	Demon43	<$>161759</>	FALSE	189144, 50	43	<$>161303</>	<$>161758</>	Battle_PVE
1401	Demonkill	1000	Demon, 2000000000	MonKill	1444	Demon44	<$>161761</>	FALSE	26105, 1	44	<$>161303</>	<$>161760</>	Battle_PVE
1501	Humankill	1	Human, 100	MonKill	1501	Human1	<$>161763</>	FALSE	23457, 2	1	<$>161303</>	<$>161762</>	Battle_PVE
1501	Humankill	2	Human, 1000	MonKill	1502	Human2	<$>161764</>	FALSE	23524, 3	2	<$>161303</>	H - 1000	Battle_PVE
1501	Humankill	3	Human, 1500	MonKill	1503	Human3	<$>161765</>	FALSE	23525, 3	3	<$>161303</>	H - 1500	Battle_PVE
1501	Humankill	4	Human, 2000	MonKill	1504	Human4	<$>161767</>	FALSE	23526, 3	4	<$>161303</>	<$>161766</>	Battle_PVE
1501	Humankill	5	Human, 5000	MonKill	1505	Human5	<$>161769</>	FALSE	23457, 10	5	<$>161303</>	<$>161768</>	Battle_PVE
1501	Humankill	6	Human, 10000	MonKill	1506	Human6	<$>161771</>	FALSE	23524, 15	6	<$>161303</>	<$>161770</>	Battle_PVE
1501	Humankill	7	Human, 20000	MonKill	1507	Human7	<$>161773</>	FALSE	23525, 15	7	<$>161303</>	<$>161772</>	Battle_PVE
1501	Humankill	8	Human, 30000	MonKill	1508	Human8	<$>161775</>	FALSE	23526, 15	8	<$>161303</>	<$>161774</>	Battle_PVE
1501	Humankill	9	Human, 50000	MonKill	1509	Human9	<$>161777</>	FALSE	189142, 5	9	<$>161303</>	<$>161776</>	Battle_PVE
1501	Humankill	10	Human, 100000	MonKill	1510	Human10	<$>161779</>	FALSE	189142, 5	10	<$>161303</>	<$>161778</>	Battle_PVE
1501	Humankill	15	Human, 1000000	MonKill	1511	Human11	<$>161781</>	FALSE	189142, 5	11	<$>161303</>	<$>161780</>	Battle_PVE
1501	Humankill	20	Human, 10000000	MonKill	1512	Human12	<$>161783</>	FALSE	189142, 5	12	<$>161303</>	<$>161782</>	Battle_PVE
1501	Humankill	25	Human, 30000000	MonKill	1513	Human13	<$>161785</>	FALSE	189142, 10	13	<$>161303</>	<$>161784</>	Battle_PVE
1501	Humankill	30	Human, 50000000	MonKill	1514	Human14	<$>161787</>	FALSE	189142, 10	14	<$>161303</>	<$>161786</>	Battle_PVE
1501	Humankill	40	Human, 80000000	MonKill	1515	Human15	<$>161789</>	FALSE	189142, 10	15	<$>161303</>	<$>161788</>	Battle_PVE
1501	Humankill	50	Human, 100000000	MonKill	1516	Human16	<$>161791</>	FALSE	189142, 10	16	<$>161303</>	<$>161790</>	Battle_PVE
1501	Humankill	75	Human, 150000000	MonKill	1517	Human17	<$>161793</>	FALSE	189142, 20	17	<$>161303</>	<$>161792</>	Battle_PVE
1501	Humankill	100	Human, 200000000	MonKill	1518	Human18	<$>161795</>	FALSE	189142, 20	18	<$>161303</>	<$>161794</>	Battle_PVE
1501	Humankill	125	Human, 250000000	MonKill	1519	Human19	<$>161797</>	FALSE	189142, 20	19	<$>161303</>	<$>161796</>	Battle_PVE
1501	Humankill	150	Human, 300000000	MonKill	1520	Human20	<$>161799</>	FALSE	189142, 20	20	<$>161303</>	<$>161798</>	Battle_PVE
1501	Humankill	175	Human, 350000000	MonKill	1521	Human21	<$>161801</>	FALSE	189142, 20	21	<$>161303</>	<$>161800</>	Battle_PVE
1501	Humankill	200	Human, 400000000	MonKill	1522	Human22	<$>161803</>	FALSE	189142, 20	22	<$>161303</>	<$>161802</>	Battle_PVE
1501	Humankill	225	Human, 450000000	MonKill	1523	Human23	<$>161805</>	FALSE	189142, 20	23	<$>161303</>	<$>161804</>	Battle_PVE
1501	Humankill	250	Human, 500000000	MonKill	1524	Human24	<$>161807</>	FALSE	189142, 20	24	<$>161303</>	<$>161806</>	Battle_PVE
1501	Humankill	275	Human, 550000000	MonKill	1525	Human25	<$>161809</>	FALSE	189142, 30	25	<$>161303</>	<$>161808</>	Battle_PVE
1501	Humankill	300	Human, 600000000	MonKill	1526	Human26	<$>161811</>	FALSE	189142, 30	26	<$>161303</>	<$>161810</>	Battle_PVE
1501	Humankill	325	Human, 650000000	MonKill	1527	Human27	<$>161813</>	FALSE	189142, 30	27	<$>161303</>	<$>161812</>	Battle_PVE
1501	Humankill	350	Human, 700000000	MonKill	1528	Human28	<$>161815</>	FALSE	189142, 30	28	<$>161303</>	<$>161814</>	Battle_PVE
1501	Humankill	375	Human, 750000000	MonKill	1529	Human29	<$>161817</>	FALSE	189142, 30	29	<$>161303</>	<$>161816</>	Battle_PVE
1501	Humankill	400	Human, 800000000	MonKill	1530	Human30	<$>161819</>	FALSE	189142, 30	30	<$>161303</>	<$>161818</>	Battle_PVE
1501	Humankill	425	Human, 850000000	MonKill	1531	Human31	<$>161821</>	FALSE	189142, 30	31	<$>161303</>	<$>161820</>	Battle_PVE
1501	Humankill	450	Human, 900000000	MonKill	1532	Human32	<$>161823</>	FALSE	189142, 30	32	<$>161303</>	<$>161822</>	Battle_PVE
1501	Humankill	475	Human, 950000000	MonKill	1533	Human33	<$>161825</>	FALSE	189142, 30	33	<$>161303</>	<$>161824</>	Battle_PVE
1501	Humankill	500	Human, 1000000000	MonKill	1534	Human34	<$>161827</>	FALSE	189142, 50	34	<$>161303</>	<$>161826</>	Battle_PVE
1501	Humankill	550	Human, 1100000000	MonKill	1535	Human35	<$>161829</>	FALSE	189142, 50	35	<$>161303</>	<$>161828</>	Battle_PVE
1501	Humankill	600	Human, 1200000000	MonKill	1536	Human36	<$>161831</>	FALSE	189142, 50	36	<$>161303</>	<$>161830</>	Battle_PVE
1501	Humankill	650	Human, 1300000000	MonKill	1537	Human37	<$>161833</>	FALSE	189142, 50	37	<$>161303</>	<$>161832</>	Battle_PVE
1501	Humankill	700	Human, 1400000000	MonKill	1538	Human38	<$>161835</>	FALSE	189142, 50	38	<$>161303</>	<$>161834</>	Battle_PVE
1501	Humankill	750	Human, 1500000000	MonKill	1539	Human39	<$>161837</>	FALSE	189142, 50	39	<$>161303</>	<$>161836</>	Battle_PVE
1501	Humankill	800	Human, 1600000000	MonKill	1540	Human40	<$>161839</>	FALSE	189142, 50	40	<$>161303</>	<$>161838</>	Battle_PVE
1501	Humankill	850	Human, 1700000000	MonKill	1541	Human41	<$>161841</>	FALSE	189142, 50	41	<$>161303</>	<$>161840</>	Battle_PVE
1501	Humankill	900	Human, 1800000000	MonKill	1542	Human42	<$>161843</>	FALSE	189142, 50	42	<$>161303</>	<$>161842</>	Battle_PVE
1501	Humankill	950	Human, 1900000000	MonKill	1543	Human43	<$>161845</>	FALSE	189142, 50	43	<$>161303</>	<$>161844</>	Battle_PVE
1501	Humankill	1000	Human, 2000000000	MonKill	1544	Human44	<$>161847</>	FALSE	26106, 1	44	<$>161303</>	<$>161846</>	Battle_PVE
2001	WorldPVP_Enter	1	AP_WPParticipation, 1	CommProp	2001	WorldPVP_Enter1	<$>161849</>	TRUE	75330, 1	1	<$>161303</>	<$>161848</>	Battle_PVP
2001	WorldPVP_Enter	4	AP_WPParticipation, 5	CommProp	2002	WorldPVP_Enter2	<$>161851</>	TRUE	75330, 1	2	<$>161303</>	<$>161850</>	Battle_PVP
2001	WorldPVP_Enter	7	AP_WPParticipation, 10	CommProp	2003	WorldPVP_Enter3	<$>161853</>	TRUE	75330, 3	3	<$>161303</>	<$>161852</>	Battle_PVP
2001	WorldPVP_Enter	10	AP_WPParticipation, 50	CommProp	2004	WorldPVP_Enter4	<$>161855</>	TRUE	75330, 5	4	<$>161303</>	<$>161854</>	Battle_PVP
2001	WorldPVP_Enter	15	AP_WPParticipation, 100	CommProp	2005	WorldPVP_Enter5	<$>161857</>	TRUE	21804, 10	5	<$>161303</>	<$>161856</>	Battle_PVP
2001	WorldPVP_Enter	25	AP_WPParticipation, 500	CommProp	2006	WorldPVP_Enter6	<$>161859</>	TRUE	48060, 1	6	<$>161303</>	<$>161858</>	Battle_PVP
2001	WorldPVP_Enter	50	AP_WPParticipation, 1000	CommProp	2007	WorldPVP_Enter7	<$>161861</>	TRUE	48506, 1	7	<$>161303</>	<$>161860</>	Battle_PVP
2001	WorldPVP_Enter	100	AP_WPParticipation, 2000	CommProp	2008	WorldPVP_Enter8	<$>161863</>	TRUE	48507, 1	8	<$>161303</>	<$>161862</>	Battle_PVP
2001	WorldPVP_Enter	250	AP_WPParticipation, 5000	CommProp	2009	WorldPVP_Enter9	<$>161865</>	TRUE	48505, 1	9	<$>161303</>	<$>161864</>	Battle_PVP
2001	WorldPVP_Enter	500	AP_WPParticipation, 10000	CommProp	2010	WorldPVP_Enter10	<$>161867</>	TRUE	48512, 1	10	<$>161303</>	<$>161866</>	Battle_PVP
2101	WorldPVP_Win	3	AP_WPWin, 1	CommProp	2101	WorldPVP_Win1	<$>161868</>	TRUE	157074, 1	1	<$>161303</>	<$>28700</>	Battle_PVP
2101	WorldPVP_Win	9	AP_WPWin, 5	CommProp	2102	WorldPVP_Win2	<$>161870</>	TRUE	88059, 1	2	<$>161303</>	<$>161869</>	Battle_PVP
2101	WorldPVP_Win	21	AP_WPWin, 10	CommProp	2103	WorldPVP_Win3	<$>161872</>	TRUE	157075, 1	3	<$>161303</>	<$>161871</>	Battle_PVP
2101	WorldPVP_Win	36	AP_WPWin, 50	CommProp	2104	WorldPVP_Win4	<$>161874</>	TRUE	88018, 20	4	<$>161303</>	<$>161873</>	Battle_PVP
2101	WorldPVP_Win	60	AP_WPWin, 100	CommProp	2105	WorldPVP_Win5	<$>161876</>	TRUE	21153, 2	5	<$>161303</>	<$>161875</>	Battle_PVP
2101	WorldPVP_Win	105	AP_WPWin, 500	CommProp	2106	WorldPVP_Win6	<$>161878</>	TRUE	88075, 4	6	<$>161303</>	<$>161877</>	Battle_PVP
2101	WorldPVP_Win	210	AP_WPWin, 1000	CommProp	2107	WorldPVP_Win7	<$>161880</>	TRUE	88075, 8	7	<$>161303</>	<$>161879</>	Battle_PVP
2101	WorldPVP_Win	375	AP_WPWin, 5000	CommProp	2108	WorldPVP_Win8	<$>161882</>	TRUE	160089, 1	8	<$>161303</>	<$>161881</>	Battle_PVP
2101	WorldPVP_Win	750	AP_WPWin, 10000	CommProp	2109	WorldPVP_Win9	<$>161884</>	TRUE	86907, 1	9	<$>161303</>	<$>161883</>	Battle_PVP
2201	WorldPVP_Lose	1	AP_WPLose, 1	CommProp	2201	WorldPVP_Lose1	<$>161886</>	TRUE	75330, 1	1	<$>161303</>	<$>161885</>	Battle_PVP
2201	WorldPVP_Lose	3	AP_WPLose, 5	CommProp	2202	WorldPVP_Lose2	<$>161888</>	TRUE	75330, 1	2	<$>161303</>	<$>161887</>	Battle_PVP
2201	WorldPVP_Lose	7	AP_WPLose, 10	CommProp	2203	WorldPVP_Lose3	<$>161890</>	TRUE	75330, 1	3	<$>161303</>	<$>161889</>	Battle_PVP
2201	WorldPVP_Lose	12	AP_WPLose, 50	CommProp	2204	WorldPVP_Lose4	<$>161892</>	TRUE	75330, 1	4	<$>161303</>	<$>161891</>	Battle_PVP
2201	WorldPVP_Lose	20	AP_WPLose, 100	CommProp	2205	WorldPVP_Lose5	<$>161894</>	TRUE	20670, 1	5	<$>161303</>	<$>161893</>	Battle_PVP
2201	WorldPVP_Lose	35	AP_WPLose, 500	CommProp	2206	WorldPVP_Lose6	<$>161896</>	TRUE	24105, 1	6	<$>161303</>	<$>161895</>	Battle_PVP
2201	WorldPVP_Lose	70	AP_WPLose, 1000	CommProp	2207	WorldPVP_Lose7	<$>161898</>	TRUE	24105, 1	7	<$>161303</>	<$>161897</>	Battle_PVP
2201	WorldPVP_Lose	125	AP_WPLose, 5000	CommProp	2208	WorldPVP_Lose8	<$>161900</>	TRUE	24105, 1	8	<$>161303</>	<$>161899</>	Battle_PVP
2201	WorldPVP_Lose	250	AP_WPLose, 10000	CommProp	2209	WorldPVP_Lose9	<$>161902</>	TRUE	24105, 1	9	<$>161303</>	<$>161901</>	Battle_PVP
2501	Cwar_WarCount	1	Cwar_WarCount, 1	CommProp	2501	Cwar_Attendance1	<$>161984</>	TRUE	160108, 3	1	<$>161303</>	<$>161983</>	Battle_PVP
2501	Cwar_WarCount	7	Cwar_WarCount, 7	CommProp	2502	Cwar_Attendance2	<$>161986</>	TRUE	189611, 20	2	<$>161303</>	<$>161985</>	Battle_PVP
2501	Cwar_WarCount	15	Cwar_WarCount, 15	CommProp	2503	Cwar_Attendance3	<$>161988</>	TRUE	189611, 20	3	<$>161303</>	<$>161987</>	Battle_PVP
2501	Cwar_WarCount	50	Cwar_WarCount, 50	CommProp	2504	Cwar_Attendance4	<$>161990</>	TRUE	88429, 1	4	<$>161303</>	<$>161989</>	Battle_PVP
2501	Cwar_WarCount	70	Cwar_WarCount, 70	CommProp	2505	Cwar_Attendance5	<$>161992</>	TRUE	88304, 1	5	<$>161303</>	<$>161991</>	Battle_PVP
2501	Cwar_WarCount	100	Cwar_WarCount, 100	CommProp	2506	Cwar_Attendance6	<$>161994</>	TRUE	88259, 1	6	<$>161303</>	<$>161993</>	Battle_PVP
2501	Cwar_WarCount	150	Cwar_WarCount, 150	CommProp	2507	Cwar_Attendance7	<$>161996</>	TRUE	88308, 1	7	<$>161303</>	<$>161995</>	Battle_PVP
2501	Cwar_WarCount	200	Cwar_WarCount, 200	CommProp	2508	Cwar_Attendance8	<$>161998</>	TRUE	21804, 100	8	<$>161303</>	<$>161997</>	Battle_PVP
2551	Cwar_WinTotal	3	Cwar_WinTotal, 1	CommProp	2551	Cwar_Win1	<$>162000</>	TRUE	20964, 3	1	<$>161303</>	<$>161999</>	Battle_PVP
2551	Cwar_WinTotal	8	Cwar_WinTotal, 3	CommProp	2552	Cwar_Win2	<$>162002</>	TRUE	23441, 5	2	<$>161303</>	<$>162001</>	Battle_PVP
2551	Cwar_WinTotal	13	Cwar_WinTotal, 5	CommProp	2553	Cwar_Win3	<$>162004</>	TRUE	23442, 5	3	<$>161303</>	<$>162003</>	Battle_PVP
2551	Cwar_WinTotal	18	Cwar_WinTotal, 7	CommProp	2554	Cwar_Win4	<$>162006</>	TRUE	23443, 5	4	<$>161303</>	<$>162005</>	Battle_PVP
2551	Cwar_WinTotal	23	Cwar_WinTotal, 9	CommProp	2555	Cwar_Win5	<$>162008</>	TRUE	21375, 50	5	<$>161303</>	<$>162007</>	Battle_PVP
2551	Cwar_WinTotal	30	Cwar_WinTotal, 12	CommProp	2556	Cwar_Win6	<$>162010</>	TRUE	21375, 50	6	<$>161303</>	<$>162009</>	Battle_PVP
2551	Cwar_WinTotal	38	Cwar_WinTotal, 15	CommProp	2557	Cwar_Win7	<$>162012</>	TRUE	189611, 10	7	<$>161303</>	<$>162011</>	Battle_PVP
2551	Cwar_WinTotal	125	Cwar_WinTotal, 50	CommProp	2558	Cwar_Win8	<$>162014</>	TRUE	160108, 30	8	<$>161303</>	<$>162013</>	Battle_PVP
2551	Cwar_WinTotal	175	Cwar_WinTotal, 70	CommProp	2559	Cwar_Win9	<$>162016</>	TRUE	88429, 1	9	<$>161303</>	<$>162015</>	Battle_PVP
2551	Cwar_WinTotal	250	Cwar_WinTotal, 100	CommProp	2560	Cwar_Win10	<$>162018</>	TRUE	88304, 1	10	<$>161303</>	<$>162017</>	Battle_PVP
2551	Cwar_WinTotal	375	Cwar_WinTotal, 150	CommProp	2561	Cwar_Win11	<$>162020</>	TRUE	88259, 1	11	<$>161303</>	<$>162019</>	Battle_PVP
2551	Cwar_WinTotal	500	Cwar_WinTotal, 200	CommProp	2562	Cwar_Win12	<$>162022</>	TRUE	88308, 1	12	<$>161303</>	<$>162021</>	Battle_PVP
2601	Cwar_WinContinueM	20	Cwar_WinContinueMax, 2	CommProp	2601	Cwar_WinContinue1	<$>162023</>	TRUE	20086, 10	1	<$>161303</>	<$>28666</>	Battle_PVP
2601	Cwar_WinContinueM	30	Cwar_WinContinueMax, 3	CommProp	2602	Cwar_WinContinue2	<$>162024</>	TRUE	21375, 20	2	<$>161303</>	<$>28667</>	Battle_PVP
2601	Cwar_WinContinueM	50	Cwar_WinContinueMax, 5	CommProp	2603	Cwar_WinContinue3	<$>162025</>	TRUE	189611, 10	3	<$>161303</>	<$>28668</>	Battle_PVP
2601	Cwar_WinContinueM	70	Cwar_WinContinueMax, 7	CommProp	2604	Cwar_WinContinue4	<$>162026</>	TRUE	160108, 10	4	<$>161303</>	<$>28669</>	Battle_PVP
2601	Cwar_WinContinueM	100	Cwar_WinContinueMax, 10	CommProp	2605	Cwar_WinContinue5	<$>162027</>	TRUE	75330, 25	5	<$>161303</>	<$>28670</>	Battle_PVP
2601	Cwar_WinContinueM	300	Cwar_WinContinueMax, 30	CommProp	2606	Cwar_WinContinue6	<$>162028</>	TRUE	157091, 100	6	<$>161303</>	<$>28671</>	Battle_PVP
2621	Cwar_LoseContinueM	10	Cwar_LoseContinueM, 2	CommProp	2621	Cwar_LoseContinue1	<$>162029</>	TRUE	20086, 10	1	<$>161303</>	<$>28711</>	Battle_PVP
2621	Cwar_LoseContinueM	15	Cwar_LoseContinueM, 3	CommProp	2622	Cwar_LoseContinue2	<$>162030</>	TRUE	21375, 20	2	<$>161303</>	<$>28712</>	Battle_PVP
2621	Cwar_LoseContinueM	25	Cwar_LoseContinueM, 5	CommProp	2623	Cwar_LoseContinue3	<$>162031</>	TRUE	189611, 10	3	<$>161303</>	<$>28713</>	Battle_PVP
2621	Cwar_LoseContinueM	35	Cwar_LoseContinueM, 7	CommProp	2624	Cwar_LoseContinue4	<$>162032</>	TRUE	160108, 10	4	<$>161303</>	<$>28714</>	Battle_PVP
2621	Cwar_LoseContinueM	50	Cwar_LoseContinueM, 10	CommProp	2625	Cwar_LoseContinue5	<$>162033</>	TRUE	75330, 25	5	<$>161303</>	<$>28715</>	Battle_PVP
2621	Cwar_LoseContinueM	150	Cwar_LoseContinueM, 30	CommProp	2626	Cwar_LoseContinue6	<$>162034</>	TRUE	157091, 100	6	<$>161303</>	<$>28716</>	Battle_PVP
2641	Cwar_NeverdieMax	30	Cwar_NeverdieMax, 2	CommProp	2641	Cwar_Neverdie, 1	<$>162035</>	TRUE	20084, 1	1	<$>161303</>	<$>28689</>	Battle_PVP
2641	Cwar_NeverdieMax	45	Cwar_NeverdieMax, 3	CommProp	2642	Cwar_Neverdie, 2	<$>162036</>	TRUE	20084, 1	2	<$>161303</>	<$>28690</>	Battle_PVP
2641	Cwar_NeverdieMax	75	Cwar_NeverdieMax, 5	CommProp	2643	Cwar_Neverdie, 3	<$>162037</>	TRUE	20084, 1	3	<$>161303</>	<$>28691</>	Battle_PVP
2641	Cwar_NeverdieMax	105	Cwar_NeverdieMax, 7	CommProp	2644	Cwar_Neverdie, 4	<$>162038</>	TRUE	20084, 3	4	<$>161303</>	<$>28692</>	Battle_PVP
2641	Cwar_NeverdieMax	150	Cwar_NeverdieMax, 10	CommProp	2645	Cwar_Neverdie, 5	<$>162039</>	TRUE	20084, 5	5	<$>161303</>	<$>28693</>	Battle_PVP
2641	Cwar_NeverdieMax	375	Cwar_NeverdieMax, 25	CommProp	2646	Cwar_Neverdie, 6	<$>162040</>	TRUE	20084, 10	6	<$>161303</>	<$>28694</>	Battle_PVP
2661	Cwar_Slayer	5	Cwar_Slayer, 100	CommProp	2661	Cwar_Slayer, 1	<$>162041</>	TRUE	75330, 25	1	<$>161303</>	<$>28654</>	Battle_PVP
2661	Cwar_Slayer	13	Cwar_Slayer, 250	CommProp	2662	Cwar_Slayer, 2	<$>162042</>	TRUE	189611, 5	2	<$>161303</>	<$>28655</>	Battle_PVP
2661	Cwar_Slayer	25	Cwar_Slayer, 500	CommProp	2663	Cwar_Slayer, 3	<$>162043</>	TRUE	160035, 1	3	<$>161303</>	<$>28656</>	Battle_PVP
2661	Cwar_Slayer	50	Cwar_Slayer, 1000	CommProp	2664	Cwar_Slayer, 4	<$>162044</>	TRUE	160059, 1	4	<$>161303</>	<$>28657</>	Battle_PVP
2661	Cwar_Slayer	100	Cwar_Slayer, 2000	CommProp	2665	Cwar_Slayer, 5	<$>162045</>	TRUE	77561, 3	5	<$>161303</>	<$>28658</>	Battle_PVP
2661	Cwar_Slayer	500	Cwar_Slayer, 10000	CommProp	2666	Cwar_Slayer, 6	<$>162046</>	TRUE	160089, 1	6	<$>161303</>	<$>28659</>	Battle_PVP
