ClassID	ClassName	Cumulative	Desc	DescFont	Grade	MaxValue	MinValue	Rarity	ReqGroupName	Script	Sound	SoundGrade	UseCashItem	Value
13012	Opt_shoot_HumanBane	TRUE	<$>31135</>	bright_yellow_14_ol	1	100	20	200	SHOOT	Option_HumanBane	sys_enchant_good.ogg	5	FALSE	0
13013	Opt_shoot_BeastBane	TRUE	<$>31090</>	bright_yellow_14_ol	1	100	20	100	SHOOT	Option_BeastBane	sys_enchant_good.ogg	3	FALSE	0
13014	Opt_shoot_DemonBane	TRUE	<$>31091</>	bright_yellow_14_ol	1	100	20	100	SHOOT	Option_DemonBane	sys_enchant_good.ogg	3	FALSE	0
13015	Opt_shoot_UndeadBane	TRUE	<$>31092</>	bright_yellow_14_ol	1	100	20	100	SHOOT	Option_UndeadBane	sys_enchant_good.ogg	3	FALSE	0
13016	Opt_shoot_GolemBane	TRUE	<$>31093</>	bright_yellow_14_ol	1	100	20	100	SHOOT	Option_GolemBane	sys_enchant_good.ogg	3	FALSE	0
13017	Opt_shoot_DinoBane	TRUE	<$>31095</>	bright_yellow_14_ol	1	100	20	0	SHOOT	Option_DinoBane	sys_enchant_good.ogg	1	FALSE	0
13018	Opt_shoot_PrecisionStrike	TRUE	<$>31105</>	item_op_unique	0	1	1	0	SHOOT	Option_AddSklLv	None	1	FALSE	0
13019	Opt_shoot_ExecutionOpt_shoot_er	TRUE	<$>31106</>	item_op_unique	0	1	1	0	SHOOT	Option_AddSklLv	None	1	FALSE	0
13020	Opt_shoot_Claymore	TRUE	<$>31107</>	item_op_unique	0	1	1	0	SHOOT	Option_AddSklLv	None	1	FALSE	0
13021	Opt_shoot_CannonShot	TRUE	<$>31108</>	item_op_unique	0	1	1	0	SHOOT	Option_AddSklLv	None	1	FALSE	0
13022	Opt_shoot_SiegeCannonShot	TRUE	<$>31109</>	item_op_unique	0	1	1	0	SHOOT	Option_AddSklLv	None	1	FALSE	0
13023	Opt_shoot_QuickAndDead	TRUE	<$>31147</>	item_op_unique	0	1	1	0	SHOOT	Option_AddSklLv	None	1	FALSE	0
13024	Opt_shoot_BloodyOverdrive	TRUE	<$>31148</>	item_op_unique	0	1	1	0	SHOOT	Option_AddSklLv	None	1	FALSE	0
13025	Opt_shoot_RIP	TRUE	<$>31149</>	item_op_unique	0	1	1	0	SHOOT	Option_AddSklLv	None	1	FALSE	0
13026	Opt_shoot_Implosion	TRUE	<$>31150</>	item_op_unique	0	1	1	0	SHOOT	Option_AddSklLv	None	1	FALSE	0
14001	Opt_Psy_IncATK	TRUE	<$>31072</>	water_blue_14_ol	0	40	5	2	PSY	Option_IncATK	None	2	FALSE	0
14002	Opt_Psy_IncASPD	TRUE	<$>31073</>	water_blue_14_ol	0	30	5	8	PSY	Option_IncASPD	None	2	FALSE	0
14003	Opt_Psy_IncMSP	TRUE	<$>31110</>	water_blue_14_ol	0	25	5	4	PSY	Option_IncMSP	None	2	FALSE	0
14004	Opt_Psy_RenderBlind	TRUE	<$>31146</>	water_blue_14_ol	0	10	3	4	PSY	Option_RendBlind	None	2	FALSE	0
14005	Opt_Psy_IncPsyATK	TRUE	<$>31134</>	water_blue_14_ol	0	80	10	4	PSY	Option_IncPsyATK	None	2	FALSE	0
14006	Opt_Psy_IncALv	TRUE	<$>31094</>	bright_yellow_14_ol	1	3	1	150	PSY	Option_IncAR	sys_enchant_good.ogg	4	FALSE	0
14007	Opt_Psy_HumanBane	TRUE	<$>31135</>	bright_yellow_14_ol	1	100	20	200	PSY	Option_HumanBane	sys_enchant_good.ogg	5	FALSE	0
14008	Opt_Psy_BeastBane	TRUE	<$>31090</>	bright_yellow_14_ol	1	100	20	100	PSY	Option_BeastBane	sys_enchant_good.ogg	3	FALSE	0
14009	Opt_Psy_DemonBane	TRUE	<$>31091</>	bright_yellow_14_ol	1	100	20	100	PSY	Option_DemonBane	sys_enchant_good.ogg	3	FALSE	0
14010	Opt_Psy_UndeadBane	TRUE	<$>31092</>	bright_yellow_14_ol	1	100	20	100	PSY	Option_UndeadBane	sys_enchant_good.ogg	3	FALSE	0
14011	Opt_Psy_GolemBane	TRUE	<$>31093</>	bright_yellow_14_ol	1	100	20	100	PSY	Option_GolemBane	sys_enchant_good.ogg	3	FALSE	0
14012	Opt_Psy_DinoBane	TRUE	<$>31095</>	bright_yellow_14_ol	1	100	20	0	PSY	Option_DinoBane	sys_enchant_good.ogg	1	FALSE	0
14013	Opt_Psy_Sandmann	TRUE	<$>31151</>	item_op_unique	0	1	1	0	SHOOT	Option_AddSklLv	None	1	FALSE	0
14014	Opt_Psy_Ritardi	TRUE	<$>31152</>	item_op_unique	0	1	1	0	SHOOT	Option_AddSklLv	None	1	FALSE	0
14015	Opt_Psy_MagicalPiercing	TRUE	<$>31153</>	item_op_unique	0	1	1	0	SHOOT	Option_AddSklLv	None	1	FALSE	0
14016	Opt_Psy_Earthquake	TRUE	<$>31154</>	item_op_unique	0	1	1	0	SHOOT	Option_AddSklLv	None	1	FALSE	0
14017	Opt_Psy_HOD	TRUE	<$>31155</>	item_op_unique	0	1	1	0	SHOOT	Option_AddSklLv	None	1	FALSE	0
15001	Opt_Fire_IncATK	TRUE	<$>31072</>	water_blue_14_ol	0	40	5	2	FIRE	Option_IncATK	None	2	FALSE	0
15002	Opt_Fire_IncASPD	TRUE	<$>31073</>	water_blue_14_ol	0	30	5	8	FIRE	Option_IncASPD	None	2	FALSE	0
15003	Opt_Fire_IncMSP	TRUE	<$>31110</>	water_blue_14_ol	0	25	5	4	FIRE	Option_IncMSP	None	2	FALSE	0
15004	Opt_Fire_RenderBurning	TRUE	<$>31156</>	water_blue_14_ol	0	10	3	4	FIRE	Option_RendBurning	None	2	FALSE	0
15005	Opt_Fire_IncFireATK	TRUE	<$>31077</>	water_blue_14_ol	0	80	10	4	FIRE	Option_IncFireATK	None	2	FALSE	0
15006	Opt_Fire_IncALv	TRUE	<$>31094</>	bright_yellow_14_ol	1	3	1	150	FIRE	Option_IncAR	sys_enchant_good.ogg	4	FALSE	0
15007	Opt_Fire_HumanBane	TRUE	<$>31135</>	bright_yellow_14_ol	1	100	20	200	FIRE	Option_HumanBane	sys_enchant_good.ogg	5	FALSE	0
15008	Opt_Fire_BeastBane	TRUE	<$>31090</>	bright_yellow_14_ol	1	100	20	100	FIRE	Option_BeastBane	sys_enchant_good.ogg	3	FALSE	0
15009	Opt_Fire_DemonBane	TRUE	<$>31091</>	bright_yellow_14_ol	1	100	20	100	FIRE	Option_DemonBane	sys_enchant_good.ogg	3	FALSE	0
15010	Opt_Fire_UndeadBane	TRUE	<$>31092</>	bright_yellow_14_ol	1	100	20	100	FIRE	Option_UndeadBane	sys_enchant_good.ogg	3	FALSE	0
15011	Opt_Fire_GolemBane	TRUE	<$>31093</>	bright_yellow_14_ol	1	100	20	100	FIRE	Option_GolemBane	sys_enchant_good.ogg	3	FALSE	0
15012	Opt_Fire_DinoBane	TRUE	<$>31095</>	bright_yellow_14_ol	1	100	20	0	FIRE	Option_DinoBane	sys_enchant_good.ogg	1	FALSE	0
15013	Opt_Fire_HellBreath	TRUE	<$>31111</>	item_op_unique	0	1	1	0	FIRE	Option_AddSklLv	None	1	FALSE	0
15014	Opt_Fire_InfernalFlames	TRUE	<$>31112</>	item_op_unique	0	1	1	0	FIRE	Option_AddSklLv	None	1	FALSE	0
15015	Opt_Fire_MeteoStrikes	TRUE	<$>31113</>	item_op_unique	0	1	1	0	FIRE	Option_AddSklLv	None	1	FALSE	0
16001	Opt_Ice_IncATK	TRUE	<$>31072</>	water_blue_14_ol	0	40	5	2	ICE	Option_IncATK	None	2	FALSE	0
16002	Opt_Ice_IncASPD	TRUE	<$>31073</>	water_blue_14_ol	0	30	5	8	ICE	Option_IncASPD	None	2	FALSE	0
16003	Opt_Ice_IncMSP	TRUE	<$>31110</>	water_blue_14_ol	0	25	5	4	ICE	Option_IncMSP	None	2	FALSE	0
16004	Opt_Ice_RenderFreeze	TRUE	<$>31157</>	water_blue_14_ol	0	10	3	4	ICE	Option_RendFreeze	None	2	FALSE	0
16005	Opt_Ice_IncIceATK	TRUE	<$>31078</>	water_blue_14_ol	0	80	10	4	ICE	Option_IncIceATK	None	2	FALSE	0
16006	Opt_Ice_IncALv	TRUE	<$>31094</>	bright_yellow_14_ol	1	3	1	150	ICE	Option_IncAR	sys_enchant_good.ogg	4	FALSE	0
16007	Opt_Ice_HumanBane	TRUE	<$>31135</>	bright_yellow_14_ol	1	100	20	200	ICE	Option_HumanBane	sys_enchant_good.ogg	5	FALSE	0
16008	Opt_Ice_BeastBane	TRUE	<$>31090</>	bright_yellow_14_ol	1	100	20	100	ICE	Option_BeastBane	sys_enchant_good.ogg	3	FALSE	0
16009	Opt_Ice_DemonBane	TRUE	<$>31091</>	bright_yellow_14_ol	1	100	20	100	ICE	Option_DemonBane	sys_enchant_good.ogg	3	FALSE	0
16010	Opt_Ice_UndeadBane	TRUE	<$>31092</>	bright_yellow_14_ol	1	100	20	100	ICE	Option_UndeadBane	sys_enchant_good.ogg	3	FALSE	0
16011	Opt_Ice_GolemBane	TRUE	<$>31093</>	bright_yellow_14_ol	1	100	20	100	ICE	Option_GolemBane	sys_enchant_good.ogg	3	FALSE	0
16012	Opt_Ice_DinoBane	TRUE	<$>31095</>	bright_yellow_14_ol	1	100	20	0	ICE	Option_DinoBane	sys_enchant_good.ogg	1	FALSE	0
16013	Opt_Ice_RefrigerWaves	TRUE	<$>31114</>	item_op_unique	0	1	1	0	ICE	Option_AddSklLv	None	1	FALSE	0
16014	Opt_Ice_AbsoluteZero	TRUE	<$>31115</>	item_op_unique	0	1	1	0	ICE	Option_AddSklLv	None	1	FALSE	0
16015	Opt_Ice_Blizzard	TRUE	<$>31116</>	item_op_unique	0	1	1	0	ICE	Option_AddSklLv	None	1	FALSE	0
17001	Opt_Lght_IncATK	TRUE	<$>31072</>	water_blue_14_ol	0	40	5	2	LGHT	Option_IncATK	None	2	FALSE	0
17002	Opt_Lght_IncASPD	TRUE	<$>31073</>	water_blue_14_ol	0	30	5	8	LGHT	Option_IncASPD	None	2	FALSE	0
17003	Opt_Lght_IncMSP	TRUE	<$>31110</>	water_blue_14_ol	0	25	5	4	LGHT	Option_IncMSP	None	2	FALSE	0
17004	Opt_Lght_RenderShock	TRUE	<$>31158</>	water_blue_14_ol	0	10	3	4	LGHT	Option_RendShock	None	2	FALSE	0
17005	Opt_Lght_IncLghtATK	TRUE	<$>31079</>	water_blue_14_ol	0	80	10	4	LGHT	Option_IncLghtATK	None	2	FALSE	0
17006	Opt_Lght_IncALv	TRUE	<$>31094</>	bright_yellow_14_ol	1	3	1	150	LGHT	Option_IncAR	sys_enchant_good.ogg	4	FALSE	0
17007	Opt_Lght_HumanBane	TRUE	<$>31135</>	bright_yellow_14_ol	1	100	20	200	LGHT	Option_HumanBane	sys_enchant_good.ogg	5	FALSE	0
17008	Opt_Lght_BeastBane	TRUE	<$>31090</>	bright_yellow_14_ol	1	100	20	100	LGHT	Option_BeastBane	sys_enchant_good.ogg	3	FALSE	0
17009	Opt_Lght_DemonBane	TRUE	<$>31091</>	bright_yellow_14_ol	1	100	20	100	LGHT	Option_DemonBane	sys_enchant_good.ogg	3	FALSE	0
17010	Opt_Lght_UndeadBane	TRUE	<$>31092</>	bright_yellow_14_ol	1	100	20	100	LGHT	Option_UndeadBane	sys_enchant_good.ogg	3	FALSE	0
17011	Opt_Lght_GolemBane	TRUE	<$>31093</>	bright_yellow_14_ol	1	100	20	100	LGHT	Option_GolemBane	sys_enchant_good.ogg	3	FALSE	0
17012	Opt_Lght_DinoBane	TRUE	<$>31095</>	bright_yellow_14_ol	1	100	20	0	LGHT	Option_DinoBane	sys_enchant_good.ogg	1	FALSE	0
17013	Opt_Lght_ThunderStorm	TRUE	<$>31117</>	item_op_unique	0	1	1	0	LGHT	Option_AddSklLv	None	1	FALSE	0
17014	Opt_Lght_ChainLightning	TRUE	<$>31118</>	item_op_unique	0	1	1	0	LGHT	Option_AddSklLv	None	1	FALSE	0
17015	Opt_Lght_EnchantedArm	TRUE	<$>31119</>	item_op_unique	0	1	1	0	LGHT	Option_AddSklLv	None	1	FALSE	0
18001	Opt_Armor_IncDEF	TRUE	<$>31082</>	water_blue_14_ol	0	20	4	8	ARMOR	Option_IncDEF	None	2	FALSE	0
18002	Opt_Armor_IncPR	TRUE	<$>31083</>	water_blue_14_ol	0	15	3	8	ARMOR	Option_IncPR	None	2	FALSE	0
18003	Opt_Armor_IncMSPD	TRUE	<$>31088</>	water_blue_14_ol	0	20	4	7	ARMOR	Option_IncMSPD	None	2	FALSE	0
18004	Opt_Armor_IncRFIRE	TRUE	<$>31084</>	water_blue_14_ol	0	15	5	12	ARMOR	Option_IncRFIRE	None	2	FALSE	0
18005	Opt_Armor_IncRICE	TRUE	<$>31085</>	water_blue_14_ol	0	15	5	12	ARMOR	Option_IncRICE	None	2	FALSE	0
18006	Opt_Armor_IncRLGHT	TRUE	<$>31086</>	water_blue_14_ol	0	15	5	12	ARMOR	Option_IncRLGHT	None	2	FALSE	0
18007	Opt_Armor_IncRSTAT	TRUE	<$>99701</>	water_blue_14_ol	0	15	5	12	ARMOR	Option_IncRSTAT	None	2	FALSE	0
18008	Opt_Armor_IncRPSY	TRUE	<$>31159</>	water_blue_14_ol	0	15	5	12	ARMOR	Option_IncRPSY	None	2	FALSE	0
18009	Opt_Armor_IncMHP	TRUE	<$>31120</>	bright_yellow_14_ol	1	25	5	100	ARMOR	Option_IncMHP	sys_enchant_good.ogg	3	FALSE	0
18010	Opt_Armor_IncDLv	TRUE	<$>31121</>	bright_yellow_14_ol	1	3	1	150	ARMOR	Option_IncDR	sys_enchant_good.ogg	4	FALSE	0
19001	Opt_Clothe_IncDEF	TRUE	<$>31082</>	water_blue_14_ol	0	15	3	8	CLOTHE	Option_IncDEF	None	2	FALSE	0
19002	Opt_Clothe_IncPR	TRUE	<$>31083</>	water_blue_14_ol	0	10	2	8	CLOTHE	Option_IncPR	None	2	FALSE	0
19003	Opt_Clothe_IncMSPD	TRUE	<$>31088</>	water_blue_14_ol	0	20	4	7	CLOTHE	Option_IncMSPD	None	2	FALSE	0
19004	Opt_Clothe_IncRFIRE	TRUE	<$>31084</>	water_blue_14_ol	0	20	5	12	CLOTHE	Option_IncRFIRE	None	2	FALSE	0
19005	Opt_Clothe_IncRICE	TRUE	<$>31085</>	water_blue_14_ol	0	20	5	12	CLOTHE	Option_IncRICE	None	2	FALSE	0
19006	Opt_Clothe_IncRLGHT	TRUE	<$>31086</>	water_blue_14_ol	0	20	5	12	CLOTHE	Option_IncRLGHT	None	2	FALSE	0
19007	Opt_Clothe_IncRSTAT	TRUE	<$>99701</>	water_blue_14_ol	0	20	5	12	CLOTHE	Option_IncRSTAT	None	2	FALSE	0
19008	Opt_Clothe_IncRPSY	TRUE	<$>31159</>	water_blue_14_ol	0	20	5	12	CLOTHE	Option_IncRPSY	None	2	FALSE	0
19009	Opt_Clothe_IncMHP	TRUE	<$>31120</>	bright_yellow_14_ol	1	20	4	100	CLOTHE	Option_IncMHP	sys_enchant_good.ogg	3	FALSE	0
19010	Opt_Clothe_IncDLv	TRUE	<$>31121</>	bright_yellow_14_ol	1	3	1	150	CLOTHE	Option_IncDR	sys_enchant_good.ogg	4	FALSE	0
20001	Opt_Shield_IncDEF	TRUE	<$>31082</>	water_blue_14_ol	0	5	1	6	SHIELD	Option_IncDEF	None	2	FALSE	0
20002	Opt_Shield_IncRFIRE	TRUE	<$>31084</>	water_blue_14_ol	0	8	1	6	SHIELD	Option_IncRFIRE	None	2	FALSE	0
20003	Opt_Shield_IncRICE	TRUE	<$>31085</>	water_blue_14_ol	0	8	1	6	SHIELD	Option_IncRICE	None	2	FALSE	0
20004	Opt_Shield_IncRLGHT	TRUE	<$>31086</>	water_blue_14_ol	0	8	1	6	SHIELD	Option_IncRLGHT	None	2	FALSE	0
20005	Opt_Shield_IncBLK	TRUE	<$>31122</>	water_blue_14_ol	0	10	2	6	SHIELD	Option_IncBLK	None	2	FALSE	0
20006	Opt_Shield_HumanShield	TRUE	<$>31123</>	bright_yellow_14_ol	1	25	5	150	SHIELD	Option_HumanBane	sys_enchant_good.ogg	4	FALSE	0
20007	Opt_Shield_BeastShield	TRUE	<$>31124</>	bright_yellow_14_ol	1	25	5	150	SHIELD	Option_BeastBane	sys_enchant_good.ogg	4	FALSE	0
20008	Opt_Shield_DemonShield	TRUE	<$>31125</>	bright_yellow_14_ol	1	25	5	150	SHIELD	Option_DemonBane	sys_enchant_good.ogg	4	FALSE	0
20009	Opt_Shield_UndeadShield	TRUE	<$>31126</>	bright_yellow_14_ol	1	25	5	150	SHIELD	Option_UndeadBane	sys_enchant_good.ogg	4	FALSE	0
20010	Opt_Shield_GolemShield	TRUE	<$>31127</>	bright_yellow_14_ol	1	25	5	150	SHIELD	Option_GolemBane	sys_enchant_good.ogg	4	FALSE	0
20011	Opt_Shield_DinoShield	TRUE	<$>31128</>	bright_yellow_14_ol	1	25	5	0	SHIELD	Option_DinoBane	sys_enchant_good.ogg	1	FALSE	0
20012	Opt_Shield_IncDLv	TRUE	<$>31121</>	bright_yellow_14_ol	1	2	1	200	SHIELD	Option_IncShldDR	sys_enchant_good.ogg	5	FALSE	0
20013	Opt_Shield1_IncDEF	TRUE	<$>31082</>	water_blue_14_ol	0	5	1	6	SHIELD1	Option_IncDEF	None	2	FALSE	0
20014	Opt_Shield1_IncRFIRE	TRUE	<$>31084</>	water_blue_14_ol	0	8	1	6	SHIELD1	Option_IncRFIRE	None	2	FALSE	0
20015	Opt_Shield1_IncRICE	TRUE	<$>31085</>	water_blue_14_ol	0	8	1	6	SHIELD1	Option_IncRICE	None	2	FALSE	0
20016	Opt_Shield1_IncRLGHT	TRUE	<$>31086</>	water_blue_14_ol	0	8	1	6	SHIELD1	Option_IncRLGHT	None	2	FALSE	0
20017	Opt_Shield1_IncBLK	TRUE	<$>31122</>	water_blue_14_ol	0	10	2	6	SHIELD1	Option_IncBLK	None	2	FALSE	0
20018	Opt_Shield1_HumanShield	TRUE	<$>31123</>	bright_yellow_14_ol	1	25	5	150	SHIELD1	Option_HumanBane	sys_enchant_good.ogg	4	FALSE	0
20019	Opt_Shield1_BeastShield	TRUE	<$>31124</>	bright_yellow_14_ol	1	25	5	150	SHIELD1	Option_BeastBane	sys_enchant_good.ogg	4	FALSE	0
20020	Opt_Shield1_DemonShield	TRUE	<$>31125</>	bright_yellow_14_ol	1	25	5	150	SHIELD1	Option_DemonBane	sys_enchant_good.ogg	4	FALSE	0
20021	Opt_Shield1_UndeadShield	TRUE	<$>31126</>	bright_yellow_14_ol	1	25	5	150	SHIELD1	Option_UndeadBane	sys_enchant_good.ogg	4	FALSE	0
20022	Opt_Shield1_GolemShield	TRUE	<$>31127</>	bright_yellow_14_ol	1	25	5	150	SHIELD1	Option_GolemBane	sys_enchant_good.ogg	4	FALSE	0
20023	Opt_Shield1_DinoShield	TRUE	<$>31128</>	bright_yellow_14_ol	1	25	5	0	SHIELD1	Option_DinoBane	sys_enchant_good.ogg	1	FALSE	0
21001	Opt_Glove_IncDEF	TRUE	<$>31082</>	water_blue_14_ol	0	5	1	6	GLOVE	Option_IncDEF	None	2	FALSE	0
21002	Opt_Glove_IncASPD	TRUE	<$>31073</>	water_blue_14_ol	0	10	1	6	GLOVE	Option_IncASPD	None	2	FALSE	0
21003	Opt_Glove_IncHR	TRUE	<$>31104</>	water_blue_14_ol	0	5	1	6	GLOVE	Option_IncHR	None	2	FALSE	0
21004	Opt_Glove_IncMSP	TRUE	<$>31110</>	bright_yellow_14_ol	1	10	1	100	GLOVE	Option_IncMSP	sys_enchant_good.ogg	3	FALSE	0
22001	Opt_Boots_IncDEF	TRUE	<$>31082</>	water_blue_14_ol	0	5	1	6	BOOTS	Option_IncDEF	None	2	FALSE	0
22002	Opt_Boots_IncMSPD	TRUE	<$>31088</>	water_blue_14_ol	0	10	1	6	BOOTS	Option_IncMSPD	None	2	FALSE	0
22003	Opt_Boots_IncPR	TRUE	<$>31083</>	water_blue_14_ol	0	5	1	6	BOOTS	Option_IncPR	None	2	FALSE	0
22004	Opt_Boots_IncMHP	TRUE	<$>31120</>	bright_yellow_14_ol	1	10	1	100	BOOTS	Option_IncMHP	sys_enchant_good.ogg	3	FALSE	0
23001	Opt_Etc_IncMSP	TRUE	<$>31110</>	water_blue_14_ol	0	25	10	4	ETC	Option_IncMSP	None	2	FALSE	0
23002	Opt_Etc_IncALv	TRUE	<$>31160</>	bright_yellow_14_ol	1	2	1	200	ETC	Option_IncSummonAR	sys_enchant_good.ogg	5	FALSE	0
23003	Opt_Etc_IncDLv	TRUE	<$>31161</>	bright_yellow_14_ol	1	2	1	200	ETC	Option_IncSummonDR	sys_enchant_good.ogg	5	FALSE	0
23004	Opt_Etc1_IncMSP	TRUE	<$>31110</>	water_blue_14_ol	0	25	10	4	ETC1	Option_IncMSP	None	2	FALSE	0
24001	Opt_CD_PCID	TRUE	PC_ID : %s	bright_yellow_14_ol	1	1	1	0	CARD	Option_Card_PCID	sys_enchant_good.ogg	1	FALSE	0
24002	Opt_CD_Job	TRUE	<$>31162</>	bright_yellow_14_ol	1	1	1	0	CARD	Option_Card_Job	sys_enchant_good.ogg	1	FALSE	0
24003	Opt_CD_Gender	TRUE	<$>31163</>	bright_yellow_14_ol	1	1	1	0	CARD	Option_Card_Gender	sys_enchant_good.ogg	1	FALSE	0
24004	Opt_CD_PromoStep	TRUE	<$>31164</>	bright_yellow_14_ol	1	1	1	0	CARD	Option_Card_Level	sys_enchant_good.ogg	1	FALSE	0
24005	Opt_CD_Levelx100000	TRUE	<$>31165</>	bright_yellow_14_ol	1	1	1	0	CARD	Option_Card_EXP	sys_enchant_good.ogg	1	FALSE	0
24006	Opt_CD_CashPromo	TRUE	<$>31166</>	gray_pink_14_ol	0	1	1	0	CARD	Option_Card_Cash_Level	None	1	FALSE	0
25001	Opt_crossbow_IncATK	TRUE	<$>31072</>	water_blue_14_ol	0	40	5	2	CROSSBOW	Option_IncATK	None	2	FALSE	0
25002	Opt_crossbow_IncASPD	TRUE	<$>31073</>	water_blue_14_ol	0	30	5	8	CROSSBOW	Option_IncASPD	None	2	FALSE	0
25003	Opt_crossbow_IncCRT	TRUE	<$>31075</>	water_blue_14_ol	0	15	3	10	CROSSBOW	Option_IncCRT	None	2	FALSE	0
25004	Opt_crossbow_IncHR	TRUE	<$>31104</>	water_blue_14_ol	0	20	3	10	CROSSBOW	Option_IncHR	None	2	FALSE	0
25005	Opt_crossbow_RenderFear	TRUE	<$>31081</>	water_blue_14_ol	0	10	3	10	CROSSBOW	Option_RendFear	None	2	FALSE	0
25006	Opt_crossbow_RenderBlind	TRUE	<$>31146</>	water_blue_14_ol	0	10	3	10	CROSSBOW	Option_RendBlind	None	2	FALSE	0
25007	Opt_crossbow_IncFireATK	TRUE	<$>31077</>	water_blue_14_ol	0	50	10	10	CROSSBOW	Option_IncFireATK	None	2	FALSE	0
25008	Opt_crossbow_IncIceATK	TRUE	<$>31078</>	water_blue_14_ol	0	50	10	10	CROSSBOW	Option_IncIceATK	None	2	FALSE	0
25009	Opt_crossbow_IncLghtATK	TRUE	<$>31079</>	water_blue_14_ol	0	50	10	10	CROSSBOW	Option_IncLghtATK	None	2	FALSE	0
25010	Opt_crossbow_IncPsyATK	TRUE	<$>31134</>	water_blue_14_ol	0	50	10	10	CROSSBOW	Option_IncPsyATK	None	2	FALSE	0
25011	Opt_crossbow_IncALv	TRUE	<$>31094</>	bright_yellow_14_ol	1	3	1	150	CROSSBOW	Option_IncAR	sys_enchant_good.ogg	4	FALSE	0
25012	Opt_crossbow_HumanBane	TRUE	<$>31135</>	bright_yellow_14_ol	1	100	20	200	CROSSBOW	Option_HumanBane	sys_enchant_good.ogg	5	FALSE	0
25013	Opt_crossbow_BeastBane	TRUE	<$>31090</>	bright_yellow_14_ol	1	100	20	100	CROSSBOW	Option_BeastBane	sys_enchant_good.ogg	3	FALSE	0
25014	Opt_crossbow_DemonBane	TRUE	<$>31091</>	bright_yellow_14_ol	1	100	20	100	CROSSBOW	Option_DemonBane	sys_enchant_good.ogg	3	FALSE	0
25015	Opt_crossbow_UndeadBane	TRUE	<$>31092</>	bright_yellow_14_ol	1	100	20	100	CROSSBOW	Option_UndeadBane	sys_enchant_good.ogg	3	FALSE	0
25016	Opt_crossbow_GolemBane	TRUE	<$>31093</>	bright_yellow_14_ol	1	100	20	100	CROSSBOW	Option_GolemBane	sys_enchant_good.ogg	3	FALSE	0
25017	Opt_crossbow_DinoBane	TRUE	<$>31095</>	bright_yellow_14_ol	1	100	20	0	CROSSBOW	Option_DinoBane	sys_enchant_good.ogg	1	FALSE	0
26001	Opt_ArmShield_IncDEF	TRUE	<$>31082</>	water_blue_14_ol	0	5	1	6	ARMSLD	Option_IncDEF	None	2	FALSE	0
26002	Opt_ArmShield_IncBLK	TRUE	<$>31122</>	water_blue_14_ol	0	10	2	6	ARMSLD	Option_IncBLK	None	2	FALSE	0
26003	Opt_ArmShield_IncRLGHT	TRUE	<$>31086</>	water_blue_14_ol	0	8	1	6	ARMSLD	Option_IncRLGHT	None	2	FALSE	0
26004	Opt_ArmShield_IncALv	TRUE	<$>31094</>	bright_yellow_14_ol	1	1	1	150	ARMSLD	Option_IncShldDR	sys_enchant_good.ogg	4	FALSE	0
30001	Opt_melee2_IncATK	TRUE	<$>31072</>	water_blue_14_ol	0	40	25	1	MELEE2	Option_IncATK	None	2	FALSE	0
30002	Opt_melee2_IncASPD	TRUE	<$>31073</>	water_blue_14_ol	0	30	15	1	MELEE2	Option_IncASPD	None	2	FALSE	0
30003	Opt_melee2_IncCRT	TRUE	<$>31075</>	water_blue_14_ol	0	10	5	1	MELEE2	Option_IncCRT	None	2	FALSE	0
30004	Opt_melee2_IncPsyATK	TRUE	<$>31134</>	water_blue_14_ol	0	50	30	1	MELEE2	Option_IncPsyATK	None	2	FALSE	0
30005	Opt_melee3_IncATK	TRUE	<$>31072</>	water_blue_14_ol	0	50	30	1	MELEE3	Option_IncATK	None	2	FALSE	0
30006	Opt_melee3_IncASPD	TRUE	<$>31073</>	water_blue_14_ol	0	30	10	1	MELEE3	Option_IncASPD	None	2	FALSE	0
30007	Opt_melee3_IncCRT	TRUE	<$>31075</>	water_blue_14_ol	0	10	5	1	MELEE3	Option_IncCRT	None	2	FALSE	0
30008	Opt_melee3_IncPsyATK	TRUE	<$>31134</>	water_blue_14_ol	0	50	20	1	MELEE3	Option_IncPsyATK	None	2	FALSE	0
31001	Opt_shoot2_IncATK	TRUE	<$>31072</>	water_blue_14_ol	0	40	25	1	SHOOT2	Option_IncATK	None	2	FALSE	0
31002	Opt_shoot2_IncASPD	TRUE	<$>31073</>	water_blue_14_ol	0	30	15	1	SHOOT2	Option_IncASPD	None	2	FALSE	0
31003	Opt_shoot2_IncCRT	TRUE	<$>31075</>	water_blue_14_ol	0	10	5	1	SHOOT2	Option_IncCRT	None	2	FALSE	0
31004	Opt_shoot2_IncHR	TRUE	<$>31104</>	water_blue_14_ol	0	20	10	1	SHOOT2	Option_IncHR	None	2	FALSE	0
31005	Opt_shoot2_IncPsyATK	TRUE	<$>31134</>	water_blue_14_ol	0	50	30	1	SHOOT2	Option_IncPsyATK	None	2	FALSE	0
31006	Opt_shoot3_IncATK	TRUE	<$>31072</>	water_blue_14_ol	0	50	30	1	SHOOT3	Option_IncATK	None	2	FALSE	0
31007	Opt_shoot3_IncASPD	TRUE	<$>31073</>	water_blue_14_ol	0	30	10	1	SHOOT3	Option_IncASPD	None	2	FALSE	0
31008	Opt_shoot3_IncCRT	TRUE	<$>31075</>	water_blue_14_ol	0	10	5	1	SHOOT3	Option_IncCRT	None	2	FALSE	0
