AR	ASPD	ASPD_Opt	ATK	AddATK	AddATK_Opt	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BLK_Opt	BaseATK	BaseDEF	BeastBane	BlessType	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	CRT_Opt	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DeadDrop	DefEA	DefIP	DefIP_Opt	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EnchantLv	EngName	EqpType	EquipSound	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireATK_Opt	FireIP	FireIP_Opt	GolemBane	GroupName	HPDrain	HPDrain_Opt	HR	HR_Opt	HumanBane	IMP	IMP_Opt	IceATK	IceATK_Opt	IceIP	IceIP_Opt	ImgName	IncAGI	IncCHA	IncCON	IncDEX	IncINT	IncLegend	IncMHP	IncMHP_Opt	IncMSP	IncSTR	InfoView	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LghtATK_Opt	LghtIP_Opt	LgtIP	LogoutSave	MHP	MHP_Opt	MKP	MSP	MSPD	MSPD_Opt	MSP_Opt	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MinR	MonDef	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	OptionGroup	PCDef	PR	PR_Opt	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyATK_Opt	PsyIP	PsyIP_Opt	RFIRE	RFIRE_Opt	RHP	RHP_Opt	RICE	RICE_Opt	RLGHT	RLGHT_Opt	RPSY	RPSY_Opt	RSP	RSTAT	RSTAT_Opt	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	ReinProtectLv	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	Scale	ScpType	SellPrice	SetItemGroup	ShldDR	SocketRef	Spec	Suffix	TargetHitEffect	Tradable	UndeadBane	UniqueBone	Unstack	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	31	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Leather	<$>31454</>	64729	StrataDevil_LeatherFGT	Leather	NO	221	FALSE	1	0	0	BODY	0	<$>32030</>	0	70	0	0	None	EliteEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	108	StrataDevil Leather Armor	BODY	equip_leather.ogg	None	2147483647	0	FALSE	it_m_stratadevil	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>31454</>	SYS_item_column_red	0	<$>178982</>	MEDIUM	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	LEGENDLEATHER	0	0	0	NO	1	None	4000000	3	0	0	0	0	33	0	0	0	33	0	33	0	0	0	0	5	0	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	<$>148561</>	1	64729	1.1	None	220000	0	0	Armor	<$>32032</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	35	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	31	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Leather	<$>31454</>	64730	StrataDevil_LeatherSCT	Leather	NO	220	FALSE	1	0	0	BODY	0	<$>32030</>	0	70	0	0	None	EliteEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	108	StrataDevil	BODY	equip_leather.ogg	None	2147483647	0	FALSE	it_m_stratadevil	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>31454</>	SYS_item_column_red	0	<$>179148</>	MEDIUM	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	LEGENDLEATHER2	0	0	0	NO	1	None	4000000	3	0	0	0	0	35	0	0	0	35	0	35	0	0	0	0	10	0	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	<$>148562</>	1	64730	1.1	None	220000	0	0	Armor	<$>32032</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	35	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	26	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Coat	<$>29667</>	64731	StrataDevil_CoatMUS	Coat	NO	193	FALSE	1	0	0	BODY	0	<$>32030</>	0	70	0	0	None	EliteEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	108	StrataDevil Coat	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_stratadevil	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29667</>	SYS_item_column_red	0	<$>178983</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	LEGENDCOAT	0	0	0	NO	1	None	4000000	3	0	0	0	0	40	0	0	0	40	0	40	0	0	0	0	5	0	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	<$>148563</>	1	64731	1.1	None	220000	0	0	Armor	<$>32037</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	35	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	26	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Coat	<$>29667</>	64732	StrataDevil_CoatWIZ	Coat	NO	192	FALSE	1	0	0	BODY	0	<$>32030</>	0	70	0	0	None	EliteEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	108	StrataDevil	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_stratadevil	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29667</>	SYS_item_column_red	0	<$>179148</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	LEGENDCOAT2	0	0	0	NO	1	None	4000000	3	0	0	0	0	42	0	0	0	42	0	42	0	0	0	0	15	0	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	<$>148564</>	1	64732	1.1	None	220000	0	0	Armor	<$>32037</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	35	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	26	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	64733	StrataDevil_Robe	Robe	NO	190	FALSE	1	0	0	BODY	0	<$>32030</>	0	70	0	0	None	EliteEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	108	StrataDevil Robe	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_stratadevil	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	0	<$>178984</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	LEGENDROBE	0	0	0	NO	1	None	4000000	3	0	0	0	0	45	0	0	0	45	0	45	0	0	0	0	0	0	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	<$>148565</>	1	64733	1.1	None	220000	0	0	Armor	<$>32042</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	35	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	35	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Metal	<$>29669</>	64734	StrataDevil_Metal	Metal	NO	250	FALSE	1	0	0	BODY	0	<$>32030</>	0	70	0	0	None	EliteEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	108	StrataDevil Plate	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_stratadevilplate	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29669</>	SYS_item_column_red	0	<$>32043</>	HARD	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	LEGENDMETAL	0	0	0	NO	1	None	4000000	3	0	0	0	0	25	0	0	0	25	0	25	0	0	0	0	5	0	6	0	0	0	0	10	0	0	3	0	0	0	0	0	0	0	<$>148561</>	1	64734	1.1	None	220000	0	0	Armor	<$>32044</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	35	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	31	0	1	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Leather	<$>31454</>	64735	Armonia_LeatherFGT	Leather	NO	221	FALSE	1	0	0	BODY	0	<$>116919</>	0	70	0	0	None	EliteEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	112	Santo de Blanc Leather Armor	BODY	equip_leather.ogg	None	2147483647	0	FALSE	it_c_armarmor	0	0	0	0	0	Armor	0	0	0	0	0	20	0	0	0	0	0	it_c_armarmorfleather	0	0	0	0	0	0	0	0	0	0	FALSE	<$>31454</>	SYS_item_column_red	0	<$>179149</>	MEDIUM	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	ARMOR_A_JPN	0	0	0	NO	1	None	4000000	4	0	0	0	0	33	0	0	0	33	0	33	0	0	0	0	5	0	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	<$>116920</>	1	64735	1.1	None	200000	0	0	Armor	<$>224390</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	36	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	31	0	1	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Leather	<$>31454</>	64736	Armonia_LeatherSCT	Leather	NO	220	FALSE	1	0	0	BODY	0	<$>116922</>	0	70	0	0	None	EliteEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	112	Santo de Blanc Leather Armor	BODY	equip_leather.ogg	None	2147483647	0	FALSE	it_c_armarmor	0	0	0	0	0	Armor	0	0	0	0	0	20	0	0	0	0	0	it_c_armarmorsleather	0	0	0	0	0	0	0	0	0	0	FALSE	<$>31454</>	SYS_item_column_red	0	<$>179151</>	MEDIUM	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	ARMOR_A_JPN	0	0	0	NO	1	None	4000000	4	0	0	0	0	35	0	0	0	35	0	35	0	0	0	0	10	0	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	<$>116923</>	1	64736	1.1	None	200000	0	0	Armor	<$>224390</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	36	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	26	0	1	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Coat	<$>29667</>	64737	Armonia_CoatMUS	Coat	NO	198	FALSE	1	0	0	BODY	0	<$>116925</>	0	70	0	0	None	EliteEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	112	Santo de Blanc Coat	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_c_armarmor	0	0	0	0	0	Armor	0	0	0	0	0	20	0	0	0	0	0	it_c_armarmormcoat	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29667</>	SYS_item_column_red	0	<$>179152</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE_A_JPN	0	0	0	NO	1	None	4000000	4	0	0	0	0	40	0	0	0	40	0	40	0	0	0	0	5	0	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	<$>116926</>	1	64737	1.1	None	200000	0	0	Armor	<$>224391</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	36	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	26	0	1	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Coat	<$>29667</>	64738	Armonia_CoatWIZ	Coat	NO	197	FALSE	1	0	0	BODY	0	<$>116929</>	0	70	0	0	None	EliteEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	112	Santo de Blanc Coat	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_c_armarmor	0	0	0	0	0	Armor	0	0	0	0	0	20	0	0	0	0	0	it_c_armarmorwcoat	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29667</>	SYS_item_column_red	0	<$>179153</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE_A_JPN	0	0	0	NO	1	None	4000000	4	0	0	0	0	42	0	0	0	42	0	42	0	0	0	0	15	0	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	<$>116930</>	1	64738	1.1	None	200000	0	0	Armor	<$>224391</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	36	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	26	0	1	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	64739	Armonia_Robe	Robe	NO	190	FALSE	1	0	0	BODY	0	<$>117915</>	0	70	0	0	None	EliteEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	112	Santo de Blanc Robe	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_c_armarmor	0	0	0	0	0	Armor	0	0	0	0	0	20	0	0	0	0	0	it_c_armarmorrobe	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	0	<$>179154</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE_A_JPN	0	0	0	NO	1	None	4000000	4	0	0	0	0	45	0	0	0	45	0	45	0	0	0	0	0	0	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	<$>116933</>	1	64739	1.1	None	200000	0	0	Armor	<$>224392</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	36	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	35	0	1	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Metal	<$>29669</>	64740	Santuario_Metal	Metal	NO	250	FALSE	1	0	0	BODY	0	<$>185447</>	0	70	0	0	None	EliteEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	112	Santuario Metal Armor	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_c_armarmormetal	0	0	0	0	0	Armor	0	0	0	0	0	30	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29669</>	SYS_item_column_red	0	<$>116935</>	HARD	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	ARMOR_A_JPN	0	0	0	NO	1	None	4000000	4	0	0	0	0	29	0	0	0	29	0	29	0	0	0	0	10	0	6	0	0	0	0	5	0	0	4	0	0	0	0	0	0	0	<$>116920</>	1	64740	1.1	None	200000	0	0	Armor	<$>224393</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	36	None	0	0	0
0	6	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	31	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Leather	<$>31454</>	64801	TheGladiator_Dreamy	Leather	NO	184	FALSE	1	0	0	BODY	0	<$>96081</>	0	70	-10	0	None	Manual	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	80	Gladiator of Cinderella	BODY	equip_leather.ogg	None	2147483647	0	FALSE	it_m_thegladiator	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>31454</>	SYS_item_column_red	0	<$>30347</>	MEDIUM	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	ARMOR	0	0	0	NO	1	None	5200000	0	0	0	0	0	36	0	0	0	36	0	36	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32046</>	1	64801	1.1	None	200000	0	0	Armor	<$>31961</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	80	FALSE	28	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	31	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Leather	<$>31454</>	64802	CapezzoloDiPericolo_Dreamy	Leather	NO	184	FALSE	1	0	0	BODY	0	<$>96082</>	0	70	-10	0	None	Manual	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	80	Capezzolo di Pericolo of Cinderella	BODY	equip_leather.ogg	None	2147483647	0	FALSE	it_m_capezzolodipericolo	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>31454</>	SYS_item_column_red	0	<$>30348</>	MEDIUM	0	1000	0	0	0	0	No	0	0	0	0	1.1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	ARMOR	0	15	0	NO	1	None	5200000	0	0	0	0	0	36	0	0	0	36	0	36	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32048</>	1	64802	1.1	None	200000	0	0	Armor	<$>31961</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	80	FALSE	28	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	35	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Metal	<$>29669</>	64803	CrimalMetallicSuit_Dreamy	Metal	NO	211	FALSE	1	0	0	BODY	0	<$>32049</>	0	70	-10	0	None	Manual	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	80	Crimal Metallic Suit of Cinderella	BODY	equip_platemail.ogg	None	2147483647	0	FALSE	it_m_crimalmetallicsuit	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29669</>	SYS_item_column_red	0	<$>30349</>	HARD	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	ARMOR	0	0	0	NO	1	None	2320000	0	0	0	0	0	20	0	0	0	20	0	20	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32046</>	1	64803	1.1	None	200000	0	0	Armor	<$>31965</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	80	FALSE	28	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	26	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Coat	<$>29667</>	64804	ClaraMago_Dreamy	Coat	NO	158	FALSE	1	0	0	BODY	0	<$>96083</>	0	70	-10	0	None	Manual	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	80	Clara mago of Cinderella	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_claramago	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29667</>	SYS_item_column_red	0	<$>30350</>	SOFT	0	1000	0	0	0	0	No	0	0	0	8	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	5200000	0	0	0	0	0	36	0	0	0	36	0	36	0	0	0	0	12	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32051</>	1	64804	1.1	None	200000	0	0	Armor	<$>31968</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	80	FALSE	28	None	0	0	0
0	8	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	26	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Coat	<$>29667</>	64805	CorsairRosso_Dreamy	Coat	NO	158	FALSE	1	0	0	BODY	0	<$>96084</>	0	70	-10	0	None	Manual	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	80	Corsair Rosso of Cinderella	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_corsairrosso	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29667</>	SYS_item_column_red	0	<$>30351</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	5	0	NO	1	None	5200000	0	0	0	0	0	36	0	0	0	36	0	36	0	0	0	0	12	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32053</>	1	64805	1.1	None	200000	0	0	Armor	<$>31968</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	80	FALSE	28	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	26	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	64806	RosaMatrimonio_Dreamy	Robe	NO	158	FALSE	1	0	0	BODY	0	<$>96085</>	0	70	-10	0	None	Manual	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	80	Rosa matrimonio of Cinderella	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_rosamatrimonio	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	0	<$>30352</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1.12	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	5200000	0	0	0	0	0	48	0	0	0	48	0	48	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32055</>	1	64806	1.1	None	200000	0	0	Armor	<$>31973</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	80	FALSE	28	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	31	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Leather	<$>31454</>	64811	LeBlancFGT3_Dreamy	Leather	NO	197	FALSE	1	0	0	BODY	0	<$>32056</>	0	70	-10	0	None	Manual	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	84	Le Blanc of Cinderella	BODY	equip_leather.ogg	None	2147483647	0	FALSE	it_m_leblanc3	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>31454</>	SYS_item_column_red	0	<$>179155</>	MEDIUM	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	ARMOR	0	0	0	NO	1	None	6000000	0	0	0	0	0	36	0	0	0	36	0	36	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32057</>	1	64811	1.1	None	200000	0	0	Armor	<$>31940</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	84	FALSE	30	None	0	0	0
0	-5	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	35	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Metal	<$>29669</>	64812	SchivarlierArmor_Dreamy	Metal	NO	225	FALSE	1	0	0	BODY	0	<$>32058</>	0	70	-10	0	None	Manual	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	84	Schivarlier armor of Cinderella	BODY	equip_platemail.ogg	None	2147483647	0	FALSE	it_m_fieldplate	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29669</>	SYS_item_column_red	0	<$>30354</>	HARD	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	ARMOR	0	0	0	NO	1	None	1125000	0	0	0	0	0	24	0	0	0	24	0	24	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32057</>	1	64812	1.1	None	200000	0	0	Armor	<$>31901</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	84	FALSE	30	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	26	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Coat	<$>29667</>	64813	LeBlancWIZ3_Dreamy	Coat	NO	168	FALSE	1	0	0	BODY	0	<$>32056</>	0	70	-10	0	None	Manual	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	84	Le Blanc of Cinderella 	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_leblanc3	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29667</>	SYS_item_column_red	0	<$>179156</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	6000000	0	0	0	0	0	36	0	0	0	36	0	36	0	0	0	0	12	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32059</>	1	64813	1.1	None	200000	0	0	Armor	<$>31943</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	84	FALSE	30	None	0	0	0
