Arbitrary	ClassID	ClassName	GroupName	ItemID	ItemName
1	59650	SHOP_FESO_ITEMSHOPTEST_59650	FESO_ITEMSHOP_CARD	22327	Card_ChiefKano_Event
1	59651	SHOP_FESO_ITEMSHOPTEST_59651	FESO_ITEMSHOP_CARD	22330	Card_Daisy_Event
1	59652	SHOP_FESO_ITEMSHOPTEST_59652	FESO_ITEMSHOP_CARD	22331	Card_Becky_Event
1	59653	SHOP_FESO_ITEMSHOPTEST_59653	FESO_ITEMSHOP_CARD	22328	Card_Aclla_Event
1	59654	SHOP_FESO_ITEMSHOPTEST_59654	FESO_ITEMSHOP_CARD	22329	Card_NatalieRare_Event
1	59655	SHOP_FESO_ITEMSHOPTEST_59655	FESO_ITEMSHOP_CARD	22332	Card_Kei_Event
1	59656	SHOP_FESO_ITEMSHOPTEST_59656	FESO_ITEMSHOP_CARD	22333	Card_Berthe_Ice_Ev
1	59657	SHOP_FESO_ITEMSHOPTEST_59657	FESO_ITEMSHOP_CARD	22334	Card_Scarlet_Ev
1	59658	SHOP_FESO_ITEMSHOPTEST_59658	FESO_ITEMSHOP_CARD	22335	Card_Ceil_Ev
1	59659	SHOP_FESO_ITEMSHOPTEST_59659	FESO_ITEMSHOP_CARD	24102	Pet_Box_Gigantosnail
1	59660	SHOP_FESO_ITEMSHOPTEST_59660	FESO_ITEMSHOP_CARD	189138	Pet_Box_Jormongand
1	59661	SHOP_FESO_ITEMSHOPTEST_59661	FESO_ITEMSHOP_CARD	189346	Pet_Box_Diablo
1	59662	SHOP_FESO_ITEMSHOPTEST_59662	FESO_ITEMSHOP_CARD	189608	Pet_Box_Sheol
1	59800	SHOP_FESO_ITEMSHOPTEST_59800	FESO_ITEMSHOP_SPINEL	23475	Spinel_Reydeavaricia
1	59801	SHOP_FESO_ITEMSHOPTEST_59801	FESO_ITEMSHOP_SPINEL	20674	Spinel_Graychief_Cas
1	59802	SHOP_FESO_ITEMSHOPTEST_59802	FESO_ITEMSHOP_SPINEL	20677	Spinel_Capri
1	59803	SHOP_FESO_ITEMSHOPTEST_59803	FESO_ITEMSHOP_SPINEL	20678	Spinel_GiantEnc
1	59804	SHOP_FESO_ITEMSHOPTEST_59804	FESO_ITEMSHOP_SPINEL	20679	Spinel_MRizer
1	59805	SHOP_FESO_ITEMSHOPTEST_59805	FESO_ITEMSHOP_SPINEL	20680	Spinel_TestNo122
1	59806	SHOP_FESO_ITEMSHOPTEST_59806	FESO_ITEMSHOP_SPINEL	20681	Spinel_Battleship142
1	59807	SHOP_FESO_ITEMSHOPTEST_59807	FESO_ITEMSHOP_SPINEL	20682	Spinel_BossWolf
1	59808	SHOP_FESO_ITEMSHOPTEST_59808	FESO_ITEMSHOP_SPINEL	20683	Spinel_QEaterB
1	59809	SHOP_FESO_ITEMSHOPTEST_59809	FESO_ITEMSHOP_SPINEL	20684	Spinel_QEaterE
1	59810	SHOP_FESO_ITEMSHOPTEST_59810	FESO_ITEMSHOP_SPINEL	20685	Spinel_QEaterT
1	59811	SHOP_FESO_ITEMSHOPTEST_59811	FESO_ITEMSHOP_SPINEL	20686	Spinel_PMandoreria
1	59812	SHOP_FESO_ITEMSHOPTEST_59812	FESO_ITEMSHOP_SPINEL	20687	Spinel_Sharffen
1	59813	SHOP_FESO_ITEMSHOPTEST_59813	FESO_ITEMSHOP_SPINEL	20688	Spinel_Ureusminion
1	59814	SHOP_FESO_ITEMSHOPTEST_59814	FESO_ITEMSHOP_SPINEL	20689	Spinel_UreusEgg
1	59815	SHOP_FESO_ITEMSHOPTEST_59815	FESO_ITEMSHOP_SPINEL	20690	Spinel_MiniGriffon
1	59816	SHOP_FESO_ITEMSHOPTEST_59816	FESO_ITEMSHOP_SPINEL	20691	Spinel_Griffon
1	59817	SHOP_FESO_ITEMSHOPTEST_59817	FESO_ITEMSHOP_SPINEL	23469	Spinel_Imoogi
1	59818	SHOP_FESO_ITEMSHOPTEST_59818	FESO_ITEMSHOP_SPINEL	23470	Spinel_QueenBee
1	59819	SHOP_FESO_ITEMSHOPTEST_59819	FESO_ITEMSHOP_SPINEL	23471	Spinel_DisplacedValkyrie
1	59820	SHOP_FESO_ITEMSHOPTEST_59820	FESO_ITEMSHOP_SPINEL	23472	Spinel_CaptainTcapywarrior
1	59821	SHOP_FESO_ITEMSHOPTEST_59821	FESO_ITEMSHOP_SPINEL	23473	Spinel_AngryAcorchado
1	59822	SHOP_FESO_ITEMSHOPTEST_59822	FESO_ITEMSHOP_SPINEL	23474	Spinel_RageGehcos
1	59823	SHOP_FESO_ITEMSHOPTEST_59823	FESO_ITEMSHOP_SPINEL	23476	Spinel_Elmorc
1	59824	SHOP_FESO_ITEMSHOPTEST_59824	FESO_ITEMSHOP_SPINEL	23477	Spinel_Wahlanshe
1	59825	SHOP_FESO_ITEMSHOPTEST_59825	FESO_ITEMSHOP_SPINEL	23478	Spinel_Avalanche Revenant
1	59826	SHOP_FESO_ITEMSHOPTEST_59826	FESO_ITEMSHOP_SPINEL	23479	Spinel_Vampire Bat Lord Elite
1	59827	SHOP_FESO_ITEMSHOPTEST_59827	FESO_ITEMSHOP_SPINEL	23480	Spinel_GrimRipperLeader
1	59828	SHOP_FESO_ITEMSHOPTEST_59828	FESO_ITEMSHOP_SPINEL	23481	Spinel_MightyVictor
1	59829	SHOP_FESO_ITEMSHOPTEST_59829	FESO_ITEMSHOP_SPINEL	20671	Spinel_Medusa
1	59830	SHOP_FESO_ITEMSHOPTEST_59830	FESO_ITEMSHOP_SPINEL	20672	Spinel_Sphinx
1	59831	SHOP_FESO_ITEMSHOPTEST_59831	FESO_ITEMSHOP_SPINEL	20673	Spinel_Minotauros
1	59832	SHOP_FESO_ITEMSHOPTEST_59832	FESO_ITEMSHOP_SPINEL	20590	Spinel_CockatriesShock_Elite
1	59833	SHOP_FESO_ITEMSHOPTEST_59833	FESO_ITEMSHOP_SPINEL	160000	Spinel_Swampangler_JPN
1	59834	SHOP_FESO_ITEMSHOPTEST_59834	FESO_ITEMSHOP_SPINEL	20693	Spinel_DiseaseTcapy
1	59835	SHOP_FESO_ITEMSHOPTEST_59835	FESO_ITEMSHOP_SPINEL	20592	Spinel_Carpenterwasp_Elite
1	59836	SHOP_FESO_ITEMSHOPTEST_59836	FESO_ITEMSHOP_SPINEL	160048	Spinel_Abyssbear
1	59837	SHOP_FESO_ITEMSHOPTEST_59837	FESO_ITEMSHOP_SPINEL	160049	Spinel_Abysswolf
1	59838	SHOP_FESO_ITEMSHOPTEST_59838	FESO_ITEMSHOP_SPINEL	160062	Spinel_Monster_PhobitanChieftain_mag
1	59839	SHOP_FESO_ITEMSHOPTEST_59839	FESO_ITEMSHOP_SPINEL	160103	Spinel_Monster_Torchere
1	59840	SHOP_FESO_ITEMSHOPTEST_59840	FESO_ITEMSHOP_SPINEL	160104	Spinel_Monster_Sloth
1	59841	SHOP_FESO_ITEMSHOPTEST_59841	FESO_ITEMSHOP_SPINEL	160125	Spinel_dun03_Abyss_Attacker
1	59842	SHOP_FESO_ITEMSHOPTEST_59842	FESO_ITEMSHOP_SPINEL	160126	Spinel_dun03_Knight_Soldier
1	59843	SHOP_FESO_ITEMSHOPTEST_59843	FESO_ITEMSHOP_SPINEL	160201	Spinel_SccExSoldier
1	59844	SHOP_FESO_ITEMSHOPTEST_59844	FESO_ITEMSHOP_SPINEL	160202	Spinel_Mission_Goldbat
1	59845	SHOP_FESO_ITEMSHOPTEST_59845	FESO_ITEMSHOP_SPINEL	160203	Spinel_Elite_Fordi
1	59846	SHOP_FESO_ITEMSHOPTEST_59846	FESO_ITEMSHOP_SPINEL	160204	Spinel_SpiritRose
1	59847	SHOP_FESO_ITEMSHOPTEST_59847	FESO_ITEMSHOP_SPINEL	160205	Spinel_Sauterelle
1	59848	SHOP_FESO_ITEMSHOPTEST_59848	FESO_ITEMSHOP_SPINEL	160206	Spinel_CastorOblivion
1	59849	SHOP_FESO_ITEMSHOPTEST_59849	FESO_ITEMSHOP_SPINEL	160207	Spinel_AbyssSorrow
1	59850	SHOP_FESO_ITEMSHOPTEST_59850	FESO_ITEMSHOP_SPINEL	160208	Spinel_AbyssMady
1	59851	SHOP_FESO_ITEMSHOPTEST_59851	FESO_ITEMSHOP_SPINEL	160209	Spinel_AbyssHeat
1	59852	SHOP_FESO_ITEMSHOPTEST_59852	FESO_ITEMSHOP_SPINEL	160210	Spinel_Abyss
1	59853	SHOP_FESO_ITEMSHOPTEST_59853	FESO_ITEMSHOP_SPINEL	160211	Spinel_DarkClerberos
1	59854	SHOP_FESO_ITEMSHOPTEST_59854	FESO_ITEMSHOP_SPINEL	160212	Spinel_Crsaris
1	59855	SHOP_FESO_ITEMSHOPTEST_59855	FESO_ITEMSHOP_SPINEL	160213	Spinel_Grif
1	59856	SHOP_FESO_ITEMSHOPTEST_59856	FESO_ITEMSHOP_SPINEL	160215	Spinel_Yurrgen
1	59857	SHOP_FESO_ITEMSHOPTEST_59857	FESO_ITEMSHOP_SPINEL	160216	Spinel_Testament
1	59858	SHOP_FESO_ITEMSHOPTEST_59858	FESO_ITEMSHOP_SPINEL	160217	Spinel_Divino
1	59859	SHOP_FESO_ITEMSHOPTEST_59859	FESO_ITEMSHOP_SPINEL	160220	Spinel_ArgusBrain
1	59860	SHOP_FESO_ITEMSHOPTEST_59860	FESO_ITEMSHOP_SPINEL	20696	Spinel_General_Guard
1	59861	SHOP_FESO_ITEMSHOPTEST_59861	FESO_ITEMSHOP_SPINEL	20697	Spinel_Autmarton
1	59862	SHOP_FESO_ITEMSHOPTEST_59862	FESO_ITEMSHOP_SPINEL	20698	Spinel_Mufasar
1	59863	SHOP_FESO_ITEMSHOPTEST_59863	FESO_ITEMSHOP_SPINEL	20088	Spinel_GTmachina
1	59864	SHOP_FESO_ITEMSHOPTEST_59864	FESO_ITEMSHOP_SPINEL	23665	Spinel_ZeroMirror
1	59865	SHOP_FESO_ITEMSHOPTEST_59865	FESO_ITEMSHOP_SPINEL	23666	Spinel_CastleOne
1	59866	SHOP_FESO_ITEMSHOPTEST_59866	FESO_ITEMSHOP_SPINEL	160160	Spinel_Talos
1	59867	SHOP_FESO_ITEMSHOPTEST_59867	FESO_ITEMSHOP_SPINEL	160222	Spinel_Sekhmet
1	59868	SHOP_FESO_ITEMSHOPTEST_59868	FESO_ITEMSHOP_SPINEL	160223	Spinel_FranMothtein
1	59869	SHOP_FESO_ITEMSHOPTEST_59869	FESO_ITEMSHOP_SPINEL	160224	Spinel_Jormongand2
1	59870	SHOP_FESO_ITEMSHOPTEST_59870	FESO_ITEMSHOP_SPINEL	160227	Spinel_jackolantern
1	59871	SHOP_FESO_ITEMSHOPTEST_59871	FESO_ITEMSHOP_SPINEL	160228	Spinel_Lavaleaf
1	59872	SHOP_FESO_ITEMSHOPTEST_59872	FESO_ITEMSHOP_SPINEL	160229	Spinel_Hellbreaker
1	59873	SHOP_FESO_ITEMSHOPTEST_59873	FESO_ITEMSHOP_SPINEL	160230	Spinel_Queenz_eater
1	59874	SHOP_FESO_ITEMSHOPTEST_59874	FESO_ITEMSHOP_SPINEL	160231	Spinel_Sharffenberger_party2
1	59875	SHOP_FESO_ITEMSHOPTEST_59875	FESO_ITEMSHOP_SPINEL	160232	Spinel_griffon3_raid
1	59876	SHOP_FESO_ITEMSHOPTEST_59876	FESO_ITEMSHOP_SPINEL	160233	Spinel_TreasureGolem_Boss
1	59877	SHOP_FESO_ITEMSHOPTEST_59877	FESO_ITEMSHOP_SPINEL	160234	Spinel_Chimera01_Boss
1	59878	SHOP_FESO_ITEMSHOPTEST_59878	FESO_ITEMSHOP_SPINEL	160235	Spinel_Betelgeuse
1	59879	SHOP_FESO_ITEMSHOPTEST_59879	FESO_ITEMSHOP_SPINEL	160236	Spinel_Einschwer
1	59880	SHOP_FESO_ITEMSHOPTEST_59880	FESO_ITEMSHOP_SPINEL	160249	Spinel_Nightmare_Bladeantelopes
1	59881	SHOP_FESO_ITEMSHOPTEST_59881	FESO_ITEMSHOP_SPINEL	160250	Spinel_Necromancer_heart
1	59883	SHOP_FESO_ITEMSHOPTEST_59883	FESO_ITEMSHOP_SPINEL	160251	Spinel_DilosLatemn_Real
1	59884	SHOP_FESO_ITEMSHOPTEST_59884	FESO_ITEMSHOP_SPINEL	160252	Spinel_Demoniac_General_Guard
1	59885	SHOP_FESO_ITEMSHOPTEST_59885	FESO_ITEMSHOP_SPINEL	160253	Spinel_Daily_Goldbat
1	59886	SHOP_FESO_ITEMSHOPTEST_59886	FESO_ITEMSHOP_SPINEL	160254	Spinel_Novia_raid
1	59887	SHOP_FESO_ITEMSHOPTEST_59887	FESO_ITEMSHOP_SPINEL	160255	Spinel_Demoniac _Reydeavaricia_01
1	59888	SHOP_FESO_ITEMSHOPTEST_59888	FESO_ITEMSHOP_SPINEL	160256	Spinel_Nephthys
1	59889	SHOP_FESO_ITEMSHOPTEST_59889	FESO_ITEMSHOP_SPINEL	160270	Spinel_Ile_Sol_Boss3_Normal
1	59900	SHOP_FESO_ITEMSHOPTEST_59900	FESO_ITEMSHOP_QUEST	185007	ClearRum
1	59901	SHOP_FESO_ITEMSHOPTEST_59901	FESO_ITEMSHOP_QUEST	21215	MaroonGrass
1	59902	SHOP_FESO_ITEMSHOPTEST_59902	FESO_ITEMSHOP_QUEST	74443	RuneWord_Bin
1	59903	SHOP_FESO_ITEMSHOPTEST_59903	FESO_ITEMSHOP_QUEST	21551	TreasureBox_Key
1	59904	SHOP_FESO_ITEMSHOPTEST_59904	FESO_ITEMSHOP_QUEST	75328	MedalOfSilver
1	59905	SHOP_FESO_ITEMSHOPTEST_59905	FESO_ITEMSHOP_QUEST	21365	MysticCrystal02
1	59906	SHOP_FESO_ITEMSHOPTEST_59906	FESO_ITEMSHOP_QUEST	20085	KatovicSoup1
1	59907	SHOP_FESO_ITEMSHOPTEST_59907	FESO_ITEMSHOP_QUEST	21028	RedCloth
1	59908	SHOP_FESO_ITEMSHOPTEST_59908	FESO_ITEMSHOP_QUEST	21029	White_Cloth
1	59909	SHOP_FESO_ITEMSHOPTEST_59909	FESO_ITEMSHOP_QUEST	21225	BlackSap
1	59910	SHOP_FESO_ITEMSHOPTEST_59910	FESO_ITEMSHOP_QUEST	21241	BlueSap
1	59911	SHOP_FESO_ITEMSHOPTEST_59911	FESO_ITEMSHOP_QUEST	25512	BloodredRose
1	59912	SHOP_FESO_ITEMSHOPTEST_59912	FESO_ITEMSHOP_QUEST	25513	PerfectHornOfUnicorn
1	59913	SHOP_FESO_ITEMSHOPTEST_59913	FESO_ITEMSHOP_QUEST	25514	TyrannoClaw
1	59914	SHOP_FESO_ITEMSHOPTEST_59914	FESO_ITEMSHOP_QUEST	74421	WarRareBook
1	59915	SHOP_FESO_ITEMSHOPTEST_59915	FESO_ITEMSHOP_QUEST	74422	MagicRareBook
1	59916	SHOP_FESO_ITEMSHOPTEST_59916	FESO_ITEMSHOP_QUEST	74423	GunshotRareBook
1	59917	SHOP_FESO_ITEMSHOPTEST_59917	FESO_ITEMSHOP_QUEST	21316	DevilsWhisper
1	59918	SHOP_FESO_ITEMSHOPTEST_59918	FESO_ITEMSHOP_QUEST	21181	BoneStick
1	59919	SHOP_FESO_ITEMSHOPTEST_59919	FESO_ITEMSHOP_QUEST	21246	EldoomWing
1	59920	SHOP_FESO_ITEMSHOPTEST_59920	FESO_ITEMSHOP_QUEST	21214	WolfsFur
1	59921	SHOP_FESO_ITEMSHOPTEST_59921	FESO_ITEMSHOP_QUEST	21808	RedJewel3
1	59922	SHOP_FESO_ITEMSHOPTEST_59922	FESO_ITEMSHOP_QUEST	21243	Marble
1	59923	SHOP_FESO_ITEMSHOPTEST_59923	FESO_ITEMSHOP_QUEST	21213	IceCrystal
1	59924	SHOP_FESO_ITEMSHOPTEST_59924	FESO_ITEMSHOP_QUEST	21110	BulkCoal
1	59925	SHOP_FESO_ITEMSHOPTEST_59925	FESO_ITEMSHOP_QUEST	21199	Aidanium_Pure
1	59926	SHOP_FESO_ITEMSHOPTEST_59926	FESO_ITEMSHOP_QUEST	21238	DragonflySilk
1	59927	SHOP_FESO_ITEMSHOPTEST_59927	FESO_ITEMSHOP_QUEST	21201	DemonStone
1	59928	SHOP_FESO_ITEMSHOPTEST_59928	FESO_ITEMSHOP_QUEST	21809	RedJewel4
1	59929	SHOP_FESO_ITEMSHOPTEST_59929	FESO_ITEMSHOP_QUEST	21814	BlueJewel4
1	59930	SHOP_FESO_ITEMSHOPTEST_59930	FESO_ITEMSHOP_QUEST	21819	GreenJewel4
1	59931	SHOP_FESO_ITEMSHOPTEST_59931	FESO_ITEMSHOP_QUEST	74430	RhodolitePiece
1	59932	SHOP_FESO_ITEMSHOPTEST_59932	FESO_ITEMSHOP_QUEST	189127	Leaf_Ref
1	59933	SHOP_FESO_ITEMSHOPTEST_59933	FESO_ITEMSHOP_QUEST	21196	Talt_Pure
1	59934	SHOP_FESO_ITEMSHOPTEST_59934	FESO_ITEMSHOP_QUEST	21200	Etretanium_Pure
1	59935	SHOP_FESO_ITEMSHOPTEST_59935	FESO_ITEMSHOP_QUEST	21197	Ionium_Pure
1	59936	SHOP_FESO_ITEMSHOPTEST_59936	FESO_ITEMSHOP_QUEST	21198	Quartz_Pure
1	59937	SHOP_FESO_ITEMSHOPTEST_59937	FESO_ITEMSHOP_QUEST	21613	FireStone
1	59938	SHOP_FESO_ITEMSHOPTEST_59938	FESO_ITEMSHOP_QUEST	21614	IceStone
1	59939	SHOP_FESO_ITEMSHOPTEST_59939	FESO_ITEMSHOP_QUEST	21615	WindStone
1	59940	SHOP_FESO_ITEMSHOPTEST_59940	FESO_ITEMSHOP_QUEST	21616	PsyStone
1	59941	SHOP_FESO_ITEMSHOPTEST_59941	FESO_ITEMSHOP_QUEST	21106	SilverPiece
1	59942	SHOP_FESO_ITEMSHOPTEST_59942	FESO_ITEMSHOP_QUEST	21686	Elecstonepow
1	59943	SHOP_FESO_ITEMSHOPTEST_59943	FESO_ITEMSHOP_QUEST	21184	Corn
1	59944	SHOP_FESO_ITEMSHOPTEST_59944	FESO_ITEMSHOP_QUEST	21125	Cabosse
1	59945	SHOP_FESO_ITEMSHOPTEST_59945	FESO_ITEMSHOP_QUEST	21252	GoldenApple
1	59946	SHOP_FESO_ITEMSHOPTEST_59946	FESO_ITEMSHOP_QUEST	185004	ComodoMeet
1	59947	SHOP_FESO_ITEMSHOPTEST_59947	FESO_ITEMSHOP_QUEST	189098	GreatClearRum
1	59948	SHOP_FESO_ITEMSHOPTEST_59948	FESO_ITEMSHOP_QUEST	21656	Girlheart
1	59949	SHOP_FESO_ITEMSHOPTEST_59949	FESO_ITEMSHOP_QUEST	185006	Honey2
1	59950	SHOP_FESO_ITEMSHOPTEST_59950	FESO_ITEMSHOP_QUEST	21679	OldJournal4
1	59951	SHOP_FESO_ITEMSHOPTEST_59951	FESO_ITEMSHOP_QUEST	21680	OldJournal5
1	59952	SHOP_FESO_ITEMSHOPTEST_59952	FESO_ITEMSHOP_QUEST	21681	OldJournal6
1	59953	SHOP_FESO_ITEMSHOPTEST_59953	FESO_ITEMSHOP_QUEST	189104	GreatCocka_Egg
1	59954	SHOP_FESO_ITEMSHOPTEST_59954	FESO_ITEMSHOP_QUEST	189106	GreatCabbage
1	59955	SHOP_FESO_ITEMSHOPTEST_59955	FESO_ITEMSHOP_QUEST	189103	GreatCabosse
1	59956	SHOP_FESO_ITEMSHOPTEST_59956	FESO_ITEMSHOP_QUEST	21664	Beet
1	59957	SHOP_FESO_ITEMSHOPTEST_59957	FESO_ITEMSHOP_QUEST	21698	WheatFlour
1	59958	SHOP_FESO_ITEMSHOPTEST_59958	FESO_ITEMSHOP_QUEST	185003	Brawn
1	59959	SHOP_FESO_ITEMSHOPTEST_59959	FESO_ITEMSHOP_QUEST	185001	SpiderMeet
1	59960	SHOP_FESO_ITEMSHOPTEST_59960	FESO_ITEMSHOP_QUEST	21234	MatamorphosisStone
1	59961	SHOP_FESO_ITEMSHOPTEST_59961	FESO_ITEMSHOP_QUEST	189023	CookStone
1	59962	SHOP_FESO_ITEMSHOPTEST_59962	FESO_ITEMSHOP_QUEST	157182	Constellationofproof
1	59963	SHOP_FESO_ITEMSHOPTEST_59963	FESO_ITEMSHOP_QUEST	21663	Wolfmeat
1	59964	SHOP_FESO_ITEMSHOPTEST_59964	FESO_ITEMSHOP_QUEST	189133	Elementium
1	59965	SHOP_FESO_ITEMSHOPTEST_59965	FESO_ITEMSHOP_QUEST	189112	kryptonite
1	59966	SHOP_FESO_ITEMSHOPTEST_59966	FESO_ITEMSHOP_QUEST	20065	Nervine
1	59967	SHOP_FESO_ITEMSHOPTEST_59967	FESO_ITEMSHOP_QUEST	21884	Stalatite
1	59968	SHOP_FESO_ITEMSHOPTEST_59968	FESO_ITEMSHOP_QUEST	21883	SnakeScale
1	59970	SHOP_FESO_ITEMSHOPTEST_59970	FESO_ITEMSHOP_QUEST	21662	Capypotato
1	59971	SHOP_FESO_ITEMSHOPTEST_59971	FESO_ITEMSHOP_QUEST	21610	SoftThread
1	59972	SHOP_FESO_ITEMSHOPTEST_59972	FESO_ITEMSHOP_QUEST	21609	ToughYarn
1	59973	SHOP_FESO_ITEMSHOPTEST_59973	FESO_ITEMSHOP_QUEST	21135	Talt_Ref
1	59974	SHOP_FESO_ITEMSHOPTEST_59974	FESO_ITEMSHOP_QUEST	21136	Ionium_Ref
1	59975	SHOP_FESO_ITEMSHOPTEST_59975	FESO_ITEMSHOP_QUEST	21137	Quartz_Ref
1	59976	SHOP_FESO_ITEMSHOPTEST_59976	FESO_ITEMSHOP_QUEST	21138	Aidanium_Ref
1	59977	SHOP_FESO_ITEMSHOPTEST_59977	FESO_ITEMSHOP_QUEST	21139	Etretanium_Ref
1	59978	SHOP_FESO_ITEMSHOPTEST_59978	FESO_ITEMSHOP_QUEST	21203	Talt_MEGA
1	59979	SHOP_FESO_ITEMSHOPTEST_59979	FESO_ITEMSHOP_QUEST	21204	Ionium_MEGA
1	59980	SHOP_FESO_ITEMSHOPTEST_59980	FESO_ITEMSHOP_QUEST	21205	Quartz_MEGA
1	59981	SHOP_FESO_ITEMSHOPTEST_59981	FESO_ITEMSHOP_QUEST	21206	Aidanium_MEGA
1	59982	SHOP_FESO_ITEMSHOPTEST_59982	FESO_ITEMSHOP_QUEST	21207	Etretanium_MEGA
1	59983	SHOP_FESO_ITEMSHOPTEST_59983	FESO_ITEMSHOP_QUEST	21140	SilverBulk
1	59984	SHOP_FESO_ITEMSHOPTEST_59984	FESO_ITEMSHOP_QUEST	21141	GoldBulk
1	59985	SHOP_FESO_ITEMSHOPTEST_59985	FESO_ITEMSHOP_QUEST	21249	RoughDiamond
1	59986	SHOP_FESO_ITEMSHOPTEST_59986	FESO_ITEMSHOP_QUEST	189060	Time_Wheel
1	59987	SHOP_FESO_ITEMSHOPTEST_59987	FESO_ITEMSHOP_QUEST	75365	GluttonySpine
1	59988	SHOP_FESO_ITEMSHOPTEST_59988	FESO_ITEMSHOP_QUEST	21654	Celemantisjuice
1	59989	SHOP_FESO_ITEMSHOPTEST_59989	FESO_ITEMSHOP_QUEST	21026	Black_Oxide
1	59990	SHOP_FESO_ITEMSHOPTEST_59990	FESO_ITEMSHOP_QUEST	21361	ExpeditionMemo
1	59991	SHOP_FESO_ITEMSHOPTEST_59991	FESO_ITEMSHOP_QUEST	21417	Abrasive_Impair
1	59992	SHOP_FESO_ITEMSHOPTEST_59992	FESO_ITEMSHOP_QUEST	21220	Ebony
1	59993	SHOP_FESO_ITEMSHOPTEST_59993	FESO_ITEMSHOP_QUEST	21178	DinoSkin
1	59994	SHOP_FESO_ITEMSHOPTEST_59994	FESO_ITEMSHOP_QUEST	21179	DinoHorn
1	59995	SHOP_FESO_ITEMSHOPTEST_59995	FESO_ITEMSHOP_QUEST	21250	BlackSteel
1	59996	SHOP_FESO_ITEMSHOPTEST_59996	FESO_ITEMSHOP_QUEST	21612	LeatherPatch
1	59997	SHOP_FESO_ITEMSHOPTEST_59997	FESO_ITEMSHOP_QUEST	21606	QualifiedCloth
1	59998	SHOP_FESO_ITEMSHOPTEST_59998	FESO_ITEMSHOP_QUEST	21044	QualifiedWhiteFur
1	59999	SHOP_FESO_ITEMSHOPTEST_59999	FESO_ITEMSHOP_QUEST	21605	ReinforcedLeather
1	60014	SHOP_FESO_ITEMSHOPTEST_60014	FESO_ITEMSHOP_QUEST	21665	Cabbage
1	60015	SHOP_FESO_ITEMSHOPTEST_60015	FESO_ITEMSHOP_QUEST	189105	GreatWheatFlour
1	60016	SHOP_FESO_ITEMSHOPTEST_60016	FESO_ITEMSHOP_QUEST	21232	SilverSplinter
1	60017	SHOP_FESO_ITEMSHOPTEST_60017	FESO_ITEMSHOP_QUEST	21548	Iron_Ore
1	60018	SHOP_FESO_ITEMSHOPTEST_60018	FESO_ITEMSHOP_QUEST	21041	QualifiedSuede
1	60019	SHOP_FESO_ITEMSHOPTEST_60019	FESO_ITEMSHOP_QUEST	189102	GreatGoldenApple
1	60020	SHOP_FESO_ITEMSHOPTEST_60020	FESO_ITEMSHOP_QUEST	185002	Cocka_Egg
1	60021	SHOP_FESO_ITEMSHOPTEST_60021	FESO_ITEMSHOP_QUEST	75357	KingCrabClaws
1	60022	SHOP_FESO_ITEMSHOPTEST_60022	FESO_ITEMSHOP_QUEST	75356	GiantSeaStar
1	60023	SHOP_FESO_ITEMSHOPTEST_60023	FESO_ITEMSHOP_QUEST	21182	BonePiece
1	60024	SHOP_FESO_ITEMSHOPTEST_60024	FESO_ITEMSHOP_QUEST	21700	Tovbatkey
1	60025	SHOP_FESO_ITEMSHOPTEST_60025	FESO_ITEMSHOP_QUEST	21685	OldJournal10
1	60026	SHOP_FESO_ITEMSHOPTEST_60026	FESO_ITEMSHOP_QUEST	21607	SoftLeather
1	60027	SHOP_FESO_ITEMSHOPTEST_60027	FESO_ITEMSHOP_QUEST	21706	Rafflesia_Yellow
1	60028	SHOP_FESO_ITEMSHOPTEST_60028	FESO_ITEMSHOP_QUEST	21707	Rafflesia_Red
1	60029	SHOP_FESO_ITEMSHOPTEST_60029	FESO_ITEMSHOP_QUEST	21708	Rafflesia_Green
1	60000	SHOP_FESO_ITEMSHOPTEST_60000	FESO_ITEMSHOP_PAGE	23562	firstcontractor_Page
1	60001	<$>185452</>	FESO_ITEMSHOP_PAGE	23563	priestofdeath_Page
1	60002	SHOP_FESO_ITEMSHOPTEST_60002	FESO_ITEMSHOP_PAGE	40596	JewelMenual_Page
1	60003	SHOP_FESO_ITEMSHOPTEST_60003	FESO_ITEMSHOP_PAGE	40597	Armonium_Page
1	60004	SHOP_FESO_ITEMSHOPTEST_60004	FESO_ITEMSHOP_PAGE	40600	holysword_Page
1	60005	SHOP_FESO_ITEMSHOPTEST_60005	FESO_ITEMSHOP_PAGE	40601	Sisterconstans_Page
1	60006	SHOP_FESO_ITEMSHOPTEST_60006	FESO_ITEMSHOP_PAGE	40602	HolyspearLena_Page
1	60007	SHOP_FESO_ITEMSHOPTEST_60007	FESO_ITEMSHOP_PAGE	40603	ComebackSir_Page
1	60008	SHOP_FESO_ITEMSHOPTEST_60008	FESO_ITEMSHOP_PAGE	40608	BertheBlindStory_Page
1	60009	SHOP_FESO_ITEMSHOPTEST_60009	FESO_ITEMSHOP_PAGE	40599	VigilarStory_Page
1	60010	SHOP_FESO_ITEMSHOPTEST_60010	FESO_ITEMSHOP_PAGE	40593	Leona_Page
1	60011	SHOP_FESO_ITEMSHOPTEST_60011	FESO_ITEMSHOP_PAGE	40594	Evil_Page
1	60012	SHOP_FESO_ITEMSHOPTEST_60012	FESO_ITEMSHOP_PAGE	40595	Lynn_Page
