AR	ASPD	ATK	AddATK	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BaseATK	BaseDEF	BeastBane	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DeadDrop	DefEA	DefIP	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EnchantLv	EngName	EqpType	EquipSound	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireIP	GolemBane	GroupName	HPDrain	HR	HumanBane	IMP	IceATK	IceIP	ImgName	IncAGI	IncCHA	IncCHA_Opt	IncCON	IncDEX	IncDEX_Opt	IncINT	IncINT_Opt	IncMHP	IncMHP_Opt	IncMSP	IncMSP_Opt	IncSTR	IncSTR_Opt	InfoView	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LgtIP	LogoutSave	MHP	MHP_Opt	MKP	MSP	MSPD	MSP_Opt	MaterialSet	MaxR	MaxSocketCount	MaxStack	MinR	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	OptionGroup	PR	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyIP	RFIRE	RHP	RICE	RLGHT	RPSY	RSP	RSTAT	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	Scale	ScpType	SellPrice	ShldDR	SocketRef	Spec	Suffix	TargetHitEffect	Tradable	UndeadBane	UniqueBone	Unstack	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
0	0	0	0	R 1034	1	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>41380</>	16466	Ring_Beast_1	Ring	NO	0	FALSE	1	0	RING	0	<$>42471</>	0	0	0	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Beast +1	RING	None	2147483647	0	FALSE	it_a_ring1	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>41380</>	SYS_item_column_red	0	<$>42470</>	None	0	1001	0	0	No	0	0	0	0	1	0	None	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	10000000	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32360</>	1	16466	1	None	5000	0	None	<$>42472</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	25	None	0	0	0
0	0	0	0	R 1035	1	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>41380</>	16467	Ring_Encor_1	Ring	NO	0	FALSE	1	0	RING	0	<$>42474</>	0	0	0	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Encor +1	RING	None	2147483647	0	FALSE	it_a_ring1	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>41380</>	SYS_item_column_red	0	<$>42473</>	None	0	1001	0	0	No	0	0	0	0	1	0	None	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	10000000	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32360</>	1	16467	1	None	5000	0	None	<$>83832</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	25	None	0	0	0
0	0	0	0	R 1052	1	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>41380</>	16500	Ring_Marksmanship_1	Ring	NO	0	FALSE	1	0	RING	0	<$>99733</>	0	0	0	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Marksmanship +1	RING	None	2147483647	0	FALSE	it_a_ring1	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>41380</>	SYS_item_column_red	0	<$>99732</>	None	0	1001	0	0	No	0	0	0	0	1	0	None	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	10000000	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32360</>	1	16500	1	None	5000	0	None	<$>99734</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	25	None	0	0	0
0	0	0	0	R 10801	1	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>41380</>	169001	Ring_SlashingDash_1	Ring	NO	0	FALSE	1	0	RING	0	<$>43621</>	0	0	0	0	None	Acc	None	drop_bracelet.wav	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	12	Slashing dash +1	RING	None	2147483647	0	FALSE	it_a_ring1	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>41380</>	SYS_item_column_red	3	<$>43620</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	1200	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>41411</>	1	169001	1	None	300	0	None	<$>41408</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	12	TRUE	3	None	0	0	0
0	0	0	0	R 10802	1	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>41380</>	169002	Ring_TurningSlash_1	Ring	NO	0	FALSE	1	0	RING	0	<$>43623</>	0	0	0	0	None	Acc	None	drop_bracelet.wav	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	16	Turning slash +1	RING	None	2147483647	0	FALSE	it_a_ring1	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>41380</>	SYS_item_column_red	4	<$>43622</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	1600	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>41414</>	1	169002	1	None	400	0	None	<$>41408</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	16	TRUE	4	None	0	0	0
0	0	0	0	R 10805	1	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>41380</>	169003	Ring_RainbowSplasher_1	Ring	NO	0	FALSE	1	0	RING	0	<$>43625</>	0	0	0	0	None	Acc	None	drop_bracelet.wav	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	24	Rainbow splasher +1	RING	None	2147483647	0	FALSE	it_a_ring1	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>41380</>	SYS_item_column_red	6	<$>43624</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	2400	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>41425</>	1	169003	1	None	600	0	None	<$>43626</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	24	TRUE	6	None	0	0	0
0	0	0	0	R 10811	1	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>41380</>	169004	Ring_Crossslash_1	Ring	NO	0	FALSE	1	0	RING	0	<$>43628</>	0	0	0	0	None	Acc	None	drop_bracelet.wav	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	12	Cross slash +1	RING	None	2147483647	0	FALSE	it_a_ring1	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>41380</>	SYS_item_column_red	3	<$>43627</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	1200	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>41411</>	1	169004	1	None	300	0	None	<$>41408</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	12	TRUE	3	None	0	0	0
0	0	0	0	R 10813	1	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>41380</>	169005	Ring_Tenblades_1	Ring	NO	0	FALSE	1	0	RING	0	<$>43630</>	0	0	0	0	None	Acc	None	drop_bracelet.wav	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	20	Ten blades +1	RING	None	2147483647	0	FALSE	it_a_ring1	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>41380</>	SYS_item_column_red	5	<$>43629</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	2000	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>41417</>	1	169005	1	None	500	0	None	<$>43626</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	20	TRUE	5	None	0	0	0
0	0	0	0	R 10815	1	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>41380</>	169006	Ring_Warriorcross_1	Ring	NO	0	FALSE	1	0	RING	0	<$>43632</>	0	0	0	0	None	Acc	None	drop_bracelet.wav	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	24	Warrior cross +1	RING	None	2147483647	0	FALSE	it_a_ring1	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>41380</>	SYS_item_column_red	6	<$>43631</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	2400	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>41425</>	1	169006	1	None	600	0	None	<$>43626</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	24	TRUE	6	None	0	0	0
0	0	0	0	R 30151	1	None	0	R 30153	1	R 30154	1	R 30155	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>41380</>	16579	Ring_Serenade	Ring	NO	0	FALSE	1	0	RING	0	<$>42710</>	0	0	0	0	None	STAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Serenade	RING	None	2147483647	0	FALSE	it_a_ring2	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>41380</>	SYS_item_column_red	0	<$>42709</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	30000000	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32310</>	1	16579	1	None	10000	0	None	<$>42554</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 20171	1	R 20172	1	R 20173	1	R 20174	1	R 20175	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>41380</>	16607	Ring_ThePowerofDarkness	Ring	NO	0	FALSE	1	0	RING	0	<$>42760</>	0	0	0	0	None	STAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	The Power of Darkness	RING	None	2147483647	0	FALSE	it_a_ring2	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>41380</>	SYS_item_column_red	0	<$>42759</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	30000000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	16607	1	None	10000	0	None	<$>42554</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 20621	1	R 20622	1	R 20623	1	R 20624	1	R 20625	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>41380</>	16614	Ring_Prelude	Ring	NO	0	FALSE	1	0	RING	0	<$>42774</>	0	0	0	0	None	STAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Prelude	RING	None	2147483647	0	FALSE	it_a_ring2	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>41380</>	SYS_item_column_red	0	<$>42773</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	30000000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	16614	1	None	10000	0	None	<$>42554</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 11241	1	R 11242	1	R 11243	1	R 11244	1	R 11245	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>41380</>	16617	Ring_SuperiorBlaster	Ring	NO	0	FALSE	1	0	RING	0	<$>42780</>	0	0	0	0	None	STAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Superior blaster	RING	None	2147483647	0	FALSE	it_a_ring2	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>41380</>	SYS_item_column_red	0	<$>42779</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	30000000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	16617	1	None	10000	0	None	<$>42554</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 30171	1	R 30172	1	R 30173	1	R 30174	1	R 30175	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>41380</>	16624	Ring_Innocentio	Ring	NO	0	FALSE	1	0	RING	0	<$>42793</>	0	0	0	0	None	STAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Innocentio	RING	None	2147483647	0	FALSE	it_a_ring2	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>41380</>	SYS_item_column_red	0	<$>42792</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	30000000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	16624	1	None	10000	0	None	<$>42554</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 30381	1	R 30382	1	R 30383	1	R 30384	1	R 30385	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>41380</>	16648	Ring_Therapy	Ring	NO	0	FALSE	1	0	RING	0	<$>42839</>	0	0	0	0	None	STAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Therapy	RING	None	2147483647	0	FALSE	it_a_ring2	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>41380</>	SYS_item_column_red	0	<$>42838</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	30000000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	16648	1	None	10000	0	None	<$>42554</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 10591	1	R 10592	1	R 10593	1	R 10594	1	R 10595	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>41380</>	16650	Ring_Sabertooth	Ring	NO	0	FALSE	1	0	RING	0	<$>42843</>	0	0	0	0	None	STAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Sabertooth	RING	None	2147483647	0	FALSE	it_a_ring2	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>41380</>	SYS_item_column_red	0	<$>42842</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	30000000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	16650	1	None	10000	0	None	<$>42554</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 10091	1	R 10092	1	R 10093	1	R 10094	1	R 10095	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>41380</>	16670	Ring_LightningWolf	Ring	NO	0	FALSE	1	0	RING	0	<$>95376</>	0	0	0	0	None	STAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Dominate the sky	RING	None	2147483647	0	FALSE	it_a_ring2	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>41380</>	SYS_item_column_red	0	<$>95375</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	30000000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	16670	1	None	10000	0	None	<$>42554</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 30251	1	R 30252	1	R 30253	1	R 30254	1	R 30255	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>41380</>	16687	Ring_Folclore	Ring	NO	0	FALSE	1	0	RING	0	<$>104153</>	0	0	0	0	None	STAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Folclore	RING	None	2147483647	0	FALSE	it_a_ring2	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>41380</>	SYS_item_column_red	0	<$>104152</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	30000000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	16687	1	None	10000	0	None	<$>42554</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 21311	1	R 21312	1	R 21313	1	R 21314	1	R 21315	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>41380</>	19002	Ring_InfernalBurn	Ring	NO	0	FALSE	1	0	RING	0	<$>125197</>	0	0	0	0	None	STAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Infernal Burn	RING	None	2147483647	0	FALSE	it_a_ring2	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>41380</>	SYS_item_column_red	0	<$>125196</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	40000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	19002	1	None	10000	0	None	<$>42554</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 21311	1	R 21312	1	R 21313	1	R 21314	1	R 21315	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>41380</>	116772	Ring2_InfernalBurn	Ring	NO	0	FALSE	1	0	RING	0	<$>125197</>	0	0	0	0	None	ESTAcc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Enhanced Infernal Burn	RING	None	2147483647	0	FALSE	it_a_ring3	0	0	0	Ring2	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>41380</>	SYS_item_column_red	0	<$>125202</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	1	0	0	0	0	0	0	0	0	0	0	RING4	0	NO	1	None	40000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	116772	1	None	10000	0	None	<$>42554</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 50000	1	None	0	R 50001	1	R 50002	1	R 50003	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>41380</>	169501	Ring_BackGuardMI	Ring	NO	0	FALSE	1	0	RING	0	<$>42556</>	0	0	0	0	None	STAcc	None	drop_bracelet.wav	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	96	Back-guard	RING	None	2147483647	0	FALSE	it_a_ring2	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>41380</>	SYS_item_column_red	0	<$>43633</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	40000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32360</>	1	169501	1	None	10000	0	None	<$>42554</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	0
0	0	0	0	R 10801	1	R 10802	1	None	0	R 10804	1	R 10805	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>41380</>	169502	Ring_MiddleGuardMI	Ring	NO	0	FALSE	1	0	RING	0	<$>43634</>	0	0	0	0	None	STAcc	None	drop_bracelet.wav	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	96	Middle-guard of spirit	RING	None	2147483647	0	FALSE	it_a_ring2	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>41380</>	SYS_item_column_red	0	<$>42784</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	40000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>41411</>	1	169502	1	None	10000	0	None	<$>42554</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	12	TRUE	3	None	0	0	0
0	0	0	0	R 10811	1	None	0	R 10813	1	None	0	R 10815	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>41380</>	169503	Ring_TwinBladesMI	Ring	NO	0	FALSE	1	0	RING	0	<$>43635</>	0	0	0	0	None	STAcc	None	drop_bracelet.wav	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	96	Twin blades of spirit	RING	None	2147483647	0	FALSE	it_a_ring2	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>41380</>	SYS_item_column_red	0	<$>42786</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	40000	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>41489</>	1	169503	1	None	10000	0	None	<$>42554</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	36	TRUE	9	None	0	0	0
0	0	0	0	R 10821	1	R 10822	1	None	0	R 10824	1	R 10825	1	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>41380</>	169504	Ring_LowGuardMI	Ring	NO	0	FALSE	1	0	RING	0	<$>43637</>	0	0	0	0	None	STAcc	None	drop_bracelet.wav	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Low-guard	RING	None	2147483647	0	FALSE	it_a_ring2	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>41380</>	SYS_item_column_red	0	<$>43636</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	40000	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>43638</>	1	169504	1	None	10000	0	None	<$>42554</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
