AR	ASPD	ATK	AddATK	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	AutoCheckUse	AutoInspect	BLK	BaseATK	BaseDEF	BeastBane	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	CoolDown	CoolDownGroup	DBLHand	DEF	DeadDrop	DefEA	DefIP	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EngName	EqpType	EquipSound	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireIP	GolemBane	GroupName	HPDrain	HR	HumanBane	IMP	IceATK	IceIP	ImgName	IncAGI	IncCHA	IncCON	IncDEX	IncINT	IncSTR	InfoView	IsConfirmUseItem	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LgtIP	LockWarpUse	LogoutSave	MHP	MKP	MSP	MSPD	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MinR	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	OptionGroup	PR	Pair	ParticleCount	ParticleName	PreCheckScp	Price	PromotionLv	PsyATK	PsyIP	RFIRE	RHP	RICE	RLGHT	RPSY	RSP	RSTAT	Rank	RecordUsingLog	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	SaveBuff	SaveBurlonPoint	SaveExp	Scale	ScpType	SellPrice	ShldDR	SocketRef	Spec	Suffix	TargetHitEffect	TownUsable	Tradable	TxScpType	UndeadBane	UniqueBone	Unstack	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	ZoneItem	arg1	arg2
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>33909</>	0	None	0	Consume	<$>65865</>	Consume_Food	<$>32567</>	23251	ComodoSteak	Food	0	0	NO	0	FALSE	1	0	None	0	<$>106844</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Comodo Steak	None	None	None	500000	10000	FALSE	it_e_soup	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	FALSE	<$>32567</>	SYS_item_column_yellow	0	<$>33914</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	500	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>106841</>	1	23251	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_CookBox	1	0	None	<$>32546</>	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	4	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>33909</>	0	None	0	Consume	<$>65865</>	Consume_Food	<$>32567</>	23252	MeatStew	Food	0	0	NO	0	FALSE	1	0	None	0	<$>106845</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Meat Stew	None	None	None	5000	5000	FALSE	it_e_soup	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	FALSE	<$>32567</>	SYS_item_column_yellow	0	<$>33916</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	500	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>106841</>	1	23252	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_CookBox	1	0	None	<$>32546</>	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	5	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>33909</>	0	None	0	Consume	<$>65865</>	Consume_Food	<$>32567</>	23253	StirfriedOcto	Food	0	0	NO	0	FALSE	1	0	None	0	<$>106846</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Stirfried Octo	None	None	None	7500	7500	FALSE	it_e_soup	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	FALSE	<$>32567</>	SYS_item_column_yellow	0	<$>33918</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	500	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>106841</>	1	23253	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_CookBox	1	0	None	<$>32546</>	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	6	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>33909</>	0	None	0	Consume	<$>65865</>	Consume_Food	<$>32567</>	23254	FishSausage	Food	0	0	NO	0	FALSE	1	0	None	0	<$>106847</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Fish Sausage	None	None	None	15000	15000	FALSE	it_e_soup	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	FALSE	<$>32567</>	SYS_item_column_yellow	0	<$>33920</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	500	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>106841</>	1	23254	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_CookBox	1	0	None	<$>32546</>	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	7	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>33909</>	0	None	0	Consume	<$>65865</>	Consume_Food	<$>32567</>	23255	StirfriedCorn	Food	0	0	NO	0	FALSE	1	0	None	0	<$>106848</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Stirfried Corn	None	None	None	5000	5000	FALSE	it_e_soup	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	FALSE	<$>32567</>	SYS_item_column_yellow	0	<$>33922</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	500	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>106841</>	1	23255	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_CookBox	1	0	None	<$>32546</>	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	8	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>33909</>	0	None	0	Consume	<$>65865</>	Consume_Food	<$>32567</>	23256	GoldenApplePie	Food	0	0	NO	0	FALSE	1	0	None	0	<$>106849</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Golden Apple Pie	None	None	None	500000	17500	FALSE	it_e_soup	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	FALSE	<$>32567</>	SYS_item_column_yellow	0	<$>33924</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	500	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>106841</>	1	23256	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_CookBox	1	0	None	<$>32546</>	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	9	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>33909</>	0	None	0	Consume	<$>65865</>	Consume_Food	<$>32567</>	23257	EggStew	Food	0	0	NO	0	FALSE	1	0	None	0	<$>106850</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Egg Stew	None	None	None	10000	10000	FALSE	it_e_soup	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	FALSE	<$>32567</>	SYS_item_column_yellow	0	<$>33926</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	500	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>106841</>	1	23257	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_CookBox	1	0	None	<$>32546</>	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	10	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>33909</>	0	None	0	Consume	<$>65865</>	Consume_Food	<$>32567</>	23258	Salad	Food	0	0	NO	0	FALSE	1	0	None	0	<$>106851</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Salad	None	None	None	500000	10000	FALSE	it_e_soup	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	FALSE	<$>32567</>	SYS_item_column_yellow	0	<$>33928</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	500	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>106841</>	1	23258	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_CookBox	1	0	None	<$>32546</>	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	11	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>33909</>	0	None	0	Consume	<$>65865</>	Consume_Food	<$>32567</>	23259	CapyFish	Food	0	0	NO	0	FALSE	1	0	None	0	<$>106852</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Capy Dinner	None	None	None	15000	15000	FALSE	it_e_soup	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	FALSE	<$>32567</>	SYS_item_column_yellow	0	<$>33930</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	500	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>106841</>	1	23259	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_CookBox	1	0	None	<$>32546</>	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	12	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>33909</>	0	None	0	Consume	<$>65865</>	Consume_Food	<$>32567</>	23260	Caborum	Food	0	0	NO	0	FALSE	1	0	None	0	<$>106853</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Cabo Rum	None	None	None	17500	17500	FALSE	it_e_soup	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	FALSE	<$>32567</>	SYS_item_column_yellow	0	<$>33932</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	500	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>106841</>	1	23260	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_CookBox	1	0	None	<$>32546</>	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	13	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>33909</>	0	None	0	Consume	<$>65865</>	Consume_Food	<$>32567</>	23274	Great_SpiderSteak	Food	0	0	NO	0	FALSE	1	0	None	0	<$>106854</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Great Spider Steak	None	None	None	30000	30000	FALSE	it_e_soup	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	FALSE	<$>32567</>	SYS_item_column_yellow	0	<$>33962</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	500	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>106841</>	1	23274	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_CookBox	1	0	None	<$>32546</>	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	14	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>33909</>	0	None	0	Consume	<$>65865</>	Consume_Food	<$>32567</>	23275	Great_BoarSteak	Food	0	0	NO	0	FALSE	1	0	None	0	<$>106855</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Great Boar Steak	None	None	None	22500	22500	FALSE	it_e_soup	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	FALSE	<$>32567</>	SYS_item_column_yellow	0	<$>33964</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	500	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>106841</>	1	23275	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_CookBox	1	0	None	<$>32546</>	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	15	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>33909</>	0	None	0	Consume	<$>65865</>	Consume_Food	<$>32567</>	23276	Great_WolfSteak	Food	0	0	NO	0	FALSE	1	0	None	0	<$>106856</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Great Wolf Steak	None	None	None	22500	22500	FALSE	it_e_soup	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	FALSE	<$>32567</>	SYS_item_column_yellow	0	<$>33966</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	500	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>106841</>	1	23276	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_CookBox	1	0	None	<$>32546</>	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	16	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>33909</>	0	None	0	Consume	<$>65865</>	Consume_Food	<$>32567</>	23277	Great_ComodoSteak	Food	0	0	NO	0	FALSE	1	0	None	0	<$>106857</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Great Comodo Steak	None	None	None	30000	30000	FALSE	it_e_soup	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	FALSE	<$>32567</>	SYS_item_column_yellow	0	<$>33968</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	500	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>106841</>	1	23277	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_CookBox	1	0	None	<$>32546</>	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	17	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>33909</>	0	None	0	Consume	<$>65865</>	Consume_Food	<$>32567</>	23278	Great_MeatStew	Food	0	0	NO	0	FALSE	1	0	None	0	<$>106858</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Great Meat Stew	None	None	None	1000000	15000	FALSE	it_e_soup	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	FALSE	<$>32567</>	SYS_item_column_yellow	0	<$>33970</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	500	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>106841</>	1	23278	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_CookBox	1	0	None	<$>32546</>	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	18	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>33909</>	0	None	0	Consume	<$>65865</>	Consume_Food	<$>32567</>	23279	Great_StirfriedOcto	Food	0	0	NO	0	FALSE	1	0	None	0	<$>106859</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Great Stirfried Octo	None	None	None	22500	22500	FALSE	it_e_soup	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	FALSE	<$>32567</>	SYS_item_column_yellow	0	<$>33972</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	500	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>106841</>	1	23279	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_CookBox	1	0	None	<$>32546</>	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	19	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>33909</>	0	None	0	Consume	<$>65865</>	Consume_Food	<$>32567</>	23280	Great_FishSausage	Food	0	0	NO	0	FALSE	1	0	None	0	<$>106860</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Great Fish Sausage	None	None	None	45000	45000	FALSE	it_e_soup	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	FALSE	<$>32567</>	SYS_item_column_yellow	0	<$>33974</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	500	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>106841</>	1	23280	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_CookBox	1	0	None	<$>32546</>	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	20	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>33909</>	0	None	0	Consume	<$>65865</>	Consume_Food	<$>32567</>	23281	Great_StirfriedCorn	Food	0	0	NO	0	FALSE	1	0	None	0	<$>106861</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Great Stirfried Corn	None	None	None	15000	15000	FALSE	it_e_soup	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	FALSE	<$>32567</>	SYS_item_column_yellow	0	<$>33976</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	500	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>106841</>	1	23281	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_CookBox	1	0	None	<$>32546</>	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	21	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>33909</>	0	None	0	Consume	<$>65865</>	Consume_Food	<$>32567</>	23282	Great_GoldenApplePie	Food	0	0	NO	0	FALSE	1	0	None	0	<$>106862</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Great Golden Apple Pie	None	None	None	52500	52500	FALSE	it_e_soup	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	FALSE	<$>32567</>	SYS_item_column_yellow	0	<$>33978</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	500	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>106841</>	1	23282	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_CookBox	1	0	None	<$>32546</>	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	22	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>33909</>	0	None	0	Consume	<$>65865</>	Consume_Food	<$>32567</>	23283	Great_EggStew	Food	0	0	NO	0	FALSE	1	0	None	0	<$>106863</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Great Egg Stew	None	None	None	30000	30000	FALSE	it_e_soup	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	FALSE	<$>32567</>	SYS_item_column_yellow	0	<$>33980</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	500	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>106841</>	1	23283	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_CookBox	1	0	None	<$>32546</>	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	23	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>33909</>	0	None	0	Consume	<$>65865</>	Consume_Food	<$>32567</>	23284	Great_Salad	Food	0	0	NO	0	FALSE	1	0	None	0	<$>106864</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Great Special Salad	None	None	None	30000	30000	FALSE	it_e_soup	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	FALSE	<$>32567</>	SYS_item_column_yellow	0	<$>33982</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	500	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>106841</>	1	23284	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_CookBox	1	0	None	<$>32546</>	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	24	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>33909</>	0	None	0	Consume	<$>65865</>	Consume_Food	<$>32567</>	23285	Great_CapyFish	Food	0	0	NO	0	FALSE	1	0	None	0	<$>106865</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Great Capy Dinner	None	None	None	45000	45000	FALSE	it_e_soup	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	TRUE	FALSE	<$>32567</>	SYS_item_column_yellow	0	<$>33984</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	500	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>106841</>	1	23285	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_CookBox	1	0	None	<$>32546</>	_NO	None	TRUE	TRUE	None	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	25	0
