AiRange	AutoCheck	AutoDuel	BgName	BgmPlayList	ChangeChannel	Channel	ChaseLimit	ClassID	ClassName	CliqueWar	ColBan	ColGenX	ColGenY	ColGenZ	ColonyEXP	ColonyX	ColonyY	ColonyZ	Continent	DefGenPosX	DefGenPosY	DefGenPosZ	Desc	DropItem1Freq	DropItem1ID	DropItem2Freq	DropItem2ID	DropItem3Freq	DropItem3ID	DropItem4Freq	DropItem4ID	DropItem5Freq	DropItem5ID	DropItem6Freq	DropItem6ID	DropItem7Freq	DropItem7ID	EnablePK	EngName	FlagCount	GetRestart	HeldWepn	HideEnemyPhrase	Info	ItemGroup	ItemPriorityTime	ItemViewDist	LeaveTime	LoadingImg	LockWarp	LockWarpCommLV	LockWarpSaveId	MapTitleFont1	MapTitleFont2	MinimapFile	MinimapLength	MinimapOffsetX	MinimapOffsetY	Mission	MonCache	MonViewDist	MonsterDropBlock	Name	NewPVPRule	NoMIC	Note	PartyBuff	PartyWar	PcCache	PcViewDist	RecallRequestAble	RecallTakeAble	RewardEXPBM	RewardItemBM	SaveWarp	Thumbnail	TokName	TriggerViewDist	Tutorial	Type	UseAIAnyWhere	UseGlobalDrop	UseInitScp	UseItemCoolDown	UseReturnScroll	UseTeleportScroll	UserShop	ViewMiddleRange	ViewRange	WarGroup	WayPointX	WayPointY	WayPointZ	WorldMapName	ZoneItem	ZoneScript	vsMon	vsPC
2500	TRUE	FALSE	btl_jaq01	Battle_Field_4	TRUE	3	5	3361	btl_jaq01	FALSE	0	0	0	0	1	3900	4976	99	GranadoEspada	3900	4976	99	<$>47411</>	2700	21812	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	The Crater of Jaquin	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_jaq01.jpg	61510	-4230	2955	FALSE	TRUE	3200	FALSE	<$>47411</>	0	0	<$>47410</>	TRUE	FALSE	TRUE	3000	TRUE	TRUE	1	1	TRUE	thumb_btl_jaq01.jpg	btl_jaq01	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	3900	4976	99	btl_jaq01_btn	btl_jaq01	None	TRUE	FALSE
2500	TRUE	FALSE	btl_jaq03	Battle_Field_9	TRUE	3	5	3363	btl_jaq03	FALSE	224	-17103	-9188	-4459	0	-17523	-9149	-4459	GranadoEspada	-775	5847	-4615	<$>28790</>	17000	21808	100	21887	0	0	0	0	0	0	0	0	0	0	FALSE	El Canon de Diabolica	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_jaq03.jpg	87650	-5500	22000	FALSE	TRUE	3200	FALSE	<$>28790</>	0	0	<$>47412</>	TRUE	TRUE	TRUE	3000	TRUE	TRUE	1.1	1.1	TRUE	thumb_btl_jaq03.jpg	btl_jaq03	6000	FALSE	COLONYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	-775	5847	-4615	btl_jaq03_btn	btl_jaq03	None	TRUE	FALSE
2500	TRUE	FALSE	btl_jaq04	Battle_Field_9	TRUE	3	5	3364	btl_jaq04	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-1220	-4987	326	<$>47414</>	20000	21813	100	21888	0	0	0	0	0	0	0	0	0	0	FALSE	El Ruina de Memoria	2	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_jaq04.jpg	60050	970	4300	FALSE	TRUE	3200	FALSE	<$>47414</>	0	0	<$>47413</>	TRUE	FALSE	TRUE	3000	TRUE	TRUE	0.9	1	TRUE	thumb_btl_jaq04.jpg	btl_jaq04	6000	FALSE	NEW_PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	-1220	-4987	326	btl_jaq04_btn	btl_jaq04	None	TRUE	FALSE
2500	TRUE	FALSE	mission_chainrush	Mission_Chainrush	FALSE	1	5	3365	btl_chainrush	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-2387	33	-400	<$>29421</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Chainrush	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_chainrush.jpg	30000	0	0	FALSE	TRUE	3200	FALSE	<$>29421</>	0	0	<$>47415</>	TRUE	FALSE	TRUE	3000	FALSE	TRUE	1	1	FALSE	thumb_btl_jaq04.jpg	mission_chainrush	6000	FALSE	NEW_PARTYWAR	YES	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	-2387	33	-400	btl_ttr03_btn	btl_chainrush	None	TRUE	FALSE
2500	TRUE	FALSE	btl_jaq02	Battle_Field_4	TRUE	3	5	3371	btl_jaq02	FALSE	224	-8096	-7595	1434	0	-8505	-7850	1434	GranadoEspada	-2078	-7788	722	<$>28789</>	0	0	3000	21817	6000	21617	6000	21618	6000	21619	0	0	0	0	FALSE	Pradera de Ceniza	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_jaq02.jpg	101800	-3570.374	-5623.971	FALSE	TRUE	3200	FALSE	<$>28789</>	0	0	<$>47416</>	TRUE	TRUE	TRUE	3000	TRUE	TRUE	1	1	TRUE	thumb_btl_jaq02.jpg	btl_jaq02	6000	FALSE	COLONYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	-2078	-7788	722	btl_jaq02_btn	btl_jaq02	None	TRUE	FALSE
2500	TRUE	FALSE	dun_jaq_boss	Jaquin_Boss	FALSE	3	5	3399	dun_jaq_boss	FALSE	0	0	0	0	1	6778	38	10	GranadoEspada	6778	38	10	<$>8318</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Prision de Jaquin, Corridor of Assize	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_jaq_boss.jpg	31400	160	0	FALSE	TRUE	3200	FALSE	<$>8318</>	0	0	<$>47417</>	TRUE	FALSE	TRUE	3000	FALSE	TRUE	1	1	FALSE	thumb_dun_jaq_boss.jpg	dun_jaq_boss	6000	FALSE	NEW_PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	6778	38	10	fld_jaq_btn	dun_jaq_boss	None	TRUE	FALSE
2500	TRUE	FALSE	btl_prison01	Ruins_dun	FALSE	3	5	3461	btl_prison01	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	0	0	10	<$>47419</>	30000	21914	3000	21807	0	0	0	0	0	0	0	0	0	0	FALSE	Dungeon of the Ruins	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_prison01.jpg	58000	0	0	FALSE	TRUE	3200	FALSE	<$>47419</>	0	0	<$>47418</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	1.8	1	FALSE	thumb_btl_prison01.jpg	btl_prison01	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	0	0	10	btl_jaq02_btn	btl_prison01	None	TRUE	FALSE
2500	TRUE	FALSE	btl_prison02	Ruins_dun	FALSE	1	5	3462	btl_prison02	FALSE	0	0	0	0	1	2465	2669	0	GranadoEspada	2465	2669	0	<$>47422</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Prison 1F	3	None	TRUE	0	None	None	30000	6000	0	None	TRUE	0	30001	white_38_ol	white_22_ol	btl_prison01.jpg	58000	0	0	FALSE	TRUE	3200	FALSE	<$>47421</>	0	0	<$>47420</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	0	1	TRUE	thumb_btl_prison01.jpg	btl_prison02	6000	FALSE	PARTYWAR	NO	0	0	1	TRUE	TRUE	FALSE	4000	6000	0	2465	2669	0	btl_jaq02_btn	btl_prison02	None	TRUE	FALSE
2500	TRUE	FALSE	dun_tor01	Torsche	TRUE	3	5	3510	dun_tor01	FALSE	0	0	0	0	1	2976	-1209	-10	GranadoEspada	2976	-1209	-10	<$>47427</>	30000	21913	3000	21812	600	21609	600	21610	30	20044	0	0	0	0	FALSE	Dr. Torsche's Mansion, Reception Hall	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_tor01.jpg	57700	-1690	2920	FALSE	TRUE	3200	FALSE	<$>47427</>	0	0	<$>47426</>	TRUE	FALSE	TRUE	3000	TRUE	TRUE	1	1	TRUE	thumb_dun_tor01.jpg	dun_tor01	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	2976	-1209	-10	fld_tor_btn	dun_tor01	None	TRUE	FALSE
2500	TRUE	FALSE	dun_tor02	Torsche	TRUE	3	5	3511	dun_tor02	FALSE	0	0	0	0	1	4014	-27748	-2000	GranadoEspada	-27030	7200	200	<$>47429</>	30000	21914	3000	21817	600	21609	600	21610	30	20044	0	0	0	0	FALSE	Dr. Torsche's Mansion, Grand Library	2	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_tor02.jpg	105100	2300	8000	FALSE	TRUE	3200	FALSE	<$>47429</>	0	0	<$>47428</>	TRUE	FALSE	TRUE	3000	FALSE	TRUE	1	1	TRUE	thumb_dun_tor02.jpg	dun_tor02	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	4014	-27748	-2000	fld_tor_btn	dun_tor02	None	TRUE	FALSE
2500	TRUE	FALSE	dun_tor04	Torsche_2	TRUE	3	5	3513	dun_tor04	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	336	-3314	1	<$>6029</>	15	21170	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Annex to Torsche's Mansion	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_tor04.jpg	80900	3500	3200	FALSE	TRUE	3200	FALSE	<$>6029</>	0	0	<$>47430</>	TRUE	FALSE	TRUE	3000	FALSE	TRUE	1	1	TRUE	thumb_dun_tor04.jpg	dun_tor04	6000	FALSE	NEW_PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	336	-3314	1	fld_tor_btn	dun_tor04	None	TRUE	FALSE
2500	TRUE	FALSE	dun_tor02	Torsche	TRUE	3	5	3515	dun_tor_db	FALSE	0	0	0	0	1	4014	-27748	-2000	GranadoEspada	-27030	7200	200	<$>47429</>	30000	21914	3000	21817	600	21609	600	21610	0	0	0	0	0	0	FALSE	Dr. Torsche's Mansion, Grand Library	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_tor02.jpg	105100	2300	8000	FALSE	TRUE	3200	FALSE	<$>47431</>	0	0	<$>47428</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	0.9	0.9	TRUE	thumb_dun_tor02.jpg	dun_tor02	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	4014	-27748	-2000	fld_tor_btn	dun_tor02	None	TRUE	FALSE
2500	TRUE	FALSE	fld_tor	Torsche	TRUE	3	5	3531	fld_tor	FALSE	0	0	0	0	1	5207	-29684	-8204	GranadoEspada	5207	-29684	-8204	<$>47433</>	30000	21914	3000	21807	0	0	0	0	0	0	0	0	0	0	FALSE	Dr. Torsche's Mansion, Savage Garden	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	fld_tor.jpg	69300	-1365	-33000	FALSE	TRUE	3200	FALSE	<$>47433</>	0	0	<$>47432</>	TRUE	FALSE	TRUE	3000	TRUE	TRUE	1	1	TRUE	thumb_fld_tor.jpg	fld_tor	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	5292	-29012	-8205	fld_tor_btn	None	None	TRUE	FALSE
2500	TRUE	FALSE	dun_tor_dr	Torsche_Room	TRUE	3	5	3591	dun_tor_dr	FALSE	0	0	0	0	1	0	0	200	GranadoEspada	0	0	200	<$>47435</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Dr. Torsche's Laboratory	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	mission_tor_dr2.jpg	6940	0	0	FALSE	TRUE	3200	FALSE	<$>47435</>	0	0	<$>47434</>	TRUE	FALSE	TRUE	3000	FALSE	TRUE	1	1	TRUE	thumb_dun_tor_dr.jpg	dun_tor_dr	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	0	0	200	fld_tor_btn	dun_tor_dr	None	TRUE	FALSE
2500	TRUE	FALSE	dun_tor_boss	Torsche_Boss	TRUE	3	5	3599	dun_tor_boss	FALSE	0	0	0	0	1	-5900	20	200	GranadoEspada	-5900	20	200	<$>47437</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Dr. Torsche's Machinery room	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_tor_boss.jpg	15000	-1600	0	FALSE	TRUE	3200	FALSE	<$>47437</>	0	0	<$>47436</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	1	1	TRUE	thumb_dun_tor_boss.jpg	dun_tor_boss	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	-5900	20	200	fld_tor_btn	dun_tor_boss	None	TRUE	FALSE
2500	TRUE	FALSE	dun_alq01	Al_Quelt_Moreza	TRUE	3	5	3601	dun_alq01	FALSE	0	0	0	0	1	-25291	18404	-399	GranadoEspada	1165	-855	0	<$>47439</>	1300	21816	0	0	0	0	1000	21611	0	0	0	0	0	0	FALSE	Al Quelt Moreza, Nartex	1	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_alq01.jpg	68100	-5040.225	863.669	FALSE	TRUE	3200	FALSE	<$>47439</>	0	0	<$>47438</>	TRUE	FALSE	TRUE	3000	TRUE	TRUE	1	1	TRUE	thumb_dun_alq01.jpg	dun_alq01	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	-25291	18404	-399	fld_alq_btn	dun_alq01	None	TRUE	FALSE
2500	TRUE	FALSE	dun_alq02	Al_Quelt_Moreza	TRUE	3	5	3602	dun_alq02	FALSE	0	0	0	0	1	6155	38258	29	GranadoEspada	6014	39327	48	<$>47441</>	1300	21806	0	0	0	0	1000	21611	0	0	0	0	0	0	FALSE	Al Quelt Moreza, Arcade	1	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_alq02.jpg	86500	0	2600.504	FALSE	TRUE	3200	FALSE	<$>47441</>	0	0	<$>47440</>	TRUE	FALSE	TRUE	3000	TRUE	TRUE	1	1	TRUE	thumb_dun_alq02.jpg	dun_alq02	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	6155	38258	29	fld_alq_btn	dun_alq02	None	TRUE	FALSE
2500	TRUE	FALSE	dun_alq03	Al_Quelt_Moreza	TRUE	3	5	3603	dun_alq03	FALSE	0	0	0	0	1	43409	14026	0	GranadoEspada	43409	14026	0	<$>47443</>	1000	21611	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Al Quelt Moreza, Parsonage	1	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_alq03.jpg	112550	-4008.478	4312.278	FALSE	TRUE	3200	FALSE	<$>47443</>	0	0	<$>47442</>	TRUE	FALSE	TRUE	3000	TRUE	TRUE	1	1	TRUE	thumb_dun_alq03.jpg	dun_alq03	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	43409	14026	0	fld_alq_btn	dun_alq03	None	TRUE	FALSE
2500	TRUE	FALSE	dun_alq03_sec	Al_Quelt_Moreza	FALSE	3	5	3604	dun_alq03_sec	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-542	-200	40	<$>47443</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Al Quelt Moreza, Parsonage	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_alq03_sec.jpg	4850	0	0	FALSE	TRUE	3200	FALSE	<$>47443</>	0	0	<$>47444</>	TRUE	FALSE	TRUE	3000	TRUE	TRUE	1	1	FALSE	thumb_dun_alq03.jpg	dun_alq03_sec	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	-542	-200	40	fld_alq_btn	dun_alq03_sec	None	TRUE	FALSE
2500	TRUE	FALSE	dun_alq04	Silence	TRUE	3	5	3605	dun_alq04	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	30087	-2033	0	<$>47445</>	30000	21915	2700	21812	0	0	0	0	0	0	0	0	0	0	FALSE	Rion Dungeon, Corridor	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_alq04.jpg	80910.547	3450.278	348.531	FALSE	TRUE	3200	FALSE	<$>47445</>	0	0	<$>47442</>	TRUE	FALSE	TRUE	3000	TRUE	TRUE	1	1	TRUE	thumb_dun_alq04.jpg	dun_alq04	6000	FALSE	NEW_PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	30087	-2033	0	btl_reb03_btn	None	None	TRUE	FALSE
2500	TRUE	FALSE	dun_alq05	Silence	TRUE	3	5	3606	dun_alq05	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	20106	-12745	0	<$>47446</>	2700	21817	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Rion Dungeon, Hollow	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_alq05.jpg	64242.145	0	0	FALSE	TRUE	3200	FALSE	<$>47446</>	0	0	<$>47444</>	TRUE	FALSE	TRUE	3000	TRUE	TRUE	1	1	TRUE	thumb_dun_alq05.jpg	dun_alq05	6000	FALSE	NEW_PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	20106	-12745	0	btl_reb03_btn	None	None	TRUE	FALSE
2500	TRUE	FALSE	btl_alq02	Battle_Field_8	TRUE	3	5	3662	btl_alq02	FALSE	202	-15247	-11408	-4002	0	-15068	-11680	-4022	GranadoEspada	-11923	-3415	-3848	<$>28783</>	15000	21818	1000	21618	0	0	0	0	0	0	0	0	0	0	FALSE	Rio Albi	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_alq02.jpg	90000	-4300	-600	FALSE	TRUE	3200	FALSE	<$>28783</>	0	0	<$>47447</>	TRUE	TRUE	TRUE	3000	TRUE	TRUE	1	1	TRUE	thumb_btl_alq02.jpg	btl_alq02	6000	FALSE	NEW_COLONYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	-11923	-3415	-3848	btl_alq02_btn	btl_alq02	None	TRUE	FALSE
2500	TRUE	FALSE	dun_alq_boss	Al_Quelt_Moreza_Boss	TRUE	3	5	3699	dun_alq_boss	FALSE	0	0	0	0	1	-19	6141	0	GranadoEspada	-19	6141	0	<$>29425</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Al Quelt Moreza, Hollow	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_alq_boss.jpg	15000	0	403.913	FALSE	TRUE	3200	FALSE	<$>29425</>	0	0	<$>47448</>	TRUE	FALSE	TRUE	3000	TRUE	TRUE	1	1	FALSE	thumb_dun_alq_boss.jpg	dun_alq_boss	6000	FALSE	NEW_PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	-19	6141	0	fld_alq_btn	dun_alq_boss	None	TRUE	FALSE
2500	TRUE	FALSE	dun_ttr01	Tetra_Field	TRUE	3	5	3701	dun_ttr01	FALSE	0	0	0	0	1	-14398	-73	230	GranadoEspada	-32981	5	64	<$>47450</>	700	21811	0	0	1000	21610	0	0	0	0	0	0	0	0	FALSE	Tetra, Grand Corridor	1	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ttr01.jpg	71600	-1814.478	0	FALSE	TRUE	3200	FALSE	<$>47450</>	0	0	<$>47449</>	TRUE	FALSE	TRUE	3000	TRUE	TRUE	1	1	TRUE	thumb_dun_ttr01.jpg	dun_ttr01	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	-14398	-73	230	fld_ttr_btn	dun_ttr01	None	TRUE	FALSE
2500	TRUE	FALSE	dun_ttr02	Tetra	TRUE	3	5	3702	dun_ttr02	FALSE	0	0	0	0	1	-55707	-31199	0	GranadoEspada	-58438	-30405	429	<$>47452</>	700	21816	0	0	1000	21610	0	0	0	0	0	0	0	0	FALSE	Tetra, Catacomb	1	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ttr02.jpg	120250	-11304.531	-7515.861	FALSE	TRUE	3200	FALSE	<$>47452</>	0	0	<$>47451</>	TRUE	FALSE	TRUE	3000	TRUE	TRUE	1	1	TRUE	thumb_dun_ttr02.jpg	dun_ttr02	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	-55707	-31199	0	fld_ttr_btn	dun_ttr02	None	TRUE	FALSE
2500	TRUE	FALSE	dun_ttr03	Tetra	TRUE	3	5	3703	dun_ttr03	FALSE	0	0	0	0	1	23701	-4	-200	GranadoEspada	23701	-4	-200	<$>47454</>	30000	21908	300	21806	1000	21610	0	0	0	0	0	0	0	0	FALSE	Tetra, Golden Road	1	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ttr03.jpg	57800	1413.076	0	FALSE	TRUE	3200	FALSE	<$>47454</>	0	0	<$>47453</>	TRUE	FALSE	TRUE	3000	TRUE	TRUE	1	1	TRUE	thumb_dun_ttr03.jpg	dun_ttr03	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	23701	-4	-200	fld_ttr_btn	dun_ttr03	None	TRUE	FALSE
2500	TRUE	FALSE	dun_ttr02_sec	Tetra	FALSE	3	5	3705	dun_ttr02_sec	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	0	0	0	<$>47452</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Tetra, Catacomb	4	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ttr02_sec.jpg	5550	0	0	FALSE	TRUE	3200	FALSE	<$>47452</>	0	0	<$>47451</>	TRUE	FALSE	TRUE	3000	TRUE	TRUE	1	1	FALSE	thumb_dun_ttr02.jpg	dun_ttr02_sec	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	0	0	0	fld_ttr_btn	dun_ttr02_sec	None	TRUE	FALSE
2500	TRUE	FALSE	dun_ttr06	Tetra_2	TRUE	3	5	3707	dun_ttr06	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	974	-2640	33	<$>6027</>	20000	21908	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Tetra, cappella	2	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ttr06.jpg	48200	-6720	-6660	FALSE	TRUE	3200	FALSE	<$>6027</>	0	0	<$>47455</>	TRUE	FALSE	TRUE	3000	FALSE	TRUE	0.9	1	FALSE	thumb_dun_ttr06.jpg	dun_ttr06	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	974	-2640	33	fld_ttr_btn	dun_ttr06	CHECK_CASHBUFF_TET	TRUE	FALSE
2500	TRUE	FALSE	dun_ttr_boss	Tetra_Boss	TRUE	3	5	3799	dun_ttr_boss	FALSE	0	0	0	0	1	7	3965	0	GranadoEspada	7	3965	0	<$>47457</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Tetra, Antiquities Room	3	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ttr_boss.jpg	18500	0	-2995.972	FALSE	TRUE	3200	FALSE	<$>47457</>	0	0	<$>47456</>	TRUE	FALSE	TRUE	3000	TRUE	TRUE	1	1	FALSE	thumb_dun_ttr_boss.jpg	dun_ttr_boss	6000	FALSE	NEW_PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	7	3965	0	fld_ttr_btn	dun_ttr_boss	None	TRUE	FALSE
2500	TRUE	FALSE	dun_ptv01	Porto_Bello	TRUE	3	5	3801	dun_ptv01	FALSE	0	0	0	0	1	-38525	-1937	-399	GranadoEspada	-10981	-1465	-200	<$>47460</>	35000	21909	300	21811	1000	21609	0	0	0	0	0	0	0	0	FALSE	Porto Bello, The Deck	1	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ptv01.jpg	97000	1993.381	0	FALSE	TRUE	3200	FALSE	<$>47460</>	0	0	<$>47459</>	TRUE	FALSE	TRUE	3000	TRUE	TRUE	1	1	TRUE	thumb_dun_ptv01.jpg	dun_ptv01	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	-38525	-1937	-399	fld_ptv_btn	dun_ptv01	None	TRUE	FALSE
2500	TRUE	FALSE	dun_ptv02	Porto_Bello	TRUE	3	5	3802	dun_ptv02	FALSE	0	0	0	0	1	-28499	-8858	-399	GranadoEspada	4273	-4622	-200	<$>47462</>	35000	21910	300	21816	1000	21609	0	0	0	0	0	0	0	0	FALSE	Porto Bello, The Cabin	1	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ptv02.jpg	69400	-251.566	-2237.733	FALSE	TRUE	3200	FALSE	<$>47462</>	0	0	<$>47461</>	TRUE	FALSE	TRUE	3000	TRUE	TRUE	1	1	TRUE	thumb_dun_ptv02.jpg	dun_ptv02	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	-28499	-8858	-399	fld_ptv_btn	dun_ptv02	None	TRUE	FALSE
2500	TRUE	FALSE	dun_ptv03	Porto_Bello	TRUE	3	5	3803	dun_ptv03	FALSE	0	0	0	0	1	11976	10591	0	GranadoEspada	11976	10591	0	<$>47464</>	35000	21910	300	21806	1000	21609	0	0	0	0	0	0	0	0	FALSE	Porto Bello, The Hold	1	None	TRUE	0	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ptv03.jpg	59500	0	703.169	FALSE	TRUE	3200	FALSE	<$>47464</>	0	0	<$>47463</>	TRUE	FALSE	TRUE	3000	TRUE	TRUE	1	1	TRUE	thumb_dun_ptv03.jpg	dun_ptv03	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	11976	10591	0	fld_ptv_btn	dun_ptv03	None	TRUE	FALSE
