AR	ASPD	ATK	AddATK	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	AutoCheckUse	AutoInspect	BLK	BaseATK	BaseDEF	BeastBane	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	CoolDown	CoolDownGroup	DBLHand	DEF	DeadDrop	DefEA	DefIP	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EngName	EqpType	EquipSound	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireIP	GolemBane	GroupName	HPDrain	HR	HumanBane	IMP	IceATK	IceIP	ImgName	IncAGI	IncCHA	IncCON	IncDEX	IncINT	IncSTR	IsConfirmUseItem	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LgtIP	LockWarpUse	LogoutSave	MHP	MKP	MSP	MSPD	MaterialSet	MaxR	MaxSocketCount	MaxStack	MinR	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	OptionGroup	PR	Pair	ParticleCount	ParticleName	PreCheckScp	Price	PromotionLv	PsyATK	PsyIP	RFIRE	RHP	RICE	RLGHT	RPSY	RSP	RSTAT	Rank	RecordUsingLog	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	SaveBuff	SaveBurlonPoint	SaveExp	Scale	ScpType	SellPrice	ShldDR	SocketRef	Spec	Suffix	TargetHitEffect	TownUsable	Tradable	UndeadBane	UniqueBone	Unstack	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	ZoneItem	arg1	arg2
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	None	0	WolfSteak	0	Etc	<$>29982</>	Etc_Food	<$>32567</>	23424	Potable_WolfSteak	Food	0	0	NO	0	FALSE	1	0	None	0	<$>92555</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Portable Wolf Steak	None	None	30000	0	FALSE	it_e_soup	0	0	0	Consume	0	0	0	0	0	0	it_e_potablecook	0	0	0	0	0	0	FALSE	<$>32567</>	SYS_item_column_yellow	0	<$>70313</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	500	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>92553</>	1	23424	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_TeamAddBuff	1	0	None	<$>32546</>	_NO	None	TRUE	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	1	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	None	0	ComodoSteak	0	Etc	<$>29982</>	Etc_Food	<$>32567</>	23425	Potable_ComodoStk	Food	0	0	NO	0	FALSE	1	0	None	0	<$>92556</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Portable Comodo Steak	None	None	50000	0	FALSE	it_e_soup	0	0	0	Consume	0	0	0	0	0	0	it_e_potablecook	0	0	0	0	0	0	FALSE	<$>32567</>	SYS_item_column_yellow	0	<$>70314</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	500	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>92553</>	1	23425	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_TeamAddBuff	1	0	None	<$>32546</>	_NO	None	TRUE	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	1	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	None	0	MeatStew	0	Etc	<$>29982</>	Etc_Food	<$>32567</>	23426	Potable_MeatStew	Food	0	0	NO	0	FALSE	1	0	None	0	<$>92557</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Portable Meat Stew	None	None	30000	0	FALSE	it_e_soup	0	0	0	Consume	0	0	0	0	0	0	it_e_potablecook	0	0	0	0	0	0	FALSE	<$>32567</>	SYS_item_column_yellow	0	<$>70315</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	500	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>92553</>	1	23426	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_TeamAddBuff	1	0	None	<$>32546</>	_NO	None	TRUE	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	1	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	None	0	StirfriedOcto	0	Etc	<$>29982</>	Etc_Food	<$>32567</>	23427	Potable_friedOcto	Food	0	0	NO	0	FALSE	1	0	None	0	<$>92558</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Portable Stirfried Octo	None	None	30000	0	FALSE	it_e_soup	0	0	0	Consume	0	0	0	0	0	0	it_e_potablecook	0	0	0	0	0	0	FALSE	<$>32567</>	SYS_item_column_yellow	0	<$>70316</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	500	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>92553</>	1	23427	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_TeamAddBuff	1	0	None	<$>32546</>	_NO	None	TRUE	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	1	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	None	0	FishSausage	0	Etc	<$>29982</>	Etc_Food	<$>32567</>	23428	Potable_FSausage	Food	0	0	NO	0	FALSE	1	0	None	0	<$>92559</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Portable Fish Sausage	None	None	50000	0	FALSE	it_e_soup	0	0	0	Consume	0	0	0	0	0	0	it_e_potablecook	0	0	0	0	0	0	FALSE	<$>32567</>	SYS_item_column_yellow	0	<$>70317</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	500	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>92553</>	1	23428	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_TeamAddBuff	1	0	None	<$>32546</>	_NO	None	TRUE	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	1	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	None	0	StirfriedCorn	0	Etc	<$>29982</>	Etc_Food	<$>32567</>	23429	Potable_friedCorn	Food	0	0	NO	0	FALSE	1	0	None	0	<$>92560</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Portable Stirfried Corn	None	None	30000	0	FALSE	it_e_soup	0	0	0	Consume	0	0	0	0	0	0	it_e_potablecook	0	0	0	0	0	0	FALSE	<$>32567</>	SYS_item_column_yellow	0	<$>70318</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	500	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>92553</>	1	23429	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_TeamAddBuff	1	0	None	<$>32546</>	_NO	None	TRUE	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	1	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	None	0	GoldenApplePie	0	Etc	<$>29982</>	Etc_Food	<$>32567</>	23430	Potable_GoldenApple	Food	0	0	NO	0	FALSE	1	0	None	0	<$>92561</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Portable Golden Apple Pie	None	None	50000	0	FALSE	it_e_soup	0	0	0	Consume	0	0	0	0	0	0	it_e_potablecook	0	0	0	0	0	0	FALSE	<$>32567</>	SYS_item_column_yellow	0	<$>70319</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	500	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>92553</>	1	23430	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_TeamAddBuff	1	0	None	<$>32546</>	_NO	None	TRUE	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	1	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	None	0	EggStew	0	Etc	<$>29982</>	Etc_Food	<$>32567</>	23431	Potable_EggStew	Food	0	0	NO	0	FALSE	1	0	None	0	<$>92562</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Portable Egg Stew	None	None	30000	0	FALSE	it_e_soup	0	0	0	Consume	0	0	0	0	0	0	it_e_potablecook	0	0	0	0	0	0	FALSE	<$>32567</>	SYS_item_column_yellow	0	<$>70320</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	500	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>92553</>	1	23431	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_TeamAddBuff	1	0	None	<$>32546</>	_NO	None	TRUE	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	1	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	None	0	EsSalad	0	Etc	<$>29982</>	Etc_Food	<$>32567</>	23432	Potable_Salad	Food	0	0	NO	0	FALSE	1	0	None	0	<$>92563</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Portable Salad	None	None	50000	0	FALSE	it_e_soup	0	0	0	Consume	0	0	0	0	0	0	it_e_potablecook	0	0	0	0	0	0	FALSE	<$>32567</>	SYS_item_column_yellow	0	<$>70321</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	500	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>92553</>	1	23432	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_TeamAddBuff	1	0	None	<$>32546</>	_NO	None	TRUE	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	1	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	None	0	CapyFish	0	Etc	<$>29982</>	Etc_Food	<$>32567</>	23433	Potable_CapyFish	Food	0	0	NO	0	FALSE	1	0	None	0	<$>92564</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Portable Capy Dinner	None	None	50000	0	FALSE	it_e_soup	0	0	0	Consume	0	0	0	0	0	0	it_e_potablecook	0	0	0	0	0	0	FALSE	<$>32567</>	SYS_item_column_yellow	0	<$>70322</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	500	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>92553</>	1	23433	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_TeamAddBuff	1	0	None	<$>32546</>	_NO	None	TRUE	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	1	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	None	0	Caborum	0	Etc	<$>29982</>	Etc_Food	<$>32567</>	23434	Potable_Caborum	Food	0	0	NO	0	FALSE	1	0	None	0	<$>92565</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Portable Cabo Rum	None	None	50000	0	FALSE	it_e_soup	0	0	0	Consume	0	0	0	0	0	0	it_e_potablecook	0	0	0	0	0	0	FALSE	<$>32567</>	SYS_item_column_yellow	0	<$>70323</>	None	0	1000	0	0	TRUE	Yes	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	500	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>92553</>	1	23434	FALSE	FALSE	FALSE	1	SCP_USE_ITEM_TeamAddBuff	1	0	None	<$>32546</>	_NO	None	TRUE	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	1	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	423134	Halloween_Box_A	Etc	0	0	NO	0	FALSE	1	0	None	0	A special surprise for Halloween party! Have fun!	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Halloween Box A	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	None	<$>27429</>	SYS_item_column_blue	0	Halloween Box A	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	423134	FALSE	FALSE	FALSE	0.3	SCP_USE_ITEM_HALLOWEEN_BOX_A	1	0	None	None	_NO	None	TRUE	FALSE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32565</>	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	820874	BOX_QUINZEL12	Etc	0	0	NO	0	FALSE	1	0	None	0	Locked away for ages, Quinzel's treasure is only for the Elite. The box contains Dragon Heart, DHR, Elite Armors, Symbol of Naraka, Rose Wing, Violeita Costume and other items of legend	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Quinzel_s Penderie II	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	None	<$>27429</>	SYS_item_column_yellow	0	Quinzel's Penderie II	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	820874	FALSE	FALSE	FALSE	0.3	SCP_USE_ITEM_BOX_QUINZEL12	1	0	None	None	_NO	None	TRUE	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32565</>	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	820875	BOX_RAIDEN12	Etc	0	0	NO	0	FALSE	1	0	None	0	Crafted with the power of Raiden's Angel, these weapons are not for the weak. Your one chance to obtain Angel Gaiters, Pieces of Naraka, Archangel heart, Dragon Shotgun and more	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Raiden's Angel II	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	None	<$>27429</>	SYS_item_column_yellow	0	Raiden's Angel II	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	820875	FALSE	FALSE	FALSE	0.3	SCP_USE_ITEM_BOX_RAIDEN12	1	0	None	None	_NO	None	TRUE	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32565</>	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	820876	BOX_QUINZEL13	Etc	0	0	NO	0	FALSE	1	0	None	0	Locked away for ages, Quinzel's treasure is only for the Elite. The box contains Dragon Heart, DHR, Elite Armors, Symbol of Naraka, Rose Wing, Blue Serpent (Sct F) and other items of legend	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Quinzel's Penderie III	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	None	<$>27429</>	SYS_item_column_yellow	0	Quinzel's Penderie III	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	820876	FALSE	FALSE	FALSE	0.3	SCP_USE_ITEM_BOX_QUINZEL13	1	0	None	None	_NO	None	TRUE	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32565</>	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	820877	BOX_RAIDEN13	Etc	0	0	NO	0	FALSE	1	0	None	0	Crafted with the power of Raiden's Angel, these weapons are not for the weak. Your one chance to obtain Angel Wand, Pieces of Naraka, Archangel heart, Dragon Saber and more	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Raiden's Angel III	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	None	<$>27429</>	SYS_item_column_yellow	0	Raiden's Angel III	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	820877	FALSE	FALSE	FALSE	0.3	SCP_USE_ITEM_BOX_RAIDEN13	1	0	None	None	_NO	None	TRUE	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32565</>	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	820878	HALLOWEEN_EVENT_BOX1	Etc	0	0	NO	0	FALSE	1	0	None	0	From the touch of an AM came treasures untold. The truly blessed may receive treasures that only a few will obtain in their lifetime.	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	AM's Touch	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	None	<$>27429</>	SYS_item_column_yellow	0	AM's Touch	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	820878	FALSE	FALSE	FALSE	0.3	SCP_USE_ITEM_HALLOWEEN_EVENT_BOX1	1	0	None	None	_NO	None	TRUE	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32565</>	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	820879	HALLOWEEN_EVENT_BOX2	Etc	0	0	NO	0	FALSE	1	0	None	0	This might make you scream on this spooktacular day. Happy Halloween!!	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Jeepers Creepers	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	None	<$>27429</>	SYS_item_column_yellow	0	Jeepers Creepers	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	820879	FALSE	FALSE	FALSE	0.3	SCP_USE_ITEM_HALLOWEEN_EVENT_BOX2	1	0	None	None	_NO	None	TRUE	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32565</>	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	820880	BOX_QUINZEL14	Etc	0	0	NO	0	FALSE	1	0	None	0	Locked away for ages, Quinzel's treasure is only for the Elite. The box contains Dragon Heart, DHR, Elite Armors, Symbol of Naraka, Rose Wing, Bristian Colonel Costume and other items of legend	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Quinzel's Penderie III	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	None	<$>27429</>	SYS_item_column_yellow	0	Quinzel's Penderie IV	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	820880	FALSE	FALSE	FALSE	0.3	SCP_USE_ITEM_BOX_QUINZEL14	1	0	None	None	_NO	None	TRUE	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32565</>	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	820881	BOX_RAIDEN14	Etc	0	0	NO	0	FALSE	1	0	None	0	Crafted with the power of Raiden's Angel, these weapons are not for the weak. Your one chance to obtain Angel Crossbow, Pieces of Naraka, Archangel heart, Dragon Bracelet and more	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Raiden's Angel III	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	None	<$>27429</>	SYS_item_column_yellow	0	Raiden's Angel IV	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	820881	FALSE	FALSE	FALSE	0.3	SCP_USE_ITEM_BOX_RAIDEN14	1	0	None	None	_NO	None	TRUE	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	820882	Asoka_Box	Etc	0	0	NO	0	FALSE	1	0	None	0	Asoka Set Box	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Asoka Box	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	None	<$>27429</>	SYS_item_column_blue	0	Asoka Box	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	820882	FALSE	FALSE	FALSE	0.3	SCP_USE_ITEM_ASOKA_BOX	1	0	None	None	_NO	None	TRUE	FALSE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	TRUE	TRUE	0	0	0	0	None	None	0	None	<$>32565</>	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	820883	BOX_QUINZEL15	Etc	0	0	NO	0	FALSE	1	0	None	0	Locked away for ages, Quinzel's treasure is only for the Elite. The box contains Dragon Heart, DHR, Elite Armors, Symbol of Naraka, Rose Wing, Bristian Colonel Costume and other items of legend	0	0	0	0	None	Etc	None	None	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Quinzel's Penderie V	None	None	2147483647	0	FALSE	it_e_bellembox	0	0	0	Consume	0	0	0	0	0	0	None	0	0	0	0	0	0	None	<$>27429</>	SYS_item_column_yellow	0	Quinzel's Penderie V	None	0	1000	0	0	TRUE	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	820883	FALSE	FALSE	FALSE	0.3	SCP_USE_ITEM_BOX_QUINZEL15	1	0	None	None	_NO	None	TRUE	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0	0
