AR	ASPD	ASPD_Opt	ATK	AddATK	AddATK_Opt	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BLK_Opt	BaseATK	BaseDEF	BeastBane	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	CRT_Opt	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DblAttach	DeadDrop	DefEA	DefIP	DefIP_Opt	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EnchantLv	EngName	EqpType	EquipSound	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireATK_Opt	FireIP	FireIP_Opt	GolemBane	GroupName	HPDrain	HPDrain_Opt	HR	HR_Opt	HumanBane	IMP	IMP_Opt	IceATK	IceATK_Opt	IceIP	IceIP_Opt	ImgName	IncAGI	IncCHA	IncCON	IncDEX	IncHeal	IncINT	IncLegend	IncMHP	IncMSP	IncSTR	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LghtATK_Opt	LghtIP_Opt	LgtIP	LogoutSave	MHP	MHP_Opt	MKP	MSP	MSPD	MSPD_Opt	MSP_Opt	MaterialSet	MaxR	MaxSocketCount	MaxStack	MediumBane	MetalBane	MinR	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	Option4ID	Option4MaxValue	Option4MinValue	OptionGroup	PR	PR_Opt	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyATK_Opt	PsyIP	PsyIP_Opt	RFIRE	RFIRE_Opt	RHP	RHP_Opt	RICE	RICE_Opt	RLGHT	RLGHT_Opt	RPSY	RPSY_Opt	RSP	RSTAT	RSTAT_Opt	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	Scale	ScpType	SellPrice	SetItemGroup	ShldDR	SocketRef	SoftBane	Spec	Suffix	TargetHitEffect	Tradable	UndeadBane	UniqueBone	Unstack	UseAnim	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
0	0	0	158	0	0	None	0	None	0	None	0	None	0	None	0	atk_kick1.wav	0	0	23	1	0	block_knuckle.wav	hit_kick1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Legguard	<$>29649</>	120028	AngelLegguard_JPN	Leguard	NO	8	0	FALSE	1	0	0	RH	0	<$>46803</>	0	0	0	0	None	EliteEqp	None	drop_bracelet.wav	Dummy_L_CALF	Dummy_L_CALF	N/A	N/A	Dummy_L_CALF	Dummy_L_CALF	TRUE	10	None	104	Angel Leg-guard	SH	None	2147483647	0	FALSE	it_w_angellegguard	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29649</>	SYS_item_column_red	0	<$>34562</>	ATYPE	1	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	NO	1	angel_weapon2	10000000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	4	<$>46804</>	1	120028	1	None	200000	0	0	Weapon	0	<$>46805</>	_NO	None	TRUE	0	None	TRUE	None	Both	TRUE	FALSE	100	TRUE	33	None	0	0	0
0	0	0	264	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	39	0	0	None	None	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Lute	<$>29650</>	120029	AngelLute_JPN	Lute	YES	0	0	FALSE	1	0	0	RH	0	<$>46806</>	0	75	20	0	None	EliteEqp	None	drop_rifle.wav	N/A	Dummy_L_HAND_MUTE	N/A	N/A	N/A	Dummy_LUTE	TRUE	10	None	104	Angel Lute	SH	None	2147483647	0	FALSE	it_w_angellute	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29650</>	SYS_item_column_red	0	<$>34548</>	PSY	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PSY	0	0	NO	1	angel_weapon2	10000000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>46804</>	1	120029	1	None	200000	0	0	Weapon	0	<$>46807</>	_NO	None	TRUE	0	None	TRUE	None	Both	TRUE	TRUE	100	TRUE	33	None	0	0	0
0	-5	0	257	0	0	None	0	None	0	None	0	None	0	None	0	atk_sword1.wav	0	0	35	0	0	block_sword.wav	hit_sword1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Sword	<$>34664</>	120030	AngelBlade_JPN	Sword	NO	0	0	FALSE	1	0	0	RH	0	<$>46809</>	0	160	90	0	None	EliteEqp	None	drop_sword.wav	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	0	None	104	Angel Blade	SH	None	2147483647	0	FALSE	it_w_angelblade	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>34664</>	SYS_item_column_red	0	<$>46808</>	BTYPE	1	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	NO	1	angel_weapon2	10000000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>46773</>	1	120030	1.5	None	200000	0	0	Weapon	0	<$>46810</>	_NO	None	TRUE	0	None	TRUE	None	Both	TRUE	FALSE	100	TRUE	33	3_1	0	0	0
0	0	0	272	0	0	None	0	None	0	None	0	None	0	None	0	atk_pistol1.wav	0	0	40	0	0	None	None	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Pistol	<$>29643</>	120031	AngelRevolver_JPN	Pistol	NO	0	0	FALSE	1	0	0	RH	0	<$>46812</>	0	90	5	0	None	EliteEqp	None	drop_pistol.wav	Dummy_L_HAND_PISTOL	Dummy_R_HAND_PISTOL	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	10	None	104	Angel Revolver	SH	None	2147483647	0	FALSE	it_w_angelrevolver	0	0	0	0	0	Weapon	0	0	10	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29643</>	SYS_item_column_red	0	<$>46811</>	BTYPE	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SHOOT	0	0	NO	1	angel_weapon3	10000000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>46813</>	1	120031	1.8	None	200000	0	0	Weapon	0	<$>46814</>	_NO	None	TRUE	0	None	TRUE	None	Both	TRUE	TRUE	100	TRUE	33	None	0	0	0
0	0	0	255	0	0	None	0	None	0	None	0	None	0	None	0	atk_sword1.wav	0	0	37	0	0	block_sword.wav	hit_sword1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Blunt	<$>29659</>	120032	AngelMace_JPN	Blunt	NO	0	0	FALSE	1	0	0	RH	0	<$>46815</>	0	170	120	0	None	EliteEqp	None	drop_sword.wav	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	0	None	104	Angel Mace	SH	None	2147483647	0	FALSE	it_w_angelmace	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29659</>	SYS_item_column_red	0	<$>34546</>	CTYPE	0.5	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	NO	1	angel_weapon3	10000000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>46773</>	1	120032	1.2	None	200000	0	0	Weapon	0	<$>46816</>	_NO	None	TRUE	0	None	TRUE	None	Both	TRUE	FALSE	100	TRUE	33	3_1	0	0	0
0	0	0	363	0	0	None	0	None	0	None	0	None	0	None	0	atk_crossbow1.wav	0	0	53	0	0	None	None	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Crossbow	<$>29651</>	120033	AngelCrossBow_JPN	CrossBow	NO	0	0	FALSE	1	5	0	RH	0	<$>46817</>	0	90	5	0	None	EliteEqp	None	drop_rifle.wav	Dummy_L_HAND_RIFLE	Dummy_R_HAND_RIFLE	N/A	N/A	N/A	Dummy_BACK_RIFLE	TRUE	10	None	104	Angel Crossbow	SH	None	2147483647	0	FALSE	it_w_angelcrossbow	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29651</>	SYS_item_column_red	0	<$>34566</>	CTYPE	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CROSSBOW	0	0	NO	1	angel_weapon3	10000000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>46804</>	1	120033	1	None	200000	0	0	Weapon	0	<$>46818</>	_NO	None	TRUE	0	None	TRUE	None	Both	TRUE	TRUE	100	TRUE	33	None	0	0	0
0	0	0	305	0	0	None	0	None	0	None	0	None	0	None	0	atk_rod1.wav	0	0	44	0	0	None	hit_rod1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Staff	<$>29653</>	120036	AngelStaff_JPN	Staff	YES	0	0	FALSE	1	0	0	RH	0	<$>46824</>	0	-30	50	0	None	EliteEqp	None	drop_staff.wav	N/A	Dummy_R_HAND	N/A	N/A	N/A	Dummy_R_HAND	TRUE	10	None	104	Angel Staff	SH	None	2147483647	0	FALSE	it_w_angelstaff	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29653</>	SYS_item_column_red	0	<$>46823</>	PSY	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PSY	0	0	NO	1	angel_weapon3	10000000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>46775</>	1	120036	1	None	200000	0	0	Weapon	0	<$>46825</>	_ROD	None	TRUE	0	None	TRUE	None	Both	TRUE	TRUE	100	TRUE	33	None	0	0	0
0	0	0	312	0	0	None	0	None	0	None	0	None	0	None	0	atk_sabre1.wav	0	0	43	0	0	block_sabre.wav	hit_sabre1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Sabre	<$>29639</>	120037	AngelSaber_JPN	Sabre	NO	0	0	FALSE	1	0	0	RH	0	<$>46826</>	0	180	75	0	None	EliteEqp	None	drop_sword.wav	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	0	None	104	Angel Saber	SH	None	2147483647	0	FALSE	it_w_angelsaber	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29639</>	SYS_item_column_red	0	<$>34534</>	ATYPE	0.9	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	NO	1	angel_weapon3	10000000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	4	<$>46773</>	1	120037	1	None	200000	0	0	Weapon	0	<$>46827</>	_NO	None	TRUE	0	None	TRUE	None	Both	TRUE	TRUE	100	TRUE	33	None	0	0	0
0	0	0	523	0	0	None	0	None	0	None	0	None	0	None	0	atk_cannon1.wav	0	0	76	0	0	None	None	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Cannon	<$>44609</>	120038	AngelCannon_JPN	Cannon	YES	0	0	FALSE	1	0	0	RH	0	<$>46828</>	0	90	-8	0	None	EliteEqp	None	drop_cannon.wav	N/A	Dummy_CANNON	N/A	N/A	N/A	N/A	TRUE	10	None	104	Angel Cannon	SH	None	2147483647	0	FALSE	it_w_angelcannon	0	0	0	0	0	Weapon	0	0	10	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>44609</>	SYS_item_column_red	0	<$>34568</>	CTYPE	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SHOOT	0	0	NO	1	angel_weapon3	10000000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>46804</>	1	120038	1	None	200000	0	0	Weapon	0	<$>46829</>	_NO	None	TRUE	0	None	TRUE	None	Both	TRUE	TRUE	100	TRUE	33	None	0	0	0
0	0	0	264	0	0	None	0	None	0	None	0	None	0	None	0	atk_shotgun1.wav	0	0	39	0	0	None	None	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Shotgun	<$>29645</>	120039	AngelShotgun_JPN	Shotgun	YES	0	0	FALSE	1	0	0	RH	0	<$>46830</>	0	95	5	0	None	EliteEqp	None	drop_rifle.wav	N/A	Dummy_R_HAND_RIFLE	N/A	N/A	N/A	Dummy_BACK_RIFLE	TRUE	10	None	104	Angel Shotgun	SH	None	2147483647	0	FALSE	it_w_angelshotgun	0	0	0	0	0	Weapon	0	0	10	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29645</>	SYS_item_column_red	0	<$>34542</>	ATYPE	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SHOOT	0	0	NO	1	angel_weapon3	10000000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>46804</>	1	120039	1	None	200000	0	0	Weapon	0	<$>46831</>	_NO	None	TRUE	0	None	TRUE	None	Both	TRUE	TRUE	100	TRUE	33	None	0	0	0
0	0	0	203	0	0	None	0	None	0	None	0	None	0	None	0	atk_rapier1.wav	5	0	30	0	0	block_rapier.wav	hit_rapier1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rapier	<$>29638</>	120040	AngelRapier_JPN	Rapier	NO	0	0	FALSE	1	0	0	RH	0	<$>46832</>	0	-160	95	0	None	EliteEqp	None	drop_sword.wav	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	0	None	104	Angel Rapier	SH	None	2147483647	0	FALSE	it_w_angelrapier	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29638</>	SYS_item_column_red	0	<$>34552</>	BTYPE	0.8	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	NO	1	angel_weapon3	10000000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>46773</>	1	120040	1	None	200000	0	0	Weapon	0	<$>46833</>	_NO	None	TRUE	0	None	TRUE	None	Both	TRUE	TRUE	100	TRUE	33	None	0	0	0
0	0	0	197	0	0	None	0	None	0	None	0	None	0	None	0	atk_fist1.wav	0	0	29	0	0	block_knuckle.wav	hit_knuckle1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Knuckle	<$>29648</>	120041	AngelKnuckle_JPN	Knuckle	NO	0	0	FALSE	1	0	0	RH	0	<$>46834</>	0	180	5	0	None	EliteEqp	None	drop_bracelet.wav	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_L_HAND	Dummy_R_HAND	TRUE	10	None	104	Angel Knuckle	SH	None	2147483647	0	FALSE	it_w_angelknuckle	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29648</>	SYS_item_column_red	0	<$>34570</>	ATYPE	1	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	NO	1	angel_weapon2	10000000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	4	<$>46804</>	1	120041	1.8	None	200000	0	0	Weapon	0	<$>46835</>	_NO	None	TRUE	0	None	TRUE	None	Both	TRUE	FALSE	100	TRUE	33	None	0	0	0
0	0	0	386	0	0	None	0	None	0	None	0	None	0	None	0	atk_rifle1.wav	0	0	56	0	0	block_knuckle.wav	hit_sword1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rifle	<$>29644</>	120043	AngelBayonet_JPN	Rifle	YES	0	0	FALSE	1	0	0	RH	0	<$>46839</>	0	90	5	0	None	EliteEqp	None	drop_rifle.wav	N/A	Dummy_R_HAND_RIFLE	N/A	N/A	N/A	Dummy_BACK_RIFLE	TRUE	10	None	104	Angel Bayonet	SH	None	2147483647	0	FALSE	it_w_angelbayonet	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29644</>	SYS_item_column_red	0	<$>34572</>	BTYPE	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SHOOT	0	0	NO	1	angel_weapon2	10000000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>46779</>	1	120043	1.5	None	200000	0	0	Weapon	0	<$>45146</>	_NO	None	TRUE	0	None	TRUE	None	Both	TRUE	TRUE	100	TRUE	33	None	0	0	0
0	0	0	271	0	0	None	0	None	0	None	0	None	0	None	0	atk_javelin1.wav	0	0	40	0	0	block_sword.wav	atk_javelin1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Javelin	<$>29660</>	120044	AngelJavelin_JPN	Javelin	NO	0	0	FALSE	1	0	0	RH	0	<$>46840</>	0	160	40	0	None	EliteEqp	None	drop_sword.wav	N/A	Dummy_R_HAND	N/A	N/A	N/A	Dummy_BACK_JAV	TRUE	0	None	104	Angel Javelin	SH	None	2147483647	0	FALSE	it_w_angeljavelin	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29660</>	SYS_item_column_red	0	<$>34536</>	ATYPE	0.8	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	NO	1	angel_weapon2	10000000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>46773</>	1	120044	1.8	None	200000	0	0	Weapon	0	<$>45159</>	_NO	None	TRUE	0	None	TRUE	None	Both	TRUE	TRUE	100	TRUE	33	None	0	0	0
0	0	0	305	0	0	None	0	None	0	None	0	None	0	None	0	atk_rod1.wav	0	0	44	0	0	None	hit_rod1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rod	<$>29652</>	120045	AngelWand_JPN	Rod	YES	0	0	FALSE	1	0	0	RH	0	<$>46843</>	0	-30	50	0	None	EliteEqp	None	drop_staff.wav	N/A	Dummy_R_HAND	N/A	N/A	N/A	Dummy_R_HAND	TRUE	10	None	104	Angel Wand	SH	None	2147483647	0	FALSE	it_w_angelwand	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29652</>	SYS_item_column_red	0	<$>46842</>	PSY	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PSY	0	0	NO	1	angel_weapon2	10000000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>46775</>	1	120045	1	None	200000	0	0	Weapon	0	<$>46776</>	_ROD	None	TRUE	0	None	TRUE	None	Both	TRUE	TRUE	100	TRUE	33	None	0	0	0
0	5	0	261	13	0	R 10361	1	R 10365	1	R 14001	1	R 14005	1	None	0	atk_sword1.wav	0	0	35	0	0	block_sword.wav	hit_sword1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Sword	<$>34664</>	125030	SwordofFool	Sword	NO	0	0	FALSE	1	0	0	RH	0	<$>46894</>	0	160	90	0	None	EliteEqp	None	drop_sword.wav	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	0	None	104	The Sword of Fool	SH	None	2147483647	0	FALSE	it_w_SDFool	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>34664</>	SYS_item_column_red	0	<$>46893</>	BTYPE	1	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	NO	5	None	630000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>46773</>	1	125030	1.8	None	150000	0	0	Weapon	0	<$>45142</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	FALSE	100	TRUE	33	None	0	0	0
0	10	0	392	20	0	R 11142	1	R 11145	1	R 11162	1	R 11165	1	None	0	atk_rifle1.wav	0	0	56	0	0	block_knuckle.wav	hit_sword1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rifle	<$>29644</>	125031	RflofHierophant	Rifle	NO	0	0	FALSE	1	0	0	RH	0	<$>46896</>	0	90	5	0	None	EliteEqp	None	drop_rifle.wav	N/A	Dummy_R_HAND_RIFLE	N/A	N/A	N/A	Dummy_BACK_RIFLE	TRUE	10	None	104	The Rifle of Hierophant	SH	None	2147483647	0	FALSE	it_w_BNHierophant	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29644</>	SYS_item_column_red	0	<$>46895</>	BTYPE	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SHOOT	0	0	NO	5	None	1260000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>46779</>	1	125031	2	None	150000	0	0	Weapon	0	<$>45146</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	100	TRUE	33	None	0	0	0
0	10	0	200	10	0	R 10073	1	R 10075	1	None	0	None	0	None	0	atk_fist1.wav	0	0	29	0	0	block_knuckle.wav	hit_knuckle1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Knuckle	<$>29648</>	125032	FistofEmperor	Knuckle	NO	0	0	FALSE	1	0	0	RH	0	<$>46898</>	0	180	5	0	None	EliteEqp	None	drop_bracelet.wav	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_L_HAND	Dummy_R_HAND	TRUE	10	None	104	The Fist of Emperor	SH	None	2147483647	0	FALSE	it_w_KKEmperor	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29648</>	SYS_item_column_red	0	<$>46897</>	ATYPE	1	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	NO	1	None	630000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	4	<$>46851</>	1	125032	1.8	None	150000	0	0	Weapon	0	<$>45187</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	FALSE	100	TRUE	33	None	0	0	0
0	10	0	277	14	0	R 11053	1	R 11055	1	None	0	None	0	None	0	atk_pistol1.wav	0	0	40	0	0	None	None	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Pistol	<$>29643</>	125033	rvjustice	Pistol	NO	0	0	FALSE	1	0	0	RH	0	<$>46900</>	0	75	3	0	None	EliteEqp	None	drop_pistol.wav	Dummy_L_HAND_PISTOL	Dummy_R_HAND_PISTOL	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	10	None	104	The Revolver of Justice	SH	None	2147483647	0	FALSE	it_w_rvjustice	0	0	0	0	0	Weapon	0	0	10	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29643</>	SYS_item_column_red	0	<$>46899</>	BTYPE	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SHOOT	0	0	NO	3	None	1170000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>46813</>	1	125033	2	None	150000	0	0	Weapon	0	<$>45163</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	100	TRUE	33	None	0	0	0
0	10	0	207	10	0	R 10373	1	R 10375	1	R 10403	1	R 10405	1	None	0	atk_rapier1.wav	5	0	30	0	0	block_rapier.wav	hit_rapier1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rapier	<$>29638</>	125034	rpprstss	Rapier	NO	0	0	FALSE	1	0	0	RH	0	<$>46902</>	0	-160	95	0	None	EliteEqp	None	drop_sword.wav	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	0	None	104	The Rapier of High Priestess	SH	None	2147483647	0	FALSE	it_w_rpprstss	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29638</>	SYS_item_column_red	0	<$>46901</>	BTYPE	0.8	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	NO	5	None	585000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>46773</>	1	125034	1	None	146250	0	0	Weapon	0	<$>45132</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	100	TRUE	33	None	0	0	0
